το	на
τίτο	тито
τίτο	tito
αύριο	утре
αιγύπτιοι	египќани
αιγύπτιοι	египќаните
αιγύπτιοι	египјаните
λίνκολν	линколн
λίνκολν	lincoln
ιόντων	јон
ιόντων	јонска
σίνα	шина
μεταφέρονται	транспортирани
συντελεστής	коефициент
συντελεστής	стапка
συντελεστής	фактор
μισά	половини
μισά	пола
μισά	половина
μισά	половината
διευθύνσεις	адреси
επιβεβαιώθηκε	потврдено
επιβεβαιώθηκε	потврди
επιβεβαιώθηκε	потврдена
επιβεβαιώθηκε	потврден
παλέρμο	палермо
ρητορική	реторика
ρητορική	реторички
ποταμούς	реки
ποταμούς	риверс
ποταμούς	реките
διαφορική	диференцијални
πρύτανης	ректорот
εβραϊκό	еврејка
εβραϊκό	евреин
εβραϊκό	еврејски
εβραϊκό	евреј
εβραϊκό	еврејско
εβραϊκό	хебрејски
εβραϊκό	еврејски
δημιουργό	создавач
δημιουργό	создателот
δημιουργό	креатор
δημιουργό	творец
δημιουργό	творецот
θάνος	танос
φόρους	даноците
φόρους	даноци
ακριβείς	прецизна
ακριβείς	прецизен
ακριβείς	прецизни
ακριβείς	точна
ακριβείς	прецизен
ακριβείς	точен
ακριβείς	прецизно
ευγενή	благородник
ευγενή	благородни
ευγενή	благородно
ευγενή	благородна
ευγενή	благороден
δίδυμο	дуо
δίδυμο	близначки
δίδυμο	близначка
δίδυμο	близнак
ουάσιγκτον	вашингтон
πατέρες	татковци
πατέρες	татковците
γαλάζιο	плава
γαλάζιο	сина
γαλάζιο	сини
γαλάζιο	блу
γαλάζιο	сино
γαλάζιο	cloud
οικολογία	екологија
πτώμα	тело
πτώμα	труп
πτώμα	леш
ερωμένη	господарка
ερωμένη	љубовница
ερωμένη	љубовницата
ερωμένη	љубовник
διασπορά	дисперзија
διασπορά	варијанса
διασπορά	ширење
καύση	изгореница
καύση	гори
καύση	изгори
καύση	согорување
καύση	изгорени
καύση	гори
καύση	снимање
καύση	горење
καύση	согорување
λετονίας	латвија
υπόγειο	подземјето
υπόγειο	подземје
υπόγειο	подземен
υπόγειο	подрум
υπόγειο	подрумот
ποινές	казни
ποινές	пенали
ποινές	казни
ποινές	реченици
ποινές	пресуди
αντίστροφο	инверзно
αντίστροφο	рикверц
ίντερνετ	интернет
πεκίνο	пекинг
ανοίγματα	отворања
κρύο	студ
κρύο	ладно
κρύο	ладна
κρύο	студено
κρύο	студена
ψηφοφόροι	гласачи
ψηφοφόροι	гласачите
διάλογος	дијалог
φορώντας	носење
φορώντας	носењето
φορώντας	носи
τατζικιστάν	таџикистан
εδα	дип
σάιμον	simon
σάιμον	сајмон
σάιμον	симон
χαλκό	бакар
ουρουγουάης	уругвај
χαρακτηρισμός	назнака
χαρακτηρισμός	карактеризација
τρύπες	дупки
άμμο	песок
αποθήκες	складишта
αποθήκες	магацини
πλάσμα	плазма
πλάσμα	суштество
κλειδιά	клучевите
κλειδιά	тастери
κλειδιά	клучеви
κλειδιά	копчиња
ισλαμικό	исламски
ισλαμικό	исламска
δικαστής	судија
δικαστής	судијата
φρούρια	тврдини
δυνατά	гласна
δυνατά	гласно
δυνατά	гласен
τοπολογία	топологија
πολωνοί	полски
πολωνοί	полска
πολωνοί	полирање
πολωνοί	полско
πολωνοί	полјаци
πράσινοι	зелените
άξονες	оски
άξονες	секири
αυτοκινητόδρομος	автопат
αυτοκινητόδρομος	автопат
αυτοκινητόδρομος	автопат
βίβλο	библија
πιέτρο	пјетро
μπρόντγουεϊ	бродвеј
κάθετη	вертикален
κάθετη	вертикално
κάθετη	вертикални
βίκτωρ	виктор
βίκτωρ	виктор
πράσινα	зелен
πράσινα	зелена
πράσινα	зелено
πράσινα	зелени
θιβέτ	тибетска
θιβέτ	тибет
υποσχέθηκε	ветено
υποσχέθηκε	ветив
υποσχέθηκε	ветена
