το	را
ολοκλήρωση	تکمیل
τέταρτο	چهارمی
τέταρτο	چهارم
παρουσιάστηκε	عرضه
θεωρίες	نظریات
θεωρίες	نظریه
ανεξάρτητη	مستقل
εργαστήριο	آزمایشگاهی
εργαστήριο	لابراتوار
εργαστήριο	آزمایشگاه
εργαστήριο	کارگاه
εργαστήριο	آزمایشگاه
εργαστήριο	ازمایشگاه
αντικατέστησε	جایگزین
αντικατέστησε	جایگزینی
αντικατέστησε	جایگزین
δείγμα	نمونه
δείγμα	نمونه
πληροφορία	اطلاعات
πληροφορία	معلومات
ιστορικοί	مورخان
πού	کجا
πού	کجای
ονομασίες	designations
ονομασίες	نامها
ονομασίες	نامهای
ονομασίες	مذاهب
παραμονή	بمان
παραμονή	بمانی
παραμονή	ماندن
παραμονή	بمانم
παραμονή	بمانید
εμμανουήλ	امانوئل
βάσεις	پایه
βάσεις	پادگان
ελάχιστα	کمترین
ελάχιστα	کمینه
ελάχιστα	کمترین
ελάχιστα	کمینه
απαιτείται	لازم
απαιτείται	نیاز
νομικά	قانونا
νομικά	مجاز
νομικά	قانونی
νομικά	حقوقی
χωρητικότητας	تناژ
διαχειριστής	سرپرست
διαχειριστής	مدیر
διαχειριστής	مدیر
διαχειριστής	سرپرست
ακρίβεια	دقت
ακρίβεια	دقتی
ακρίβεια	دقت
υγεία	سلامت
υγεία	بهداشت
υγεία	health
υγεία	سلامتی
ιαπωνίας	ژاپن
άρτας	arta
άρτας	آرتا
δημήτρη	دیمیتریس
πολέμους	جنگها
υπογραφή	امضا
υπογραφή	امضای
υπογραφή	امضا
υπογραφή	امضا
θεώρημα	قضیه
αναγέννηση	رنسانس
αναγέννηση	احیای
σταμάτησε	ایستاد
προηγούμενο	سابقه
προηγούμενο	پیشین
προηγούμενο	قبلی
μέσος	متوسط
μέσος	میانگین
επάγγελμα	حرفه
επάγγελμα	شغلی
επάγγελμα	شغل
επάγγελμα	اشغال
αγωνιστής	رزمنده
αγωνιστής	جنگنده
αγωνιστής	مبارز
αγωνιστής	مبارزان
αγωνιστής	آگونیست
ιράκ	عراق
διάλυση	انحلال
μέγα	مگا
πρωτοβουλία	ابتکار
μηχανικός	مکانیک
μηχανικός	مهندس
μηχανικός	engineer
αριθμοί	شکلها
αριθμοί	شکلی
αριθμοί	شکلهای
αριθμοί	ارقام
αριθμοί	اعداد
αριθμοί	عدد
αριθμοί	اعدادی
εμπορίου	بازرگانی
εμπορίου	تجارت
εμπορίου	تجارت
οπτικά	دیداری
οπτικά	بصری
οπτικά	تصویری
οπτικά	نوری
απαιτεί	تقاضای
γάμος	ازدواج
γάμος	عروسی
γάμος	ازدواج
μηχανή	ماشینی
μηχανή	ماشین
μηχανή	دستگاه
μηχανή	موتور
βραζιλίας	برزیلی
βραζιλίας	برزیل
ειδικές	خاص
ειδικές	مشخص
πότε	وقتی
πότε	چون
εγχώρια	اهلی
ισπανική	اسپانیا
ισπανική	اسپانیایی
βασιλεία	بازل
βασιλεία	سلطنت
βασιλεία	حکمرانی
όπερα	تماشاخانه
όπερα	اُپرا
όπερα	اپرا
λεπτομέρειες	جزئیات
λεπτομέρειες	جزئیات
λεπτομέρειες	جزییات
νήσοι	جزایر
συγκέντρωσε	جمع
όψη	نما
όψη	نمای
εργαλεία	ابزار
εργαλεία	ابزارها
εργαλεία	ابزارهای
ευθύνη	مسولیت
ευθύνη	مسئولیتی
ευθύνη	مسئولیت
δίδαξε	تدریس
δίδαξε	آموخت
δίδαξε	آموخته
κανονικά	معمولا
κανονικά	معمولاً
νικητές	برندگان
μα	ولی
μα	اما
φοιτητές	دانشجویان
οδηγήσει	تقدم
οδηγήσει	سرب
οδηγήσει	لید
αποφάσεις	تصمیم
αποφάσεις	تصمیمات
κύκλου	سیکل
κύκλου	چرخه
εγκατάσταση	نصب
εγκατάσταση	تاسیسات
εγκατάσταση	نصب
αναφοράς	ارجاع
αναφοράς	مرجع
νόημα	معنای
νόημα	معنی
νόημα	معنا
ψηφοφορία	رای
ψηφοφορία	رای
βρετανός	بریتانیایی
βρετανός	بریتانیا
ατμόσφαιρα	اتمسفر
τύπους	انواع
άμυνα	دفاع
άμυνα	دفاعی
άμυνα	دفاع
απεικόνιση	مجسم
απεικόνιση	تصویرسازی
απεικόνιση	تصویربرداری
κωνσταντίνο	کنستانتینو
κέρκυρα	کورفو
εκτίμηση	ارزیابی
εκτίμηση	برآورد
εκτίμηση	تخمین
σχετικό	نسبی
σχετικό	مربوط
σχετικό	مربوطه
σχετικό	مربوط
σχετικό	مرتبط
βράδυ	عصر
βράδυ	غروب
βράδυ	شام
ποσό	مقدار
ποσό	مبلغ
τέχνες	arts
τέχνες	هنر
τέχνες	هنرهای
παντρεμένος	married
παντρεμένος	متاهل
παντρεμένος	ازدواج
μεθόδους	روشهای
τελετή	مراسمی
τελετή	مراسم
κόμης	شمارش
παρουσιάζεται	عرضه
καθιερώθηκε	معرفی
συγκέντρωση	غلظت
συγκέντρωση	گردآوری
ήττες	خسارات
ήττες	ضرر
αφήνοντας	ترک
ασθενείς	بیمارها
ασθενείς	بیماران
δυστυχώς	بدبختانه
δυστυχώς	متأسفانه
δυστυχώς	متاسفانه
τάξεις	کلاس
τάξεις	کلاسهای
τάξεις	کلاسها
νέοι	جوانی
νέοι	جوانان
πολ	پائول
πολ	پال
πολ	پل
πολ	پاول
κοινά	تماشاگران
κοινά	مخاطبین
απόπειρα	تلاش
απόπειρα	تلاش
λεπτό	لاغر
λεπτό	نازک
λεπτό	لاغری
λεπτό	دقیقه
παράγοντας	فاکتور
παράγοντας	عامل
βρίσκει	بفهمد
βρίσκει	بیابد
ηχογραφήσεις	رکوردینگز
εκατοστά	سانتیمتر
εκατοστά	اینچ
ορχήστρα	band
ορχήστρα	بند
ορχήστρα	گروه
ορχήστρα	نوازندگان
ορχήστρα	ارکستر
άνοιγμα	باز
άνοιγμα	افتتاحیه
άνοιγμα	افتتاح
ιρλανδία	ایرلند
δεκάδες	دهها
δεκάδες	چندین
δεκάδες	دوجین
υγρό	مرطوب
υγρό	سیال
υγρό	مایع
υγρό	شاره
υγρό	مایع
υγρό	مرطوب
υγρό	خیس
ηγέτες	رهبران
ζευγάρι	زوج
ζευγάρι	جفت
ζευγάρι	زوجی
ζευγάρι	زوج
ιωσήφ	یوسف
ιωσήφ	یوزف
ιωσήφ	ژوزف
ιωσήφ	جوزف
αργεντινή	آرژانتین
διαθήκη	وصیتنامه
διαθήκη	وصیت
καλλιτέχνη	هنرمند
καλλιτέχνη	artist
καλλιτέχνη	هنرمندی
αλβανία	آلبانی
πριγκίπισσα	پرنسس
πριγκίπισσα	شاهدخت
λι	لی
ήχου	صدا
σχεδιασμό	دیزاین
σχεδιασμό	طرح
σχεδιασμό	طراحی
παρόμοιο	مشابه
αθλητικός	اتلتیک
αθλητικός	ورزشی
αθλητικός	ورزشکار
δημοψήφισμα	رفراندم
πουλιά	پرندگان
ποιότητα	کیفیتی
ποιότητα	کیفیت
σύντομη	کوتاه
σύντομη	کوتاهی
σύντομη	خلاصه
σύντομη	مختصر
διδασκαλία	تدریس
διδασκαλία	آموزش
απόδειξη	رسید
απόδειξη	برهان
απόδειξη	اثبات
απόδειξη	مدرک
καταστροφές	فجایع
καταστροφές	حوادث
διάθεση	حالت
διάθεση	حوصله
διοικητικές	اداری
ρώσος	روس
ρώσος	روسیه
ρώσος	روسی
είκοσι	بیست
κατοικία	اقامتگاه
κατοικία	جایگاه
κατοικία	اقامت
διοικητικό	اداری
άντρες	مردانی
άντρες	مردها
άντρες	مردان
κινηματογράφο	سینما
κινηματογράφο	سینمای
κινηματογράφο	cinema
ποιητή	poet
ποιητή	شاعری
ποιητή	شاعر
ποιότητας	کیفیتی
ποιότητας	کیفیت
συνδέονται	متصل
παλαιό	پیر
παλαιό	قدیمی
παλαιό	قدمت
παλαιό	کهنه
κοινοβουλίου	مجلس
κοινοβουλίου	پارلمان
ινδίας	هند
ινδίας	هندوستان
τείχη	دیوارها
τείχη	دیوارهای
τείχη	دیوار
σύγχρονο	مدرن
σύγχρονο	امروزی
σύγχρονο	modern
σύγχρονο	معاصر
στόλο	ناوگان
υπεύθυνος	مسئول
υπεύθυνος	مسول
υπεύθυνος	مسئولیت
δάσος	وودز
δάσος	فارست
δάσος	جنگل
δάσος	جنگلی
οδηγίες	دستورالعملها
οδηγίες	دستورالعمل
ρίτσαρντ	ریچارد
φθινόπωρο	پاییز
φθινόπωρο	پائیز
φθινόπωρο	پاییزی
φθινόπωρο	خزان
φθινόπωρο	سقوط
φθινόπωρο	پاییز
φθινόπωρο	fall
φθινόπωρο	افتادن
διαδικασίες	روشها
ερευνητές	محققین
ερευνητές	پژوهشگران
ερευνητές	محققان
θράκη	تراکیه
δύση	وست
δύση	باختر
δύση	غرب
δύση	غربی
διάταξη	رزق
διάταξη	چیدمان
ρώσοι	روسها
μεταγραφή	رونویسی
πρόσφυγες	مهاجر
πρόσφυγες	پناهنده
πρόσφυγες	پناهندگان
πρόσφυγες	پناهجویان
πρόσφυγες	مهاجرین
βασικός	پایه
βασικός	پکیج
βασικός	بیسیک
άνοδος	طلوع
κόμη	شمارش
οριστικά	قطعی
δράμα	درام
έλεγχος	مهار
έλεγχος	کنترل
έλεγχος	کنترول
έλεγχος	بررسی
αλλάζει	تغییر
έμφαση	تأکید
έμφαση	تاکید
υπηκοότητα	تابعیت
υπηκοότητα	ملیت
υπηκοότητα	ملیتی
υπηκοότητα	تابعیت
υπηκοότητα	شهروندی
μηδέν	صفر
μηδέν	زیرو
μηδέν	zero
φωτιά	آتشسوزی
φωτιά	آتش
φωτιά	آتیش
εκατοντάδες	صدها
ήπειρο	قاره
χάλκινο	برنز
χάλκινο	برنزی
χάλκινο	لرستان
αντίληψη	ادراک
πανιώνιος	panionios
δρόμους	خیابانها
δρόμους	خیابان
πλατφόρμα	سکوی
πλατφόρμα	سکو
σπύρος	اسپیروس
σπύρος	اسپیرو
ρωμαίοι	رومیها
δάσκαλος	معلم
δάσκαλος	معلمی
δάσκαλος	teacher
δάσκαλος	آموزگار
χάρι	هری
ανασκαφές	excavations
ένδειξη	نشانه
ουγγαρίας	مجارستان
ελισάβετ	الیزابت
διαμάχη	مجادله
διαμάχη	جدال
διαμάχη	جنجال
διαμάχη	نزاع
διαμάχη	جدال
διαμάχη	ستیزه
διαμάχη	پرخاش
βαθμός	زینه
βαθμός	درجه
βαθμός	درجه
βαθμός	نمره
βαθμός	رتبه
βαθμός	درجه
σταθερή	ثابت
σταθερή	معین
σταθερή	ثابت
σταθερή	یکنواخت
σταθερή	پایدار
κριτήριο	فرقان
κριτήριο	معیار
κριτήριο	ملاک
κοινωνικές	اجتماعی
κοινωνικές	سوسیال
φρανκ	فرانک
φρανκ	فرنک
δάση	جنگلداری
δάση	جنگلهای
δάση	جنگلها
δάση	فارست
δάση	جنگل
δάση	جنگلی
φιλόσοφοι	فیلسوفان
ουγγαρία	مجارستان
ακρόπολη	آکروپولیس
ακρόπολη	ارگ
μαθητής	مردمک
μαθητής	محصل
μαθητής	شاگرد
μαθητής	دانشجو
γιους	پسران
γιους	فرزندان
υποψηφιότητες	نامزدها
υποψηφιότητες	نامزدهای
πρεμιέρα	پریمیر
πρεμιέρα	افتتاحیه
βιογραφικό	bio
θεά	الهه
πελοποννήσου	پلوپونز
κρίσιμη	بحرانی
κρίσιμη	انتقادی
κρίσιμη	حیاتی
κρίσιμη	crucial
ηράκλειο	هراکلیون
κωδικός	گذرواژه
κωδικός	پسورد
κωδικός	کد
τύχη	بخت
τύχη	فال
τύχη	ثروت
τύχη	شانس
επικοινωνία	ارتباط
επικοινωνία	ارتباطات
επικοινωνία	مکاتبه
επικοινωνία	ارتباطی
επικοινωνία	ارتباط
