から	din
パーフェクト	perfecte
パーフェクト	perfecta
パーフェクト	perfectă
アイスランド	islanda
クン	kung
カスタム	personalizată
カスタム	personalizate
カスタム	personalizat
アーチ	arch
アルバート	albert
容器	recipient
容器	container
容器	containerul
容器	containere
容器	recipiente
容器	containerele
アンソロジー	antologii
アンソロジー	antologie
ケルン	koln
ケルン	köln
青島	qingdao
コリン	collin
コリン	colin
告発	acuzatii
告発	acuzații
屋上	acoperiș
屋上	acoperiş
屋上	acoperis
屋上	acoperiș
カウ	vacă
カウ	vaca
墓所	mormant
墓所	mormânt
墓所	cimitirul
墓所	cimitir
キングス	regilor
キングス	kings
キングス	regii
キングス	regi
動機	motivul
動機	motiv
ラボ	laboratorul
ラボ	laborator
フィクション	fictiune
ミラクル	minune
ミラクル	miracol
ミラクル	miracolul
バク	tapir
選択肢	alegeri
ピート	pete
自伝	autobiografia
幸子	sachiko
ウォーク	plimbare
ウォーク	walk
駿河	suruga
アピール	recurs
アピール	apel
悲しみ	tristete
悲しみ	întristat
プロセッサ	procesorul
プロセッサ	procesor
プロセッサ	procesoare
ポプラ	poplar
スターリン	stalin
武道	budo
コカ	coca
十八	optsprezece
十八	eighteen
遠い	distant
運転手	sofer
運転手	driver
運転手	șofer
パレスチナ	palestina
パレスチナ	palestiniene
パレスチナ	palestiniană
パレスチナ	palestinieni
パレスチナ	palestinian
正直	sincer
正直	sinceritatea
正直	cinstea
正直	onestitate
正直	sinceritate
正直	onest
正直	sincer
正直	cinstit
レジャー	agrement
スマイル	zâmbet
スマイル	zâmbește
暴動	revoltele
暴動	revolte
暴動	revolta
暴動	revoltă
美咲	misaki
ゴシック	gotic
サイレント	tăcut
根岸	negishi
調節	reglare
調節	ajustarea
調節	ajustare
コロン	colón
コロン	colonul
コロン	colon
内装	interior
内装	interioare
ムスリム	musulmană
ムスリム	musulmani
ムスリム	musulmane
ムスリム	musulman
ムスリム	musulmani
ムスリム	musulmanii
ムスリム	musulmanilor
アサ	canabis
プラスチック	plastice
プラスチック	plastic
プラスチック	plasticul
プラスチック	plastic
血管	vasculare
血管	vasculară
血管	vascular
サイモン	simon
コパ	copa
ベートーヴェン	beethoven
ウラ	ulla
中井	nakai
引数	argumentele
引数	certuri
引数	argumente
エビ	crevete
麻薬	narcotice
麻薬	narcotic
総統	fuhrer
総統	führer
土壌	solul
土壌	sol
間接	indirect
間接	indirectă
間接	indirecte
感動	impresionat
感動	impresionată
感動	atingeri
感動	atingerea
おんな	onna
リム	rim
パラメータ	parametru
パラメータ	parametrul
パラメータ	parametrii
パラメータ	parametri
高地	upland
高地	highland
高地	highlands
ピッツバーグ	pittsburgh
ウェイン	wayne
プライム	prime
プライム	prim
ドック	andocare
ドック	docurile
ドック	docuri
バーチャル	virtuală
バーチャル	virtuale
バーチャル	virtual
賠償	compensare
賠償	compensații
賠償	despăgubire
賠償	compensație
テラ	tera
テラ	terra
飲食店	restaurantul
飲食店	restaurant
システムズ	sisteme
セクション	sectiune
セクション	secţiunea
セクション	secțiune
セクション	secţiune
セクション	secțiunea
セクション	secțiunile
セクション	secțiuni
補償	compensare
補償	compensații
補償	despăgubire
補償	compensație
ティム	tim
パナマ	panama
レッスン	lectii
レッスン	lecții
レッスン	lecție
レッスン	lectie
ウラン	uraniu
摂取	aportul
摂取	admisie
摂取	ingerat
摂取	ingerarea
シール	sigiliu
シール	focă
シール	sigiliul
シール	seal
アルミニウム	aluminiu
アルミニウム	aluminiu
タラ	tara
タラ	cod
ねこ	neko
ねこ	pisica
ねこ	pisică
ねこ	cat
メンテナンス	întreținerea
メンテナンス	intretinere
メンテナンス	întreținere
誠一	seiichi
だって	deoarece
プロペラ	elice
プロペラ	elicea
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	heavy
重い	greu
重い	grele
重い	grea
重い	grei
ミリオン	milioane
ミリオン	milion
木製	lemn
木製	lemnul
木製	wood
木製	lemne
ネパール	nepal
川端	kawabata
ホーク	hawk
ホーク	hawke
喫煙	fumat
喫煙	fumatul
タバコ	tutun
タバコ	tutunul
タバコ	țigări
主権	suveranitatea
主権	suveranitate
主権	suveran
主権	suverane
主権	suverană
寿司	sushi
取り消し	anula
取り消し	desface
取り消し	anulează
取り消し	anula
取り消し	anulează
取り消し	renunță
推力	împingere
スパイク	spike
みか	mikado
宣教師	misionari
宣教師	misionar
頂上	summitul
頂上	summit
志賀	shiga
直ちに	imediat
判例	precedent
通話	sună
通話	suna
通話	apel
通話	call
通話	apeluri
ベネズエラ	venezuelean
ベネズエラ	venezuela
ベネズエラ	venezuela
ダラス	dallas
ハードウェア	hardware
差異	diferente
差異	diferențe
差異	diferențele
差異	diferența
差異	diferență
差異	diferenta
レモン	lemon
レモン	lămâie
服装	tinuta
工廠	arsenalul
工廠	arsenal
ヒント	sfaturi
ヒント	indicii
ヒント	pont
ヒント	sfat
ヒント	vârful
ヒント	indiciu
ヒント	aluzie
ニコラ	nicola
アラスカ	alaska
デニス	dennis
入り口	intrarea
入り口	intrare
ラインナップ	aliniere
硬貨	monede
硬貨	monezi
硬貨	monedele
硬貨	monede
硬貨	moneda
硬貨	monedă
時々	uneori
時々	câteodată
ワルシャワ	varșovia
ワルシャワ	varşovia
歩道	trotuar
歩道	trotuarul
僧侶	călugări
僧侶	călugării
静か	liniște
静か	liniste
マイナス	negativă
マイナス	negative
マイナス	negativ
マイナス	minus
三上	mikami
急性	acute
急性	acut
急性	acută
ジェーン	jane
吉井	yoshii
バンクーバー	vancouver
新羅	silla
カレン	karen
種子	semințe
種子	sămânță
種子	semințe
種子	seminte
劇作家	dramaturg
乗り換え	transfer
乗り換え	transferul
乗り換え	transferă
コンプレックス	complexe
コンプレックス	complex
コンプレックス	complexul
コンプレックス	complexă
ホルン	corn
ホルン	cornul
ホルン	horn
シンセサイザー	sintetizator
シンセサイザー	sintetizatoare
シンセサイザー	synth
フェルナンド	fernando
シンプル	simplu
シンプル	simple
シンプル	simplă
シンプル	simplitatea
シンプル	simplitate
宗派	secte
サポーター	suporterii
サポーター	suporteri
サポーター	suporter
ビー	albina
ビー	albină
ビー	bee
アイオワ	iowa
サーカス	circ
サーカス	circus
サーカス	circul
ニャン	miau
クマ	bears
クマ	ursi
クマ	urşilor
クマ	ursul
クマ	ursu
クマ	bear
クマ	urs
書道	caligrafie
報復	răzbunarea
報復	razbunare
報復	răzbunare
報復	represalii
準拠	conformă
準拠	conforme
巡礼	pelerinaj
巡礼	pelerinaje
セミナー	seminarii
セミナー	seminar
セミナー	seminarul
キューブ	cubul
キューブ	cub
キューブ	cuburi
エリート	elita
エリート	elită
エリート	elite
エリート	elitele
アルフレッド	alfred
オールド	bătrân
オールド	vechi
オールド	old
オールド	veche
オールド	bătrâne
一夫	kazuo
ストライク	strike
ストライク	grevă
ストライク	greva
レポーター	reporterul
レポーター	reporter
ガラ	tit
スティーヴ	steve
クリック	click
クリック	clic
クリック	apasă
クリック	clicuri
バーナー	arzător
カーン	khan
積分	integrale
積分	integrantă
積分	integrală
有罪	vinovat
有罪	vinovată
初心者	începători
初心者	novice
初心者	începător
初心者	începătoare
グレゴリオ	gregorio
交互	supleant
交互	alternativ
交互	alternativ
トリック	trick
トリック	truc
トリック	păcăleală
トリック	trucuri
トリック	trucurile
物流	logistică
物流	logistica
アンケート	chestionar
アンケート	chestionarul
アンケート	sondajul
アンケート	sondaj
アンケート	sondaj
アンケート	anchete
アンケート	sondaje
玄関	intrarea
玄関	intrare
紳士	gentleman
紳士	domn
サハ	saha
随筆	eseu
随筆	eseuri
許容	toleranță
許容	toleranta
杉田	sugita
無名	nameless
益田	masuda
欠点	dezavantaje
欠点	dezavantajele
ハンマー	ciocanul
ハンマー	ciocan
ハンマー	hammer
リュウ	ryu
調印	semnare
調印	semnarea
布告	decretul
布告	decret
布告	declarație
布告	declarația
宮沢	miyazawa
キャンディ	bomboane
キャンディ	candy
キャンディ	dulciuri
栄え	prosper
栄え	prosperă
名詞	substantiv
名詞	substantive
フライト	zborurile
フライト	zboruri
フライト	zborul
フライト	zbor
エディ	eddie
ビルマ	burma
ビルマ	birmania
テンポ	tempo
キャサリン	katherine
キャサリン	caterina
キャサリン	catherine
キャサリン	ecaterina
ウド	udo
フック	hook
フック	cârlig
フック	cârlige
置換	înlocuind
置換	înlocuirea
置換	înlocuirea
置換	înlocuitor
置換	înlocuire
置換	înlocuire
置換	înlocuiește
置換	înlocui
田川	tagawa
マクドナルド	mcdonald
あえて	îndrăzni
あえて	îndrăznesc
実体	entitate
実体	entitatea
アーキテクチャ	arhitectura
アーキテクチャ	arhitectură
アーキテクチャ	arhitecturi
エルサ	elsa
ローリング	rolling
ローリング	rulare
ローリング	laminare
チーズ	branza
チーズ	brânza
チーズ	brânză
チーズ	brânzeturi
伴奏	acompaniament
同窓会	alumni
同窓会	reuniunea
同窓会	reuniune
リフト	ridicare
窒素	azot
窒素	nitrogen
ホーン	corn
ホーン	cornul
ホーン	horn
プラチナ	platină
愛情	afecțiune
愛情	afectiune
クロード	claude
アウグスト	august
きみ	kimi
ゴッド	doamne
ゴッド	dumnezeu
メロディー	melody
メロディー	melodia
メロディー	melodie
収束	convergență
バート	burt
バート	bart
バート	bert
スペクトル	spectrul
スペクトル	spectru
代謝	metabolismul
代謝	metabolizarea
代謝	metabolizare
代謝	metabolism
切手	timbru
切手	ștampila
切手	timbre
切手	timbrele
賃金	salariile
賃金	salarii
大砲	cannon
大砲	tun
大砲	tunul
大砲	artileria
大砲	artilerie
話者	vorbitor
タール	smoală
タール	smoala
タール	tar
タール	gudron
ライブラリ	biblioteci
ライブラリ	bibliotecă
ライブラリ	biblioteca
ライブラリ	librărie
ひろみ	hiromi
スーパーマーケット	supermarketuri
スーパーマーケット	supermarket
弾圧	opresiune
弾圧	opresiv
順子	junko
転生	reîncarnare
転生	tensei
シャイ	timida
シャイ	timid
シャイ	timidă
コメンテーター	comentatori
招聘	invitatie
招聘	invitație
転写	transcriere
後世	posteritate
円盤	discul
円盤	disc
真夏	midsummer
ウェブ	web
激怒	fury
激怒	furie
激怒	furioasă
激怒	furios
激怒	revoltat
激怒	înfuriat
寸法	dimensiune
寸法	dimensiunea
寸法	dimensiunile
寸法	dimensiuni
テナント	tennant
申し出	oferta
申し出	ofertă
申し出	ofer
リットル	litru
リットル	litru
リットル	litri
お金	banii
お金	bani
バレンシア	valencia
条項	clauză
条項	clauza
条項	clauzele
条項	clauze
条項	furnizarea
条項	dispoziție
食べ物	mancare
食べ物	mâncare
食べ物	alimentare
食べ物	alimente
食べ物	hrană
凍結	congelare
寄稿	contribuit
ログイン	conectare
ログイン	autentificare
習慣	obiceiuri
習慣	obiceiurile
習慣	obiceiul
習慣	obicei
ズーム	zoom
プラント	plantă
プラント	planta
サリー	sally
関ヶ原	sekigahara
バルト	barth
書物	cărţi
書物	carti
書物	cărți
書物	cartii
書物	cartea
書物	carte
甘い	sweet
甘い	dulce
甘い	dulci
メルセデス	mercedes
煙突	hornuri
スロベニア	slovenia
スロベニア	slovenă
サミット	summitul
サミット	summit
理恵	rie
仲介	intermediere
ツイ	tsui
三輪	miwa
レシピ	rețete
レシピ	retete
レシピ	rețeta
レシピ	reteta
レシピ	rețetă
決闘	duel
決闘	duelul
オスカー	oscar
バグ	bug
バグ	gândac
バグ	gândaci
バグ	insecte
バグ	bugs
ロビンソン	robinson
つながり	legături
つながり	conexiuni
つながり	conexiunea
つながり	conexiune
分ける	divide
分ける	împărțit
分ける	divizat
分ける	split
分ける	împarte
徴収	colectează
徴収	colecta
商用	comerciale
商用	comercial
商用	reclamă
商用	comercială
ひかる	hikaru
スケジュール	programarea
スケジュール	orare
スケジュール	orar
スケジュール	program
スケジュール	programează
スケジュール	programul
レナ	lena
レナ	lenei
シンデレラ	cenusareasa
フレーズ	frază
フレーズ	fraza
フレーズ	frazele
フレーズ	fraze
フレーズ	expresii
弱点	slăbiciuni
弱点	deficiențe
弱点	slăbiciunile
キリン	girafă
キリン	girafa
メガネ	ochelari
メガネ	paharele
メガネ	ochelarii
メガネ	pahare
純子	junko
呼吸	respiră
呼吸	respira
呼吸	respiratie
呼吸	respirând
呼吸	respirație
貸切	cartă
貸切	carta
貸切	charter
大国	okuni
斜面	panta
斜面	pantă
慢性	cronică
慢性	cronic
慢性	cronice
愛人	stăpână
愛人	amantă
メリーランド	maryland
インパクト	impact
インパクト	impactul
先祖	stramosii
収穫	recoltare
収穫	recolta
収穫	recoltă
収穫	recoltare
収穫	recoltarea
あずさ	azusa
量子	cuantic
量子	cuantice
量子	cuantică
追認	ratificarea
追認	ratificare
トリプル	triplă
トリプル	tripla
トリプル	triple
トリプル	triplu
日蓮	nichiren
ヒューマン	umane
ヒューマン	om
ヒューマン	umană
ヒューマン	uman
ナッシュ	nash
レスラー	luptători
レスラー	luptătorul
レスラー	luptător
ルイジアナ	louisiana
オーダー	comanda
オーダー	ordinea
オーダー	comandă
オーダー	ordine
オーダー	ordin
オーダー	ordine
オーダー	ordinele
オーダー	comenzi
ツリー	pom
ツリー	arbore
ツリー	copac
ツリー	copacul
ツリー	arborele
使徒	apostol
使徒	apostoli
小銃	pusca
小銃	pușcă
三笠	mikasa
虐待	abuzuri
虐待	abuz
虐待	abuzul
ブース	booth
長老	elder
長老	bătrânii
集計	agregate
集計	agregare
集計	agregate
貯金	economii
貯金	economiile
プロトコル	protocol
プロトコル	protocolul
プロトコル	protocoale
プロトコル	protocoalele
博文	hirobumi
応答	răspunde
応答	răspuns
応答	răspunsul
洗礼	botezul
洗礼	botez
クリーク	pârâu
クリーク	creek
振る	scutură
振る	scutura
振る	shake
振る	agită
ハーツ	inimi
ハーツ	inimile
ウマ	cai
ウマ	cailor
ウマ	caii
ウマ	calul
ウマ	horse
ウマ	cal
スル	sul
固体	solid
固体	solidă
固体	solide
秀雄	hideo
ホース	furtun
ホース	furtunul
サント	santo
サント	sainte
明子	akiko
パーカー	parker
