que	bahawa
reunión	mesyuarat
reunión	meeting
reunión	reunion
ocupa	occupies
estándar	piawai
estándar	standard
representantes	perwakilan
frank	frank
programación	jadual
programación	pengaturcaraan
programación	penjadualan
programación	menjadualkan
entidad	entiti
animal	haiwan
recibido	diterima
grand	rb
grand	grand
escultura	arca
saga	saga
destacar	highlight
destacar	menyerlahkan
motivos	motifs
motivos	motif
introducción	pengantar
introducción	pengenalan
introducción	perkenalan
introducción	intro
introducción	pengenalan
fuertes	strong
fuertes	kukuh
fuertes	kuat
sureste	tenggara
bretaña	bretagne
chino	chino
chino	china
chino	cina
viii	viii
entorno	persekitaran
entorno	sekitarnya
entorno	persekitaran
récord	rakam
récord	rekod
fauna	fauna
fauna	wildlife
raíz	root
raíz	akar
profundidad	kedalaman
sirve	hidang
japonesa	jepun
crea	mencipta
científicos	saintifik
científicos	saintis
cabe	cabe
cabe	fits
universidades	universiti
universidades	universiti
universidades	kolej
termina	hujung
ciudadanos	warganegara
ciudadanos	warganegara
ciudadanos	citizen
símbolo	simbol
copias	salinan
virginia	virginia
descrita	dihuraikan
descrita	digambarkan
descrita	diterangkan
primaria	sd
primaria	primer
primaria	utama
estrenó	premiered
rápido	cepat
rápido	laju
rápido	cepat
moderno	moden
eléctrica	elektrikal
eléctrica	eletrik
eléctrica	elektrik
eléctrica	electric
zelanda	zealand
zelanda	zeeland
moreno	brown
moreno	moreno
destacados	ditonjolkan
destacados	sorotan
destacados	diperincikan
utilizando	menggunakan
pocas	few
paulo	paulo
pobreza	kemiskinan
film	filem
fachada	front
fachada	depan
fachada	hadapan
fachada	façade
error	kesilapan
error	ralat
ministros	menteri
ventas	sales
ventas	jualan
conservación	pemuliharaan
conservación	pemeliharaan
cambió	ditukar
scott	scott
contexto	konteks
contexto	context
propiedades	property
propiedades	hartanah
enfermedades	penyakit
enfermedades	penyakit
prácticamente	praktis
cola	buntut
cola	ekor
cola	gam
cola	cola
exteriores	outdoor
exteriores	luaran
constante	steady
constante	mantap
constante	pemalar
asesinato	pembunuhan
asesinato	pembunuhan
cádiz	cadiz
cádiz	cádiz
natal	natal
celebra	celebrates
celebra	meraikan
celebra	raikan
recibir	menerima
recibir	menerima
lograr	mencapai
lograr	achieve
juntos	bersama
individuales	single
individuales	individu
individuales	followers
individuales	individu
fábrica	kilang
machos	jantan
machos	jantan
machos	male
hacienda	hacienda
hacienda	perbendaharaan
paris	paris
chan	chan
sufrió	menderita
restauración	katering
restauración	pemulihan
restauración	restoration
roca	batu
roca	rock
roca	roca
cargos	caj
cargos	cas
cargos	caj
cargos	charge
cargos	libas
prisión	penjara
prisión	penjara
dirigente	leader
dirigente	pemimpin
consta	terdiri
dedicada	berdedikasi
religiosos	agama
religiosos	keagamaan
pintores	pelukis
filipinas	filipina
filipinas	filipina
filipinas	philippine
privada	swasta
privada	peribadi
privada	persendirian
privada	prebet
intervención	campur
juicio	penghakiman
escenas	adegan
ingreso	pendapatan
europeos	eropah
documental	dokumentari
documental	seller
ascendencia	pendaratan
expansión	mengembang
expansión	mengembangkan
expansión	kembang
expansión	perluasan
expansión	pengembangan
convertido	ditukar
entrenadores	jurulatih
igualmente	juga
igualmente	samalah
tradicionales	traditional
tradicionales	tradisional
cápita	kapita
pan	pan
pan	roti
quinta	quinta
quinta	kelima
trono	singgahsana
trono	takhta
noreste	northeastern
inmediatamente	segera
familiar	familiar
familiar	akrab
familiar	family
familiar	keluarga
familiar	familial
riesgo	risiko
desambiguación	nyahkekaburan
hablar	bincang
hablar	bercakap
hablar	bercakap
hablar	cakap
inicia	bermula
inicia	bermula
windows	tetingkap
ermita	kapel
ermita	hermitage
caza	pemburuan
caza	memburu
caza	hunt
caza	pemburuan
caza	memburu
caza	pemburuan
reacción	reaksi
reacción	tindakbalas
llamados	disebut
llamados	dipanggil
humanidad	kemanusiaan
guerrero	warrior
guerrero	satria
guerrero	guerrero
seguido	diekori
seguido	diikuti
tramo	stretch
tramo	membentangkan
tramo	tranche
uefa	uefa
representante	perwakilan
representante	wakil
empieza	bermula
empieza	bermula
rugby	ragbi
chris	chris
dakota	dakota
galicia	galicia
galicia	galicia
comprende	memahami
max	max
pensilvania	pennsylvania
cubierta	diliputi
cubierta	covered
cubierta	penutup
cubierta	cover
cubierta	dek
cubierta	deck
caribe	carribean
caribe	caribbean
perfil	profile
perfil	profil
escocia	scotland
png	png
definición	takrifan
definición	definisi
simon	simon
simon	simón
amarillo	kuning
amarillo	amarillo
piel	leather
piel	kulit
piel	bulu
piel	kulit
sergio	sergey
sergio	sergio
sergio	sergei
primavera	spring
primavera	primavera
primavera	springtime
mariano	mariano
mariano	marian
gas	gas
solución	penyelesaian
solución	solution
diferencias	ber
diferencias	beza
diferencias	perbezaan
dominicana	dominican
dimensiones	dimensi
dimensiones	dimensi
dimensiones	dimension
objetivos	objektif
objetivos	matlamat
objetivos	bertujuan
fusión	penyatuan
fusión	menggabung
fusión	penggabungan
fusión	gabung
fusión	cantuman
fusión	cantum
fusión	fusion
coro	koir
coro	chorus
coro	korus
coro	choral
eje	gandar
eje	paksi
america	amerika
america	america
mary	mary
mary	maryam
regimiento	rejimen
regimiento	regimen
formando	membentuk
formando	bentukkan
nacidos	lahir
nacidos	dilahirkan
nacidos	born
php	php
canto	lagu
canto	song
canto	canto
canto	chant
canto	berdikir
canto	nyanyian
canto	sing
canto	nyanyi
canto	menyanyi
canto	bernyanyi
canto	nyanyian
licencia	lesen
licencia	berlesen
licencia	licensed
licencia	pelesenan
licencia	lesen
idiomas	bahasa
idiomas	bahasa
directa	direct
viena	vienna
bolívar	bolivar
bolívar	bolívar
posiblemente	berkemungkinan
continente	mainland
continente	benua
cartas	kad
cartas	huruf
corrientes	aliran
corrientes	mengalir
corrientes	arus
femenina	feminine
femenina	feminin
presentado	dipersembahkan
presentado	disajikan
presentado	dihantar
presentado	difailkan
facebook	facebook
palma	palma
palma	kurma
enemigo	musuh
enemigo	musuhnya
enemigo	musuh
cielo	heaven
cielo	syurga
cielo	sky
cielo	langit
cielo	langit
dinamarca	denmark
dinamarca	denmark
dinamarca	danish
excepto	kecuali
minnesota	minnesota
producir	produce
producir	hasilkan
pico	pico
pico	puncak
conserva	kekalkan
arma	weapon
arma	senjata
arma	senapang
arma	pistol
arma	gun
religiosa	agama
religiosa	keagamaan
cementerio	kuburan
cementerio	perkuburan
cementerio	perkuburan
resolución	resolusi
resolución	peleraian
peña	pena
peña	peña
violencia	keganasan
describe	menghuraikan
describe	terangkan
terminología	istilah
adaptación	adapting
adaptación	suai
adaptación	adaptasi
adaptación	compromise
voces	vokal
voces	suara
utilizada	diguna
utilizada	digunakan
bob	bob
individual	individual
individual	individu
individual	followers
once	eleven
once	sebelas
once	sekali
descubiertos	menemui
esperanza	esperanza
esperanza	harapan
esperanza	harap
esperanza	hope
consumo	pemakaian
compañero	roommate
compañero	pendamping
amplio	lebar
amplio	luas
amplio	luas
amplio	luas
teresa	teresa
teresa	theresa
agente	agen
agente	ejen
agente	agent
alumnos	pelajar
alumnos	murid
alumnos	alumni
cuentos	tales
cuentos	cerita
impacto	impak
impacto	hentaman
alfredo	alfredo
alfredo	alfred
trabajando	berkerja
trabajando	berfungsi
trabajando	bekerja
emilio	emile
emilio	templeton
emilio	emil
emilio	emilio
kansas	kansas
blue	blue
blue	biru
secreto	rahsia
secreto	kerahsiaan
propósito	purpose
peligro	bahaya
peligro	bahaya
peligro	hazard
peligro	terancam
arroyo	strim
arroyo	brook
arroyo	creek
arroyo	arroyo
latino	latin
latino	latino
rama	dahan
rama	ram
rama	rama
rama	cawangan
argentinos	argentina
argentinos	argentina
característica	characteristic
raúl	raoul
raúl	raul
raúl	raúl
mantenimiento	maintenance
mantenimiento	penyelenggaraan
morales	moral
morales	morales
estudiar	berlajar
estudiar	belajar
estudiar	study
estudiar	kajian
society	masyarakat
comentario	komen
comentario	komen
ramírez	ramírez
ramírez	ramirez
circuito	circuit
circuito	litar
sexual	seksual
libres	free
llevado	dibawa
jackson	jackson
enemigos	musuh
enemigos	musuhnya
enemigos	musuh
enemigos	musuh
fácil	mudah
fácil	mudahnya
silva	silva
compositores	penggubah
compositores	songwriters
diámetro	diameter
éxitos	kejayaan
éxitos	hits
éxitos	hit
éxitos	kejayaan
éxitos	sukses
éxitos	berjaya
éxitos	success
artística	artistik
victorias	menang
puestos	jawatan
puestos	kiriman
puestos	siaran
puestos	jawatan
puestos	warung
pieza	boh
pieza	piece
científica	saintis
científica	saintifik
guía	guide
guía	panduan
podrían	could
podrían	mampukah
arturo	arthur
arturo	arturo
superiores	superior
superiores	atasan
frase	frasa
frase	hukuman
frase	kalimat
cuerpos	jasad
cuerpos	mayat
renta	sewa
renta	pendapatan
negocios	perniagaan
negocios	perniagaan
negocios	bisnes
ben	ben
excepción	pengecualian
gustavo	gustav
gustavo	gustavo
gustavo	gustaf
gustavo	kermit
monumentos	bersiar
monumentos	persiaran
monumentos	bersiaran
monumentos	tugu
monumentos	monumen
funcionamiento	operasi
funcionamiento	beroperasi
griega	greek
griega	yunani
víctimas	terkorban
víctimas	mangsa
víctimas	korban
cita	pelantikan
cita	temujanji
cita	petikan
cita	kutip
cita	date
cita	tarikh
cita	petikan
cita	quotation
terminar	selesaikan
terminar	finish
guitarrista	guitarist
ciertos	certain
ciertos	tertentu
turquía	turkey
turquía	turki
turquía	halwa
turquía	turki
turquía	turkish
triunfo	win
triunfo	menang
triunfo	trump
triunfo	kemenangan
triunfo	triumph
llegado	tiba
llegado	arrived
walter	walter
young	khadam
young	muda
young	young
young	mudanya
cristianos	christian
cristianos	kristian
cristianos	kristian
gutiérrez	gutiérrez
gutiérrez	gutierrez
cantabria	cantabria
descubierto	menemui
cáncer	barah
cáncer	kanser
métodos	kaedah
delantero	forward
delantero	maju
delantero	majukan
delantero	front
delantero	depan
delantero	hadapan
delantero	striker
suroeste	baratdaya
suroeste	southwest
indiana	indiana
puebla	puebla
trabaja	works
trabaja	berfungsi
min	min
caballeros	kesatria
caballeros	gentleman
caballeros	mithali
minas	minas
minas	lombong
minas	mines
comportamiento	kelakuan
comportamiento	perangai
comportamiento	kelakuan
originales	original
originales	originals
nuclear	nuklear
billboard	billboard
escritos	bertulis
escritos	ditulis
santander	santander
viento	berangin
viento	angin
americana	american
americana	amerika
americana	americana
group	berkumpulan
group	group
group	kumpulan
normas	rules
normas	peraturan
normas	piawaian
normas	standard
sectores	sektor
cónyuge	pasangan
espectadores	penonton
rusa	rusia
salas	salas
salas	bilik
salas	room
peruano	peru
liberación	lepaskan
liberación	pelepasan
liberación	dedahkan
liberación	release
liberación	pembebasan
pez	ikan
quería	dicari
quería	teringin
quería	wanted
atenas	athens
momentos	moments
fifa	fifa
aplicaciones	aplikasi
aplicaciones	apps
aplicaciones	aplikasi
air	udaranya
air	udara
air	air
georgia	georgia
hielo	ais
caballo	kuda
steve	steve
significado	erti
significado	makna
significado	meaning
significado	bererti
cinturón	belt
cordillera	julat
cordillera	cordillera
judicial	kehakiman
protagonizada	dibintangi
crítico	pengulas
crítico	kritikan
crítico	pengkritik
crítico	kritikal
sirvió	menghidang
sirvió	dihidangkan
interpretado	digambarkan
interpretado	ditafsirkan
interpretado	ditafsir
mis	mis
motores	engine
motores	enjin
motores	motors
motores	enjin
posibles	munasabah
posibles	kemungkinan
ganadores	pemenang
pilotos	pemacu
pilotos	driver
pilotos	pilot
mike	mike
foto	picture
foto	gambar
foto	photo
foto	foto
wilson	wilson
británicos	british
joe	joe
sueño	mengantuk
sueño	tidur
sueño	mimpi
sueño	dream
guinea	guinea
informe	report
informe	lapor
informe	laporkan
informe	laporan
cercano	berhampiran
cercano	berdekatan
tráfico	trafik
órgano	organ
medallas	pingat
medallas	medal
medallas	pingat
medallas	medal
archivos	fail
archivos	arkib
archivos	arkib
fechas	kurma
dobles	beregu
dobles	double
dobles	ganda
directores	pengarah
físico	physique
físico	jasmani
físico	fizikal
democracia	demokrasi
mediterráneo	mediterranean
opción	pilihan
opción	choice
perdido	rindu
perdido	lost
perdido	kehilangan
perdido	hilang
notable	noteworthy
legal	legit
legal	perundangan
legal	legal
tercero	ketiga
constitucional	perlembagaan
plazo	deadline
católicos	katolik
católicos	katolik
escritura	tulisan
escritura	menulis
escritura	penulisan
escritura	tulis
estadísticas	statistik
estadísticas	statistik
documento	dokumen
documento	document
críticos	kritikal
iowa	iowa
cristiana	christian
cristiana	kristian
ordenó	memerintahkan
ordenó	ditempah
oscar	oscar
transmisión	penghantaran
transmisión	siaran
transmisión	penyiaran
carne	steak
carne	stik
carne	daging
carne	beef
poetas	penyair
ucrania	ukraine
ucrania	ukraine
desarrollar	bangunkan
desarrollar	develop
enviado	penghantaran
enviado	dihantar
enviado	utusan
enviado	dihantar
enviado	hantar
enviado	sent
enviado	dihantar
street	jln
street	street
vehículo	kenderaan
reparto	cast
reparto	agihan
reparto	pengagihan
reparto	pengedaran
producida	dihasilkan
círculo	bulatan
harry	harry
ciertas	certain
ciertas	tertentu
alimentos	makanan
alimentos	makanan
alimentos	foods
urbana	urban
urbana	urbana
association	persatuan
association	association
association	perkaitan
casado	berkahwin
semifinales	semifinal
abierta	open
habitual	biasa
agencia	agensi
popularidad	populariti
votar	undi
votar	mengundi
votar	pengundian
pinturas	lukisan
terminal	terminal
terminal	terminus
janeiro	janeiro
iniciativa	inisiatif
redes	networking
redes	rangkaian
redes	grid
redes	jala
redes	jaring
redes	rangkaian
localización	penyetempatan
localización	lokasi
localización	location
localización	penyetempatan
fortaleza	ketabahan
fortaleza	fortaleza
fortaleza	kekuatan
fortaleza	kubu
fortaleza	benteng
fortaleza	fort
deriva	drift
deriva	hanyut
democrática	demokratik
marido	suaminya
marido	suami
electrónica	electronics
electrónica	elektronik
electrónica	elektronik
electrónica	electronic
cristóbal	cristobal
cristóbal	cristóbal
cristóbal	christopher
herrera	herrera
buques	kapal
buques	ships
buques	pembuluh
diccionario	kamus
profesión	kerjaya
profesión	profesion
profesión	pendudukan
consigue	dapatkan
consulta	menanya
consulta	pertanyaan
consulta	konsultasi
consulta	consultation
consulta	consult
consulta	berunding
historiadores	sejarawan
mitología	mitos
mitología	mitologi
debate	perbincangan
debate	diskusi
debate	debat
debate	perbahasan
debate	perdebatan
perder	kalah
perder	kalah
componentes	komponen
belleza	keindahan
belleza	kecantikan
belleza	beauty
descubre	teroka
descubre	terokai
jiménez	jiménez
jiménez	jimenez
personales	personal
personales	peribadi
ácido	asam
ácido	asid
cumplir	penuhi
cumplir	mematuhi
infancia	childhood
líderes	pemimpin
líderes	leaders
espacial	spatial
espacial	ruang
espacial	space
espacial	angkasa
predecesor	awalan
oscuro	gelap
oscuro	mengaburkan
verdadero	real
verdadero	benar
verdadero	true
segundos	seconds
segundos	detik
segundos	saat
segundos	second
segundos	kedua
margen	margin
cañón	meriam
cañón	canyon
cañón	ngarai
cañón	barrel
cañón	tong
religioso	agama
religioso	keagamaan
net	net
net	kelambu
zamora	zamora
columna	kolum
high	tinggi
danza	dance
danza	tarian
danza	menari
danza	gelek
danza	menari
danza	dancing
veinte	twenty
desarrolla	bangunkan
desarrolla	develop
periodistas	wartawan
periodistas	wartawan
asunción	anggapan
asunción	andaian
asunción	asunción
fondos	dana
fondos	latarbelakang
fondos	dana
fondos	fund
factores	faktor
barcos	kapal
barcos	ships
barcos	pembuluh
barcos	bot
barcos	perahu
salvo	salvo
salvo	kecuali
chica	girl
precio	harga
precio	price
precio	pricing
pensamiento	fikir
pensamiento	sangka
pensamiento	pemikiran
pensamiento	pemikiran
pensamiento	berfikir
pensamiento	fikirkan
pensamiento	fikiran
pensamiento	pemikiran
leer	baca
leer	bacaan
leer	reading
leer	pembacaan
leer	membaca
declaración	kenyataan
declaración	statement
declaración	penyata
declaración	perisytiharan
declaración	pengisytiharan
declaración	pengistiharan
deportistas	atlet
mala	buruk
mala	teruk
mala	mala
asesinado	dibunuh
asesinado	dibunuh
asesinado	tewas
asesinado	terbunuh
argumento	plot
argumento	hujah
online	online
portal	portal
portal	gateway
médicos	medik
médicos	perubatan
médicos	doctors
médicos	doktor
sacerdote	imam
night	malam
buenas	good
buenas	gud
cultivo	kebudayaan
cultivo	budaya
cultivo	kerat
cultivo	tanaman
nicaragua	nicaraguan
nicaragua	nicaragua
económicas	ekonomi
económicas	ekonomi
guion	screenplay
guion	skrip
regionales	serantau
rodrigo	rodrigo
arzobispo	archbishop
mancha	mancha
mancha	noda
mancha	comot
conocidas	known
conocidas	dikenali
conocidas	diketahui
retirado	bersara
retirado	pencen
inteligencia	intelligence
inteligencia	kecerdasan
inteligencia	perisikan
inteligencia	intel
envió	hantar
envió	sent
envió	dihantar
baile	dance
baile	tarian
baile	menari
baile	gelek
baile	menari
baile	dancing
fundamental	fundamental
viviendas	homes
viviendas	perumahan
disney	disney
relevante	relevan
relevante	berkaitan
fox	fox
fox	rubah
paseo	ride
paseo	tunggangan
paseo	paseo
paseo	walk
paseo	berjalanlah
albert	albert
menciona	mention
menciona	sebutan
menciona	mentions
