של	شيل
קומיקס	كوميكس
קומיקס	الهزلية
קומיקס	هزلي
מיוחדת	الخاص
מיוחדת	خاص
מיוחדת	مميز
מיוחדת	خاصة
סיפורים	الحكايات
סיפורים	حكايات
סיפורים	احداث
סיפורים	القصص
סיפורים	حكايات
סיפורים	قصص
תום	توم
להגן	حماية
חוף	شاطئ
חוף	شاطيء
חוף	الشاطئ
חוף	بيتش
חוף	الشاطيء
טבע	غرق
טבע	طبيعة
טבע	الطبيعة
גבול	الحد
גבול	حد
גבול	حدود
גבול	الحدود
התנגדות	الاعتراض
התנגדות	اعتراض
התנגדות	مقاومة
התנגדות	المقاومة
התנגדות	المعارضون
התנגדות	معارضة
התנגדות	المعارضة
קרל	كارل
מקרים	الحالات
מקרים	حالات
מקרים	القضايا
מקרים	قضايا
חברתית	اجتماعيا
חברתית	اجتماعية
חברתית	الاجتماعية
חברתית	الاجتماعي
חברתית	اجتماعي
אתרים	مواقع
אתרים	المواقع
לילה	ليلا
לילה	الليل
לילה	ليلة
לילה	ليل
לחימה	قتال
לחימה	القتال
יחסים	علاقات
יחסים	العلاقات
יחסים	علاقات
יחסים	العلاقات
יחסים	علاقة
יחסים	العلاقة
יחסים	العلاقات
יחסים	علاقه
אדמה	تربة
אדמה	التربة
אדמה	ارض
אדמה	اراض
אדמה	الارض
אדמה	الاراضي
אדמה	الارض
שלישי	الثلاثاء
שלישי	ثالثا
שלישי	الثالثة
שלישי	ثالث
שלישי	الثالث
שלישי	ثالثة
הלכה	رحلت
הלכה	رحل
הלכה	ذهب
הלכה	ذهبت
הלכה	رحت
כבד	ثقيل
כבד	ثقيلة
כבד	الثقيل
כבד	الثقيلة
כבד	كب
כבד	الكبد
כבד	كبد
אלן	الين
אלן	الن
אלן	ايلين
אלן	الين
אלן	الن
מורה	استاذ
מורה	المعلم
מורה	معلم
מורה	مدرس
מורה	معلمة
שניים	اثنين
שניים	اثنان
שניים	اثنتان
דוגמאות	الامثلة
דוגמאות	امثلة
בוגרי	خريجي
בוגרי	الخريجين
אליעזר	اليعازر
למחוק	يحذف
למחוק	الحذف
למחוק	احذف
למחוק	تحذف
למחוק	حذف
מפתח	المفتاح
מפתח	مفتاح
מפתח	المطور
מתן	العطاء
מתן	اعطاء
מתן	ماتان
נחשבת	نظر
מלאה	الكامل
מלאה	ملي
מלאה	كامل
מלאה	كاملة
עמדה	موقف
עמדה	المنصب
עמדה	الموضع
עמדה	الموقف
השלום	سلام
השלום	السلام
אמנים	للفنانين
אמנים	الفنانين
מילה	كلمة
מילה	الكلمة
ישו	المسيح
ישו	يسوع
מפעיל	مشغل
מפעיל	المشغل
מפעיל	الانخراط
מפעיל	اشراك
מפעיל	تشغيل
מפעיל	الركض
מפעיל	الجري
מפעיל	ركض
עבודות	الوظائف
עבודות	وظائف
לקחת	خذ
לקחת	اخذ
הגישה	النفاذ
הגישה	الوصول
ילד	ولد
ילד	بوي
ילד	صبي
ילד	الولد
ילד	فتى
ילד	الطفلة
ילד	طفل
ילד	طفلة
ילד	الطفل
סוריה	سورية
סוריה	syria
סוריה	سوريا
ענף	الفرع
ענף	فرع
ענף	برانش
מוסד	المعهد
מוסד	معهد
מוסד	الانشاء
מוסד	مؤسسة
מוסד	المؤسسة
מוסד	الموساد
גילה	اكتشفت
הערים	المدن
הערים	مدن
מאחורי	خلف
מאחורי	وراء
עצם	العظم
עצם	عظمة
עצם	عظم
נישא	متزوجة
נישא	متزوجه
נישא	متزوج
פיטר	بيتر
פיטר	بطرس
מריה	ماريا
לים	ليم
טבעי	الطبيعية
טבעי	الطبيعي
טבעי	طبيعي
טבעי	طبيعية
קולות	اصوات
קולות	الاصوات
קולות	اصوات
קולות	الاصوات
ההר	ماونتن
ההר	جبل
ההר	الجبل
הנסיך	برنس
הנסיך	برينس
הנסיך	امير
הנסיך	الامير
תא	زنزانة
תא	الزنزانة
תא	خلية
תא	الخلية
נפתח	فتحت
נפתח	يفتح
ישירות	مباشرة
ישירות	مباشر
ישירות	المباشر
ישירות	direct
ישירות	مباشرة
לואי	لوي
פורסם	نشر
פורסם	منشور
פורסם	نشرت
פורסם	نشر
פורסם	نشرت
שבט	عشيرة
שבט	العشيرة
שבט	قبيلة
שבט	القبيلة
שבט	القبلية
מנהיג	زعيم
מנהיג	قائد
דייוויד	ديفيد
דייוויד	داود
דייוויד	ديفد
דייוויד	دايفيد
דייוויד	دافيد
דוקטור	الدكتور
דוקטור	طبيب
דוקטור	دكتور
דוקטור	الطبيب
דוקטור	دكتورة
מטה	اسفل
מטה	المقر
משך	مدة
משך	المدة
משך	سحبت
לפתוח	مفتوح
לפתוח	مفتوحة
לפתוח	افتح
לפתוח	فتح
שיטות	اساليب
שיטות	الاساليب
שיטות	الطرائق
התחרות	مسابقه
התחרות	المسابقة
התחרות	مسابقة
שליטה	التحكم
שליטה	السيطرة
שליטה	سيطرة
שליטה	تحكم
שליטה	هيمنة
שליטה	الهيمنة
שליטה	هيمنة
שליטה	الهيمنة
מושג	المفهوم
מושג	فكره
מושג	الفكرة
מושג	فكرة
נוסדה	اسست
נוסדה	تاسست
נוסדה	تاسس
מידי	ميدي
האו	هاو
שניהם	كلاهما
מצליח	ناجحة
מצליח	الناجحة
מצליח	ناجح
צורת	شكل
צורת	الشكل
צורת	شكل
צורת	الشكل
צורת	استمارة
צורת	النموذج
חומרים	المواد
חומרים	مواد
סביר	المحتمل
סביר	المعقول
סביר	معقولة
קריירה	مسير
קריירה	المهنة
קריירה	مهنة
קריירה	المهن
קריירה	مهن
המלכה	queen
המלכה	ملكة
המלכה	الملكة
מר	مير
ניתוח	الجراحة
ניתוח	جراحة
ניתוח	التحليل
ניתוח	تحليل
ניתוח	تحليلات
מידה	القياس
מידה	التدبير
מידה	مقياس
מידה	قياس
מידה	المقاس
מידה	الحجم
מידה	حجم
כרך	الحجم
כרך	المجلد
כרך	حجم
קשת	قوس
קשת	قوس
אוניות	السفن
אוניות	سفن
השיטה	المنهج
השיטה	طريقة
השיטה	الطريقة
השיטה	اسلوب
השיטה	الاسلوب
השיטה	منهج
שחקנית	ممثله
שחקנית	الممثلة
שחקנית	ممثلة
המנדט	الولاية
פועל	العامل
פועל	عامل
פועל	فعل
פועל	الفعل
פועל	يعمل
פועל	يشتغل
פועל	اشغال
פועל	ينفع
הצטרפו	انضموا
הצטרפו	انضم
הצטרפו	الانضمام
הצטרפו	انضمام
ציבור	الجمهور
ציבור	عام
ציבור	العامة
ציבור	عامة
ציבור	علنية
חגי	العطلات
חגי	الاجازات
חגי	اعياد
חגי	الاعياد
חגי	العطل
היטלר	هتلر
עצמי	نفسي
עצמי	نفسى
עצמי	الذاتي
עצמי	ذاتي
עצמי	النفس
עצמי	سلف
עצמי	الذات
פגיעה	الاثر
פגיעה	تاثير
פגיעה	التاثير
פגיעה	الاصطدام
שאול	سول
לעיל	اعلاه
אזרחים	مواطنو
אזרחים	المواطنين
אזרחים	مواطنون
אזרחים	المواطنون
אזרחים	مواطنين
אזרחים	مدنيون
אזרחים	المدنيين
אזרחים	مدنيين
אזרחים	المدنيون
בסדר	حسن
בסדר	حسنا
רוחב	العرض
בעצמו	نفسه
הגביע	الكاس
קטע	الشيء
קטע	الجزء
קטע	القطعة
קטע	شريحة
קטע	الشريحة
הדגל	علم
הדגל	العلم
מקסיקו	المكسيك
מקסיקו	مكسيكو
ערכי	حرر
ערכי	تحرير
ערכי	تعديل
ערכי	التحرير
ומתן	المفاوضات
ומתן	مفاوضات
טרור	الارهاب
טרור	ارهاب
טרור	الارهاب
טרור	ارهاب
טרור	ارهابي
טרור	ارهابية
טרור	الارهابي
הקרן	الاساس
הקרן	مؤسسة
הקרן	المؤسسة
המחלקה	القسم
המחלקה	قسم
המחלקה	الادارة
מגן	حامي
מגן	الحامية
מגן	حامية
מגן	شيلد
מגן	الدرع
מגן	درعا
מגן	درع
מגן	مدافع
מגן	المدافع
שרון	شارون
יישוב	مستوطنة
יישוב	الاستيطان
יישוב	التسوية
יישוב	التوطين
יישוב	تسوية
איחוד	النقابة
איחוד	نقابة
איחוד	يونيون
איחוד	الاتحاد
איחוד	التوحيد
איחוד	توحيد
תלוי	يعتمد
מוחמד	محمد
מוחמד	محمد
מוחמד	محمد
מוחמד	mohammed
מוחמד	محمد
מוחמד	mohamed
סעיף	القسم
סעיף	قسم
סעיף	الفرع
גרמנית	الالمانية
גרמנית	المان
גרמנית	الالماني
גרמנית	المانيا
גרמנית	الماني
גרמנית	المانية
ליגה	الدوري
ליגה	دوري
הוועד	اللجنة
הוועד	لجنة
אוסטריה	النمسا
פתרון	حل
פתרון	الحل
פתרון	محلول
פתרון	حلا
חלקם	البعض
חלקם	بعض
חדר	غرفة
חדר	الغرفة
חדר	حجرة
מנוע	المحرك
מנוע	محرك
מנוע	المحرك
מנוע	محرك
מנוע	الموتر
המלוכה	ملكية
המלוכה	الملكية
שיטה	السنط
שיטה	المنهج
שיטה	طريقة
שיטה	الطريقة
שיטה	اسلوب
שיטה	الاسلوب
שיטה	منهج
נשלח	مقدم
נשלח	المقدم
נשלח	شحنها
נשלח	ارسلت
נשלח	ارسل
עדיף	احسن
עדיף	افضل
הכניסה	المدخل
הכניסה	مدخل
תרומות	الاشتراكات
תרומות	المساهمات
תרומות	مساهمات
תרומות	التبرعات
תרומות	تبرعات
תרומות	المنح
תרומות	الهبات
תרומות	التبرعات
ציבורית	الجمهور
ציבורית	عام
ציבורית	العامة
ציבורית	عامة
ציבורית	علنية
ציבורית	علانية
ציבורית	علنا
קיום	الوجود
המוות	الموت
המוות	الوفاة
המוות	موت
המוות	وفاة
מיוחדים	الخاص
מיוחדים	خاص
מיוחדים	مميز
מיוחדים	خاصة
מאפשר	تمكين
מאפשר	تسمح
מאפשר	يسمح
פרסים	جوائز
פרסים	الجوائز
פרסים	جوائز
פרסים	الجوائز
פרסים	الفرس
קוק	الطباخ
קוק	طباخ
קוק	كوك
אוקטובר	اكتوبر
מועמד	رشح
מועמד	رشحت
מועמד	المرشحة
מועמד	مرشحة
מועמד	مرشح
מועמד	المرشح
ברצלונה	برشلونة
ברצלונה	برشلونه
נפש	الروح
נפש	روحي
נפש	روح
נפש	العقلية
נפש	عقلية
פסטיבל	المهرجان
פסטיבל	مهرجان
בנה	بنيت
בנה	مبني
בנה	بناء
בנה	تبني
בנה	نبني
ייצור	الصنع
ייצור	تصنيع
ייצור	التصنيع
ייצור	الانتاج
ייצור	انتاج
ייצור	تصنيع
ייצור	التصنيع
הטקסט	نصوص
הטקסט	نص
הטקסט	النص
הקהל	جمهور
הקהל	الجمهور
הקהל	الحشد
הקהל	جمهور
הקהל	حشد
הקונגרס	الكونغرس
הקונגרס	المؤتمر
הקונגרס	الكونجرس
הקונגרס	كونغرس
המורשת	تراث
המורשת	ارث
המורשת	التراث
המורשת	الارث
קורות	استئناف
ארוכה	لونغ
ארוכה	الطويل
ארוכה	طويلا
ארוכה	طويلة
ארוכה	طويل
בעצם	بالحقيقة
תחרויות	مسابقات
תחרויות	المسابقات
תחרויות	مسابقات
תחרויות	المسابقات
הנאצים	النازيون
הנאצים	النازيين
מרחב	مساحة
מרחב	الفضاء
מרחב	فضاء
מרחב	حيز
תעופה	طيران
תעופה	الطيران
יונה	زاجل
יונה	حمامة
יונה	دوف
יונה	حمامة
יונה	جونا
זמר	مغنية
זמר	مغني
זמר	المغني
שלח	تقديم
שלח	ارسل
שלח	ارسال
איכות	النوعية
איכות	جودة
איכות	الجودة
השביעי	السابع
השביעי	سابعا
סוגים	انواع
סוגים	الانواع
רומן	روماني
רומן	رومان
רומן	الروماني
רומן	الرومانية
רומן	رواية
אדלר	ادلر
עמק	وادي
עמק	الوادي
עמק	فالى
עמק	فالي
כחול	بلو
כחול	ازرق
כחול	الزرقاء
כחול	الازرق
כחול	زرقاء
קדם	الترويج
קדם	ترويج
ההצעה	العرض
דור	توليد
דור	الجيل
דור	جيل
יושב	قاعد
יושב	جالس
יושב	جالسة
יושב	الجلوس
מוכר	بيع
מוכר	البيع
מוכר	يبيع
מוכר	البائع
מוכר	بائع
אס	الاس
אס	اس
אס	ايس
הסבר	الشرح
הסבר	شرح
הסבר	توضيح
הסבר	التفسير
הסבר	تفسير
הסבר	تعليل
הסבר	شرح
הסבר	فسر
הסבר	اشرح
באנגליה	انجلترا
באנגליה	انكلترا
מחנה	كامب
מחנה	المخيم
מחנה	مخيم
מחנה	معسكر
מחנה	المعسكر
נותר	المتبقية
אבו	ابو
ברזל	حديدي
ברזל	حديد
ברזל	الحديد
אריק	ايريك
אריק	اريك
הצלחה	ناجحة
הצלחה	النجاح
הצלחה	التوفيق
הצלחה	نجاح
חיות	حيوانات
חיות	الحيوانات
המעבר	انتقال
המעבר	انتقالية
המעבר	الانتقال
בריטי	بريطاني
בריטי	بريطانيا
