die	az
eksperimentele	kísérleti
belowe	ígéret
busse	autóbusz
busse	buszok
beskawings	civilizációk
uitgesluit	kizárja
uitgesluit	kizárása
uitgesluit	kizárva
uitgesluit	kizárt
besienswaardighede	látnivalók
frekwensie	frekvencia
frekwensie	gyakoriság
frekwensie	gyakorisága
vries	vries
agterkant	vissza
agterkant	modul
oplossings	megoldások
oplossings	megoldásokat
keisers	császárok
bruce	bruce
graham	graham
kent	kent
soet	édesek
soet	édes
vereistes	követelmény
vereistes	előírások
vereistes	követelmények
denis	denis
mesopotamië	mezopotámia
genader	közeledett
victoriaanse	viktoriánus
uitgevind	fantázia
oliver	oliver
oliver	olivér
aangegaan	felmerült
lyste	listák
lyste	listákat
wille	wille
geneeskunde	orvosság
geneeskunde	gyógyszert
geneeskunde	gyógyszer
geneeskunde	orvostudomány
île	île
oorgrote	túlméretezett
verhit	fűti
konsepte	fogalmak
konsepte	elképzelések
bekendstelling	bevezetés
bekendstelling	bevezetése
bekendstelling	bevezető
bekendstelling	bevezetés
bekendstelling	bevezető
massiewe	masszív
massiewe	hatalmas
verlaag	alacsonyabb
verlaag	alsó
verlaag	lejjebb
spreker	szónok
spreker	felszólaló
stasies	állomások
ssr	ssr
charlie	charlie
verwesenlik	célzás
verwesenlik	célja
verwesenlik	cél
skepper	alkotó
skepper	teremtő
databasis	adatbázisok
databasis	adatbázis
databasis	adatbázisok
herinnering	memória
herinnering	emlék
herinnering	emlékezet
herinnering	emlékek
iana	iana
fisieke	fizikai
bedreigde	veszélyeztetett
klippe	stones
klippe	kövek
klippe	kövek
klippe	sziklák
vergelykings	egyenletek
global	globális
global	global
ekonomies	gazdaság
ekonomies	gazdaságos
politici	politikusok
ontwerper	tervező
kilogram	kilogramm
skielike	hirtelen
alkohol	alkoholos
alkohol	alkoholt
alkohol	alkohol
sang	ének
sang	éneklés
sang	énekelni
sang	énekel
herlewing	revival
sap	juice
sap	gyümölcslé
sap	lé
sap	sap
major	őrnagy
rif	ridge
stanley	stanley
manchester	manchester
room	tejszín
room	krém
room	krémet
friese	fríz
simboliseer	szimbolizálja
aluminium	alumínium
aluminium	alumínium
burke	burke
duff	duff
normaal	szokásos
normaal	normális
normaal	normál
klok	csengő
klok	bell
klok	harang
sentimeter	centiméter
sentimeter	centiméter
sentimeter	centiméter
rico	rico
erkende	felismert
erkende	elismert
erkende	felismert
erkende	elismert
verleng	kiterjesztése
praag	prága
praag	prágai
gandhi	gandhi
vigs	aids
uitbrei	terjeszkedni
uitbrei	kiterjesztése
isaac	isaac
kambodja	kambodzsa
wesens	lények
roetes	útvonalakon
roetes	útvonalak
soewereiniteit	szuverenitás
springs	springs
springs	rugó
tee	tea
tee	teát
eed	eskü
gekombineer	együttesen
gekombineer	együttes
gekombineer	kombinált
restaurant	vendéglő
restaurant	étterem
nicolas	nicolas
slawerny	rabszolgaság
teruggetrek	visszavonták
taalkunde	nyelvészet
onwettig	jogellenes
onwettig	illegális
intelligensie	értelem
intelligensie	hírszerzés
intelligensie	intelligencia
cameron	cameron
bekragtig	érvényesíti
sielkundige	pszichológus
sleg	bad
sleg	rosz
sleg	rossz
notas	megjegyzések
notas	feljegyzések
notas	jegyzetek
notas	jegyzet
outomatiese	automata
outomatiese	automatikus
pop	fater
pop	pop
aksies	műveletek
aksies	fellépések
aksies	akciók
aksies	intézkedések
aksies	cselekvések
tsjeggië	csehország
tsjeggië	cseh
tsjeggië	csecsen
tsjeggië	csekk
tsjeggië	csekket
tsjeggië	ellenőrzés
datums	dátumok
datums	időpontok
fabriek	gyár
fabriek	gyári
fabriek	üzem
fabriek	gyárban
mielies	kukoricát
mielies	kukorica
soektog	érvényes
binneste	belső
binneste	belseje
vervaardigers	gyártói
vervaardigers	gyártók
vervaardigers	producerek
vervaardigers	termelők
voortdurende	folyamatos
voortdurende	folyamatban
voortdurende	folyamatos
voortdurende	folytatása
voortdurende	folytatta
voortdurende	folytatás
voortdurende	folytatódott
snitte	nyomok
snitte	nyomokat
snitte	sínek
hipotese	hipotézis
hipotese	feltevés
hipotese	feltételezés
hipotese	elmélet
perse	perzsák
vaardighede	készségek
vaardighede	képességek
vaardighede	készség
neiging	trend
neiging	tendencia
fundamentele	alapvető
jacobs	jacobs
turner	turner
ontbreek	hiányzik
ontbreek	eltűnt
ontbreek	hiányzó
regterkant	jobbra
essays	esszéket
wisselwerking	kölcsönhatás
kenneth	kenneth
hughes	hughes
nama	nama
aspek	szempont
sophia	sophia
senator	szenátor
vreedsame	békés
hager	hager
lughawens	repülőterek
bed	ágyban
bed	ágyat
bed	ágy
besigheid	gyűlés
besigheid	találkozás
besigheid	találkozó
besigheid	megbeszélés
besigheid	üzleti
besigheid	üzlet
ontploffing	robbanás
ontploffing	robbantás
ryan	ryan
pouse	szünet
vereiste	szükséges
rembrandt	rembrandt
konserte	koncertek
goedkoop	olcsó
rica	rica
seremonie	szertartás
seremonie	ceremónia
seremonie	ünnepség
kolletjies	pontokat
kolletjies	pontok
jim	jim
staande	áll
staande	állva
munte	érméket
munte	érme
munte	érmék
golwe	hullám
golwe	hullámok
hem	hem
gery	vezetett
gery	hajtott
gery	lovagolt
mali	mali
lêers	akták
lêers	fájlok
neus	orr
neus	orrot
santiago	santiago
ernest	ernest
trust	bizalom
nuutste	legújabb
nuutste	legújabb
nuutste	legutóbbi
nuutste	legfrissebb
huishoudelike	háztartás
huishoudelike	háztartásban
huishoudelike	háztartások
huishoudelike	háztartási
huishoudelike	hazai
huishoudelike	belföldi
kersfees	karácsonykor
kersfees	karácsonyi
kersfees	karácsony
sciences	tudományok
eamon	eamon
korrupsie	korrupció
kommunikeer	kommunikálni
noodsaaklike	elengedhetetlen
noodsaaklike	nélkülözhetetlen
noodsaaklike	lényeges
noodsaaklike	alapvető
prefektuur	prefektúra
ingedien	benyújtott
ville	ville
bye	méhek
nuttige	segítőkész
nuttige	hasznos
oregon	oregon
straal	sugár
julian	julian
doeltreffend	hatékony
doeltreffend	hatékonyan
doeltreffend	eredményes
doeltreffend	hatékonyan
doeltreffend	eredményesen
saad	vetőmag
saad	mag
lucas	lucas
verbond	szövetség
spesiaal	különlegesség
spesiaal	akciók
spesiaal	különleges
spesiaal	speciális
sixtus	sixtus
andreas	andreas
regiment	ezred
groenland	grönlandi
groenland	grönland
verlag	verlag
broadway	broadway
verwerking	szűrés
verwerking	vetítés
masjien	hajtómű
masjien	motor
masjien	gépezet
masjien	gép
papacy	pápaság
buitelanders	külföldiek
salisbury	salisbury
sierra	sierra
vertraag	késedelmes
vertraag	késik
vertraag	késleltetett
besoeke	megjelenés
besoeke	megjelenések
besoeke	benyomás
besoeke	látogatás
besoeke	látogatások
geskatte	becsült
riga	riga
episodes	epizódjainak
episodes	epizódok
episodes	epizód
rys	rizs
manuel	manuel
haag	haag
verskuiwing	áttérés
verskuiwing	átállás
verskuiwing	bevándorlás
verskuiwing	migráció
voorregte	kiváltságairól
voorregte	kiváltság
voorregte	jogosultságok
est	est
handelinge	műveletek
handelinge	fellépések
handelinge	akciók
handelinge	intézkedések
handelinge	cselekvések
eier	tojást
eier	tojás
kelvin	kelvin
kleurlinge	színezett
werner	werner
tevrede	tartalma
tevrede	tartalom
tevrede	elégedett
winston	winston
lineêre	lineáris
nassau	nassau
saksiese	szász
wydte	szélessége
wydte	szélesség
soweto	soweto
ellis	ellis
churchill	churchill
newcastle	newcastle
talent	tehetséges
talent	tehetség
tunisië	tunézia
koppe	fejlécek
inleiding	bevezetés
inleiding	bevezetése
inleiding	bevezető
vlieënde	repül
vlieënde	repülés
vlieënde	repülő
neerslag	csapadék
trots	büszkeség
trots	büszke
ontevredenheid	elégedetlenség
basel	bázeli
blootstelling	expozíciós
blootstelling	kitettség
blootstelling	expozíció
boeddhistiese	buddhista
sinners	bűnösök
arnold	arnold
steel	lop
steel	lopni
steel	ellopni
steel	lop
steel	lopás
beweerde	állítólagos
optredes	előadások
baron	báró
brooklyn	brooklyn
brooklyn	brooklynban
brooklyn	brooklyni
libanon	libanon
libanon	libanoni
aangeleenthede	számít
tong	nyelve
tong	nyelv
katharina	katharina
katharina	katalin
katharina	catherine
charlotte	charlotte
wyer	szélesebb
wyer	tágabb
sentrums	központok
sentrums	központok
thompson	thompson
erfgenaam	örökös
geplant	ültetett
geplant	beültetett
ohio	ohio
buys	vesz
buys	megveszi
minor	bazilika
georganiseerde	szervezett
vordering	előrehaladás
vordering	előrelépés
vordering	fejlődés
vordering	haladás
haaie	cápa
gekleurde	színes
gekleurde	színezett
tabak	dohány
gekyk	figyelt
gekyk	néztem
gekyk	nézte
gekyk	megtekintett
gekyk	tekintett
indiane	indiánok
indiane	indiaiak
handelsmerk	brand
handelsmerk	márka
handelsmerk	védjegyek
handelsmerk	védjegy
lorenzo	lorenzo
brûe	hidak
brûe	hidakat
andromeda	androméda
lesings	előadások
lens	objektív
lens	lencse
wolkekrabber	felhőkarcoló
byeenkomste	összejövetelek
verwagting	elvárás
verwagting	elvárások
ooreenstemming	mérkőzés
ooreenstemming	egyezés
ooreenstemming	találat
ooreenstemming	meccs
ooreenstemming	gyufa
ooreenstemming	egyezik
collins	collins
ghetto	gettóban
ghetto	gettó
platinum	platina
waarneem	óra
waarneem	vigyázz
situasies	helyzetekben
situasies	helyzetek
tornado	tornádó
klim	mászni
klim	mászik
klim	hegymászó
sinne	ítéletek
sinne	mondatok
sinne	mondat
honde	kutyák
honde	kutyáknak
honde	kutya
woonagtig	rezidens
woonagtig	lakos
nord	nord
luke	luke
luke	lukács
moed	bátorság
eva	eva
eva	éva
eva	éva
eva	eve
geheg	szerelt
geheg	szerelve
dimensies	méretek
dimensies	méretei
outeurs	írók
outeurs	szerzői
outeurs	szerzők
gewoontes	szokások
gewoontes	szokásai
guatemala	guatemala
corals	korallok
krieket	krikett
krieket	tücsök
princeton	princeton
troue	esküvő
troue	esküvőn
troue	esküvőre
nepal	nepál
masedonië	macedónia
benz	benz
mos	moss
sonlig	napfény
sonlig	napfényt
kasakstan	kazah
kasakstan	kazahsztán
hotelle	hotelek
hotelle	szállások
hotelle	szállodák
hotelle	szállás
teaters	színházak
aangedryf	meghajtású
opsie	opció
opsie	lehetőség
moedig	ösztönzése
profeet	próféta
patent	szabadalmi
patent	szabadalom
barrett	barrett
praktyke	gyakorlatok
virginia	virginiában
virginia	virginia
virginia	virginiai
suriname	suriname
percy	percy
betwis	vitatta
betwis	vitatott
hongersnood	éhínség
hongersnood	éhezés
uganda	uganda
ondersoeke	vizsga
domain	domain
domain	tartomány
rye	sorok
sielkunde	pszichológiai
sielkunde	pszichológia
intensiewe	intenzív
intensiewe	igényes
oude	oude
tender	gyengéd
tender	pályázati
tender	pályázat
draaiboek	forgatókönyv
draaiboek	forgatókönyvet
respek	tiszteletet
respek	tisztelet
majoor	őrnagy
lood	ólom
lood	vezet
lincoln	lincoln
fotografie	fotózás
alternatief	alternatív
alternatief	alternatíva
regie	rendezte
regie	rendezett
regie	irányított
oorskry	meghaladja
oorskry	túllépése
oorskry	meghaladta
slot	slot
slot	zár
slot	zárat
slot	lakat
dom	hülye
dom	dom
maag	has
maag	gyomor
bus	busz
bus	autóbusz
bus	busszal
ski	síelés
ski	síelni
wysiging	vágás
wysiging	szerkesztés
wysiging	vágó
konsert	koncert
konsert	koncerten
gunsteling	kedvenc
gunsteling	kedvencem
gunsteling	kedvenc
gunsteling	kedvencem
onwettige	jogellenes
onwettige	illegális
interessant	érdekes
geëmigreer	emigrált
botsings	konfliktusok
botsings	konfliktus
botsings	ütközések
sterrewag	obszervatórium
vasgevang	megragadta
vasgevang	csapdában
nogal	inkább
nice	szep
nice	szép
kollegas	kollégák
kollegas	munkatársak
kollegas	munkatársai
kollegas	munkatársak
express	express
express	expressz
dade	cselekmények
dade	aktusok
kameroen	kamerun
ontmoeting	gyűlés
ontmoeting	találkozás
ontmoeting	találkozó
ontmoeting	megbeszélés
geskille	viták
versterkings	erősítés
versterkings	erősítést
versterkings	utánpótlás
bydraers	közreműködő
bydraers	közreműködők
walker	walker
teheran	teherán
filosowe	filozófusok
bots	botok
ghana	ghána
meeding	versengő
jagter	orion
jagter	hunter
jagter	vadász
miv	hiv
gevaarlik	veszélyes
hoofkarakter	főszereplő
kaïro	kairó
michigan	michigan
mohammed	muhammad
mohammed	mohammed
mohammed	mohamed
randse	rand
sep	sen
gemerk	megjelöltek
gemerk	megjelölt
gemerk	ellenőrizve
gemerk	ellenőriztem
gemerk	ellenőrzött
gemerk	ellenőrizte
gemerk	kijelölt
gemerk	kiválasztva
gemerk	kiválasztott
gemerk	kiemelt
gemerk	zászlók
franklin	franklin
windsor	windsor
monster	szörnyeteg
monster	bestia
monster	vadállat
monster	fenevad
monster	szörnyeteg
monster	szörny
staak	megszakítás
liber	liber
kroasië	horvátország
bose	gonoszság
bose	gonosz
verhandeling	árucikkek
verhandeling	árucikk
verhandeling	áruk
mecklenburg	mecklenburg
atletiek	atlétika
gesofistikeerde	kifinomult
natuurskoon	díszlet
natuurskoon	táj
natuurskoon	festői
spies	kémek
sektore	ágazatok
sektore	szektorok
mislukking	meghibásodás
mislukking	bukás
mislukking	kudarc
ongewoon	szokatlanul
gordel	öv
fritz	fritz
tour	tour
tour	turné
tour	túra
columbus	columbus
columbus	kolumbusz
common	közös
common	gyakori
jakob	jacob
uitstaande	függőben
uitstaande	folyamatban
uitstaande	kiváló
uitstaande	kiemelkedő
uitstaande	kimagasló
tweeling	iker
tweeling	gemini
tweeling	ikrek
england	anglia
england	england
england	angliai
metro	metró
metro	metro
gevonnis	elítélt
ondervinding	élmény
ondervinding	tapasztalat
ondervinding	tapasztalatok
ondervinding	tapasztalattal
northern	észak
northern	északi
veelvuldige	többszörös
veelvuldige	többszörösen
renault	renault
mitchell	mitchell
geregtigheid	igazságszolgáltatás
geregtigheid	igazság
isotoop	izotóp
rou	nyersen
rou	nyers
tekeninge	rajzok
tekeninge	rajzokat
stabiliteit	stabilitás
stabiliteit	stabilitása
stabiliteit	stabilitási
besprekings	beszélgetések
besprekings	megbeszélések
besprekings	viták
besprekings	fenntartások
verbruikers	fogyasztók
blink	csillogó
blink	fényes
ooreengekom	tárgyalt
ooreengekom	tárgyalásos
susan	susant
susan	susan
bot	bot
guyana	guyana
visie	látomás
visie	elképzelés
visie	látás
hercules	herkules
rudolph	rudolph
rudolph	rudolf
dieretuin	állatkert
dieretuin	állatkertben
bystand	támogatás
bystand	támogatást
orkney	orkney
vriendskap	barátság
jura	jurassic
polinesië	polinézia
bates	eszközök
bates	vagyon
avignon	avignon
chaos	káosz
herroep	visszacsinálni
herroep	visszavonás
apart	külön
apart	szét
susanna	susanna
aristoteles	arisztotelész
wol	gyapjú
edgar	edgar
verenigings	szövetségek
voyager	voyager
bergh	bergh
indeks	index
indeks	mutató
inskrywing	belépés
inskrywing	belépő
inskrywing	bejegyzés
restaurante	éttermek
lancia	lancia
coasts	partok
voortgaan	folytatás
army	sereg
army	hadsereg
integrasie	integráció
integrasie	beilleszkedés
waardering	elismerést
waardering	elismerés
meetkunde	geometria
gelykop	nyakkendő
gelykop	döntetlen
nooi	meghívni
nooi	meghívó
nooi	meghívás
nooi	meghívást
kenners	szakértők
gevlekte	foltos
skuilnaam	álnév
henning	henning
auto	auto
auto	automata
auto	automatikus
gestreepte	csíkos
trappe	lépcsők
trappe	lépcső
trappe	lépcsőn
trappe	csapdák
trappe	csapdákat
vermeng	kevert
matthew	matthew
matthew	máté
polinesiese	polinéz
verkeerde	rossz
verkeerde	helytelen
darmstadt	darmstadt
strook	csík
strook	sáv
strook	szalag
gesny	növénytermesztés
olive	olive
olive	olajbogyó
hindi	hindi
muis	eger
muis	egér
kameras	kamerák
veldslag	harc
veldslag	csata
tenks	tankok
tenks	tartályok
voorkant	front
voorkant	eleje
spandeer	tölteni
vals	hamis
kloof	kanyon
kloof	canyon
rust	rozsda
wiele	kerekek
wiele	kerekes
wiele	kerék
berekening	számítási
berekening	számítások
berekening	számítás
apostel	apostol
spraak	beszéde
spraak	beszéd
openlik	nyilvánosan
kombuis	konyha
kombuis	konyhában
omgeskakel	átalakított
kim	kim
skilders	festők
masjiene	gépekkel
masjiene	gépek
masjiene	gép
owen	owen
thai	thai
orange	orange
orange	narancssárga
orange	narancs
woonstel	lakás
woonstel	apartman
woonstel	találó
woonstel	apt
verlate	elhagyott
verlate	elhagyatott
portaal	kapu
portaal	átjáró
gedood	megölt
gedood	megölte
grepe	bájt
klomp	alom
klomp	számos
orals	mindenütt
orals	mindenhol
engel	angyal
engel	angel
engel	angyalka
stewart	stewart
subspesie	alfaj
gedraai	szemöldök
fontein	szökőkút
fontein	kút
inflasie	inflációs
inflasie	infláció
ferrari	ferrari
schalk	schalk
logika	logika
logika	logikai
stukkie	darabja
stukkie	darabka
stukkie	darab
gelowe	vallások
india	india
skoonheid	szépség
skoonheid	gyönyörűség
insluiting	befogadás
kurt	kurt
alex	alex
warmte	melegség
claude	claude
virginië	virginiában
virginië	virginia
virginië	virginiai
slam	slam
leeg	üresek
leeg	üres
leeg	üresen
hersien	felülvizsgálat
hersien	kritika
demografie	demográfiai
genres	műfajok
giuseppe	giuseppe
onderlinge	kölcsönös
opel	opel
koud	hidegen
koud	hideg
ronald	ronald
heuning	méz
rook	dohányzó
rook	dohányzás
bologna	bolognai
liewe	kedves
liewe	drága
vinnigste	leggyorsabb
vinnigste	leggyorsabban
neil	neil
mianmar	mianmari
basic	alap
basic	alapvető
mulder	mulder
verbeterde	megerősített
aanvaarbaar	elfogadhatónak
aanvaarbaar	elfogadható
bediener	fogadó
bediener	házigazda
bediener	műsorvezető
bediener	kiszolgáló
bediener	szerver
thomson	thomson
langdurige	tartós
langdurige	maradandó
twente	twente
vergoeding	kompenzáció
vergoeding	kártérítés
vergoeding	ellenszolgáltatás
vergoeding	díjazás
balans	egyenleg
balans	mérleg
balans	egyensúly
balans	kiegyenlítő
evans	evans
stefan	stefan
opgewek	turbinák
atheense	athéni
luis	tetű
luis	tetvek
luis	tetves
luis	luis
franco	franco
maitland	maitland
agent	ügynök
resensies	értékelések
resensies	vélemények
col	col
boog	arc
boog	ív
enigiemand	bárkinek
enigiemand	valaki
enigiemand	bárkit
enigiemand	bárki
marseille	marseille
sarah	sarah
rouen	rouen
kommunisme	kommunizmus
python	python
python	piton
stellings	beállítások
solomon	salamon
solomon	solomon
toewyding	elkötelezettség
mcgregor	mcgregor
bepaling	meghatározás
bepaling	meghatározása
watt	watt
onderbreek	megszakítás
onderbreek	szünet
volksmoord	népirtás
montenegro	montenegró
slagoffer	áldozat
uitsonderings	styles
uitsonderings	kivételek
uitsonderings	kivétel
forte	forte
antoine	antoine
gabriel	gabriel
gabriel	gábriel
skerm	képernyőn
skerm	képernyő
before	előtte
before	előtt
before	mielőtt
catherine	katalin
catherine	catherine
solo	szóló
solo	solo
solo	önálló
bok	kecske
horings	szarvak
howe	bíróságok
laboratorium	laboratórium
laboratorium	laboratóriumi
laboratorium	laboratórium
laboratorium	labor
sfeer	gömb
ewige	örökkévaló
ewige	örök
watson	watson
orleans	orleans
deurbraak	áttörés
egte	real
egte	valós
egte	igazi
egte	valódi
teiken	célpont
teiken	cél
