что	อะไร
определить	นิยาม
судьи	กรรมการ
могила	สุสาน
убить	สังหาร
убить	ฆ่า
немцы	เยอรมัน
петр	petar
петр	peter
петр	piotr
популярных	นิยม
священник	นักบวช
вмс	cpa
лагерь	ค่าย
работник	ลูกจ้าง
работник	พนักงาน
друзей	เพื่อนๆ
друзей	เพื่อน
рынок	ตลาด
олимпийский	โอลิมปิค
олимпийский	โอลิมปิก
координаты	พิกัด
листья	ใบไม้
выиграла	วอน
выиграла	ชนะ
изучение	เรียน
изучение	เรียน
изучение	ศึกษา
служить	เสิร์ฟ
служить	เสริฟ
температуры	อุณหภูมิ
температуры	อุณหภูมิ
цикла	วัฏจักร
цикла	วงจร
цикла	รอบ
чикаго	ชิคาโก
чикаго	chicago
гражданин	พลเมือง
голосование	โหวต
нефти	น้ำมัน
судна	ภาชนะ
исследователи	สำรวจ
спортсмены	นักกีฬา
клетки	เซลล์
значительное	สำคัญ
глаз	นัยน์ตา
глаз	ดวงตา
глаз	สายตา
глаз	ตา
глаз	ดวงตา
глаз	สายตา
глаз	ตา
рынка	ตลาด
станций	สถานี
мексики	เม็กซิโก
мексики	เม็กซิโก
граница	ขอบ
граница	กรอบ
граница	ชายแดน
сила	บังคับ
сила	แรง
сила	อำนาจ
сила	power
сила	พลังงาน
сила	พลัง
учитель	คุณครู
учитель	อาจารย์
учитель	ครู
длину	ยาว
гэс	เขื่อน
философ	ปรัชญา
лист	ใบไม้
учеников	สาวก
воинов	warriors
воинов	นักรบ
мелкие	เล็ก
ноябрь	พฤศจิกายน
корея	เกาหลี
мужчина	ตัวผู้
мужчина	มนุษย์
мужчина	ชาย
мужчина	คน
мужчина	แมน
мужчина	man
рыбы	ฟิช
рыбы	ปลา
филиал	สาขา
официальные	ทางการ
официальные	official
колонии	อาณานิคม
колонии	อาณานิคม
колонии	นิคม
критическая	วิกฤติ
критическая	วิกฤต
средние	กลาง
увидел	เห็น
мысль	คิด
территориальное	หวง
территориальное	อาณาเขต
технический	เทคนิค
руб	ถู
медицины	เวชศาสตร์
медицины	ยา
форум	forum
судно	ภาชนะ
судно	เรือ
