ngc	एनजीसी
ušla	डाला
elementima	तत्वों
elementima	तत्व
povrede	चोट
povrede	चोटें
povrede	चोटों
faktori	कारक
faktori	कारकों
now	अब
now	अभी
bataljona	battalions
građani	नागरिकों
naprijed	आगे
žrtava	हताहत
žrtava	पीड़ित
žrtava	पीड़ितों
pjesmama	गाने
pjesmama	गीत
pjesmama	गीतों
događaji	घटनाएँ
događaji	ईवेंट
događaji	कार्यक्रम
gume	टायर
bad	खराब
bad	ख़राब
bad	कली
napravljena	बनाया
napravljena	बना
uspješan	सफल
uspješan	कामयाब
uzeo	लिया
starije	बुजुर्ग
starije	पुराने
starije	पुराना
starije	वृद्ध
starije	पुरानी
ubiti	किल
ubiti	मारो
ubiti	मार
rep	पूँछ
rep	पूंछ
rep	टेल
rep	रैप
malu	छोटे
malu	छोटा
malu	लिटिल
malu	छोटी
norveški	नॉर्वेजियाई
hard	हार्ड
hard	कड़ा
hard	कठिन
hard	कठोर
hard	मेहनत
hard	मुश्किल
prednosti	लाभ
prednosti	फायदे
prednosti	लाभ
uprava	प्रशासन
carter	कार्टर
prošao	गए
prošao	गये
prošao	गया
prošao	गई
ranim	जल्दी
wikitext	wikitext
aplikacije	एप्लिकेशन
aplikacije	आवेदन
aplikacije	अनुप्रयोग
figure	आकृति
figure	फिगर
priprema	तैयारी
priprema	तैयारी
roberto	रॉबर्टो
akcija	क्रिया
akcija	एक्शन
akcija	कार्रवाई
akcija	क्रिया
akcija	कार्रवाइयों
akcija	कार्रवाइयाँ
akcija	क्रियाएँ
hitler	हिटलर
csi	csi
najstarija	ज्येष्ठ
kazna	सजा
kazna	वाक्य
kazna	पेनल्टी
kazna	दंड
kazna	सजा
kazna	दंड
trgovina	वाणिज्य
trgovina	कॉमर्स
trgovina	व्यापार
hlist	hlist
adolf	एडोल्फ
gama	गामा
programi	प्रोग्राम
programi	कार्यक्रम
fernando	फर्नांडो
rana	जख्म
rana	घाव
rana	राणा
rana	rana
vjeruju	विश्वास
vjeruju	मानना
atina	एथेंस
atina	एथेना
televizija	टेलीविजन
televizija	टीवी
televizija	दूरदर्शन
televizija	टेलीविज़न
karakter	कैरेक्टर
karakter	वर्ण
karakter	अक्षर
div	दैत्य
div	दानव
div	div
osjećaj	feeling
osjećaj	अनुभूति
osjećaj	भावना
osjećaj	अहसास
gonzález	gonzález
atom	परमाणु
atom	अणु
komada	टुकड़ो
komada	टुकड़े
napravi	बनाएं
napravi	बनाएँ
zabranjeno	वर्जित
zabranjeno	मनाही
zabranjeno	निषिद्ध
zabranjeno	हराम
zabranjeno	निषिद्ध
zabranjeno	प्रतिबंधित
zabranjeno	बैन
preselio	स्थानांतरित
xiv	xiv
privatni	प्राइवेट
privatni	निजी
lični	पर्सनल
lični	व्यक्तिगत
lični	निजी
pobijedivši	धड़कन
uređaj	उपकरण
uređaj	युक्ति
uređaj	डिवाइस
uređaj	यंत्र
tlu	मृदा
tlu	ग्राउंड
tlu	जमीन
tlu	मैदान
priznanje	अपराध
priznanje	स्वीकारोक्ति
priznanje	मान्यता
popularna	लोकप्रिय
kolumbija	कोलंबिया
kolumbija	कोलम्बिया
kolumbija	कोलंबिया
poštanski	डाक
timovi	टीम
timovi	टीमों
evolucija	एवोल्यूशन
viktor	विक्टर
važnosti	अहमियत
važnosti	महत्ता
važnosti	महत्व
vlastiti	अपनी
vlastiti	खुद
vlastiti	स्वयं
vlastiti	अपने
vlastiti	अपना
pobjeđuje	जीता
pobjeđuje	जीत
pobjeđuje	विन्स
izotop	समस्थानिक
amsterdam	एम्सटर्डम
kalendar	कैलेंडर
kalendar	पंचांग
marina	मरीना
kritika	आलोचना
jezgro	कोर
jezgro	केंद्रक
tkivo	ऊतक
milja	मील
mclaren	मैकलारेन
sullivan	सुलीवान
strah	डर
strah	ख़ौफ़
strah	भय
luk	ल्यूक
luk	प्याज़
luk	प्याज
luk	धनुष
štita	शील्ड
jake	jake
jake	जेक
toplota	गर्मी
toplota	गरमी
toplota	हीट
toplota	ऊष्मा
greške	गलतियां
greške	ग़लतियों
greške	गलतियाँ
greške	त्रुटि
greške	गलतियाँ
greške	त्रुटियां
greške	त्रुटियाँ
douglas	डगलस
masakr	नरसंहार
saobraćaj	ट्रैफिक
saobraćaj	traffic
saobraćaj	यातायात
saobraćaj	ट्रैफ़िक
portugalski	पुर्तगाली
legenda	लीजेंड
legenda	किंवदंती
legenda	लेजेंड
jedinstvo	एकता
fotografije	फोटो
fotografije	तस्वीरें
fotografije	फ़ोटो
dušik	नाइट्रस
dušik	नाइट्रोजन
budućnost	भविष्य
kontrola	नियंत्रण
kontrola	कंट्रोल
nedaleko	बाँझ
nedaleko	बांझ
blues	ब्लेक
blues	ब्लू
blues	ब्लूज़
djevojka	लडकी
djevojka	लड़की
rgb	rgb
rgb	आरजीबी
pilot	पाइलट
pilot	पायलट
dokument	दस्तावेज
dokument	दस्तावेज़
podrška	समर्थन
podrška	सहायता
podrška	support
uključen	शामिल
policija	पुलिस
samostan	मठ
zaliva	खाड़ी
zaliva	गल्फ
identitet	पहचान
ravan	फ्लैट
ravan	सपाट
ravan	समतल
ravan	चपटा
turizam	पर्यटन
instrument	यंत्र
pokazalo	दिखाया
sigurnost	मिलावट
sigurnost	सुरक्षा
sigurnost	सुरक्षा
specifične	विशिष्ट
kvaliteta	क्वालिटी
kvaliteta	गुणवत्ता
kvaliteta	विशेषता
konferencija	सम्मेलन
firma	फर्म
firma	कड़
andré	आंद्रे
andrew	एंड्रयू
samoubistvo	आत्महत्या
usluga	सेवाएँ
usluga	सेवाएं
glumaca	अभिनेता
glumaca	अभिनेताओं
ovan	मेष
ash	ash
ash	ऐश
ash	राख
organ	अंग
materija	पदार्थ
materija	पदार्थ
connecticut	कनेक्टिकट
discipline	अनुशासन
pedro	पेड्रो
pedro	पेद्रो
vozača	ड्राईवर
vozača	ड्राइवर
pravac	दिशा
istina	सच
istina	सही
istina	सच्चा
istina	सत्य
istina	सच
istina	सच्चाई
podijeljeno	विभक्त
podijeljeno	विभाजित
primarni	प्राथमिक
procesi	प्रक्रियाएँ
procesi	प्रक्रिया
procesi	प्रक्रियाओं
otkriven	खोजा
num	num
arsenal	आर्सेनल
upoznao	met
upoznao	मिले
električni	इलेक्ट्रिकल
električni	विद्युत
električni	विद्युत
električni	इलेक्ट्रिक
samuel	सैमुएल
napon	वोल्टेज
himna	गान
vozači	चालक
vozači	ड्राइवर
paljbe	फायरिंग
koncentracije	एकाग्रता
koncentracije	एकाग्रता
koncentracije	विशेषज्ञता
ceste	सड़कों
ceste	सड़कें
stvarno	सचमुच
stvarno	वाकई
izgradnji	बिल्ड
izgradnji	निर्माण
blizanci	मिथुन
blizanci	जुड़वां
blizanci	जुड़वा
pronađen	मिली
pronađen	मिले
pronađen	पाये
pronađen	mile
pronađen	पाया
pronađen	मिला
leta	फ्लाइट
leta	फ़्लाइट
leta	उडान
leta	उड़ान
leta	ग्रीष्म
dodijeljena	आबंटित
posjeduju	अपनी
posjeduju	खुद
posjeduju	स्वयं
posjeduju	अपने
posjeduju	अपना
industrijski	औद्योगिक
socijalistička	समाजवादी
cezar	सीज़र
hampshire	हैम्पशायर
nosilac	तुमको
nosilac	लाभार्थी
odbrani	बचाव
predvodio	led
islamski	इस्लामिक
islamski	इस्लामी
wilson	विल्सन
vida	विदा
unutrašnjost	अन्दर
unutrašnjost	भीतर
unutrašnjost	अंदर
sjeveroistoku	पूर्वोत्तर
argument	तर्क
def	डेफ
doslovno	सचमुच
doslovno	वस्तुतः
doslovno	शाब्दिक
konstanta	स्थिरांक
konstanta	निरंतर
dubina	गहराई
denis	डेनिस
koda	कोड़ा
aplikacija	एप्लिकेशन
aplikacija	आवेदन
aplikacija	अनुप्रयोग
aplikacija	ऐप
aplikacija	एप्लिकेशन
aplikacija	app
grafički	आलेखीय
grafički	ग्राफ़िक
grafički	ग्राफिक
boston	बोस्टन
svrha	उद्देश्य
svrha	purpose
čvrsto	ठोस
povratka	रिटर्न
povratka	वापसी
pruge	पट्टियां
pruge	धारियाँ
rus	rus
ženke	महिलाएँ
ženke	महिलाएं
ženke	बेटियाँ
ženke	महिलाओं
front	अग्र
front	सामने
zajedničke	संयुक्त
vojnik	सैनिक
vojnik	सिपाही
forma	फ़ॉर्म
forma	प्रपत्र
forma	फॉर्म
forma	फार्म
forma	रूप
simptomi	लक्षण
zahtjeva	अनुरोध
zahtjeva	निवेदन
valencia	वालेंसिया
hrani	फ़ीड
hrani	फीड
hrani	फ़ीड्स
pjesnika	कवियों
mount	आरोह
mount	माउंट
nokaut	नॉकआउट
komedija	हास्य
komedija	कॉमेडी
rekordi	रिकॉर्ड
svijesti	जागरूकता
patrick	पैट्रिक
sure	पक्का
sure	ज़रूर
sure	निश्चित
sure	यकीनन
aktivan	सक्रिय
aktivan	क्रियाशील
den	दन
den	डान
den	खोह
den	den
den	डेन
fotografija	photo
fotografija	फोटो
fotografija	फ़ोटो
fotografija	फोटोग्राफी
