और	et
यूरेनियम	uranium
श्रद्धांजलि	hommage
श्रद्धांजलि	tribut
श्रद्धांजलि	hommages
श्रद्धांजलि	hommages
ढेर	pieux
ढेर	piles
स्तुति	louanges
स्तुति	éloge
स्तुति	louange
स्तुति	éloges
भुवनेश्वर	bhubaneswar
ड्रीम	reve
ड्रीम	rêves
ड्रीम	dream
ड्रीम	rêver
ड्रीम	rêve
कैप्टन	captain
कैप्टन	capitaine
वेधशाला	observatoires
वेधशाला	observatoire
भारद्वाज	bhardwaj
कुत्ता	chiens
कुत्ता	chien
कुत्ता	chienne
तुरन्त	immédiatement
तुरन्त	aussitôt
तुरन्त	instantanément
क्लबों	club
छीन	arraché
जड़ें	racines
जड़ें	racine
सरसों	moutarde
इमाम	imam
वार्नर	avertisseur
वार्नर	warner
सिस्टम्स	systèmes
चलना	marche
चलना	marcher
चलना	marche
चलना	promenade
चलना	balade
चलना	marcher
धुन	tune
समितियों	commissions
समितियों	comités
मसाले	épices
लेबनान	liban
औचित्य	justification
औचित्य	justifications
भट्टाचार्य	bhattacharya
रूपक	métaphore
रूपक	métaphores
नौका	yacht
नौका	bateau
नौका	canot
साहनी	sahni
शैवाल	algues
शैवाल	algue
निपटान	élimination
प्रचारक	promoteurs
साईट	site
स्वीडिश	suédoise
स्वीडिश	suédoises
स्वीडिश	suédois
स्वीडिश	suède
एडम्स	adams
अभिगम	accès
अभिगम	accéder
मंत्रिमंडल	ministères
मंत्रिमंडल	armoire
मंत्रिमंडल	cabinet
पहना	portaient
पहना	portait
सिखों	sikh
सिखों	sikhs
सिखों	sikhs
पैतृक	paternelle
पैतृक	paternel
लेट	tardive
लेट	tardif
लेट	retard
लेट	tard
तिल	sésame
ट्विटर	twitter
जेरी	jere
जेरी	jerry
पतला	maigre
पतला	maigres
पतला	slim
पतला	mince
पतला	minces
पतला	maigre
पतला	mince
पतला	minces
पतला	légère
न्यूज	nouveautés
न्यूज	actualité
न्यूज	nouvelles
न्यूज	actualités
आइलैंड	île
कमला	kamala
कमर	taille
कमर	qamar
फौज	armée
कैमरे	appareils
कैमरे	caméras
कमाल	impressionnant
कमाल	super
कमाल	génial
निकास	quitter
निकास	sortir
निकास	sortie
मुद्राओं	poses
मुद्राओं	pose
मालिश	massages
मालिश	massages
मालिश	massage
कॉमिक	comic
कॉमिक	comique
आसवन	distillation
क्वार्टर	quart
क्वार्टर	trimestre
मॉनमाउथ	monmouth
लाइनों	lignes
पाषाण	carrière
कवक	champignons
कवक	champignon
क्षतिपूर्ति	dédommagement
क्षतिपूर्ति	indemnité
क्षतिपूर्ति	indemnisation
क्षतिपूर्ति	rémunération
क्षतिपूर्ति	dommages
क्षतिपूर्ति	dégâts
सूखा	sèche
सूखा	sèches
सूखा	sec
सूखा	secs
सूखा	sécher
सूखा	sécheresses
सूखा	sécheresse
रहस्यमय	mystérieuses
रहस्यमय	mystérieux
रहस्यमय	mystérieuse
इस्लामिक	islamiste
इस्लामिक	musulman
इस्लामिक	islamique
रजिस्टर	registres
रजिस्टर	enregistrer
रजिस्टर	enregistrez
रजिस्टर	registre
सिंगल	célibataire
सिंगल	single
सिंगल	unique
सिंगल	célibataires
सन्धि	traité
अनूदित	traduites
अनूदित	traduits
अनूदित	traduite
अनूदित	traduit
चमत्कार	miracles
चमत्कार	miracles
चमत्कार	miraculeux
चमत्कार	miraculeuse
चमत्कार	miracle
चमत्कार	merveilles
गोला	sphère
उत्तेजना	excitation
अमृता	amrita
गेट्स	portails
गेट्स	vannes
गेट्स	gates
गेट्स	portes
विमानन	aviation
विमानन	aéronautique
संचय	cache
डैनियल	daniel
वायरलेस	wireless
फिलाडेल्फिया	philadelphie
फिलाडेल्फिया	philadelphia
टुकड़ा	fragment
टुकड़ा	fragments
टुकड़ा	piece
टुकड़ा	morceau
टुकड़ा	tranche
लेफ्टिनेंट	lieutenant
स्पैनिश	espagnol
स्पैनिश	espagnole
स्पैनिश	espagnols
अपोलो	apollo
अपोलो	apollon
गोरखा	gurkha
एफबीआई	fbi
कैमरून	cameroun
हाइब्रिड	hybrides
हाइब्रिड	hybride
हाइब्रिड	hybrides
हाइब्रिड	hybride
बलात्कार	viols
बलात्कार	viol
बलात्कार	colza
बलात्कार	violer
संतोष	satisfaction
संतोष	santosh
बस्तियों	localités
कथाएं	contes
कथाएं	récits
रोलिंग	laminage
रोलिंग	rouler
रोलिंग	roulant
रोलिंग	roulement
रोलिंग	rowling
सजावट	décorations
सजावट	décoration
सजावट	décor
सजावट	décorations
टेरी	terry
हिमनद	glacier
हिमनद	glaciers
कैफीन	caféine
अस्थिर	étourdi
अस्थिर	capricieux
अस्थिर	capricieuse
अस्थिर	instable
अस्थिर	instabilité
अस्थिर	instables
राख	cendre
राख	cendres
राख	frêne
राख	cendres
राख	ash
राख	cendre
संकुचन	compression
संकुचन	contraction
पार्टियों	parties
इन्टरनेट	interrompre
इन्टरनेट	internet
जीवंत	vibrante
जीवंत	vibrant
जीवंत	animé
उर्वरक	fertilisants
उर्वरक	engrais
अनुवादक	traducteurs
अनुवादक	traducteur
अनुवादक	traductrice
अनुवादक	traducteurs
अनुवादक	traducteur
शोक	deuil
आरोपों	accusations
सउदी	saoudiens
उपसर्ग	préfixe
दिलचस्प	intéressante
दिलचस्प	intéressant
दिलचस्प	intéressantes
दिलचस्प	intéressants
दिलचस्प	délicieuse
दिलचस्प	délicieux
संयम	retenue
संयम	contention
संयम	sobriété
आँखें	yeux
कच्चा	cru
कच्चा	premières
कच्चा	brut
कच्चा	crue
कच्चा	raw
कच्चा	crus
पुनर्गठन	réorganisation
शाप	malédiction
कैपिटल	majuscules
कैपिटल	capitales
कैपिटल	capitole
कैपिटल	capitol
वैवाहिक	matrimoniale
वैवाहिक	matrimoniaux
वैवाहिक	matrimonial
वैवाहिक	conjugal
बास	contrebasse
बास	basse
बास	bassiste
बास	bass
फतेहपुर	fatehpur
घुटने	genoux
घुटने	genou
कम्प्यूटिंग	informatique
अपराधियों	délinquants
अपराधियों	contrevenants
अपराधियों	criminels
डेस्कटॉप	bureau
जीती	gagné
जीती	gagnée
जीती	gagnées
जीती	won
जीती	gagnés
जादुई	magiques
जादुई	magique
पोर्टलैंड	portland
सितारे	etoiles
सितारे	vedettes
सितारे	étoiles
डीजल	gazole
डीजल	diesel
तेरह	treize
तेरह	thirteen
स्पिन	vrille
स्पिन	spin
स्पिन	tourner
स्पिन	tourne
स्पिन	pintes
फ्रैंकफर्ट	frankfurt
फ्रैंकफर्ट	francfort
गिने	numéroté
गिने	numérotées
गिने	numérotés
गिने	comptés
गिने	comptabilisé
गिने	compté
गिने	comptées
स्टेज	étapes
स्टेज	étape
स्टेज	stade
स्टेज	scène
निष्ठा	dédicace
निष्ठा	dévouement
निष्ठा	sincèrement
निष्ठा	cordialement
निष्ठा	dévotion
निष्ठा	dévouement
निष्ठा	allégeance
अंतरण	interligne
अंतरण	espacement
इंटरफ़ेस	interface
ऑप्टिकल	optique
ऑप्टिकल	optiques
साँस	respire
साँस	respirer
साँस	souffle
साँस	respiration
साँस	haleine
साँस	respiration
