το	os
αναπτυχθεί	desenvolvido
αναπτυχθεί	desenvolvidas
αναπτυχθεί	desenvolvidos
αναπτυχθεί	desenvolvida
αναπτυχθεί	desenvolveu
φύλλο	folhas
φύλλο	folha
φύλλο	planilha
φύλλο	lençol
φύλλο	folha
ελληνιστική	helenística
εφαρμόζεται	aplicados
εφαρμόζεται	aplicado
εφαρμόζεται	aplicadas
εφαρμόζεται	aplicou
εφαρμόζεται	aplicada
εφαρμόζεται	aplicável
εφαρμόζεται	aplicáveis
μεταφράσεις	traduções
μικρότερες	menor
περιλαμβάνεται	incluído
περιλαμβάνεται	incluídas
περιλαμβάνεται	incluso
περιλαμβάνεται	incluido
περιλαμβάνεται	incluídos
οργανισμοί	organizações
οργανισμοί	organismos
οργανισμοί	organizações
διαπραγματεύσεις	negociação
διαπραγματεύσεις	negociações
διαπραγματεύσεις	negociando
διαπραγματεύσεις	negociar
διαπραγματεύσεις	negociação
διαπραγματεύσεις	negociações
διαπραγματεύσεις	negociações
νεκροί	morta
νεκροί	morto
νεκροί	mortos
νεκροί	dead
μεσογείου	mediterrânico
μεσογείου	mediterrâneo
μεσογείου	mediterrânica
ψηλά	alto
ψηλά	high
ψηλά	altos
ψηλά	altas
ψηλά	alta
επικράτεια	territórios
επικράτεια	território
εξωτερικά	externamente
εξωτερικά	externas
εξωτερικά	externo
εξωτερικά	externos
εξωτερικά	externa
αναμέτρηση	confronto
επίδοση	performance
επίδοση	atuação
επίδοση	desempenho
μύθο	mito
μύθο	mitos
μύθο	fábula
επώνυμο	apelidos
επώνυμο	apelido
επώνυμο	sobrenome
αποκτά	adquire
συστατικά	componentes
συστατικά	ingredientes
κορέας	coréia
κορέας	korea
κορέας	coreia
πολιτιστικό	cultural
πολιτιστικό	culturais
ισλάμ	islam
ισλάμ	islã
ισλάμ	islamismo
ισλάμ	islão
ρωμαϊκό	romana
ρωμαϊκό	romanas
ρωμαϊκό	roman
ρωμαϊκό	romano
ρωμαϊκό	romanos
πεθαίνει	morre
πεθαίνει	morrendo
πεθαίνει	morrer
γαλαξία	galaxy
γαλαξία	galáxia
στέμμα	coroa
στέμμα	crown
ακριβής	precisos
ακριβής	exato
ακριβής	exatas
ακριβής	exatos
ακριβής	exato
ακριβής	exata
ακριβής	exatas
αίτημα	pedir
αίτημα	solicitação
αίτημα	pedido
αίτημα	solicitar
πόλεμοι	wars
πόλεμοι	guerras
στρατιωτικά	militares
στρατιωτικά	militar
πλήρωμα	crew
πλήρωμα	tripulação
πυροβόλα	atire
πυροβόλα	atirar
διανομή	repartição
διανομή	distribuição
χώροι	premissas
χώροι	sítios
χώροι	sites
χώροι	espaços
σικάγο	chicago
επιστολές	cartas
επιστολές	letras
σταθερό	firme
σταθερό	estável
σταθερό	estáveis
σταθερό	estábulo
σταθερό	fixo
σταθερό	fixas
σταθερό	fixos
σταθερό	corrigido
σταθερό	fixa
αθλήματα	desporto
αθλήματα	esportes
αθλήματα	desportos
πλαγιές	encostas
πλαγιές	pistas
καταδικάστηκε	condenado
καταδικάστηκε	condenados
καταδικάστηκε	condenada
καταδικάστηκε	condenado
καταδικάστηκε	sentenciado
καταδικάστηκε	condenada
καταδικάστηκε	condenado
καταδικάστηκε	condenou
καταδικάστηκε	condenados
καταδικάστηκε	condenada
διαθέσιμο	disponível
διαθέσιμο	disponíveis
διαθέσιμο	disponivel
έθνος	nação
έθνος	nation
εμπρός	forward
εμπρός	encaminhar
εμπρός	avante
στενή	estreito
στενή	estreita
στενή	estreitas
πολίτης	civil
πολίτης	civis
πολίτης	cidadã
πολίτης	cidadão
παρέμβαση	ingerência
παρέμβαση	interferência
παρέμβαση	interferências
παρέμβαση	intervenções
παρέμβαση	intervenção
ένοπλες	armada
ένοπλες	armados
ένοπλες	armadas
ένοπλες	armado
λάδι	azeite
λάδι	óleo
λάδι	petróleo
λάδι	óleos
σιδήρου	ferro
αριστερή	esquerdo
αριστερή	left
αριστερή	esquerda
αριστερή	partiu
έντονο	intensa
έντονο	intensas
έντονο	intensos
έντονο	intenso
πυρκαγιά	fire
πυρκαγιά	fogueira
πυρκαγιά	fogo
πυρκαγιά	incêndio
οθωμανούς	otomanos
νεότερος	caçula
νεότερος	younger
μέτρηση	medir
μέτρηση	medindo
μέτρηση	medição
μέτρηση	medições
μέτρηση	mensuração
μέτρηση	medição
μεταφέρθηκαν	transferida
μεταφέρθηκαν	transferido
μεταφέρθηκαν	transferidos
μεταφέρθηκαν	transferidas
μεταφέρθηκαν	transportado
μεταφέρθηκαν	transportados
μεταφέρθηκαν	transportada
μεταφέρθηκαν	transportadas
επιχειρηματίας	empresário
επιχειρηματίας	empreendedor
επιχειρηματίας	empresária
επιχειρηματίας	empreendedora
επιχειρηματίας	empresário
χαρά	joy
χαρά	alegria
χαρά	alegrias
χαρά	prazer
αμβέρσα	antuérpia
έγγραφο	documentar
έγγραφο	documento
καταγραφή	gravando
καταγραφή	gravação
καταγραφή	inscrição
καταγραφή	inscrições
καταγραφή	registro
καταγραφή	registo
παρόμοιες	semelhante
παρόμοιες	similar
παρόμοιες	semelhantes
παρόμοιες	similares
μετάδοση	transmissão
μετάδοση	difusão
μετάδοση	emissão
μετάδοση	radiodifusão
μετάδοση	transmissão
μετάδοση	radiodifusão
ψυχή	psique
ψυχή	alma
ψυχή	soul
κυπριακή	cipriotas
κυπριακή	cipriota
αντιπάλους	adversários
αντιπάλους	oponentes
αντιπάλους	opositores
αξίζει	valendo
αξίζει	worth
τείχος	parede
τείχος	muro
τείχος	mural
τείχος	muralha
ιστορικούς	historiadores
οικία	residence
οικία	residência
πτολεμαίος	ptolomeu
θηλυκό	mulher
θηλυκό	fêmea
θηλυκό	feminino
διήρκεσε	durou
διήρκεσε	duraram
χιλ	colina
χιλ	hill
ζημιές	dano
ζημιές	danos
ζημιές	prejuízos
ζημιές	indemnização
ζημιές	dano
ζημιές	danos
ζημιές	estrago
βενιζέλου	venizelos
πέφτει	cai
πέφτει	quedas
πέφτει	cataratas
πέφτει	falls
ομιλία	discurso
ελπίδα	esperança
ελπίδα	hope
ελπίδα	esperanças
σύλληψη	prisão
σύλληψη	detenção
σύλληψη	capturar
σύλληψη	captura
σύλληψη	captação
λευκωσία	nicósia
αίτηση	aplicativo
αίτηση	aplicação
αίτηση	pedir
αίτηση	solicitação
αίτηση	pedido
αίτηση	solicitar
χημικά	químico
χημικά	químicos
χημικά	química
χημικά	químicos
σικελία	sicilia
σικελία	sicília
πλούσιο	ricas
πλούσιο	rico
πλούσιο	ricos
πλούσιο	rich
πλούσιο	rica
πτυχίο	diploma
πτυχίο	licenciatura
πτυχίο	grau
πτυχίο	graus
μαρτυρίες	depoimentos
μαρτυρίες	testemunhos
μαρτυρίες	testemunhos
γρήγορη	rápido
γρήγορη	rápido
γρήγορη	fast
εξοπλισμό	gear
εξοπλισμό	engrenagem
επέλεξε	escolheu
επέλεξε	escolhi
ενδεχομένως	possivelmente
ενδεχομένως	potencialmente
εκπαιδευτικό	educacionais
εκπαιδευτικό	educação
εκπαιδευτικό	educacional
εκπαιδευτικό	educativo
σοβαρή	sério
σοβαρή	séria
σοβαρή	serio
σοβαρή	grave
σοβαρή	severo
σοβαρή	severas
σοβαρή	severa
σοβαρή	grave
αποελ	apoel
ιατρός	médico
επιγραφές	inscrições
αποσπάσματα	extratos
αποσπάσματα	extractos
αποσπάσματα	excertos
αποσπάσματα	trechos
αποσπάσματα	excertos
βαριά	pesado
βαριά	heavy
βαριά	pesadas
βαριά	pesados
βαριά	pesada
ουρανό	ceu
ουρανό	sky
ουρανό	céu
κόντρα	contra
κόντρα	contras
κόντρα	contra
ταξίδια	jornadas
ταξίδια	viajar
ταξίδια	viagem
ταξίδια	viaje
ταξίδια	viagens
ταξίδια	viaja
ταξίδια	viagens
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	viajando
ταξίδια	viajar
ταξίδια	trips
ταξίδια	viagens
θετικές	positivos
θετικές	positivas
θετικές	positivo
θετικές	positiva
φάσεις	fases
φάσεις	estádios
φάσεις	estágios
φάσεις	etapas
φάσεις	fases
ήρωες	heróis
ήρωες	heroes
κρις	chris
κρις	cris
προορισμό	destino
πατριαρχείο	patriarcado
σκοτώσει	mate
σκοτώσει	kill
σκοτώσει	matem
σκοτώσει	matar
σκοτώσει	mata
επιδόσεις	performance
επιδόσεις	atuação
επιδόσεις	desempenho
τριάντα	trinta
τριάντα	thirty
σταθμούς	estações
διαλυτότητα	solubilidade
αντικατάσταση	substituir
αντικατάσταση	substituindo
αντικατάσταση	substituir
αντικατάσταση	substitui
αντικατάσταση	substitua
αντικατάσταση	substituição
αντικατάσταση	sobrescrever
αντικατάσταση	sobrepor
αντικατάσταση	substituição
αντικατάσταση	substituir
αντικατάσταση	substituto
αντικατάσταση	substituta
αντικατάσταση	substituto
αντικατάσταση	substituição
τοιχογραφίες	frescos
τοιχογραφίες	afrescos
τοιχογραφίες	murais
βιομηχανική	industrial
βιομηχανική	industriais
ενδείξεις	indicações
συνεργάτης	sócio
συνεργάτης	parceira
συνεργάτης	parceiro
συνεργάτης	colega
συνεργάτης	associada
συνεργάτης	associado
συνεργάτης	associados
συνεργάτης	associar
ασκήσεις	exercícios
ασκήσεις	brocas
κλαμπ	club
κλαμπ	clube
κλαμπ	clubs
κλαμπ	discotecas
κλαμπ	clubes
αλφάβητο	alfabeto
εσωτερικά	internas
εσωτερικά	internos
εσωτερικά	interno
εσωτερικά	interna
εσωτερικά	internamente
επιρροές	influencia
επιρροές	influência
επιρροές	influências
επιρροές	influenciar
επιρροές	influências
περού	peruano
περού	peruana
περού	perú
περού	peru
έπαιζε	jogado
έπαιζε	jogou
έπαιζε	tocou
έπαιζε	joguei
έπαιζε	jogaram
σεναριογράφος	argumentista
σεναριογράφος	roteirista
αστερισμό	constelação
υποχρεώσεις	obrigações
υποχρεώσεις	passivo
υποχρεώσεις	responsabilidades
υποχρεώσεις	passivos
υποχρεώσεις	compromissos
υποχρεώσεις	autorizações
σπήλαιο	gruta
σπήλαιο	caverna
δέλτα	delta
μπράιαν	brian
φρανσουά	françois
φρανσουά	françois
ιδιωτική	privada
ιδιωτική	privado
ιδιωτική	private
θετικά	positivos
θετικά	positivas
θετικά	positivo
θετικά	positiva
δυσκολίες	dificuldade
δυσκολίες	dificuldades
δυσκολίες	dificuldades
τάφο	tumba
τάφο	túmulo
τάφο	sepultura
τάφο	cova
τάφο	túmulo
τάφο	grave
τάφο	campa
στάλθηκε	enviada
στάλθηκε	enviadas
στάλθηκε	enviados
στάλθηκε	enviou
στάλθηκε	enviado
ατομικό	indivíduo
ατομικό	individual
ατομικό	individuais
αναφέρθηκε	denunciado
αναφέρθηκε	denunciou
αναφέρθηκε	relatado
αναφέρθηκε	comunicados
αναφέρθηκε	denunciada
βουλγαρική	búlgara
βουλγαρική	búlgaro
βουλγαρική	búlgaros
νομοθεσία	legislação
αραβική	árabe
αραβική	árabes
αραβική	árabe
αραβική	árabes
δωρεάν	livre
δωρεάν	grátis
δωρεάν	free
δωρεάν	gratuito
βελιγραδίου	belgrado
εξετάσεις	exames
εξετάσεις	testes
εξετάσεις	ensaios
εξετάσεις	exame
εξετάσεις	exames
εξετάσεις	exames
συνδυασμός	combinação
συνδυασμός	combine
συνδυασμός	combinar
τζαζ	jazz
λάθη	enganos
λάθη	erros
λάθη	erros
σόλο	solo
αντάρτες	guerrilhas
αντάρτες	guerrilheiros
αντάρτες	guerrilha
αντάρτες	insurgentes
αντάρτες	partidários
