apie	について
kasyklose	地雷
dalai	ダライ
šventieji	聖徒
šventieji	セインツ
tikėtis	expect
eksperimentų	実験
intervalas	間隔
intervalas	音程
intervalas	インターバル
intervalas	区間
ištrauka	エキス
snieglenčių	スノーボード
signalai	シグナル
signalai	合図
signalai	信号
alkoholis	アルコール
teen	teen
teen	十代
teen	ティーン
emilio	エミリオ
alanas	アラン
ema	エマ
dirbtinių	人工
universalus	ユニバーサル
antoine	アントワーヌ
chartija	チャーター
chartija	憲章
chartija	貸切
saga	サガ
saga	佐賀
gavimo	受け取る
gavimo	受信
paskolos	ローン
paskolos	融資
paskolos	ローン
paskolos	融資
stambule	イスタンブール
miltelių	ドープ
itunes	itunes
tabu	タブー
wwe	wwe
atšaukti	取り消し
atšaukti	取り消す
komikas	コメディアン
rimtas	深刻
indiana	インディアナ
diagrama	ダイアグラム
diagrama	チャート
labui	快感
labui	喜び
labui	快楽
tigras	トラ
tigras	タイガー
gautą	派生
apšvietimas	照明
apšvietimas	イルミネーション
apšvietimas	照明
rosberg	ロズベルグ
ramos	ラモス
įdomus	興味深い
įdomus	おもしろい
įdomus	面白い
eismas	トラフィック
eismas	交通
vadovus	ガイド
infrastruktūrą	インフラストラクチャー
kreivės	プロット
kreivės	カーブ
kreivės	曲線
vsd	vsd
imigracijos	入国
imigracijos	移民
luna	ルナ
epidemija	伝染病
keršto	復讐
keršto	報復
keršto	復讐
keršto	リベンジ
keršto	報復
apribojimai	制限
apribojimai	制約
finansavimas	融資
aristotelis	アリストテレス
dela	dela
michele	ミケーレ
klanai	氏族
žvėris	野獣
žvėris	ビースト
albrecht	アルブレヒト
patogu	快適
patogu	快適
pusiausvyra	平衡
pusiausvyra	均衡
laikotarpius	ピリオド
prieglauda	聖域
hanoverio	ハノーファー
sklandymo	滑空
igor	イーゴリ
piligrimų	巡礼
tamsi	ダーク
tamsi	暗い
teisininkai	弁護士
naktys	ナイツ
odisėjas	オデュッセウス
jessica	ジェシカ
skyrybų	離婚
maišto	反乱
karen	カレン
kostiumai	コスチューム
kostiumai	衣装
kostiumai	装束
laukiniai	ワイルド
laukiniai	野生
lūžis	骨折
lūžis	破壊
sinajaus	シナイ半島
virusų	ウィルス
virusų	ウイルス
tonga	トンガ
diskusija	話し合い
diskusija	ディスカッション
porceliano	磁器
junior	ジュニア
dialektai	方言
emocijas	感情
valtis	ボート
išmestas	退学
grindys	フロア
rimtų	深刻
šalta	肌寒い
klasika	古典
ala	アラ
stebėjimas	モニタリング
stebėjimas	監視
stebėjimas	傍聴
stebėjimas	観察
stebėjimas	観測
restoranai	レストラン
grožis	美容
dalintis	共有
dalintis	シェア
dalintis	共有
dalintis	シェア
nubausti	処罰
tatrų	タトラ
regentas	摂政
jūrinė	マリン
priešistorė	先史時代
priešistorė	前史
liang	リャン
sausos	辛口
sausos	ドライ
sausos	乾燥
vedėjai	司会
pardavimas	販売
pardavimas	売り上げ
pardavimas	セールス
pardavimas	売上
utype	utype
stoke	ストーク
kubą	立方体
kubą	キューブ
vektorius	ベクター
vektorius	ベクトル
tiekimas	サプライ
tiekimas	供給
sunaikinimo	内訳
mara	マーラ
sandėliai	倉庫
sandėliai	倉庫
tendencija	トレンド
tendencija	流行
išradimas	発明
gripo	インフルエンザ
ryklys	サメ
bananų	バナナ
bananų	バナナ
karšta	熱い
karšta	ホット
karšta	暑い
tamsus	ダーク
tamsus	暗い
mineralai	鉱物
kūdikiai	幼児
kūdikiai	乳児
kūdikiai	赤ちゃん
stipriausia	最強
regencija	摂政
rašybos	つづり
rašybos	スペル
rašybos	スペリング
kenčia	苦しむ
išsamiai	近い
mtk	mtk
eco	エコ
ūkiuose	ホールディングス
explorer	エクスプローラー
elnio	トナカイ
teta	おばさん
teta	叔母
teta	おば
kde	kde
fiziologija	生理学
sesijos	セッションズ
sesijos	セッション
kenija	ケニア
finansai	財務
finansai	金融
finansai	財政
finansai	ファイナンス
tps	tps
dino	ディーノ
dino	ディノ
vpu	vpu
fermentacijos	発酵
flickr	flickr
automatinė	自動
automatinė	オート
rankinis	manual
rankinis	手動
rankinis	マニュアル
frazė	フレーズ
antspaudas	切手
antspaudas	スタンプ
mustang	マスタング
zodiako	ゾディアック
sinonimas	同義語
sinonimas	類義語
zeppelin	ツェッペリン
tarnas	召使
ruonių	アザラシ
ruonių	封印
ruonių	印章
ruonių	シール
ruonių	押印
derlius	農産物
derlius	作物
derlius	収穫
šarvuotis	アルマジロ
kostiumus	コスチューム
kostiumus	衣装
kostiumus	装束
akademinių	アカデミック
daiktavardžiai	名詞
valdančioji	統治
antys	カモ
boro	ホウ素
saab	サーブ
sviestas	バター
kapsulė	カプセル
skristi	fly
skristi	ハエ
skristi	フライ
skristi	飛ぶ
leninas	レーニン
geo	geo
mugės	縁日
gintis	擁護
svetainių	ウェブサイト
antraštė	キャプション
dresden	ドレスデン
portsmouth	ポーツマス
atsiimti	引き出す
peiliai	ナイフ
dali	ダリ
pupelių	ビーン
ožkų	ヤギ
ožkų	ヤギ
kabelių	電線
kabelių	ケーブル
baltymas	タンパク質
baltymas	たんぱく質
miežiai	大麦
terra	テラ
apertura	apertura
morris	モーリス
morris	モリス
populiacijų	人口
ralph	ラルフ
aistra	パッション
aistra	情熱
aistra	受難
lau	ラウ
pumpurai	つぼみ
neutronų	中性子
įrengimai	インストール
atostogos	休暇
atostogos	バカンス
atostogos	バケーション
estetika	美学
saksofonas	サックス
jachta	ヨット
liepsnos	炎上
reikmenys	アクセサリ
reikmenys	アクセサリー
aerodromo	飛行場
katastrofa	災害
kakava	ココア
kataras	カタール
konsultavimo	コンサルタント
colin	コリン
prognozė	予後
prognozė	予言
prognozė	予測
heinz	ハインツ
valentino	ヴァレンティーノ
gėrimus	リキュール
gili	ディープ
gili	深い
intensyvi	激しい
atsargiai	注意深い
agentai	エージェント
claudio	クラウディオ
griežtas	厳重
griežtas	ストリング
urbino	ウルビーノ
jena	イェーナ
šeichas	シャイフ
priemaišų	穢れ
bliuzo	ブルース
kaukės	マスク
lėtinė	慢性
lėtinė	持病
kaukė	仮面
kaukė	マスク
dzin	jin
dzin	ジン
šautuvą	小銃
šautuvą	ライフル
pigmentas	顔料
kviečia	招待
clausura	clausura
lópez	ロペス
marilyn	マリリン
dubline	ダブリン
jules	ジュール
bloga	バッド
bloga	悪い
laikotarpiai	ピリオド
kaltinimai	告発
generatorius	ジェネレータ
rex	レックス
tiraspol	ティラスポリ
gerhard	ゲルハルト
diskusijas	ディスカッション
spencer	スペンサー
dre	ドレー
kazino	カジノ
kazino	カジノ
prieiga	アクセシビリティ
lango	ウィンドウ
mazda	マツダ
pučia	吹く
virusai	ウィルス
virusai	ウイルス
paskirstymo	分布
paskirstymo	流通
paskirstymo	配当
kovinė	民兵
klinikų	クリニック
klinikų	診療所
argumentai	論証
argumentai	引数
lovos	ベッド
lovos	ベッド
singapūras	シンガポール
spora	胞子
bobas	ボブ
bobas	bob
zanzibaro	ザンジバル
lava	溶岩
užtaisas	実包
užtaisas	カートリッジ
tyčia	わざと
tyčia	故意
išnykimas	絶滅
išnykimas	消滅
kurorto	タレント
kurorto	興行
kurorto	芸能人
intensyvus	激しい
purvo	マッド
chan	チャン
pietūs	昼食
pietūs	ランチ
riebalai	脂肪
gerard	ジェラード
gestapo	ゲシュタポ
obligacijų	結合
obligacijų	ボンド
koch	コッホ
humanitarinės	人道的
humanitarinės	人道
cha	チャ
derinti	組み合わせ
ištikimas	忠実
solidarumo	連帯
azovo	アゾフ
wallace	ウォレス
fernández	フェルナンデス
svečias	ゲスト
salono	キャビン
salono	船室
dramblys	ゾウ
atnaujinimas	リニューアル
murray	マレー
fame	名声
mokymai	トレーニング
mokymai	講習
mokymai	修行
mokymai	訓練
mokymai	研修
fff	fff
tėtis	ダディ
gibraltaro	ジブラルタル
atsisakymas	拒否
atsisakymas	拒絶
dėžutės	ボックス
watson	ワトソン
žibintai	街灯
ata	ata
obuoliai	リンゴ
obuoliai	りんご
vilna	ウール
libanas	レバノン
sebastiano	セバスティアーノ
allmusic	allmusic
specializuotos	専門
išnašos	脚注
šarlotė	シャルロット
aberdeen	アバディーン
khan	ハーン
khan	カーン
metacritic	metacritic
valparaiso	バルパライソ
sriuba	スープ
tyrėjai	研究者
keliaujant	旅行
apdoroti	ハンドル
rožės	薔薇
rožės	バラ
himalajuose	ヒマラヤ山脈
seminarai	セミナー
dirbtinė	模倣
dirbtinė	人工
svetlana	スヴェトラーナ
svetlana	スベトラーナ
volta	ボルタ
volta	ヴォルタ
kadras	ショット
auflage	auflage
emocijos	感情
emocijos	感情
bmp	bmp
donaldas	ドナルド
sveikatingumo	ウェルネス
osc	osc
išmesti	投げる
išmesti	ダンプ
izoliuota	絶縁
komentarų	コメント
atomas	原子
butelius	ボトル
magadano	マガダン
auditorijai	観客
auditorijai	オーディエンス
vicente	ビセンテ
amc	amc
swift	スイフト
swift	スウィフト
musa	ムサ
ina	伊奈
žmonija	人類
vamzdžiai	tops
vamzdžiai	トップス
aukomis	犠牲
aukomis	生贄
slap	平手打ち
ilsisi	カッコイイ
olandas	ダッチマン
integruota	統合
blair	ブレア
sojos	宗谷
harmonija	ハーモニー
harmonija	調和
pabaisa	怪物
pabaisa	モンスター
pabaisa	怪獣
hbo	hbo
idealus	理想
idealus	理想
spice	香辛料
spice	スパイス
jakovas	ヤコフ
turimas	階級
renovuotas	リフォーム
įgūdžiai	スキル
įgūdžiai	スキル
isaac	アイザック
isaac	イサク
dnb	dnb
patarimai	助言
patarimai	アドバイス
elektroniniai	エレクトロニック
komplikacijų	合併症
aerodrome	飛行場
hidejoši	秀吉
chi	chi
įdomi	わくわく
įdomi	ドキドキ
įdomi	エキサイティング
variacijos	バリエーション
ted	テッド
ted	ted
požeminis	地下
požeminis	地下鉄
rekomendacijos	おすすめ
tonis	トニー
astana	アスタナ
marškinėliai	シャツ
gto	gto
rėmėjai	スポンサー
savižudybės	自殺
prigimtis	ネイチャー
prigimtis	自然
iškovota	シーザーズ
sintezę	合成
wojciech	ヴォイチェフ
spinduliavimas	放射線
spinduliavimas	放射
bankininkystė	銀行
dangoraižis	摩天楼
kriauklės	沈む
kriauklės	シェル
kriauklės	貝殻
skilimas	分解
skilimas	腐敗
skilimas	劣化
katilas	ボイラー
manageryears	manageryears
jemenas	イエメン
barbarų	野蛮
aleksandrija	アレクサンドリア
xxx	xxx
telefonas	電話機
telefonas	電話
telefonas	電話機
hello	こんにちは
hello	ハロー
enzo	エンツォ
gilbert	ギルバート
akcininkas	株主
atsakymą	返信
obeliskas	オベリスク
miežių	大麦
tramvajų	トラム
kelnės	ズボン
kelnės	パンツ
kelnės	ズボン
seilių	唾液
veiksmažodžių	動詞
bmx	bmx
evangelija	ゴスペル
evangelija	福音書
moro	モロ
managerclubs	managerclubs
integracija	統合
integracija	インテグレーション
jautrumas	感度
jautrumas	感受性
mohammed	モハメッド
švelniai	そっと
singapūre	シンガポール
skatinimo	プロモーション
skatinimo	宣伝
skatinimo	プロモーション
javier	ハビエル
teroristų	テロリスト
lygybė	平等
dulkės	ダスト
dulkės	砂塵
dulkės	ほこり
sutarta	同意
sutarta	合意
dirvožemis	土壌
cholesterolio	コレステロール
sekmadieniais	日曜
sekmadieniais	日曜日
julio	フリオ
niko	ニコ
demonas	悪魔
demonas	悪霊
kapsulės	カプセル
kapsulės	カプセル
halės	ハレ
hormonas	ホルモン
mai	マイ
ruzveltas	ルーズベルト
šalmai	ヘルメット
plienas	スチール
plienas	鋼鉄
skeletas	スケルトン
skeletas	骨格
atsparumas	抵抗
atsparumas	レジスタンス
batai	ブーツ
civilizaciją	文明
veidrodis	ミラー
trofėjus	トロフィー
specializuotas	専門
lygu	等しい
anas	anas
formavimas	フォーメーション
apdaila	仕上げ
pajūris	海辺
pajūris	シーサイド
avn	avn
žole	grass
ustring	ustring
alenas	アレン
timo	土産
įstrižai	対角線
diržo	ベルト
lena	レナ
mata	マタ
daktarai	医師
daktarai	医者
ištrinti	消去
ištrinti	削除
tui	fdi
tui	tui
vaikinai	みんな
antgaliai	ノズル
gimnastika	体操
ibrahim	イブラヒム
mann	マン
sekmadienio	日曜日
valle	バジェ
valle	ヴァッレ
gauso	ガウス
reičel	レイチェル
voverė	リス
profesionalai	プロフェッショナル
hormonai	ホルモン
joshua	ヨシュア
patenkintas	満足
jordanija	ヨルダン
jordanija	ジョーダン
atkrintamąsias	プレーオフ
atkrintamąsias	プレイオフ
profesijų	職業
profesijų	職業
apdailos	仕上げ
garai	スチーム
garai	蒸気
garai	蒸気
suzuki	スズキ
suzuki	鈴木
gineso	ギネス
sekretoriato	事務局
talentas	タレント
iškasti	掘る
clarke	クラーク
kardinolai	カージナルス
draudžiamas	禁止
kasama	笠間
bendrabutis	ホステル
amber	琥珀
amber	アンバー
tre	トレ
lazerio	レーザー
pokalbiai	会話
pokalbiai	スレッド
energetika	エネルギー
voldemortas	ヴォルデモート
grąžinimo	返済
gilberto	ジルベルト
peizažo	風景
peizažo	景色
nottingham	ノッティンガム
transformacija	変換
transformacija	変換
transformacija	変形
geometrija	ジオメトリ
geometrija	図形
branduolinis	原子力
klinikoje	クリニック
klinikoje	診療所
matrica	行列
matrica	マトリックス
stavropolio	スタヴロポリ
btv	btv
anastasija	アナスタシア
nicola	ニコラ
mielių	酵母
mielių	酵母
įkalinimo	禁錮
drambliai	ゾウ
geometrijos	ジオメトリ
geometrijos	図形
rokoko	ロココ
anglys	石炭
irma	イルマ
klr	中華人民共和国
sirupas	シロップ
liaudis	フォーク
santuokų	結婚
che	チェ
rūkymas	喫煙
sąmokslo	陰謀
paklusti	従う
pėdomis	足音
limp	ぐったり
stebėjimai	観測
stebėjimai	傍聴
stebėjimai	観察
stebėjimai	観測
tretjakovo	トレチャコフ
nurodymai	手順
nurodymai	指示
bundesarchiv	bundesarchiv
pieva	草地
biala	ビャワ
powell	パウエル
pasaulietinės	世俗
japonica	ジャポニカ
orlaiviai	航空機
orlaiviai	飛行機
įvaizdžio	完璧
drėkinimo	灌漑
genai	遺伝子
šieno	干し草
nissan	日産
nėščia	妊娠
euras	ユーロ
tomasz	トマシュ
atsistatydinimo	辞表
atsistatydinimo	辞任
atsistatydinimo	辞職
rasbora	rasbora
švyturio	灯台
susitarimai	協定
sunkvežimis	トラック
eto	江藤
genesis	ジェネシス
drėgnumas	水分
drėgnumas	湿度
genetiniai	遺伝
kenneth	ケネス
okupuotoje	占領
programuotojas	デベロッパー
skandalas	スキャンダル
skandalas	不祥事
kapitolijaus	キャピトル
laiptų	階段
dekoruoti	デコレーション
poniatovskis	ポニャトフスキ
vežimo	ワゴン
jaroslavlio	ヤロスラヴリ
susidūrimas	衝突
navbox	navbox
mažylis	ベイビー
mažylis	赤ちゃん
jeep	ジープ
kalė	ビッチ
skundas	アピール
skundas	抗告
skundas	上告
geograph	geograph
pagrobti	拉致
fulham	フラム
butas	アパート
iliustratorius	イラストレーター
sauga	安全
sauga	セーフティ
ožys	ヤギ
pokalbis	会話
pokalbis	スレッド
aufl	aufl
tiekėjas	サプライヤー
atidėti	後回し
atidėti	延期
kvarco	石英
šopeno	ショパン
endriu	アンドリュー
bendrieji	全般
bendrieji	一般
bendrieji	将軍
samdiniai	傭兵
gėjų	ゲイ
kurdistano	クルディスタン
rašant	執筆
rašant	書き込み
rašant	筆記
chromo	クロム
kostiumas	スーツ
kostiumas	背広
lježo	リエージュ
kirpėjas	美容師
naviko	腫瘍
cirkas	サーカス
gorkis	ゴーリキー
sąskaitos	請求
bsd	bsd
kriaušės	ナシ
kriaušės	pear
skola	債務
pusmėnulio	三日月
chuck	チャック
senelė	おばあさん
senelė	祖母
koncertmeisteris	コンサートマスター
laisves	自由
opel	オペル
derry	デリー
švęsti	祝う
lašišos	サケ
lašišos	サーモン
fussballdaten	fussballdaten
rankraščiai	写本
alyvos	バレル
lingė	ハリアー
bilis	ビリー
vsc	vsc
vyšnios	サクランボ
vyšnios	チェリー
vyšnios	サクランボ
vyšnios	さくらんぼ
verona	ヴェローナ
eng	eng
nematomas	不可視
ssc	ssc
kėdės	椅子
kėdės	いす
kėdės	チェア
kėdės	椅子
greita	クイック
greita	速い
greita	高速
paaiškinimas	説明
paaiškinimas	解説
fortuna	フォルトゥーナ
jungtys	インターフェース
jungtys	インタフェース
nedarbas	失業
idol	アイドル
katalogo	カタログ
altas	sax
altas	サックス
gao	ガオ
opus	opus
agresijos	侵略
prostatos	前立腺
bonus	ボーナス
electro	エレクトロ
balansas	残高
balansas	バランス
samsung	サムスン
samsung	samsung
plytos	れんが
plytos	レンガ
plytos	煉瓦
faktais	保証
idris	イドリース
tiuringijos	テューリンゲン
naikinimas	クラッシュ
siekius	願望
tikrovė	リアリティ
tikrovė	現実
griežti	厳重
horizontali	水平
jerome	ヒエロニムス
jerome	ジェローム
originalas	パイレーツ
