年	ano
需求	precisa
需求	necessidade
需求	precisa
需求	necessidades
需求	necessita
需求	procura
需求	exigir
需求	demanda
內部	interior
內部	interiores
內部	dentro
內部	inside
內部	internas
內部	internos
內部	interno
內部	interna
內部	internamente
失	perdido
失	perdi
失	lost
失	perdida
失	perdidos
失	perdeu
集合	reunir
方言	dialeto
方言	dialecto
方言	dialetos
日文	japonesa
日文	japonês
日文	japão
日文	japoneses
特里	terry
犯罪	crimes
犯罪	criminalidade
犯罪	delito
犯罪	crime
君主	monarca
君主	monarcas
君主	monarquia
君主	soberano
君主	soberana
君主	soberanos
公爵	duque
公爵	duke
降低	diminuição
降低	diminuir
私人	privada
私人	privado
私人	private
軟體	software
每日	quotidiana
每日	diariamente
每日	diários
每日	diário
每日	diária
拒絕	recusar
拒絕	declínio
拒絕	negação
拒絕	rejeição
原始	raw
原始	crua
原始	cru
原始	primitivo
原始	primitivos
原始	primitivas
原始	primitiva
原始	originais
原始	original
尖	pontiagudo
潭	tam
警告	aviso
警告	advertência
警告	avisos
警告	advertências
俱樂部	club
俱樂部	clube
俱樂部	clubs
俱樂部	discotecas
俱樂部	clubes
敗	derrotas
敗	derrotar
敗	derrota
貿易	trading
貿易	negociação
減少	recusar
減少	declínio
減少	reduzir
減少	reduza
減少	redução
減少	diminuição
減少	diminuição
減少	diminuir
減少	redução
減少	redutores
減少	reduzir
減少	reduzindo
減少	redutor
減少	reduzida
減少	reduzidos
減少	reduzidas
減少	reduzido
知名度	visibilidade
身體	body
身體	corpo
硬	duro
硬	hard
硬	difícil
硬	dura
碼頭	doca
碼頭	cais
碼頭	píer
碼頭	cais
碼頭	pier
女主角	heroína
女主角	atriz
女主角	actriz
邱	qiu
恐怖	terror
恐怖	terror
恐怖	horror
柴油	diesel
柴油	gasóleo
肖	shaw
園	jardim
園	horta
生於	born
生於	nascido
生於	nascida
生於	nasceu
風格	styles
風格	estilos
風格	style
風格	estilo
這裡	aqui
長度	comprimentos
長度	comprimento
勝利	win
勝利	ganhe
勝利	ganhar
勝利	vencer
勝利	vitória
勝利	vitoria
勝利	victory
勝利	vitória
勝利	triunfo
勝利	triunfar
女王	queen
女王	rainha
蒙特	mont
天皇	imperador
天皇	imperadores
每天	quotidiana
邀請	convite
邀請	convide
邀請	convidar
邀請	convida
邀請	convidando
邀請	convidou
邀請	convidadas
邀請	convidados
邀請	convidada
邀請	convidado
邀請	convites
邀請	convite
邀請	convites
邀請	convida
傳說	legend
傳說	lenda
傳說	legenda
傳說	legends
傳說	lendas
變化	mudanças
變化	alterações
變化	modificações
舞台	arena
舞台	palco
舞台	etapa
食物	alimentação
食物	alimentos
食物	alimento
食物	comida
食物	comidas
食物	alimentos
延伸	alongar
延伸	alongamento
延伸	esticar
延伸	estica
延伸	estendendo
延伸	estendida
延伸	prolongado
延伸	estendido
延伸	alargado
延伸	estender
延伸	prolongar
延伸	alargar
延伸	prolongamento
延伸	extensão
延伸	prorrogação
廠	plantar
廠	planta
廠	plant
廠	usina
廠	fabrica
廠	factory
廠	fábrica
推	push
推	empurra
推	empurrar
意外	acidente
羽	penas
羽	pluma
羽	pena
前鋒	vanguarda
前鋒	atacante
前鋒	striker
收費	encargos
收費	cobranças
收費	acusações
收費	débitos
收費	cobrar
收費	taxa
收費	honorários
收費	tarifação
收費	taxas
收費	honorários
巷	lane
巷	beco
巷	alley
翔	xiang
翔	shang
翔	sho
圖書館	bibliotecas
圖書館	biblioteca
突破	avanço
突破	quebrando
突破	quebrar
突破	breaking
人生	vida
人生	life
回應	respondendo
通用	genéricos
通用	genérica
通用	genéricas
通用	genérico
通用	comum
通用	frequentes
通用	common
通用	frequente
修正	alteração
修正	emenda
修正	emendas
修正	alterações
修正	alterar
天文	astronômico
天文	astronomia
天文	astronomia
原創	originalidade
原創	originais
原創	original
地鐵	metrô
地鐵	metro
地鐵	metropolitano
地鐵	metrô
地鐵	metro
先後	sucessivamente
先後	sucessivas
先後	sucessivos
瓜	melão
司法	justiça
司法	justice
花園	jardim
花園	horta
花園	jardins
花園	gardens
玄	xuan
玄	hyun
實驗	experiências
實驗	experimentos
實驗	experimentação
實驗	experimentação
實驗	experiência
實驗	experimento
實驗	experiências
實驗	experimentais
實驗	experimental
課程	curso
課程	curriculum
課程	currículo
課程	cursos
課程	currículos
估計	estimado
估計	estimados
估計	estimada
估計	estimativa
估計	estimativas
估計	estimar
估計	estimar
估計	estimativa
估計	estimação
估計	estimativa
箱	box
箱	caixa
規劃	planejamento
規劃	planeamento
規劃	planificação
伏	volts
配置	configuração
配置	configurar
配置	configure
後衛	defensor
後衛	defender
後衛	defensora
後衛	zagueiro
國內	internamente
國內	doméstica
國內	domésticos
國內	doméstico
國內	interno
海南	hainan
柴	chai
個月	mês
現場	cena
尤其是	especialmente
津	tsu
十字	cruz
十字	cross
信仰	fé
信仰	faith
信仰	crenças
信仰	crença
信仰	crenças
反應	reagir
反應	reaja
反應	reage
反應	reacção
反應	reação
反應	reacções
反應	reações
賞	recompensar
賞	recompensa
賞	recompensas
卒	peão
文明	civilização
安徽	anhui
價值	valores
價值	value
價值	valor
本地	localmente
本地	locais
本地	local
案件	case
案件	caso
銷售	vender
銷售	vendendo
銷售	sales
銷售	vendas
銷售	venda
旅行	viajar
旅行	viagem
旅行	viaje
旅行	viagens
旅行	viajando
旅行	viajar
旅行	viajando
旅行	viajar
旅行	viagem
旅行	trip
小姐	saudades
小姐	menina
小姐	saudade
多個	múltiplas
多個	múltiplos
多個	múltipla
多個	múltiplo
考慮	considerem
考慮	considerar
考慮	considere
考慮	considera
靖	jing
波斯	persa
波斯	persas
退休	aposentar
退休	aposentadoria
退休	reforma
退休	aposentado
退休	reformado
退休	reformados
退休	aposentados
路易	luiz
路易	luis
路易	luís
路易	louis
冬季	inverno
步槍	espingardas
步槍	rifles
步槍	espingarda
步槍	carabina
步槍	fuzil
步槍	rifle
捷運	mrt
捷運	metropolitano
捷運	metrô
捷運	metro
棋	xadrez
棋	chess
棋	shogi
久	longa
久	longos
久	longo
久	comprido
久	long
機器	maquinas
機器	máquina
機器	maquina
機器	máquinas
機器	maquinas
通道	canal
通道	channel
通道	passagem
墨	tinta
墨	tatuagem
墨	tintas
疾病	doenças
疾病	doença
疾病	doenças
疾病	doença
疾病	doenças
疾病	doenças
疾病	doença
疾病	enjoo
含有	contém
逮捕	prisão
逮捕	detenção
逮捕	detenções
逮捕	prisões
英里	miles
英里	quilómetros
英里	milhas
心理	psicológico
心理	psicológica
心理	psicologia
心理	mental
心理	mentais
氣旋	ciclone
氣旋	ciclones
生成	gerar
生成	gerando
生成	gerar
生成	gera
生成	gerados
生成	gerado
生成	gerada
生成	geradas
生成	gera
每個	cada
每個	cada
失敗	falha
失敗	reprovado
失敗	fracasso
失敗	falhar
失敗	falhado
失敗	falha
失敗	falhou
失敗	falha
失敗	insucesso
失敗	falhanço
失敗	fracasso
嘴	boquinha
嘴	mouth
嘴	boca
嘴	foz
嘴	bocas
捷克	tcheca
捷克	checo
捷克	tcheco
捷克	checa
數位	digitais
數位	digital
馬來西亞	malásia
協議	acordo
協議	concordância
支流	afluentes
投降	rendição
投降	render
蕾	lei
蕾	ree
郎	lang
四月	april
四月	abril
蛋白	proteína
蛋白	proteínas
蛋白	proteínas
條件	condicional
條件	condicionais
條件	condições
條件	condição
條件	estado
蘇格蘭	escócia
印尼	indonésios
印尼	indonésio
印尼	indonésia
下降	recusar
下降	declínio
下降	drop
下降	gota
名單	lista
名單	listar
名單	lista
名單	listas
隊長	capitã
隊長	capitão
霸	bak
戲劇	drama
戲劇	dramas
戲劇	teatro
戲劇	teatro
創建	crie
創建	criar
創建	cria
創建	criação
創建	criando
創建	criar
創建	criação
牙	dentes
牙	dente
牙	dente
牙	dentes
吃	comendo
吃	comer
吃	coma
吃	come
吃	comer
首席	chief
首席	chefe
首席	alcaide
可靠	fiáveis
可靠	confiável
可靠	confiáveis
可靠	fiável
強烈	forte
強烈	strong
強烈	fortes
芝加哥	chicago
運作	funcionamento
運作	funcionando
女人	mulher
滕	teng
華人	chineses
華人	chinesa
華人	chinês
繼承	sucessão
繼承	herdar
繼承	herda
繼承	herança
資源	recursos
資源	recurso
資源	recursos
平面	avião
重量	pesos
重量	peso
依然	ainda
化學	químico
化學	químicos
化學	química
化學	química
乾	seca
乾	secos
乾	secas
乾	secar
乾	seco
蔣	chiang
房屋	casa
房屋	casas
共識	consenso
共識	consensos
基金會	foundation
基金會	fundações
基金會	fundação
基金會	alicerce
基金會	fundações
老師	professora
老師	professor
經紀	corretagem
經紀	corretora
經紀	intermediação
經紀	corretor
經紀	corretores
五十	cinquenta
五十	cinqüenta
五十	fifty
堅	caine
刻	gravado
刻	gravados
刻	escultura
合約	contratos
合約	contrato
平原	plain
平原	planície
平原	simples
平原	planícies
平原	planície
證明	prova
證明	provas
佔領	ocupam
佔領	ocupar
佔領	ocupação
佔領	profissão
領導	conduzindo
領導	liderando
領導	liderar
領導	liderança
蓮	lotus
蓮	lótus
蓮	lian
蓮	liang
幸福	felicidade
幸福	felicidades
幸福	feliz
幸福	happy
幸福	felizes
靜	jing
弟弟	irmão
弟弟	irmao
弟弟	brother
引入	apresentando
引入	introdução
引入	introduzindo
引入	apresentamos
引入	introduzir
貝爾	campainha
貝爾	bell
貝爾	sininho
貝爾	sino
城堡	castelo
奧運	olympic
奧運	olímpico
奧運	olímpica
奧運	olímpicos
奧運	olimpíadas
奧運	olimpíada
泰國	tailândia
影像	imagens
影像	image
影像	imagem
凌	ling
凌	ram
凌	carneiro
壽	shou
吻	bjs
吻	beijinhos
吻	beijos
吻	beijo
吻	beijinho
吻	kiss
火山	vulcão
火山	vulcânica
火山	vulcânico
火山	vulcões
廟	temple
廟	templo
阿拉伯	arábia
阿拉伯	árabe
阿拉伯	árabes
腳	pés
腳	foot
腳	pé
產業	indústrias
產業	industria
產業	indústria
一致	unanimidade
生存	sobrevivência
棒	ótima
棒	grande
棒	ótimo
裝置	aparelho
裝置	dispositivo
裝置	instalações
裝置	dispositivos
裝置	aparelhos
現象	fenómenos
現象	fenômeno
現象	fenômenos
現象	fenómeno
現象	fenômeno
現象	fenômenos
基於	baseado
基於	baseados
女孩	menina
女孩	moça
女孩	miúda
女孩	rapariga
女孩	garota
女孩	girls
女孩	miúdas
女孩	garotas
女孩	raparigas
女孩	meninas
年輕	young
年輕	jovem
年輕	jovens
藤	videira
早上	manhã
早上	morning
商品	produto
商品	bens
商品	mercadoria
商品	mercadorias
商品	mercadorias
商品	produtos
商品	mercadorias
商品	mercadoria
受傷	feridos
受傷	ferida
受傷	lesionado
受傷	ferido
評論	comentem
評論	comente
評論	comentar
評論	comenta
評論	comentário
評論	comentário
評論	comentar
評論	comenta
評論	comentários
評論	observações
狀況	status
狀況	estatuto
狀況	estado
狀況	condição
狀況	estado
放棄	rejeitar
放棄	devoluções
放棄	descartar
小組	painel
承認	reconhecimento
年齡	idade
年齡	idades
汀	ting
廣泛	difundido
廣泛	difundida
廣泛	generalizada
廣泛	extensa
廣泛	extenso
廣泛	extensas
廣泛	extensiva
地名	toponímia
地名	topônimos
嶺	cume
嶺	ridge
更改	modificar
更改	modifica
更改	mudanças
更改	alterações
更改	modificações
更改	mudar
更改	mudança
更改	mudanças
更改	troco
序	prólogo
派遣	expedição
派遣	despacho
泥	lama
泥	clay
泥	argila
泥	barro
葵	kwai
葵	aoi
研究生	licenciatura
研究生	graduação
研究生	graduado
提及	menções
提及	mencionar
提及	menção
訪問	visite
訪問	visitar
訪問	visita
訪問	visitas
訪問	visita
儘管	embora
拳	punho
拳	punhos
利益	interesses
霞	xia
霞	kasumi
伊拉克	iraque
奧林匹克	olympic
奧林匹克	olímpico
奧林匹克	olímpica
奧林匹克	olímpicos
衛星	satélites
衛星	satélite
衛星	satellite
衛星	satélites
衛星	luas
純	puras
純	pura
純	puro
純	puros
純	pure
海上	mar
正面	positivos
正面	positivas
正面	positivo
正面	positiva
愛情	amor
愛情	love
愛情	amo
島嶼	ilha
島嶼	ilhas
島嶼	ilhas
粗	áspero
粗	bruto
生日	aniversários
生日	aniversário
生日	aniversario
蟹	caranguejos
蟹	chatos
蟹	caranguejo
蟹	caranguejos
放送	radiodifusão
理想	ideais
理想	ideal
理想	ideais
桃	pêssego
桃	peach
忽略	ignore
忽略	ignorem
忽略	ignorar
忽略	ignora
忽略	ignorado
忽略	ignoradas
忽略	ignorados
忽略	ignorada
忽略	negligência
忽略	negligenciar
忽略	ignorando
農業	agrícola
農業	agricultura
農業	agricultura
活	viva
活	live
活	viver
舞蹈	dança
舞蹈	dance
舞蹈	dançar
舞蹈	dança
舞蹈	dançando
舞蹈	dançar
舞蹈	dancing
民主黨	democratas
誠	makoto
丸	maru
丸	comprimidos
丸	pílulas
衝突	conflitos
衝突	confrontos
衝突	confronto
衝突	clash
衝突	conflito
衝突	conflitos
湖泊	lago
湖泊	lagos
確認	confirmaram
確認	confirmado
確認	confirmou
確認	confirmados
確認	confirmada
確認	confirmação
確認	confirmar
確認	confirmem
確認	confirme
簡	jane
簡	joana
調整	adaptações
調整	ajustamentos
調整	ajustes
調整	ajustando
調整	adaptação
調整	ajustamento
調整	ajuste
調整	ajustar
調整	ajuste
調整	realinhamento
調整	reajustamento
崖	penhascos
崖	falésias
崖	bluff
崖	penhasco
崖	precipício
崖	cliff
犬	cão
犬	cadela
犬	dog
犬	cachorro
犬	caninos
犬	canino
犬	canina
犬	cães
犬	cachorros
編劇	argumento
編劇	guião
編劇	roteiro
編劇	escritora
編劇	escritor
編劇	argumentista
編劇	roteirista
版權	copyright
勳	hoon
冷	frio
冷	cold
冷	frios
冷	fria
粒子	partículas
粒子	partículas
粒子	partícula
婚姻	casamento
婚姻	matrimônio
婚姻	casamentos
最新	últimos
最新	últimas
成本	custo
成本	cost
成本	custos
成本	custos
成本	despesas
祿	loc
祿	roku
接收	receber
接收	recebe
接收	recebem
接收	receba
接收	recebendo
接收	recebimento
接收	receber
接收	recepção
接收	receção
數字	figuras
數字	números
數字	número
數字	numero
數字	numeros
數字	números
常見	comum
常見	frequentes
常見	common
常見	frequente
愛爾蘭	irlandeses
愛爾蘭	irish
愛爾蘭	irlandesa
愛爾蘭	irlandês
愛爾蘭	irlanda
第九	nono
第九	nona
冰川	geleira
冰川	glaciar
冰川	geleiras
冰川	glaciares
通知	notificações
通知	aviso
通知	notificação
鼓	tambor
鼓	bateria
鼓	tambores
裝甲	blindagem
裝甲	armadura
裝甲	armaduras
裝甲	blindagem
裝甲	armadura
裝甲	armaduras
裝甲	blindada
裝甲	blindado
裝甲	blindados
裝甲	blindada
裝甲	blindados
裝甲	blindado
惡	malvado
惡	mal
惡	evil
惡	maldade
拉丁	latim
拉丁	latino
拉丁	latinos
拉丁	latina
邵	shao
邵	shaw
政治家	políticos
政治家	politicos
政治家	político
政治家	politico
上升	rise
上升	subida
上升	ascensão
上升	rising
丈夫	marido
丈夫	esposo
布朗	marrom
布朗	brown
布朗	castanhos
布朗	castanhas
布朗	castanha
布朗	castanho
重要性	importancia
重要性	importância
黃金	dourada
黃金	dourados
黃金	golden
黃金	ouro
黃金	dourado
黃金	ouro
黃金	gold
黃金	dourado
醫學	remédio
醫學	medicina
醫學	médica
醫學	medico
醫學	medicina
醫學	médicos
到達	chegada
到達	chegar
到達	chegar
到達	chegou
到達	chegaram
到達	cheguei
山口	yamaguchi
山口	col
紅色	vermelhas
紅色	vermelha
紅色	vermelho
紅色	vermelhos
紅色	red
商人	merchant
商人	comerciante
商人	mercador
商人	empresário
商人	mercadores
商人	comerciantes
商人	empresários
成就	conquistas
成就	realizações
成就	realizações
成就	conquista
十月	outubro
十月	toc
十月	out
金屬	metais
金屬	metal
金屬	metais
金屬	metálico
金屬	metálicas
金屬	metálicos
改編	adaptação
改編	adaptar
改編	adaptando
改編	adaptados
改編	adaptado
改編	adaptada
改編	adaptadas
改編	adaptações
收購	aquisições
安裝	montagem
安裝	instalação
安裝	instalações
安裝	instalando
安裝	instalada
安裝	instalados
安裝	instalado
安裝	instala
安裝	instalação
安裝	instalar
安裝	instale
大街	avenida
大街	avenue
民進黨	dpp
糖	bombom
糖	doce
糖	bombons
糖	candy
糖	doces
糖	açúcares
糖	açúcar
糖	sugar
糖	açucar
動作	acção
動作	action
動作	ação
動作	moves
動作	movimentos
動作	jogadas
動作	move
匯	afunda
匯	sumidouros
半島	península
半島	peninsular
分裂	divididas
分裂	dividida
