que	че
groc	жълта
groc	жълто
groc	жълти
groc	жълт
cercle	кръгче
cercle	кръгът
cercle	окръжност
cercle	кръговрат
cercle	кръг
victòries	печели
victòries	победите
victòries	победи
aèria	въздушно
aèria	антена
falta	липса
falta	липсващ
falta	изчезнал
falta	липсва
falta	липсваща
falta	липсващи
falta	изчезнала
objectius	голове
objectius	цели
torn	смяна
torn	завъртане
torn	завой
contrari	обратното
parets	стени
parets	стените
originalment	първоначално
ferrer	ковач
abadia	абатство
notícies	новини
notícies	новина
notícies	новините
mark	марк
mark	отбелязване
poemes	стихотворения
poemes	поеми
poemes	стихове
funcionament	операцията
funcionament	експлоатация
funcionament	функциониране
funcionament	операция
familia	семейство
familia	семейството
nen	дете
cat	котарак
cat	котка
cat	кат
cat	коте
diàmetre	диаметър
escòcia	шотландия
mandat	мандат
elecció	избор
introducció	въведение
introducció	въвеждане
introducció	въведение
introducció	интро
infanteria	пехотата
infanteria	пехота
característica	особеност
característica	характеристика
setmanes	седмици
martín	мартин
martín	martin
anunciar	обявя
anunciar	обяви
ofereix	оферти
ofereix	предлага
ofereix	предложения
trenta	тридесет
descriu	описва
descriu	опиша
descriu	описвам
descriu	опишете
posicions	пози
posicions	позиции
pdf	pdf
esport	спорт
esport	спортен
bases	основи
bases	бази
esclaus	робите
esclaus	роби
familiar	позната
familiar	познати
familiar	познат
familiar	познато
familiar	запознат
