die	на
omstrede	фасаді
muur	стіну
muur	стіна
muur	стіні
plat	рівна
plat	плат
siektes	хвороб
siektes	захворювань
siektes	захворювання
wyn	вина
wyn	вино
stukke	шматочки
band	band
band	гурт
gewys	показав
gewys	показала
gewys	показати
gewys	шоу
gewys	показувати
gewys	show
toestemming	згоду
toestemming	згода
toestemming	погодження
toestemming	згоди
toestemming	дозволу
toestemming	дозвіл
praktyk	вправи
praktyk	вправа
praktyk	практика
pruise	пруссія
farao	фараон
wapens	зброя
wapens	зброю
wapens	зброєю
wapens	значки
saterdag	субота
definisie	визначення
cfg	cfg
rowspan	rowspan
moord	вбивство
moord	убивство
gedeeltelik	частково
gedeeltelik	розкладання
gedeeltelik	часткове
gedeeltelik	часткова
gedeeltelik	частково
gevier	святкували
gevier	відзначається
gevier	вітали
verlore	втрачений
verlore	програв
verlore	lost
vaar	виконання
rekenaar	computer
ysland	ісландія
ysland	ісландії
ysland	перезавантаження
oorblywende	залишилося
oorblywende	залишилось
oorblywende	лишилось
eienaar	власник
toer	гастролі
toer	tour
toer	тур
veranderinge	зміни
maatskappye	компанії
maatskappye	компаній
maatskappye	компаніями
fraser	фрейзер
mening	думка
arm	рука
rhodes	родос
landelike	сільське
landelike	сільська
hoort	належить
hoort	належать
hamburg	гамбург
tekens	жетони
tekens	ключі
tekens	позначки
tekens	знаки
tekens	написи
dialek	діалект
haal	дістати
haal	отримати
beperkte	обмежені
beperkte	обмежений
beperkte	обмежена
khan	хан
sjinees	китайською
sjinees	китайські
sjinees	китайська
sjinees	китайці
sjinees	китайський
joe	джо
waarom	чому
waarom	нащо
waarom	навіщо
vinnige	швидко
vinnige	швидкі
vinnige	швидке
vinnige	швидка
vinnige	фаст
vinnige	швидкий
romeine	римляни
romeine	роман
romeine	римлянам
waardes	столи
waardes	столики
waardes	таблиці
waardes	таблиць
waardes	значення
waardes	цінності
sterrestelsel	галактика
behandeling	лікування
uitspraak	вимова
hugo	гуго
kode	код
negatiewe	негативний
negatiewe	негативне
negatiewe	негативна
negatiewe	негатив
negatiewe	негативні
spesifiek	конкретних
spesifiek	певне
spesifiek	конкретні
santa	санта
bottom	внизу
bottom	знизу
onmiddellik	негайно
onmiddellik	одразу
onmiddellik	відразу
ddr	ddr
hollandse	нідерландська
hollandse	голландська
aloe	алое
aloe	aloe
simon	симон
simon	сімон
simon	саймон
don	дон
beker	чашка
beker	чаша
beker	кубок
arthur	артур
sterrestelsels	галактики
sterrestelsels	галактик
münchen	мюнхен
eduard	едвард
eduard	едуард
yster	залізний
yster	залізо
yster	залізна
yster	заліза
giovanni	джованні
zambië	замбії
spelling	правопису
spelling	правопис
spelling	розділення
spelling	поділ
prente	зображення
prente	зображень
prente	зображення
prente	картинки
aangekom	прибуло
aangekom	прибули
aangekom	приїхав
aangekom	приїхали
argeologiese	археологічний
vlieg	fly
vlieg	літати
vlieg	муха
vlieg	лети
honderd	сотня
honderd	сотню
honderd	сто
skuld	винні
skuld	винна
skuld	борг
skuld	боргу
skuld	вини
skuld	щит
parameters	параметри
gereelde	формальні
gereelde	регулярний
gereelde	звичайний
gereelde	формальний
aus	aus
aksie	виконання
suurstof	киснем
suurstof	кисень
newel	туманність
werkers	робітників
werkers	працівників
werkers	працівники
werkers	робітники
tradisies	традиції
wenner	переможець
wenner	переможниці
samuel	самуель
samuel	семюел
kenmerke	особливості
kenmerke	можливості
kenmerke	функціональність
variant	варіант
beskawing	цивілізації
beskawing	цивілізація
wenners	переможці
wind	вітер
verlies	збиток
verlies	втрати
verlies	втрата
verlies	збитки
verlies	втрату
limpopo	лімпопо
projekte	проекти
projekte	проектів
universiteite	університети
wladimir	володимир
wladimir	владимир
wladimir	владімір
christene	християни
christene	християнин
christene	крістіан
christene	християнський
christene	християнська
testament	заповіт
rang	звання
rang	вартості
bygewoon	відвідали
bygewoon	присутнім
bedreig	погрожують
bedreig	погрожував
harris	гарріс
harris	харріс
sangeres	співак
sangeres	співачка
sangeres	співака
presiese	точним
presiese	точні
presiese	точний
presiese	точне
presiese	точні
presiese	точна
presiese	точний
pragtige	неперевершений
rock	скеля
rock	рок
rock	кручі
rock	rock
gert	герт
paaie	доріг
paaie	дороги
paaie	шляхи
paaie	контури
kommentaar	функція
kommentaar	функцію
kommentaar	функції
kommentaar	коментар
kommentaar	коментувати
kommentaar	прокоментувати
kommentaar	наказую
kommentaar	командний
kommentaar	команда
kommentaar	вміст
kommentaar	зміст
athene	афіни
athene	афіна
voorste	провідних
voorste	вели
voorste	провідний
leeu	лев
leeu	лео
leeu	лев
insekte	комах
insekte	комахи
johanna	йоганна
johanna	іванна
johanna	джоан
hervormde	квітку
obj	obj
hoor	слух
may	травнева
may	травня
may	травневі
may	травні
may	травень
vuur	fire
vuur	вогнем
vuur	вогонь
vuur	пожежа
teenpous	антипапа
gevolge	наслідки
scott	скотт
