tudi	همچنین
stopinj	درجه
leve	شیرهای
leve	شیرها
zkp	cta
niko	نیکو
nasprotniki	مخالفان
fronta	جبهه
fronta	جلو
kemično	شیمیایی
odvisnosti	وابستگی
slovanske	اسلاوی
zaprta	بسته
umor	قتل
mirno	آرام
civilizacije	تمدن
civilizacije	تمدنی
civilizacije	تمدنهای
civilizacije	civilisations
kristjanov	مسیحیان
kristjanov	مسیحی
kristjanov	نصارا
landes	لندز
koncentracijo	غلظت
uporabno	مفید
združena	یونایتد
združena	متحد
kruh	نان
kruh	نون
usodo	سرنوشت
usodo	تقدیر
usodo	سرنوشتی
usodo	سرنوشت
usodo	تقدیر
roche	روش
jedi	جدای
jedi	ظرفها
jedi	ظروف
jedi	غذاهای
prosi	التماس
wagner	وگنر
wagner	واگنر
navadna	ساده
navadna	معمولی
okužba	آلودگی
okužba	عفونت
gregory	گریگوری
gregory	گرگوری
elektronsko	electronic
elektronsko	الکترونیکی
elektronsko	الکترونیک
iskanja	جستجوهای
religije	مذهب
religije	دین
religije	ادیان
religije	مذاهب
mlad	جوان
mlad	یانگ
mlad	جوون
mlad	یونگ
prakse	تمرین
etc	غیره
gorenje	سوزاندن
gorenje	سوختن
bolečina	درد
bolečina	دردی
bolečina	درده
bolečina	دردم
objavo	نشر
objavo	انتشار
objavo	چاپخانه
objavo	پست
objavo	پستی
objavo	post
oddaljena	دوردست
dragan	دراگان
skrivnost	معمای
skrivnost	محرمانه
skrivnost	رازی
skrivnost	راز
skrivnost	مخفی
sreče	خوشبختی
sreče	شادی
sreče	خوشی
sreče	شانس
krater	دهانه
hughes	هیوز
vsebnost	محتویات
vsebnost	رضایت
vsebnost	خرسند
vsebnost	محتوای
vsebnost	محتوا
dec	dec
dec	دکلان
naenkrat	یهویی
naenkrat	ناگهان
britannica	بریتانیکا
saksofon	ساکسیفون
četrt	ربع
četrt	کوارتر
razširitev	افزونه
razširitev	پسوند
razširitev	گسترش
razširitev	انبساط
razširitev	بسط
razširitev	پسوندهای
urejen	تفحص
urejen	شسته
urejen	تمیزی
odkriti	کشف
pisave	قلم
parametra	پارامتر
parametra	پارامترهای
kana	کین
kana	حنا
premaga	تپش
premaga	میزنه
izločanje	سرگین
bitje	موجودی
bitje	مخلوق
bitje	جانوری
narašča	طلوع
neuspešno	خرابی
neuspešno	ناموفق
era	دوران
era	عصری
box	باکس
box	جعبه
mirza	میرزا
valovanje	موجی
valovanje	امواج
valovanje	موجها
valovanje	موج
valovanje	موجی
alice	آلیس
edmonton	ادمونتون
enajst	یازده
enajst	eleven
joel	جوئل
prepoved	بان
prepoved	قدغن
prepoved	ممنوعیت
kamni	سنگها
kamni	سنگها
učencev	مردمک
učencev	شاگردان
sydney	سیدنی
razširi	پخش
razširi	گسترده
razširi	گسترش
razširi	جفا
razširi	بسط
lovci	شکارچیان
sikorsky	سیکورسکی
polet	پروازی
polet	پرواز
bolnik	بیمار
bolnik	صبور
bolnik	صبر
bolnik	استقامت
franco	فرانکو
argument	حجت
argument	برهان
argument	استدلال
poslovnež	کارآفرین
poslovnež	کاسب
delavnice	کارگاه
leader	لیدر
leader	رهبر
disk	دیسک
disk	دیسک
materiali	مواد
materiali	مصالح
prvotna	اصیل
prvotna	اصلی
prvotna	اوریجینال
živeti	living
živeti	وزندگی
živeti	زندگی
črta	خط
konstrukcija	ساخت
konstrukcija	سازندگی
konstrukcija	ساختمان
konstrukcija	ساختار
konstrukcija	سازه
modelov	مدلهای
rajko	رایکو
rajko	رینو
poteh	مسیرهای
poteh	مسیرها
poteh	مسیرها
poteh	راههای
uporaben	مفید
neznan	ناشناخته
papir	کاغذ
potencialno	بالقوه
potencialno	پتانسیل
potencialno	بالقوه
dodatna	اضافی
lokacije	مکانهای
lokacije	مکانها
lokacije	محلهای
smučanje	اسکی
pevke	خوانندگان
vojvodo	دیوک
vojvodo	دوک
trajno	پرم
trajno	پایدار
trajno	همیشگی
trajno	دائم
trajno	دائمی
trajno	دایمی
trajno	دایم
smiselno	عقل
smiselno	حس
kovinski	متال
kovinski	فلز
kovinski	فلزی
kovinski	فلز
kovinski	فلزی
duhovno	معنوی
duhovno	روحانی
sport	sport
sport	اسپورت
sport	ورزش
sport	ورزشی
sport	ورزشکار
možne	امکان
možne	ممکن
katja	کاتیا
katja	کاتیا
indijo	هند
indijo	هندوستان
iucn	iucn
muslimani	مسلمان
muslimani	مسلمانان
muslimani	مسلمانها
muslimani	مسلمان
muslimani	مسلم
muslimani	مسلمانان
matematični	ریاضی
mentor	مرشد
ansambel	band
ansambel	بند
ansambel	گروه
ansambel	همای
upravne	اداری
namerno	عمدا
namerno	ارادی
namerno	عمدی
namerno	عمد
namerno	عمداً
biološko	زیستی
turbine	توربینهای
sprejem	پذیرش
sprejem	پذیرفتن
sprejem	پذیرش
sprejem	قبولی
sprejem	دریافت
sprejem	پذیرش
sprejem	پذیرایی
doktor	دکتری
doktor	داکتر
doktor	دکتر
konja	اسب
simboli	نمادهای
simboli	نمادها
krajevno	محلی
krajevno	محلی
srebrna	نقره
srebrna	سیمین
srebrna	سیلور
ritem	بیت
ritem	نواخت
ritem	موزون
ritem	ریتم
laurent	لوران
laurent	لورنت
baptiste	باپتیست
primerjava	مقایسه
primerjava	مقایسه
neodvisni	مستقل
zalog	انبارها
zalog	سهام
violino	ویولون
violino	ویلن
violino	ویولن
samec	لیسانس
samec	مجرد
samec	مذکر
samec	نر
nameščen	نصب
zagotavljanje	رزق
odpadki	اتلاف
odpadki	زباله
odpadki	تلف
odpadki	اسراف
dihanje	تنفسی
dihanje	تنفس
dihanje	تنفس
poplave	سیل
kmetijske	کشاورزی
kmetijske	زراعتی
lincoln	لینکن
lincoln	لینکولن
lincoln	لینکلن
premirje	آشتی
prepričanja	محکومیت
prepričanja	اعتقاداتش
prepričanja	اعتقادات
prepričanja	عقاید
prepričanja	باورهای
judje	یهود
judje	یهودیان
judje	یهودی
judje	یهود
judje	یهودیان
judje	یهودی
domenico	دومنیکو
skupinami	گروهها
osmo	هشتم
osmo	هشتمین
ločena	مطلقه
ločena	طلاق
ofenzivo	تهاجمی
pare	بخار
pare	استیم
jedrska	هسته
pristojnosti	مسولیت
pristojnosti	مسئولیتی
pristojnosti	مسئولیت
pristojnosti	قدرتهای
tanke	لاغر
tanke	نازک
tanke	لاغری
tanke	تانک
tanke	تانکها
bobnar	درامر
občinstvo	حضار
občinstvo	مخاطب
grobnica	سرداب
grobnica	دخمه
grobnica	مقبره
grobnica	آرامگاه
specifično	خاص
specifično	مشخص
suho	خشک
suho	خشکیده
suho	خشک
istri	ایستریا
antonov	آنتونوف
armstrong	آرمسترانگ
federer	فدرر
enotno	یکپارچه
oblikovalec	طراح
oblikovalec	نگارنده
oblikovalec	designer
digitalni	رقمی
digitalni	digital
digitalni	دیجیتالی
digitalni	دیجیتال
gottfried	گوتفرید
drog	قطب
drog	تیرک
fantje	پسران
fantje	پسرها
fantje	پسرا
joan	جوآن
joan	ژان
joan	جوان
joan	جون
odpornost	مقاومت
odpornost	مقاومتی
odpornost	مخالفان
odpornost	بیزاری
odpornost	برائت
odpornost	مصونیت
odpornost	ارتجاع
calgary	کلگری
sergio	سرجیو
sergio	سرخیو
morsko	دریایی
morsko	مارین
sive	گری
sive	خاکستری
mostov	پلها
objavljeno	پست
hiter	سریع
hiter	روزه
hiter	تند
rog	هورن
rog	بوق
rog	شیپور
rog	صور
civilno	civil
civilno	مدنی
civilno	غیرنظامی
stena	وال
stena	دیواری
stena	دیوار
predal	کشو
predal	کشوی
apollo	آپولو
apollo	شفاخانه
islam	اسلام
odločilno	قاطع
geografsko	جغرافیایی
spomina	خاطره
spomina	حافظه
spomina	حافظۀ
omejitve	محدودیتهای
omejitve	محدودیتها
omejitve	محدودیت
omejitve	محدودیتهای
omejitve	محدودیتها
omejitve	محدودیت
omejitve	محدودیتهای
omejitve	محدودیتها
omejitve	محدودیت
trava	چمن
trava	چمنی
trava	علف
trava	گرس
trava	علف
divje	وحشی
divje	وایلد
ionov	یون
ionov	یونی
edgar	ادگار
ohranitev	حفاظت
vitamin	ویتامین
rus	روس
rus	روسیه
rus	روسی
rus	rus
garde	garde
obnašanje	رفتاری
obnašanje	سیرت
obnašanje	رفتار
obnašanje	نگرش
obnašanje	منش
obnašanje	گرایش
obnašanje	رفتاری
obnašanje	رفتار
ladjevje	ناوگان
obnovi	بازگردانی
obnovi	بازگرداندن
obnovi	برگرداندن
obnovi	بازیابی
karolina	شمالی
karolina	کارولینا
poroke	عروسی
poroke	عروسی
poroke	ازدواج
mongolski	مغولی
razširjenost	شیوع
krka	krka
bogati	ثروتمند
bogati	ثروتمندان
bogati	پولدار
bogati	پولداری
bogati	غنی
bogati	ریچ
bolnišnica	بیمارستان
bolnišnica	بیمارستانی
über	über
skrivnosti	رازها
skrivnosti	اسرار
skrivnosti	راز
skrivnosti	رازها
skrivnosti	اسرار
alberta	آلبرتا
konferenca	کنفرانس
konferenca	همایش
cessna	سسنا
predstavljena	عرضه
publikacije	نشریات
petrovič	پتروویچ
pomene	معانی
izum	ابداع
izum	اختراع
izum	اختراعش
lovska	شکار
ronald	رونالد
jesen	پاییز
jesen	پائیز
jesen	پاییزی
jesen	خزان
jesen	سقوط
jesen	پاییز
jesen	fall
jesen	افتادن
silva	سیلوا
turk	turk
turk	تُرک
turk	تورک
turk	ترک
turistična	توریست
turistična	گردشگری
turistična	جهانگرد
turistična	توریستی
turistična	گردشگر
sobo	اتاق
sobo	اتاقی
sobo	اطاق
koeficient	ضریب
buffalo	بوفالو
zmagali	وون
edwards	ادواردز
stan	استن
kanadska	کانادایی
kanadska	کانادا
marx	مارکس
posestvo	ملک
posestvo	املاک
koži	پوست
koži	پوستی
smernice	هدایت
smernice	رهنمود
smernice	دستورالعملهای
smernice	دستورالعملها
smernice	رهنمودهای
smernice	راهبرد
gola	عریان
gola	لختی
gola	برهنه
gola	لخت
gola	برهنه
gola	لختی
gola	لخت
nancy	نانسی
beg	گریز
beg	فرار
nasprotje	کنتراست
nasprotje	مخالف
omogoči	فعالسازی
maček	cat
maček	گربه
nicola	نیکولا
miguel	میگل
miguel	میگوئل
texas	تکزاس
texas	تگزاس
razstavo	نمایشگاه
doseganje	دستاوردهای
doseganje	کامیابی
doseganje	رسا
edmund	ادموند
komite	کمیته
komite	کمیسیون
julian	جولیان
julian	جولین
three	سه
plačilo	تاوان
plačilo	پرداخت
plačilo	پرداختی
plačilo	دستمزد
plačilo	اجری
plačilo	پرداخت
civilne	civil
civilne	مدنی
civilne	غیرنظامی
nos	دماغ
nos	بینی
nos	nos
torino	تورینو
študentje	دانشجویان
radar	راداری
radar	رادار
projekte	پروژههای
socialistov	سوسیالیست
ekonomske	اقتصادی
mleko	شیر
mleko	میلک
poškodba	جراحت
poškodba	آزاری
poškodba	زخم
turneja	تور
turneja	tour
škoda	ترحم
škoda	افسوس
škoda	شرم
škoda	رسوا
škoda	خجالت
škoda	صدمه
škoda	آسیب
obdaja	اطراف
obdaja	احاطه
obdaja	پیرامون
ward	وارد
klet	سرداب
klet	دخمه
klet	زیرزمین
aerospace	هوافضا
petnajst	پانزده
odraža	منعکس
odraža	اندیشه
odraža	منعکس
odraža	تاثیری
preprost	ساده
stres	استرس
stres	تنش
île	ایل
vzorci	الگوها
vrti	سرگیجه
nada	nada
uporabnost	سودمندی
sposobni	توانایی
sposobni	لایق
sposobni	قادر
sposobni	توانا
okrajšava	مخفف
pripravljeni	اماده
pripravljeni	آماده
pripravljeni	مهیا
razdelitev	بهمنی
razdelitev	توزیع
razdelitev	پاشیده
phillips	فیلیپس
jamo	غار
jamo	غاری
ehc	ehc
truplo	بدن
truplo	بدنی
truplo	بدنه
truplo	جسم
truplo	body
sarajevo	سارایوو
palmer	پالمر
situacije	وضعیتهای
lago	lago
teorij	نظریات
teorij	نظریه
določitev	عزم
pomembnost	اهمیت
finsko	فنلاندی
finsko	فنلاند
vreme	هوای
vreme	هوا
kate	kate
mac	مکینتاش
mac	mac
mac	مک
medina	مدینا
medina	مدینه
whitney	ویتنی
inženirjev	مهندسان
inženirjev	مهندسین
inženirjev	کارشناسان
ravnina	هواپیمای
ravnina	هواپیمایی
ravnina	هواپیما
makedonija	مقدونیه
milena	میلنا
priznava	جوار
zakone	قوانین
preteklost	past
preteklost	گذشته
razume	میفهمد
sosednje	مجاور
izkopavanja	excavations
sinov	پسران
sinov	فرزندان
laboratorij	آزمایشگاهی
laboratorij	لابراتوار
laboratorij	آزمایشگاه
laboratorij	آزمایشگاه
laboratorij	ازمایشگاه
avtomobil	خودرو
avtomobil	خودروی
avtomobil	ماشین
avtomobil	اتومبیل
avtomobil	خودرو
čisti	خالص
čisti	ناب
čisti	پاک
ključno	crucial
ključno	کلید
ključno	کلیدی
komercialno	الاهلی
komercialno	تجاری
obleke	لباسها
obleke	لباس
obleke	لباسهای
obleke	لباس
obleke	پوشاک
obleke	لباس
obleke	برازنده
terapija	درمانی
terapija	معالجه
terapija	درمان
krim	کریمه
strateško	راهبردی
strateško	استراتژیک
bogastvo	بخت
bogastvo	فال
bogastvo	ثروت
bogastvo	ثروت
bogastvo	مال
globina	عمق
hitri	سرعتی
hitri	اسپیدی
hitri	سریع
hitri	روزه
hitri	تند
nogomet	soccer
nogomet	فوتبال
nogomet	football
nogomet	فوتبال
potrebo	نیاز
potrebo	نیازمند
missouri	میزوری
stika	ارتباط
stika	آشنا
stika	آشنای
stika	تماس
tiger	ببر
tiger	ببری
tiger	تایگر
tiger	پلنگ
kvadrat	مربع
kvadrat	میدان
kvadrat	مجذور
tekoči	مایع
legende	افسانه
ashley	اشلی
obrat	گیاهی
obrat	نیروگاه
obrat	پلنت
obrat	گیاه
obrat	موسسه
obrat	تاسیس
obrat	تأسیس
mačka	cat
mačka	گربه
dogodka	رویداد
dogodka	واقعه
dogodka	رخداد
olga	اولگا
sobe	اتاقها
sobe	اتاقهای
sobe	اتاق
italia	ایتالیا
naboji	کارتریج
naboji	فشنگ
tkivo	بافت
tkivo	بافتی
tkivo	بافتهای
étienne	اتین
mal	مال
zdravnika	پزشکان
zdravnika	پزشک
zdravnika	دکتری
zdravnika	داکتر
zdravnika	دکتر
trgovci	تاجران
trgovci	بازرگان
trgovci	تجار
trgovci	بازرگانان
trgovci	فروشندگان
epizod	قسمتهای
podaja	گذری
podaja	مجالس
podaja	گذر
podaja	عبور
podaja	پاس
turistični	توریست
turistični	گردشگری
turistični	جهانگرد
turistični	توریستی
turistični	گردشگر
veščine	مهارتش
veščine	مهارت
veščine	مهارتهای
veščine	مهارتی
veščine	مهارت
nasprotnik	حریفی
nasprotnik	رقیب
nasprotnik	حریف
simpson	سیمپسون
wing	بال
wing	وینگ
merilo	benchmark
merilo	محک
merilo	مقیاس
merilo	فرقان
merilo	معیار
merilo	ملاک
merilo	پیمانه
merilo	معیار
merilo	معیارهای
braziliji	برازیل
bei	bei
greben	ریج
greben	آبسنگ
mihajlovič	میخائیلوویچ
bavarska	باواریا
bavarska	بایرن
udarec	ترکیدن
udarec	اعتصاب
udarec	مشت
udarec	پانچ
udarec	منگنه
odstrani	حذف
prenesel	بارگیری
imi	imi
sončni	آفتابی
sončni	سانی
sončni	خورشیدی
zavrti	چرخاندن
zavrti	چرخش
zavrti	اسپین
zavrti	چرخیدن
zavrti	چرخش
zavrti	دوار
past	دام
past	دامی
past	تله
dovoljuje	اجازۀ
farina	فارینا
rome	roma
rome	روما
tupoljev	توپولف
tradicionalna	سنتی
družbena	اجتماعی
družbena	سوسیال
airbus	ایرباس
dvorane	اجدادش
makedonski	مقدونی
makedonski	مقدونیه
bois	بوآ
kača	ماره
kača	مار
parov	زوجهای
parov	جفت
izbrano	برگزیده
izbrano	برگزیده
psov	سگهای
psov	سگها
psov	سگا
celico	سلول
celico	یاخته
slavo	شهرتش
slavo	شهرت
slavo	شهرتی
slavo	عزت
slavo	جلال
slavo	شکوه
babica	مادربزرگ
babica	مادربزرگ
izumil	اختراع
navidezno	مجازی
meyer	مایر
meyer	میر
kombinacijo	ترکیبی
kombinacijo	ترکیب
miro	مر
miro	دیوهای
miro	میرو
miro	میرا
sobi	اتاق
sobi	اتاقی
sobi	اطاق
konji	اسبان
konji	اسب
konji	اسبها
ustvarjalci	آفرینندگان
fontsize	fontsize
jovanović	یوانوویچ
sato	ساتو
princip	اصل
zmerno	معتدل
zmerno	میانه
zmerno	نسبتاً
