die	на
maatskaplike	социални
maatskaplike	социална
suiwer	чисто
suiwer	чист
suiwer	чиста
getoon	изразена
getoon	изразено
getoon	изразен
getoon	изразени
wikimedia	уикимедия
sesde	шестима
sesde	шест
oxford	оксфорд
hongarye	унгария
getref	удари
getref	хит
temperature	температурите
temperature	температури
washington	уошингтън
washington	вашингтон
kat	котарак
kat	котка
kat	кат
kat	коте
ere	чест
ere	честта
vereis	изисквана
hout	дървен
hout	дърва
hout	дървесина
hout	дървени
hout	дърво
skerp	остро
skerp	шарп
skerp	остър
skerp	остра
skerp	остри
sydney	сидни
stroom	храни
stroom	фураж
stroom	фуражи
stroom	поток
dier	животното
dier	животно
dier	животни
dier	животинска
dier	животински
rig	преки
rig	директна
rig	директно
rig	пряко
rig	директен
vry	свободно
vry	свободни
vry	свободен
vry	свободна
vry	безплатни
vry	безплатно
wiskundige	математически
wiskundige	математическа
arabies	арабски
arabies	арабска
uitgebeeld	илюстрира
vervaardiger	продуцент
vervaardiger	производител
vervaardiger	производител
wette	закони
kimberley	кимбърли
kritiek	критичен
kritiek	критично
kritiek	критична
kritiek	критични
letter	писмо
letter	буква
alfred	алфред
deelstate	държави
deelstate	щати
boer	вале
boer	джак
onderrig	обучение
onderrig	образование
onderrig	възпитание
harry	хари
voordeel	предимство
voordeel	преимущество
voordeel	полза
voordeel	ползи
verskille	разлики
verskille	различия
gees	джийс
gees	дух
toets	изпитване
toets	тест
toets	изпитване
toets	тестване
tropiese	тропическа
tropiese	тропически
kontak	контакт
kontak	контакти
aangepas	потребителски
aangepas	обичай
vriende	приятели
vriende	friends
vriende	приятелки
oorsese	чужбина
union	профсъюз
union	съюз
union	съюза
union	юниън
gelys	изброени
les	лес
les	лесли
jack	вале
jack	джак
tsaar	цар
burgerlike	гражданско
burgerlike	граждански
burgerlike	гражданска
aanvalle	атакува
aanvalle	атентати
aanvalle	атаки
aanvalle	нападения
font	шрифт
botswana	ботсуана
aangewend	приложен
aangewend	приложена
aangewend	прилагана
aangewend	приложено
aangewend	приложени
televisie	телевизия
televisie	телевизията
televisie	телевизор
gevoer	изключен
gevoer	изключени
gevoer	изключена
gevoer	изключено
maal	умножение
omring	обкръжени
omring	обкръжен
omring	обграден
omring	обградени
omring	заобиколен
wiskunde	математика
wiskunde	математика
onderteken	шифроване
onderteken	табела
onderteken	знак
voorganger	предшественик
sending	мисията
sending	мисия
american	американска
american	американско
american	американски
american	американец
nelson	нелсън
verbied	отричам
marie	мари
islamitiese	ислямска
islamitiese	ислямски
wysig	редактиране
wysig	промени
wysig	смяна
wysig	промяна
oorloë	войните
oorloë	войни
hoogtepunt	подчертая
hoogtepunt	осветяване
kanaal	канал
kanaal	канал
kanaal	каналът
vergelyk	сравни
vergelyk	сравнение
vergelyk	сравняване
maksimum	макс
maksimum	максимална
maksimum	максимален
maksimum	максимум
maksimum	максимално
fisiese	физическо
fisiese	физически
fisiese	физическа
betref	опасения
betref	притеснения
betref	загриженост
veldtog	кампанията
veldtog	кампания
hare	косми
hare	косъм
hare	коси
hare	косата
hare	коса
tekste	текстове
gehoor	аудитория
gehoor	публика
gehoor	слух
gehoor	изслушването
gehoor	изслушване
toeriste	туристи
toeriste	туристическа
toeriste	турист
toeriste	туристически
toeriste	туристи
bynaam	прякор
planne	планове
gedwing	принудени
gedwing	принуден
gedwing	принудително
joernalis	журналист
joernalis	журналистка
león	леон
werklikheid	реалност
werklikheid	действителността
werklikheid	реалността
werklikheid	действителност
instituut	институт
instituut	института
gedefinieer	определени
gedefinieer	дефинирани
direkte	преки
direkte	директна
direkte	директно
direkte	пряко
direkte	директен
vervaardiging	производство
karl	карл
turkse	турчин
turkse	турско
turkse	турски
turkse	турска
programme	приложения
programme	заявления
programme	молби
programme	програми
programme	показва
tipies	обикновено
strand	beach
strand	плажът
strand	плаж
strand	бряг
strand	плажа
strand	рино
gram	грама
gram	грам
nicolaas	николас
nicolaas	никълъс
