oli	бе
lähettää	изпраща
lähettää	изпращане
lähettää	изпращането
lähettää	изпращане
lähettää	изпрати
lähettää	изпратете
tällainen	такава
tällainen	такива
tällainen	такова
tällainen	такъв
basisti	басист
käyttäen	използвайки
tapahtuma	сделка
tapahtuma	транзакция
tapahtuma	събитието
tapahtuma	събитие
google	гугъл
google	google
tyyppi	вид
tyyppi	тип
tuomas	томас
tuomas	тома
tuomas	туомас
moskova	москва
runoja	стихотворения
runoja	поеми
runoja	стихове
runoja	поезия
runoja	поезията
runoja	стихове
tonnia	тонове
tonnia	тона
tonnia	тонове
tonnia	тон
lake	езерото
lake	лейк
lake	езеро
street	улица
street	стрийт
street	street
street	улицата
jackson	джаксън
jackson	джексън
linkki	връзка
linkki	линк
saarelle	острова
saarelle	island
saarelle	остров
saarelle	островът
saarelle	айлънд
tuloksena	резултат
tuloksena	резултата
htm	htm
liettuan	литовски
liettuan	литва
huomioon	сметка
huomioon	акаунт
kehittää	развива
kehittää	развиване
kehittää	развиват
kehittää	разработване
kehittää	развиване
pienet	малка
pienet	малки
pienet	малък
pienet	дребен
museon	музей
pariisi	парис
pariisi	париж
kirkossa	църква
kirkossa	чърч
kirkossa	църквата
anne	ане
anne	анн
anne	ан
järjestetty	уредено
järjestetty	подредени
järjestetty	уреден
järjestetty	уговорено
järjestetty	организиран
järjestetty	организирана
järjestetty	организирано
järjestetty	организирани
järjestetty	организиран
järjestetty	организирана
järjestetty	организирано
järjestetty	организирани
joukkueet	отбори
joukkueet	екипи
pakeni	избяга
pakeni	избягали
pakeni	избягал
rakennukset	сгради
kaakkois	югоизточна
kaakkois	югоизток
kaakkois	югоизточна
järjestelmän	схема
järjestelmän	система
järjestelmän	системата
järjestelmän	системни
vanhempi	елдър
vanhempi	старейшина
vanhempi	старши
vanhempi	родител
carlos	карлос
päätettiin	решено
nimenomaan	специално
asiat	неща
asiat	нещата
lewis	люис
lewis	луис
harvoin	рядко
harvoin	рядко
johanna	джоана
johanna	йоана
johanna	джоан
johanna	джоун
liiga	лигата
liiga	лига
hallinto	мениджмънт
hallinto	управление
hallinto	администриране
hallinto	администрация
hallinto	управление
kirjoja	книгите
kirjoja	книги
valtatie	магистрала
valtatie	магистралата
yhteistyössä	съдействие
yhteistyössä	сътрудничество
remix	ремикс
alas	долу
alas	надолу
ominaisuuksia	черти
ominaisuuksia	особености
ominaisuuksia	характеристики
miljardia	милиарда
miljardia	милиард
miljardia	милиарди
kuolema	смърт
kuolema	смъртта
vanhoja	старо
vanhoja	стари
vanhoja	стар
vanhoja	стара
irlannin	ирландски
irlannin	ирландска
irlannin	ирландци
irlannin	ирландско
irlannin	ирландия
ennätys	рекорд
ennätys	запис
hallinnollinen	административно
hallinnollinen	административен
hallinnollinen	административна
hallinnollinen	административни
tilaa	абонамент
tilaa	ред
tilaa	поръчка
tilaa	пространство
tilaa	космос
tilaa	космоса
maat	държави
maat	страни
ali	али
tutkija	изследовател
tutkija	учен
tutkija	следовател
pyysi	попитал
pyysi	попитала
pyysi	попита
sininen	сини
sininen	блу
sininen	синьо
sininen	син
sininen	синя
voittoa	печалба
voittoa	печалби
voittoa	победа
tehtaan	фабрика
tehtaan	завод
tehtaan	фабриката
leveä	широко
leveä	широки
leveä	широк
leveä	широка
sam	сам
antonio	антонио
valmis	готови
valmis	завършен
georg	георг
norja	норвежки
norja	норвегия
muutos	изменение
muutos	промени
muutos	смяна
muutos	промяна
ulkopuolelle	отвън
ulkopuolelle	навън
ulkopuolelle	изключен
ulkopuolelle	изключени
ulkopuolelle	изключена
ulkopuolelle	изключено
annetaan	дай
tekstin	текст
julisti	обявени
julisti	обявено
julisti	обявена
julisti	обявен
julisti	декларирани
kenttä	полето
kenttä	поле
dan	дан
emil	емил
perinteisesti	традиционно
määräsi	нареди
määräsi	наредено
määräsi	поръчани
svenska	svenska
järjestelmä	схема
järjestelmä	система
järjestelmä	системата
järjestelmä	системни
taylor	тейлър
talous	икономика
talous	икономия
talous	икономика
vastaavasti	съответно
patrick	патрик
oikeudet	привилегии
oikeudet	разрешения
oikeudet	права
albumit	албуми
albumit	албумите
who	кой
kertoja	разказвач
kunnat	комуни
kunnat	общините
kunnat	общини
tärkeimmät	основни
tärkeimmät	основна
tärkeimmät	главна
tärkeimmät	главен
tärkeimmät	главни
ari	ари
keskustelun	разговор
keskustelun	разговори
keskustelun	беседа
keskustelun	дискусия
keskustelun	обсъждания
keskustelun	дискусии
keskustelun	обсъждане
kutsui	поканени
kutsui	поканена
kutsui	поканен
lämpötila	температурата
lämpötila	температура
nousee	изгрява
nousee	изгряваща
koulutus	тренировки
koulutus	обучение
koulutus	тренировка
koulutus	обучение
koulutus	образование
koulutus	възпитание
seitsemäs	седмо
seitsemäs	седма
seitsemäs	седми
voimakas	силни
voimakas	силен
voimakas	силно
voimakas	силна
voimakas	мощен
voimakas	мощно
voimakas	мощна
voimakas	интензивни
voimakas	интензивна
voimakas	напрегнато
voimakas	интензивен
voimakas	интензивно
alku	начало
alku	старт
alku	започнете
alku	стартиране
alku	начало
arkkipiispa	архиепископ
kasvanut	пораснал
kasvanut	отглеждани
kasvanut	пораснала
kasvanut	пораснали
kasvanut	пораснало
kasvanut	отгледани
kasvanut	отгледа
kasvanut	отгледана
kasvanut	повдигнат
kasvanut	отгледан
kasvanut	повдигнати
