oli	бе
saart	айлънд
kogutud	събрано
kogutud	събрани
kogutud	събрана
kogutud	събирани
kogutud	събрана
kogutud	събрани
ametliku	официален
ametliku	формално
ametliku	официално
ametliku	официална
leonid	леонид
krimmi	крим
krimmi	кримския
krimmi	крим
südame	сърдечни
südame	сърдечен
südame	сърдечна
südame	сърце
südame	сърцето
lisatud	добавена
lisatud	добавен
lisatud	добавени
lisatud	добавено
lisatud	прикрепени
lisatud	прикрепен
lisatud	прикрепена
ülemine	горни
ülemine	горна
ülemine	горен
ülemine	top
ülemine	топ
ülemine	върха
tihedalt	стегнат
tihedalt	стегнато
tihedalt	здраво
tihedalt	стегната
tihedalt	плътно
põhjustatud	причинено
põhjustatud	причинени
põhjustatud	причинена
päike	сън
päike	слънце
system	система
system	системата
system	системни
roger	роджър
valimiste	изборна
valimiste	избирателна
kirde	североизточна
kirde	североизток
selgus	яснота
napoleoni	наполеон
hukati	екзекутиран
hukati	изпълнено
hukati	екзекутирани
ateena	атина
ateena	атина
kohtumine	заседание
kohtumine	среща
kohtumine	съвещание
kohtumine	събрание
kohtumine	срещата
johnson	джонсън
res	res
isikud	лица
amet	агенция
amet	агенцията
amet	професия
amet	окупация
kuupäev	среща
kuupäev	дата
veneetsia	венециански
veneetsia	венеция
linnu	птиче
linnu	бърд
linnu	птичка
linnu	птица
jagada	сподели
jagada	споделете
jagada	споделяне
jagada	дял
praktiliselt	практически
barcelona	барселона
sihtasutus	основи
sihtasutus	фондация
sihtasutus	основа
väheneb	намалява
kask	бърч
bernard	бернард
bernard	бернар
bernard	бърнард
clemens	клеменс
psühholoog	психолог
isamaa	родино
isamaa	родината
isamaa	родина
isamaa	родино
isamaa	родина
sünd	раждането
sünd	раждане
sünd	рождение
autorid	авторите
autorid	автори
costa	коста
west	запад
west	западно
west	западна
west	западен
west	уест
alan	алън
marko	марко
makedoonia	македонска
makedoonia	македонски
makedoonia	македония
toronto	торонто
eva	ева
eva	ива
maakonda	графство
maakonda	графството
lubab	позволява
lubab	допуска
lubab	разрешава
tõesti	наистина
täis	пълна
täis	пълни
täis	пълен
täis	пълно
kella	бел
kella	камбана
kella	звънче
kella	звънец
kella	часовник
ring	кръгче
ring	кръгът
ring	окръжност
ring	кръговрат
ring	кръг
ring	ринг
ring	пръстен
victor	виктор
mõjutab	засягат
mõjutab	засяга
mõjutab	въздейства
mõjutab	влияе
alice	алиса
alice	алис
assistent	помощник
assistent	асистентка
assistent	асистент
jalgrattur	колоездач
michel	мишел
tunnistas	призната
tunnistas	признати
tunnistas	признато
tunnistas	признат
tunnistas	свидетелства
tunnistas	приета
tunnistas	призна
tunnistas	допуснати
tunnistas	приет
märt	мъченици
aare	съкровища
aare	съкровище
linnud	птички
linnud	птиците
linnud	птици
korraldab	урежда
korraldab	организира
komisjon	комисионна
komisjon	комисия
maksimaalne	максимална
maksimaalne	максимален
maksimaalne	максимум
maksimaalne	максимално
tegelane	характер
tahtis	издирван
tahtis	търсен
vanad	старо
vanad	стари
vanad	стар
vanad	стара
islami	ислямска
islami	ислямски
islami	ислямистки
washingtoni	уошингтън
washingtoni	вашингтон
läänemaa	западна
läänemaa	западни
läänemaa	западен
läänemaa	западните
läänemaa	уестърн
läänemaa	western
eelnevalt	досега
vahemikus	диапазон
vahemikus	обхват
vahemikus	обсег
poolsaar	полуостров
laureaat	лауреат
endised	бивши
endised	бивш
endised	бивша
kuuba	кубинска
kuuba	кубински
kuuba	куба
usu	вярвай
allpool	долу
allpool	отдолу
marcus	маркус
marcus	маркъс
voorus	добродетел
voorus	целомъдрие
voorus	добродетели
lake	езерото
lake	лейк
lake	езеро
meedia	медии
meedia	медия
meedia	медиите
tekitada	генериране
liiva	пясък
ideed	идеи
ivo	иво
parun	баронът
parun	барон
tiitel	заглавие
tiitel	дял
tiitel	титла
veski	мил
veski	мелница
kujuga	формата
kujuga	форма
kuusk	смърч
kuusk	picea
habsburgide	хабсбург
bbc	bbc
bbc	бибиси
hooned	сгради
xix	xix
võitsid	уон
võitsid	спечели
ründasid	атакуван
ründasid	атакувани
ründasid	нападната
ründasid	нападнат
tagant	задна
tagant	заден
tagant	отзад
tagant	задни
tagant	задно
loogika	логически
loogika	логика
bioloog	биолог
alade	сайтове
märgitud	маркирани
märgitud	маркиран
märgitud	отбелязани
märgitud	отбелязан
märgitud	записания
märgitud	маркирани
märgitud	маркирана
märgitud	белязани
märgitud	маркиран
märgitud	белязан
õhku	air
õhku	въздуха
õhku	въздушно
õhku	въздушен
õhku	въздух
aastapäeva	юбилей
aastapäeva	годишнина
aastapäeva	годишнината
atmosfääri	атмосфера
atmosfääri	атмосферни
records	архиви
records	плочи
records	записи
records	регистри
kandidaat	кандидатка
