ngc	ngc
play	reproducir
sjever	norte
bugarska	bulgaria
radnika	trabajadores
radnika	trabajadoras
radnika	obreros
varijante	variantes
iran	iran
iran	irán
traži	mirando
traži	buscando
unutrašnje	interno
unutrašnje	interna
jednako	igualmente
jednako	iguales
jednako	equivale
ulica	calle
ulica	callejero
ulica	street
ulica	calles
ulica	calles
zatvora	prisiones
zatvora	cárceles
prijatelj	amigo
prijatelj	friend
prijatelj	amiga
automobila	coches
automobila	automóviles
automobila	carros
automobila	autos
okolini	alrededores
okolini	entorno
pad	decadencia
pad	declinación
pad	descenso
pad	declive
pad	disminución
pad	declinar
pad	choque
pad	crash
pad	accidente
pad	caída
pad	drop
pad	gota
pad	pad
pad	fall
pad	otoño
pad	caída
roger	roger
parameter	parámetro
parameter	parámetros
gorica	gorica
sveta	sagrado
sveta	sagradas
sveta	sagrados
sveta	sagrada
sveta	santo
sveta	santísimo
sveta	holy
sveta	santa
otkrića	descubrimientos
genetički	genéticamente
genetički	genéticas
genetički	genética
genetički	genético
genetički	genéticos
religija	religion
religija	religiones
religija	religión
religija	religiones
strijelaca	tomas
strijelaca	disparos
strijelaca	tiros
strijelaca	chupitos
strijelaca	tiradores
bot	bot
sudija	árbitro
sudija	referí
ban	ban
ban	prohibición
ban	prohibir
korist	provecho
korist	beneficio
posebne	particular
ratovi	guerras
alexander	alejandro
profesora	profesores
pomaže	asistencias
pomaže	asiste
kraljevina	reino
kraljevina	kingdom
formi	forma
formi	forma
formi	formulario
likovi	caracteres
likovi	personajes
rodila	nacimientos
rodila	natalidad
rodila	nacimiento
rodila	parto
takvih	tal
takvih	tales
sestre	hermanas
sestre	enfermeros
sestre	enfermeras
pokušaj	pruebe
pokušaj	probar
pokušaj	intente
pokušaj	prueba
pokušaj	tratar
pokušaj	tentativa
pokušaj	intento
akademija	academy
akademija	academia
učestvuju	participantes
učestvuju	participación
učestvuju	participando
učestvuju	participe
učestvuju	participa
učestvuju	participen
učestvuju	participar
pisaca	guionistas
pisaca	escritores
pisaca	redactores
redovno	regularmente
redovno	periódicamente
kombinacija	combinaciones
kombinacija	combinación
nepravilna	irregulares
nepravilna	irregular
kentucky	kentucky
enciklopedija	enciclopedia
enciklopedija	enciclopedia
povremeno	ocasionalmente
potencijal	potencial
potencijal	potenciales
ahmed	ahmed
prešao	cruzó
prešao	cruzado
gubitak	pérdidas
gubitak	perdida
gubitak	pérdida
show	espectáculo
show	show
show	mostrar
izgradnja	construcción
izgradnja	construcciones
izgradnja	construccion
uzrokuje	causa
uzrokuje	causas
url	url
generacija	generación
generacija	generación
generacija	generaciones
evropa	europa
tehnologija	tecnologia
tehnologija	tecnológico
tehnologija	tecnología
tehnologija	tecnológica
širi	ampliando
širi	expansión
širi	expandiendo
širi	difunde
širi	untar
širi	diferenciales
irska	irlanda
opisan	descrito
opisan	descrita
opisan	descritos
matematičar	matemático
wikimedia	wikimedia
trening	formación
trening	entrenando
trening	adiestramiento
trening	entrenamiento
trening	capacitación
angeles	angeles
društvene	sociales
društvene	social
proljeće	manantial
proljeće	primavera
proljeće	resorte
služio	servida
služio	servido
služio	servidos
služio	sirvió
arthur	arturo
prirodno	naturalidad
prirodno	natural
prirodno	naturales
prirodno	naturalmente
narodi	pueblos
post	ayunar
post	ayunas
post	ayuno
post	post
post	poste
post	publicar
post	publicación
udruženje	asociación
udruženje	association
pak	puck
pak	pak
napušta	abandonando
napušta	saliendo
napušta	dejando
pro	pro
izdao	traicionado
izdao	traicionaron
izdao	traicionó
note	apuntes
note	notas
note	notes
membrane	membranas
membrane	membrana
visoki	alto
visoki	high
visoki	elevada
visoki	alta
visoki	alto
visoki	senior
ibrahim	ibrahim
ibrahim	abraham
ben	ben
münchen	múnich
münchen	munich
francisco	francisco
bill	bill
bill	factura
proizvođač	hacedor
proizvođač	maker
proizvođač	creador
proizvođač	fabricante
proizvođač	fabricantes
hans	hans
vlakna	fibra
vlakna	fibras
vlakna	fibras
akcije	acciones
institucija	institución
institucija	instituciones
živjeli	salud
živjeli	vivido
živjeli	vivió
živjeli	viví
živjeli	vivía
živjeli	vivida
hamilton	hamilton
rimsko	romana
rimsko	roman
rimsko	romanos
rimsko	romano
rimsko	román
goran	goran
širina	anchura
širina	ancho
ste	ste
zrak	haz
zrak	viga
zrak	vigas
zrak	rayo
vrati	volver
vrati	espalda
vrati	regreso
vrati	back
mac	mac
bos	bos
genetičke	genéticas
genetičke	genética
genetičke	genético
genetičke	genéticos
istanbul	estambul
arhitektura	arquitectura
studirao	estudié
studirao	estudiados
studirao	estudiado
studirao	estudió
vezani	relacionada
vezani	afines
vezani	conexo
vezani	conexas
vezani	relacionado
različiti	distinta
različiti	diferente
različiti	distintos
različiti	distinto
različiti	diferentes
konfederacija	confederación
supstance	sustancia
supstance	substancia
supstance	substancias
supstance	sustancias
lice	rostro
lice	carita
lice	cara
lice	face
teče	carreras
teče	corre
teče	fluye
teče	flujos
teče	corrientes
specifična	específicas
specifična	específicos
specifična	específica
specifična	especifico
specifična	específico
igrati	play
igrati	juegue
igrati	juega
igrati	jugar
igrati	reproducir
odlučuje	decide
mars	marte
mars	mars
ekonomske	económicas
ekonomske	económicos
ekonomske	económico
ekonomske	economico
ekonomske	económica
staro	viejo
staro	antiguo
staro	viejos
staro	antigua
staro	vieja
pojavila	surgido
pojavila	emergió
pojavila	surgió
vodolija	acuario
ulje	aceite
ulje	petroleo
ulje	óleo
ulje	petróleo
nosio	vistiendo
nosio	llevaba
nosio	usado
elementa	elementos
sir	queso
sir	quesos
sir	sir
sir	senor
sir	señor
polovine	mitades
simon	simon
simon	simón
zahtjev	petición
zahtjev	solicitar
zahtjev	solicite
zahtjev	solicitud
dvd	dvd
liverpool	liverpool
liverpool	madrid
ante	ante
procjenjuje	estimado
procjenjuje	estimados
procjenjuje	estimación
procjenjuje	estimada
starost	edad
starost	age
starost	edades
borac	peleador
borac	luchadora
borac	luchador
borac	combatiente
joe	joe
racing	racing
racing	carreras
racing	regatas
osvajanje	conquistas
osvajanje	conquista
opera	opera
opera	ópera
šef	jefa
šef	chief
šef	jefe
šef	jefa
šef	jefe
šef	boss
gray	gray
gray	gris
gray	grises
gray	canas
plava	azules
plava	blue
plava	azul
plava	rubios
plava	rubio
plava	rubia
plava	rubias
elemente	elementos
braća	hermanos
braća	brothers
walter	walter
zoran	zoran
nazvana	doblada
nazvana	apodado
nazvana	nombrada
nazvana	nombrado
nazvana	llamados
nazvana	llamado
nazvana	llamé
nazvana	llamada
net	neto
net	net
net	red
net	neta
net	netos
net	nat
stvar	thing
stvar	cosa
luis	luis
zapad	occidental
zapad	west
zapad	occidente
zapad	oeste
drvo	maderas
drvo	madera
drvo	leña
drvo	wood
drvo	árboles
drvo	árbol
drvo	arbol
situacija	situacion
situacija	situación
unija	union
unija	unión
unija	sindicato
znanje	conocimiento
znanje	conocimientos
geografske	geográficos
geografske	geográfico
geografske	geográfica
geografske	geográficas
christian	cristiano
christian	christian
christian	cristianos
christian	cristiana
christian	cristian
christian	cristián
značajna	significativos
značajna	significativas
značajna	significativo
značajna	significativa
značajna	significante
ocl	ocl
potter	potter
govor	discurso
zbirka	colección
zbirka	recogida
zbirka	coleccion
stvaraju	crear
stvaraju	crea
stvaraju	crean
diplomirao	graduada
diplomirao	graduado
vid	visión
vid	vision
povećanje	caminata
povećanje	incremento
povećanje	aumento
povećanje	aumentar
povećanje	aumenta
povećanje	aumentan
napravljen	hecha
napravljen	made
napravljen	hecho
pokazala	mostrada
pokazala	mostrado
pokazala	demostrado
pokazala	mostrados
pokazala	mostré
pokazala	mostró
pokazala	mostraron
aktivno	activamente
aktivno	activa
milenij	milenio
milenij	millennium
spomenici	monumento
spomenici	monumentos
čelik	acero
čelik	aceros
globus	globo
globus	globe
prikazana	exhibido
prikazana	mostrados
prikazana	mostrado
moje	míos
moje	mio
moje	mina
moje	mías
moje	mío
moje	mía
mike	mike
mike	miguel
ustring	ustring
johnson	johnson
allah	dios
allah	allah
allah	alá
lijevo	izquierda
lijevo	izquierdo
stvorio	creó
stvorio	creado
stvorio	creados
stvorio	creadas
stvorio	creada
demokratska	democrática
demokratska	democráticos
demokratska	demócrata
demokratska	democrático
inter	inter
transport	transportes
transport	transporte
transport	transportación
transport	transportes
transport	transporte
uveo	introducido
uveo	introducidos
uveo	introducida
uveo	insertado
arkansas	arkansas
električne	electricidad
električne	eléctrica
električne	eléctrico
električne	eléctricas
električne	electrico
tijelu	cuerpo
tijelu	corporal
tijelu	cadáver
tijelu	body
tijelu	carrocería
mišljenja	dictámenes
mišljenja	opiniones
fosfat	fosfato
fosfat	fosfatos
neprijatelja	enemigos
neprijatelja	enemigas
izdat	emitidos
izdat	expedido
izdat	expedida
izdat	emitido
režija	dirigida
režija	dirigido
oscar	oscar
oscar	óscar
časopisa	cargadores
časopisa	revistas
putovanja	viajando
putovanja	viajar
putovanja	adpic
putovanja	excursiones
putovanja	viajes
nijemci	wally
nijemci	alemanes
trupa	tropa
trupa	tropas
zaliv	golfo
zaliv	abismo
zaliv	bahía
zaliv	bay
galerija	galería
galerija	galeria
djelimično	complexión
djelimično	tez
djelimično	cutis
djelimično	parcialmente
djelimično	parcialmente
dokaz	comprobante
dokaz	prueba
dokaz	pruebas
auto	auto
auto	automático
rudolf	rodolfo
rudolf	rudolf
šuma	bosque
šuma	forestales
šuma	forestal
šuma	selva
šuma	bosques
upravljanje	administra
upravljanje	gestionar
upravljanje	gestione
upravljanje	administrar
kisik	oxigeno
kisik	oxígeno
umjetnik	artista
umjetnik	artistas
zvuk	sonido
zvuk	sound
dala	dio
dala	dió
padavina	lluvias
padavina	precipitaciones
padavina	precipitación
padavina	precipitación
padavina	precipitaciones
predstavnik	rep
predstavnik	representativas
predstavnik	representativos
predstavnik	representativa
predstavnik	representatividad
predstavnik	representante
predstavnik	representativo
nazad	volver
nazad	espalda
nazad	regreso
nazad	back
dali	dio
dali	dió
takođe	igualmente
takođe	además
takođe	también
takođe	tambien
takođe	también
takođe	too
takođe	demasiado
takođe	tambien
stephan	stephan
štafeta	relevo
štafeta	relé
štafeta	retransmisión
princip	principio
princip	principios
nebraska	nebraska
jacques	jacques
takmiči	compite
stepeni	grados
stepeni	títulos
stepeni	titulaciones
alan	allan
alan	alan
pozorište	teatro
pozorište	teatros
pozorište	teatro
kandidata	candidatas
kandidata	candidaturas
kandidata	candidatos
kandidata	candidata
kandidata	candidato
kandidata	candidatos
pećina	gruta
pećina	cueva
pećina	cave
pećina	caverna
dani	dani
colorado	colorado
igrala	jugaron
igrala	jugó
igrala	jugado
igrala	desempeñado
istraživač	investigadora
istraživač	investigador
istraživač	exploradora
istraživač	explorer
istraživač	explorador
andromeda	andrómeda
chicago	chicago
pale	pálido
pale	pálida
načelnik	jefa
načelnik	chief
načelnik	jefe
započela	comenzó
započela	iniciada
započela	comenzado
započela	iniciado
michel	michel
sprint	sprint
čestice	partículas
čestice	partícula
čestice	partículas
pozicije	puestos
pozicije	posiciones
pozicije	posturas
roditelja	progenitor
roditelja	padres
branko	branko
dakota	dakota
kentaur	centauro
široki	wide
široki	amplio
široki	ancho
široki	amplia
široki	amplias
široki	amplia
široki	amplio
glumi	protagonizado
glumi	protagonistas
glumi	protagonizada
glumi	protagonista
figura	figura
figura	cifra
naučnici	académicos
naučnici	estudiosos
naučnici	eruditos
naučnici	científicos
naučnici	científicas
miroslav	miroslav
podrazumijeva	implica
podrazumijeva	insinúa
prsten	anillo
prsten	ring
konstantin	konstantin
konstantin	constantino
konstantin	constantine
konstantin	constantino
željezo	plancha
željezo	hierro
santiago	santiago
žrtve	bajas
žrtve	víctimas
žrtve	victimas
žrtve	víctimas
dug	deudas
dug	endeudamiento
dug	deuda
dug	largos
dug	largo
dug	larga
dug	long
bistrica	bistrica
bana	ban
bana	prohibición
bana	prohibir
bana	bana
utah	utah
nacional	nacional
nacionalnost	nacionalidad
posljedice	consecuencias
piramida	pirámide
piramida	pirámides
piramida	pirámides
kratki	shorty
dugi	largos
dugi	largo
dugi	larga
dugi	long
dodatne	adicional
dodatne	adicionales
izdaje	traiciones
izdaje	traición
like	gustar
like	like
like	como
henri	enrique
henri	henri
henri	enrique
stepena	grados
stepena	títulos
stepena	titulaciones
stepena	grado
stepena	licenciatura
bol	dolores
bol	dolor
tradicionalno	tradicionales
tradicionalno	tradicional
tradicionalno	tradicionalmente
dragan	dragan
državnik	estadista
problemi	problemas
problemi	problemática
ustanak	sublevación
ustanak	insurrección
ustanak	levantamiento
ustanak	revuelta
ustanak	rebelión
ustanak	insurrección
dobre	buenas
dobre	bien
dobre	bueno
dobre	buena
dobre	buenos
definicija	definición
obalu	shore
obalu	orilla
jelena	yelena
jelena	jelena
izgubila	perdido
izgubila	lost
izgubila	perdida
izgubila	perdidos
izgubila	perdió
izgubila	perdidas
liječenje	tratamiento
liječenje	sanación
liječenje	curación
građanskog	cívicas
građanskog	cívico
građanskog	cívica
građanskog	cívicos
građanskog	civic
ciklusa	ciclos
hram	templos
hram	sien
hram	temple
hram	templo
nudi	ofertas
nudi	ofrece
perzijski	persa
perzijski	persas
scena	escena
planetarna	planetaria
planetarna	planetario
planetarna	planetarios
mehanizam	dador
mehanizam	mecanismo
peti	quinto
peti	quinta
peti	patty
ukazuje	indica
lokacije	localizaciones
lokacije	ubicaciones
lokacije	lugares
lokacije	localidades
glasa	votos
glasa	votaciones
koreja	corea
koreja	korea
mlađi	júnior
mlađi	junior
brian	brian
poezija	poesía
amerika	america
amerika	américa
amerika	américas
amerika	américa
vjera	faith
vjera	fe
vjera	fé
iona	iones
osnivača	fundadores
osnivača	fundador
osnivača	fundadora
kćerke	hijas
alija	alia
alija	alija
naredio	ordenados
naredio	ordenado
naredio	ordenó
radnja	tienda
radnja	almacén
radnja	tienda
radnja	almacenar
radnja	store
les	les
poslanik	profeta
softver	software
loše	pobrecito
loše	pobre
loše	pobres
loše	malas
loše	malos
loše	malo
loše	bad
loše	mal
loše	mala
karaktera	carácter
karaktera	caracter
karaktera	personaje
tron	trono
tron	tron
ugao	corner
ugao	rincón
ugao	esquina
ugao	ángulo
ugao	angulo
procjena	estimaciones
procjena	estimado
procjena	estimar
procjena	estimación
gsub	gsub
rumunija	rumania
rumunija	rumanía
vrijedi	worth
popularnost	popularidad
sportski	deportivo
sportski	sporting
računar	host
računar	anfitrión
računar	acogida
računar	huésped
računar	computadora
računar	ordenador
računar	informática
računar	computadoras
računar	ordenadores
računar	calculadora
računar	calculadoras
harwood	harwood
out	fuera
out	afuera
out	out
poljski	polaca
poljski	polonia
poljski	polacos
poljski	polaco
odjeljenje	departamento
širine	anchura
širine	ancho
studio	estudio
studio	studio
stopa	pies
stopa	calificar
stopa	tasa
serie	serie
mandat	término
mandat	mandato
komisija	comisión
komisija	comision
pleme	tribu
pretvara	convierte
prima	acepta
prima	aceptan
prima	recibir
prima	recibiendo
prima	prima
prima	recibe
prijedor	prijedor
kolonija	colonias
kolonija	colonia
održavaju	mantener
održavaju	mantengan
održavaju	mantenga
vozilo	vehículo
vozilo	vehiculo
stranih	extranjeras
stranih	extranjeros
stranih	extranjero
stranih	extranjera
stranih	foreign
grade	construya
grade	construir
grade	construye
filozofija	filosofía
sbb	sbb
tag	etiqueta
tag	tag
tag	etiquetar
zamijenio	sustituido
zamijenio	sustituyó
zamijenio	reemplazados
zamijenio	sustituye
zamijenio	reemplazado
nedavno	recientemente
alt	alt
yorka	york
počevši	comienzo
počevši	empezando
počevši	comenzando
počevši	empezando
počevši	iniciando
počevši	comenzando
default	omisión
default	incumplimiento
default	predeterminados
default	defecto
default	predeterminado
gradi	construya
gradi	construir
gradi	construye
gradi	construye
morala	moralidad
morala	moral
putnika	pasajeros
izrazito	intensamente
jesen	otoño
jesen	fall
jesen	otoño
jesen	caída
nastupao	realizado
dokazi	evidencia
dokazi	evidencias
dokazi	pruebas
japanski	japonesas
japanski	japonesa
japanski	japonés
japanski	japoneses
pukovnik	coronel
odbor	tabla
odbor	tablón
odbor	tablero
odbor	junta
odbor	comisión
odbor	comite
odbor	comité
hemičar	químico
uticaja	influencia
uticaja	influir
uticaja	influencias
uticaja	influenciar
uticaja	influencias
gospodar	lord
gospodar	señor
gospodar	maestro
gospodar	master
gospodar	máster
gospodar	amo
aktivni	activos
aktivni	activo
aktivni	activa
konačni	finito
konačni	finales
konačni	final
konačni	definitivo
domen	dominios
domen	dominio
anti	anti
boji	color
vrhunac	pico
zadnja	último
zadnja	last
zadnja	últimos
zadnja	última
