dhe	그리고
mendim	생각
mendim	의견
mendim	생각
katrore	제곱
katrore	스퀘어
katrore	광장
katrore	사각형
katrore	정사각형
kuadrin	프레임워크
turqve	터키인
revolucioni	레볼루션
revolucioni	레벌루션
revolucioni	혁명
teknikë	기법
teknikë	기술자
vërtetuar	입증
same	같은
same	동일
same	똑같이
temperaturë	열이
traktati	조약
praninë	존재
california	캘리포니아
sub	서브
turqisht	터키식
turqisht	터키어
turqisht	터키
konfederata	연맹
konfederata	연방
tjerat	쉬어
tjerat	휴식
përfshihet	포함
përfshihet	포함됨
motor	엔진
motor	오토바이
motor	모터사이클
motor	모터
motor	전동기
ndërtesë	건물
ndërtesë	건축
ndërtesë	빌딩
rrethanat	상황
dramatike	극적
leopold	레오폴드
leopold	레오폴트
shprehja	표현
shprehja	표현식
way	웨이팅
way	way
way	웨이
fije	스레드
fije	대화
kolektive	집단
garë	레이스
garë	경주
garë	인종
garë	경쟁
bad	bad
bad	나쁜
bad	나쁘다
distanca	거리
distanca	거리
dëshmor	순교
dëshmor	순교자
turizmi	관광
edicioni	에디션
cambridge	케임브리지
matematikë	수학
matematikë	수학
matematikë	수학
monumente	기념물
monumente	기념비
marco	마르코
shpeshherë	자주
qëndrore	중부
qëndrore	센트럴
jork	요크
përgjithmonë	영원
përgjithmonë	영원히
përgjithmonë	forever
përgjithmonë	영원한
hani	하니
hani	먹기
hani	먹어
tregtar	상거래
tregtar	커머스
tregtar	상업
tregtar	딜러
marino	마리노
castro	카스트로
revolucionare	혁명
vargjet	노랫말
zbulon	드러낸다
argjendi	실버
auto	자동
harruar	잊혀진
harruar	깜빡
faktorë	요인
lugë	숟가락
lugë	숟가락
lugë	스푼
play	놀기
play	재생
play	연주
play	플레이
shëndetësor	체력
shëndetësor	헬스
shëndetësor	건강
shëndetësor	보건
punësuar	고용
punësuar	고용
përkohësisht	일시적
përkohësisht	일시적으로
ese	세이
ese	에세이
prezent	현재
prezent	선물
ekspozitë	전시
ekspozitë	전시회
ekspozitë	전람회
ekspozitë	전시관
ekspozitë	박람회
ekspozitë	전시회
kritikë	평론
kritikë	비판
kritikë	비평
kritikë	비평가
kritikë	크리티컬
kujdesin	배려
takimi	모임
takimi	회의
takimi	만남
takimi	미팅
law	법칙
law	법률
law	법학
psikologjike	심리학
psikologjike	심리
psikologjike	심리적
patrick	파트리크
patrick	패트릭
shqiponja	독수리
shqiponja	이글
shqiponja	eagles
shqiponja	이글스
vullnetare	자발적
vullnetare	자원봉사자
vullnetare	자원봉사
lideri	리더
lideri	지도자
gjet	찾았다
gjet	찾았습니다
gjet	발견됨
brown	갈색
brown	브라운
naruto	나루토
patriot	애국
patriot	애국자
patriot	패트리어트
patriot	애국자
solo	solo
solo	솔로
gjethet	나뭇잎
gjethet	잎새
shuma	합계
shuma	금액
hekuri	철쭉
tulla	벽돌
tulla	벽돌
tulla	브릭
nata	밤에
nata	나이트
komunal	시영
kushtetuta	헌법
kundërta	반대편
kundërta	반대로
kundërta	반대
veprimeve	행동
veprimeve	활동
veprimeve	동작
veprimeve	액션
pjesëmarrjen	참가
pjesëmarrjen	참여
beni	베니
mini	미니
koncept	concept
koncept	컨셉
koncept	개념
veçori	기능
transporti	교통수단
transporti	운송
transporti	교통
transporti	교통수단
transporti	운송
transporti	수송
transporti	교통
transporti	배송
transporti	발송
arrit	도달
arrit	달성
mjafton	충분해
mjafton	충분한
mjafton	충분히
organi	장기
organi	오르간
azi	아시아
artificiale	인조
artificiale	인공
thirrur	소환
michelangelo	미켈란젤로
munich	뮌헨
rregulla	규칙
rregulla	법칙
rregulla	규칙
her	토끼
her	산토끼
portugali	포르투갈
hapat	발자국
hapat	발자취
hapat	스텝
hapat	걸음
hapat	단계
versionin	버전
llogaritur	추정
thone	say
zgjatur	확장
zgjatur	연장
kryerjen	공연
kryerjen	성과
kanal	운하
kanal	채널
sporti	스포츠
sporti	스포츠
arena	아레나
shënohet	표시됨
taylor	테일러
detar	마린
detar	해병대
llogari	계좌
llogari	계정
hadith	하디드
televizion	텔레비전
mendore	멘탈
mendore	정신
femër	암컷
femër	여성
buron	줄기
gaz	가스
shpirtëror	정신적
lejohet	허용
pothuaj	거의
identifikuar	식별
identifikuar	식별하기
zbatuar	구현
zbatuar	구현
mjedisi	환경
spital	병원
revistë	잡지
revistë	매거진
kthimi	반납
kthimi	반환
kthimi	리턴
kthimi	귀환
kthimi	복귀
kthimi	동창회
çfarëdo	무엇이든지
çfarëdo	무엇이든
çfarëdo	whatever
disi	어떻게든
disi	다소
kompleksi	콤플렉스
kompleksi	복합체
andré	안드레
original	원본
original	오리지널
ushqimi	푸드
ushqimi	음식
ushqimi	식량
ushqimi	식품
ushqimi	영양
ushqimi	영양실조
përkthim	번역기
përkthim	번역
animuar	애니메이션
minerale	미네랄
minerale	미네랄
minerale	광물
shpresë	희망
miss	그리워
miss	미스
qielli	하늘
qielli	천국
qielli	하늘
qielli	스카이
botimet	에디션
botimet	출판물
vezë	계란
vezë	달걀
vezë	계란
vezë	달걀
pajisjet	장비
pajisjet	기어
pajisjet	톱니바퀴
pajisjet	기기
pajisjet	디바이스
pajisjet	장치
porto	포르토
porto	포르투
mundësia	기회
mundësia	가능성
drejton	달리기
drejton	러닝
bleu	구매
punëtorëve	노동자
punëtorëve	노동자들
punëtorëve	근로자
rënien	거절
rënien	거부
rënien	쇠퇴
tipare	특징
tipare	기능
projekteve	프로젝트
utrecht	위트레흐트
individëve	개인
aplikuar	응용
planeti	행성
planeti	플래닛
serbëve	세르비아인
rreziku	위험
rreziku	리스크
rreziku	위험
ndikimit	영향력
shënim	노트
shënim	참고
shpresa	기대
shpresa	희망
hill	언덕
financiar	재무
financiar	금융
agjencia	에이전시
agjencia	대행사
agjencia	대리점
sekrete	비밀
sekrete	시크릿
sekrete	비밀
duhanit	담배
sulmuar	습격
shtylla	기둥
miq	친구
miq	프렌즈
miq	친구들이
miq	친구들
turne	토너먼트
turne	대회
turne	투어
turne	관광
turne	둘러보기
turne	구경
turne	여행
turne	토너먼트
ndërmarrje	회사
ndërmarrje	컴퍼니
ndërmarrje	기업
ndërmarrje	회사
ndërmarrje	벤처
ndërmarrje	엔터프라이즈
ndërmarrje	기업
paguar	유료
oqeani	바다
oqeani	오션
empire	엠파이어
empire	제국
kompjuteri	컴퓨터
carlo	카를로
pushtoi	침략
komanda	커맨드
komanda	명령
komanda	명령어
komanda	사령부
komanda	지휘
freskët	신선
freskët	신선한
kompanitë	회사
tipik	전형적
tipik	전형
tipik	전형적인
gjethe	나뭇잎
gjethe	잎새
gjethe	나뭇잎
gjethe	리프
sekret	시크릿
sekret	비밀
harri	해리
harri	헤리
cat	고양이
franklin	프랭클린
kujtimet	추억
konica	코니카
largimit	세브란스
publiku	타겟
publiku	관객
publiku	공공
publiku	공개
publiku	공중
sulmuan	급습
sulmuan	습격
aftësia	능력
aftësia	능력자
shkatërrimin	붕괴
shkatërrimin	축소
kupton	이해
kupton	이해하기
kupton	알아듣기
jugperëndim	사우스웨스트
jugperëndim	남서
jugperëndim	남서부
krishti	그리스도
krishti	크라이스트
monumentet	기념물
monumentet	기념비
amtare	네이티브
via	비아
via	via
plotësuar	완료
plotësuar	완성
plotësuar	완료
plotësuar	완료되었습니다
serbisht	세르비아
serbisht	세르비아인
serbisht	세르비아어
magjike	마술
magjike	마법
magjike	magic
magjike	매직
magjike	마법
autoritet	권위
kodrat	힐스
kodrat	언덕
përpunimit	프로세싱
përpunimit	처리
romane	소설
test	테스트
test	시험
ndihma	도움
ndihma	도움말
karakteri	성격
karakteri	문자
karakteri	캐릭터
karakteri	인물
princesha	공주
princesha	공주님
princesha	프린세스
hamilton	해밀턴
ford	포드
bërthama	핵심
bërthama	코어
treti	세번째로
treti	세번째
argument	논증
argument	인수
argument	논쟁
momenti	순간
zakonet	습관
zakonet	관세
zakonet	세관
zakonet	관습
nesh	내시
masiv	미사
masiv	매스
masiv	대량
masiv	질량
gazetat	신문
prap	다시
prap	또다시
alonso	알론소
respekt	존경
respekt	존중
oborrit	마당
audio	오디오
carolina	카롤리나
carolina	캐롤라이나
sjellje	행동
sjellje	동작
sjellje	행위
made	made
made	만든
potter	포터
ëmbël	달콤한
rgb	rgb
ndërtim	공사
ndërtim	건설
ndërtim	건축
produkt	제품
florida	플로리다
distancë	거리
dorëheqjen	사직
paqësor	태평양
paqësor	퍼시픽
paqësor	평화로운
paqësor	평화롭고
mir	mir
mir	미르
personazh	성격
personazh	문자
personazh	캐릭터
personazh	인물
produkte	상품
produkte	제품
dragon	드래곤볼
dragon	드래곤
kalimit	건널
kalimit	건널목
kalimit	건너
girl	girl
girl	소녀
frekuenca	주파수
frekuenca	빈도
shkaqet	원인
rrymë	스트리밍
rrymë	스트림
rrymë	흐름
arabia	아라비아
arabia	사우디아
martohet	결혼
martohet	수요일
krime	범죄
parlamentin	국회
parlamentin	국민의회
parlamentin	의회
zëvendës	부관
boston	보스턴
industri	업종
industri	산업
industri	업계
industri	산업
përzierje	합금
përzierje	섞어
përzierje	믹스
përzierje	혼합
përzierje	혼합물
përzierje	반죽
përzierje	혼합
përzierje	합성
përzierje	컴포지트
valët	파도
belgjikë	벨기에
integruar	통합
gurët	바위
kulti	숭배
kulti	컬트
përsosur	완벽
përsosur	완벽한
kamera	사진기
kamera	카메라
letrat	카드
letrat	글자
letrat	편지
letrat	종이
letrat	신문
letrat	페이퍼
letrat	서류
rosa	오리
num	num
jim	다짐
tela	와이어
tela	철사
tela	와이어
tela	문자열
argumentet	토큰
argumentet	인자
argumentet	인수
rrethinat	교외
hije	섀도
hije	그림자
hije	섀도우
hije	섀도
hije	그림자
hije	그늘
chris	크리스
kombi	네이션
kombi	국민
arsyet	이유
dituria	지식인
dituria	지식
dije	지식인
dije	지식
vrasja	살인사건
vrasja	살인죄
vrasja	살인
vrasja	암살
pilot	조종사
pilot	파일럿
kapiteni	캡틴
kapiteni	대위
kapiteni	선장
unik	고유
unik	독특한
gjeologjike	지질학
gjeologjike	지질
metalike	금속
champagne	샴페인
dhomës	룸메이트
preferuar	즐겨
preferuar	좋아하는
preferuar	선호
luftarak	전투
luftarak	컴뱃
dënimi	판결
dënimi	징벌
dënimi	처벌
dënimi	문장
aleanca	동맹
aleanca	얼라이언스
sinjali	신호
sinjali	신호기
sinjali	시그널
shkollimin	학비
china	중국인
china	중국
china	차이나
qellim	목적
lëng	주스
lëng	쥬스
lëng	액체
lëng	리퀴드
single	싱글
single	단일
luca	루카
shpëtim	구원
shpëtim	구출
shpëtim	구조
përmirësimin	업그레이드
përmirësimin	개선하기
përmirësimin	개선
skuadër	분대
skuadër	스쿼드
skuadër	team
asistent	조교
asistent	조수
asistent	보조
sin	sin
bullgari	불가리아
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
ray	레이
suksesi	성공적
suksesi	성공함
suksesi	성공
teoritë	이론
qëndrueshëm	꾸준히
qëndrueshëm	안정화
qëndrueshëm	안정환
qëndrueshëm	안정적
qëndrueshëm	안정
pervec	빼고
pije	음료
pije	음료수
pije	음료
pije	음료수
kandidat	후보
kandidat	후보자
veçoritë	속성
veçoritë	특징
veçoritë	기능
elektronik	전자
elektronik	일렉트로닉
kujtime	추억
ficus	무화과
iran	이란
bashke	함께
bashke	같이
bosnja	보스니아
nicholas	니컬러스
nicholas	니콜라스
nicholas	니콜라우스
ushtar	군인
ushtar	병사
natyrale	자연
natyrale	천연
franco	프랑코
franco	프랭코
tiparet	특징
tiparet	기능
përgjegjësi	책임
përgjegjësi	책임감
cia	cia
ndërtesat	건물
ndërtesat	건축물
ndërtesat	건물들
ndërtesat	빌딩
bashkëpunimi	콜라보레이션
bashkëpunimi	협력
bashkëpunimi	협업
diell	햇볕
diell	태양
katolikë	가톨릭주의
katolikë	가톨릭
marina	해군
marina	네이비
marina	마리나
brazilian	브라질
banore	주민
banore	레지던트
banore	상주
paulo	파울루
mundësitë	확률
mundësitë	옵션
mundësitë	기회
karrierë	경력
karrierë	직업
karrierë	커리어
lorenzo	로렌조
medalja	메달
prirje	추세
prirje	trend
prirje	경향
prirje	트렌드
prirje	플레어
azia	아시아
rusisht	러시아인
rusisht	러시아어
shkencëtarët	과학자
njohin	인식
gabriel	게이브리얼
gabriel	가브리엘
çast	즉석
çast	인스턴트
çast	즉시
ngadalë	천천히
krijuese	크리에이티브
tel	와이어
tel	철사
tel	tel
kanali	운하
kanali	채널
katrorë	제곱수
novela	소설
presion	압력
presion	압박
georgia	조지아어
georgia	조지아
vendosin	결정하기
vendosin	결정
kennedy	케네디
pah	하이라이트
mendje	마음
trete	세번째
trete	셋째
simbolet	기호
simbolet	상징
simbolet	문자
simbolet	등장인물
adam	아담
adam	애덤
zgjidhur	해결되었습니다
santos	산토스
ndjenjat	감정
lewis	루이스
frankfurt	프랑크푸르트
efektive	효과적
stephen	스테파노
stephen	스티븐
situatë	상황
situatë	상황이
mjekësi	의학
luksemburgut	룩셈부르크
shkaqe	원인
prane	근처
respektuar	존경받는
respektuar	존경하는
mashkull	남성
mashkull	수컷
skuadrat	명단
qafës	정맥
ismaili	이스마엘
frymën	호흡
britani	브리튼
britani	브르타뉴
britani	브리트니
ishuj	제도
mundën	패배
teknikat	테크닉
teknikat	기법
bruno	브루노
mar	mar
wilson	윌슨
power	파워
power	전력
power	권력
qarkullim	순환
adn	dna
shitje	판매
shitje	세일
shitje	매출
shitje	영업
shitje	판매
lulet	꽃이
lulet	양귀비
treta	세번째
treta	셋째
vjeter	늙은
vjeter	오래된
westfalen	베스트팔렌
flora	플로라
imazhe	그림
imazhe	이미지
konflikti	갈등
konflikti	갈등이
konflikti	충돌
konflikti	분쟁
kullë	타워
kombinuar	결합
kombinuar	복합
edukimi	교육학
edukimi	교육
edukimi	학력
penallti	페널티
tregues	지표
galeria	화랑
galeria	갤러리
british	브리티시
british	영국인
british	영국
pronësi	소유
nusja	신부
monako	모나코
marku	표시
marku	마르크
marku	마크
andrew	앤드류
andrew	앤드루
andrew	안드레아
trajtimi	처리
trajtimi	취급
trajtimi	다루기
trajtimi	시술
trajtimi	치료
mjeshtri	마스터스
mjeshtri	마스터
brishtë	취약
miliona	수백만
suedez	스웨덴어
suedez	스웨덴
suedez	스웨덴인
albumet	앨범
albumet	음반
inc	inc
komunistët	공산주의자
men	멘트
men	남성
men	남자
mbrëmje	저녁
komunitet	커뮤니티
komunitet	공동체
varre	무덤
drejtuesit	경영진
personalitet	성격
personalitet	인격
personalitet	개성
kampionat	챔피언십
kampionat	챔피언쉽
optike	광학
optike	광안리
optike	광화문
thelb	본질
grande	그란데
shtëpiake	가정주부
stacioni	역시
tradicionalisht	전통적으로
tokësor	지상
përdoruesve	사용자
diana	diana
indiane	인도인
indiane	인도
indiane	인디언
koordinatat	좌표
koordinatat	좌표계
operacioni	작동
operacioni	작전
math	수학
math	수학
hedh	뿌려
hedh	던지기
leo	리오
leo	사자자리
leo	레오
disk	디스크
disk	디스크
arsenal	아스널
arsenal	아스날
arsenal	arsenal
gjiri	베이
rikthehet	반환
rikthehet	리턴
bush	부시
queen	여왕
nëntokësore	지하
nëntokësore	언더그라운드
tensioni	긴장감
tensioni	텐션
tensioni	긴장
komunikim	의사소통
komunikim	커뮤니케이션
komunikim	소통
komunikim	통신
vetjake	이기적
negativ	부정적
negativ	음수
negativ	음성
lisa	리사
demi	황소자리
demi	황소
kuran	코란
thekson	하이라이트
përvoja	경험
përvoja	체험
arritjet	성취
arritjet	달성
arritjet	업적
arritjet	기록
zgjuar	깨어
zgjuar	스마트
mesdhe	지중해
njoftoi	발표
scott	스콧
scott	스캇
bullgar	불가리아어
bullgar	불가리아
bullgar	불가리아인
burundi	부룬디
thirr	통화
thirr	전화
thirr	호출
sun	햇볕
sun	태양
zgjedh	선택하기
zgjedh	선택
ruajtjes	보존
ruajtjes	보전
ruajtjes	저장소
ruajtjes	스토리지
ruajtjes	저장
burgos	교도소
ore	시간
tereza	테레사
tereza	테레사
tridhjetë	삼십
tridhjetë	서른
besoj	believe
besoj	믿기
administratën	행정학
dedikuar	헌신
ngritja	설립
pjekur	성숙
pjekur	성숙한
pjekur	구운
pjekur	구운
mundësuar	활성화
mundësuar	사용하기
mundësuar	활성화
tension	긴장감
tension	텐션
tension	긴장
tension	전압
identitetin	정체성
identitetin	본인
liverpool	liverpool
liverpool	리버풀
aleatët	연합군
aleatët	연합국
porti	항구
porti	포트
bijtë	아들들
mposhtur	패배
fazat	단계
mohammad	모하마드
botime	출판물
shkrimtarët	작가
folklorit	민속
qarqeve	회로
gray	회색
gray	그레이
finalja	피날레
finalja	기말고사
finalja	파이널
finalja	결승전
heroike	영웅
lumenj	스트림
mënyrat	방법
rrënojat	폐허
statusi	상태
pikëpamjet	견해
pikëpamjet	조회
pikëpamjet	조회수
falas	free
falas	무료
falas	자유
fituesi	승리자
fituesi	우승자
fituesi	winner
fituesi	승자
fron	왕좌
fron	왕위
pritje	기다림
pritje	접수
orientuar	지향
terry	테리
hercegovinë	헤르체고비나
dallimi	차이
dallimi	차이점
specie	종족
koncert	연주회
koncert	콘서트
ret	ret
qiellit	하늘
qiellit	스카이
howard	하워드
komb	네이션
komb	국민
jimmy	지미
