категорія	kategória
інформаційні	tájékoztató
загибель	kihalás
загибель	végzet
домашніх	hazai
домашніх	belföldi
домашніх	háziállat
домашніх	háziállatok
латинської	latin
латинської	latinul
археологія	régészet
московська	moszkvai
московська	moszkvában
московська	moszkva
експозиції	expozíciós
експозиції	kitettség
експозиції	expozíció
сербія	szerbia
молока	tejjel
молока	tej
молока	tejet
голоду	éhínség
голоду	éhezés
голоду	éhen
координат	koordináta
координат	koordinálja
дозволили	engedélyezett
дозволили	megengedett
криза	krízis
криза	válság
медицина	orvosság
медицина	gyógyszert
медицина	gyógyszer
медицина	orvostudomány
кнр	kína
кнр	knk
принцеса	királylány
принцеса	hercegnő
представника	szóvivője
представника	reprezentatív
представника	képviselő
вказано	szolgáltatott
вказано	megadott
вказано	meghatározott
вказано	megadva
приватні	magán
приватні	privát
угорський	magyarul
угорський	magyarok
угорський	magyar
угорський	hungarian
вітер	szél
вітер	szelet
тон	tone
тон	hangnem
синдром	szindróma
електронний	elektronikusan
електронний	elektronikus
обіг	forgalomba
забруднення	környezetszennyezés
забруднення	szennyezés
забруднення	szennyeződés
небо	égbolt
небо	sky
небо	ég
небо	égbolt
небо	ég
постійні	tartósan
постійні	kitartó
дитячої	csecsemő
балів	pont
балів	pontok
дискусії	beszélgetések
дискусії	megbeszélések
дискусії	viták
дискусії	vita
дискусії	megbeszélés
дискусії	beszélgetés
дискусії	vita
припинив	megszűnt
вирішити	megoldani
вирішити	megoldani
жертви	áldozatok
жертви	áldozatai
жертви	áldozat
лежать	hazugság
лежать	hazudj
церемонія	szertartás
церемонія	ceremónia
церемонія	ünnepség
хімія	kémia
поема	vers
поема	verset
поема	elbeszélés
зняв	visszavonta
світовий	világ
світовий	world
світовий	vilag
комплексів	nemzedékek
комплексів	generációk
контакти	kapcsolattartás
контакти	kapcsolatok
карло	carlo
китайська	kínai
китайська	kínaiak
організаціями	szervezetek
організаціями	hivatalok
організаціями	ügynökségek
листі	levélben
листі	betű
листі	levél
листі	levelet
листі	levele
подобається	mint
подобається	like
подобається	tetszik
подобається	kedvel
подобається	szereti
подобається	kedveli
сцена	jelenet
вчився	tanult
вчився	tanultam
мільйони	milliók
мільйони	millió
збірок	gyűjtemények
точку	pont
точку	point
сон	aludni
сон	aludj
сон	alvás
сон	álmodj
сон	álma
сон	álom
сон	sung
сон	álmodik
сон	álmodom
міжнародне	international
міжнародне	nemzetközi
збереглося	megtartott
студент	hallgató
студент	tanítvány
студент	diák
студент	tanuló
наполеона	napóleon
наполеона	napoleon
руку	kezét
руку	kéz
іванов	ivanov
тими	azok
гілка	szál
гілка	branch
гілка	ág
документальний	dokumentumfilm
йозеф	jozef
йозеф	joseph
йозеф	józsef
йозеф	josef
труднощі	nehézségekkel
труднощі	nehézségek
труднощі	nehézségei
труднощі	nehézség
труднощі	bajok
труднощі	gondok
ріка	folyami
ріка	folyó
справжній	real
справжній	valós
справжній	igazi
справжній	valódi
випускає	lő
виступили	magam
маленький	kis
маленький	kicsi
маленький	kevés
лариса	larissa
зберігає	megment
зберігає	megmenti
підготував	felkészült
підготував	elkészítve
підготував	előkészítve
підготував	elkészített
калібру	kaliberű
співпрацю	együttműködés
лісовий	buff
хлопець	fickó
хлопець	guy
хлопець	pasi
хлопець	srác
хлопець	barátja
хлопець	barát
грецькі	görög
мексика	mexikó
використано	használt
використано	felhasznált
глибини	mélységben
дату	dátum
дату	időpont
каплиці	rajzfilm
каплиці	rajzfilmeket
очей	szemed
очей	szeme
очей	szem
очей	szemek
республік	köztársaságok
опубліковані	közzétette
опубліковані	kiküldött
опубліковані	közzétett
модифікація	felülvizsgálat
заборону	tilalom
глибоко	mély
вірменія	örményország
серйозно	komoly
серйозно	súlyos
серйозно	komolyan
словаччині	szlovákia
георг	george
георг	györgy
георг	georg
дивно	fura
дивно	furcsa
дивно	különös
дивно	furcsa
дивно	páratlan
дивно	furcsa
наявні	elérhető
наявні	rendelhető
італійської	olasz
італійської	olaszország
тепла	meleg
тепла	melegen
внутрішня	belső
кожну	mindegyik
православний	ortodox
відповідність	relevánsak
відповідність	jelentősége
