மற்றும்	og
இலாபம்	profitt
இலாபம்	fortjeneste
நரம்பியல்	nervøst
நரம்பியல்	nervøs
நரம்பியல்	nevrologisk
பிரதிநிதியாக	representerer
பிரதிநிதியாக	representere
வர்மா	verma
சண்டிகர்	chandigarh
பில்லி	billy
முன்னே	framover
முன்னே	forover
சாத்தியமான	potensial
சாத்தியமான	potensielt
சாத்தியமான	potensielle
சாத்தியமான	potensiale
மாணிக்கம்	ruby
அணுகல்	adgang
அணுகல்	tilgang
அணுகல்	autentisering
அணுகல்	tilgjengelighet
ஸ்டோன்	stone
பெயரிடப்பட்ட	navngitt
பெயரிடப்பட்ட	oppkalt
தொகு	redigere
தொகு	rediger
தொகு	edit
தொகு	redigering
விசாகப்பட்டினம்	visakhapatnam
போதை	avhengighet
எரியும்	brenner
எரியும்	brennende
எரியும்	burning
எரியும்	brenning
உருவாக்கியவர்	skaper
உருவாக்கியவர்	skaperen
ரக்பி	rugby
ஒப்பீடு	sammenligning
கெடா	kedah
பாம்புகள்	slanger
தள்ளி	dyttet
தள்ளி	away
தள்ளி	bort
தள்ளி	unna
தள்ளி	borte
தள்ளி	vekk
பாகுபாடு	forskjellsbehandling
பாகுபாடு	diskriminering
போராளி	kriger
போராளி	rebell
போராளி	opprører
போராளி	rebel
வணிகர்	handelsmenn
வணிகர்	merchant
வணிகர்	kjøpmann
வணிகர்	handelsmann
நாளைக்கு	imorgen
நாளைக்கு	morgendagen
நாளைக்கு	tomorrow
விடாமல்	lar
பங்களிப்பாளர்	bidragsyter
சமஸ்கிருதம்	sanskrit
இலக்குகள்	mål
இலக்குகள்	goals
இலக்குகள்	målene
கல்யாண	bankett
தெலுங்கில்	telugu
சோறு	rice
சோறு	ris
ஆக்ரா	agra
குக்	kokk
குக்	kokke
குக்	steker
குக்	cook
குக்	kokka
நுகர்வு	forbruk
சுரங்கம்	tunnel
சுரங்கம்	gruvedrift
ரியோ	rio
சுருக்கமான	kortfattet
பற்கள்	tenner
பாசம்	omtanke
பாசம்	hengivenhet
முடிக்க	avslutt
முடிக்க	finish
முடிக்க	avslutte
பிரான்சிஸ்கோ	francisco
அருண்	arun
ஆய்வகம்	laboratorium
ஆய்வகம்	observatory
ஆய்வகம்	observatorium
இயக்கு	avspilling
இயக்கு	leke
இயக்கு	lek
இயக்கு	spill
இயக்கு	aktivere
இயக்கு	aktiver
ஃபியட்	fiat
விவாதங்கள்	diskusjoner
ஒவ்வாமை	allergier
ஒவ்வாமை	allergi
ஒவ்வாமை	allergi
இதற்கிடையில்	imens
போலீஸ்	politi
போலீஸ்	police
போலீஸ்	politiet
கடின	hard
கடின	vanskeleg
கடின	hardt
கடின	vanskelig
நிரந்தரமாக	forever
நிரந்தரமாக	evig
நிரந்தரமாக	evighet
நிரந்தரமாக	permanent
சாய்வு	gradient
சாய்வு	tilt
கிராமி	grammy
நாட்டம்	orientering
நாட்டம்	legning
நாட்டம்	visne
நாட்டம்	fade
நாட்டம்	svinne
பேரியம்	barium
சாகர்	sagar
மேல்நிலை	øvre
கதவு	dørs
கதவு	dør
கதவு	døra
விஞ்ஞானிகள்	vitenskapsfolk
விஞ்ஞானிகள்	forskere
விஞ்ஞானிகள்	vitenskapsmenn
செல்கிறார்	går
செல்கிறார்	going
செல்கிறார்	skal
தீவிரவாதிகள்	terrorister
வாசகர்	leserne
வாசகர்	lesere
வாசகர்	leser
பிரஸ்	trykk
பிரஸ்	press
எரி	tenning
எரி	drivstoff
அவுட்	ut
அவுட்	out
அவுட்	ute
பங்களிப்பாளர்கள்	bidragsytere
வைப்பு	innskudd
வைப்பு	depositum
படுக்கை	seng
உணர்வுகள்	følelser
உணர்வுகள்	feelings
மீட்பு	gjenoppretting
மீட்பு	restitusjon
மீட்பு	bedring
மீட்பு	rescue
மீட்பு	unnsetning
மீட்பு	redningen
மீட்பு	redning
மீட்பு	redde
கொம்பு	horn
சொத்துக்கள்	eiendeler
சொத்துக்கள்	ressurser
சொத்துக்கள்	aktiva
நண்பன்	vennen
நண்பன்	venninne
நண்பன்	ven
நண்பன்	venn
அகல	wide
அகல	bred
அகல	bredt
அகல	brei
அகல	vid
மார்டின்	martin
சேக்	sheikh
சேக்	sjeik
சேக்	zach
ஒப்புக்	tilstod
ஒப்புக்	tilstått
ஒப்புக்	tilsto
ஒப்புக்	erkjenne
ஒப்புக்	anerkjenne
முற்றிலுமாக	absolutt
ஷோ	sho
உரையாடல்கள்	samtaler
உரையாடல்கள்	dialogene
பத்திரிகையாளர்	journalist
அனுப்பியது	sendte
அனுப்பியது	sendt
கைகள்	favn
கைகள்	armer
கைகள்	arms
கைகள்	armene
கைகள்	hendene
கைகள்	henda
கைகள்	hender
கைகள்	hands
மின்னழுத்த	voltage
உடைகள்	slitasje
உடைகள்	wear
உடைகள்	kjoler
உடைகள்	kjolene
உடைகள்	klær
உடைகள்	tøy
குதிரைகள்	hester
வாயுக்கள்	gasser
டாக்	dokk
டாக்	dock
தயாராக	klare
தயாராக	klar
தயாராக	villig
தயாராக	villige
கயிறு	tau
கயிறு	rep
ஆள்	kar
ஆள்	guy
கவசம்	hjelm
கவசம்	skjold
கொண்டுவரப்பட்டது	brakte
கொண்டுவரப்பட்டது	brakt
கொண்டுவரப்பட்டது	bragt
பயிர்கள்	avlingene
பயிர்கள்	avlinger
வானியலாளர்	astronom
கைதிகள்	fanger
கைதிகள்	fangene
பரிந்துரைக்கப்பட்டது	foreslåtte
பரிந்துரைக்கப்பட்டது	foreslått
பரிந்துரைக்கப்பட்டது	anbefalt
பரிந்துரைக்கப்பட்டது	anbefales
பரிந்துரைக்கப்பட்டது	anbefalte
உண்மையாக	ekte
உண்மையாக	sant
உண்மையாக	true
உண்மையாக	sanne
கிலோகிராம்	kilogram
அமைச்சரவை	regjeringen
அமைச்சரவை	regjering
அமைச்சரவை	departement
அமைச்சரவை	departementet
அமைச்சரவை	ministry
வேட்டை	jakt
வேட்டை	hunt
வேட்டை	jakte
வேட்டை	jakta
வேட்டை	jakt
வெளியிடுகிறது	publisering
வெளியிடுகிறது	publiserer
வெளியிடுகிறது	publisere
காய்கறிகள்	grønnsaker
நைட்ரஜன்	nitrogen
மூலதனம்	kapital
மூலதனம்	capital
மூலதனம்	hovedstad
போகிறது	går
போகிறது	going
போகிறது	skal
இனிப்பு	dessert
இனிப்பு	desserten
இனிப்பு	sødme
இனிப்பு	søte
இனிப்பு	søtt
உவமை	lignelse
மரியோ	mario
சுற்றுப்பாதை	bane
சுற்றுப்பாதை	kretsløp
முன்னேற்ற	fremskritt
முன்னேற்ற	framgang
முன்னேற்ற	framskritt
முன்னேற்ற	fremdrift
முன்னேற்ற	fremgang
எரிவாயு	bensin
எரிவாயு	gass
இயன்	lan
இயன்	ian
சேவியர்	xavier
விளிம்பு	skilletegn
விளிம்பு	kant
விளிம்பு	edge
விளிம்பு	kanten
விளிம்பு	grensen
விளக்கினார்	forklares
விளக்கினார்	forklarte
விளக்கினார்	forklart
நீடித்த	varig
நீடித்த	slitesterkt
செய்	sei
செய்	gjengi
ஹரி	hari
வாசிக்க	lest
வாசிக்க	lese
வாசிக்க	les
வாசிக்க	read
அறிவுரை	råd
பிரிவினை	partisjon
மறந்து	glemt
மறந்து	glem
மறந்து	glemmer
மறந்து	glemme
மறந்து	glemte
மறந்து	glemt
மகிந்த	mahinda
சவுதி	saudiske
சவுதி	saudi
விசைப்பலகை	tastatur
சில்லறை	detaljhandel
ஸ்டாலின்	stalin
ஸ்டாலின்	stallion
சதுப்பு	sumpen
சதுப்பு	sump
இல்லையெனில்	ellers
தோமஸ்	thomas
முதுநிலை	masters
கனவில்	drømt
கனவில்	drømte
கனவில்	drømmen
கனவில்	drømme
கனவில்	dream
கனவில்	drøm
பயணிக்கும்	reiser
பயணிக்கும்	reise
பயணிக்கும்	reising
நுண்ணறிவு	intelligence
நுண்ணறிவு	intelligens
