και	oraz
τζαμί	meczetu
τζαμί	meczet
πάλη	wrestling
πάλη	zapasy
πάλη	walka
πάλη	walcz
κοινώς	powszechnie
θαλάσσια	żołnierz
θαλάσσια	morski
θαλάσσια	marine
θαλάσσια	morskie
αδυναμία	niemożność
αδυναμία	niezdolność
αδυναμία	słabość
αδυναμία	słabości
αδυναμία	osłabienie
οχυρό	twierdzy
οχυρό	twierdza
οχυρό	fortecy
οχυρό	forteca
οχυρό	fortu
οχυρό	fort
μαθηματική	matematyczne
μαθηματική	matematyka
τόνι	tony
τόνι	toni
μελετητές	uczeni
αγορές	zakupy
αγορές	zakup
αγορές	zakupów
αγορές	rynki
αγορές	rynków
σύμπλεγμα	klaster
αδερφή	siostro
αδερφή	siostra
σαμόα	samoa
επιστρέφοντας	powrocie
εργάτες	pracowników
εργάτες	pracownicy
εργάτες	robotnicy
φόρμουλα	wzór
φόρμουλα	formuła
συντεταγμένες	współrzędnych
συντεταγμένες	współrzędne
συντεταγμένες	koordynaty
έρχονται	przyjdzie
λόγοι	powody
λόγοι	przyczyny
προσβολή	obrażać
προσβολή	obraza
πληθυσμοί	populacji
πληθυσμοί	ludność
πληθυσμοί	populacje
λύσεις	roztwory
λύσεις	rozwiązania
λύσεις	rozwiązań
ανεξάρτητες	niezależny
ανεξάρτητες	niezależnych
ανεξάρτητες	niezależni
ανεξάρτητες	niezależna
ανεξάρτητες	niezależne
κριμαίας	krymskiej
πτήσεις	loty
πτήσεις	lotów
κρασί	wina
κρασί	wino
επηρέασε	dotknięty
επηρέασε	dotknięte
νάτριο	sodu
μαργαρίτα	margaret
μαργαρίτα	małgorzata
μαργαρίτα	margherita
μαργαρίτα	daisy
μαργαρίτα	małgorzata
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodyta
αφροδίτη	venus
αφροδίτη	wenus
αποδεκτή	dopuszczalna
αποδεκτή	dopuszczalne
αποδεκτή	przyjęta
αποδεκτή	przyjęty
αποδεκτή	zaakceptowane
αποδεκτή	akceptowane
αποδεκτή	przyjęte
οποιονδήποτε	ktokolwiek
οποιονδήποτε	każdy
απονομή	przyznawanie
σύμπαν	wszechświecie
σύμπαν	wszechświat
σύμπαν	wszechświata
σύμπαν	kosmos
σύμπαν	kosmosu
πρακτικές	praktyk
πρακτικές	praktyki
συντάκτες	redaktorzy
συντάκτες	wydawcy
συντάκτες	autorzy
συντάκτες	autorów
διαταραχή	zaburzenie
σαίξπηρ	szekspira
σαίξπηρ	shakespeare
σαίξπηρ	szekspir
οτιδήποτε	cokolwiek
συνεισφορές	składki
συνεισφορές	składek
συνεισφορές	wkłady
επιστημονικό	naukowy
επιστημονικό	naukowa
επιστημονικό	naukowe
μαίρη	maryjo
μαίρη	maria
μαίρη	maryja
μαίρη	mary
μαίρη	maryi
ακριβή	dokładne
ακριβή	precyzyjnie
ακριβή	precyzyjne
ακριβή	dokładny
ακριβή	dokładna
ακριβή	dokładne
ακριβή	dokładna
ακριβή	dokładny
ακριβή	drogie
ακριβή	droga
ακριβή	drogo
ακριβή	kosztowne
ακριβή	drogi
τάκης	takis
σιδηροδρομικός	kolej
σιδηροδρομικός	kolejowe
πόδι	stopę
πόδι	stopy
πόδι	stopa
πόδι	stopie
πόδι	nogę
πόδι	noga
παρκ	parki
παρκ	parka
παρκ	park
βρυξέλλες	bruksela
βρυξέλλες	brukseli
άνθη	kwiaty
άνθη	kwiatki
αστέρι	star
αστέρι	gwiazdka
αστέρι	gwiazda
αστέρι	gwiezdne
αστέρι	gwiazdy
συμμετέχοντες	uczestników
συμμετέχοντες	uczestnikom
συμμετέχοντες	uczestnicy
συμμετέχοντες	uczestnicy
δωμάτιο	pomieszczenie
δωμάτιο	pokój
πάσχα	wielkanocy
πάσχα	wielkanoc
βοηθά	pomaga
συμφώνησε	uzgodnione
συμφώνησε	zgoda
γραμματεία	sekretariatu
γραμματεία	sekretariat
δημόσιες	publiczne
δημόσιες	public
δημόσιες	publiczna
δημόσιες	społeczeństwo
δημόσιες	publiczny
ανθρώπινα	ludzkie
ανθρώπινα	ludzka
ανθρώπινα	ludzki
ανθρώπινα	człowiek
ανθρώπινα	human
ανθρώπινα	człowieka
φτερά	pióra
φτερά	piór
φτερά	skrzydeł
φτερά	skrzydełka
φτερά	skrzydła
απαγόρευση	ban
απαγόρευση	zablokuj
απαγόρευση	zakazu
απαγόρευση	zakaz
απαγόρευση	zakazu
απαγόρευση	zakazy
απαγόρευση	zakaz
αίθουσες	pokoje
αίθουσες	korytarze
αίθουσες	sale
επιβάτες	pasażerowie
επιβάτες	pasażerom
επιβάτες	pasażerów
υιός	synu
υιός	syn
αξιωματικοί	funkcjonariusze
αξιωματικοί	oficerowie
αξιωματικοί	oficerów
φιλοξενεί	gospodarzy
σερβικά	serbski
διάλυμα	rozwiązanie
διάλυμα	roztwór
διάλυμα	rozwiązania
καύσης	spalania
καύσης	spalanie
σύνολα	zestawy
σύνολα	komplety
σύνολα	sumy
διάδοχο	następcą
διάδοχο	następcę
διάδοχο	następca
διάδοχο	następcy
αξίες	wartości
δημοφιλή	popularny
δημοφιλή	popularnych
δημοφιλή	popularne
δημοφιλή	popularna
δημοφιλή	najpopularniejsze
δημοφιλή	popularne
εξορία	wygnanie
εξορία	wygnanie
ανατροπή	twist
ανατροπή	obalić
επιλογές	opcje
επιλογές	wybory
τόμ	tomek
τόμ	tom
φωνές	głosy
φωνές	głosów
φωνές	voices
διατηρήθηκε	utrzymane
διατηρήθηκε	utrzymywane
διατηρήθηκε	utrzymana
διατηρήθηκε	zachowane
θεωρητικά	teoretycznie
θεωρητικά	teoretyczne
ενότητες	modułów
ενότητες	moduły
ενότητες	odcinki
ενότητες	sekcje
αντιπολίτευση	opozycja
αντιπολίτευση	opozycji
αντιπολίτευση	sprzeciw
εισήλθε	wprowadzone
εισήλθε	wpisane
εισήλθε	wprowadzony
υποψήφιοι	kandydaci
υποψήφιοι	kandydatów
υποψήφιοι	wnioskodawcy
υποψήφιοι	wnioskodawców
υποψήφιοι	kandydaci
θρησκευτικό	religijny
θρησκευτικό	religijnych
θρησκευτικό	religia
θρησκευτικό	religijna
θρησκευτικό	religijne
τελειώνει	kończy
τελειώνει	końce
φορτίο	obciążenie
φορτίο	obciążenia
φορτίο	ładunek
φορτίο	cargo
φορτίο	ładunek
φορτίο	dostawa
φορτίο	przemieszczanie
αφιερωμένο	oddany
αφιερωμένο	oddanych
αφιερωμένο	poświęcony
αφιερωμένο	oddani
αφιερωμένο	oddana
αφιερωμένο	poświęcone
αφιερωμένο	oddany
αφιερωμένο	poświęcona
αφιερωμένο	poświęcony
αφιερωμένο	oddani
ακμή	trądzik
γαλαξίας	galaktyce
γαλαξίας	galaktyki
γαλαξίας	galaktyka
γαλαξίας	galaxy
αζερμπαϊτζάν	azerbejdżan
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	odtwarzanie
παίζοντας	granie
παίζοντας	gra
πολίτη	obywatele
πολίτη	obywatela
πολίτη	obywatel
συνδέσμους	linków
συνδέσμους	łącza
συνδέσμους	linki
συνδέσμους	odnośniki
αριστοτέλη	arystoteles
ελάχιστο	minimalna
ελάχιστο	minimum
ελάχιστο	minimalny
ελάχιστο	minimalna
ελάχιστο	minimalne
ελάχιστο	minimum
ελάχιστο	minimalny
γυρίσματα	strzelanina
γυρίσματα	strzelać
γυρίσματα	strzelanie
επίλυση	rozwiązać
επίλυση	rozwiązywanie
επίλυση	rozwiązać
κεντρικός	centralnego
κεντρικός	central
κεντρικός	centralny
κεντρικός	środkowa
κεντρικός	centralne
κεντρικός	centralna
κουλτούρα	kultura
κουλτούρα	kultury
προφήτη	prorok
προφήτη	proroka
προφήτη	prorokiem
πτηνά	ptaki
πτηνά	ptaków
πτηνά	ptaszki
βρετανικά	brytyjskie
βρετανικά	brytyjska
βρετανικά	brytyjski
βρετανικά	british
χαρτί	papier
σετ	ustaw
σετ	set
σετ	zestaw
σετ	komplet
σετ	zestawy
σετ	komplety
σημειώθηκε	zauważył
σημειώθηκε	zauważyć
σημειώθηκε	odnotowane
σημειώθηκε	odnotowano
σημειώθηκε	stwierdzone
προκύπτουν	powstać
προκύπτουν	powstań
χάρις	haris
χάρις	harrisa
χάρις	harris
φαραώ	faraonów
φαραώ	faraon
φαραώ	faraona
εξαιρετική	doskonała
εξαιρετική	doskonale
τρόφιμα	żywności
τρόφιμα	pokarm
τρόφιμα	żywność
τρόφιμα	jedzenie
τρόφιμα	żywności
τρόφιμα	żywność
συνδέθηκε	podłączone
συνδέθηκε	powiązane
συνδέθηκε	połączony
συνδέθηκε	połączone
συνδέθηκε	związane
χρήσιμο	użyteczny
χρήσιμο	przydatne
χρήσιμο	użyteczne
χρήσιμο	przydatny
χρήσιμο	przydatna
χρήσιμο	przydatna
χρήσιμο	pomocny
χρήσιμο	pomocna
χρήσιμο	pomocne
άλατα	sole
προσδιορισμός	określenie
προσδιορισμός	oznaczenie
προσδιορισμός	ustalenie
προσδιορισμός	oznaczanie
προσδιορισμός	określanie
σάμου	samos
ποταμών	rzek
ποταμών	rzeki
ποταμών	rivers
ανοιχτό	otwórz
ανοιχτό	otwarte
ανοιχτό	otwarty
θετική	pozytywna
θετική	pozytywne
θετική	dodatni
θετική	pozytywnie
θετική	pozytywny
καλύπτεται	objętych
καλύπτεται	kryty
καλύπτεται	pokryta
καλύπτεται	pokryte
πέμπτο	piątej
πέμπτο	piąte
πέμπτο	piąta
πέμπτο	piąty
χαμηλό	niska
χαμηλό	niskie
χαμηλό	niski
χαμηλό	low
χαμηλό	nisko
παράταση	przedłużenie
παράταση	przedłużenia
παράταση	rozszerzenia
παράταση	rozbudowa
παράταση	wydłużenie
παράταση	przedłużenie
παράταση	rozszerzenie
κυμαίνεται	zakresy
κυμαίνεται	przedziały
βλάστηση	roślinności
κατάλληλα	odpowiednia
κατάλληλα	odpowiedni
κατάλληλα	odpowiednie
κατάλληλα	stosowne
κατάλληλα	właściwe
κατάλληλα	odpowiednia
κατάλληλα	odpowiedni
κατάλληλα	odpowiednie
εβραϊκή	hebrajski
αποστάσεις	odległości
ομόνοια	concord
αστική	urban
αστική	miejskie
αστική	miejski
αστική	miejskich
αστική	miejska
οδηγία	dyrektywa
οδηγία	dyrektywy
μεταφορών	przewóz
μεταφορών	transportu
μεταφορών	transportowe
μεταφορών	transport
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	rękopis
έντομα	owadów
έντομα	owady
έντομα	robaki
έντομα	błędy
έντομα	owady
θείου	siarki
αθλητισμός	sport
αθλητισμός	sport
αθλητισμός	sporty
αθλητισμός	sportowe
δουλεύει	działa
δουλεύει	prace
δουλεύει	dziala
λειτουργικό	operacyjny
λειτουργικό	operacyjnych
λειτουργικό	funkcjonalne
λειτουργικό	funkcjonalny
λειτουργικό	operacyjny
λειτουργικό	operacyjnych
λειτουργικό	operacyjne
λειτουργικό	sprawny
μόριο	cząsteczka
μόριο	molekuły
γουινέας	gwinei
γουινέας	gwinea
σοβαρό	poważna
σοβαρό	poważne
σοβαρό	poważny
παρατηρηθεί	obserwowany
παρατηρηθεί	obserwowanych
παρατηρηθεί	obserwowane
παρατηρηθεί	obserwowana
σκάκι	szachy
ποτάμι	rzeki
ποτάμι	river
ποτάμι	rzeka
θεότητα	boskości
θεότητα	bóstwo
αρέσει	lubi
διάγραμμα	diagram
διάγραμμα	schemat
διάγραμμα	wykres
διάγραμμα	wykres
διάγραμμα	wykres
πεδιάδα	plain
ονόματι	nazwany
ονόματι	nazwane
εκφράζει	wyraża
αρμενία	armenii
περνάει	przechodzi
περνάει	przemija
περνάει	przepustki
περνάει	mija
περνάει	wejściówki
ποσειδώνα	posejdon
ποσειδώνα	neptune
σκέψης	myślenia
σκέψης	myśleć
σκέψης	myślenie
σκέψης	myśli
τραυματίες	ranni
τραυματίες	ranny
τραυματίες	ranna
τραυματίες	ranna
τραυματίες	ranny
τραυματίες	zraniony
τραυματίες	ranni
κορίνθου	koryntu
σμήνος	klaster
σμήνος	stado
σμήνος	stada
σμήνος	eskadra
σμήνος	rój
αναγνώστες	czytelnicy
αναγνώστες	czytniki
αναγνώστες	czytelników
ιιι	iii
διπλωμάτης	dyplomata
απολύτως	absolutnie
χιλή	chile
ασθένειες	choroby
ασθένειες	chorób
αίτια	powoduje
αίτια	przyczyny
αίτια	przyczyn
άγρια	wild
άγρια	dziki
άγρια	dziko
άγρια	dzika
άγρια	dzikie
μαρίνα	marina
μαρίνα	przystań
πτέρυγα	ward
πτέρυγα	skrzydło
πτέρυγα	wing
υποψήφια	kandydata
υποψήφια	kandydaci
υποψήφια	kandydat
εκμετάλλευση	eksploatacji
εκμετάλλευση	wykorzystywanie
εκμετάλλευση	eksploatacja
εκμετάλλευση	eksploatację
εκμετάλλευση	trzymanie
εκμετάλλευση	gospodarstwa
εκμετάλλευση	gospodarstwo
ανώτατη	najwyższa
ανώτατη	najwyższy
σοσιαλιστικό	socjalistyczna
σοσιαλιστικό	socjalistycznej
διάσημος	sławne
διάσημος	znana
διάσημος	znany
διάσημος	sławny
διάσημος	sławna
διάσημος	sława
διάσημος	sławna
διάσημος	gwiazda
νυν	prąd
νυν	bieżące
νυν	aktualne
νυν	bieżący
νυν	aktualny
συνεχίζεται	trwa
συνεχίζεται	kontynuuje
συνεχίζεται	kontynuacja
συνεχίζεται	kontynuując
συνεχίζεται	kontynuuje
συνεχίζεται	kontynuowanie
συνεχίζεται	kontynuacja
συνεχίζεται	kontynuował
συνεχίζεται	dalszy
χτισμένο	zbudowany
χτισμένο	wybudowany
χτισμένο	zbudowane
χτισμένο	zbudowano
χτισμένο	zbudowana
προετοιμασία	przygotowanie
προετοιμασία	preparat
προετοιμασία	przygotowania
προετοιμασία	przygotowywanie
προετοιμασία	przygotowanie
προετοιμασία	przygotowywanie
τουρκικό	turecka
τουρκικό	tureckie
τουρκικό	turecki
αξιοθέατα	atrakcji
αξιοθέατα	atrakcje
αξιοθέατα	celownik
αξιοθέατα	zabytków
αξιοθέατα	zabytki
μαυροβουνίου	czarnogóry
