から	از
全域	پوشا
車庫	تعمیرگاه
車庫	گاراژ
難しい	سخت
難しい	دشوار
難しい	سخت
難しい	سختی
難しい	دشوار
アマチュア	آماتور
アルゼンチン	آرژانتین
アルゼンチン	آرژانتینی
アルゼンチン	آرژانتین
アルゼンチン	آرژانتینی
シンガポール	سنگاپور
コンテスト	مسابقه
コンテスト	رقابت
コンテスト	رقابتهای
コンテスト	رقابتها
コンテスト	مسابقه
ジェット	جت
故障	شکست
故障	نارسایی
故障	خرابی
旅団	تشکیلات
旅団	تیپ
旅団	الرسول
研修	آموزش
研修	تمرین
研修	تمرینات
研修	آموزشی
研修	تعلیم
研修	اموزش
研修	کارآموز
みどり	میدوری
テロ	تروریسم
流行	ترند
流行	گرایش
流行	روند
起源	خاستگاه
起源	مبدأ
起源	منشأ
起源	مبدا
まつり	ماتسوری
日野	هینو
攻略	دستگیر
攻略	دستگیری
法学	حقوق
法学	قانون
法学	فقه
りん	رین
パッケージ	بسته
パッケージ	بستۀ
原田	هارادا
評論家	منتقدان
評論家	منتقدین
評論家	معترض
評論家	منتقد
明日	فردا
明日	فردایی
マイク	مایک
火災	آتشسوزی
火災	آتش
火災	آتیش
測定	پیمانه
測定	پیمانه
フェスティバル	عیدی
フェスティバル	جشنواره
人工	مصنوعی
ファッション	فشن
ファッション	مد
ファッション	fashion
ファッション	مُد
ファッション	صورتگری
滞在	ماند
滞在	درنگ
滞在	بمان
滞在	بمانی
滞在	ماندن
滞在	بمانم
滞在	بمانید
フィンランド	فنلاند
酵素	آنزیم
ジャケット	ژاکت
ジャケット	کاپشن
ガル	گال
大輔	دایسوکه
容量	ظرفیت
容量	گنجایش
解消	حل
解消	رفع
著者	نویسندگان
著者	مؤلف
著者	نویسندۀ
著者	نویسنده
家臣	واسال
ノルウェー	نروژی
ノルウェー	نروژ
ノルウェー	نروژ
温度	دما
認可	اجازۀ
認可	مجاز
サム	سَم
サム	سام
サム	sam
続編	دنباله
改訂	بازبینی
ライバル	رقیب
ライバル	رقیب
ライバル	رقبای
コル	cor
台風	توفان
アナログ	قیاسی
アナログ	آنالوگ
アナログ	قیاسی
マリオ	ماریو
カレッジ	کالج
カレッジ	دانشکده
カレッジ	دانشگاه
カレッジ	دانشگاهی
フィリップ	فلیپ
フィリップ	فیلیپ
レオ	لئو
レオ	leo
読む	بخوان
読む	خواندن
読む	خوانده
読む	بخوانند
読む	بخوانید
閉店	بسته
奴隷	slave
奴隷	بنده
奴隷	برده
トーマス	توماس
トーマス	تامس
トーマス	توما
モール	فروشگاه
コム	کوم
事例	موارد
フリードリヒ	فردریش
フリードリヒ	فریدریش
フリードリヒ	فردریک
フリードリヒ	فریدریش
マイクロ	میکرو
評論	انتقاد
評論	نقد
ハワイ	هاوایی
レコーディング	ضبط
レコーディング	رکوردینگز
祖父	پدربزرگ
解体	تخریب
ラスト	آخری
ラスト	لست
ラスト	واپسین
ラスト	آخرین
ラスト	اخرین
ヒル	تپه
ヒル	هیل
信長	نوبوناگا
プレミア	پریمیر
プレミア	افتتاحیه
ネス	نس
ハンター	هانتر
ハンター	شکارچی
早川	هایاکاوا
期限	فرجه
岡本	اوکاموتو
負担	سربار
負担	باری
五郎	گورو
セルビア	صربستان
セルビア	صرب
セルビア	صربی
分子	مولکولی
分子	مولکول
分子	مولکولها
分子	مولکول
分子	مولکولهای
五位	گوی
東芝	توشیبا
開館	باز
経路	مسیر
進化	تکامل
進化	فرگشت
進化	تحول
進化	evolution
進化	اوولوشن
データベース	دادگان
りゅう	دراکو
将棋	شوگی
イラン	ایران
イラン	سوادکوه
イラン	ایرانیان
イラン	ایرانی
イラン	iranian
方言	گویش
方言	ایرونی
方言	گویشهای
構築	بسازم
構築	ساختن
構築	بساز
構築	بسازید
構築	بسازی
複合	کامپوزیت
複合	مرکب
プロモーション	تبلیغات
プロモーション	ترویج
プロモーション	ارتقاء
プロモーション	ترفیع
プロモーション	تبلیغ
プロモーション	ارتقای
プロモーション	ارتقا
アール	ارل
アール	ایرل
受け入れ	accept
受け入れ	پذیرش
受け入れ	قبول
ヴァイオリン	ویولون
ヴァイオリン	ویلن
ヴァイオリン	ویولن
モーニング	صبح
モーニング	بامداد
外交	دیپلماسی
外交	سیاست
もっと	دیگر
もっと	بیشتر
小山	اویاما
川口	کاواگوچی
松井	ماتسوی
射撃	فیلمبرداری
射撃	تیراندازی
木造	چوبی
遠藤	اندو
鹿島	کاشیما
メモリ	خاطره
メモリ	حافظه
メモリ	حافظۀ
時計	کلاک
時計	ساعت
メイク	make
メイク	را
メイク	گریم
メイク	makeup
メイク	آرایشی
メイク	آرایش
それでも	همچنان
それでも	هنوزم
それでも	هنوز
成人	بزرگسال
成人	بالغ
成人	بزرگسالان
少佐	عمده
少佐	ماژور
少佐	سرگرد
パターン	الگو
パターン	الگوها
複雑	پیچیده
複雑	هرات
複雑	پیچیده
遠征	اکتشاف
自殺	انتحاری
自殺	خودکشی
自殺	انتحار
ハル	هال
ハル	بدنه
チャレンジ	چالش
チャレンジ	چالش
マイナー	کوچک
マイナー	خردسال
マイナー	کوچکی
シングルス	اختصاص
シングルス	تکآهنگ
シングルス	تکنفره
シングルス	مجرد
プリンス	پرنس
プリンス	پرینس
プリンス	شاهزاده
レーダー	راداری
レーダー	رادار
ボストン	بوستون
監視	پایش
監視	نظارت
監視	نظارت
監視	نظارتی
部品	قطعات
部品	عورت
小松	کوماتسو
フィート	پاهای
フィート	پایی
フィート	پای
フィート	فوت
フィート	پیاده
フィート	پا
オーケストラ	نوازندگان
オーケストラ	ارکستر
キャスト	گچ
キャスト	بیندازید
風景	مناظر
風景	مناظر
風景	عرضی
風景	منظره
ペア	زوج
ペア	جفت
ペア	جفت
深い	اعماق
深い	ژرف
深い	عمیق
いつも	always
いつも	همیشه
魚雷	اژدر
出資	سهم
読者	خوانندگان
読者	ریدر
読者	خواننده
読者	خوانندگان
モバイル	متحرک
モバイル	سیار
モバイル	موبایل
モバイル	همراه
遺伝子	ژنها
遺伝子	ژن
遺伝子	ژنی
遺伝子	ژنها
遺伝子	ژن
遺伝子	ژنهای
簡単	ساده
簡単	آسان
簡単	ساده
簡単	راحت
輸出	صادرات
来る	میاد
来る	آمدن
ボーイ	پسر
ボーイ	boy
資源	منبع
資源	منابع
材料	مواد
材料	مصالح
材料	مواد
材料	مصالح
徐々に	تدریج
感情	احساسات
感情	عاطفه
感情	هیجانی
感情	احساسات
感情	احساسات
感情	احساس
感情	احساساتی
流通	توزیع
桜井	ساکورای
ベルト	کمربند
ベルト	کمربند
斉藤	سایتو
運賃	کرایه
ファイター	رزمنده
ファイター	جنگنده
ファイター	مبارز
ファイター	مبارزان
ポンド	پوند
相続	وارث
相続	ارث
横山	یوکویاما
タンク	مخزن
タンク	تانک
タンク	تنک
態度	نگرش
態度	منش
態度	گرایش
コンテンツ	محتویات
コンテンツ	رضایت
コンテンツ	خرسند
コンテンツ	محتوای
コンテンツ	محتوا
吉野	یوشینو
なぜ	چرا
メダル	مدال
メダル	مدال
発明	اختراع
発明	ابداع
発明	اختراع
発明	اختراعش
発明	اختراع
発明	اختراعات
代替	جایگزین
関与	گرفتاری
関与	درگیری
関与	دخالت
関与	مشارکت
確率	احتمالات
確率	احتمال
確率	احتمالات
確率	احتمال
確率	احتمالات
頭部	هد
頭部	سر
病気	بیماری
病気	بیماری
病気	مریض
病気	بیمار
病気	مریضی
病気	ناخوشی
病気	مرضی
病気	بیماری
次に	ثانیا
次に	دوما
栽培	رشد
大名	دایمیو
感謝	سپاسگزاری
感謝	قدردانی
感謝	سپاس
感謝	قدرشناسی
感謝	سپاس
感謝	سپاسگزار
感謝	سپاسگذار
感謝	شاکر
感謝	سپاسگزارم
感謝	سپاسگزار
感謝	سپاسگذار
感謝	شاکر
住居	اقامتگاه
住居	جایگاه
住居	اقامت
住居	مسکن
ヘビー	سنگینی
ヘビー	سنگین
不定期	نامنظم
隠し	پنهان
隠し	مخفی
手術	جراحی
援助	کمکهای
援助	توفیق
魔女	جادوگر
魔女	جادوگری
魔女	جادوگران
ディズニー	دیزنی
大谷	اوتانی
官僚	bureaucrats
格闘	جهاد
格闘	کشمکش
費用	هزینه
費用	هزینه
ソース	مبدأ
ソース	متن
ソース	منبع
ソース	سس
ソース	منابع
フレーム	فریم
フレーム	قاب
フレーム	چارچوب
フレーム	فریم
ディーゼル	دیزل
解析	آنالیتیکس
解析	تحلیل
解析	آنالیز
ゲル	ژل
既存	موجود
青い	کبود
青い	آبی
青い	بلو
休日	تعطیلات
休日	اعیاد
菊池	کیکوچی
表紙	کاور
表紙	جلد
表紙	پوشش
成田	ناریتا
タイガース	ببرهای
タイガース	ببرها
王朝	دودمان
王朝	سلسله
タイヤ	تایر
タイヤ	تایر
タイヤ	لاستیک
プラザ	پلازا
イラク	عراقی
イラク	عراق
ゾーン	منطقه
ゾーン	زون
加工	پردازش
加工	پردازی
ラム	رام
ラム	ram
ラム	رم
千代田	چیودا
激しい	درنده
激しい	شدید
サル	میمون
サル	میمونها
サル	سل
サル	سال
サル	sal
収集	جمع
郊外	حومه
郊外	حومه
郊外	حومه
修理	تعمیر
修理	تعمیرات
修理	تعمیرات
ポリ	پلی
流域	watershed
流域	جلگه
相対	نسبی
オート	خودکار
高木	تاکاگی
先輩	ارشد
相撲	سومو
太字	توپر
太字	جسور
いつ	وقتی
いつ	چون
ビート	بیت
効率	کارآمد
効率	بازده
効率	کارایی
会計	حسابرسی
会計	حسابداری
会計	accounting
真実	حقیقتی
真実	واقعیت
真実	حقیقت
真実	حق
佐野	سانو
オレンジ	پرتقال
オレンジ	نارنجی
オレンジ	اورنج
オレンジ	پرتقال
派生	نقل
派生	مشتق
無視	چشمپوشی
テッド	تد
ウイルス	ویروس
ウイルス	ویروس
ウイルス	ویروسها
歌う	بخون
歌う	بخونید
歌う	آواز
歌う	خوانندگی
エリザベス	الیزابت
原子	اتمهای
原子	اتمها
原子	اتمی
原子	اتم
修道院	صومعه
同上	ایضا
スマート	باهوش
スマート	اسمارت
スマート	زرنگی
スマート	هوشمند
スマート	زرنگ
スマート	هوشمندانه
カトリック	کاتولیک
協奏曲	کنسرتو
推測	حدس
天才	نبوغ
天才	نابغه
上杉	اوئسوگی
配備	استقرار
パイ	پای
野田	نودا
ロイヤル	رویال
ロイヤル	سلطنتی
ロイヤル	شاهانه
課題	چالش
歌舞伎	کابوکی
高原	فلات
ショート	کوتاه
ショート	کوتاهی
出席	حاضرین
出席	حضار
出席	حضور
ポップ	پاپ
ポップ	pop
例外	استثنا
例外	استثنا
例外	استثنای
コンセプト	مفهومی
コンセプト	مفهوم
コンセプト	مفاهیم
気候	اقلیم
気候	اقلیم
宮本	میاموتو
中華民国	تایوان
出会い	دوستیابی
出会い	رویارویی
出会い	دیدار
抗議	تظاهرات
抗議	اعتراض
抗議	اعتراضات
抗議	اعتراضی
ワイン	شرابی
ワイン	شراب
ワイン	باده
キャンプ	اردوگاه
キャンプ	اردو
キャンプ	کمپ
キャンプ	اردو
キャンプ	چادر
ベルク	برگ
講演	سخنرانی
ラリー	اجتماع
ラリー	رالی
ラリー	لری
ラリー	لاری
デザイナー	طراح
デザイナー	نگارنده
デザイナー	designer
天国	آسمان
乗客	سرنشین
乗客	مسافر
乗客	مسافرین
乗客	مسافر
乗客	مسافران
応用	کاربردی
タグ	برچسب
タグ	تگ
タグ	برچسبها
タグ	برچسبهای
直線	خط
ダーク	دارک
ダーク	تاریک
ダーク	تیره
まる	مارو
権力	قدرت
権力	پاور
権力	توان
権力	power
権力	قدرتش
ダウンロード	بارگیری
ダウンロード	دانلود
ダウンロード	بارگیری
ダウンロード	بارگیری
論理	منطقی
論理	منطق
論理	منطقی
水素	هیدروژن
水素	هیدروژنی
発掘	excavations
男爵	بارن
男爵	بارون
小泉	کویزومی
外伝	گایدن
共有	اشتراک
タカ	تاکا
タカ	هاک
タカ	قوش
タカ	هاوک
女神	الهه
アラン	آلان
アラン	آلان
アラン	آلن
季節	فصلی
季節	فصل
季節	فصلها
季節	فصول
ウェア	ور
ウェア	ویر
ダメージ	صدمه
ダメージ	آسیب
ダメージ	آسیبهای
ダメージ	صدمات
ギア	دنده
ギア	گیر
衛生	بهداشت
黒田	کورودا
請求	صورتحساب
請求	درخواست
要約	خلاصۀ
要約	خلاصه
ドキュメンタリー	مستند
ライダー	سوارکار
ライダー	موتورسواری
ライダー	سوار
ライダー	رایدر
安田	یاسودا
恐怖	خوف
恐怖	ترس
マジック	جادویی
マジック	جادو
