par	za
geto	geto
gribu	želite
gribu	želim
nepieciešamība	treba
nepieciešamība	potreban
nepieciešamība	potrebna
nepieciešamība	potrebno
nepieciešamība	trebam
konstatēts	otkriven
konstatēts	otkrivena
infrastruktūras	infrastrukturu
infrastruktūras	infrastrukture
infrastruktūras	infrastruktura
kaļiņingradas	kaliningrad
aitas	ovca
aitas	ovci
aitas	ovaca
aitas	ovce
aitas	ewe
sindroms	sindrom
pilnīga	potpuna
pilnīga	kompletan
pilnīga	kompletna
haiti	haiti
haiti	haićanski
mhz	mhz
rozā	pink
rozā	ružičasta
rozā	roze
rozā	roza
#ffd	#ffd
īpatnības	osobitosti
bumba	lopta
bumba	loptica
bumba	loptu
bumba	ball
bumba	kugla
bumba	bomba
ref	sudija
cūku	prase
cūku	svinja
zaķis	zec
zaķis	hare
zaķis	zeko
zaķis	bunny
bizness	poslovno
bizness	poslovanje
bizness	posao
bizness	poslovna
bizness	poslovni
ieteica	predložio
ieteica	predloženi
ieteica	preporučuje
ieteica	preporučio
diskogrāfija	diskografija
fosilijas	fosila
klaipēdas	klaipėda
basketball	košarka
basketball	košarku
lampas	lampu
lampas	svjetiljka
lampas	lampa
lampas	svjetiljke
lampas	lampe
xviii	xviii
džou	zhou
lotus	lotus
students	učenik
students	studentica
students	student
maksimāli	maksimum
maksimāli	maksimalno
mācās	učim
mācās	studiranje
mācās	uči
mācās	učenje
mācās	učiti
bosnijas	bosanska
bosnijas	bosanski
bosnijas	bosanskih
bosnijas	bosanac
elektronikas	elektroniku
elektronikas	elektronike
aparatūras	hardver
spartak	spartak
runājot	govoreći
kopienu	zajednica
kopienu	zajednice
profesionāli	profesionalni
profesionāli	profesionalno
profesionāli	profesionalac
profesionāli	profesionalna
profesionāli	profesionalno
garīgās	mentalni
garīgās	mentalno
garīgās	mentalna
vienkārša	jednostavna
vienkārša	jednostavan
vienkārša	jednostavno
vienkārša	ravnica
izvēlēta	odabran
izvēlēta	izabrani
izvēlēta	odabrano
izvēlēta	odabrani
izvēlēta	odabrane
izvēlēta	odabrana
ienaidnieki	neprijatelje
ienaidnieki	neprijatelji
autoriem	autori
autoriem	autora
tatra	tatra
disertāciju	teze
disertāciju	tezi
disertāciju	tezu
disertāciju	teza
iekļaut	uključuju
viļņi	valove
viļņi	valovi
horvātu	hrvatica
horvātu	hrvatski
horvātu	hrvatsko
nejauši	slučajni
nejauši	random
nejauši	slučajna
nejauši	nasumično
nejauši	slučajno
nejauši	slučajna
slēpošana	skijanje
nesekmīgi	neuspješno
lūsis	ris
sestais	šesta
sestais	sixth
sestais	šesto
sestais	šesti
parādīja	pokazao
parādīja	pokazali
sql	sql
hamburgas	hamburgu
hamburgas	hamburg
izgatavo	proizveden
fjodors	fjodor
shēmas	sheme
shēmas	dijagrame
oksfordas	oxford
oksfordas	oxfordu
oksfordas	oxforda
ziņoja	prijavljen
ziņoja	prijavljeno
ziņoja	prijavljena
ziņoja	prijavljeni
etnisko	etničke
etnisko	etničkih
etnisko	etno
etnisko	etnički
gambīts	gambit
sportistiem	sportaši
ganību	pase
vismazāk	najmanje
piektdienā	petak
pasniedzēji	profesori
pasniedzēji	učitelji
pasniedzēji	profesori
pasniedzēji	nastavnici
pasniedzēji	tenisice
pasniedzēji	treneri
über	über
dobumā	šupljine
atomi	atomi
atomi	atoma
kompleksā	složeno
kompleksā	kompleks
kompleksā	složena
tango	tanga
tango	tango
egļu	jele
brauciens	vožnja
brauciens	jaši
brauciens	prevoz
brauciens	jahati
brauciens	putovanje
brauciens	trip
brauciens	putovanje
ietilpība	kapacitet
neatkarība	nezavisnost
neatkarība	neovisnost
neatkarība	neovisnosti
revīzijas	revizija
revīzijas	revizije
revīzijas	revizije
ieeja	ulaz
smadzenes	mozak
smadzenes	mozak
autonomā	autonomna
rfc	rfc
redze	vizija
redze	viziju
redze	vid
aktīvā	aktivna
aktīvā	aktivne
aktīvā	aktivni
aktīvā	aktivan
aktīvā	aktivno
iedarbības	izlaganja
iedarbības	izloženosti
iedarbības	izloženost
iedarbības	izlaganje
mongolijas	mongolski
mongolijas	mongoliji
izdodas	uspjeti
apdraudēta	ugrožena
apdraudēta	ugrožavanje
apdraudēta	prijetio
apdraudēta	prijeti
apdraudēta	ugrožena
apdraudēta	kompromitiran
apdraudēta	ugrožen
olbaltumvielu	protein
olbaltumvielu	proteina
olbaltumvielu	proteini
apm	cca
moriss	maurice
zosis	guske
piekraste	obale
piekraste	obali
piekraste	obala
piekraste	obale
piekraste	obali
piekraste	shore
piekraste	obala
piekraste	obalu
delegācijas	izaslanstva
daudzveidība	raznolikosti
daudzveidība	različitosti
daudzveidība	raznolikost
apskates	inspekcije
apskates	inspekcija
žoržs	georges
izsūtīts	prognan
mavericks	mavericks
kamerūnas	kamerun
zaļa	zeleno
zaļa	zeleni
zaļa	zelen
zaļa	zelene
zaļa	zelena
baktēriju	bakterijski
baktēriju	bakterija
baktēriju	bakterije
klientiem	kupci
klientiem	klijenti
klientiem	mušterije
klientiem	klijentima
klientiem	klijente
klientiem	klijenti
klientiem	klijenata
malaizijas	maleziji
malaizijas	malezijski
mošeja	džamije
mošeja	džamija
mošeja	džamiji
resursus	resursi
resursus	resursa
resursus	sredstva
kijevā	kijev
serveri	poslužitelj
serveri	server
serveri	servera
galos	završetke
raksturu	lik
raksturu	karakter
skar	udaranje
skar	dodirne
skar	dotakne
kopijas	kopije
sauber	sauber
kristieši	kršćani
kristieši	kršćane
grifs	supa
grifs	griff
acīmredzot	očito
acīmredzot	navodno
paziņo	najavljuje
aprakstīts	opisano
aprakstīts	opisan
aprakstīts	opisana
aprakstīts	opisao
bernhards	bernhard
los	los
sestā	šesta
sestā	sixth
sestā	šesto
sestā	šesti
vēju	vetar
vēju	vjetar
vēju	vjetra
izpildīts	pogubljen
izpildīts	pogubljeni
izpildīts	izvršeno
izpildīts	ispunjeni
izpildīts	ispunjeno
izpildīts	ispunjena
izpildīts	ispunio
izpildīts	ispunila
izpildīts	ostvaren
izpildīts	postigao
gerhards	gerhard
pēdu	stopalo
pēdu	noga
simptomi	simptomi
simptomi	simptome
volfgangs	wolfgang
ticība	vjere
ticība	vjera
ticība	vjeru
javas	minobacači
ārpuses	vani
ārpuses	izvana
irāna	iranu
irāna	irana
irāna	iran
alfonso	alfonso
maiju	maje
maiju	majo
maiju	maya
maiju	maja
ajax	ajax
zondes	sonda
zondes	sonde
dzeltens	žuto
dzeltens	žuti
dzeltens	žuta
narvas	narva
himalaju	himalajski
piederība	pripadnost
irākā	irak
publicēšana	objavljivanje
publicēšana	objavljivanje
uzmanības	pažnja
uzmanības	reflektor
slīpi	nagnut
vienkāršas	jednostavna
vienkāršas	jednostavan
vienkāršas	jednostavno
vāveres	vjeverice
izpostīja	shrvana
tjurku	turkijski
nakti	noć
nakti	noći
nakti	noc
krūtis	grudi
krūtis	sise
krūtis	sisa
tatjana	tatiana
tatjana	tatjana
tatjana	tatjana
akadēmiskā	akademske
akadēmiskā	akademski
ielās	ulice
ielās	ulica
ielās	ulicama
malta	malta
edvīns	edwin
lēmumus	odluke
endrū	andrija
endrū	andrew
miers	mir
reāli	real
reāli	pravi
reāli	realni
reāli	realno
reāli	realna
reāli	realan
reāli	realno
galaktikas	galaksije
galaktikas	galaksija
galaktikas	galaktički
ziema	zime
ziema	zima
ziema	zimi
aizsargātu	zaštiti
aizsargātu	štiti
sponsors	sponzor
matemātika	matematiku
matemātika	matematika
matemātika	matematike
matemātika	matematički
matemātika	matematiku
matemātika	matematika
slavena	poznat
slavena	slavni
slavena	poznati
slavena	poznata
slavena	slavan
trīsdesmit	trideset
trīsdesmit	thirty
palātas	chambers
palātas	odaje
palātas	komore
tiešsaistes	online
holivudas	hollywood
pārliecinoši	uvjerljivo
bafta	bafta
koordinātas	koordinate
dumpis	pobune
dumpis	pobuna
dumpis	ustanak
lietuviešiem	litvanaca
marko	marko
marko	marco
ģerboni	grb
molotova	molotovljev
kvalifikācija	kvalifikacije
kvalifikācija	kvalifikacije
kvalifikācija	kvalifikacija
simons	simone
simons	simon
simons	simona
numuri	brojevi
numuri	brojeve
ray	ray
skolēni	studenti
skolēni	učenici
skolēni	studentima
skolēni	zjenice
skolēni	učenici
skolēni	školarci
bagāta	bogata
bagāta	rich
bagāta	bogat
bagāta	bogati
dokumentus	dokumenti
dokumentus	dokumenta
kvalitāte	kvalitet
kvalitāte	kvalitetno
kvalitāte	kvaliteta
beisbola	bejzbol
beisbola	bejzbola
beisbola	baseball
benedikts	benedict
zirgus	konje
zirgus	konjima
zirgus	konji
bebru	dabar
gotfrīds	gottfried
leņķi	kutova
debija	debbie
debija	debi
pelēkais	sivo
pelēkais	siva
pelēkais	grey
pelēkais	sivi
strazds	starling
tirgotāji	dileri
tirgotāji	dilera
tirgotāji	trgovci
slēgts	zaključan
slēgts	zaključano
slēgts	zaključana
slēgts	zaključani
slēgts	zatvoreno
slēgts	zatvorena
slēgts	zatvoren
moldovas	moldavija
koncerti	koncerte
koncerti	koncerata
koncerti	svirke
zīdītāji	sisavci
zīdītāji	sisavaca
zīdītāji	sisavac
paziņojumu	obavijesti
paziņojumu	obavijest
čūska	zmija
čūska	snake
point	točka
dzejoļi	pjesme
dzejoļi	pesme
meklējumos	traganje
meklējumos	pohod
meklējumos	potraga
smilšakmens	pješčenjak
nepāra	čudno
faktors	čimbenik
faktors	faktor
mezgls	čvor
mezgls	čvor
ses	ses
ses	cer
natālija	natalie
natālija	natalija
atmiņa	memorije
atmiņa	memorija
atmiņa	sjećanje
atmiņa	uspomena
vizuāli	vizualno
kristāla	kristal
kristāla	kristalno
kristāla	kristalna
kristāla	crystal
fragmenti	fragmenti
fragmenti	izvatke
ieviešanu	predstavljanje
ieviešanu	uvod
ieviešanu	upoznavanje
lejup	nizvodno
lejup	dolje
lejup	nizbrdo
inga	inga
cūkas	svinje
cūkas	prase
cūkas	svinja
hits	hitove
aktrises	glumice
strāva	trenutni
strāva	trenutna
strāva	struja
basketbols	košarka
basketbols	košarku
licences	dozvole
licences	licence
licences	dozvola
licences	dozvolu
ice	leda
ice	led
ice	ice
izstrāde	razvoj
mītnes	stožer
mītnes	sjedište
nemieri	pobune
nemieri	neredi
nemieri	nemiri
nemieri	pobuna
nesenā	nedavne
nesenā	nedavna
nesenā	nedavno
nesenā	nedavni
apstiprināta	potvrdio
apstiprināta	potvrđeno
apstiprināta	odobrena
apstiprināta	odobrio
apstiprināta	odobreno
apstiprināta	odobren
priedes	bor
priedes	pine
balsot	glasanje
floyd	floyd
lsd	lsd
laukumi	kvadrata
kalgari	calgary
rojas	rojas
mākoņu	oblak
mākoņu	cloud
iļja	ilja
tims	tim
tims	tima
noskaidrot	pojasniti
noskaidrot	pojasni
cietuma	zatvor
prezidenti	predsjednici
kolonnas	kolone
kolonnas	stupovi
volkswagen	volkswagen
asu	asu
asu	oštar
asu	oštri
asu	oštro
asu	oštra
asu	sharp
amatpersonas	dužnosnici
amatpersonas	službenici
amatpersonas	policajci
amatpersonas	časnici
amatpersonas	službenici
sastāvdaļas	komponente
sastāvdaļas	sastojci
deep	duboka
deep	duboko
ekspress	express
ierašanās	dolaska
ierašanās	dolazak
fišers	fisher
nomainīts	zamijenio
nomainīts	zamijenjena
nomainīts	zamijenjen
varde	žaba
varde	žabac
konvencijas	konvencije
gothards	gotthard
tenisa	tenis
vairākumu	većinski
vairākumu	većina
izteiksmes	izrazi
vēlmi	žudnja
vēlmi	želju
vēlmi	želja
pierādīt	dokazati
jaroslavs	jaroslav
veiksmīga	uspješno
veiksmīga	uspješna
veiksmīga	uspješan
veiksmīga	uspjeh
pēcnācēji	potomstvo
pēcnācēji	potomstvo
pēcnācēji	potomci
pēcnācēji	potomci
ierobežojumi	ograničenja
ierobežojumi	ograničenja
ierobežojumi	granice
ierobežojumi	ograničenja
ielikt	stavi
ielikt	stavite
ielikt	staviti
opel	opel
klāja	špil
klāja	paluba
klāja	palubi
augšējo	gornja
augšējo	gornji
augšējo	gornje
vadonis	lider
vadonis	vođa
izslēgts	isključeno
izslēgts	off
izslēgts	isključeno
izslēgts	isključeni
izslēgts	isključen
gsm	gsm
mūks	redovnik
mūks	monk
bloku	blok
bloku	blokiraj
jeļena	elena
jeļena	elenu
jeļena	jelena
ēst	jedemo
ēst	jede
ēst	jedi
referendumā	referendum
tornī	tower
tornī	kula
tornī	toranj
bin	bin
teorētiķis	teoretičar
smaržu	miris
smaržu	parfem
smaržu	parfema
intel	intel
vaira	myrtle
pāriem	parovi
pāriem	parove
pāriem	parova
sīlis	jay
reinas	rajna
paliekas	smeće
opengl	opengl
apļa	krug
fēlikss	felix
biroju	kancelarija
biroju	ured
asfalts	asfalt
proporcionāli	proporcionalan
kopīga	dijeli
kopīga	zajednička
kopīga	podijelili
kopīga	zajedničko
kopīga	dijelili
kopīga	joint
kopīga	zajedničke
kontrolēt	nadzor
kontrolēt	kontrola
ņemt	uzmi
pīles	patak
pīles	patka
pīles	duck
pīles	patke
iekšā	iznutra
iekšā	unutra
vīne	vienna
vīne	beču
vīne	beč
kanoe	kanui
kanoe	kanu
cunami	tsunami
nopirkts	kupljen
nopirkts	kupljeno
nopirkts	kupljena
klasisko	klasične
klasisko	klasična
plastmasas	plastika
plastmasas	plastične
plastmasas	plastika
palīdzība	pomoć
ārējais	vanjski
ārējais	vanjska
ārējais	vanjski
ārējais	vanjska
atbildīgs	odgovoran
atbildīgs	odgovorno
atbildīgs	odgovorni
atbildīgs	odgovorna
pirmdienā	ponedjeljak
eirāzijā	euroazije
militāra	vojno
militāra	vojska
militāra	vojni
#ffffff	#ffffff
demo	demo
demo	demonstracija
pretestība	otpor
pasakas	priče
komēdija	komedije
komēdija	komedija
smago	teška
smago	težak
smago	teški
anas	anas
ronalds	ronald
ronalds	ronalda
kalpot	služiti
niksons	nixon
autonomiju	autonomiju
gamma	gama
gamma	gamma
apvērsums	prevrata
stambulā	istanbula
stambulā	istanbulu
stambulā	istanbul
morāvijas	moravski
morāvijas	moravska
tbilisi	tbilisi
elementa	element
deg	gori
deg	burns
jaudas	moc
jaudas	moć
jaudas	snaga
jaudas	napajanje
dziedāja	sang
dziedāja	pjevao
dziedāja	pjevala
raķete	raketa
bils	bil
bils	bill
bērzu	birch
antena	antena
antena	antene
antena	antenu
sēņu	gljive
sēņu	gljiva
suomen	suomen
ģimeņu	obitelji
ģimeņu	obiteljima
ģimeņu	porodice
zīdītājiem	sisavci
zīdītājiem	sisavaca
stepes	stepa
miljonos	milijuni
geo	geo
vita	vita
tradicionālo	tradicionalna
tradicionālo	tradicionalni
tradicionālo	tradicionalno
pieejas	prilazi
pieejas	pristupa
programmatūru	softver
programmatūru	software
plāksne	tanjur
referendums	referendum
slepkavības	ubojstava
slepkavības	ubojstva
slepkavības	umorstva
slepkavības	ubojstvo
slepkavības	atentat
ministri	ministre
ministri	ministri
sadarbojas	surađivati
mitrums	vlage
mitrums	vlaga
mitrums	vlage
mitrums	vlaga
desmitiem	desetke
desmitiem	desetine
desmitiem	deseci
desmitiem	desetke
desmitiem	desetine
paziņojums	objava
paziņojums	najava
paziņojums	primijetio
paziņojums	obavijest
paziņojums	obavijesti
paziņojums	obavijest
paziņojums	priopćenje
paziņojums	izjavu
paziņojums	izjava
paziņojums	komunikacije
paziņojums	komunikacija
sicīlijas	sicilije
pieres	čelo
bezmugurkaulniekiem	beskralježnjaka
ērika	erika
ērika	erica
kuba	kocku
kuba	kocka
kuba	kockica
kuba	kubu
kuba	kube
kuba	kubi
kuba	kuba
pakļauts	podređeni
ninja	nindža
ninja	ninja
leopards	leoparda
leopards	leopard
konventa	konvencija
konventa	sabor
konventa	konvencije
konventa	konvenciji
tīģeris	tiger
tīģeris	tigrica
tīģeris	tigar
tīģeris	tigre
canis	canis
led	vodio
eksperimentu	eksperiment
eksperimentu	pokus
kanāli	kanali
kanāli	kanale
kanāli	kanali
ilgas	čežnja
pārvietots	preselio
garīgā	duhovna
garīgā	duhovni
garīgā	duhovne
garīgā	duhovno
garīgā	mentalni
garīgā	mentalno
garīgā	mentalna
kursa	kurs
vēlme	žudnja
vēlme	želju
vēlme	želja
vēlme	želju
vēlme	želja
vēlme	želeći
laulībā	brak
reģionālā	regionalno
reģionālā	regionalni
nomainīt	zamjeni
nomainīt	zamijeni
popularitāte	popularnosti
popularitāte	popularnost
analīzi	analize
analīzi	analiza
klintis	litice
klintis	litica
klintis	hridi
klintis	stijene
klintis	kamenje
lidostā	aerodrom
miljardus	milijarde
miljardus	milijardi
ierēdnis	službeno
ierēdnis	službeni
ierēdnis	zvanično
veiksmīgs	uspješno
veiksmīgs	uspješna
veiksmīgs	uspješan
wikibase	wikibase
prasmes	vještine
prasmes	vještina
prasmes	vještine
prasmes	vještina
prasmes	umijeće
gatavs	spremni
sīki	detaljan
sīki	detaljne
sīki	detaljno
sīki	detalj
automobilis	auto
automobilis	automobil
automobilis	kola
sesijas	sesije
sesijas	sjednice
sesijas	sesija
sesijas	seanse
attieksmi	stavovi
attieksmi	stavove
laboratorijā	laboratorij
laboratorijā	laboratorija
laboratorijā	laboratorij
laboratorijā	laboratorija
laboratorijā	lab
piespiedu	prisiljen
piespiedu	prisiljeni
piespiedu	prisilno
piespiedu	prisilio
vista	vista
vista	kokoš
vista	piletina
vista	pile
kandidāti	kandidati
kandidāti	kandidatima
kandidāti	kandidate
kandidāti	kandidatkinja
kandidāti	kandidat
kontinentos	kontinenata
teodora	teodora
personāls	osoblje
personāls	osoblje
iznīcināti	uništen
iznīcināti	uništena
miega	spavanje
miega	spavaj
zigfrīds	siegfried
spārnus	krila
spārnus	krilima
spārnus	krilca
atbrīvot	oslobodi
marmora	mramor
parki	parkova
parki	parkovima
parki	parkove
parki	parks
parki	parkovi
kritums	odbiti
kritums	jesen
kritums	pad
lija	harrier
dzeltena	žuto
dzeltena	žuti
dzeltena	žuta
firma	firma
firma	firmi
ķīmiski	kemijski
vilki	vukova
vilki	vukovi
attīstījusies	evoluirao
attīstījusies	evoluirali
privilēģijas	privilegije
privilēģijas	povlastice
privilēģijas	privilegija
zaļais	vrana
zaļais	kula
zaļais	topa
pablo	pablo
atsauksmes	komentarima
atsauksmes	komentari
atsauksmes	komentare
atsauksmes	komentara
ben	ben
esa	esa
uzraksts	natpis
vilnas	vunu
vilnas	vune
vilnas	vuna
vadu	odred
vadu	desetina
vadu	momčad
modeļus	modeli
modeļus	modele
modeļus	uzorci
modeļus	uzorke
pakta	pakt
root	korijen
institūcija	institucije
institūcija	ustanova
institūcija	institucija
disciplīna	disciplinu
disciplīna	disciplini
disciplīna	disciplina
reģionālais	regionalno
reģionālais	regionalni
nsdap	nsdap
lauki	polja
intervija	intervju
etniskā	etničke
etniskā	etničkih
etniskā	etno
etniskā	etnički
prez	prez
atbildēja	odgovorio
atbildēja	odgovorila
atbildēja	odgovorio
atbildēja	odgovorila
modifikācijas	modifikacije
šovs	shaw
šovs	šo
deja	dance
deja	pleši
deja	ples
deja	deja
piedalīšanās	prisustvo
piedalīšanās	nazočnost
piedalīšanās	sudjelovanje
piedalīšanās	učešće
zaudēts	izgubljeni
zaudēts	izgubljena
zaudēts	izgubljeno
zaudēts	izgubljen
apmācību	trening
apmācību	obuka
apmācību	treniranje
vertikāli	uspravno
vertikāli	okomito
vertikāli	okomito
vertikāli	uspravno
vertikāli	vertikalni
zivs	riba
zivs	ribica
zivs	ribe
zivs	ribice
smagas	teška
smagas	težak
smagas	teški
smagas	ozbiljne
smagas	teške
pilsonis	državljanin
pilsonis	građanin
franz	franz
rudzu	raži
negaidīti	neočekivano
negaidīti	neočekivana
negaidīti	neočekivano
negaidīti	neočekivani
als	als
deviņi	devetka
deviņi	devet
spilgti	svijetlo
spilgti	bistar
spilgti	bright
sprieguma	napon
fiziski	fizički
fiziski	fizički
noved	vodi
vispārējā	općenito
kategorijām	kategorije
kategorijām	kategorija
leģendas	legende
rīcība	akcija
villa	vila
villa	villa
villa	vilu
burtiski	doslovno
burtiski	bukvalno
nova	nowa
nova	nova
nova	nová
cēlonis	uzrok
nulles	zero
nulles	nula
tīri	čista
tīri	cista
tīri	čisto
tanki	tenkovi
tanki	tenkove
zaļš	zeleno
zaļš	zeleni
zaļš	zelen
zaļš	zelene
zaļš	zelena
novi	nowy
novi	novi
ierocis	oružje
ierocis	pištolj
ierocis	puška
patvērumu	azila
patvērumu	azil
izskaidrot	objasni
mērķa	cilj
mērķa	meta
virsnieka	policajac
virsnieka	službenik
virsnieka	časnik
īpašā	specijalno
īpašā	posebno
īpašā	posebni
īpašā	poseban
īpašā	posebna
maksāt	plaća
maksāt	plati
dialekts	dijalekt
propagandas	propagandu
propagandas	propaganda
ārmstrongs	armstrong
nes	donosi
minēt	spomeni
minēt	spominjem
minēt	spomenuti
pīle	patak
pīle	patka
pīle	duck
sky	neba
sky	nebu
sky	sky
sky	nebo
profesijas	zanimanja
profesijas	profesije
profesijas	zanimanja
pienākums	dužnost
pienākums	obveze
pienākums	obaveze
pienākums	obveza
pienākums	obvezu
pienākums	obaveza
slēpošanas	ski
princeses	princeza
princeses	princess
princeses	princeze
nacionālistu	nacionalističke
pedro	pedro
nami	nami
pētīt	istraživanje
pētīt	istražuje
teritoriālā	teritorijalni
sods	kazna
sods	penal
sods	kaznu
sods	kazna
sods	kaznu
sods	presuda
sods	rečenica
sods	kazna
aglomerācijā	aglomeracija
geschichte	geschichte
nepareizi	netočno
nepareizi	krivo
nepareizi	pogrešno
upēs	rijeke
upēs	reke
upēs	rivers
izgāja	hodali
izgāja	hodao
izgāja	hodala
gustav	gustave
agresīvi	agresivno
agresīvi	agresivna
agresīvi	agresivan
agresīvi	agresivni
agresīvi	agresivno
observatorija	opservatoriju
panthers	pantere
galvaskausa	lubanja
galvaskausa	lubanje
galvaskausa	lubanju
dzērienu	piće
individuāli	pojedinačno
individuāli	pojedinac
veca	stara
veca	staro
veca	stari
kirī	curie
