年	jaar
曝光	exposure
飛行員	pilot
劫	rooftog
鎖	slot
人群	skares
人群	skare
簡化	streamlined
簡化	vereenvoudigde
簡化	vereenvoudig
從未	nooit
從未	never
從未	omkeer
土壤	grond
水中	onderwater
放映	verwerking
濤	tao
四方	kwartet
消費	verbruik
消費	vrymoedigheid
摩爾	moore
摩爾	mol
洗	wash
隕石	meteoriet
隕石	meteor
摧毀	verwoes
摧毀	vernietig
船隻	skepe
船隻	vaartuie
船隻	vaartuig
船隻	boats
船隻	bote
船隻	skip
船隻	skeep
船隻	boot
否定	negatiewe
否定	negatief
個別	individueel
個別	individuele
個別	individu
橙	orange
橙	gewysig
橙	lemoen
橙	oranje
橙	lemoene
排序	rangskik
排序	sorteer
物體	voorwerpe
物體	objekte
牙齒	tandheelkunde
牙齒	tand
牙齒	tande
元件	komponent
元件	komponente
協調	koördinaat
協調	koördineer
協調	gekoördineerde
協調	koördinasie
協調	koördinering
新秀	nuweling
尾巴	stert
妖怪	monster
度假	vakansie
度假	vakansie
度假	vakansies
扣	buckle
客戶	klant
客戶	klante
客戶	kliënt
客戶	kliënte
諾貝爾	nobel
治理	governance
選民	stemmers
選民	kiesers
演技	toneelspel
演技	waarnemende
演技	optree
勇者	dapper
肌肉	spiere
肌肉	spier
火車	trein
火車	treine
磷酸	fosfaat
蛙	padda
千年	millennium
觀看	kyk
觀看	waarneem
觀看	horlosie
觀看	kyk
觀看	dophou
重型	swaar
肩	skouer
水手	matroos
答案	antwoorde
臂	arm
領先	voorste
領先	leidende
領先	lei
領先	lood
領先	aanvoer
參議院	senate
鏡頭	lens
鏡頭	camera
鏡頭	kamera
鏡頭	skote
頭銜	titels
前提	voorvereiste
時尚	fashion
時尚	mode
時尚	modes
審判	verhoor
審判	probeerslae
三角形	geteël
三角形	driehoeke
民生	livelihood
透明	deursigtig
透明	transparent
透明	deursigtige
透明	deursigtigheid
同行	gelyke
野生	wildernis
野生	wild
野生	wilde
大理	dali
用品	voorrade
混凝土	beton
碘	jodium
鈴	klok
鈴	klokkie
秋季	herfs
秋季	herfs
秋季	val
同事	kollega
同事	kollegas
裁定	beslissing
裁定	regerende
珍珠	pearl
珍珠	pêrels
群眾	skare
人民幣	renminbi
棉	katoen
外交官	diplomats
終極	ultimate
安置	plasing
旋律	melody
旋律	melodie
奔	ben
底部	bodem
底部	onder
底部	onderkant
底部	bottom
衣服	klerasie
衣服	klere
衣服	kleredrag
衣服	klere
終結	einde
終結	beëindig
風險	risk
風險	risiko
象棋	skaak
剪	cut
標記	merkers
標記	etiket
標記	markus
標記	merk
標記	mark
標記	merk
標記	merker
標記	merke
標記	merker
指向	aanwys
鋼鐵	staal
鋼鐵	yster
新教	protestantisme
新教	protestantse
南洋	nanyang
火焰	brand
火焰	vuur
火焰	vlam
火焰	vlamme
火焰	flames
雲南	yunnan
魁北克	quebec
速率	gradeer
速率	tarief
速率	beoordeel
年級	graad
聚會	party
聚會	feesvieringe
聚會	partytjie
聚會	byeenkoms
轟炸	bomaanvalle
轟炸	bomaanval
捐款	bydraes
捐款	skenking
捐款	skenk
捐款	skenkings
烈士	martelaar
寵物	troeteldier
寵物	troeteldiere
春季	lente
夫婦	paartjies
夫婦	paartjie
亞美尼亞	armenië
科爾	cole
卓越	uitnemendheid
卓越	excellence
晶片	chip
遷移	migreer
螢幕	skerm
真菌	swam
真菌	fungus
號碼	nommer
號碼	getalle
號碼	getal
鞋	skoene
鞋	skoen
馬其頓	macedoniese
馬其頓	masedonië
俄亥俄州	ohio
羽毛	feather
羽毛	vere
消耗	verbruik
消耗	vrymoedigheid
期限	duur
期限	tydperk
期限	tydsduur
肥	vet
肥	fat
總計	totale
社交	maatskaplike
社交	sosiale
社交	sosiaal
害怕	bang
害怕	geskrik
概率	waarskynlikheid
缺少	ontbreek
缺少	vermis
缺少	afwesig
繪畫	skilder
繪畫	skildery
繪畫	skets
繪畫	tekening
繪畫	skilderye
登山	klim
登山	hiking
溶液	oplossing
攻勢	aanstootlik
吸血鬼	vampire
河谷	valley
河谷	vallei
暱稱	bynaam
暱稱	byname
美人	skoonheid
血管	aar
潛艇	duikboot
貝克	baker
貝克	bakker
彈藥	ammunisie
中止	staak
決戰	duel
栗	borskas
殺手	moordenaar
殺手	killer
頌	ode
偷	steel
偷	steel
偷	diefstal
隱藏	versteek
隱藏	weggesteek
隱藏	verberg
隱藏	versteek
隱藏	verberg
隱藏	wegkruip
暗示	wenke
星星	ster
星星	star
星星	sterre
多元	meervoud
多元	pluralisme
溝	dump
合金	legering
合金	allooi
矮	kort
矮	kortliks
矮	sorteer
疊	vou
討伐	kruistog
討伐	crusade
酒吧	balke
酒吧	sterre
酒吧	kroeë
酒吧	tralies
酒吧	balk
酒吧	bar
酒吧	kroeg
酒吧	pub
酒吧	kroeg
撤回	teruggetrokke
撤回	ontrek
石川	ishikawa
延續	voortsetting
盲	blind
制服	uniforms
制服	eenvormige
制服	uniform
介面	koppelvlak
場景	scene
場景	toneel
場景	skerms
場景	scenes
場景	tonele
炮兵	artillery
痛	pyn
星雲	newel
怕	bang
怕	bevrees
包裹	oorvloei
包裹	oorvloei
包裹	toegevou
包裹	toegedraai
包裹	pakkie
包裹	pakket
配樂	klankbaan
山區	mountains
山區	berge
山區	berg
進口	ingevoer
進口	ingevoerde
中型	medium
匿名	anoniem
四名	vier
陽光	son
陽光	sonskyn
陽光	sonlig
宗旨	poog
猜	raai
束	beam
束	straal
束	lewendige
現存	bestaande
行程	uitstappie
行程	reisplan
拘捕	arrest
鄉村	villages
鄉村	village
鄉村	dorpie
偉大	groot
偉大	wonderlik
房間	kamer
房間	kamers
房間	rooms
溪流	strome
溪流	stroom
運算	operasie
運算	bewerking
運算	uitwerk
回收	herwinning
卸任	uitgaande
有用	bruikbare
有用	nuttig
拉丁文	latyns
收視率	aanslae
電信	telecom
電信	telekommunikasie
電信	telekommunikasie
壩	dam
情緒	emosie
情緒	bui
情緒	gemoed
情緒	gemoedstoestand
情緒	emosies
夫妻	paartjies
夫妻	paartjie
渤海	bohai
灌木	struik
甜	lieflike
甜	soet
離子	ion
離子	ions
演講	lectures
演講	lesings
演講	spraak
演講	toespraak
演講	speech
演講	lesing
偽	pseudo
百合	lelie
百合	lilies
百合	lily
麥可	michael
參觀	besoek
淨	netto
用語	bepalings
用語	voorwaardes
土星	saturnus
仁川	incheon
線路	lyn
挖掘	grawe
槍械	vuurwapens
槍械	vuurwapens
喉	keel
先進	moeiliker
先進	gevorderde
先進	gevorderd
順序	orde
順序	bestel
順序	volgorde
順序	bestelling
順序	rangskik
護照	paspoort
底特律	detroit
罪行	misdade
罪行	misdrywe
川崎	kawasaki
傳送	ratkas
嵐	lan
條款	bepalings
條款	voorwaardes
管道	pyplyn
管道	pype
管道	pyp
路徑	pathways
路徑	paths
路徑	paaie
邏輯	logies
邏輯	logiese
邏輯	logika
被殺	gedood
被殺	doodgemaak
被殺	vermoor
宗教信仰	religie
宗教信仰	godsdiens
新潟	niigata
墓地	begraafplaas
看台	stalletjies
範	waaier
範	aanhanger
範	bewonderaar
宮崎	miyazaki
終身	leeftyd
終身	lewensduur
鮋	scorpionfish
變形	transformasie
變形	transformeer
歡樂	vreugde
笛	fluit
海報	poster
海報	plakkate
心臟	hart
心臟	hartjie
受害者	slagoffers
受害者	slagoffer
受害者	victim
否認	verbied
珍妮	jenny
較低	laer
較低	kleinletters
較低	verlaag
較低	sagter
較低	elektrisiteit
鳥類	voëls
攜帶	dra
攜帶	carry
虛擬	virtuele
圖案	patroon
童軍	scout
童軍	verkenner
童軍	scouts
昆蟲	insekte
昆蟲	insek
摔角	stoei
部件	dele
部件	parte
運動場	stadion
卡洛斯	carlos
男友	kêrel
許可	permit
許可	lisensie
許可	toelating
許可	toestemming
卡片	kaarte
卡片	kaarte
陝西	shaanxi
歐元	eur
歐元	uraan
歐元	euro
集體	collective
胎	tire
近似	benadering
近似	benaderde
熱門	gewild
熱門	gewilde
熱門	bokant
熱門	bo
熱門	hoogs
熱門	gewild
熱門	neigings
崛起	opkoms
中隊	eskader
貨運	besending
貨運	vrag
貨運	freight
水泥	beton
水泥	cement
平壤	pjongjang
隊友	spanmaats
同位素	isotoop
教皇	pous
大使館	ambassade
大使館	embassy
初始	aanvanklike
財產	eiendom
始終	skuilname
始終	altyd
支配	dominansie
優先	prioriteit
米勒	miller
碎片	puin
怪獸	beast
怪獸	monster
怪獸	monster
怒	woede
怒	kwaai
怒	wrath
怒	woede
怒	rage
密集	intensiewe
密集	intens
密集	intense
流星	meteor
對稱	simmetrie
電訊	telecom
電訊	telekommunikasie
電訊	telekommunikasie
戲院	teater
戲院	teater
戲院	cinema
加密	enkripsie
加密	onderteken
加密	kriptografie
加密	geënkripteer
海盜	pirate
海盜	seerower
流程	vloei
流程	flow
關東	kanto
武術	martial
委內瑞拉	venezuela
長野	nagano
謎	mystery
謎	geheimsinnig
謎	raaisel
謎	legkaart
謎	enigma
鎮壓	lyke
伊斯蘭教	islam
後備	rugsteun
男爵	baron
長者	bejaardes
保證	gewaarborg
保證	waarborg
航海	sailing
監視	observasie
奈良	nara
有線	draad
有線	kabel
梵	brahma
發射器	lanseerder
末端	eindig
痛苦	pyn
數值	waardes
數值	numeries
數值	numeriese
數值	waarde
月亮	maan
司機	drywer
司機	aandrywer
叛亂	mutiny
叛亂	opstand
梅爾	mel
碰撞	botsing
碰撞	clash
碰撞	botsings
簽	teken
簽	onderteken
契約	kompakte
契約	kompak
契約	deed
階級	klas
圓形	sirkel
圓形	sirkelvormige
帳號	rekening
共計	totale
丘陵	hills
學科	disciplines
後面	agter
巴林	bahrein
個體	individuele
個體	individu
毛利	maori
毛利	mori
駁回	weier
動態	voed
動態	stroom
動態	toevoer
動態	berig
動態	dinamiese
動態	omvattende
動態	berigte
動態	stories
動態	aktiwiteit
動態	dynamics
晉升	promosies
晉升	promosie
大氣	atmosfeer
釋出	vrylaat
釋出	vrystelling
預期	verwagting
預期	expectations
預期	verwag
流感	griep
流感	flu
劇院	teater
劇院	teater
費城	philadelphia
鄒	tsou
人格	persona
人格	persoonlikhede
人格	persoonlikheid
瘋狂	insane
瘋狂	mal
瘋狂	malheid
瘋狂	madness
綽號	bynaam
綽號	byname
幽默	humor
實體	entiteite
實體	entiteit
異常	abnormale
每一個	elke
翻新	opgeknap
維也納	wene
維也納	wenen
繼任	successor
繼任	aanspraakmakers
都城	capitol
元帥	marshal
頸	nek
摩洛哥	morocco
摩洛哥	marokko
獎章	medalje
獎章	medals
楓	maple
症狀	simptome
症狀	simptoom
兵庫	hyogo
清除	skoonmaak
清除	skoon
神聖	heilig
神聖	heilige
神聖	holy
地表	oppervlak
學位	grade
學位	graad
光譜	spektrale
光譜	spectra
光譜	spektrum
光譜	spektroskopie
景點	attraksies
景點	besienswaardighede
景點	aantrekkingskrag
景點	aantreklikheid
適用	toepaslik
適用	toepaslike
業餘	amateurs
業餘	amateur
鯊	shark
鯊	haai
鯊	haaie
腹部	abdomen
肯尼迪	kennedy
寬頻	breëband
煥	hwan
致命	lethal
致命	deadly
致命	fatale
魚雷	drilvis
模糊	verdof
模糊	dof
模糊	blou
模糊	verdof
模糊	blur
猿	apes
斯通	klip
極限	beperk
極限	limiet
極限	limiete
極限	beperkings
極限	uiters
極限	extreme
蜂	bee
碗	rolbal
稍後	later
看起來	lyk
挖	grou
挖	grawe
集會	rally
集會	saamtrek
區分	distinction
燦	chan
瑤	yao
瑤	mien
傷亡	casualties
信心	geloof
信心	sekerheid
信心	vertroue
法文	frans
法文	franse
明天	môre
明天	more
集結	rally
集結	saamtrek
杖	staaf
杖	rod
先鋒	pioneer
先鋒	pionier
先鋒	pioniers
動詞	werkwoord
動詞	werkwoorde
體積	volume
體積	groote
暗殺	sluipmoord
復仇	vengeance
復仇	wraak
復仇	revenge
燃燒	skryf
燃燒	skryfwerk
感受	voel
感受	voel
感受	feelings
感受	gevoelens
射程	gewysig
射程	omvang
魅力	glamour
魅力	charisma
魅力	charm
契丹	khitan
兵團	regiment
廈門	xiamen
培訓	oefening
大教堂	katedraal
聯軍	koalisie
鰓	gill
暴露	blootgestel
暴露	kaak
暴露	blootstelling
暴露	exposure
消費者	openbaring
消費者	verbruiker
消費者	verbruikers
雲端	wolk
屍體	lyf
屍體	liggaam
寸	duim
時刻	oomblikke
時刻	oomblik
蝦	garnale
專利	patent
田徑	atletiek
矛	spear
追蹤	volg
追蹤	snit
追蹤	baan
追蹤	spoor
售票	kaartjie
區別	distinction
區別	verskil
搞笑	snaaks
搞笑	snaakse
村落	village
村落	dorpie
葡萄酒	wyn
音樂劇	musical
樸	park
半徑	radius
六個	sesde
六個	ses
標籤	merk
標籤	merker
標籤	oortjie
標籤	merkers
標籤	etiket
標籤	etiketteer
標籤	etiket
放大	zoem
肝	lewer
傳記	biographies
傳記	biografie
失望	teleurstellende
失望	teleurgesteld
瑾	jane
雅克	jacques
安迪	andy
辦公	kantoor
屬性	eienskap
屬性	eiendom
氫	waterstof
數百	honderde
豐田	toyota
名譽	honour
名譽	gestand
名譽	eer
名譽	honorary
名譽	reputasie
名譽	ere
名譽	honor
光子	foton
特點	kenmerke
特點	eienskappe
特點	characteristic
磷	fosfor
品種	rasse
書記	klerk
書記	clerk
瑪莉	mary
瑪莉	maria
霜	frost
霜	room
霜	cream
海豚	dolfyn
海豚	dolfyne
紫色	pers
特快	express
正統	ortodoksie
正統	ortodokse
國外	overseas
國外	oorsese
千克	kilogram
密碼	kode
密碼	wagwoorde
帽子	hats
帽子	hoed
普查	sensus
中西	midwest
腺	klier
腺	kliere
海軍陸戰隊	marines
歌劇	opera
歌劇	sepie
歌劇	operas
焦點	fokus
冬天	winter
紀元	epog
幸運	lucky
幸運	gelukkig
霍爾	saal
資本	hoofstad
拓展	uitbrei
團結	unity
團結	solidarity
魔鬼	duiwel
獎勵	belonings
獎勵	bonus
獎勵	aansporings
獎勵	toekennings
獎勵	toekenings
獎勵	beloning
合唱團	koor
合唱團	chorus
國防	verdediging
國防	verdediging
國防	defence
文書	instrument
文書	instruments
文書	instrumente
容許	toelaatbaar
容許	toelaat
意圖	voorneme
意圖	bedoeling
物件	voorwerp
物件	voorwerpe
物件	objekte
背後	agter
培育	breeding
物流	logistiek
物流	logistieke
味道	smaak
味道	reuk
味道	ruik
潮流	gety
體驗	ervaringe
體驗	ervarings
體驗	ervaar
體驗	ervaring
體驗	ondervinding
禽	pluimvee
河內	hanoi
裝飾	versiering
裝飾	deco
裝飾	versierings
婚禮	troues
婚禮	troue
術語	termyn
術語	bepalings
術語	voorwaardes
術語	terminology
接待	ontvangs
倒塌	ineenstorting
倒塌	toevou
公理	aksiomatiese
梅花	klawer
梅花	klubs
梅花	pruim
改寫	sinkronisering
改寫	herskryf
明日	môre
明日	more
王牌	ase
王牌	skoonskip
王牌	ace
王牌	aas
爪哇	java
縮短	korter
上限	plafon
上限	cap
上限	beperk
星期二	dinsdag
研究者	navorsers
合格	gekwalifiseerde
水果	vrug
水果	vrugte
水果	fruits
指標	aanwysers
指標	metrieke
指標	aanwyser
指標	aanduier
句子	sinne
句子	sin
麵包	brood
商務	biz
商務	besigheid
議長	speaker
議長	luidspreker
議長	spreker
使徒	apostles
使徒	apostle
使徒	apostel
使徒	apostolic
使徒	apostoliese
聖母	madonna
巴拉圭	paraguay
過往	verlede
過往	vorige
過往	afgelope
可愛	oulik
可愛	lieflik
可愛	oulike
兔子	hasie
兔子	bunny
兔子	haas
兔子	rabbit
超新星	supernova
大洋洲	oseanië
較小	kleiner
針	needle
丈	joe
蝙蝠	vlermuis
褐	bruin
綾	aya
或許	miskien
或許	dalk
煤炭	kole
煤炭	steenkool
鬥士	vegters
鬥士	fighter
星空	sterre
減弱	verswak
蔬菜	groente
索引	indeks
索引	indeksering
華麗	glam
華麗	manjifiek
華麗	pragtige
木材	hout
唱歌	eer
唱歌	sang
唱歌	sing
唱歌	singing
唱歌	singende
正規	formele
正規	formal
模特	modelle
放射性	straling
候選	kandidaat
埋	begrawe
閃電	weerlig
零件	dele
零件	parte
儀器	apparaat
儀器	instrument
儀器	instruments
儀器	instrumente
抽象	abstrakte
抽象	abstraksie
保健	gesondheidsorg
魔術	strik
魔術	toor
魔術	magic
週一	maandag
流動	vloei
流動	flow
流動	mobility
中斷	insert
中斷	onderbreek
中斷	breek
中斷	blaaskans
連線	verbind
連線	koppel
電壓	spanning
奇蹟	miracles
奇蹟	miracle
煮	cook
煮	kook
煮	kookkuns
專屬	eksklusiewe
相機	camera
相機	kamera
相機	kameras
進化	evolusie
進化	evolution
進化	evolusionêre
家鄉	tuisdorp
聖誕	kersfees
明亮	helder
幼稚園	kleuterskool
巡航	cruise
巧克力	sjokolade
熊本	kumamoto
將來	toekomstige
將來	toekoms
無敵	invincible
雷諾	strand
體操	gimnastiek
廟宇	tempels
欠	skuld
講座	lectures
講座	lesings
講座	lesing
照明	beligting
行銷	bemarking
外籍	buitelandse
外籍	foreign
海地	haiti
海地	haïti
查詢	navraag
查詢	navrae
查詢	navrae
查詢	navrae
語音	stem
語音	spraak
語音	toespraak
語音	speech
墓葬	tombs
染色	dye
派系	fraktion
話題	onderwerp
鎊	pond
鎊	pound
行業	industries
行業	bedryf
孤立	isolation
孤立	isolasie
孤立	geïsoleerde
詞彙	woordelys
詞彙	woordeskat
售出	sold
售出	verkoop
飯	rys
飯	ete
危害	leed
危害	harm
危害	hazards
危害	hazard
撥	dial
撥	bel
肖像	portret
肖像	portraits
憤怒	woede
憤怒	kwaai
憤怒	woede
憤怒	rage
旗幟	banier
旗幟	vlaggie
旗幟	vlag
旗幟	rapporteer
旗幟	vlae
旗幟	gemerk
旗幟	vlaggies
巡洋艦	cruiser
間接	indirekte
間接	indirek
間接	hoedanigheid
長崎	nagasaki
負面	negatiewe
負面	negatief
適應	aanpassing
適應	aanpas
關心	omgee
早晨	môre
早晨	oggend
早晨	more
神學	teologie
水道	waterweg
餐	ete
餐	etes
現代化	modern
現代化	moderne
後裔	afstammelinge
累計	opgehoopte
堪薩斯州	kansas
樺	berk
樺	birch
旅程	journey
公墓	begraafplase
公墓	begraafplaas
相互作用	wisselwerking
相互作用	interaksies
船舶	skip
船舶	skeep
船舶	skepe
漢堡	burger
漢堡	hamburg
嬰兒	baba
嬰兒	babies
帆船	seilboot
帆船	sailing
毀滅	verwoes
毀滅	vernietig
毀滅	vernietiging
客棧	tavern
客棧	inn
客棧	herberg
客棧	koshuis
讀書	lees
勇敢	dapper
中西部	midwest
選票	stemme
選票	ballot
入場	ingang
科目	vakke
週末	naweke
週末	naweek
董事會	bord
時常	gereeld
時常	dikwels
赫爾	hull
接力	oordra
接力	relay
水庫	dam
水庫	reservoirs
水庫	reservoir
收益	inkomste
收益	opbrengste
收益	verdienste
新興	emerging
投訴	klagtes
投訴	klagte
小隊	squad
認知	kognitiewe
博覽會	exposition
博覽會	expo
見習	kadet
準確	akkurate
準確	akkuraat
山頂	toppunt
山頂	rylaan
山頂	peak
製造商	vervaardiger
陸地	terrestriële
陸地	grond
金錢	geld
主人公	hoofkarakter
海德堡	heidelberg
亮度	helderheid
提早	vroeg
提早	vroeë
會計	boekhou
會計	rekeningkundige
會計	rekeningkunde
會計	rekenmeester
會計	boekhouer
會計	rekeningkundige
襪	sokkies
派對	party
派對	feesvieringe
派對	partytjie
灌溉	besproeiing
國土	bantoestan
導師	tutor
導師	mentor
導師	mentors
包裝	pakkie
包裝	pakket
包裝	omvou
包裝	verpakking
包裝	packing
包裝	oorvloei
義務	verpligtinge
義務	swyg
義務	verpligting
煙	sigaret
煙	smoke
鑽	dril
情景	scenarios
情景	scenario
海口	haikou
想像	imagine
傳輸	ratkas
揭露	vertoon
揭露	onthul
樹林	woods
醉	dronk
陣容	besetting
民俗	folk
民俗	folklore
多媒體	multimedia
瞬間	oomblikke
瞬間	kits
阿曼	oman
阿曼	aman
阿曼	amman
郵政	plasing
郵政	plaas
解析	analitiese
秋田	akita
繪製	teken
偵測	opsporing
偵測	ondersoek
差別	verskil
籌備	voorbereiding
籌備	voorbereidings
獎牌	medalje
獎牌	medals
大田	daejeon
新娘	bride
新娘	bruid
麻煩	sukkel
疏散	ontruiming
隼	falcon
化身	avatar
欣賞	waardeer
出版物	publikasies
出版物	publisering
表彰	herkenning
安哥拉	angola
陶瓷	keramiek
抵制	weerstand
容器	houer
相應	ooreenstemmend
芙蓉	flo
目的地	bestemming
目的地	bestemmings
咒	vloek
咒	curse
咒	vervloek
滑冰	skating
和解	versoening
底下	bodem
底下	onder
底下	onderkant
底下	bottom
詹姆士	jakobus
詹姆士	james
詢問	navrae
詢問	navraag
詢問	navrae
敢	durf
