और	un
सुंदर	skaistā
सुंदर	diezgan
सुंदर	smuka
सुंदर	skaistas
सुंदर	pievilcīgs
सुंदर	izskatīgs
सुंदर	skaists
यानि	līdzekļi
यानि	nozīmē
हाउस	māja
हाउस	mājā
अफ़्रीका	āfrika
इच्छा	vēlme
इच्छा	vēlmi
भार	svars
भार	svara
खंड	iedaļa
खंड	sadaļa
खंड	sekcija
खंड	bloku
खंड	blokam
खंड	bloka
खंड	bloks
खंड	bloķēt
मिश्रण	samaisa
मिश्रण	maisījums
मिश्रण	mix
मिश्रण	maisījums
मिश्रण	maisījums
समर्पित	veltīta
समर्पित	veltīts
पहुंच	piekļūt
पहुंच	pieeja
पहुंच	piekļuve
स्मारक	pieminekļu
स्मारक	piemineklis
स्मारक	pieminekļa
व्यास	diametrs
प्यार	mīlestība
प्यार	mīli
प्यार	love
प्यार	mīla
प्यार	mīlu
प्यार	mīlošs
आन्दोलन	kustība
आन्दोलन	kustību
मंत्रालय	ministrijas
मंत्रालय	ministrija
आत्मा	dvēseli
आत्मा	dvēsele
आत्मा	gars
हे	hei
हे	hey
पक्षी	putns
पक्षी	putnu
निवासी	iedzīvotāji
निवासी	rezidentu
निवासी	rezidents
निवासी	iedzīvotājs
निवासी	rezidenti
निवासी	iedzīvotāji
डेविड	deivids
डेविड	dāvids
डेविड	david
कह	pateikt
कह	saki
कह	teikt
जंक्शन	krustojums
जंक्शन	krustojuma
खास	īpaša
खास	īpašais
खास	īpašs
खास	īpašā
खास	īpaši
जलवायु	klimats
बांग्लादेश	bangladešas
बांग्लादेश	bangladeša
तय	fiksēti
तय	fiksēta
तय	noteikta
तय	fiksēts
धारावाहिक	epizodes
तारे	star
तारे	zvaigzne
तारे	zvaigznes
बनाना	padarot
बनाना	radot
बनाना	radīšana
बाकी	atlikuma
बाकी	atlikums
बाकी	atpūta
बाकी	atlikušās
बाकी	atlikusī
बाकी	atlikušais
संत	sant
संत	svēto
संत	svētais
संत	saint
ऊंचाई	pacēluma
ऊंचाई	pacēlums
ऊंचाई	augumu
ऊंचाई	augums
ऊंचाई	augstums
उपग्रह	pavadonis
उपग्रह	satelītu
तुर्की	turciju
तुर्की	turcijā
तुर्की	tītara
तुर्की	turcija
तुर्की	turcijas
तुर्की	turku
तुर्की	turcijas
संस्कार	bēres
संस्कार	apbedīšanas
संस्कार	rituāli
संस्कार	rituāliem
शंकर	šankars
अर्थव्यवस्था	ekonomika
बीमारी	slimība
बीमारी	slimības
बीमारी	slimība
बीमारी	slimības
बीमारी	slimība
वार्षिक	gada
वार्षिक	ikgadēja
वार्षिक	ikgadēji
वार्षिक	ikgadējais
वार्षिक	gada
परिसर	telpas
परिसर	komplekss
परिसर	sarežģīts
परिसर	kompleksā
परिसर	sarežģīti
परिसर	sarežģīta
अधिकतम	max
अधिकतम	maks
अधिकतम	makss
अधिकतम	smagāko
अधिकतम	maksimālais
अधिकतम	maksimums
अधिकतम	maksimālā
अधिकतम	maksimāli
अधिकतम	maksimizēt
वैश्विक	globālā
वैश्विक	globālie
वैश्विक	globāli
वैश्विक	globālais
वैश्विक	globāla
तभी	tikai
अनिवार्य	obligāta
अनिवार्य	obligāts
अनिवार्य	obligātas
अनिवार्य	obligāti
अनिवार्य	pamatelementus
अनिवार्य	obligāta
अनिवार्य	obligāts
अनिवार्य	obligāti
अनिवार्य	obligāta
अनिवार्य	obligāts
अनिवार्य	obligāti
अनिवार्य	būtiska
अनिवार्य	būtiski
अनिवार्य	būtisks
अनिवार्य	būtiskas
उपाधि	grādu
उपाधि	grāds
सामान्यतः	parasti
तारा	star
तारा	zvaigzne
द्वार	vārtus
द्वार	vārti
द्वार	vārtiem
द्वार	durvju
द्वार	durvis
द्वार	durvis
मुख्यतः	galvenokārt
आनंद	baudīt
आनंद	ananda
कम्पनी	sabiedrība
कम्पनी	uzņēmums
कम्पनी	kompānija
रे	stars
रे	ray
जिनकी	kuru
जिनकी	kura
स्थायी	pastāvīgu
स्थायी	pastāvīgs
स्थायी	pastāvīgās
स्थायी	pastāvīgā
स्थायी	pastāvīga
स्थायी	ilgstoša
स्थायी	ilgstošs
स्थायी	ilgstošu
लकड़ी	koksne
लकड़ी	koks
लकड़ी	koka
लकड़ी	kokmateriāli
गोल	mērķis
गोल	apaļš
गोल	apaļi
गोल	kārta
गोल	apaļa
तल	stāvs
तल	grīdas
तल	grīda
तल	apakšējais
तल	apakšējā
तल	dibens
तल	grunts
तल	lejas
तल	apakšā
ऋण	kredīts
ऋण	aizņēmums
ऋण	aizdevums
ऋण	parāds
ऋण	parādu
ऋण	kredīti
ऋण	aizņēmumi
ऋण	aizdevumi
ऋण	atskaitot
ऋण	mīnuss
ऋण	mīnus
दास	das
नंबर	numuru
नंबर	numurs
नंबर	skaitlis
नंबर	skaits
त्वचा	ādas
त्वचा	ādu
त्वचा	āda
नोबेल	nobela
अधिकारियों	iestādes
अधिकारियों	virsnieki
अधिकारियों	amatpersonas
अधिकारियों	virsnieku
जटिल	komplekss
जटिल	sarežģīts
जटिल	kompleksā
जटिल	sarežģīti
जटिल	sarežģīta
जटिल	sarežģīts
जटिल	sarežģīti
जटिल	sarežģīta
हमला	uzbrukums
हमला	uzbrukumu
हमला	uzbrukt
हमला	uzbrukumā
आपूर्ति	piegādes
आपूर्ति	piegāde
आपूर्ति	piedāvājums
आपूर्ति	apgāde
अर्थशास्त्र	ekonomika
अर्थशास्त्र	ekonomikā
दर्ज	ierakstīti
दर्ज	reģistrētais
हस्ताक्षर	parakstīšana
हस्ताक्षर	parakstīšanas
हस्ताक्षर	paraksti
हस्ताक्षर	parakstus
हस्ताक्षर	paraksta
हस्ताक्षर	parakstīšana
हस्ताक्षर	paraksts
कानूनी	neatradu
कानूनी	likumīgi
कानूनी	juridiskais
टिप्पणी	komentārs
टिप्पणी	komentēt
टिप्पणी	piezīmes
टिप्पणी	atzīmē
टिप्पणी	piezīmes
टिप्पणी	komentāri
टिप्पणी	apsvērumi
टिप्पणी	atsauksmes
स्मृति	smriti
स्मृति	atmiņa
स्मृति	atmiņas
वेद	vēdas
राजनैतिक	politiskā
तीव्र	kaislīgi
तीव्र	ātri
तीव्र	ātra
तीव्र	ātrs
तीव्र	strauji
तीव्र	fast
तीव्र	tropu
तीव्र	intensīvā
तीव्र	intensīvas
तीव्र	intensīvs
तीव्र	intensīvi
तीव्र	intensīva
सम्बन्धित	atbilstošās
सम्बन्धित	saistīts
हाइड्रोजन	ūdeņraža
हाइड्रोजन	ūdeņradis
चयन	atlases
चयन	izvēle
चयन	atlase
चयन	izlase
राजनीतिज्ञ	politiķis
यूनानी	grieķijas
यूनानी	grieķu
यूनानी	grieķijā
यूनानी	grieķija
जॉर्ज	džordžs
डीवीडी	dvd
स्वर्ण	zeltā
स्वर्ण	zelta
स्वर्ण	zelts
ठोस	cietais
ठोस	cietā
ठोस	cieta
ठोस	ciets
सभ्यता	civilizācija
मशीन	mašīna
विदेश	ārvalstīs
विदेश	ārzemēm
विदेश	ārvalstīm
विदेश	ārzemēs
विदेश	ārvalstu
विदेश	ārzemju
दवा	zāles
दवा	medicīna
ऋषि	sage
शेयर	akcijas
गर्म	hot
गर्म	karsts
गर्म	karsti
सौर	saules
पंथ	pārliecība
एशियाई	āzijas
अपेक्षाकृत	salīdzinoši
अपेक्षाकृत	relatīvi
अपेक्षाकृत	samērā
परिभाषा	definēšana
परिभाषा	definīcija
पति	vīrs
सफेद	balti
सफेद	balta
सफेद	balts
सफेद	baltais
सफेद	baltā
संधि	pakta
संधि	pakts
संधि	līgums
वैकल्पिक	alternatīvi
वैकल्पिक	alternatīvais
वैकल्पिक	alternatīva
वैकल्पिक	alternatīvs
वैकल्पिक	aizvietotājs
वैकल्पिक	aizstājējs
वैकल्पिक	vietnieks
वैकल्पिक	izvēles
वैकल्पिक	fakultatīvi
हार	kaklarota
हार	sakāvi
समाधान	rezolūcija
समाधान	izšķirtspēja
समाधान	atrisinājums
समाधान	šķīdums
समाधान	risinājums
समाधान	šķīdumi
समाधान	risinājumi
जेल	cietumā
जेल	cietuma
जेल	cietums
जोड़ा	pāris
जोड़ा	pāra
हिमालय	himalajiem
राजमार्ग	lielceļiem
राजमार्ग	šosejas
राजमार्ग	šoseja
पेड़	koku
पेड़	koks
पेड़	kokā
पेड़	kokiem
पेड़	kokus
पेड़	koki
कैरियर	karjeru
कैरियर	karjera
कैरियर	karjeras
कैरियर	pārvadātājs
कैरियर	kabīne
कैरियर	nesējs
कैरियर	karjera
कैरियर	karjeras
इंच	collu
इंच	collas
डिजिटल	ciparu
डिजिटल	digitālā
डिजिटल	digitālais
श्रेष्ठ	pārāka
निगम	korporācija
निगम	corporation
आग	ugunsgrēks
आग	uguns
आग	uguni
चैम्पियनशिप	čempionāts
चैम्पियनशिप	motokrosā
चैम्पियनशिप	čempionāta
शराब	alkoholu
शराब	alkohols
शराब	spirts
शराब	vīns
पौधे	augi
पौधे	rūpnīcas
पौधे	stādi
पौधे	rūpnīca
पौधे	iekārta
पौधे	augs
पौधे	augu
जमीन	zemi
जमीन	zeme
जमीन	zemes
जमीन	zeme
जमीन	malti
जमीन	zemes
खाने	ēdot
खाने	ēst
खाने	ēšana
खाने	ēd
हाथों	rokām
हाथों	rokas
बाज़ार	bazaar
बाज़ार	tirgus
बाज़ार	tirgi
बाज़ार	tirgus
बाज़ार	tirgū
आदमी	cilvēks
आदमी	vīrietis
आदमी	vecīt
मस्जिद	mošeja
किरदार	rakstzīmes
किरदार	zīmes
निर्धारण	armatūras
नुकसान	zudums
नुकसान	zaudējums
नुकसान	zudumi
नुकसान	zaudējumi
नुकसान	zudumi
