மற்றும்	và
வாக்கெடுப்பு	polling
கோட்டைகள்	forts
யுனெஸ்கோ	unesco
சுவை	nếm
சுவை	hương
எரிக்	eric
பீடம்	altar
சித்த	siddha
சேரும்	milan
சேரும்	milano
சேரும்	đích
வெள்ளம்	lụt
வெள்ளம்	gượng
வெள்ளம்	lụt
கல்லறை	mộ
கல்லறை	tomb
கல்லறை	mộ
கல்லறை	mồ
அத்தியாயம்	chương
அத்தியாயம்	tập
அத்தியாயம்	episode
பாட	ca
பாட	hát
ஆவணம்	doc
ஆவணம்	liệu
மாதா	mata
ராப்	rob
ராப்	cướp
கூட்டல்	sum
நினைவில்	nhớ
வேதம்	vedas
முடிச்சு	node
முடிச்சு	nút
முடிச்சு	gút
முடிச்சு	knot
கென்ட்	kent
தடம்	vết
தடம்	rãnh
ஐம்பது	mươi
ஐம்பது	usd
ஐம்பது	fifty
மகனும்	trai
மகனும்	nhi
மகனும்	son
கற்று	ngộ
கற்று	học
பூங்காக்கள்	parks
நிறுத்தம்	dừng
நிறுத்தம்	ngừng
ரோஜா	rose
ரோஜா	ngợi
ரோஜா	roja
புகை	hút
புகை	khói
சைவம்	vegan
நிலா	nen
நிலா	nguyệt
நிலா	trăng
நிலா	moon
பெனடிக்ட்	benedict
நீச்சல்	bơi
நீச்சல்	bơi
ராதா	radha
கிறிஸ்து	christ
யுனைடெட்	united
யுனைடெட்	hoa
காலணி	giày
காலணி	giầy
காலணி	móng
கரும்பு	mía
தெலுங்கானா	telangana
பதினான்கு	fourteen
சேர்க்கை	union
சேர்க்கை	hợp
சேர்க்கை	combo
எழுச்சி	rise
விளையாடி	thấm
விளையாடி	chơi
விளையாடி	divx
சுங்கை	sungai
படித்த	đọc
மாறிலி	hằng
பாபா	baba
பாபா	margo
கிளிநொச்சி	parrot
கிளிநொச்சி	vẹt
கிளிநொச்சி	kilinochchi
வாழை	chuối
வாழை	banana
குழுவை	group
குழுவை	nhóm
அங்குலம்	cm
அங்குலம்	inch
பேசி	đt
இறைச்சி	thịt
ஏரிகள்	hồ
ஏரிகள்	lakes
நிலவு	nen
நிலவு	nguyệt
நிலவு	trăng
நிலவு	moon
உலோகம்	co
அறிமுக	debut
ஊடகம்	media
மெக்சிகோ	mexico
அமெரிக்கர்	american
அமெரிக்கர்	mỹ
இப்னு	ibn
நாளிதழ்	báo
ஹாலிவுட்	hollywood
பிறந்தது	sinh
பதினாறு	sixteen
சகோதரன்	huynh
கடை	shop
கடை	tùng
தெளிவு	xoã
தெளிவு	clarity
வேர்	root
வேர்	chủ
பிரான்சிஸ்	phanxicô
பிரான்சிஸ்	francis
சக்கர	wheel
வாட்	watt
வாட்	wat
சுவிஸ்	swiss
பேட்மேன்	batman
மூடிய	đóng
ஆட்டோ	auto
வெளியேறும்	thoát
வெளியேறும்	exit
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஜான்சன்	johnson
போஸ்	bose
ஒன்பதாவது	chín
ஒன்பதாவது	đoàn
டெய்லர்	taylor
புனைவு	fiction
கன்னி	virgo
டாட்டா	tata
விவசாயிகள்	nông
மேற்கோள்கள்	quotes
பாக்	pak
தெருவில்	phố
தெருவில்	street
உயிருடன்	sống
உயிருடன்	live
உயிருடன்	alive
பெண்ணை	girl
பெண்ணை	gái
ஓடி	luồng
ஓடி	màng
ஓடி	flow
ஸ்மித்	smith
தண்டு	cord
தண்டு	cuống
அறைகள்	phòng
எண்ணை	số
பிரான்சிய	académie
உரிமையாளர்	hữu
புக்	buk
ஜோடி	cặp
ஜோடி	ghép
ஜோடி	đôi
ஜோடி	cặp
ஜோடி	couple
ஜோடி	đôi
மந்திரம்	mantra
பவானி	bhavani
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
ஜானகி	janki
கரை	viền
கரை	biên
நாயகன்	hero
நாயகன்	hùng
நாயகன்	hoàn
நாயகன்	người
நாயகன்	man
படைத்த	tạo
சிவா	shiva
சிவா	shiva
சிவா	siva
குடி	nhậu
குடி	uống
குடி	uống
குடி	ly
இனிய	phúc
இனிய	vui
குளோரின்	clo
குளோரின்	chlorine
பெல்ஜியம்	bỉ
வெளியிட்டு	releasing
துருக்கிய	turkish
நெப்போலியன்	napoléon
நெப்போலியன்	napoleon
காரைக்கால்	karaikal
ஆயுதம்	khí
ஆயுதம்	súng
ஆயுதம்	khí
குறுக்கே	across
வழிகாட்டி	wizard
பங்களிக்க	góp
பிலிப்	phillip
பிலிப்	philip
பிலிப்	filip
பர்மா	burma
பர்மா	miến
பாபு	babu
தீர்க்க	giải
பலகை	bảng
தணிக்கை	censorship
வளைவு	cong
வளைவு	cong
வளைகுடா	vịnh
வளைகுடா	vịnh
வளைகுடா	bay
மெய்நிகர்	ảo
கிரிக்	crick
மோதல்	collision
உள்ளீடு	feed
உள்ளீடு	entry
உள்ளீடு	mục
உள்ளீடு	nhập
தெய்வங்கள்	thần
ஊதா	purple
ஊதா	tím
ஊதா	violet
புயல்	nhào
புயல்	bão
பகவான்	bhagavan
பகவான்	bhagwan
நினைத்து	nghĩ
அயன்	ayan
கூறு	modul
கூறு	môđun
கூறு	module
கூறு	đun
வரவு	đến
எப்போது	khi
முப்பது	thirty
புத்தரின்	phật
இயல்பாக	chuẩn
இயல்பாக	thường
வைரஸ்	virus
வைரஸ்	virut
பான்	bón
பான்	pan
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	xấu
தீங்கு	ác
தீங்கு	hại
பலன்	quả
பல்லவ	pallava
கோழி	gà
கோழி	gà
சக்தியை	sục
சக்தியை	lực
எல்லோரும்	folks
பயணத்தை	tý
வாரங்கள்	tuần
மென்மையான	soft
மென்மையான	mềm
மென்மையான	lightest
பகதூர்	bahadur
சமம்	bằng
விருந்து	đảng
விருந்து	party
விருந்து	tiệc
ரைட்	wright
உருவாக்குதல்	making
உருவாக்குதல்	tạo
மாநாடுகள்	conferences
ஸ்டுடியோ	studio
குற்றவியல்	phạm
ஆன்லைன்	online
தொழிற்துறை	ngành
அப்பா	bố
அப்பா	papa
அப்பா	bố
அப்பா	cha
முற்போக்கு	progressive
கோலா	koala
கோலா	cola
வெண்	ven
செயலி	app
கணேஷ்	ganesh
கேரி	carrie
சிங்களம்	sinhala
மிகச்சிறிய	xíu
மிகச்சிறிய	tiny
மாஸ்கோ	moscow
மாஸ்கோ	moskva
அறம்	aram
நினைவகம்	memorial
நினைவகம்	ức
ரோடு	đường
ரோடு	road
கர்நாடகா	karnataka
நபி	tri
நபி	nabi
இவள்	cổ
ஆப்கானிஸ்தான்	afghanistan
பற்றாக்குறை	vitamin
கிம்	kim
ஆரம்பம்	khởi
துன்	thun
துன்	tun
தேவா	deva
உளவு	điệp
சாம்	sam
புகைப்படம்	photo
புகைப்படம்	foto
புகைப்படம்	ảnh
கர்நாடகம்	karnataka
வகுப்புகள்	hạng
ஊதியம்	trả
பாலி	pali
பாலி	bali
அக்	oct
பெரும்பான்மையாக	predominantly
சாகிப்	sahib
ஆசி	aussie
ஆசி	blessing
முட்டைகள்	trứng
இந்தோனேசிய	indonesia
கால்கள்	chân
கால்கள்	xương
தத்துவங்கள்	philosophies
சூடான	hot
சூடான	nóng
சூடான	hottest
வறுமை	nghèo
கந்தக	sulfur
பிரம்மா	brahma
குடும்பத்தினர்	gia
குடும்பத்தினர்	đình
வலைப்பதிவு	blog
வாழ்ந்தார்	kiêng
முக்தி	mukti
அரங்கில்	arena
பதினைந்து	fifteen
தனியே	độc
லைவ்	sống
லைவ்	live
கிருஷ்ணர்	krishna
பண்டிதர்	defender
பண்டிதர்	cọc
சர்மா	sharma
தொன்மையான	classic
சிந்தாமணி	chintamani
லிங்கம்	linga
நாராயண	narayana
வட்டு	đĩa
வட்டு	đĩa
ஆல்பர்ட்	albert
குறிக்கோள்	đo
மீள்	reversible
குரங்கு	khỉ
நெருப்பு	lửa
நெருப்பு	cháy
நெருப்பு	lứa
சிலி	chile
வாள்	gươm
வாள்	kiếm
அன்	ann
வரம்	tầm
பிறகும்	theo
பிறகும்	sau
ஹைட்ரஜன்	hidro
ஹைட்ரஜன்	hydrogen
ஹைட்ரஜன்	hydro
ஐக்	eisenhower
ஐக்	ike
வள்ளி	valli
உரிமைகளை	quyền
தேவர்கள்	thần
மயில்	peacock
முஹம்மது	muhammad
நச்சு	độc
கிளர்ச்சி	loạn
விதம்	đường
நார்வே	nauy
முகப்பு	nhà
செடி	cây
செடி	gieo
செடி	trồng
செடி	cấy
நிர்வாகி	admin
திரிபுரா	tripura
விடுதி	hotel
விடுதி	hostel
லிமிடெட்	ltd
டிகிரி	độ
மீடியா	media
மந்திரி	bồi
மந்திரி	jack
தாத்தா	nội
சிரியா	syria
அஞ்சலி	anjali
தாள்	giấy
தாள்	trát
தாள்	tờ
