kategória	kategorya
pravdy	katotohanan
iau	iau
písmen	letra
písmen	letters
písmen	titik
software	software
demo	demo
demo	pagpapakita
grafické	graphical
grafické	maliwanag
grafické	graphic
grafické	graphics
záliv	sapa
záliv	cove
záliv	golpo
záliv	gulf
záliv	look
záliv	bay
romány	nobelang
moon	buwan
moon	moon
izraela	israel
spravodlivosti	katarungan
spravodlivosti	hustisya
spravodlivosti	fairness
regióny	rehiyon
kurt	kurt
samovraždu	magpakamatay
samovraždu	pagpapakamatay
osobu	taong
osobu	person
osobu	tao
polície	pulisya
polície	pulis
výrazné	makabuluhang
výrazné	binibigkas
zelený	berdeng
zelený	green
zelený	berde
wright	wright
moderátor	moderator
moderátor	tagapamagitan
profesionálne	professional
profesionálne	propesyonal
lucia	lucia
ročné	taunang
prísne	mahigpit
nájdené	natagpuan
nájdené	nahanap
nájdené	nakita
nájdené	nakahanap
juhoslávie	yugoslavia
zabrániť	pigilan
zabrániť	iniiwasan
zabrániť	maiwasan
zabrániť	iwasan
zabrániť	iwasan
oscar	oscar
hrdinu	hero
hrdinu	bayani
vnútorná	panloob
vnútorná	indoor
vnútorná	panloob
vnútorná	internal
vnútorná	natatagong
verejný	publiko
verejný	pampubliko
ivanovič	ivanovich
poézia	tula
poézia	poetry
indický	indian
hĺbka	lalim
ferrari	ferrari
sky	sky
sky	kalangitan
sky	himpapawid
maršal	marshall
maršal	marshal
vedcov	scientist
vedcov	siyentipiko
príprava	paghahanda
príprava	hinahanda
príprava	naghahanda
príprava	paghahanda
príprava	inihahanda
rohu	kanto
rohu	sulok
alice	alice
allen	allen
chyba	pagkakamali
chyba	pagkakamali
chyba	error
baby	baby
baby	sanggol
španielske	spanish
španielske	kastila
španielske	espanyol
povesť	reputasyon
jonathan	jonathan
informácia	impormasyon
kože	nagtatago
kože	pagtago
kože	balat
slovak	tagalog
slovak	ingles
julien	julien
poznatky	kaalaman
poznatky	knowledge
konferencii	conference
konferencii	pagpupulong
two	dalawang
two	dalawa
two	two
pevne	masikip
pevne	mahigpit
staroveké	ancient
staroveké	sinaunang
kúpil	nakabili
kúpil	binili
édouard	édouard
marseille	marsella
marseille	marseilles
turistický	turista
guy	guy
kronika	chronicles
pausanias	pausanias
predné	harapan
predné	harap
helin	helin
dame	dame
ovplyvnil	naaapektuhan
nahradené	superseded
nahradené	substituted
nahradené	pinagpalit
nahradené	pinalitan
škótska	scotch
škótska	scottish
wild	wild
wild	ligaw
prirodzený	likas
prirodzený	natural
hrubý	makapal
hrubý	bastos
absolútne	absolutely
absolútne	pasubali
absolútne	absolute
absolútne	lubusang
hľadanie	naghanap
hľadanie	hanapin
hľadanie	maghanap
hľadanie	paghanap
hľadanie	paghahanap
ponuku	tawad
ponuku	bid
ponuku	alok
ponuku	offer
amd	amd
zriadenie	gusali
zriadenie	pagtatatag
aréne	arena
stáli	tumindig
aténach	athens
party	partido
party	party
party	pagdiriwang
party	pagtitipon
spektrum	spectrum
ročná	taunang
metoda	methodius
povodia	basin
popisuje	naglalarawan
popisuje	inilalarawan
bánovce	bánovce
gustav	gustav
niekoho	somebody
zničená	nawasak
zničená	wasak
zničená	sumira
zničená	sinira
business	negosyong
business	negosyo
neil	neil
zodpovednosť	pananagutan
zodpovednosť	pananagutan
zodpovednosť	responsibilidad
rokovania	negotiations
rýchly	mabilisan
rýchly	dali
rýchly	mabilis
rýchly	kabilis
rýchly	fast
uhlíka	karbon
uhlíka	carbon
nemocnica	hospital
nemocnica	ospital
meny	currency
meny	pera
meny	pananalapi
priame	direktang
priame	direct
priame	direkta
charlie	charlie
zložený	pinaghalo
zložený	binubuo
krátka	maiksi
krátka	maikli
krátka	short
krátka	pandak
krátka	maikling
revue	revue
dieťaťa	anak
dieťaťa	bata
kariet	baraha
zúčastnila	pumasok
zúčastnila	pinapasukan
zúčastnila	dumalo
zúčastnila	lumahok
synonymá	synonyms
princa	prinsipe
princa	prince
správny	tama
správny	correct
správny	itama
škótsko	scotland
priemyselné	industrial
priemyselné	industriyal
jon	jon
jasnosť	linaw
jasnosť	kaliwanagan
jednoty	unity
jednoty	pagkakaisa
živý	buhay
manažment	management
manažment	pamamahala
manažment	tagapamahala
príchod	pagdating
príchod	arrival
príchod	sasama
príchod	darating
priniesla	nagdala
priniesla	dinala
vydať	isyu
vydať	issue
vydať	problema
nariadenie	regulasyon
sklon	gradient
sklon	libis
sklon	pagkahilig
ukončenie	pagkumpleto
ukončenie	nagtatapos
ukončenie	ending
ukončenie	pagwawakas
verejná	publiko
verejná	pampubliko
celosvetovo	worldwide
celosvetovo	globally
zložená	binubuo
zložená	pinaghalo
židovský	jewish
gordon	gordon
magnetické	magnetic
dusík	nitrogen
ihneď	kaagad
ihneď	agad
ihneď	kaagad
slovania	slavs
jako	parang
jako	like
jako	gustuhin
marse	marte
marse	mars
alternatívne	alternatibong
alternatívne	alternatibo
alternatívne	kahaliling
alternatívne	alternatibong
alternatívne	alternate
kamil	kamil
odstrániť	alisin
odstrániť	tanggalin
odstrániť	burahin
odstrániť	delete
teba	ikaw
teba	ka
teba	mo
ťah	thrust
ťah	gumalaw
ťah	move
ťah	ilipat
ťah	galawin
mol	mol
občianstvo	pagkamamamayan
čínska	intsik
čínska	tsino
čínska	chinese
centrálna	central
centrálna	gitnang
xiii	xiii
ľahké	madali
ľahké	madaling
ľahké	easy
opatrenia	iingat
silná	powerful
silná	makapangyarihang
silná	malakas
silná	strong
atmosféra	kapaligiran
možný	maaari
možný	posible
možný	possible
možný	maari
možný	posibleng
definuje	tumutukoy
štatút	status
štatút	katayuan
štatút	statute
rangers	rangers
prax	pagsasanay
prax	practice
prax	praktis
prax	maranasan
prax	karanasan
marco	marco
akékoľvek	any
zálive	golpo
zálive	gulf
zálive	look
zálive	bay
lópez	lópez
potter	potter
nebezpečenstvo	panganib
nebezpečenstvo	danger
nebezpečenstvo	delikado
nebezpečenstvo	panganib
nebezpečenstvo	hazard
major	major
koncepcie	konsepto
koncepcie	paglilihi
koncepcie	conception
koncepcie	konsepto
dne	ibaba
dne	ilalim
chuť	lasa
chuť	lasa
prejsť	pumasa
prejsť	ipasa
prejsť	pass
zlé	bad
zlé	masamang
zlé	masama
chcela	wanted
valley	lambak
valley	valley
holt	holt
fond	fund
fond	pondong
útokov	umaatake
wales	wales
normy	pamantayan
ťažký	mabigat
motív	motibo
motív	tampok
motív	itampok
sekcia	section
sekcia	seksyon
sekcia	seksiyon
zastúpenie	representasyon
zastúpenie	pagsasalarawan
rozlíšenie	paglutas
rozlíšenie	resolution
čítanie	mabasa
čítanie	nabasa
čítanie	basahin
čítanie	pagbabasa
čítanie	binabasa
prípady	kaso
gitaru	guitar
gitaru	gitara
georgia	georgia
kongres	kongreso
zlepšenie	pinagandang
zlepšenie	pinahusay
zlepšenie	pinabuting
zlepšenie	pagpapabuti
zlepšenie	pagpapabuti
zlepšenie	pagpapahusay
zlepšenie	pagpapabuti
zlepšenie	pagpapahusay
sport	palakasan
sport	sport
sport	isport
wings	wings
wings	pakpak
kvalita	kalidad
kvalita	quality
duša	kaluluwa
duša	soul
duša	diwa
kombinácia	kumbinasyon
kombinácia	kombinasyon
kombinácia	ipinagsama
hity	hits
led	humantong
led	led
strach	takot
strach	natatakot
pozorovanie	observation
pozorovanie	pinagmamasdan
pozorovanie	obserbasyon
nízka	mababang
nízka	mababa
nízka	low
paláci	palasyo
biblie	biblia
biblie	bibliya
biblie	bible
rudy	rudy
rudy	ore
vladislav	vladislav
leo	leo
výchova	magpalaki
výchova	pagyamanin
výchova	edukasyon
zásady	prinsipyo
benjamin	benjamin
deviatich	siyam
horské	bundok
klasický	classical
klasický	klasiko
klasický	classic
klasický	klasikong
klasický	klasiko
československá	czechoslovak
paula	paula
ano	oo
ano	opo
ano	yeah
indiana	indiana
snímka	screenshot
snímka	snapshot
vojnové	digmaan
vojnové	digmaang
preklady	translation
preklady	pagsalin
preklady	pagsasalin
preklady	pagsasalin
vytváranie	gumagawa
vytváranie	ginagawa
vytváranie	paglikha
vytváranie	paggawa
vytváranie	creation
hádzanárske	handball
pôdu	lupa
kiss	halik
kiss	kiss
neapol	naples
neapol	napoli
mníchove	munich
rovnica	equation
potrebný	kailangan
spotreba	consumption
spotreba	paggamit
sex	pakikipagtalik
sex	sex
vystúpenie	gig
vystúpenie	pagtatanghal
vystúpenie	pagganap
vystúpenie	speech
vystúpenie	pananalita
vystúpenie	talumpati
vystúpenie	pagsasalita
vládne	governmental
vládne	reigns
vládne	pamahalaan
vládne	gobyerno
turistika	tourism
turistika	turismo
turistika	hiking
severovýchod	isan
vetra	hangin
povýšený	promote
negatívne	negatibong
negatívne	negatibo
negatívne	negative
médií	media
médií	midya
elizabeth	elizabeth
dôchodku	pagreretiro
dôchodku	retired
akcia	aksiyon
akcia	pagkilos
akcia	aksyon
ruchu	tourism
ruchu	turismo
všade	saanman
všade	dako
zimný	taglamig
zimný	winter
nasledovalo	sinusubaybayan
nasledovalo	sumunod
nasledovalo	sinundan
menovanie	appointment
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
soli	salts
križovatka	tawiran
križovatka	tatawid
križovatka	kanto
križovatka	junction
križovatka	crossroads
spôsobiť	sanhi
spôsobiť	cause
grant	grant
výmena	interchange
výmena	palitan
výmena	palit
výmena	magpalitan
výmena	swap
výmena	kapalit
vstupe	pumapasok
zachovanie	pagaalaga
zachovanie	pangangalaga
zachovanie	pagpapanatili
zachovanie	maintenance
zachovanie	pagpapanatili
domáca	panloob
domáca	indoor
domáca	domestic
domáca	tahanan
domáca	bahay
domáca	makauwi
oka	oka
oka	mata
explorer	explorer
zrušený	kinansela
zrušený	kinansela
zrušený	repealed
dominik	dominic
chelsea	chelsea
študent	studyante
študent	student
študent	estudyante
duch	ghost
duch	multo
duch	diwa
čestný	honorable
čestný	honorary
pľúc	baga
pľúc	baga
ulicu	kalye
stupne	grades
stupne	grado
stupne	degrees
lokálne	lokal
miller	miller
hit	tumama
hit	hit
hit	tinamaan
zobraziť	pagtingin
zobraziť	tingnan
zobraziť	tignan
zobraziť	panonood
zobraziť	view
zobraziť	ipakita
zobraziť	ipapakita
zobraziť	display
zobraziť	magpakita
zobraziť	ipakita
zobraziť	pakita
zobraziť	show
zadná	hulihan
zapísaný	enroll
belgický	belgian
juniorov	juniors
moderná	makabagong
moderná	modern
moderná	modernong
moderná	makabago
wayne	wayne
vietor	winds
vietor	hangin
obyčajná	ordinaryo
obyčajná	ordinaryong
dosiahlo	nakamit
dosiahlo	nakakamit
dosiahlo	achieved
ekonomický	ekonomiya
ekonomický	economic
land	lupain
land	lupa
stephan	stephan
trvanie	tagal
zlom	break
zlom	evil
zlom	masama
zlom	kasamaan
ukázali	nagpakita
ukázali	pinakita
goya	goya
odstránenie	alisin
odstránenie	pagtanggal
odstránenie	pagtatanggal
odstránenie	pagtanggal
odstránenie	pagtatanggal
odstránenie	natatanggal
spôsobila	dulot
trance	trance
nórsky	norwegian
relácie	sesyon
relácie	session
relácie	sessions
relácie	ipinapakita
relácie	nagpapakita
mont	mont
sekundy	seconds
sekundy	segundo
pedro	pedro
duchovný	espirituwal
duchovný	spiritual
výhra	manalo
výhra	panalong
odchádza	dahon
odchádza	aalis
odchádza	umaalis
skutočný	aktwal
skutočný	actual
iron	bakal
iron	iron
esa	esa
koncepcia	konsepto
koncepcia	paglilihi
koncepcia	conception
nasledovala	sinusubaybayan
nasledovala	sumunod
nasledovala	sinundan
hydra	hydra
ndr	gdr
plánov	plano
okom	mata
konečná	pinal
konečná	pangwakas
konečná	final
konečná	panghuling
pripojené	kalakip
pripojené	nakakonekta
pripojené	konektado
funkčné	pagganap
získa	nagpakasal
bruno	bruno
prijať	makatanggap
prijať	matanggap
prijať	tumanggap
prijať	adopt
prijať	tanggapin
prijať	accept
stavovce	vertebrates
sólo	solo
právomoci	hurisdiksyon
právomoci	kapangyarihan
rakúske	austrian
papier	papel
pôda	lupa
pôda	lupain
pôda	lupa
bot	bot
bot	bot
zuby	ngipin
zrušenie	pagkansela
zrušenie	pagalis
nebo	heaven
nebo	kalangitan
nebo	langit
nebo	sky
nebo	kalangitan
nebo	himpapawid
experiment	eksperimento
učiteľa	guro
učiteľa	teacher
založení	establishing
šancu	pagkakataon
šancu	chance
kamene	bato
kamene	bato
kontrola	kontrol
kontrola	kontrolin
kontrola	checking
kontrola	tinitingnan
kontrola	tinitignan
kontrola	tingnan
kontrola	check
men	kalalakihan
tradíciu	kaugalian
tradíciu	tradisyon
testy	pagsusulit
materská	pagbubuntis
materská	magulang
šťastie	swerte
šťastie	suwerte
šťastie	lucky
šťastie	ligaya
šťastie	saya
šťastie	kaligayahan
šťastie	swerte
šťastie	luck
indonézia	indonesian
indonézia	indonesia
továreň	pabrika
továreň	factory
oznámila	inihayag
oznámila	inanunsyo
caesar	caesar
quebec	québec
quebec	quebec
biskupov	bishops
biskupov	obispo
ruku	bisig
ruku	braso
ruku	kamay
emi	emi
vyrábajú	gumawa
vyrábajú	makagawa
vyrábajú	magkaanak
had	ahas
had	serpent
nice	ganda
nice	sarap
nice	nice
argentínsky	argentinian
mechanika	mechanics
mechanika	mekaniko
rozpadu	disintegration
prachu	alikabok
hell	impiyerno
hell	hell
krištof	christopher
sofia	sofia
norman	norman
tvorca	maker
tvorca	gumawa
tvorca	lumikha
tvorca	creator
vlákna	hibla
vlákna	fiber
vlákna	fibers
predchádzajúce	dating
predchádzajúce	nakaraang
umožnilo	pinapagana
umožnilo	pinagana
držiteľ	hawak
držiteľ	panghawakan
držiteľ	holder
existovať	umiiral
znalosti	kaalaman
znalosti	knowledge
pozadia	background
vysvetliť	explain
vysvetliť	ipaliwanag
vysvetliť	ipinaliwanag
tel	tel
alexej	alexei
plánované	binalak
hardcore	hardcore
vína	alak
židovské	jewish
zápal	pamamaga
mtv	mtv
ukončené	wakasan
ukončené	nakumpleto
ukončené	natapos
ukončené	tinapos
ukončené	natapos
ukončené	tapos
ukončené	ipinagpatuloy
hodinu	oras
prešlo	lumipas
prešlo	pasado
fort	kuta
fort	kutang
fort	fort
animalia	animalia
udelená	granted
udelená	tinupad
udelená	ipinagkaloob
udelená	ipinagkakaloob
udelená	iginawad
označený	tinang
označený	tinag
aux	aux
arabských	arab
úsilie	efforts
úsilie	pagsusumikap
úsilie	pagsisikap
úsilie	effort
úsilie	pagsisikap
kontrakt	kontrata
bush	bush
označená	tinang
označená	tinag
označená	minarkahan
trojuholník	tatsulok
vedomie	kamalayan
vedomie	ulirat
korún	crowns
design	disenyo
nariadil	iniutos
veriacich	mananampalataya
mierou	pagkontrol
here	rito
here	dito
here	nandito
spolupracuje	magtulungan
spolupracuje	makipagtulungan
spolupracuje	magtulungan
zvýšiť	pagtaas
zvýšiť	dagdagan
zvýšiť	taasan
zvýšiť	taasan
autobusy	bus
autobusy	bus
vieru	pananampalataya
geologické	geological
detail	detalye
priama	direktang
priama	direct
priama	direkta
podmienkou	kalagayan
podmienkou	kondisyon
podmienkou	kundisyon
účet	account
matematiku	matematika
matematiku	math
maľba	pininturahan
maľba	painting
maľba	pinta
vedúca	nangunguna
este	este
záležitosti	affairs
záležitosti	usapin
záležitosti	airs
doplniť	supplement
doplniť	madagdagan
spôsobil	dulot
menu	menu
menu	menu
upraviť	edit
časové	temporal
párov	couples
párov	pares
prirodzene	natural
prirodzene	naturally
podarí	nagtatagumpay
seč	cet
povinnosť	duty
povinnosť	tungkulin
povinnosť	obligasyon
náhle	biglang
náhle	bigla
náhle	biglaang
náhle	sudden
rozličné	misc
rozličné	miscellaneous
rozličné	kalokohan
mail	mail
mail	sulat
mail	koreo
daň	buwis
head	head
head	ulo
ťahu	thrust
robin	robin
víťaza	nagwagi
víťaza	winner
víťaza	pagandahan
osobná	personal
osobná	pasahero
mexika	mehiko
čin	act
čin	kikilos
čin	kumilos
právny	legal
voľba	opsyon
voľba	pagpili
voľba	pagpipilian
voľba	pinili
voľba	choice
nedávno	kamakailan
prijatie	resibo
prijatie	pagpasok
prijatie	acceptance
prijatie	pagtanggap
prijatie	adoption
rick	rick
leva	leon
novinári	mamamahayag
položka	item
položka	heading
položka	tutungo
kone	kabayo
sprievodca	wizard
sprievodca	patnubay
sprievodca	gabay
zničený	nawasak
zničený	nabagabag
zničený	wasak
missouri	missouri
messier	messier
kontexte	konteksto
kontexte	context
vedená	guided
vedená	ginagabayan
podnet	reklamo
alternatívny	alternatibong
alternatívny	alternatibo
alternatívny	kahaliling
alternatívny	alternatibong
alternatívny	alternate
vaucluse	vaucluse
dedín	villages
dedín	nayon
bane	bane
hamilton	hamilton
perry	perry
centier	centers
philip	felipe
philip	philip
páry	couples
páry	pares
vplyvy	nakakaimpluwensiya
vplyvy	impluwensya
vplyvy	epekto
vplyvy	effects
vplyvy	epekto
prekážky	hadlang
prekážky	hurdles
dobytka	baka
nárast	pagtaas
nárast	dagdagan
nárast	taasan
nárast	tumaas
nárast	paglago
nárast	paglaki
prescott	prescott
ekonomická	ekonomiya
ekonomická	economic
roy	roy
starosti	alala
starosti	alala
sporu	alitan
sporu	pagtutol
chordáty	kordata
charakteristická	katangian
alberta	alberta
časy	times
časy	beses
prírodovedec	naturalista
experimenty	eksperimento
zástupcov	deputies
triede	grade
oddiely	hukbo
kosť	bones
kosť	buto
kosť	buto
vatikán	vatican
transport	transportasyon
transport	sasakyan
predstavy	ideya
trhová	merkado
trhová	palengke
trhová	pamilihan
trhová	market
veronica	veronica
astronomické	astronomical
svadba	kasal
svadba	kasalan
svadba	wedding
harris	harris
sas	sas
špeciálny	espesyal
špeciálny	special
brazílsky	brazilian
sochu	rebulto
sochu	statue
express	ipahayag
express	express
prístavu	daungan
prístavu	harbour
age	edad
age	age
miami	miami
stretnúť	matugunan
stretnúť	kilalanin
stretnúť	magkita
rozsiahla	malawak
rozsiahla	malawak
elena	elena
slovenčina	eslobako
slovenčina	tagalog
slovenčina	ingles
sudca	hukom
sudca	husgahan
howard	howard
julius	julius
prebiehajú	nagpapatuloy
prebiehajú	patuloy
prebiehajú	nagaganap
prebiehajú	kasalukuyang
roll	gumulong
roll	roll
populárne	popular
populárne	sikat
populárne	nauuso
populárne	trending
nízky	mababang
nízky	mababa
nízky	low
definovaný	tinukoy
aktívna	active
aktívna	aktibong
aktívna	aktibo
facto	facto
fontána	fountain
fontána	balong
kennedyho	kennedy
panvy	pelvic
populácia	sapi
populácia	stock
populácia	populasyong
populácia	populasyon
databáza	database
minúty	minuto
steel	bakal
steel	steel
steel	asero
zvýšil	nadagdagan
ihrisko	palaruan
kontinentálne	kalapagang
delá	baril
delá	cannon
spôsobili	dulot
ženská	pambabae
ženská	babae
ženská	babae
ženská	female
fox	fox
rozpráva	talks
rozpráva	nagsasalita
libier	pounds
turecka	turkey
turecka	turkiya
boulevard	boulevard
naznačuje	mungkahi
naznačuje	nagmumungkahi
naznačuje	nagpapahiwatig
tovar	kalakal
tovar	kalakal
tovar	paninda
tovar	paninda
krásna	ganda
krásna	maganda
légie	legion
ľadu	yelo
ľadu	ice
listina	charter
listina	deed
chordata	chordata
staršia	older
základného	basic
mačka	pusa
mačka	cat
manuel	manuel
potrebná	kailangan
potrebná	kinakailangan
médiá	media
médiá	midya
pridať	magdagdag
pridať	add
pridať	idagdag
programovanie	programming
väzňov	pinalaya
jason	jason
podpísaná	pinirmahan
priniesli	nagdala
priniesli	dinala
fiat	fiat
bojovníkov	warriors
bojovníkov	fighters
kruh	bilog
cestovateľ	traveler
cestovateľ	manlalakbay
cestovateľ	traveller
cestovateľ	manlalakbay
písanie	typing
písanie	pagsusulat
koňa	kabayo
rozšíriť	pahabain
rozšíriť	extend
rozšíriť	palawakin
square	parisukat
bunka	cell
idea	idea
idea	ideya
pan	pan
notre	notre
mäso	karne
mäso	laman
zastaviť	tma
zastaviť	tumigil
zastaviť	itigil
zastaviť	tigil
zastaviť	huminto
spirit	diwa
vidí	nakakakita
zničili	nawasak
obsahovala	nakapaloob
obsahovala	naglaman
domácnosti	kabahayan
domácnosti	pambahay
domácnosti	sambahayan
zabiť	pumatay
zabiť	patayin
vyvinula	evolved
étienne	étienne
jazier	lakes
zviera	beast
zviera	animal
zviera	hayop
strata	kawalan
strata	pagkawala
kresťanská	christian
kresťanská	kristiyano
moore	moore
ostali	nanatili
publikované	inilathala
publikované	publish
publikované	nagpaskil
ville	ville
technicky	technically
predchodcu	predecessor
stalin	stalin
kandidátov	candidates
ovplyvňuje	nakakaapekto
via	via
hale	hale
hale	lobby
kampaň	kampanya
ozbrojené	hukbong
ozbrojené	armadong
ozbrojené	sandatahang
sabbath	sabbath
zrejmé	halata
tichý	tahimik
dar	dar
dar	gift
dar	regalo
zapísané	nakarehistro
zapísané	inilagay
zapísané	pinasok
zapísané	naipasok
satelit	satellite
silno	mahigpit
silno	masikip
silno	mahigpit
silno	hard
silno	mahirap
povedané	nagsasalita
stĺp	pillar
napísala	sinulat
napísala	wrote
napísala	nagsulat
doska	plate
doska	plato
doska	lupon
doska	board
akýkoľvek	any
dinosaurov	dinosaurs
stavy	states
stavy	estado
stavy	unidos
stavy	stocks
nájde	nahahanap
nájde	humanap
regionálne	pampook
regionálne	regional
regionálne	rehiyonal
kompletne	lubos
štyria	apat
ľudstva	sangkatauhan
nároky	claims
chlapec	boy
vyvinuté	binuo
vyvinuté	evolved
platiť	pay
platiť	bayaran
platiť	magbayad
definované	tinukoy
okno	bintana
obieha	orbits
zlúčenín	compounds
zranených	injured
zranených	nasugatan
zranených	nasugatan
master	master
parametrov	parameter
odborníkov	eksperto
bao	bao
maximálny	max
maximálny	pinakamataas
janeiro	janeiro
subjekt	entidad
subjekt	entity
subjekt	sasailalim
subjekt	paksa
subjekt	subject
chov	breeding
chov	aanak
chov	pagsasaka
chov	hawak
prehra	kawalan
prehra	pagkawala
prehra	pagkatalo
cyprus	cyprus
château	château
premeny	pagbabagong
premeny	transformation
produkciu	produksyon
produkciu	production
budúcnosť	kinabukasan
budúcnosť	hinaharap
vzorec	formula
petrohrade	petrograd
posun	shift
posun	displacement
posun	offset
zničiť	sirain
zničiť	wasakin
debehogne	debehogne
jazdy	rides
jazdy	nagmamaneho
jazdy	pagmamaneho
poľnohospodárstva	agrikultura
angličtina	tagalog
angličtina	ingles
laurent	laurent
blokov	blocks
kostí	bones
kostí	buto
herca	artista
herca	actor
herca	aktor
novela	nobela
myšlienok	thoughts
myšlienok	saloobin
jerry	jerry
žiaci	estudyante
žiaci	pupil
cicavce	mammals
cicavce	mamalya
patrik	patrick
presný	tumpak
presný	tama
presný	eksaktong
zameraný	nakatuon
zameraný	nakatutok
modré	blue
modré	bughaw
modré	asul
zaradenie	listahan
zaradenie	listing
zaradenie	klasipikasyon
zaradenie	pagsasama
zaradenie	isasama
okolité	nakapaligid
okolité	pumapaligid
farebné	kulay
farebné	kulay
farebné	colored
farebné	kulay
farebné	makulay
úplné	complete
úplné	kumpletuhin
úplné	kompleto
úplné	kumpleto
vodopád	talon
severozápadnom	northwest
zahraničnej	foreign
zahraničnej	dayuhang
bežný	ordinaryo
bežný	ordinaryong
bežný	normal
rozpore	pabago
rozpore	inconsistent
príčina	sanhi
príčina	cause
príčina	dahilan
glenn	glenn
interview	interview
interview	panayam
interview	pakikipanayam
rajón	raion
vedieť	alam
vedieť	kilala
lotyšsko	latbiya
elektronickej	elektronikong
elektronickej	electronic
arsenal	arsenal
predstavoval	kinakatawan
zasvätený	privy
konštanta	constant
johan	johan
naša	ating
naša	aming
naša	ours
naša	atin
donald	donald
pravdepodobné	malamang
predstavenia	palabas
inter	inter
strechy	bubong
normálne	normal
ruiny	makawala
kombinácii	kumbinasyon
kombinácii	kombinasyon
výbuchu	sabog
výbuchu	pagsabog
príležitosť	okasyon
príležitosť	pagkakataon
príležitosť	opportunity
umelca	artista
umelca	artist
vĺn	alon
expozícia	lantad
expozícia	exposure
tradičný	tradisyunal
tradičný	tradisyonal
tommy	tommy
paulo	paulo
narodený	ipinanganak
narodený	pinanganak
samo	self
samo	sarili
samo	mismo
samo	itself
marta	marta
marta	martha
príspevok	post
príspevok	poste
príspevok	kontribusyon
kresťanských	christian
kresťanských	kristiyano
vedu	science
vedu	agham
vykonať	magsagawa
vykonať	isagawa
vykonať	maisagawa
vykonať	maipatupad
technik	technician
golden	golden
golden	ginintuang
šiesty	ikaanim
navrhnuté	iminumungkahing
navrhnuté	nagmungkahi
navrhnuté	iminungkahi
navrhnuté	iminungkahing
navrhnuté	iminumungkahi
navrhnuté	pagkakagawa
navrhnuté	dinisenyo
navrhnuté	idinisenyo
navrhnuté	iminungkahing
oni	sila
oni	nila
irán	iran
výkony	palabas
lepší	better
záznamov	records
záznamov	talaan
víťazstva	tagumpay
zmienky	pagbanggit
zmienky	mentions
zmienky	binabanggit
získané	nakuha
získané	ikinuha
žľazy	glandula
preložil	isinalin
sociológia	sosyolohiya
vodík	hydrogen
poškodenie	injury
poškodenie	pinsala
poškodenie	damage
poškodenie	pinsala
spojiť	pagsamahin
spojiť	link
spojiť	ikonekta
spojiť	kumonekta
spojiť	pagsamahin
slnečné	maaraw
slnečné	sunny
slnečné	solar
rovina	plane
rovina	eroplano
hĺbky	lalim
krku	leeg
stanovené	set
stanovené	itakda
stanovené	naayos
stanovené	inayos
prezývka	alyas
prezývka	palayaw
zničil	sumira
zničil	sinira
výpočet	pagkalkula
výpočet	computation
európu	europa
európu	gresya
potomkovia	anak
potomkovia	descendants
kleť	kleť
predsedovia	upuan
predsedovia	silya
deje	nangyayari
rozum	utak
rozum	dahilan
rozum	isip
rozum	kahulugan
rozum	sense
renesancie	renaissance
kopec	burol
pokúšal	tried
pokúšal	sumubok
pokúšal	nasubukan
pokúšal	sinubukan
rovnaká	parehong
rovnaká	same
argumenty	argumento
zoo	zoo
three	tatlong
three	tatlo
orol	agila
výskumy	pananaliksik
výskumy	pagsisiyasat
výskumy	research
potenciál	posibleng
nádej	umaasa
nádej	umasa
nádej	sana
ježiš	hesus
ježiš	jesus
nestor	nestor
diagram	diagram
telefón	phone
telefón	telepono
telefón	telephone
telefón	telepono
závislosť	dependiyensiya
závislosť	dependensiya
závislosť	addiction
premenná	variable
pres	pangulong
pres	pres
atmosféru	kapaligiran
definovaná	tinukoy
izraelský	israeli
zvolili	inihalal
zvolili	hinalal
ronald	ronald
sub	sub
sub	rap
petrom	pedro
petrom	peter
know	alam
know	kilala
diego	diego
mercedes	mercedes
gonzález	gonzález
slovom	salitang
slovom	salita
obývaných	pinamumugaran
kôň	kabayo
závod	planta
závod	halaman
závod	lahi
federer	federer
vysielania	broadcast
vysielania	pagsasahimpapawid
vysielania	pagsasahimpapawid
vysielania	broadcasting
žiadosti	aplikasyon
žiadosti	hiling
umelo	artipisyal
samica	babae
samica	female
jaskýň	tabon
dokumentu	dokumento
vedomosti	kaalaman
vedomosti	knowledge
obmedzené	limitado
obmedzené	limitadong
obmedzené	limited
obmedzené	nililimitahan
obmedzené	limitado
obmedzené	nilimitahan
vzájomné	kapwa
žiak	pupil
beat	matalo
plánuje	plano
plánuje	binalak
cestovného	pamasahe
cestovného	pamasahe
členka	miyembro
odchod	alis
odchod	aalis
odchod	umaalis
súkromná	pribado
súkromná	pribadong
raf	raf
spojenci	allies
mechanické	makina
nástup	boarding
nástup	pagsakay
nástup	pasukan
relativity	relatibidad
obeť	alay
obeť	biktima
úspešná	matagumpay
úspešná	tagumpay
postupy	pamamaraan
days	araw
dvanástich	labindalawang
dvanástich	dose
bielorusko	belarus
tokio	tokyo
komunistická	komunista
označenia	pagmamarka
označenia	designation
označenia	marks
koncerte	konsiyerto
koncerte	concert
islam	islam
pokles	tanggihan
pokles	drop
pokles	bumaba
pokles	bawasan
daní	buwis
pius	pio
odbory	unyon
utrpel	nagdusa
špeciálna	espesyal
špeciálna	special
databázy	database
civilizácie	sibilisasyon
