категорія	categoría
ядро	núcleo
регіони	rexións
губернатора	gobernador
стрічка	parte
стрічка	comer
стрічка	alimentar
стрічка	poderán
стрічка	de
стрічка	manter
стрічка	cinta
випробувань	ensaios
випробувань	xuízos
вокзал	comisaría
вокзал	estación
королівський	teatro
королівський	royal
королівський	súa
королівський	real
королівський	alteza
діях	fases
кістки	ósos
критика	críticas
критика	crítica
запит	petición
вест	oeste
вест	occidente
вест	occidental
вест	do
вест	da
вест	west
дочки	fillas
впливає	afecta
впливає	á
речення	oración
речення	frase
речення	sentenza
речення	sentencia
речення	punto
речення	e
речення	seguido
речення	frases
графік	gráfico
графік	gráfica
реклама	publicidade
арт	arte
арт	art
арт	a
допоміг	a
допоміг	axudou
допоміг	axuda
допоміг	axudounos
допоміг	axudaron
америка	américa
америка	ee
америка	america
америка	estados
америка	unidos
америка	uu
америка	nos
президенти	presidente
президенти	vicepresidente
президенти	o
проблему	problema
невідома	descoñecido
невідома	descoñecida
енергія	enerxía
енергія	consumo
енергія	enerxético
енергія	enerxética
гвінеї	guinea
давид	david
оркестр	orquestra
святі	santos
святі	sagrado
святі	santo
святі	santos
святі	sagrada
нобелівської	nobel
поміж	entre
поміж	os
приходить	vén
приходить	se
приходить	ven
вогнем	lume
вогнем	fogo
хвороб	enfermidades
хвороб	enfermedades
хвороб	doenzas
явно	claro
явно	obviamente
мур	moore
угорщині	hungría
біологічних	biolóxicas
біологічних	biolóxica
біологічних	biolóxico
біологічних	biolóxicos
срібла	silver
туристів	turistas
отто	otto
морська	naval
морська	frota
усім	todo
усім	o
усім	mundo
усім	todos
майно	propiedade
майно	inmobiliario
реліз	liberación
реліз	lanzamento
реліз	en
реліз	liberdade
реліз	a
бувають	distinguido
бувають	distinguidos
виявили	descubrimos
виявили	descuberto
виявили	descubriu
виявили	descubrín
лука	luca
підполковник	coronel
музикантів	músicos
голоси	votos
голоси	voces
жовтий	amarelos
жовтий	amarelas
жовтий	amarela
жовтий	marelo
жовтий	taxi
вина	viño
лікаря	médico
лікаря	doutor
способи	formas
способи	xeitos
способи	xeito
способи	maneiras
способи	de
способи	forma
способи	métodos
способи	os
словом	avogado
словом	asistencia
словом	palabra
тебе	que
альберт	albert
номери	números
номери	das
номери	os
номери	número
важливе	importante
важливе	importantes
крок	paso
крок	un
крок	escala
комедії	comedia
комедії	a
хребет	de
хребет	rango
хребет	cadea
хребет	montañosa
хребет	abano
хребет	cresta
зразка	mostra
відповідальності	responsabilidades
носій	mediática
носій	prensa
носій	medios
носій	de
носій	comunicación
носій	dos
поліція	policía
негайно	inmediatamente
негайно	inmediato
негайно	axiña
негайно	de
негайно	contado
негайно	inmediato
негайно	contado
скелі	cliff
скелі	rochas
скелі	xeo
скелі	pedras
срібло	silver
біль	dor
біль	moito
напряму	directamente
творчий	creativo
творчий	creativos
творчий	creativa
творчий	creativas
плоди	froita
звернувся	a
лівий	esquerda
лівий	queda
хвилини	minutos
хвилини	minuto
хвилини	momento
хвилини	intre
хвилини	agarda
човен	barco
човен	bote
човен	chalana
сто	centos
сто	cento
сто	300
сто	de
сто	cen
сто	100
задній	última
задній	fila
задній	parte
задній	traseira
звіт	informe
звіт	informar
рядок	liña
рядок	fila
рядок	fila
громадянська	civís
громадянська	civil
двадцять	20
двадцять	vinte
італійська	italiano
італійська	italiana
італійська	italianos
акторів	actores
угода	tratar
угода	negocio
угода	trato
угода	acordo
