den	را
ensam	تنهایی
ensam	تنها
ensam	تنهای
läsa	بخوان
läsa	خواندن
läsa	خوانده
läsa	بخوانند
läsa	بخوانید
läsa	خواندن
läsa	قرائت
egenskaper	مشخصات
egenskaper	ویژگیها
egenskaper	ویژگیهای
stig	استیگ
andalusien	اندلس
kanarieöarna	قناری
syd	ساوت
syd	جنوب
syd	جنوبی
dom	آنها
dom	آنان
dom	اونا
dom	اونها
dom	آنها
dom	ایشان
dom	دام
trä	چوبی
trä	چوبی
trä	وود
trä	چوب
gröna	سبز
gröna	گرین
dra	pull
dra	کشیدن
dra	ترسیم
järnväg	ریل
natten	شبها
natten	شبی
natten	شب
natten	شبانه
patrick	پاتریک
ann	ان
alan	آلان
alan	آلن
fiskar	ماهیان
fiskar	ماهیها
fiskar	فیش
fiskar	ماهیان
fiskar	ماهی
fiskar	ماهیگیری
madagaskar	ماداگاسکار
historiker	مورخان
rättigheter	حقوق
snö	اسنو
snö	برف
snö	برفی
topp	بالا
topp	top
topp	تاپ
topp	اوج
topp	فاعل
topp	اوج
topp	قله
institutet	موسسه
institutet	مؤسسه
institutet	انستیتو
tibet	تبت
bear	خرس
bear	بیر
bear	خرسی
lära	تدریس
lära	یادگیری
lära	یادگیری
standard	پیشفرض
standard	استاندارد
alabama	آلاباما
panama	پاناما
kortare	کوتاهتر
stationen	پاسگاه
stationen	ایستگاه
howard	هوارد
howard	هاوارد
natur	سرشت
natur	طبیعت
gällivare	یالیوره
framåt	جلو
missouri	میزوری
addis	آدیس
vladimir	ولادیمیر
knut	کنوت
knut	گره
dubbel	دابل
dubbel	دوگانه
dubbel	دوتایی
mästerskapet	قهرمانی
last	بارگذاری
last	بار
last	محموله
birkaland	پیرکانما
kontroll	مهار
kontroll	کنترل
kontroll	کنترول
teknik	تکنیک
teknik	فناوریهای
teknik	فناوری
teknik	تکنولوژی
teknik	تکنیکهای
musikalbum	آلبوم
välja	انتخاب
välja	انتخاب
traditionella	سنتی
kamen	کامن
minne	خاطره
minne	حافظه
minne	حافظۀ
målet	هدف
målet	هدفگیری
pampa	پامپا
tidskriften	مجله
krävs	لازم
krävs	نیاز
taiwan	تایوان
norman	نورمن
grundare	بنیانگذاران
grundare	مؤسسان
grundare	بنیانگذار
grundare	موسس
abeba	آبابا
princip	اصل
kyrkor	کلیساها
kyrkor	کلیساهای
rené	رنه
rené	رنه
pan	پان
pan	پن
berget	کوهستانی
berget	کوهی
berget	کوه
berget	کوهستان
berget	کوه
berget	طور
jim	جیم
regemente	هنگ
starka	قوی
party	مهمانی
party	پارتی
party	مهمونی
party	حزب
party	جشن
massa	ماسا
massa	جرم
massa	توده
massa	پالپ
populära	عامه
populära	محبوبه
populära	محبوب
janeiro	ژانیرو
skydd	پناهگاه
skydd	پناه
skydd	حفاظت
skydd	پناه
skydd	محافظت
end	پایان
tåg	قطار
tåg	قطارها
tåg	متقاضیان
tåg	قطاری
tåg	قطار
til	تیل
full	پر
full	کاملش
full	سرشار
full	فول
full	پره
full	مستی
full	مست
quito	کیتو
leo	لئو
leo	leo
elegans	الگانس
elegans	ظرافت
elegans	لطافت
campbell	کمپل
campbell	کمپبل
campbell	کمبل
sam	سَم
sam	سام
sam	sam
acacia	اقاقیا
stat	حالت
stat	استیت
stat	دولت
stat	وضعیت
stat	ایالت
historiskt	تاریخی
historiskt	تاریخی
ali	علی
ali	ali
minor	کوچک
minor	خردسال
minor	کوچکی
sovjetiska	شوروی
klockan	کلاک
klockan	ساعت
karaktär	شخصیت
karaktär	نویسه
beethoven	بتهوون
sjukdom	بیماری
sjukdom	بیماری
sjukdom	ناخوشی
sjukdom	مرضی
sjukdom	بیماری
edvard	ادوارد
fotograf	photographer
fotograf	عکاس
biografi	bio
biografi	بیوگرافی
biografi	تذکره
biografi	زندگینامه
förmodligen	احتمالا
förmodligen	احتمالاً
ross	راس
harald	هارالد
ernest	ارنست
kenora	کنورا
låtskrivare	songwriter
sångerska	singer
sångerska	خواننده
problemet	مشکل
problemet	مسئله
problemet	مشکلی
modifiera	تغییر
rent	خالص
rent	ناب
rent	پاک
rent	تمیز
rent	پاکم
rent	پاک
wang	وانگ
wang	ونگ
will	ویل
flottan	ناوگان
aceh	آچه
earl	ارل
earl	ایرل
äktenskap	ازدواج
murray	مورای
murray	موری
mat	غذایی
mat	خوراک
mat	غذا
obelix	اوبلیکس
ech	ech
kandidat	کاندید
kandidat	نامزد
kandidat	کاندیدای
ekonomi	اقتصاد
ekonomi	اقتصاد
arkansas	آرکانزاس
upptäcktes	کشف
behövs	لازم
behövs	نیاز
blanco	بلانکو
söner	پسران
söner	فرزندان
släkt	مربوط
släkt	مرتبط
släkt	فامیل
släkt	خانوادگی
släkt	خانواده
claude	کلود
claude	کلاد
produkter	محصولاتی
produkter	محصولات
indiska	سرخپوست
indiska	هندی
indiska	هند
indiska	هندوستان
arm	بازو
arm	دست
arm	آرم
arm	بازوی
mannen	انسان
mannen	مَرد
mannen	مرد
ivan	ایوان
centimeter	سانتیمتر
kanalen	کانال
kanalen	مجرا
kanalen	مجرای
kanalen	کانال
kanalen	مجرا
kanalen	مجرای
kanalen	چنل
kanalen	channel
leonard	لئونارد
energi	انرژی
japansk	ژاپنی
jurist	وکیل
uppstod	برخاست
coast	کوست
orkester	نوازندگان
orkester	ارکستر
rörelsen	جنبش
rörelsen	تحرک
rörelsen	نهضت
poet	poet
poet	شاعری
poet	شاعر
parken	park
parken	پارک
framgångar	کامیابی
framgångar	موفق
framgångar	موفقیتهای
framgångar	success
framgångar	موفقیت
hårt	سفت
hårt	تنگه
hårt	سخت
hårt	دشوار
verde	ورده
verde	ورد
indiana	ایندیانا
heart	قلبی
heart	دل
heart	قلب
modellen	model
modellen	مدل
arizona	آریزونا
bröderna	برادرهای
bröderna	برادران
bröderna	برادرها
borås	بوروس
anslutning	الحاق
anslutning	ارتباط
anslutning	اتصال
led	led
led	رفاقت
klubb	باشگاه
klubb	چماق
klubb	کلاب
klubb	کلوب
klubb	کلوپ
slogs	جهاد
tommy	تامی
veta	دانستن
veta	بدانند
veta	بدانید
kenya	کنیا
alice	آلیس
råd	پند
råd	نصیحت
andorra	آندورا
bosatt	مقیم
bosatt	ساکن
bosatt	رزیدنت
bosatt	اقامت
avstånd	مسافت
avstånd	فاصله
avstånd	گستره
avstånd	گسترۀ
avstånd	فواصل
war	جنگ
war	جنگی
bulgariska	بلغاری
association	انجمن
hel	کل
ian	ایان
rocky	راکی
mening	معنای
mening	معنی
mening	معنا
mening	حکم
mening	جمله
bibliografi	کتابشناسی
death	مرگ
calais	کاله
religiösa	مذهبی
religiösa	دینی
grekisk	یونان
grekisk	یونانی
fritt	آزادانه
fritt	free
fritt	آزادی
fritt	رایگان
fritt	آزاده
fritt	آزاد
bilar	ماشینها
pine	پاین
pine	کاج
pdf	pdf
tidning	روزنامه
tidning	مجله
tidning	ژورنال
tidning	مجله
tidning	نشریه
kim	کیم
kim	kim
fly	پرواز
fly	گریز
fly	فرار
planet	سیاره
planet	هواپیمای
planet	هواپیمایی
planet	هواپیما
sand	شن
sand	سند
sand	ماسه
sand	شنی
tomas	توماس
tomas	تامس
tomas	توما
kval	عذاب
kval	حسرت
kval	دلتنگی
kval	اندوه
kval	غم
etapp	مرحله
etapp	فازی
etapp	فاز
etapp	مرحله
etapp	صحنه
etapp	استیج
grant	گرنت
grant	گرانت
grant	اعطای
religion	مذهب
religion	دین
händer	دست
händer	دستهای
händer	دستان
abu	ابو
utah	یوتا
sichuan	سیچوان
renault	رنو
medlemmarna	اعضای
medlemmarna	اعضا
studera	studying
studera	مطالعه
studera	تحصیل
studera	مطالعه
lorraine	لورین
slå	بیت
slå	لت
lokal	محلی
kommentarer	نظرات
kommentarer	نظرها
kommentarer	توضیحات
windows	ویندوز
valle	بایه
valle	واله
morgan	مورگان
morgan	مرگان
morgan	مورگن
lasse	لاسه
lincoln	لینکن
lincoln	لینکولن
lincoln	لینکلن
heliga	مقدس
heliga	مقدس
yang	یانگ
anställd	کارمند
särskild	مخصوص
särskild	ویژه
särskild	خاص
särskild	استثنایی
särskild	خاصه
html	html
lady	بانوی
lady	بانو
rheinland	راینلاند
bevarade	پایسته
bevarade	محفوظ
günther	گونتر
sekreterare	دبیر
sekreterare	منشی
berömda	مشهور
berömda	مشهوره
berömda	معروف
utländska	خارجه
utländska	خارجی
överste	سرهنگ
pico	پیکو
täthet	تراکم
täthet	چگالی
inlägg	پست
inlägg	پستی
inlägg	post
inlägg	پستها
adams	آدامز
adams	ادامز
holstein	هولشتاین
order	فرمان
order	دستورات
order	دستور
kanadensisk	کانادایی
kanadensisk	کانادا
fåglar	پرندگان
württemberg	وورتمبرگ
inslag	عناصری
inslag	عناصر
sänka	روشویی
sänka	سینک
titlar	عناوین
sant	راست
sant	حقیقی
sant	درست
sant	true
elever	دانشجویان
elever	مردمک
elever	شاگردان
nation	ملت
nation	ملتی
social	اجتماعی
social	سوسیال
christopher	کریستوفر
hittar	بفهمد
hittar	بیابد
hästar	اسبان
hästar	اسب
hästar	اسبها
juba	جوبا
skapar	ایجاد
skapar	ایجاد
karlskrona	karlskrona
elizabeth	الیزابت
camp	اردوگاه
camp	اردو
camp	کمپ
framgångsrika	موفق
framgångsrika	رستگار
oliver	زیتونی
oliver	زیتون
oliver	اولیور
oliver	الیور
driver	شناور
föll	فل
lucas	لوکاس
jiangxi	جیانگشی
beskrivning	شرح
beskrivning	مشخصات
beskrivning	توصیف
middle	وسطی
middle	میدل
middle	میانی
middle	میانه
middle	وسط
paraná	پارانا
trafik	ترافیک
trafik	ترافیکی
tätort	شهری
tätort	urban
tätort	اوربان
varianter	مشتقات
varianter	تغییرات
jordan	جوردن
jordan	جردن
jordan	اردن
medel	وجوه
medel	منابع
rumänien	رومانی
boston	بوستون
johnny	جانی
wild	وحشی
wild	وایلد
förbundet	عهد
förbundet	پیمان
förbundet	لیگ
road	جاده
lexikon	قاموس
lexikon	دیکشنری
blues	بلوز
mix	اختلاط
mix	مخلوط
mix	میکس
kod	کد
tillgång	دارائی
tillgång	دارایی
tillgång	داراییها
bro	داداشی
bro	داداش
bro	برادر
bro	پل
bro	پلی
like	شبیه
like	لایک
like	مثل
like	like
like	مانند
boy	پسر
boy	boy
line	خط
gemensamt	مفصل
gemensamt	رایج
gemensamt	معمولی
gemensamt	مشترک
framstående	برجسته
framstående	ممتاز
framstående	متمایز
framstående	برجسته
canal	کانال
canal	مجرا
canal	مجرای
sport	sport
sport	اسپورت
sport	ورزش
sport	ورزشی
sport	ورزشکار
sport	اسپرت
sport	اسپورت
sport	ورزشی
sport	ورزش
advokat	وکالت
advokat	وکیل
cameron	کمرون
armé	لشگر
armé	ارتش
armé	ارتشی
armé	سپاه
armé	لشکر
vitt	سپید
vitt	وایت
vitt	سفید
lättare	راحتتر
lättare	آسانتر
lättare	سبکتر
lättare	روشنتر
lättare	فندک
iso	ایزو
marcus	مارکوس
ämne	مبحث
ämne	موضوع
ämne	مادهای
ämne	اموال
ämne	سوژه
ämne	فاعل
ämne	موضوع
kropp	بدن
kropp	بدنی
kropp	بدنه
kropp	جسم
kropp	body
kentucky	کنتاکی
artist	کننده
artist	هنرمند
artist	artist
artist	هنرمندی
championship	قهرمانی
down	فرود
down	پایین
video	ویدیویی
video	ویدئویی
video	ویدیوی
video	ویدئو
video	ویدیو
video	ویدئوی
fält	فیلد
fält	حوزه
fält	فیلدز
fält	مزارع
huvudet	هد
huvudet	سر
viola	ویولا
viola	بنفشه
champagne	شامپاین
parlamentet	مجلس
parlamentet	پارلمان
spansk	اسپانیا
spansk	اسپانیایی
kemi	chemistry
kemi	شیمی
vinst	سودش
vinst	منفعت
vinst	سودی
vinst	سود
vinst	برنده
vinst	پیروز
vinst	برد
vinst	سود
publik	حضار
publik	مخاطب
publik	جمعیت
publik	شلوغی
publik	ازدحام
sjukhus	بیمارستان
sjukhus	بیمارستانی
sjukhus	بیمارستان
sjukhus	بیمارستانها
förmåga	گشایش
förmåga	قابلیت
förmåga	توانایی
förmåga	قابلیت
förmåga	قابلیت
historisk	تاریخی
historisk	تاریخی
bertil	برتیل
privata	خلوت
privata	شخصی
privata	سرباز
privata	private
privata	خصوصی
demokratisk	دمکراتیک
demokratisk	دموکراتیک
demokratisk	دموکرات
gemensamma	مفصل
gemensamma	رایج
gemensamma	معمولی
gemensamma	مشترک
dakota	داکوتای
dakota	داکوتا
förluster	خسارات
förluster	ضرر
förluster	تلفات
nyheter	اخبار
nyheter	نیوز
nyheter	خبر
nyheter	خبری
nyheter	اخباری
ray	پرتو
köptes	خریدم
köptes	خریدی
köptes	خریده
show	نمایش
tornet	تاور
tornet	برج
skiva	دیسک
skiva	دیسک
representerar	معرف
ändra	تغییر
ändra	تغییر
ändra	تغییر
tider	زمانهای
tider	times
tider	دفعات
tider	تایمز
döden	مرگ
organisationer	سازمانها
organisationer	سازمانهای
hörde	شنیده
bred	پهناور
bred	پهنا
bred	وسیع
totala	مجموع
totala	کلا
totala	کل
may	می
may	مه
may	تا
färger	رنگها
färger	رنگهای
färger	رنگها
manchester	manchester
manchester	منچستر
akantusväxter	پاخرسیان
mato	ماتو
öka	افزایش
motiv	انگیزه
motiv	فریم
motiv	قاب
motiv	چارچوب
motiv	فریم
motiv	موتیف
motiv	انگیزش
bergman	برگمن
revolutionen	انقلابی
revolutionen	انقلاب
jämfört	مقایسه
länderna	کشورها
ute	اوته
ute	بیرون
ute	برون
game	بازی
game	گیم
gul	زرد
äkta	رئال
äkta	حقیقی
äkta	واقعی
äkta	اصلن
äkta	قانونی
hjalmar	یالمار
fisk	فیش
fisk	ماهیان
fisk	ماهی
kunskap	دانش
kunskap	آگاهی
kunskap	علم
kunskap	معرفت
håkan	هاکان
cambridge	کمبریج
bilda	فرم
bilda	شکل
robinson	رابینسون
turner	ترنم
turner	ترنر
papua	پاپوآ
population	جمعیت
population	جمعیتی
golden	زرین
golden	طلایی
golden	گلدن
golden	طلائی
värld	جهان
värld	دنیا
värld	جهانی
demokratiska	دمکراتیک
demokratiska	دموکراتیک
demokratiska	دموکرات
christina	کریستینا
dead	مرده
dead	مردن
dead	مُرده
dead	مردگان
lawrence	لاورنس
allan	آلان
termen	ترم
termen	اجل
termen	اصطلاح
porträtt	طولی
porträtt	پرتره
brandenburg	براندنبورگ
klassisk	کلاسیک
klassisk	کلاسیک
klassisk	classic
zambia	زامبیا
student	محصل
student	شاگرد
student	دانشجو
särskilda	خاص
särskilda	مشخص
särskilda	مخصوص
särskilda	ویژه
särskilda	خاص
särskilda	استثنایی
särskilda	خاصه
utveckla	توسعه
sjätte	ششمین
sjätte	ششم
sjätte	ششمی
förstår	میفهمد
förstår	فهم
förstår	درک
television	تلویزیون
television	تلویزیونی
bell	ناقوس
bell	زنگ
bell	بل
basse	خلوت
basse	شخصی
basse	سرباز
basse	private
basse	خصوصی
ljud	صوت
ljud	صدا
ljud	صدا
framträdande	ظاهر
framträdande	برجسته
fullt	پر
fullt	کاملش
fullt	سرشار
fullt	فول
fullt	پره
orter	localities
orter	شهرها
bernard	برنارد
bernard	برنار
graham	گراهام
mercedes	mercedes
mercedes	مرسدس
salt	شوره
salt	شور
salt	سالت
salt	نمکی
salt	نمک
högskolan	کالج
högskolan	دانشکده
högskolan	دانشگاه
högskolan	دانشگاهی
chen	چن
vintern	وینتر
vintern	زمستان
vintern	زمستون
vintern	زمستانی
fasta	روزه
fasta	ثابت
fasta	معین
zürich	زوریخ
zürich	زوریخ
effekt	اثر
effekt	جلوه
effekt	تأثیر
effekt	اثربخشی
viktor	ویکتور
salvador	سالوادور
händelser	داستان
händelser	داستانها
händelser	رویدادهای
händelser	رویدادها
händelser	حوادث
