در	uks
سنی	vanus
سنی	sunni
مصطفی	mustafa
پژوهش	uurimistöö
پژوهش	teadusuuringud
پژوهش	uuringud
زمستان	talv
مین	maine
مین	min
حقوقی	legaalne
حقوقی	õiguslik
حقوقی	seaduslik
محاسبه	arvutamine
محاسبه	arvutus
محاسبه	arvutamine
محاسبه	arvestus
ویتنام	vietnam
ویتنام	vietnami
سپاس	tänud
سپاس	tänulik
سپاس	kiitust
سپاس	kiitus
سپاس	tänan
سپاس	aitäh
سپاس	tänud
بازداشت	arreteerida
بازداشت	vahistamine
بازداشت	kinnipidamine
بازداشت	kinnipidamise
بازداشت	kinnipeetud
بایرن	baieri
بایرن	byron
بایرن	bayern
آسمان	taevas
آسمان	sky
آسمان	taevas
جنگل	mets
جنگل	metsa
جنگل	džungel
عادی	normaalne
منتقدان	kriitikud
برادران	vennad
حاوی	sisaldab
حاوی	sisaldavad
حاوی	sisaldab
انبار	ladu
انبار	laohoone
انبار	hoidla
انبار	ladustamise
انبار	säilitamine
انبار	ladustamine
انبار	küüni
وین	wayne
وین	vin
وین	viin
استونی	eesti
استونی	eesti
استونی	estonia
تأیید	kinnitus
تأیید	kinnitus
تأیید	kinnitada
تأیید	kinnitan
تأیید	kinnita
تأیید	heakskiidetud
گری	hallid
گری	hall
گری	grey
جکسون	jackson
جواب	vastus
توپ	ball
توپ	pall
توپ	palli
احداث	koosseisud
احداث	stsenaarium
دیدن	nähes
دیدن	vaata
دیدن	vt
دیدن	näed
دیدن	külas
آریزونا	arizona
دوربین	kaamera
آشنایی	sissejuhatus
کلیه	neerud
کلیه	neeru
کلیه	neerud
کلیه	neeru
کلیه	neer
میر	meir
میر	mir
میر	meyer
فیلیپین	filipiinid
کیلوگرم	kilogrammi
مردمان	rahvaste
مردمان	rahvad
مردمان	inimesed
مردمان	rahvas
مردمان	people
محکوم	süüdimõistetud
گرد	gerd
خالص	siiralt
خالص	siiras
خالص	puhas
خالص	eksklusiivne
میزبان	peremees
میزبان	võõrustaja
میزبان	vastuvõtva
میزبان	saatejuht
هنگ	hong
هنگ	rügement
وسط	keskmine
کرواسی	horvaatia
متغیر	muutuja
متغیر	muutuv
متغیر	muutujad
مدرس	instruktor
مدرس	juhendaja
مدرس	õpetajad
مراکش	maroko
مراکش	marrakechi
کودکی	lapsepõlv
کودکی	lapsepõlve
کودکی	lapsepõlves
خواهر	õde
جستجوی	otsimine
آهنگساز	helilooja
آهنگساز	koostaja
رأی	hääli
رأی	hääled
رأی	hääletati
رأی	hääletasid
رأی	hääletanud
رأی	hääletas
بودجه	eelarve
شنای	ujuda
شنای	ujub
شنای	ujumine
نگارش	koosta
گذشت	läbitud
گذشت	läbis
گذشت	möödunud
پرتاب	viska
پرتاب	visata
پرتاب	start
پرتاب	käivitamine
دستگیر	arreteerida
دستگیر	vahistamine
دستگیر	püütud
دستگیر	tabatud
دستگیر	vangistatud
دستگیر	püüdmine
قلبی	südame
قلبی	südant
قلبی	südame
قلبی	süda
مؤثر	efektiivselt
مؤثر	tõhusalt
مؤثر	efektiivne
مؤثر	tulemuslik
مؤثر	tõhus
مؤثر	tõhusad
تشکر	tunnustust
تشکر	tänan
تشکر	aitäh
تشکر	tänud
نیو	uued
نیو	uus
نیو	new
نیو	neo
خروجی	väljund
یادبودهای	xocalı
آرمان	arman
آرمان	armand
جدی	tõsised
جدی	tõsine
الکساندر	aleksandr
الکساندر	aleksander
الکساندر	alexander
ترکیبی	kombineerimine
ترکیبی	kombinatsioon
مولی	molly
غذا	toit
غذا	toitu
غذا	söök
آیین	creed
آیین	rituaal
آیین	rituaali
موشک	rakett
موشک	rakett
جستجو	otsimine
جستجو	otsi
جستجو	otsing
جستجو	otsimine
تماس	kontakt
تماس	kontakti
تماس	kõne
پنجمین	viies
پنجمین	viiendaks
اقیانوسیه	ofc
نقض	rikkumine
دارویی	farmaatsia
اتصال	ühendus
اتصال	ühenduse
اتصال	ühendus
اتصال	ühenda
سنگین	rasked
سنگین	raske
اشغال	hõivatud
اشغال	okupatsiooni
اشغال	amet
رودهای	soole
رودهای	jõed
پروانه	liblikas
واژگان	sõnavara
موضوعات	teemad
ریاضیات	matemaatika
ریاضیات	matemaatika
ریاضیات	matemaatika
جزء	osas
عنصر	element
گینه	guinea
شعبه	filiaalid
شعبه	oksad
امکانات	võimalused
امکانات	rajatised
امکانات	rajatiste
اجماع	konsensus
اجماع	konsensuse
اجماع	üksmeel
تصرف	valduses
تصرف	omamine
سالن	salong
سالن	salongis
ترسناک	hirmus
ترسناک	õudne
ترسناک	hirmutav
ترسناک	õudus
تمدن	kultuuri
تمدن	kultuur
تمدن	tsivilisatsioon
تمدن	tsivilisatsiooni
رییس	ülemus
رییس	boss
سفارت	saatkonna
سفارت	saatkond
کمونیست	kommunist
کمونیست	kommunistliku
کمونیست	kommunistlik
بهشت	aia
بهشت	aed
بهشت	paradiisi
بهشت	paradiis
جک	jack
سناتور	senaator
دیجیتال	digitaalse
دیجیتال	digitaalne
بیمار	patsient
بیمار	haiged
بیمار	haige
بیمار	haigeks
بینی	nina
بینی	ninna
حوالی	ümber
حوالی	ringi
هسته	core
هسته	tuum
هسته	tuuma
هسته	tuum
هسته	tuuma
هسته	tuumaenergia
هسته	kerneli
نمایشگاه	näitus
یوسف	yusuf
یوسف	joseph
یوسف	joosep
حمام	vannituba
حمام	vannid
حمام	vanni
حمام	vann
عصبی	närviline
حیوانات	loomi
حیوانات	loomad
حیوانات	looma
حیوانات	loom
مایع	vedeliku
مایع	vedelik
مایع	vedel
مایع	vedelik
اشکال	putukas
میز	laua
میز	laud
میز	tabel
میز	laud
مکانیک	mehaanika
مکانیک	mehaanik
مکانیک	mehaanilised
مکانیک	mehaaniline
خواست	tahtis
خواست	tagaotsitav
خواست	tahtsin
بالغ	täiskasvanu
بالغ	täiskasvanud
بالغ	küps
دانشمند	teadlane
جالب	huvitav
چوب	puidust
چوب	puit
چوب	pista
چوب	pulk
مالزی	malaisia
مالزی	malaisias
مجمع	assamblee
تکثیر	korrutada
تکثیر	klooni
میانگین	keskmine
قطعات	osi
قطعات	osad
قطعات	komponendid
تابلوی	paneeli
تابلوی	paneel
حملات	rünnakud
نرخ	määr
رمانتیک	romantika
رمانتیک	romantik
رمانتیک	romantiline
قول	lubadus
اتمی	aatom
اتمی	aatomi
مکمل	toetades
مکمل	toetamine
مکمل	täiendus
مکمل	täiendused
مکمل	täiendav
گرایش	trend
گرایش	suundumus
گرایش	hoiak
گرایش	suhtumine
گرایش	kalduvus
حداکثر	maksimaalne
حداکثر	maksimum
حداکثر	maksimaalselt
پادشاهان	kuningad
گویش	dialekt
سوخت	kütus
سوخت	kütuse
سوخت	põle
سوخت	põleb
سوخت	põletada
سوخت	põletus
حلقه	rõngas
حلقه	ring
حلقه	sõrmuse
حلقه	sõrmus
حلقه	sõrmused
حلقه	ringid
حلقه	rõngad
حلقه	silmus
حلقه	loop
یوتا	utah
جمعی	kollektiivse
جمعی	kollektiiv
جمعی	kollektiivne
سیمرغ	phoenix
مربی	treener
مربی	treeneri
مربی	koolitaja
مربی	treener
مربی	koolitajate
هری	harry
پیوسته	pidevalt
پیوسته	pidev
پیوسته	pideva
اندکی	little
اندکی	väike
اندکی	vähe
حادثه	intsident
حادثه	vahejuhtum
حادثه	avarii
حادثه	õnnetus
حادثه	katastroof
حادثه	katastroofi
الیور	oliver
مراحل	protsess
مراحل	protsessi
مراحل	etapid
حاجی	haji
اطلس	atlas
اطلس	atlandi
اطلس	atlantic
کردی	kurdi
سوره	peatükk
سوره	peatükid
سوره	sura
نامگذاری	nimetamine
نامگذاری	nomenklatuuri
نامگذاری	nomenklatuur
ابتدایی	liht
ابتدایی	elementaarne
ابتدایی	primaarne
ابتدایی	esmane
پیامبر	prohvet
پیامبر	sõnumitooja
مهندس	insener
مجوز	litsents
مجوز	load
مجوز	luba
محتوای	sisu
محتوای	sisaldus
ستون	sammas
ستون	kolonn
ستون	veerg
ستون	veeru
ستون	sammas
ستون	samba
درگیری	kaasamine
درگیری	kaasatus
درگیری	konflikt
درگیری	konfliktid
مایل	miil
مایل	miili
مایل	miles
مایل	miili
مادرید	madrid
مادرید	madridi
جورج	jüri
جورج	george
قضیه	teoreem
نظری	teoreetiline
مسیحیان	kristlaste
ساری	surrey
ساری	sari
طراح	disainer
طراح	planeerija
خروج	välju
خروج	väljumine
خروج	väljapääs
سربازان	sõdurid
سربازان	väed
آشپزی	cook
آشپزی	kokk
آشپزی	süüa
خواجه	eunuhh
رفع	paranda
رفع	lahendada
رفع	lahenda
سوپر	super
ایکس	aix
مقامات	võimud
مقامات	ametiasutused
مقامات	asutused
مقامات	ametivõimud
مقامات	ametnikud
جوانی	noored
جوانی	noorus
جوانی	noorte
الکترونیکی	elektroonilised
الکترونیکی	elektrooniline
الکترونیکی	elektroonilisel
مصاحبه	intervjuu
مصاحبه	intervjuud
مصاحبه	vestlused
مصاحبه	intervjuud
لوله	toru
لوله	piip
لوله	toru
لوله	torustiku
لوله	torustik
روزی	rosie
روزی	päev
روزی	päeva
پایدار	säästev
پایدار	säästva
پایدار	jätkusuutlik
پایدار	alalise
پایدار	alalised
پایدار	alaline
پایدار	püsiv
پایدار	kestev
پایدار	stabiilset
پایدار	stabiilsed
پایدار	stabiilne
گرچه	kuigi
گرچه	ehkki
گرچه	kuigi
حوادث	katastroofide
حوادث	õnnetused
حوادث	õnnetusi
حوادث	üritused
حوادث	sündmused
عهد	covenant
عهد	pakti
عهد	pakt
ادعا	väidetud
ادعا	väitis
ادعا	nõue
ادعا	nõude
ادعا	väide
ادعا	väites
ادعا	nõuded
ادعا	väited
دربار	kohus
ارزیابی	hinnang
ارزیابی	reiting
ارزیابی	hindamine
ارزیابی	hinnang
ارزیابی	hindamine
ارزیابی	hinnang
حمید	hamid
زنی	naise
زنی	naine
مسئولیت	vastutus
مسئولیت	kohustused
مسئولیت	vastutustundlik
مسئولیت	vastutav
مسئولیت	vastutus
خواب	unistus
خواب	dream
خواب	unenägu
خواب	uni
خواب	maga
خواب	magamine
خواب	magama
خواب	magada
خواب	magamine
خواب	magab
وزیران	ministrid
قلم	pen
قلم	pliiats
قلم	fondi
قلم	font
مشاهیر	kuulsused
ثمر	samar
قاضی	kohtunik
دم	tamm
دم	saba
دم	dem
بنیان	asutatud
بنیان	rajatud
روغن	õli
روغن	nafta
نر	meessoost
نر	isane
برگ	berg
برگ	leht
برگ	lehti
برگ	lehed
ملکه	kuninganna
ملکه	queen
ملت	rahvaste
ملت	rahvad
ملت	rahvus
کابل	kabuli
کابل	traat
کابل	juhe
کابل	kaablid
کابل	kaabel
پذیرش	heakskiitmine
پذیرش	vastuvõtmine
پذیرش	vastuvõtt
پذیرش	lepi
پذیرش	nõustu
پذیرش	nõus
مد	mood
فینال	finaal
فینال	finaali
خرابکاری	saboteerida
خرابکاری	vandalism
رویداد	sündmus
رویداد	üritus
کریم	karim
لینک	lingi
لینک	link
لینک	seos
آرتور	arthur
آرتور	artur
گوش	kõrvu
گوش	kõrvad
شصت	kuuskümmend
پایانی	lõplik
پایانی	lõpp
چهره	teema
چهره	näod
چهره	näoga
چهره	näo
چهره	nägu
چهره	face
یادبود	memorial
یادبود	mälestamine
یادبود	monumendi
تکنولوژی	tech
تکنولوژی	tehnoloogia
جمعه	fri
جمعه	reede
جمعه	reedel
درگیر	kaasatud
وسطی	keskmine
دارو	meditsiin
دارو	ravimid
دارو	narkootikum
دارو	uimasti
کوچکی	väikesed
کوچکی	väike
کوچکی	alaealine
مدارس	koole
مدارس	koolid
عیسی	jeesus
ایوان	ivan
ایوان	evan
نوار	lindi
نوار	lint
نوار	linti
سخنرانی	loeng
سخنرانی	sõnavõtt
سخنرانی	kõne
کربن	süsinik
نقاش	kunstnik
بغداد	bagdadi
نمای	vaade
مک	mac
ذهن	meel
ذهن	meele
ذهن	mõistus
گلستان	roosikrantsi
ماری	mary
ماری	maarja
کوچه	alley
دروازه	värav
دروازه	värav
بازرگانی	kaupmees
بازرگانی	kaubandus
خلیفه	khalīfah
نادر	harv
نادر	harva
نادر	haruldased
نادر	haruldane
تجزیه	lagunemine
تهدید	ähvardused
تهدید	ohud
تهدید	ähvardav
تهدید	ähvardab
تهدید	ähvardavad
تهدید	oht
تهدید	ähvardus
مونتانا	montana
انتقاد	kriitikat
انتقاد	kriitika
انتقاد	kriitika
انتقاد	kritiseerida
کپی	koopia
کپی	kopeeri
کپی	kopeerimine
سلامت	tervist
سلامت	tervishoid
سلامت	tervis
سلامت	peace
سلامت	rahu
سلامت	turvalisus
سلامت	ohutus
طایفه	klanni
طایفه	klann
ابزارهای	tööriistad
مبتلا	nakatatud
مبتلا	nakatunud
باران	vihm
باران	rain
آید	tuleb
صبح	hommik
ذرات	osakesed
ذرات	osakeste
ذرات	osakesed
ذرات	osake
عملی	praktiline
عملی	praktilised
خداوند	jumal
حروف	kirju
حروف	kirjad
حروف	tähed
شاهد	tunnistaja
تور	tor
تور	tour
تور	tuur
تور	ringkäik
تور	tuuri
تور	neto
تور	võrk
تور	net
تور	thor
هفتاد	seitsekümmend
کشتار	veresaun
کشتار	veresauna
کشتار	tapatalgud
کشتار	tapmist
کشتار	tapmine
کشتار	tapatalgud
خانوادگی	pere
خانوادگی	perekond
سیاستمدار	poliitik
تلفظ	hääldus
تلفظ	hääldada
گذر	läbisõit
گذر	transiidi
گذر	transiit
گذر	kuru
نهادهای	asutused
نهادهای	institutsioonid
نهادهای	institutsioone
مالکیت	valduses
مالکیت	omamine
مالکیت	omadus
مالکیت	omand
مالکیت	omandi
مالکیت	omand
مالکیت	omandiõigus
معین	fikseeritud
معین	määratud
تایلند	tai
تایلند	tais
تایلند	thai
تایلند	tai
صدر	kantsler
صدر	sadr
فلسفی	filosoofiline
شکار	jahile
شکار	jahi
شکار	jaht
راهنمایی	vihje
بایگانی	arhiveerimine
بایگانی	arhiivi
بایگانی	arhiiv
بایگانی	arhiivid
گره	sõlm
گره	sõlme
گره	lips
گره	viik
گره	sõlm
گره	sõlme
گره	seotud
سختی	raskusaste
سختی	raskused
سختی	raskel
سختی	keeruline
سختی	raske
تغذیه	sööt
تغذیه	sööta
تغذیه	sööda
تغذیه	toitumine
تغذیه	toitumise
تغذیه	toitmine
تغذیه	toitmise
هویت	hoyt
هویت	identiteedi
هویت	identiteet
منصور	mansour
شورش	mäss
شورش	mässu
شورش	mäss
شورش	ülestõus
اراک	arak
ششمین	kuuendaks
ششمین	kuues
عمدتاً	peamiselt
عمدتاً	põhiliselt
عمدتاً	peamiselt
خاطرات	mälestusi
خاطرات	mälestused
جانشین	järglane
جانشین	järeltulija
جانشین	asendus
سالانه	aastane
سالانه	aastas
سالانه	aastapäevad
سالانه	aastane
سالانه	aastased
مشکلی	probleem
مشکلی	probleemi
مشکلی	probleemiks
شغل	karjäär
شغل	karjääri
شغل	töö
شغل	töökoht
شغل	elukutse
شغل	kutseala
بزرگتر	suuremad
بزرگتر	suurem
بزرگتر	suuremad
بزرگتر	suurem
بزرگتر	vanem
بزرگتر	vanemad
لشکر	armee
لشکر	sõjavägi
اکثریت	enamus
اساطیر	mütoloogia
ابعاد	mõõtmed
ابعاد	mõõdud
منطقی	loogiline
منطقی	loogika
متهم	kostja
میل	iha
میل	soov
میل	soovi
میل	mill
میل	veski
میل	mil
زلزله	maavärin
اندیشه	kajastada
اندیشه	peegelda
گراف	graafik
پیوندهای	lingid
صامت	vaikne
فولاد	teras
فولاد	steel
فولاد	terasest
پویانمایی	animeeritud
پویانمایی	animatsiooni
پویانمایی	animeeritud
پویانمایی	animatsioonid
ارتباطی	teatis
ارتباطی	suhtlemine
ارتباطی	kommunikatsioon
ارتباطی	side
کلمات	sõnad
کلمات	sõnu
زندانی	vangi
زندانی	kinnipeetav
زندانی	vang
زبانی	keelelise
پنهان	peidetakse
پنهان	peitu
پنهان	peitmine
پنهان	peida
پنهان	peidus
پنهان	peidetud
پنهان	varjatud
تایید	kinnitus
تایید	kinnitada
تایید	kinnitan
تایید	kinnita
پذیرفته	vastuvõetud
پذیرفته	aktsepteeritud
پذیرفته	leppis
استخراج	kaevandamine
استخراج	ekstraheerimisel
استخراج	ekstrakti
استخراج	väljavõte
استخراج	ekstrakt
استودیو	stuudio
رژیم	dieeti
رژیم	dieet
رژیم	toitumine
رژیم	režiimi
رژیم	režiim
سند	liiv
سند	liiva
سند	dokumendi
سند	dokument
ممنون	tänan
ممنون	aitäh
ممنون	tänud
هتل	hotell
هتل	hotel
کانون	fookus
کانون	fookuses
بیرونی	välised
برخلاف	erinevalt
شیکاگو	chicagos
شیکاگو	chicago
رها	jäta
رها	hüljata
کمیسیون	komisjon
کمیسیون	komisjoni
کمیسیون	komitee
مرجع	viide
نیازی	nõue
بازیگری	näitlemine
ارجاع	edastamine
ارجاع	viide
نسبتاً	õiglaselt
نسبتاً	mõõdukalt
سلول	rakk
سلول	lahter
سلول	rakkude
سلول	raku
سلول	lahtri
سلول	rakke
سلول	rakud
پلی	sild
پلی	polü
دکتری	arst
دکتری	arsti
دکتری	doktor
ناوبری	navigatsiooni
معلوم	teada
معلوم	teadaolevad
معلوم	teadaolev
معلوم	tuntud
موزیکال	muusikal
موزیکال	musical
دختران	tüdrukud
دختران	girls
دختران	tütreid
دختران	tütred
ضعیف	nõrk
ضعیف	nõrga
ضعیف	nõrgad
کویت	kuveidi
روانی	psühho
روانی	selgeltnägija
فن	von
فن	ventilaator
فن	fänn
درس	tunnid
درس	õppetunnid
درس	õppetund
درس	õppetunni
کنگ	kang
کنگ	keng
کنگ	kong
تمشک	vaarika
تامین	kindlustamine
تامین	varustamine
تامین	tarne
اعراب	beduiinide
اعراب	kõrb
فیلیپ	philip
حرارت	kuumus
