категорија	category
вреднуваат	valued
епиметеј	epimetheus
опек	opec
турку	turku
корозија	corrosion
кастело	castello
минас	minas
децентрализацијата	decentralisation
полигон	polygon
копјата	spears
вивијани	viviani
дизентерија	dysentery
асимов	asimov
јаглеводород	hydrocarbon
ханој	hanoi
кабини	cabins
сирена	buzzer
сирена	siren
сирена	mermaid
исечена	cropped
перуци	peruzzi
паб	pub
деформитети	deformities
сомнителна	questionable
сомнителна	dubious
гвин	gwynn
кулиџ	coolidge
звучно	resonant
казниво	punishable
блогер	blogger
маргарин	margarine
маестро	maestro
артемизија	artemisia
удобна	comfortable
левен	leuven
наметки	robes
наметки	cloaks
марне	marne
чизма	boot
пудра	powder
заглавени	stuck
засладувачи	sweeteners
ливадата	meadow
расколот	schism
наивен	gullible
наивен	naive
каган	kagan
летерман	letterman
тас	tus
тас	tas
сана	sana
виновници	culprits
изгледите	prospect
изгледите	prospects
пандемија	pandemic
пако	paco
нобунага	nobunaga
толанд	toland
хиперион	hyperion
атакама	atacama
капуа	capua
продлабочува	deepening
продлабочува	deepens
едингтон	eddington
силикон	silicon
гелдоф	geldof
ерни	ernie
испреплетена	interwoven
уникатност	uniqueness
сторм	storm
травник	travnik
сиропиталиштето	orphanage
шпекулативни	speculative
халикарнас	halicarnassus
криминологија	criminology
маневрирање	manoeuvre
маневрирање	maneuvering
карлсон	carlson
карлсон	karlsson
габороне	gaborone
качињски	kaczyński
неспособна	incapable
орка	orca
интимност	intimacy
велде	velde
јукава	yukawa
каење	remorse
каење	regret
каење	contrition
хус	hus
двосмислен	ambiguous
одрекува	denies
одрекува	deny
флинт	flint
образот	cheek
асплунд	asplund
продуктивно	productive
алое	aloe
кербер	cerberus
лобирање	lobbying
институционален	institutional
скапоцености	jewels
хиполита	hippolyta
верчели	vercelli
ползач	treecreeper
текстописецот	lyricist
колички	carts
колички	stroller
квиз	quiz
отпуштена	fired
фонтен	fontaine
извиднички	scout
координиран	coordinated
максимир	maksimir
камара	camara
еур	eur
чекаше	waited
фаул	foul
предлагање	proposing
додома	dodoma
нади	nadi
сибил	sibyl
сибил	sybil
крокер	crocker
скинер	skinner
бијекција	bijection
девијантно	aberrant
крафт	kraft
томлинсон	tomlinson
императив	imperative
карлтон	carlton
пајо	donald
хејнс	haines
адела	adela
адела	adele
световите	worlds
профити	profits
воздржани	abstentions
симс	simms
симс	sims
биби	bibi
мекгил	mcgill
музи	muses
идентификувано	identified
траекторијата	trajectory
бутански	bhutanese
прашок	powder
гупта	gupta
миша	misha
миша	misa
силувана	raped
заштедува	saves
дегро	degraw
флобер	flaubert
другарки	girlfriends
серотонин	serotonin
орде	orde
тролот	troll
дифтонг	diphthong
оецд	oecd
известувач	rapporteur
известувач	reporter
пире	mashed
телстар	telstar
тркач	runner
тркач	racer
преправен	hooded
преправен	disguised
иницирање	initiating
киклади	cyclades
импровизирана	impromptu
импровизирана	improvised
атеросклероза	atherosclerosis
анабел	annabel
анабел	annabelle
реквием	requiem
агадир	agadir
пакал	pakal
запаметени	remembered
фрустрација	frustration
менсон	manson
сметководството	bookkeeping
тани	thani
лимасол	limassol
хипатија	hypatia
демијан	damian
евелин	evelyn
товарниот	freight
вала	vala
симпатија	crush
симпатија	sympathy
соработуваа	collaborated
соработуваа	collaborate
дамките	spatter
заборавено	forgotten
таоизам	taoism
полош	worse
претскажување	divination
хајлигенштат	heiligenstadt
просперитетна	thriving
просперитетна	prosperous
предиспозиција	predisposition
вермахтот	wehrmacht
камерлинг	kamerlingh
брашов	brasov
ендре	endre
реликвии	relics
стоктон	stockton
ранета	wounded
падобран	parachute
одвлекува	diverts
инвалидитет	disabilities
инвалидитет	disability
лорето	loreto
депресии	depressions
хематит	hematite
осетлива	sensitive
картли	kartli
анимизам	animism
насилник	thug
насилник	bully
бонтон	etiquette
темелен	thorough
пјетри	pietri
бурана	burana
жереми	jérémie
ленено	linen
ризична	risky
конфискација	confiscation
чистачи	cleaners
капитализација	capitalisation
будност	vigilance
идеалистички	idealistic
навиката	penchant
остани	stay
тракиска	thracian
сјае	shines
краставица	cucumber
бандар	bandar
везел	wesel
пенг	peng
пенг	pang
етрурска	etruscan
фаре	phare
палатализација	palatalization
рупа	rupa
линус	linus
жераис	gerais
кортина	cortina
алтиплано	altiplano
онеида	oneida
глуварче	dandelion
линшепинг	linköping
ненецки	nenets
тадеј	thaddeus
