kategória	category
premiéry	premieres
alfonso	alfonso
dominantný	dominant
znamenia	omens
znamenia	signs
bránia	obstructing
interpretuje	interprets
lowe	lowe
fotóny	photons
drake	drake
poctu	salute
bissau	bissau
zabezpečí	ensures
citované	cited
citované	quoted
centro	centro
databáz	databases
cristiano	cristiano
usporiadať	organize
usporiadať	rearrange
usporiadať	organise
katar	qatar
elektrina	electricity
bellamy	bellamy
živočíšne	animal
trevor	trevor
papiere	paperwork
papiere	papers
bourbon	bourbon
dumont	dumont
veterná	wind
tretích	third
rana	wound
rana	rana
novinárom	journalists
vzorce	patterns
vzorce	formulas
vzorce	formulae
steyr	steyr
kolekcie	collections
skrátená	abridged
bukovina	bukovina
samíc	females
hodinový	hourly
hodinový	hour
použiteľné	usable
použiteľné	useable
podstavec	pedestal
scénograf	scenographer
pokladov	treasures
busha	bush
prijme	accepts
prijme	adopts
cam	cam
makroekonómia	macroeconomics
skúšal	tried
stella	stella
európania	europeans
hydraulické	hydraulic
tip	tip
tip	hint
mapovanie	mapping
atrakcie	attractions
massú	massú
connor	connor
starace	starace
tehotná	pregnant
soho	soho
veteránov	veterans
uchováva	preserves
odhadnúť	estimate
odhadnúť	estimated
teplý	gay
duran	duran
neal	neal
sumatra	sumatra
porovnávať	compare
nbs	nbs
rytiersky	chivalrous
ubc	ubc
slávností	festivities
luxusné	luxury
vidiecke	rural
nátlaku	coercion
antoni	antoni
elliott	elliott
gottwald	gottwald
poštové	postal
tau	tau
bicyklov	bicycles
bicyklov	bicycle
dynamická	dynamic
obrátiť	invert
mon	mon
woody	woody
ahmad	ahmad
dijon	dijon
komplet	ensemble
traktu	tract
diskutuje	discusses
bare	bar
ozzy	ozzy
salvatore	salvatore
diuretiká	diuretic
diuretiká	diuretics
frázy	phrases
bergisch	bergisch
host	host
pridelená	assigned
pridelená	allocated
asean	asean
katy	katy
vernosti	fidelity
odporúčaná	recommended
senzory	sensors
obama	obama
žilách	veins
levine	levine
fosílne	fossil
mertiňák	mertiňák
eno	eno
hľadala	searched
cefeus	cepheus
böhm	böhm
páky	levers
páky	lever
vid	vid
stlačený	compressed
schválili	approved
terminológie	terminology
posúdenie	assessment
tursunov	tursunov
gallo	gallo
tipsarević	tipsarević
sela	sela
výnosu	yield
oznamuje	announces
oznamuje	communicates
oznamuje	announce
neuf	neuf
dokonalá	perfect
chlapi	guys
analógové	analogue
analógové	analog
nutná	necessary
spoznať	meet
varenie	cooking
výšok	heights
adolphe	adolphe
lily	lily
teroristov	terrorists
abdul	abdul
oboje	both
nicolae	nicolae
laboratórne	laboratory
požití	ingestion
dedinka	village
dozor	supervision
dozor	surveillance
nazionale	nazionale
bartolomeo	bartolomeo
slayer	slayer
ekosystém	ecosystem
gicquel	gicquel
tibete	tibet
corvus	corvus
diabol	devil
clijstersová	clijsters
kramer	kramer
evanjelikov	evangelists
izraelom	israel
seneca	seneca
násilné	violent
satelitné	satellite
sue	sue
vedela	knew
rádiológ	radiologist
elton	elton
snímanie	scanning
premenovať	rename
zatvorené	closed
sorbonne	sorbonne
hammersmith	hammersmith
vtip	joke
zbiera	collects
montigny	montigny
moreno	moreno
primerane	appropriately
primerane	reasonably
primerane	adequately
goa	goa
čitatelia	readers
zlúčené	merged
torino	torino
dramaticky	dramatically
ritchie	ritchie
vlastníka	owner
fis	fis
fantázie	fantasy
fantázie	fantasies
vylepšenie	upgrade
vylepšenie	upgrading
odsek	paragraph
spravodlivý	righteous
spravodlivý	fair
havre	havre
jednoznačný	unambiguous
jednoznačný	unequivocal
requiem	requiem
berne	berne
posvätný	sacred
ogg	ogg
rytmu	rhythm
náčrt	sketch
zrná	grain
zrná	grains
juhoslovanská	yugoslav
vaša	your
vaša	yours
prado	prado
pocty	honours
pocty	tributes
cum	cum
očakávaný	expected
tabaku	tobacco
malajzie	malaysia
twilight	twilight
leibnitz	leibnitz
vystihuje	describes
jazdil	drove
jazdil	rode
predané	sold
rocky	rocky
jul	jul
rozkazy	orders
tajomný	mysterious
tajomný	mystery
tajomný	enigmatic
plávať	swim
trujillo	trujillo
manželiek	wives
prinútiť	compel
prinútiť	force
vyhľadávania	searches
novinára	journalist
chung	chung
eurobasket	eurobasket
genetická	genetic
protilátky	antibodies
protilátky	antibody
mustang	mustang
irish	irish
sedel	sat
odvolať	undo
zbúrané	demolished
zverejnená	published
učili	taught
zápasník	wrestler
bezpochyby	undoubtedly
napadnutý	contested
napadnutý	attacked
vyhradené	reserved
neoficiálny	unofficial
volta	volta
predošlý	previous
wilfried	wilfried
hawker	hawker
sid	sid
stale	still
jazdili	rode
pobrežná	shoreline
pobrežná	coastal
massimo	massimo
vzorca	formula
vyriešenie	resolve
zjednodušenie	simplification
zjednodušenie	simplify
stretnú	collide
síra	sulfur
síra	sulphur
serge	serge
masáž	massage
tamtiež	ibid
duc	duc
orient	orient
presmerovanie	redirect
presmerovanie	rerouting
presmerovanie	redirection
presmerovanie	redirecting
rand	rand
helix	helix
zaragoza	zaragoza
statické	static
jovi	jovi
morálny	moral
gramotnosti	literacy
socialistov	socialists
kolegu	colleague
replika	replica
reportáž	story
josif	josif
clive	clive
donovan	donovan
zasadnutia	meetings
zasadnutia	sessions
sulpice	sulpice
odber	collection
odber	subscription
kontrolované	supervised
kontrolované	checked
kontrolované	controlled
kontrolované	audited
lorenz	lorenz
klagenfurt	klagenfurt
chlorovodíkovej	hydrochloric
provizórne	makeshift
predpokladaný	projected
predpokladaný	anticipated
predpokladaný	predicted
predpokladaný	expected
predpokladaný	presumed
dodo	dodo
natalia	natalia
vloží	inserts
spevy	chants
tématikou	themed
mraky	clouds
dynamicky	dynamically
vaněk	vaněk
reaktor	reactor
nábrežia	quay
podmienená	conditional
podmienená	contingent
romantická	romantic
plagát	poster
svetlomety	headlights
eliot	eliot
príležitostné	occasional
príležitostné	casual
esprit	esprit
zvrchovanosť	sovereignty
rutherford	rutherford
síran	sulphate
síran	sulfate
profesionáli	professionals
profesionáli	pros
vsetko	everything
nebula	nebula
cievne	vascular
súhrnný	aggregate
prieskumy	surveys
prieskumy	polls
prieskumy	polling
tyč	bar
kit	kit
prenasledovania	persecution
prenasledovania	pursuit
vzdelaní	educated
odlišnosti	divergence
odlišnosti	differences
arne	arne
pšenica	wheat
stadt	stadt
fotografov	photographers
evanjelických	evangelical
dostatočná	sufficient
semináre	seminars
semináre	workshops
párty	party
rozpustená	disbanded
skvelé	great
večne	eternally
hollywoode	hollywood
ariane	ariane
chaj	tianjin
wellington	wellington
queensland	queensland
novinkou	novelty
linus	linus
klinové	cuneiform
ústavné	constitutional
augsburg	augsburg
opakujem	repeat
springer	springer
leopard	leopard
šanghaji	shanghai
nešťastný	unlucky
nešťastný	miserable
nešťastný	unfortunate
nešťastný	unhappy
pľúca	lung
pľúca	lungs
lúča	beam
nicklas	nicklas
pokladnice	coffers
pokladnice	treasury
výťahy	elevators
výťahy	lifts
rave	rave
hymnu	hymn
hymnu	anthem
mysql	mysql
aurelia	aurelia
alphonse	alphonse
súťažiť	compete
súťažiť	competing
plavidlá	craft
plavidlá	vessels
lowell	lowell
náhoda	coincidence
crawford	crawford
rochelle	rochelle
tolstoj	tolstoy
obd	obd
senátora	senator
chile	chile
aktivuje	activated
aktivuje	activates
xvii	xvii
dynastií	dynasties
joão	joão
momenty	moments
nezvyčajne	unusually
sektorov	sectors
ibrahim	ibrahim
konkurovať	compete
humboldt	humboldt
vypracovať	elaborate
hornet	hornet
geisei	geisei
quinn	quinn
povozník	auriga
mega	mega
jarkko	jarkko
osí	axes
nepríjemné	unpleasant
nepríjemné	annoying
nepríjemné	awkward
nepríjemné	uncomfortable
jedovaté	poisonous
jedovaté	venomous
jacopo	jacopo
skúške	test
meidži	meiji
vytvárané	generated
lacrosse	lacrosse
synoda	synod
chichibu	chichibu
betty	betty
lacné	cheap
mýta	toll
mýta	tolls
jicchak	yitzhak
stefano	stefano
ova	ovi
černochov	negroes
kuchyni	kitchen
bonham	bonham
smitha	smith
uprednostňuje	prefers
uprednostňuje	preferred
uprednostňuje	favours
petzschner	petzschner
frekvencií	frequencies
strategická	strategic
freebsd	freebsd
eng	eng
branko	branko
omšu	mass
zemana	squire
jonesová	jones
neschopnosti	incapacity
integráciu	integration
integráciu	integrating
moslimských	muslim
sošky	statuettes
utrecht	utrecht
bežal	ran
geo	geo
vysvetľovať	explaining
kvázi	quasi
intenzívnejšie	intensified
podpísané	signed
blois	blois
dms	dms
ranger	ranger
prst	finger
bud	bud
dospelí	adults
dospelí	adult
condé	condé
filtre	filters
odstraňuje	removes
odstraňuje	eliminates
odvahy	courage
somálsko	somalia
magnetizmus	magnetism
fide	fide
výstroj	gear
výstroj	gears
predĺžené	extended
predĺžené	prolonged
predĺžené	elongated
katolicizmus	catholicism
zastúpenia	representation
zastúpenia	representations
trpaslíka	dwarf
hluku	noise
háje	groves
gare	gare
albany	albany
opatrne	carefully
opatrne	careful
opatrne	caution
kao	kao
miko	miko
gheorghe	gheorghe
čert	hell
čert	devil
sept	sept
porozumieť	understand
porozumieť	understanding
hľadisko	aspect
epitaf	epitaph
prepojený	linked
briana	brian
spoľahlivý	reliable
zostúpil	descended
siegfried	siegfried
oslabenie	weakening
oslabenie	weaken
levi	levi
pracovníka	worker
porovnávanie	comparison
porovnávanie	benchmarking
essex	essex
maja	maja
musil	musil
missa	missa
zdobí	adorns
dynamiky	dynamics
uml	uml
solomon	solomon
odhadovaná	estimated
ventilov	valves
vypustené	deleted
vypustené	vented
rhein	rhein
hamlet	hamlet
učila	taught
pointe	pointe
redstone	redstone
medzeru	gap
klinike	clinic
tráve	grass
biografické	biographical
nigra	nigra
démonov	demons
doktrína	doctrine
sigmund	sigmund
kvark	quark
obalov	packaging
celle	celle
kontextoch	contexts
vecné	factual
vecné	substantive
gonna	gonna
spolužitie	cohabitation
spolužitie	coexistence
uplne	completely
uplne	totally
staršími	elders
cecil	cecil
počiatočná	initial
skladať	compose
gould	gould
sviatosti	sacraments
bresse	bresse
vibrácie	vibes
vibrácie	vibrations
vibrácie	vibration
dorothy	dorothy
nobunaga	nobunaga
hesensko	hessen
scala	scala
reinhard	reinhard
hardvéru	hardware
zorganizovať	organize
zorganizovať	organise
alica	alice
procedúry	procedures
winchester	winchester
nepriame	indirect
nepriame	circumstantial
debata	debate
saskatchewan	saskatchewan
objektami	realty
borealis	borealis
svedok	witness
góra	góra
božská	divine
detailné	detailed
detailné	detail
barytón	baritone
pokrstený	baptized
kabát	jacket
kabát	coat
smerové	directional
dubček	dubček
znečistenia	pollution
stotín	hundredths
záporné	negative
predvečer	eve
menšinu	minority
sinatra	sinatra
tady	here
reformovanej	reformed
príliv	tide
príliv	tidal
príliv	tides
preukaz	card
preukaz	licence
hladu	starvation
hladu	hunger
závislých	dependent
závislých	addicted
žralokov	sharks
slovná	verbal
chat	chat
ihla	needle
madeira	madeira
ferrand	ferrand
hluk	noise
skriňa	wardrobe
skriňa	cupboard
skriňa	closet
skriňa	cabinet
postgraduálne	postgraduate
kilogram	kilogram
povrchy	surfaces
gramatiku	grammar
chardy	chardy
sussex	sussex
vnímané	perceived
klesajú	dropping
snm	trs
multiplex	multiplex
shader	shader
togo	togo
pozdrav	greeting
oil	oil
kruto	cruel
kruto	cruelly
sherman	sherman
sofie	sofie
maison	maison
antverpách	antwerp
bitch	bitch
wallis	wallis
protestantských	protestant
graffiti	graffiti
objasnenie	clarification
multimediálne	multimedia
kartograf	cartographer
kompresor	compressor
surový	crude
surový	raw
korupcie	corruption
sladký	sweet
destinácií	destinations
šíreniu	proliferation
náklonnosť	affection
obrazovka	screen
pad	pad
ančić	ančić
prebytok	surplus
prebytok	excess
vip	vip
dessau	dessau
hrozby	threats
nepále	nepal
rochefort	rochefort
hrb	hump
pass	pass
presley	presley
rubľov	rubles
près	près
zločinec	criminal
zločinec	felon
stark	stark
heidelbergu	heidelberg
évêque	évêque
prevyšuje	exceeds
vôňu	fragrance
bunku	cell
buzz	buzz
výlety	tours
výlety	trips
výlety	excursions
wwf	wwf
známok	stamps
povrchov	surfaces
theodosius	theodosius
hodnotený	rated
hodnotený	evaluated
virtuálny	virtual
rozchádzajú	diverge
same	sam
tauri	tauri
selby	selby
natália	natalia
natália	nathalie
natália	natália
kinách	theaters
kinách	cinemas
kay	kay
záplavy	floods
záplavy	flooding
plejády	pleiades
paola	paola
lektor	lecturer
vida	vida
interpretovať	interpret
milimetrov	millimetres
milimetrov	millimeters
slovníky	dictionaries
dumas	dumas
lodný	ship
monopol	monopoly
internazionale	internazionale
derry	derry
quintus	quintus
rózsa	rózsa
hriechov	sins
konsenzu	consensus
neandertálci	neanderthals
plynulo	fluent
plynulo	fluently
dýchacie	breathing
dýchacie	respiratory
intenzívny	intensive
intenzívny	intense
jurić	jurić
klávesnice	keyboard
klávesnice	keyboards
eukaryotických	eukaryotic
allison	allison
olivia	olivia
tarja	tarja
vyzeral	looked
vyzeral	seemed
striedavý	alternating
tunisku	tunisia
obloha	sky
obloha	skies
riadky	rows
riadky	lines
vymedzená	defined
vymedzená	delimited
vymedzená	demarcated
vymedzená	delineated
trubica	tube
mos	mos
andersen	andersen
montreuil	montreuil
manévre	maneuvers
manévre	manoeuvres
graficky	graphically
korfu	corfu
napadne	invades
vzdelaný	educated
dotácia	subsidy
dotácia	subsidies
dotácia	grant
skočil	jumped
klasifikované	classified
augusto	augusto
firewire	firewire
knihovník	librarian
maggiore	maggiore
eight	eight
dodge	dodge
sklamanie	disappointing
sklamanie	disappointed
sklamanie	disappointment
arles	arles
jesť	eating
jesť	eat
ničí	destroying
ničí	destroys
ničí	wrecks
credit	credit
konzervatívne	conservative
matador	matador
opustená	deserted
opustená	lonely
opustená	abandoned
kotúč	disc
kotúč	reel
symetrické	symmetric
symetrické	symmetrical
ľudskosti	humanity
import	importing
import	import
draslík	potassium
beaux	beaux
vyrovnanie	settlement
vyrovnanie	realignment
vyrovnanie	offset
rôznorodosť	heterogeneity
rôznorodosť	diversity
rôznorodosť	variety
rostov	rostov
ryža	rice
dovoz	imports
dovoz	import
dovoz	importation
plochá	flat
vyhľadať	locate
vyhľadať	search
flautu	flute
varoval	warned
unter	unter
núdzové	emergency
slávnostný	solemn
slávnostný	festive
drôtu	wire
oceánia	oceania
odtieň	hue
odtieň	tint
odtieň	tone
odtieň	shade
okrasné	ornamental
vektorov	vectors
légia	legion
podzemný	subterranean
avignon	avignon
kreslenie	drawing
manuela	manuela
kriminálka	csu
najhorší	worst
padova	padova
úmrtnosť	mortality
letieť	fly
motte	motte
scrofa	scrofa
priaznivo	auspicious
priaznivo	favourably
ochrániť	protect
sivé	gray
sivé	grey
koľaj	track
koľaj	rail
octavia	octavia
dávok	doses
chi	chi
interné	internal
cato	cato
bubny	drums
luk	bow
draconarius	draconarius
mesačná	monthly
porovnáva	compares
neunkirchen	neunkirchen
ponechané	retained
nepravidelne	irregularly
palec	inch
palec	thumbs
palec	thumb
palec	toe
klinika	clinic
rovnocenné	equivalent
klenoty	jewellery
klenoty	jewelry
klenoty	jewels
matilda	matilda
stratég	strategist
rozptýlené	dispersed
rozptýlené	scattered
campagne	campagne
romagna	romagna
fikcia	fiction
postihnutie	disability
lublin	lublin
chudoba	poverty
sandy	sandy
dab	dab
tribúny	bleachers
bok	hip
bok	bok
fyzický	physical
nasadiť	deploy
prometheus	prometheus
osemnásť	eighteen
izotopov	isotopes
humanizmus	humanism
štandardizované	standardised
štandardizované	normalised
štandardizované	standardized
metán	methane
chennai	chennai
mandolína	mandolin
kerry	kerry
katalyzátor	catalyst
krúžky	rings
odhalené	exposed
odhalené	revealed
fripp	fripp
armand	armand
poznávanie	sightseeing
rozvinúť	develop
rozvinúť	expand
drew	drew
prepadli	mugged
prepadli	ambushed
toxické	toxic
nabité	loaded
castel	castel
priepustnosť	transmittance
uspokojenie	satisfaction
uspokojenie	satisfying
figúrky	figurines
sekty	sects
sekty	sect
boogie	boogie
ssv	ssv
lampy	lamps
gibb	gibb
zlepšenia	improvements
zlepšenia	improvement
mohyla	mound
temps	temps
edison	edison
hrobku	tomb
radové	terraced
veterné	windy
calvin	calvin
enzo	enzo
torpédoborce	destroyers
dôchodky	pensions
lekárnik	pharmacist
lekárnik	chemist
poklady	treasures
olovo	lead
rozpustené	dissolved
schodov	stairs
lancaster	lancaster
hrozno	grape
hrozno	grapes
hippies	hippies
katherine	katherine
kupec	buyer
hebrejčine	hebrew
perfektný	perfect
vsetky	all
odstúpenie	resignation
odstúpenie	withdrawal
hobby	hobby
hobby	hobbies
abecedne	alphabetically
podolia	podolia
strieľať	shoot
strieľať	shooting
zverejnenie	disclosure
zverejnenie	publication
zverejnenie	publishing
panda	panda
valéry	valéry
janáček	janáček
vysvetlené	explained
žižkov	žižkov
facelift	facelift
coetzee	coetzee
hasičov	firefighters
hasičov	firemen
zostavená	compiled
paša	pasha
dosiahnutia	reaching
škandinávii	scandinavia
aachen	aachen
premenovanie	renaming
sága	sago
neutróny	neutrons
dohc	dohc
navigácia	saturation
navigácia	navigation
koordináciu	coordination
isis	isis
špecializácie	specialisation
špecializácie	specialties
člnov	boats
uznávaná	recognised
hypofýzy	pituitary
manažéri	managers
prekrývajú	overlap
cementu	cement
donútili	forced
nainštalované	installed
dostojevského	dostoyevsky
partizán	partisan
sekera	hatchet
sekera	axe
mexické	mexican
kázne	sermons
zvracanie	vomiting
konkurzu	bankruptcy
mongoli	mongols
dodávku	van
elle	elle
pozorovateľov	observers
právnika	lawyer
substrátu	substrate
titov	titov
stúpanie	climb
priority	prioritize
priority	priorities
matteková	mattek
približné	approximate
ringo	ringo
chýbať	miss
odpočítavanie	countdown
rozumný	sensible
rozumný	reasonable
rozumný	rational
kniežatstvá	principalities
