jego	jo
pomysłów	idėjų
pomysłów	idėjos
ipswich	ipswich
wyciąg	ekstraktas
wyciąg	išrašas
wyciąg	ištrauka
olbrzymi	giant
hassan	hasanas
waluty	valiuta
piratów	originalas
wiedząc	žinant
awiwie	avivas
obserwowane	stebėjo
nikola	nikola
rovers	rovers
usuwa	šalinamas
usuwa	šalinami
usuwa	pašalina
elias	elias
dumy	pasididžiavimas
dumy	dūmos
zagraniczna	užsienio
zrozumienie	supratimas
przyrządy	instrumentai
amnestii	amnestija
komuniści	komunistai
komuniści	komunistų
komuniści	komunistai
wygraną	laimėti
vhs	vhs
cienia	šešėlis
cienia	šešėlis
wąż	žarna
wąż	žarnos
wąż	gyvatės
wąż	gyvate
wąż	gyvatė
wąż	gyvatės
wąż	gyvatė
diabła	velnio
rebelii	maišto
monster	pabaisa
monster	monstras
ukończone	atliktas
ukończone	baigtos
spektrum	spektro
spektrum	spektras
piast	piast
konsumentów	vartotojas
konsumentów	vartotojų
konsumentów	vartotojai
konsumentów	vartotojams
sponsorem	rėmėjas
królik	triušiai
królik	triušio
królik	triušis
królik	rabbit
saab	saab
meble	baldai
wrażenia	įspūdžių
wrażenia	pojūčius
wrażenia	įspūdį
wyoming	vajomingo
drama	drama
drama	dramos
paliw	kuro
paliw	kuras
ingrid	ingrida
ładne	gan
ładne	gana
ładne	gražiai
ładne	gražus
ładne	gražūs
ładne	gražu
stephena	stephen
wieczna	amžina
ion	jonų
dala	šalin
komik	komikas
różowe	rožinio
instalacje	įrenginio
instalacje	diegimas
instalacje	įrenginys
instalacje	įrengimas
instalacje	montavimas
instalacje	įrenginiai
instalacje	įrengimai
teatro	olimpiko
remo	remo
młot	plaktuką
cesarzy	imperatoriai
groningen	groningen
piraci	originalas
mine	mano
surowiec	medžiaga
ciągły	nuolat
atakuje	išpuoliai
atakuje	išpuolių
atakuje	puola
tlen	deguonis
życzenia	norai
caracas	karakaso
lily	lily
bradford	bradford
hora	hora
kręgosłupa	srautų
dyrekcja	direktoratas
symboliczne	simbolinę
przedszkola	darželio
kolorowe	spalvoti
kolorowe	spalvinga
kolorowe	spalvingų
falcon	sakalas
rowerów	dviračiai
rowerów	dviratis
rowerów	dviračio
rowerów	dviračių
interpretację	išaiškinimas
interpretację	aiškinimo
interpretację	aiškinimas
cenzury	cenzūra
attaché	atašė
rozgrywający	puolėjas
wypełnione	užpildyta
delle	delle
przyrząd	prietaisas
przyrząd	aparatas
przyrząd	prietaisai
przyrząd	aparatūra
przyrząd	aparatai
bogactwa	turtus
bogactwa	turtų
millera	mileris
magiczne	magija
magiczne	stebuklingas
magiczne	stebuklinga
biologiczne	biologinė
haas	haas
krzewy	krūmų
aplikacje	programėlių
dyskryminacji	diskriminaciją
dyskryminacji	diskriminacija
ikonostas	ikonostasas
spodnie	kelnes
spodnie	kelnės
spodnie	kelnes
spodnie	kelnės
andrei	andrea
andrei	andrejus
dali	dali
klatka	kraštas
złamanie	lūžio
złamanie	lūžių
złamanie	lūžis
chroniony	saugomų
daniele	daniele
mezopotamii	mesopotamija
kręgi	apskritimai
kręgi	ritės
kręgi	ritinių
kręgi	ritiniai
oak	ąžuolo
oak	ąžuolų
wikinews	vikinaujienos
agenci	agentai
trawy	žole
trawy	žolė
trawy	žolės
śnieg	sniegas
śnieg	sniego
towary	prekės
sudety	sudetai
fajnie	smagu
fajnie	smagiai
fajnie	linksma
fajnie	linksmai
dokładny	tikslios
dokładny	tikslūs
wembley	wembley
maya	maja
reformę	reformos
siedzi	sėdi
siedzi	sėdi
wiaczesław	viačeslavas
blackburn	blackburn
sawicki	sawicki
hawk	sakalas
hai	hai
głośno	garsiai
uwolniony	išlaisvinti
wyroków	sprendimai
wydawców	leidėjai
czysta	švarus
czysta	švari
czysta	grynas
czysta	aiški
zapytania	tyrimus
zapytania	užklausas
konfederatów	konfederatų
vfb	vfb
dekoracje	peizažo
dekoracje	dekoravimas
dekoracje	interjeras
dekoracje	dekoravimo
dekoracje	dekoracijos
cum	cum
propaganda	propaganda
webster	webster
potężne	galingas
potężne	galinga
potężne	galingi
kirk	kirk
podziały	skyriai
podziały	kvadratai
korespondencja	korespondencija
korespondencja	susirašinėjimas
ufa	pasitiki
admiralicji	admiraliteto
hewitt	hewitt
hel	hel
hel	helis
noce	naktys
elliot	eliotas
czekam	laukiu
czekam	laukia
czekam	laukimas
głęboki	gilus
głęboki	gili
głęboki	giliai
celi	ląstelių
mineralne	mineralinių
mineralne	mineralinis
domek	varškės
domek	salono
domek	kabina
manewr	manevrą
piasek	smėlio
piasek	smėlis
vittorio	vittorio
chojnice	chojnice
diety	mitybos
diety	dieta
diety	dietos
diety	mityba
diety	mitybos
jordana	jordan
jordana	jordanija
jordana	jordanijos
jedi	džedajus
finanse	finansų
finanse	finansai
finanse	finansai
finanse	finansus
promo	promo
kaznodzieja	pamokslininko
doradców	patarėjai
doradców	konsultantai
doradców	konsultantų
ming	ming
genesis	genesis
komentator	komentatorius
nike	nike
croix	croix
zdyskwalifikowany	diskvalifikuota
przybycie	atvykimas
sardynii	sardinijos
rozmowę	pokalbis
rozmowę	pokalbio
walsh	walsh
zbóż	grūdų
zbóż	javai
zbóż	grūdai
zbóż	grūdų
zbóż	javai
zbóż	grūdai
zeppelin	zeppelin
ścisłe	griežtas
ścisłe	griežti
wnuka	anūkas
poniatowski	poniatovskis
radomski	radomski
yamaha	yamaha
borkowski	borkowski
valladolid	valjadolido
patty	patty
klarnet	klarnetas
organiczne	ekologinio
carlisle	carlisle
koszykówka	krepšinio
aspektów	aspektai
aspektów	aspektus
wnukiem	anūkas
lwy	liūtai
przewodników	vadovus
malawi	malavio
przetrwać	išgyventi
przetrwać	išgyventi
bud	bud
dusz	sielas
dusz	sielos
zarządca	administratorius
skróty	santrumpos
skróty	derinys
wiadukt	viadukas
mat	mate
mat	dembliai
peak	didžiausia
ludzka	žmonijos
ludzka	žmogaus
ludzka	žmogus
grodno	grodno
theo	teo
nilu	nilo
zwiedzania	nagrinėti
zwiedzania	tyrinėti
rama	kraštas
rama	ram
rama	rama
quinn	quinn
przygodę	nuotykiai
przygodę	nuotykis
przygodę	nuotykių
zbawienia	išsigelbėjimas
piór	plunksnos
sojuszników	sąjungininkų
sojuszników	sąjungininkai
ania	anne
ania	ana
ania	anna
ania	ania
psychiczne	universiteto
psychiczne	psichikos
c++	c++
wyjątki	išimtys
policjanci	policija
policjanci	policininkai
easy	lengva
easy	lengvai
troy	troy
troy	trojos
kompleksy	kompleksų
benetton	benetton
piramidy	piramidės
piramidy	piramides
reklam	gq
lewisa	lewis
uttar	utar
moralne	moralinę
zmienność	kintamumas
zmienność	kintamumą
zmienność	variacijos
zmienność	kintamumas
zmienność	kintamumo
ciemny	tamsus
ciemny	tamsi
ciemny	tamsiai
wade	veidai
wade	veidas
dyskutujemy	aptarti
esej	esė
technologiczny	technologiniai
breslau	breslau
węże	žarnos
węże	gyvatės
węże	gyvates
węże	gyvačių
węże	gyvatės
węże	gyvate
węże	gyvatė
upadł	sugriuvo
hradec	hradec
marx	marksas
baranowski	baranowski
wierność	lojalumo
subaru	subaru
logiczne	logiška
logiczne	loginis
logiczne	logika
pen	pen
mafia	mafija
mafia	mob
mafia	mafija
mafia	mafijos
muzułmańskich	musulmonų
robotnicy	darbininkai
robotnicy	darbuotojai
robotnicy	darbininkų
tworzyw	plastikas
tworzyw	plastikų
aberdeen	aberdeen
française	française
azul	azul
fortuna	fortuna
fortuna	turtai
palmy	delnų
gruby	gabalas
gruby	riebalų
gruby	storas
gruby	riebalų
gruby	riebalai
konferencję	konferencija
tytoniu	tabakas
oliveira	oliveira
konwoju	konvojus
moralności	moralę
moralności	dėsnis
sumienia	sąžinės
manifest	manifesto
manifest	manifeste
brzeziny	bžezinai
piekło	velnių
piekło	pragaras
sprzyja	palanki
schalke	schalke
modernizmu	modernizmas
weronika	veronika
przestrzegania	laikymasis
drobna	petite
lynch	lynch
cudzoziemców	ateiviai
cudzoziemców	užsieniečių
cudzoziemców	užsieniečiai
herrera	herrera
singapuru	singapūre
singapuru	singapūro
singapuru	singapūras
żaba	varlė
stadio	stadio
baletu	baleto
loch	požemio
grimaldi	grimaldi
ssn	ssn
kosmonautów	kosmonautų
atut	turtas
atut	turto
atut	trump
owalne	ovalios
etniczne	etninės
marcello	marcello
śladu	pėdsakai
śladu	pėdsakų
śladu	sekti
martwy	miręs
gal	galio
sands	smėlis
broadwayu	brodvėjaus
mgławica	ūkas
jong	jong
vettel	vettel
krótszy	trumpesnis
ramírez	ramírez
cartoon	filmuko
pusta	tuščia
pusta	tuščias
kotów	kačių
kotów	katės
przewaga	pranašumą
przewaga	pranašumas
agencję	agentūra
wartościowe	vertinga
wartościowe	vertingas
hardy	hardy
populacje	populiacijos
populacje	populiacijoms
populacje	populiacijų
futbol	futbolas
futbol	futbolo
amour	amour
rouge	rouge
ludzki	žmonijos
ludzki	žmogaus
ludzki	žmogus
córdoba	kordobos
jacht	jachta
sekretariatu	sekretoriatas
sekretariatu	sekretoriato
shah	shah
opiekuna	globėjas
płynów	skysčius
płynów	skysčiai
śledczy	tyrėjai
śledczy	csi
śledczy	tyrėjas
śledczy	tyrėjo
szczęki	žandikaulio
szczęki	kojeles
sprawcy	nusikaltėlis
sprawcy	kaltininkas
brighton	brighton
eugen	eugen
kółko	apskritimai
gogh	gogo
modyfikacje	pakeitimai
ada	ada
tortur	kankinimai
tortur	kankinimus
mickey	mikis
mickey	miki
challenger	arenos
czysty	grynas
czysty	aiški
czysty	švarus
czysty	švari
interwencja	intervencija
zamieszanie	sutrikimą
zamieszanie	sumišimas
pasza	pašarų
pasza	pašaras
pasza	pašarai
pasza	pašarinių
pasza	paša
inspekcji	tikrinimas
dekoracja	dekoravimas
dekoracja	dekoratyviniai
dekoracja	dekoratyvinės
cash	pinigų
cash	pinigai
cash	grynieji
austriacy	austrai
lionel	lionel
mohammed	mohammed
pochwy	vagina
pochwy	makšties
pochwy	makšties
bagno	pelkę
bagno	marsh
biznesmen	verslininkas
gardła	gerklės
głód	badas
głód	bado
głód	badas
głód	bado
chłodzenia	aušinimo
chłodzenia	šaldymo
zwolnienia	atleidimas
zwolnienia	išimtys
techników	technikai
prawnika	advokato
prawnika	teisininkas
prawnika	advokatas
björn	björn
boska	dieviška
boska	nuostabiai
twardy	kieta
zabicie	žudo
zabicie	žudymas
banda	gaujos
banda	gauja
ostrowiec	ostrowiec
urbana	urbana
reprezentowane	sudarė
podręczniki	vadovėlių
róż	rožės
repertuar	repertuarą
nid	nld
sprawozdanie	ataskaita
granatów	granatos
gotowość	parengtis
gotowość	pasiryžimas
gotowość	noras
gotowość	norą
rogi	ragai
jeleń	elniai
enzymów	fermentai
granitu	granitas
ajax	ajax
doom	doom
potężny	galingų
potężny	galingas
potężny	galinga
potężny	galingi
pokoje	kambariai
borussia	borussia
corona	corona
odmowa	atsisakymas
zeitschrift	zeitschrift
zapora	ugniasienė
zapora	dam
hampton	hampton
pozornie	matomos
plaża	beach
eka	piratavimas
eka	eka
jacqueline	jacqueline
losowanie	loterija
słuchaczem	klausytojas
psychologiczne	universiteto
irański	iranas
dżungli	džiunglės
grzywien	baudas
grzywien	baudos
złamania	lūžių
złamania	lūžio
złamania	lūžių
złamania	lūžis
genetyczne	genetinis
genetyczne	genetiniai
jenkins	jenkins
dziewczęta	mergaitės
dziewczęta	mergaites
dziewczęta	merginos
mediacji	tarpininkavimo
sonny	soni
macedoński	makedonijos
instruktorów	instruktoriai
tito	tito
niesie	paims
posiedzenia	susirinkimai
posiedzenia	susitikimai
posiedzenia	posėdžiai
sacramento	sakramentas
mara	mara
wątpliwe	abejotina
wątpliwe	abejotinas
wątpliwe	abejotina
pak	pak
pak	pikis
uruchomiony	veikiančių
uruchomiony	važiavimas
golf	golfo
widma	spektrai
widma	spektro
widma	spektras
mafii	mafija
mafii	mob
mafii	mafija
mafii	mafijos
dziewczynki	mergaitės
dziewczynki	mergaites
dziewczynki	merginos
wytwarzanie	gamyba
wytwarzanie	karta
wytwarzanie	gamyba
trulli	trulli
florencja	florencijos
fat	storas
fat	riebalų
fat	riebalai
battista	battista
holender	olandas
zarządzany	pavyko
zarządzany	valdoma
zarządzany	valdomi
johnston	johnston
einar	einar
zanieczyszczenia	priemaišų
zanieczyszczenia	priemaišos
zanieczyszczenia	užterštumas
zanieczyszczenia	užteršimo
zanieczyszczenia	tarša
zanieczyszczenia	užterštumas
zanieczyszczenia	tarša
częstość	dažnumas
częstość	dažnis
kilometra	kilometre
abs	abs
sok	sultys
sok	sulčių
autostradzie	greitkelis
stankiewicz	stankiewicz
émile	émile
zabronione	draudžiama
zabronione	draudžiamos
zabronione	draudžiamas
zabronione	draudžiama
finn	aptikti
wing	korpusas
bug	bugas
vida	vida
kaszubski	kašubų
wojownik	karys
wojownik	kovotojas
rejsu	kruizinis
zdrowy	ekonomiką
idol	idol
fermentacji	fermentacijos
janko	janko
pope	popiežius
frankie	frenki
zgłoś	ataskaita
damon	deimonas
wasilewski	wasilewski
lustra	veidrodžiai
skoczył	pasitiko
ciemna	tamsus
ciemna	tamsi
ciemna	tamsiai
rzeczywiste	faktinės
karzeł	nykštukas
karzeł	nykštukų
znika	dingsta
znika	nepasikeitė
demokratyczny	demokratinė
demokratyczny	demokratinis
demokratyczny	demokratinės
demokratyczny	demokratinėje
potwór	pabaisa
potwór	monstras
tallinn	talino
uniwersalny	universal
uniwersalny	universalus
uniwersalny	universaliųjų
bukowski	bukowski
napój	gėrimas
napój	gerti
napój	gėrimas
napój	gėrimų
medytacji	meditacija
rybołówstwa	žuvininkystė
tybetu	tibetas
tybetu	tibete
tybetu	tibeto
poprawia	pagerina
poprawia	pagerėja
poprawia	gerina
wyjątkowy	unikali
wyjątkowy	unikalus
wyjątkowy	specialių
wyjątkowy	išskirtinės
wyjątkowy	išimtiniais
wyjątkowy	išimtinės
porno	porno
lindgren	lindgren
muzułmanie	musulmonai
muzułmanie	musulmonų
hastings	hastings
motocykli	motociklai
jarno	jarno
sugar	cukrus
sugar	cukraus
poziome	horizontalus
poziome	horizontali
poziome	horizontaliai
prądy	srovių
epidemia	epidemija
gościnne	svetingai
pożary	gaisrai
pożary	gaisrų
światów	pasauliai
moto	moto
roi	ig
wstępna	išankstinis
wodospad	krioklys
wodospad	krenta
miękkie	minkštas
miękkie	minkšta
melodii	melodija
inwazja	invazija
piec	orkaitėje
piec	krosnis
piec	viryklės
piec	krosnies
piec	krosnių
piec	krosnies
piec	krosnis
dmytro	dmytro
egzekucje	egzekucijų
dobrowolnie	noriai
ucha	ausies
maguire	maguire
przegrany	nevykėlis
rosberg	rosberg
neutralny	neutralus
lumpur	lumpūras
neapol	napoli
przewoźnik	vežėjas
przewoźnik	vežėjas
augsburg	augsburg
raúl	raúl
duchów	vaiduokliai
doherty	doherty
szkodliwe	kenkia
zysku	pelnas
zysku	pelno
wygnanie	tremtyje
papa	tėti
teen	teen
dyrektorów	direktoriai
léon	léon
innowacji	naujovė
innowacji	naujovės
teddy	tedis
irene	irena
kopuła	kupolu
rekomendacji	rekomendacijos
glebie	dirvožemio
glebie	dirvožemį
glebie	dirvožemis
krytycznych	esminė
rogów	ragai
pień	meškinės
freddie	fredi
freddie	fredi
napływ	antplūdžio
przetłumaczyć	išversti
biznes	verslo
biznes	įmonė
biznes	verslas
benito	benito
gram	gramo
spędza	praleidžia
szermierz	kardininkas
reggio	reggio
kolonistów	kolonistų
mordercy	žudikas
mordercy	žudikai
mordercy	meistrų
prochy	narkotikai
napoli	napoli
bielski	bielskis
głęboka	gilus
głęboka	gili
głęboka	giliai
szkło	stiklas
szkło	stiklinė
szkło	stiklo
melissa	melisa
massimo	massimo
pierwiastek	root
pierwiastek	elementas
blair	blair
kawałki	bitų
kawałki	gabaliukai
kawałki	gabalai
colo	colo
terrorystów	teroristai
pewność	tikrumo
pewność	tikrumas
sue	siu
tajwan	taivano
protestancki	protestantų
pamiętaj	prisiminti
gorąco	karšti
gorąco	karšto
gorąco	karšta
gorąco	karštas
gorąco	karštis
gorąco	šiluma
gorąco	šiluminė
gorąco	šilumos
organizatorzy	rengėjai
organizatorzy	organizatorius
organizatorzy	organizatoriai
hamburger	burger
hamburger	hamburger
skandal	skandalas
skandal	skandalingas
chłopaka	vaikinas
nieprawidłowości	anomalijas
wskaźniki	rodikliai
wskaźniki	matuokliai
mera	mera
plakaty	plakatai
plakaty	plakatas
ritter	ritter
debaty	diskusijos
debaty	debatai
debaty	diskusijas
debaty	diskusijos
debaty	debatai
organizować	organizuoti
obieg	apyvartą
rolls	ritiniai
obowiązkowe	privalomi
obowiązkowe	privalomas
wątpię	abejotina
błota	purvo
zdrady	klasta
zdrady	išdavystę
etymologia	etimologija
spacer	vaikšto
spacer	pasivaikščiojimas
winnipeg	vinipegas
amelia	amelija
jaskiń	olas
amator	mėgėjų
pozostałość	liekanos
pozostałość	liekana
pozostałość	likučių
roosevelt	ruzveltas
fregaty	fregata
pakt	paktas
pakt	pakto
receptorów	receptorius
receptorów	receptorių
dante	dantė
inspektorat	inspekcija
agendy	darbotvarkę
agendy	darbotvarkė
synaj	sinajaus
palais	palais
aktualizacji	atnaujinimas
aktualizacji	atnaujinta
aktualizacji	atnaujina
aktualizacji	atnaujinimas
aktualizacji	atnaujinama
blanco	blanco
składane	lankstymo
naruszenia	pažeidimai
naruszenia	pažeidimus
bezpiecznie	saugiai
szyb	veleno
brett	lygį
howe	howe
laski	zina
ofiarami	aukas
ofiarami	aukos
ofiarami	aukų
minerały	mineralai
minerały	mineralų
minerały	mineralinių
minerały	mineralinis
pobity	mušami
napisałeś	parašiau
napisałeś	parašė
napisałeś	rašė
automat	įranga
nici	gijos
nici	siūlus
warzyw	augalinis
warzyw	daržovės
warzyw	daržovių
incertae	incertae
pomarańczowy	apelsinų
makowski	makowski
sądowy	teismų
odnowiony	suremontuotas
odnowiony	renovuotas
tura	tura
uranu	uranas
uranu	urano
phantom	phantom
włochów	italai
otworów	skylių
podłużne	pailgos
nielegalnie	neteisėtai
tyszkiewicz	tiškevičius
goldwyn	goldwyn
ahl	ahl
augusto	augusto
psv	psv
kwasy	rūgštys
kwasy	rūgštis
afrykański	afrikos
afrykański	afrika
aria	aria
zezwolenia	leidimai
zezwolenia	leidimus
clément	clément
szerszy	platesnes
tematycznych	teminių
tematycznych	teminė
coa	coa
lotnisk	aerodromų
śpiewała	dainavo
demokraci	demokratai
demokraci	demokratų
demokraci	demokratų
neville	nevilis
kórnik	kórnik
zamieszczone	nustačiusi
festiwale	festivalius
zbiórek	rebounds
geograficzna	geografiniai
geograficzna	geografinis
geograficzna	geografinė
tatarzy	totoriai
patronat	mecenatas
sic	cis
poinformowała	informuoti
wstępnie	išankstinis
gloucester	glosteris
puzon	trombonas
dmc	dmc
reklamę	reklama
reklamę	reklamos
fabrice	fabrice
musica	musica
poprzedników	pirmtakai
dusze	spiritas
dusze	sielas
dusze	sielos
dusze	siela
dusze	sielos
prywatnie	privačiai
janne	janne
dynamiczny	dinamiška
dynamiczny	dinaminis
dynamiczny	dinaminė
surrey	surrey
traktowanie	gydymas
watanabe	watanabe
dozwolone	įgaliotasis
dozwolone	leidžiama
dozwolone	leidžiama
dozwolone	absoliutus
dirk	dirk
łątkowatych	coenagrionidae
flamengo	flamengo
dostępność	prieiga
dostępność	prieinamumo
dostępność	prieinamumas
niejasne	neaiški
niejasne	neapibrėžtas
kukurydzy	kukurūzai
kukurydzy	kukurūzų
latający	skrenda
latający	skraidyti
efektywności	veiksmingumas
mlb	mlb
dixon	dixon
moss	sumaišyti
pojednania	susitaikymo
pojednania	susitaikymas
pojednania	suderinimas
pojednania	derinimas
fani	fanai
rzeczywista	faktinės
zbieranie	rinkti
posiłków	valgius
králové	kralovė
erfurt	erfurt
eddy	edi
tan	tan
łomża	lomžos
przetłumaczone	išversti
ulm	ulmas
grzywny	baudas
grzywny	baudos
równość	lygybės
równość	lygybė
walerian	valerijono
logika	logiška
logika	loginis
logika	logika
awaria	gedimas
awaria	nesėkmė
awaria	nepakankamumas
awaria	avarija
awaria	avarijos
awaria	gedimas
botaniczny	botanikos
tampa	tampos
sint	sint
lisy	lapės
złom	laužas
albatros	albatrosas
universität	universität
dojrzewania	brendimui
dojrzewania	brandinimo
dojrzewania	paauglystėje
przedłużenia	pratęsimas
babka	močiute
babka	močiutė
babka	senelė
babka	močiutės
babka	grundalas
farby	dažai
farby	dažai
farby	dažų
mtb	mtb
romanow	romanovas
wyklucza	neapima
wtorek	antradienis
wtorek	antradienį
kawaleria	kavalerija
bali	balio
jednolity	vienodas
podczerwieni	spindulių
yuan	yuan
niszczy	naikina
fsrr	sfsr
davidson	davidson
bree	bri
kwiatostany	žiedynai
schulz	schulz
nadmiar	perteklius
willis	willis
poloniae	poloniae
quest	žygis
insygnia	insignia
instrumentalny	instrumentinis
stern	laivagalio
przymierze	aljanso
ola	joe
lubicz	lubicz
istván	istván
fotograficzny	fotografijos
tonga	tonga
ojczyzna	tėvynę
prawników	teisininkai
prawników	advokatai
benton	benton
matylda	mathilde
eriksson	eriksson
tórshavn	torshaunas
mokre	vat
tamara	tamara
alicia	alicija
zielono	žalia
rene	rené
anioły	angelai
kopernik	copernicus
nierówności	nelygybė
nierówności	nelygybė
nierówności	nelygybę
boyle	boyle
dłuższa	ilgesnis
dłuższa	ilgesnės
dłuższa	ilgiau
szwed	švedas
dramaty	dramas
sing	dainuoti
superman	supermenas
abdullah	abdullah
przenoszenie	perrašant
forbes	forbes
filmfare	filmfare
biali	baltieji
duchowe	dvasinis
zmuszając	priverčia
norris	norisas
griffin	grifinas
pilotażu	pilotavimo
kabina	kabina
kabina	salono
kabina	kabina
aborcji	abortą
cliff	uolos
trening	mokymai
trening	mokymas
