και	और
παραμονή	संध्या
παραμονή	रहें
παραμονή	रहो
βάσεις	मूलाधार
ελάχιστα	निम्निष्ट
ελάχιστα	न्यूनतम
απαιτείται	आवश्यक
απαιτείται	जरूरी
μεγάλωσε	उठी
μεγάλωσε	अर्जित
μεγάλωσε	उठाया
νομικά	लीगल
νομικά	कानूनी
νομικά	विधिक
διαχειριστής	admin
διαχειριστής	व्यवस्थापक
διαχειριστής	एडमिन
διαχειριστής	प्रबंधक
διαχειριστής	मैनेजर
διαχειριστής	प्रशासक
διαχειριστής	व्यवस्थापक
πολεμικό	युद्धपोत
ακρίβεια	परिशुद्धता
ακρίβεια	परिशुद्धता
ακρίβεια	शुद्धता
ακρίβεια	सटीकता
υγεία	सेहत
υγεία	स्वास्थ्य
ιαπωνίας	जापान
ιαπωνίας	जापानी
πολέμους	वॉर्स
πολέμους	युद्धों
υπογραφή	हस्ताक्षर
υπογραφή	हस्ताक्षरित
υπογραφή	हस्ताक्षर
σταθμοί	स्टेशन
θεώρημα	प्रमेय
αναγέννηση	पुनर्जागरण
σταμάτησε	रोका
προηγούμενο	यही
προηγούμενο	पिछले
προηγούμενο	पिछला
μέσος	औसत
επάγγελμα	व्यवसाय
επάγγελμα	वृत्ति
επάγγελμα	व्यवसायिक
αγωνιστής	लड़ाकू
αγωνιστής	फाइटर
αγωνιστής	सेनानी
ιράκ	इराक
ιράκ	इराक़
ιράκ	ईराक
ιράκ	इराकी
διάλυση	विघटन
διάλυση	विच्छेद
μέγα	मेगा
μέγα	आचमन
πρωτοβουλία	पहल
μηχανικός	मैकेनिक
μηχανικός	इंजीनियर
αριθμοί	आंकड़े
αριθμοί	संख्या
αριθμοί	संख्याएँ
εμπορίου	वाणिज्य
εμπορίου	कॉमर्स
εμπορίου	व्यापार
οπτικά	visually
οπτικά	दृष्टि
οπτικά	विज़ुअल
οπτικά	ऑप्टिकल
έληξε	समाप्त
γάμος	शादी
γάμος	मैरिज
γάμος	विवाह
γάμος	शादी
γάμος	विवाह
μηχανή	मशीन
μηχανή	यंत्र
μηχανή	इंजन
βραζιλίας	ब्राज़ीलियाई
ειδικές	विशिष्ट
πότε	कब
πότε	जब
εγχώρια	घरेलू
ισπανική	स्पैनिश
ισπανική	स्पेनिश
ισπανική	स्पेनी
βασιλεία	शासन
βασιλεία	शासनकाल
όπερα	ओपेरा
λεπτομέρειες	विवरण
λεπτομέρειες	विवरण
νήσοι	द्वीपसमूह
νήσοι	आइलैंड्स
συγκέντρωσε	इकट्ठे
όψη	देखें
όψη	दृश्य
εργαλεία	उपकरण
εργαλεία	औज़ार
εργαλεία	टूल
εργαλεία	टूल्स
ευθύνη	देयता
ευθύνη	उत्तरदायित्व
ευθύνη	ज़िम्मेदारी
ευθύνη	जिम्मेदारी
δίδαξε	सिखा
δίδαξε	सिखाया
κανονικά	सामान्यतः
νικητές	विजेताओं
νικητές	विजेता
μα	परन्तु
μα	लेकिन
μα	लेकीन
μα	मगर
μα	लकिन
φοιτητές	छात्रों
φοιτητές	विद्यार्थी
οδηγήσει	लीड
οδηγήσει	सीसा
οδηγήσει	सीसे
αποφάσεις	फैसले
αποφάσεις	निर्णय
κύκλου	चक्र
κύκλου	साईकिल
εγκατάσταση	संस्थापन
εγκατάσταση	स्थापना
εγκατάσταση	अधिष्ठापन
εγκατάσταση	संस्थापना
εγκατάσταση	सुविधा
εγκατάσταση	स्थापना
αναφοράς	संदर्भ
αναφοράς	सन्दर्भ
νόημα	अर्थ
ψηφοφορία	वोट
ψηφοφορία	vote
ψηφοφορία	मतदान
βρετανός	ब्रिटिश
βρετανός	अंग्रेजों
ατμόσφαιρα	वातावरण
ατμόσφαιρα	वायुमण्डल
ατμόσφαιρα	वायुमंडल
ατμόσφαιρα	माहौल
τύπους	प्रकार
άμυνα	रक्षा
άμυνα	रक्षा
απεικόνιση	प्रदर्शन
απεικόνιση	प्रदर्शित
απεικόνιση	प्रदर्शक
απεικόνιση	चित्रण
απεικόνιση	उदाहरण
απεικόνιση	इमेजिंग
εκτίμηση	मूल्यांकन
εκτίμηση	एस्टीमेट
εκτίμηση	अनुमान
σχετικό	संबंधी
σχετικό	रिश्तेदार
σχετικό	सापेक्ष
σχετικό	प्रासंगिक
σχετικό	संबंधित
σχετικό	सम्बन्धित
βράδυ	शाम
βράδυ	सायंकाल
βράδυ	संध्या
ποσό	मात्रा
ποσό	राशि
τέχνες	कला
παντρεμένος	विवाहित
παντρεμένος	शादीशुदा
μεθόδους	विधियाँ
μεθόδους	विधियां
μεθόδους	विधि
τελετή	समारोह
τελετή	रस्म
κόμης	गणना
κόμης	गिनती
παρουσιάζεται	प्रस्तुत
συγκέντρωση	एकाग्रता
συγκέντρωση	विशेषज्ञता
συγκέντρωση	सभा
συγκέντρωση	महफ़िल
ήττες	नुकसान
ασθενείς	रोगियों
ασθενείς	मरीजों
δυστυχώς	दुर्भाग्य
δυστυχώς	दुर्भाग्यवश
τάξεις	कक्षाओं
τάξεις	क्लासेस
τάξεις	वर्ग
ρόλους	भूमिकाएँ
νέοι	जवानी
νέοι	युवा
νέοι	युवाओं
νέοι	युवावस्था
ζωγράφοι	चित्रकार
πολ	पाल
πολ	पॉल
κοινά	ऑडियंस
λεπτό	पतली
λεπτό	पतला
λεπτό	मिनिट
λεπτό	मिनट
παράγοντας	कारक
παράγοντας	फ़ैक्टर
βρίσκει	पाता
ηχογραφήσεις	रिकार्डिंग
εκατοστά	सेंटीमीटर
εκατοστά	इंच
ορχήστρα	band
ορχήστρα	बैंड
ορχήστρα	ऑर्केस्ट्रा
άνοιγμα	खुला
άνοιγμα	ओपन
άνοιγμα	खोलें
άνοιγμα	ओपनिंग
άνοιγμα	खोलने
ιρλανδία	आयरलैंड
δεκάδες	दर्जनों
υγρό	नम
υγρό	तरल
υγρό	द्रव
υγρό	तरल
υγρό	द्रव
υγρό	भीग
υγρό	गीली
υγρό	वेट
υγρό	गीला
ηγέτες	नेताओं
ηγέτες	नेता
ηγέτες	नेताओ
ζευγάρι	जोड़ी
ζευγάρι	जोड़ा
ζευγάρι	जोड़ी
ζευγάρι	युगल
ιωσήφ	जोसफ
ιωσήφ	यूसुफ
ιωσήφ	जोसेफ
αργεντινή	अर्जेंटीना
διαθήκη	वसीयत
καλλιτέχνη	कलाकार
αλβανία	अल्बानिया
αλβανία	अल्बानियाई
πριγκίπισσα	राजकुमारी
λι	ली
ήχου	आडियो
ήχου	ऑडियो
σχεδιασμό	डिजाइन
