மற்றும்	dhe
ரயில்	trenin
ரயில்	treni
ரயில்	tren
கவிஞர்	poeti
கவிஞர்	poet
கவிஞர்	poete
சுதந்திர	independent
சுதந்திர	pavarur
சுதந்திர	pavarura
சுதந்திர	pavarësinë
சுதந்திர	pavarësia
சுதந்திர	pavarësi
சுதந்திர	lirinë
சுதந்திர	liri
சுதந்திர	liria
செய்தல்	bërja
செய்தல்	making
வெளியிட்டார்	lëshohet
வெளியிட்டார்	lëshohen
வெளியிட்டார்	lëshuar
வடிவமைப்பு	konfigurimi
வடிவமைப்பு	dizajn
வடிவமைப்பு	dizajni
வடிவமைப்பு	formati
வடிவமைப்பு	format
திராவிட	dravidian
திராவிட	dravida
வெப்பநிலை	temperatura
வெப்பநிலை	temperature
நிலையை	gjëndja
நிலையை	status
நிலையை	statusi
நிலையை	gjendja
கப்பல்	anije
கப்பல்	ship
கப்பல்	anija
அறிமுகம்	futjen
அறிமுகம்	prezantimi
அறிமுகம்	futja
அறிமுகம்	rreth
அறிமுகம்	per
காங்கிரசு	kongres
காங்கிரசு	kongresit
காங்கிரசு	kongresin
காங்கிரசு	kongresi
கோயம்புத்தூர்	coimbatore
வரி	rreshti
வரி	linja
வரி	line
வரி	linjë
வரி	tatimi
வரி	taksat
வரி	taksa
வரி	taksë
காட்டும்	kthehet
காட்டும்	kthen
காட்டும்	rikthehet
குரல்	zëri
குரல்	zë
இயக்குநர்	drejtor
இயக்குநர்	drejtori
இயக்குநர்	drejtoreshë
இயக்குநர்	regjisor
ஜேம்ஸ்	james
ஜேம்ஸ்	xhejms
தயாரிப்பு	përgatitja
தயாரிப்பு	përgatitje
தயாரிப்பு	produkti
தயாரிப்பு	prodhim
தயாரிப்பு	produktin
தயாரிப்பு	produktit
தயாரிப்பு	produkt
தயாரிப்பு	prodhim
தயாரிப்பு	prodhimi
தயாரிப்பு	produksioni
தயாரிப்பு	production
புள்ளி	pika
புள்ளி	pikë
இணைப்புக்கள்	lidhjet
இணைப்புக்கள்	lidhje
இணைப்புக்கள்	lidhjet
கருவி	paisja
கருவி	pajisja
கருவி	paisje
கருவி	pajisje
கருவி	dispozitivi
கருவி	mjeti
கருவி	vegël
கருவி	mjet
டேவிட்	davidi
டேவிட்	david
இயங்கும்	aktive
இயங்கும்	active
இயங்கும்	aktiv
இயங்கும்	vrapimi
இயங்கும்	vrapon
இயங்கும்	vrapim
இயங்கும்	vrap
புராணம்	legjende
புராணம்	legjenda
புராணம்	legjendë
புராணம்	legjend
புராணம்	legend
நிகழ்ச்சி	shfaqje
நிகழ்ச்சி	emisioni
நிகழ்ச்சி	shfaqja
நிகழ்ச்சி	show
நிகழ்ச்சி	shfaq
நாமக்கல்	namakkal
பௌத்த	budist
எழுதப்பட்ட	shkruar
கொலை	vrasja
கொலை	vrasje
வண்ணம்	ngjyrë
வண்ணம்	ngjyra
வண்ணம்	ngjyr
வண்ணம்	ngjyrë
வண்ணம்	ngjyra
நிலையங்கள்	stacione
நிலையங்கள்	stacionet
பரப்பளவு	zona
பரப்பளவு	zonë
உறுதி	konfirmohet
உறுதி	konfirmuar
உறுதி	konfirmoi
நடத்திய	kryer
நடத்திய	kryhen
வழக்கம்	rregullt
வழக்கம்	personalizuar
குறைவாக	low
குறைவாக	ulët
கலைஞர்கள்	interpretues
கலைஞர்கள்	artistët
கலைஞர்கள்	artista
கலைஞர்கள்	artistet
கலைஞர்கள்	artistë
செ	shurdhët
செ	shurdhër
பாகிஸ்தான்	pakistan
பாகிஸ்தான்	pakistani
பாகிஸ்தான்	pakistanit
பாகிஸ்தான்	pakistanez
சற்று	pak
சற்று	pakëz
அங்கே	atje
அங்கே	aty
இன	etnik
இன	etnike
இன	racore
இன	raciale
வசதி	strukturë
வசதி	struktura
வசதி	rehati
வசதி	tipar
வசதி	veçori
வசதி	rehat
வழங்கப்படும்	jepen
வழங்கப்படும்	ofruar
வழங்கப்படும்	ofrohet
வழங்கப்படும்	ofruar
முயற்சி	provoni
முயற்சி	provo
முயற்சி	përpjekja
முயற்சி	përpjekje
கதைகள்	tregime
கதைகள்	tregimet
கதைகள்	historitë
அரபு	arab
அரபு	arabe
அரபு	arabisht
இவற்றை	kto
இவற்றை	keto
இவற்றை	këto
இவற்றை	keta
பிரான்சு	francë
பிரான்சு	franca
பிரான்சு	france
விண்வெளி	hapësira
விண்வெளி	hapësirë
விண்வெளி	hapsira
மாற்றங்கள்	ndryshon
மாற்றங்கள்	ndryshimet
மாற்றங்கள்	ndryshime
அடர்த்தி	dendësia
படங்கள்	fotografitë
படங்கள்	foto
படங்கள்	fotot
படங்கள்	fotografi
படங்கள்	fotografitë
படங்கள்	fotot
படங்கள்	fotografi
படங்கள்	pamjet
படங்கள்	imazhe
படங்கள்	imazhet
படங்கள்	figurat
ஆயிரம்	mijë
ஆயிரம்	mije
ஆயிரம்	njëmijë
ஆயிரம்	njemije
வார்ப்புருக்கள்	templates
இனம்	race
இனம்	shumohen
இனம்	gare
இனம்	gara
இனம்	garë
இனம்	race
இனம்	raca
இனம்	etnia
புரிந்து	kupto
புரிந்து	kuptoni
புரிந்து	kupton
புரிந்து	kuptoje
செய்கிறது	shkrijë
வாக்குகள்	voton
வாக்குகள்	votat
வாக்குகள்	vota
ரூபாய்	rupi
அமைச்சர்	ministre
அமைச்சர்	minister
அமைச்சர்	ministri
அமைச்சர்	ministër
அமைச்சர்	ministrja
கூட்டு	unioni
கூட்டு	bashkim
கூட்டு	bashkimi
கூட்டு	add
கூட்டு	shto
கூட்டு	shuma
கூட்டு	sum
கூட்டு	shoqatat
திட்டங்கள்	planet
திட்டங்கள்	plane
திட்டங்கள்	projekte
திட்டங்கள்	projektet
திட்டங்கள்	projekteve
அண்ணா	ana
அண்ணா	anna
உயரம்	lartësi
உயரம்	lartësia
தரம்	cilësore
தரம்	kualitet
தரம்	cilësi
தரம்	cilësia
தரம்	cilesi
தரம்	kualiteti
வரையில்	derisa
வரையில்	deri
எளிய	thjeshte
எளிய	thjeshtë
ஒப்பந்தம்	pakti
ஒப்பந்தம்	pakt
ஒப்பந்தம்	kontratë
ஒப்பந்தம்	kontrata
ஒப்பந்தம்	kontrat
ஒப்பந்தம்	kontrate
பணிகள்	aktivitete
பணிகள்	aktivitetet
பணிகள்	detyrat
பணிகள்	detyra
பணிகள்	punët
நிலம்	tokë
நிலம்	toka
நிலம்	toke
நிலம்	land
யார்	kush
யார்	kushe
மண்டலம்	rajon
மண்டலம்	rajoni
மண்டலம்	zonë
மண்டலம்	zona
மண்டலம்	zone
குற்றம்	fajtore
குற்றம்	fajtorë
குற்றம்	fajtor
குற்றம்	krim
குற்றம்	krimi
அன்னை	nënë
அன்னை	nene
அன்னை	nëna
அன்னை	nena
அன்னை	mother
இரட்டை	double
இரட்டை	dopio
இரட்டை	dyfish
இரட்டை	binjake
இரட்டை	binjak
அலுவலகம்	zyra
அலுவலகம்	zyrë
அலுவலகம்	zyre
வீடு	shtëpi
வீடு	shtëpia
வீடு	shtepi
வீடு	vendbanim
வீடு	rezidenca
வீடு	vendbanimi
வீடு	shtëpia
வீடு	shpi
வீடு	shtepi
வீடு	shtëpi
வீடு	shpija
வீடு	shpia
சந்தை	pazari
சந்தை	tregu
சந்தை	tregu
சந்தை	tregut
சந்தை	treg
சந்தை	market
தலை	kreu
தலை	koka
தலை	kryetare
தலை	kokë
தலை	kokën
அனைத்துலக	internacional
அனைத்துலக	international
அனைத்துலக	internacionale
அனைத்துலக	ndërkombëtar
அனைத்துலக	ndërkombëtare
நீ	ty
நீ	ju
நீ	ti
நீ	jush
கிராம	fshat
கிராம	fshati
திறந்த	hape
திறந்த	hap
திறந்த	hapur
திறந்த	hapu
முழுமையாக	plotësisht
முழுமையாக	plotësisht
முழுமையாக	plotesisht
முழுமையாக	tërësisht
முழுமையாக	komplet
முழுமையாக	krejtësisht
நெடுஞ்சாலை	autostrada
நெடுஞ்சாலை	autostradës
நெடுஞ்சாலை	autostradë
நெடுஞ்சாலை	autostrade
கோட்பாடு	teori
கோட்பாடு	teoria
மாதிரி	mostër
மாதிரி	shtigjet
மாதிரி	shtigje
மாதிரி	model
மாதிரி	modelja
மாதிரி	modeli
மாதிரி	modele
நடிகைகள்	aktoret
தெரிவு	zgjedhje
தெரிவு	zgjedhja
குமார்	kumar
கட்டி	tumor
பிரதான	majori
பிரதான	major
பிரதான	kryesore
பிரதான	main
பிரதான	kryesor
அறிவு	dije
அறிவு	dituri
அறிவு	njohuri
அறிவு	njohuria
அறிவு	dituria
கன்னியாகுமரி	kanyakumari
தெரியவில்லை	neutral
தெரியவில்லை	neutrale
வழங்கி	serverin
