در	門
سلامت	健康
سلامت	平安
سلامت	和平
طایفه	氏族
طایفه	部族
طایفه	氏
ابزارهای	工具
مبتلا	感染
باران	雨
باران	下雨
باران	雨水
صبح	早晨
صبح	早上
صبح	上午
حسینی	hosseini
ذرات	顆粒
ذرات	粒子
ذرات	微粒
ذرات	顆粒
ذرات	粒子
ذرات	微粒
ذرات	顆粒
ذرات	粒子
ذرات	微粒
عملی	實用
خداوند	神
حروف	信
حروف	字母
حروف	信件
شاهد	見證
شاهد	證人
تور	tor
تور	游
تور	遊覽
تور	導覽
تور	旅遊
تور	淨
تور	net
تور	網
هفتاد	七十
کشتار	屠殺
کشتار	大屠殺
کشتار	屠殺
کشتار	屠宰
خانوادگی	家人
خانوادگی	家屬
خانوادگی	家庭
سیاستمدار	政客
سیاستمدار	政治家
تلفظ	讀音
تلفظ	發音
تلفظ	發音
گذر	過境
گذر	傳球
گذر	通過
گذر	通行證
نهادهای	機構
مالکیت	持有
مالکیت	擁有
مالکیت	佔有
مالکیت	地產
مالکیت	屬性
مالکیت	財產
مالکیت	物業
مالکیت	所有權
مالکیت	擁有權
معین	固定
تایلند	泰國
شکار	獵
شکار	狩獵
شکار	打獵
راهنمایی	提示
بایگانی	歸檔
بایگانی	檔案
بایگانی	歸檔
بایگانی	備案
بایگانی	歸檔
بایگانی	檔案
گره	節點
گره	領結
گره	平局
گره	領帶
گره	結
گره	捆綁
گره	被綁
سختی	困難
سختی	難度
سختی	困難
سختی	難
سختی	艱難
تغذیه	動態
تغذیه	飼料
تغذیه	營養
تغذیه	餵食
تغذیه	進食
تغذیه	餵養
هویت	hoyt
هویت	身分
هویت	身份
منصور	mansur
منصور	mansour
شورش	暴動
شورش	暴亂
شورش	騷亂
شورش	叛亂
شورش	叛逆
شورش	反叛
سردار	sardar
ششمین	第六
خاطرات	記憶
خاطرات	回憶
جانشین	繼任者
جانشین	繼任
جانشین	替代品
جانشین	替代
سالانه	每年
مشکلی	問題
شغل	職業
شغل	工作
شغل	職業
شغل	專業
بزرگتر	較大
بزرگتر	更大
بزرگتر	較大
بزرگتر	年長
بزرگتر	老年
لشکر	集團軍
لشکر	軍隊
لشکر	軍
لشکر	陸軍
اکثریت	多數
اساطیر	神話
ابعاد	尺寸
منطقی	邏輯
منطقی	邏輯
متهم	被告人
متهم	被告
میل	願望
میل	慾望
میل	磨坊
زلزله	地震
اندیشه	反映
گراف	圖表
گراف	圖形
گراف	圖
صامت	沈默
صامت	無聲
فولاد	鋼鐵
فولاد	鋼
ارتباطی	通訊
ارتباطی	溝通
کلمات	言語
کلمات	詞語
کلمات	字
کلمات	詞
زندانی	俘虜
زندانی	囚犯
زندانی	犯人
زندانی	囚徒
پنهان	隱藏
پنهان	隱藏
تایید	確認
تایید	證實
پذیرفته	接受
استخراج	抽取
استخراج	提取
استخراج	萃取
استخراج	提取
استخراج	萃取
استخراج	摘錄
استخراج	提取
استودیو	錄音室
استودیو	studio
استودیو	工作室
رژیم	節食
رژیم	飲食
رژیم	節食
رژیم	減肥
رژیم	政權
رژیم	制度
سند	沙
سند	沙子
سند	砂
هتل	飯店
هتل	酒店
هتل	賓館
هتل	旅館
کانون	聚焦
کانون	重點
کانون	專注
کانون	焦點
بیرونی	外部
بیرونی	外表
شیکاگو	芝加哥
رها	休假
رها	離開
کمیسیون	委員會
مرجع	參考
نیازی	要求
بازیگری	演戲
بازیگری	演技
بازیگری	代理
ارجاع	轉送
ارجاع	轉發
ارجاع	參考
نسبتاً	適度
سلول	細胞
سلول	牢房
سلول	細胞
پلی	橋
پلی	艦橋
پلی	大橋
پلی	橋梁
پلی	橋牌
دکتری	醫師
دکتری	醫生
دکتری	博士
ناوبری	航行
ناوبری	導航
معلوم	已知
موزیکال	音樂
موزیکال	音樂劇
دختران	girls
دختران	女孩
دختران	女生
دختران	女童
ضعیف	弱
ضعیف	虛弱
ضعیف	弱者
ضعیف	軟弱
ضعیف	薄弱
حاشیه	rim
حاشیه	比值
کویت	科威特
روانی	靈媒
روانی	通靈
فن	von
فن	樊
فن	粉絲
فن	風扇
فن	範
درس	教訓
درس	課
کنگ	姜
کنگ	康
کنگ	徑
کنگ	孔
تمشک	覆盆子
تامین	供應
تامین	供給
اعراب	阿拉伯人
اعراب	沙漠
اعراب	荒漠
فیلیپ	philip
حرارت	熱
حرارت	熱火
حرارت	加熱
حرارت	熱力
حرارت	熱量
ممنوع	受限
ممنوع	禁
ممنوع	禁止
ممنوع	違禁
ممنوع	禁忌
ممنوع	禁止
تقویت	加強
تقویت	加強
تقویت	增強
کوهستانی	山
کوهستانی	山區
کوهستانی	山地
مشاور	顧問
مشاور	參贊
مشاور	輔導員
مشاور	顧問
نوازنده	樂手
معیار	標準
معیار	標準
نرم	光滑
نرم	順利
نرم	平滑
نرم	平穩
نرم	軟軟
نرم	柔軟
نرم	柔和
نرم	軟
نرم	溫和
نرم	溫柔
سقف	天花板
سقف	上限
سقف	屋頂
مصنوعی	合成
مصنوعی	人工
مصنوعی	人造
فکری	智力
توصیه	推薦
توصیه	建議
کلیسا	教會
کلیسا	教堂
لیبی	libby
لیبی	利比亞
هوانوردی	航空
دوازده	十二
بزرگراه	高速公路
بزرگراه	高速公路
بزرگراه	公路
بزرگراه	高速公路
بزرگراه	公路
اخبار	新聞
کنفرانس	會議
آلی	有機
مغناطیسی	磁
مغناطیسی	磁力
مغناطیسی	磁性
مشروطه	憲政
هاروارد	哈佛
سو	sue
سو	蘇
سو	秀
ترور	恐
ترور	恐怖
ترور	暗殺
ترور	刺殺
ترور	trevor
معدن	採礦業
معدن	礦業
معدن	採礦
شکایت	抱怨
شکایت	投訴
شکایت	控訴
شکایت	申訴
شکایت	投訴
شکایت	申訴
شکایت	抱怨
خشونت	暴力
خشونت	暴力
مجید	majid
افتتاح	開局
افتتاح	開幕
طلای	金
طلای	金子
طلای	黃金
طلای	金色
طلای	gold
تألیف	作曲
میانی	中間
میانی	中間
میانی	中級
محیطی	周邊
محیطی	外圍
دارا	dara
پزشک	內科醫生
توهین	侮辱
توهین	侮辱
توهین	污辱
توهین	侮辱
هفتمین	第七
سازنده	maker
سازنده	製造商
سازنده	廠商
سازنده	製造廠商
آزمون	測試
آزمون	試驗
آزمون	測驗
آزمون	測試
آزمون	測驗
آزمون	檢驗
آزمون	試驗
آزمون	考試
آزمون	測驗
موقت	暫時
موقت	溫度
تبلیغات	推廣
تبلیغات	促銷
تبلیغات	晉升
تبلیغات	廣告
تبلیغات	宣傳
درستی	正確性
ضرب	乘法
ضرب	倍增
ضرب	商品
ضرب	產品
ضرب	產物
ضرب	節奏
ضرب	拍子
کوتاهی	簡短
کوتاهی	短期
کوتاهی	短
کوتاهی	矮
ملاقات	參觀
ملاقات	訪問
ملاقات	會議
زادگاه	家鄉
زادگاه	故鄉
برسد	訪問
افزودن	加上
افزودن	加
کمال	kamal
کمال	完美
کمال	完善
کمال	kemal
وان	浴盆
وان	浴缸
وان	貨車
وان	梵
وان	範
مجازی	虛擬
اقامت	居住
اقامت	住宅
اقامت	居所
اقامت	住所
چمن	草地
چمن	草坪
چمن	草
چمن	草地
چمن	草叢
مایکروسافت	microsoft
مایکروسافت	微軟
پیاده	腳
پیاده	英尺
نیجریه	奈及利亞
علامت	訊號
علامت	簽名
علامت	簽字
علامت	簽
تونس	突尼西亞
تونس	突尼西亞
دشمن	敵軍
دشمن	敵方
دشمن	敵
دشمن	敵人
توافق	議定
توافق	同意
توافق	商定
توافق	定居
توافق	定居點
توافق	妥協
توافق	折衷
توافق	協定
توافق	協議
توافق	安排
صعود	登山
مریم	miriam
مریم	mary
مریم	瑪麗
مریم	瑪莉
مریم	maryam
فون	von
استخوان	bones
استخوان	骨
استخوان	骨骼
استخوان	骨頭
استخوان	骨
استخوان	骨骼
استخوان	骨頭
رادیویی	電台
رادیویی	廣播
رادیویی	無線電廣播
رادیویی	收音機
رادیویی	廣播電台
رادیویی	無線電
متروی	地鐵
متروی	捷運
متروی	metro
متروی	地鐵
بیل	bill
بیل	法案
معبد	神社
معبد	神廟
معبد	寺
معبد	寺廟
معبد	廟
معبد	聖殿
ارکستر	管弦樂隊
ارکستر	樂團
نازی	納粹
ون	貨車
ون	梵
ون	範
ون	溫
ون	文
مسلح	武裝
مخالفان	阻力
مخالفان	電阻
مخالفان	抵抗
مخالفان	抵制
مخالفان	對手
پیانو	鋼琴
مانع	障礙
مانع	屏障
عمان	阿曼
سلاح	武器
سلاح	兵器
سلاح	武器
سلاح	兵器
مدنی	民事
مدنی	公民
رئال	real
رئال	真實
سیاره	行星
سیاره	星球
آزمایشی	實驗
فاکس	狐
فاکس	狐狸
فاکس	fox
رنگی	裝飾
رنگی	裝潢
رنگی	色彩繽紛
راحتی	舒服
راحتی	舒適
ساختمانی	大樓
ساختمانی	建築
ساختمانی	建築物
شریف	sharif
دبیر	秘書
آگاهی	知覺
آگاهی	意識
آگاهی	知識
مقابله	對抗
مقابله	對峙
مقابله	對立
مقابله	作戰
اتفاقات	事件
اتفاقات	活動
اسمیت	smith
اسمیت	史密斯
مفاهیم	概念
مفاهیم	理念
کاملا	完全
یوگسلاوی	南斯拉夫
مصالح	物料
مصالح	材質
مصالح	材料
مصالح	物料
مصالح	材料
تأکید	一致性
تأکید	連貫性
تأکید	一貫性
شرط	賭注
شرط	條件
شرط	狀況
ملا	mulla
وحید	vahid
بزرگان	長者
بزرگان	長輩
بزرگان	長老
روزانه	每日
تنگ	唐
واقعیت	真理
واقعیت	事實
واقعیت	真相
واقعیت	現實
بالاترین	最高
تمرکز	聚焦
تمرکز	重點
تمرکز	專注
تمرکز	焦點
گوشت	肉
گوشت	肉食
گوشت	肉類
گوشت	血肉
گوشت	肉體
حقیقی	real
حقیقی	真實
حقیقی	真實
تئوری	理論
تئوری	論
اردن	約旦
فاز	階段
الف	精靈
پیچیده	複雜
پیچیده	複雜
پیچیده	扭曲
بیماران	病患
بیماران	患者
بیماران	病人
گیر	裝備
گیر	gear
گیر	齒輪
تکیه	枕頭
تکیه	瘦
جسم	屍體
جسم	體
جسم	身體
جسم	血肉
جسم	肉體
پرانتز	括號
پرانتز	括號
ماریا	瑪利亞
ماریا	瑪麗亞
ماریا	maria
سوال	問題
سوال	提問
سوال	問題
احزاب	各派
احزاب	派系
احزاب	公司
زاویه	角度
زاویه	角
روس	俄語
روس	俄文
فرستاده	messenger
فرستاده	信使
جانبی	橫向
جانبی	側
عام	通用
آفتاب	太陽
آفتاب	孫
آفتاب	珊
آفتاب	陽光
آفتاب	陽光
اتهام	收費
اتهام	電荷
اتهام	充電
اتهام	收費
اتهام	指控
پدیده	現象
کوبا	古巴
نمایی	指數
فرصت	機會
فرصت	機遇
فرصت	機會
مربیگری	輔導
مربیگری	教練
کندی	糖果
کندی	糖
کندی	肯尼迪
کندی	kennedy
زیبای	美容
زیبای	美人
زیبای	美女
زیبای	美
بعداً	後來
بعداً	稍後
بعداً	以後
هشتمین	第八
قدمت	老
قدمت	舊的
قدمت	舊
قدمت	老了
اخلاقی	道義
اخلاقی	道德
اخلاقی	道德觀
اخلاقی	道義
اخلاقی	道德
نماز	祈禱
نماز	禱告
نماز	祈禱
نماز	禱告
اخلاق	倫理
اخلاق	倫理學
اخلاق	道義
اخلاق	道德
اخلاق	脾氣
اخلاق	道德
اخلاق	道德觀
اخلاق	道義
اخلاق	道德
اینها	這些
تبلیغ	廣告
تبلیغ	推廣
تبلیغ	促銷
تبلیغ	晉升
تبلیغ	推廣
منطق	邏輯
امین	amin
امین	忠誠
امین	忠實
امین	信任
امین	信賴
امین	誠實
مونیخ	慕尼黑
کارگران	勞動者
کارگران	工人
بحران	危機
تولیدی	製造業
تولیدی	製造
پارلمان	國會
پارلمان	議會
ریو	亮
ریو	柳
ریو	隆
ریو	rio
سپرده	存款
سپرده	押金
سپرده	保證金
سپرده	存
سپرده	存款
سپرده	押金
ایزو	iso
خاکستری	灰色
خاکستری	灰
خاکستری	灰色
خاکستری	灰
خاکستری	grey
فورد	福特
فورد	ford
تخمین	估計
تخمین	預估
تخمین	估計
تخمین	估算
مخفی	隱藏
مخفی	秘密
انقلابی	革命性
انقلابی	革命
بال	bal
بال	球
بال	永
بال	翼
میوه	果實
میوه	水果
میوه	果
میوه	果實
میوه	水果
کارت	卡
کارت	名片
کارت	紙牌
کارت	卡片
تراکم	凝結
تراکم	壓縮
تراکم	密度
روبرو	面對
سیر	大蒜
سیر	蒜
تصادفی	隨機
تصادفی	意外
تصادفی	事故
تصادفی	巧合
هیات	代表團
معیارهای	指標
معیارهای	標準
آنا	安娜
آنا	anna
سگ	竇
سگ	犬
سگ	狗
عوارض	併發症
عوارض	地形
عوارض	地勢
استیون	stephen
هیجانی	情感
هیجانی	感情
هیجانی	情緒
هیجانی	情感
آگوست	八月
آگوست	八月份
آفریقایی	非洲
تکامل	演化
تکامل	演變
تکامل	進化
تکامل	演進
ایده	想法
نیرو	力氣
نیرو	強度
نیرو	實力
نیرو	力量
نیرو	體力
نیرو	武力
هندوستان	印度
روان	奔跑
روان	跑步
روان	運行
مجری	呈現
ژیمناستیک	體操
خویشاوندان	親屬
خویشاوندان	親戚
ضروری	緊急
ضروری	急
ضروری	必要
ضروری	必需
ضروری	必需品
سرود	聖歌
سرود	國歌
زرین	golden
زرین	黃金
زرین	金色
زرین	金
زرین	金子
زرین	黃金
زرین	金色
زرین	gold
فرا	fra
پرده	螢幕
پرده	窗簾
پرده	簾幕
افسران	官員
آلبانی	阿爾巴尼亞
شور	鹹
شور	咸
کریس	chris
فرم	形式
فرم	表格
فقه	法理學
فقه	法理
فقه	法學
فقه	判例
اسکندر	亞歷山大
اسکندر	alexander
نسبی	親戚
نسبی	相對
سیگنال	訊號
طرفداران	粉絲
خریداری	購買
خریداری	購買
سینه	咪咪
سینه	胸
سینه	胸部
سینه	胸膛
سینه	胸口
سینه	胸
سینه	胸部
سینه	乳房
سینه	乳房
واشنگتن	華盛頓
آدم	adam
آدم	亞當
سطحی	淺
سطحی	膚淺
سطحی	表面
سطحی	地面
سطحی	地表
ویروس	病毒
ویروس	病毒
قزاقستان	哈薩克
زندانیان	囚犯
زندانیان	犯人
زندانیان	囚徒
ضربه	撞擊
ضربه	影響力
ضربه	影響
ضربه	衝擊
ضربه	踢
نهمین	第九
ایر	空中
ایر	air
ایر	航空
ایر	空氣
پیروز	贏了
پیروز	勝利
پیروز	贏
پیروز	win
پیروز	勝利
نمایندگی	代表性
نمایندگی	代理商
نمایندگی	機構
تایوان	台灣
تایوان	臺灣
قاسم	qasim
عقیده	意見
زیستی	生物
زیستی	生物學
پزشکان	內科醫生
جاری	電流
جاری	現任
جاری	目前
مرزهای	邊界
مرزهای	邊框
مرزهای	邊境
سطوح	關卡
پیدایش	湧現
پیدایش	興起
پیدایش	創世紀
پیدایش	創世
پیدایش	起源
معلم	老師
معلم	教師
معلم	教師
پیشرفته	先進
آزمایشگاه	實驗室
آزمایشگاه	化驗室
آزمایشگاه	實驗室
طیف	光譜
طیف	頻譜
جزئیات	細節
جزئیات	詳情
جزئیات	細節
جزئیات	詳細
جزئیات	詳情
حس	感受
حس	感覺
حس	感受
حس	感覺
حس	感
پیرو	追隨者
گفتمان	話語
کمبود	短缺
جوامع	社會
تیراندازی	射擊
تیراندازی	槍擊
تیراندازی	拍攝
استدلال	論證
استدلال	參數
استدلال	爭論
استدلال	論點
استدلال	論證
استدلال	論據
استدلال	爭論
استدلال	論點
استدلال	推理
قله	峰
قله	峰峰
قله	山頂
خودمختار	自主
یورو	歐元
یورو	歐元
گوناگونی	多元化
گوناگونی	多樣性
گوناگونی	多樣化
حومه	鄉村
حومه	鄉下
حومه	鄉間
حومه	農村
حومه	郊區
حومه	郊區
حومه	郊區
اون	她
دفن	喪葬
دفن	葬
دفن	埋葬
دفن	埋
دفن	埋葬
خوردن	吃
خوردن	飲食
خوردن	進食
خوردن	食
آنلاین	上線
آنلاین	網上
آنلاین	online
ادعای	索賠
ادعای	認領
ادعای	債權
شیشه	玻璃
مربوطه	相關
انتخاباتی	選舉
عموماً	一般
امواج	浪
امواج	海浪
امواج	波浪
مقدماتی	初等
مقدماتی	初步
