και	at
τοπικές	lokal
ρεάλ	real
βοήθησε	natulungan
βοήθησε	tinulungan
κρατών	states
κρατών	estado
κρατών	unidos
γράφτηκε	isinulat
γράφτηκε	nakasulat
γράφτηκε	sinulat
γράφτηκε	naisulat
θεωρεί	isinasaalang
βοηθός	assistant
βοηθός	katulong
βοηθός	helper
βοηθός	deputy
ελβετία	switzerland
αναζήτηση	naghanap
αναζήτηση	hanapin
αναζήτηση	maghanap
αναζήτηση	paghanap
αναζήτηση	paghahanap
αναζήτηση	quest
βιομηχανία	industriya
υποστήριξε	sinusuportahan
υποστήριξε	suportado
τεύχος	isyu
τεύχος	issue
τεύχος	problema
εσύ	ikaw
εσύ	ka
εσύ	mo
μπάσκετ	basketbol
μπάσκετ	basketball
επιστρέφει	pagbabalik
επιστρέφει	returns
κοιλάδα	lambak
κοιλάδα	valley
προϊόν	produkto
παλάτι	palasyo
πασά	pasha
συγχώνευση	merger
συγχώνευση	pagsamahin
συγχώνευση	nagsasama
εμπειρία	maranasan
εμπειρία	karanasan
σκηνές	tanawin
καθ	kath
αθλητικά	palakasan
αθλητικά	isports
αθλητικά	sports
χρυσός	golden
χρυσός	ginintuang
χρυσός	ginto
χρυσός	gold
φίλος	kaibigan
φίλος	makipagkaibigan
τρίτος	ikatlong
τρίτος	pangatlo
σύγκριση	paghahambing
ανακοινώθηκε	inihayag
ανακοινώθηκε	inanunsyo
επιστήμονες	scientist
επιστήμονες	siyentipiko
περιφέρειες	rehiyon
ηττήθηκε	natalo
ηττήθηκε	bagsak
δώδεκα	labindalawang
δώδεκα	dose
δικηγόρος	abugado
δικηγόρος	attorney
δικηγόρος	abugado
δικηγόρος	abogado
διεξαγωγή	asal
πρίγκιπας	prinsipe
πρίγκιπας	prince
έφυγε	gone
έφυγε	mawala
οδηγός	driver
οδηγός	drayber
οδηγός	patnubay
οδηγός	gabay
δρόμος	kalye
δρόμος	daan
τελικός	pinal
τελικός	pangwakas
τελικός	final
τελικός	panghuling
πιστεύεται	naniwala
συνέβη	nangyari
τοπικά	lokal
πίστη	pananampalataya
πίστη	katapatan
παραδοσιακά	tradisyunal
παραδοσιακά	tradisyonal
προέλευση	pinanggalingan
προέλευση	origin
προέλευση	pinagmulan
ισχυρή	powerful
ισχυρή	makapangyarihang
διαχείριση	pamahalaan
διαχείριση	management
διαχείριση	pamamahala
διαχείριση	tagapamahala
σταδιοδρομία	career
σταδιοδρομία	karera
ιράν	iran
πιθανό	malamang
πιθανό	maaari
πιθανό	posible
πιθανό	possible
πιθανό	maari
πιθανό	posibleng
τζορτζ	george
παρουσίασε	ipinapakita
παρουσίασε	iharap
παρουσίασε	iniharap
συναυλίες	konsiyerto
αίμα	blood
αίμα	dugo
ιστορικές	makasaysayang
αντίστοιχη	kaukulang
ζωγραφική	painting
ζωγραφική	pinta
βελτίωση	pagpapabuti
βελτίωση	pagpapahusay
βελτίωση	pagpapabuti
βελτίωση	pagpapahusay
βελτίωση	mapabuti
βελτίωση	pagbutihin
βελτίωση	pagpapabuti
βέλγιο	belgium
διάμετρος	diameter
εξωτερική	panlabas
υπολογίζεται	kinakalkula
κτήριο	gusali
αστυνομία	pulisya
αστυνομία	pulis
επιμέλεια	kustodiya
πτήση	flight
πτήση	lipad
καρκίνο	kanser
αλεξάνδρεια	alexandria
στίχοι	verses
στίχοι	lyrics
απευθείας	direktang
απευθείας	direct
απευθείας	direkta
απευθείας	direkta
ρωσικά	russian
ρωσικά	ruso
πρίγκιπα	prinsipe
πρίγκιπα	prince
ηλίας	elijah
ηλίας	elias
ηλίας	elias
φυλή	angkan
φυλή	clan
φυλή	kapisanan
φυλή	tribo
φυλή	lahi
βενετία	venice
βενετία	venezia
δέχεται	tinatanggap
δέχεται	tumatanggap
κόστος	gastos
κόστος	halaga
κόστος	gastos
προηγουμένως	nauna
προηγουμένως	dati
σύζυγο	asawa
σύζυγο	asawa
σύζυγο	lakay
σύζυγο	asawa
δημοκρατικό	democratic
δημοκρατικό	demokratikong
σκωτίας	scotland
σκωτίας	scottish
λατινικά	latin
εγκαταστάθηκαν	naayos
σημείωσε	mapapansin
σημείωσε	noted
σημείωσε	kilala
δυνατή	malakas
δυνατή	strong
μέτρο	sukatin
μέτρο	masukat
κλασική	classical
κλασική	klasiko
κλασική	classic
κλασική	klasikong
κλασική	klasiko
πιάνο	piano
διπλό	dobleng
διπλό	double
διπλό	doble
προεδρικές	presidential
μηχανική	mechanics
μηχανική	inhinyeriyang
μηχανική	engineering
απώλεια	kawalan
απώλεια	pagkawala
υπέστη	nagdusa
πραγματική	aktwal
πραγματική	actual
καν	khan
ψήφους	votes
ψήφους	boto
αποστολές	padala
κυριακή	linggo
κυριακή	sunday
βουνό	bundok
ανθρώπινη	pantao
ανθρώπινη	tao
ανθρώπινη	makatao
ανθρώπινη	human
πωλήσεις	pagbenta
πωλήσεις	benta
παραμείνει	mananatili
παραμείνει	mananatiling
ηλείας	elis
γεωμετρία	heometriya
ερρίκος	enrique
ερρίκος	henry
φιναλίστ	finalist
φιναλίστ	finalists
σωστά	diba
σωστά	kanang
σωστά	tama
σωστά	correct
σωστά	itama
άνοιξε	buksan
άνοιξε	bukas
άνοιξε	open
τρόπους	asal
κάποτε	kapag
εμπορικό	mall
νικήτρια	nagwagi
νικήτρια	winner
νικήτρια	pagandahan
γιουγκοσλαβίας	yugoslavia
σοβαρά	seryoso
αφαίρεση	inaalis
αφαίρεση	alisin
αφαίρεση	pagtanggal
αφαίρεση	pagtatanggal
συμπτώματα	sintomas
προσωρινά	pansamantala
προσωρινά	pansamantala
προσωρινά	probisyonal
κερδίζει	nanalo
κερδίζει	panalo
υδρογόνου	hydrogen
εντούτοις	subalit
εντούτοις	gayunman
εντούτοις	gayunpaman
κύτταρα	cells
συνέντευξη	interview
συνέντευξη	panayam
συνέντευξη	pakikipanayam
ρουμανία	romania
συνάντηση	matugunan
συνάντηση	kilalanin
συνάντηση	magkita
συνάντηση	miting
συνάντηση	pulong
συνάντηση	pagkakakilala
συνάντηση	pagpupulong
μετακόμισε	inilipat
οικισμούς	settlements
λουδοβίκος	louis
λουδοβίκος	lodovico
αντ	ant
αντ	langgam
αντ	instead
αντ	ade
ανακάλυψε	natuklasan
λογισμικό	software
ενέργειες	aksyon
ενέργειες	aksiyon
πολωνίας	poland
αεροπορία	panghimpapawid
αεροπορία	aviation
μαδρίτης	madrid
σωματείο	unyon
σωματείο	union
σωματείο	unyong
σωματείο	unión
παρόν	kasalukuyan
ιησού	hesus
ιησού	jesus
νομίσματα	barya
πρακτικά	praktikal
σημαντικός	kahalaga
σημαντικός	mahalaga
ενεργό	active
ενεργό	aktibong
ενεργό	aktibo
προβολή	projection
προβολή	ipakita
προβολή	ipapakita
προβολή	display
προβολή	pagtingin
προβολή	tingnan
προβολή	tignan
προβολή	panonood
προβολή	view
ρυθμό	pace
ρυθμό	tempo
ρυθμό	ritmo
ρυθμό	kumpas
ρυθμό	rhythm
συνελήφθη	naaresto
συνελήφθη	arestado
συνελήφθη	inaresto
βορειοδυτικά	northwest
καλλιτέχνης	artista
καλλιτέχνης	artist
άντζελες	angeles
μαύρη	itim
στήλη	hanay
στήλη	haligi
νόμισμα	currency
νόμισμα	pera
νόμισμα	pananalapi
νόμισμα	barya
νόμισμα	coin
αξιωματικός	opisyal
συλλογές	collections
δημιουργώντας	gumagawa
δημιουργώντας	ginagawa
καταστράφηκε	nawasak
καταστράφηκε	sumira
καταστράφηκε	sinira
βιογραφία	talambuhay
καθηγητή	professor
καθηγητή	propesor
καρδιά	heart
καρδιά	puso
στάδια	phases
στάδια	yugto
στάδια	hakbang
στάδια	steps
γιου	yoo
καθαρά	burahin
καθαρά	malinaw
καθαρά	pulos
καθαρά	panay
καθαρά	malinis
καθαρά	net
αντίπαλο	karibal
αντίπαλο	kalaban
ολοκλήρωση	pagkumpleto
ολοκλήρωση	integration
ολοκλήρωση	complete
ολοκλήρωση	kumpletuhin
ολοκλήρωση	kompleto
ολοκλήρωση	kumpleto
τέταρτο	ikaapat
τέταρτο	fourth
έδειξε	nagpakita
έδειξε	pinakita
παρουσιάστηκε	ipinapakita
παρουσιάστηκε	iharap
παρουσιάστηκε	iniharap
θεωρίες	theories
ανεξάρτητη	malayang
ανεξάρτητη	independent
εργαστήριο	laboratory
εργαστήριο	laboratoryo
εργαστήριο	workshop
εργαστήριο	lab
αντικατέστησε	pinagpalit
αντικατέστησε	pinalitan
αντικατέστησε	palitan
δείγμα	sample
δείγμα	halimbawa
δείγμα	specimen
δημιουργήθηκαν	ginawa
δημιουργήθηκαν	nilikha
πληροφορία	impormasyon
πορτογαλία	portugal
ιστορικοί	historians
πού	saan
πού	asan
παραμονή	eve
παραμονή	eba
παραμονή	mananatiling
παραμονή	manatili
παραμονή	manatiling
παραμονή	stay
εμμανουήλ	emmanuel
βάσεις	pundasyon
ελάχιστα	minima
ελάχιστα	pinakamababa
ελάχιστα	pinakamaliit
ελάχιστα	minimum
ελάχιστα	pinakamababang
ελάχιστα	kaunti
ελάχιστα	minimal
απαιτείται	kinakailangan
απαιτείται	kailangan
μεγάλωσε	binuhay
μεγάλωσε	itataas
μεγάλωσε	itinaas
μεγάλωσε	nakataas
μεγάλωσε	nakuha
νομικά	legal
νομικά	legal
χωρητικότητας	tonnage
διαχειριστής	admin
διαχειριστής	namamahala
διαχειριστής	manager
διαχειριστής	tagapamahala
διαχειριστής	administrator
διαχειριστής	administrador
διαχειριστής	tagapangasiwa
στενά	closely
ακρίβεια	precision
ακρίβεια	kawastuhan
υγεία	kalusugan
ιαπωνίας	japan
ιαπωνίας	hapon
πολέμους	wars
υπογραφή	pirmahan
υπογραφή	signing
υπογραφή	pinirmahan
υπογραφή	lagda
υπογραφή	pirma
σταθμοί	istasyon
θεώρημα	theorem
αναγέννηση	renaissance
αναγέννηση	rebirth
σταμάτησε	itinigil
σταμάτησε	tumigil
προηγούμενο	precedent
προηγούμενο	dating
προηγούμενο	nakaraang
μέσος	karaniwan
επάγγελμα	propesyon
αγωνιστής	palaban
αγωνιστής	fighter
αγωνιστής	agonist
ιράκ	iraq
διάλυση	pagkabuwag
μέγα	mega
πρωτοβουλία	inisyatiba
μηχανικός	mekaniko
μηχανικός	engineer
αριθμοί	personalidad
εμπορίου	commerce
εμπορίου	kalakalan
εμπορίου	ipagpalit
εμπορίου	magnegosyo
εμπορίου	trade
οπτικά	biswal
οπτικά	optical
απαιτεί	nangangailangan
έληξε	tinapos
έληξε	natapos
έληξε	natapos
γάμος	kasal
γάμος	pagpapakasal
γάμος	kasalan
γάμος	kasal
γάμος	kasalan
γάμος	wedding
μηχανή	makina
μηχανή	engine
μηχανή	makina
βραζιλίας	brazilian
ειδικές	tukoy
ειδικές	tiyak
ειδικές	partikular
πότε	kapag
πότε	kailan
εγχώρια	domestic
ισπανική	spanish
ισπανική	kastila
ισπανική	espanyol
βασιλεία	basel
βασιλεία	reign
όπερα	opera
λεπτομέρειες	detalye
λεπτομέρειες	detalye
νήσοι	kapuluang
συγκέντρωσε	assemble
συγκέντρωσε	magtipon
όψη	pagtingin
όψη	tingnan
όψη	tignan
όψη	panonood
όψη	view
εργαλεία	kasangkapan
ευθύνη	pananagutan
ευθύνη	responsibilidad
εργάζεται	gumagana
δίδαξε	turuan
δίδαξε	magturo
δίδαξε	tinuturuan
δίδαξε	itinuro
δίδαξε	tinuruan
δίδαξε	nagturo
νικητές	winners
μα	ngunit
μα	pero
φοιτητές	estudyante
οδηγήσει	lead
οδηγήσει	humantong
οδηγήσει	tingga
οδηγήσει	pamunuan
κύκλου	siklo
κύκλου	cycle
κύκλου	ikot
εγκατάσταση	installation
εγκατάσταση	pagluklok
εγκατάσταση	pasilidad
εγκατάσταση	facility
εγκατάσταση	install
αναφοράς	sanggunian
αναφοράς	reperensiya
νόημα	meaning
νόημα	kahulugan
ψηφοφορία	boto
ψηφοφορία	bumoto
ψηφοφορία	pagboto
ψηφοφορία	voting
ψηφοφορία	boboto
βρετανός	british
ατμόσφαιρα	kapaligiran
άμυνα	ipagtanggol
άμυνα	depensa
άμυνα	defense
άμυνα	pagtatanggol
απεικόνιση	ipakita
απεικόνιση	ipapakita
απεικόνιση	display
απεικόνιση	illustration
απεικόνιση	imaging
κέρκυρα	corfu
εκτίμηση	pagsusuri
εκτίμηση	assessment
εκτίμηση	pagtantiya
εκτίμηση	tantiya
εκτίμηση	pagtatantya
σχετικό	kaugnayan
σχετικό	kaugnay
βράδυ	evening
βράδυ	gabi
ποσό	halaga
κατέχει	humahawak
κατέχει	aalay
τέχνες	sining
παντρεμένος	kasal
παντρεμένος	ikinasal
παντρεμένος	pinakasalan
μεθόδους	pamamaraan
τελετή	seremonya
κόμης	count
παρουσιάζεται	ipinapakita
παρουσιάζεται	iharap
παρουσιάζεται	iniharap
καθιερώθηκε	nagpakilala
καθιερώθηκε	pinakilala
καθιερώθηκε	nagpasimula
καθιερώθηκε	ipinakilala
συγκέντρωση	pinagtutuunan
συγκέντρωση	concentration
συγκέντρωση	pagtitipon
ήττες	pagkalugi
ήττες	daig
ήττες	pagkatalo
αφήνοντας	aalis
αφήνοντας	umaalis
τάξεις	pasok
νέοι	kabataan
ζωγράφοι	painters
πολ	paul
πολ	pablo
απόπειρα	tinangkang
απόπειρα	sinubukang
απόπειρα	tinangka
απόπειρα	sinubukan
απόπειρα	attempt
απόπειρα	susubukan
απόπειρα	pagtatangka
απόπειρα	susubukang
λεπτό	manipis
λεπτό	ginhawa
λεπτό	payat
λεπτό	minuto
παράγοντας	factor
παράγοντας	kadahilanan
βρίσκει	nahahanap
βρίσκει	humanap
ηχογραφήσεις	recording
εκατοστά	pulgada
