மற்றும்	και
பாதிக்கப்பட்ட	επηρεάζεται
பாதிக்கப்பட்ட	επηρέασε
பாதிக்கப்பட்ட	θύμα
தென்கிழக்கு	νοτιοανατολικά
தென்கிழக்கு	νοτιοανατολική
பை	σακούλα
பை	σάκο
பை	τσάντα
பை	σάκος
பை	αντίο
பை	πίτα
காட்டி	θεατής
காட்டி	προβολέας
காட்டி	θεατή
அடிகள்	σκαλιά
அடிகள்	στάδια
அடிகள்	σκαλοπάτια
அடிகள்	βήματα
அடிகள்	βαθμίδες
பாறை	ύφαλο
பாறை	rock
பாறை	πέτρα
பாறை	ροκ
பாறை	βράχος
விவரம்	περιγραφή
விவரம்	λεπτομέρειες
விவரம்	λεπτομέρεια
உள்ளடக்கியது	περιέχει
வட்டங்கள்	κύκλοι
வட்டங்கள்	κύκλους
தாமஸ்	τόμας
தாமஸ்	thomas
தாமஸ்	θωμάς
தாமஸ்	θωμά
பிட்	bit
தலைப்பு	τίτλος
தலைப்பு	λεζάντα
புலி	τίγρης
புலி	τίγρη
முதலீடு	επενδύσει
முதலீடு	επένδυσε
முதலீடு	επένδυση
முதலீடு	επενδύσεις
முதலீடு	επενδύσεων
வசித்து	έζησα
வசித்து	έζησε
வசித்து	έζησαν
வசித்து	ζούσε
ஏழாம்	έβδομη
ஏழாம்	έβδομο
சிறை	φυλακή
சிறை	φυλακή
சிறை	φυλακές
கிங்	βασιλεύς
கிங்	βασιλιάς
கிங்	κινγκ
கிங்	βασιλιά
கிங்	king
டாலர்	δολλάριο
டாலர்	δολάριο
வரிகள்	σειρές
வரிகள்	γραμμές
வரிகள்	ατάκες
வரிகள்	γραμμές
வரிகள்	φόρους
வரிகள்	φόροι
வளம்	πόρο
வளம்	πόρος
வளம்	πλούτος
வளம்	πλούτο
வளம்	πλούτη
வளம்	ευελιξία
வளம்	ελαστικότητα
வளம்	γονιμότητα
வளம்	γονιμότητας
வளம்	πόρων
வளம்	πόροι
ஒருங்கிணைந்த	ολοκληρωμένη
ஒருங்கிணைந்த	ολοκληρωμένα
ஒருங்கிணைந்த	ολοκληρωμένο
ஒருங்கிணைந்த	ολοκληρωμένες
எருசலேம்	ιερουσαλήμ
பார்	δείτε
பார்	βλέπεις
பார்	βλέπε
பார்	δειτε
பார்	ράβδος
பார்	μπαρ
பார்	bar
பார்	μπάρ
பார்	μπάρα
பார்	κοίτα
கடற்படை	ναυτικό
துறைமுகம்	χάρμπορ
துறைமுகம்	λιμάνι
துறைமுகம்	πορτ
துறைமுகம்	λιμένας
துறைமுகம்	θύρα
வணக்கம்	γεια
வணக்கம்	γειά
தினம்	μερα
தினம்	ημερα
தினம்	ημέρα
தினம்	μέρα
தனிநபர்	ατομική
தனிநபர்	ατομικό
தனிநபர்	μεμονωμένα
தனிநபர்	ατομικά
தனிநபர்	επιμέρους
தவிர்க்க	αποφεύγεται
தவிர்க்க	αποφευχθεί
இதய	καρδιακό
இதய	καρδιακή
இதய	καρδιακός
இடைவெளி	διάλειμμα
இடைவெளி	σπάσε
இடைவெளி	διακοπή
இடைவெளி	σπάσιμο
இடைவெளி	space
இடைவெளி	χώρος
இடைவெளி	χώρο
இடைவெளி	διαστημα
இடைவெளி	διάστημα
மருத்துவமனை	νοσοκομείο
மருத்துவமனை	κλινική
தருகிறது	wada
அடக்கம்	ταφή
பௌத்தம்	βουδισμό
தலைமுறை	γενεά
தலைமுறை	γενιά
வசிக்கும்	ζώντας
நிலைகள்	πολιτείες
நிலைகள்	κρατών
நிலைகள்	κράτη
நிலைகள்	στάδια
நிலைகள்	φάσεις
நிலைகள்	επίπεδα
இயங்குகிறது	τρέχει
இயங்குகிறது	τρέχοντας
இயங்குகிறது	τρέχω
இயங்குகிறது	τρέξιμο
காடுகள்	δάση
காடுகள்	δασικές
காடுகள்	δασική
காடுகள்	δασοκομία
காடுகள்	δάση
காடுகள்	δάση
காடுகள்	δάσος
கோவில்கள்	ναούς
ஸ்டார்	αστέρας
ஸ்டார்	αστέρι
ஸ்டார்	star
ஸ்டார்	σταρ
இரயில்வே	σιδηρόδρομος
இரயில்வே	σιδηροδρόμων
இரயில்வே	σιδηροδρομικός
இரயில்வே	σιδηρόδρομοι
இரயில்வே	σιδηρόδρομος
இரயில்வே	σιδηροδρόμων
இராணுவம்	στρατιωτικός
இராணுவம்	στρατός
இராணுவம்	στρατιωτική
இராணுவம்	στρατιωτικοί
இராணுவம்	στρατιωτικά
இராணுவம்	στρατός
இராணுவம்	στρατό
வாழ்நாள்	εφάπαξ
இரவில்	νύχτα
இரவில்	βραδιά
இரவில்	νυχτα
உருவம்	εικόνα
உருவம்	εικονα
பட்டு	μετάξι
பட்டு	μεταξωτό
பட்டு	μεταξωτά
வங்கிகள்	μπανκς
வங்கிகள்	τράπεζες
பாணி	στυλ
பாணி	ύφος
பாணி	στιλ
கொண்டாடப்படுகிறது	γιόρτασε
எகிப்து	αίγυπτος
எகிப்து	αίγυπτο
பறக்கும்	πετώντας
பறக்கும்	πέταγμα
பறக்கும்	ιπτάμενο
திருமால்	βισνού
தெளிவான	σαφής
தெளிவான	σαφές
தெளிவான	καθαρά
தெளிவான	οξύνει
ஆல்பம்	δίσκος
ஆல்பம்	άλμπουμ
அன்பு	αγαπη
அன்பு	έρωτας
அன்பு	αγάπη
வலையமைப்பு	δίκτυο
ஆதாரங்கள்	αποδείξεις
ஆதாரங்கள்	πόρων
ஆதாரங்கள்	πόροι
முகம்	πρόσωπο
முகம்	προσωπο
முகம்	φάτσα
மின்சாரம்	ηλεκτρισμού
மின்சாரம்	ηλεκτρισμός
திங்கள்	δευτέρα
பருவத்தில்	εποχή
பருவத்தில்	σαιζόν
பருவத்தில்	σεζον
பருவத்தில்	σεζόν
குளம்	λιμνούλα
குளம்	λίμνη
குளம்	πισίνα
அமெரிக்கன்	αμερικανική
அமெரிக்கன்	αμερικάνικα
அமெரிக்கன்	αμερικανός
அமெரிக்கன்	αμερικάνος
அமெரிக்கன்	αμερικάνικο
அமெரிக்கன்	αμερικανοί
கனிம	ανόργανα
கனிம	ανόργανες
பத்திரிகை	press
பத்திரிகை	τύπου
பத்திரிகை	πατήστε
பத்திரிகை	τύπος
பத்திரிகை	πάτα
பத்திரிகை	περιοδικό
பரிசுகள்	δώρα
காப்புரிமை	ευρεσιτεχνίας
காப்புரிமை	πατέντα
காப்புரிமை	copyright
கேள்வி	ερώτημα
கேள்வி	ερώτηση
கேள்வி	ερώτημα
பாதையில்	αίτιο
பாதையில்	αιτία
குடும்பங்கள்	οικογένειες
கொரிய	κορεάτικα
இன்றி	απόψε
இன்றி	αποψε
சிந்து	indus
அறக்கட்டளை	ίδρυμα
அறக்கட்டளை	ιδρυμα
