категорія	categoria
єва	eva
єва	véspera
єва	eve
почесна	digno
почесна	digna
бомбардир	bombardeiro
бомбардир	bombardier
невідомий	desconhecida
невідомий	desconhecidos
невідомий	desconhecidas
невідомий	desconhecido
флоренції	florença
додавання	adicionando
додавання	adição
додавання	acrescentando
додавання	adição
додавання	adicione
додавання	adiciona
додавання	add
додавання	adicionar
додавання	aditamentos
додавання	acréscimos
додавання	adições
додавання	anexar
монографія	monografia
факс	fax
борисович	gul
ранку	manhã
ранку	morning
вершина	cume
вершина	cimeira
вершина	cimeiras
вершина	summit
вершина	vértice
вершина	vértices
годину	hora
збільшити	aumente
збільшити	aumentem
збільшити	aumento
збільшити	aumentar
збільшити	aumenta
збільшити	ampliar
збільшити	alargar
необхідних	essencial
необхідних	essenciais
етапи	níveis
мкс	iss
мкс	expedição
товариств	sociedades
літера	letra
літера	carta
продовжити	continue
продовжити	continuem
продовжити	continuar
продовжити	continua
продовжити	prossigam
продовжити	prossiga
продовжити	proceder
продовжити	prosseguir
продовжити	currículo
продовжити	recomeçar
продовжити	retomar
драматичного	dramática
драматичного	dramáticos
драматичного	dramáticas
драматичного	dramático
льотчик	aviador
цвинтар	cemitério
цвинтар	cemitério
величезний	enormes
величезний	enorme
величезний	vasto
величезний	vasta
величезний	vastos
величезний	vastas
кінематографістів	cinematographers
скупчення	cluster
скупчення	agregado
скупчення	aglomerado
скупчення	clusters
скупчення	aglomerados
мирного	pacífico
мирного	pacífica
закінчився	terminou
закінчився	acabou
колони	pilares
колони	colum
викликати	invocar
модуль	módulo
маленькі	small
маленькі	pequenos
маленькі	pequeno
маленькі	pequena
маленькі	pequenas
маленькі	pequeno
маленькі	pouco
маленькі	pequena
маленькі	little
маленькі	tiny
маленькі	minúsculo
емблема	emblema
емблема	insígnia
емблема	brasão
емблема	foca
емблема	lacre
емблема	selo
кафе	cafe
кафе	café
кафе	café
експедиція	expedição
монголії	mongólia
колумбія	colúmbia
колумбія	columbia
колумбія	colômbia
колумбія	colômbia
колумбія	colombia
традиційні	tradicional
традиційні	tradicionais
зменшується	diminuindo
ісландії	islândia
переможці	vencedores
переможці	ganhadores
переможці	vencedoras
єлизавета	isabel
єлизавета	elizabeth
єлизавета	elisabeth
джозеф	joseph
джозеф	josé
пікардія	picardia
