மற்றும்	och
சுற்றுச்சூழல்	miljömässiga
சுற்றுச்சூழல்	miljömässigt
கல்வெட்டு	inskription
தாயார்	mor
தாயார்	moder
தாயார்	mamma
தாயார்	mother
அதிகாரி	tjänsteman
அதிகாரி	officiell
அதிகாரி	officiellt
அதிகாரி	officiella
அதிகாரி	polisman
அதிகாரி	officer
புள்ளிகள்	points
புள்ளிகள்	poäng
புள்ளிகள்	punkter
புள்ளிகள்	punkterna
புள்ளிகள்	score
புள்ளிகள்	poäng
மைக்கேல்	mikael
மைக்கேல்	michael
புத்தகம்	bok
புத்தகம்	boka
புத்தகம்	book
கட்டிடங்கள்	fastigheter
கட்டிடங்கள்	byggnaderna
கட்டிடங்கள்	byggnader
மதம்	religion
ஈடுபாடு	interaktioner
ஈடுபாடு	förlovning
ஈடுபாடு	interaktion
ஈடுபாடு	engagemang
ஈடுபாடு	delaktighet
ஈடுபாடு	engagemang
ஈடுபாடு	inblandning
பள்ளிகள்	skolor
பள்ளிகள்	skolorna
வீடியோ	filmklipp
வீடியோ	videon
வீடியோ	video
வீடியோ	videoklipp
வெளியில்	ut
வெளியில்	out
வெளியில்	ute
விவரங்கள்	detaljer
புதுச்சேரி	puducherry
பறவை	fågel
பறவை	fågeln
பறவை	fink
பறவை	finch
எடுக்கப்பட்ட	tagit
எடுக்கப்பட்ட	tagen
எடுக்கப்பட்ட	togs
எடுக்கப்பட்ட	tagna
பகுப்பாய்வு	analytics
பகுப்பாய்வு	analyser
பகுப்பாய்வு	analys
உடனடியாக	omgående
உடனடியாக	omedelbart
உடனடியாக	genast
உடனடியாக	ögonblickligen
உடனடியாக	omedelbart
வரையறை	definition
வரையறை	definitionen
இணையம்	internet
கடும்	heavy
கடும்	tungt
கடும்	tung
கடும்	tunga
எளிதாக	lätta
எளிதாக	enkelt
எளிதாக	lätt
எளிதாக	easy
விசை	tangent
விசை	nyckel
விசை	key
விசை	nyckeln
அழகிய	vackra
அழகிய	vacker
அழகிய	vackert
நாட்டை	exil
அழைக்கப்பட்டது	bjuden
அழைக்கப்பட்டது	inbjudna
அழைக்கப்பட்டது	bjöd
அழைக்கப்பட்டது	inbjuden
பொதுமக்கள்	civila
வேகமாக	snabbt
வேகமாக	snabb
வேகமாக	snabba
மாற்றப்பட்டது	förändrad
மாற்றப்பட்டது	ändrat
மாற்றப்பட்டது	bytt
மாற்றப்பட்டது	byttes
மாற்றப்பட்டது	förändrats
மாற்றப்பட்டது	ändrats
மாற்றப்பட்டது	modifierat
மாற்றப்பட்டது	modifierade
மாற்றப்பட்டது	ändrad
மாற்றப்பட்டது	modifierad
மாற்றப்பட்டது	ändrat
அட்டவணை	bordet
அட்டவணை	bord
அட்டவணை	tabell
அட்டவணை	tidsplan
அட்டவணை	tidtabell
அட்டவணை	schema
தீர்வு	lösning
மதிப்பீடு	betyg
அருகிலுள்ள	närliggande
அட்டை	kort
அட்டை	kortet
கிடைத்த	fick
கிடைத்த	got
முன்பே	redan
முன்பே	tidigare
ராக்	klippan
ராக்	klippa
ராக்	sten
ராக்	rocka
ராக்	rock
செல்கிறது	going
செல்கிறது	går
கட்டுப்பாடு	control
கட்டுப்பாடு	kontroll
கட்டுப்பாடு	kontrollera
கட்டுப்பாடு	bestämmande
தவிர்த்து	exklusive
சோழர்	chola
சிக்கல்	utfärdande
சிக்கல்	emission
சிக்கல்	problem
சிக்கல்	problemet
சிக்கல்	problematiskt
பழங்குடி	tribal
யூத	judinna
யூத	judiskt
யூத	judiska
யூத	judisk
பொறுப்பு	ansvarsfullt
பொறுப்பு	ansvariga
பொறுப்பு	ansvarsfull
பொறுப்பு	ansvarig
பொறுப்பு	ansvarigt
பொறுப்பு	ansvar
பொறுப்பு	ansvarighet
பொறுப்பு	ansvarstagande
பொறுப்பு	ansvar
நேர்	positivt
நேர்	positiv
நேர்	positiva
நேர்	straight
நேர்	rakt
நேர்	rak
நேர்	raka
நேர்	vägledning
நேர்	vägledningen
ஷா	sha
ஷா	shah
ஷா	shaw
நடுவில்	medelväg
நடுவில்	mitten
நடுவில்	mellersta
நடுவில்	middle
ஜெர்மன்	tyska
ஜெர்மன்	tysk
ஜெர்மன்	tyskt
ஜெர்மன்	grammatik
முகமது	mohammad
முகமது	mohammed
முகமது	muhammed
நபர்	person
நபர்	personen
ஐந்தாவது	femtedel
ஐந்தாவது	femma
ஐந்தாவது	femte
ஐந்தாவது	fifth
மத்தியப்	madhya
வெப்பம்	heat
வெப்பம்	värme
ராஜ்	raj
பெருமை	högmod
பெருமை	stolthet
பெருமை	pride
பெருமை	stolt
பெருமை	stolta
பாடசாலை	skola
பாடசாலை	skolan
சா	cha
சா	shah
தங்க	guld
ஜோசப்	joseph
ஜோசப்	josef
நாடாளுமன்றம்	parlamentet
நாடாளுமன்றம்	riksdagen
நாடாளுமன்றம்	riksdag
நாடாளுமன்றம்	parlament
கூட்டம்	sammankomst
கூட்டம்	samlar
கூட்டம்	samlas
கூட்டம்	insamling
கூட்டம்	sammanträde
கூட்டம்	möte
கூட்டம்	mötet
கூட்டம்	publiken
கூட்டம்	publik
கூட்டம்	folkmassa
அலை	vågor
அலை	våg
அலை	vinka
அலை	wave
இந்தியன்	indiska
இந்தியன்	indier
இந்தியன்	indisk
இந்தியன்	indiskt
இந்தியன்	indian
ஆசிரியர்கள்	lärare
ஆசிரியர்கள்	lärarna
ஆசிரியர்கள்	författarna
ஆசிரியர்கள்	upphovsmän
ஆசிரியர்கள்	författare
இலண்டன்	london
பந்து	bal
பந்து	ball
பந்து	boll
சாதி	kast
ஆறுகள்	floder
ஆறுகள்	vattendrag
ஆறுகள்	floderna
ஆறுகள்	rivers
மூர்த்தி	murthy
வென்றது	vunna
வென்றது	won
வென்றது	vunnit
வென்றது	vann
சன்	sön
சன்	sun
சன்	sol
கலிபோர்னியா	kalifornien
கலிபோர்னியா	california
தத்துவம்	ordspråk
தத்துவம்	filosofin
தத்துவம்	filosofi
தத்துவம்	principen
தத்துவம்	princip
இரா	lra
இரா	ira
அதிகாரிகள்	officerare
அதிகாரிகள்	ämbetsmän
அதிகாரிகள்	tjänstemän
அனைவருக்கும்	allihopa
அனைவருக்கும்	alla
மருந்துகள்	läkemedel
மருந்துகள்	droger
மருந்துகள்	knark
மருந்துகள்	narkotika
சென்	chen
சென்	sen
சிக்கலான	kritisk
சிக்கலான	kritiskt
சிக்கலான	kritiska
சாதனை	registrera
சாதனை	rekord
சாதனை	record
சாதனை	prestation
அடுக்கு	slot
அடுக்கு	lager
அடுக்கு	skikt
பின்னாளில்	senare
இசுலாம்	islams
இசுலாம்	islam
மேரி	mary
மேரி	maria
சோடியம்	natrium
பல்	tandvård
பல்	tandläkare
பல்	tanden
பல்	tand
ஓவியங்கள்	målningar
ஓவியங்கள்	tavlor
விரைவாக	snabbt
விரைவாக	snabb
விரைவாக	snabba
விரைவாக	snabbt
விரைவாக	snabb
விரைவாக	snabba
விரைவாக	snabbt
பண்புகள்	attribut
பண்புகள்	fastigheter
பண்புகள்	egendomar
பண்புகள்	egenskaper
கலந்த	blandat
கலந்த	blandad
கலந்த	blandade
பருவம்	årstid
பருவம்	säsong
பருவம்	säsongen
பருவம்	parva
பொருள்கள்	saker
பொருள்கள்	teman
பொருள்கள்	objekt
பொருள்கள்	föremål
பொருள்கள்	poster
பொருள்கள்	objekt
பொருள்கள்	föremål
