και	dhe
υποψήφιος	kandidate
υποψήφιος	kandidat
πύργος	kulla
πύργος	tower
πύργος	kullë
σχολεία	shkollat
σχολεία	shkolla
ντέιβιντ	davidi
ντέιβιντ	david
προπονητή	trener
προπονητή	trainer
προπονητή	trajner
προπονητή	trajneri
συζητήσεις	diskutime
συζητήσεις	diskutimet
συζητήσεις	debaton
συζητήσεις	debatet
συζητήσεις	debate
αρχαίο	antike
αρχαίο	lashtë
προώθηση	promovimi
προώθηση	promovim
προώθηση	promovimin
επίσκοπος	peshkop
επίσκοπος	peshkopi
επίσκοπος	bishop
πλούσια	pasur
πλούσια	pasurit
πλούσια	pasanik
παράσταση	performancë
παράσταση	performance
παράσταση	performanca
παράσταση	interpretimi
παράσταση	shfaqje
παράσταση	emisioni
παράσταση	shfaqja
παράσταση	show
παράσταση	shfaq
περάσει	kaloni
πολωνία	poloni
πολωνία	polonia
πολωνία	polonisë
απόλλωνα	apollo
σοφία	sofje
σοφία	sofia
σοφία	sofja
σοφία	sofia
σοφία	urtësi
σοφία	mençuri
σοφία	mençuria
σοφία	urtësia
σοφία	urtësinë
παρουσίαση	prezentim
παρουσίαση	paraqitje
παρουσίαση	prezantim
παρουσίαση	prezantimi
δυνατόν	mundshëm
δυνατόν	mundur
κατάληψη	marrje
αναγνώριση	identifikimin
αναγνώριση	identifikimi
αναγνώριση	njohja
αναγνώριση	njohje
τάγμα	batalioni
τάγμα	batalion
άκρο	gjymtyrë
σήμα	sinjal
σήμα	sinjali
ευχαριστώ	rrofsh
ευχαριστώ	faleminderit
ευχαριστώ	falënderim
ευρήματα	gjetje
ευρήματα	përfundimet
ευρήματα	zbulimet
ευρήματα	gjetjet
αεροσκάφος	aeroplanë
αεροσκάφος	avion
αεροσκάφος	avionët
αεροσκάφος	avioni
αεροσκάφος	avionë
χρόνος	radhe
χρόνος	koha
χρόνος	kohe
χρόνος	here
χρόνος	ora
πράξεις	operacionet
πράξεις	operacione
πράξεις	vepron
πράξεις	akte
πράξεις	aktet
πράξεις	veprimet
πράξεις	veprimeve
πράξεις	veprime
φίλιππος	filipi
φίλιππος	philip
φίλιππος	filipin
φίλιππος	filip
δυνατό	fort
βασιλείς	kings
βασιλείς	mbretër
βασιλείς	mbretërit
τουρκική	turke
τουρκική	turqisht
τουρκική	turk
τουρκική	turkish
επάνω	sipër
επάνω	lart
δήμοι	bashkitë
δήμοι	komunat
δήμοι	komuna
τέταρτη	katërti
τέταρτη	katërt
αιγαίου	egjeut
αιγαίου	egje
ύφος	stil
ύφος	style
ύφος	stili
χώρους	hapësira
τούρκοι	turqve
τούρκοι	turq
τούρκοι	turqit
ορθόδοξη	ortodoks
ορθόδοξη	ortodoksë
ορθόδοξη	ortodokse
παραστάσεις	interpretime
παραστάσεις	tregon
περιοδικά	revistat
περιοδικά	revista
παράγοντες	agjentët
παράγοντες	agjentet
παράγοντες	agjentë
παράγοντες	faktorët
παράγοντες	faktorë
τεχνικές	teknika
τεχνικές	teknikat
αστέρας	yll
αστέρας	ylli
φυτά	bimët
φυτά	bimë
αγίων	shenjët
αγίων	shenjtorët
προτάσεις	sugjerime
προτάσεις	sugjerimet
προτάσεις	propozime
προτάσεις	propozimet
προτάσεις	propozime
προτάσεις	rekomandimet
προτάσεις	rekomandime
σύμβουλος	këshilltar
σύμβουλος	konsulent
σύμβουλος	këshilltar
τεχνολογία	teknologjia
τεχνολογία	teknologji
όπλα	krahët
όπλα	krahet
όπλα	armëve
όπλα	armët
όπλα	armet
όπλα	armë
όπλα	armët
όπλα	armë
έκρηξη	shpërthimi
έκρηξη	shpërthim
έκρηξη	shpërthimi
έκρηξη	eksplodim
έκρηξη	shperthim
έκρηξη	shpërthim
συνέλευση	kuvendi
συνέλευση	asamble
συνέλευση	kuvendit
συνέλευση	konventa
συνέλευση	konventën
συνέλευση	kuvend
επιτυχίες	suksese
επιτυχίες	sukseset
βασιλικό	borzilok
βασιλικό	mbretërore
βασιλικό	mbretëror
βασιλικό	royal
βασιλικό	mbreterore
πάρκο	parku
πάρκο	park
ποίηση	poezi
ποίηση	poezia
ποίηση	poezinë
εθνών	kombeve
εθνών	kombet
εθνών	kombe
ανατολικό	lindja
ανατολικό	lindje
ανατολικό	lindor
ανατολικό	lindore
διαστάσεις	përmasat
διαστάσεις	dimensionet
διαστάσεις	dimensione
διαστάσεις	dimension
διαστάσεις	dimensioni
ερείπια	gërmadhat
ερείπια	rrënoja
ερείπια	rrënojat
ασφάλεια	sigurimi
ασφάλεια	siguria
ασφάλεια	siguria
ασφάλεια	sigurimi
ασφάλεια	sigurimet
ασφάλεια	sigurime
ασφάλεια	sigurim
γραφείο	zyra
γραφείο	zyrë
γραφείο	zyre
γραφείο	tavoline
καθημερινή	ditore
καθημερινή	perdite
καθημερινή	përditë
εσωτερική	puneve
απλή	thjeshte
απλή	thjeshtë
αρχεία	files
αρχεία	dosjet
αρχεία	skedarë
αρχεία	skedarët
αρχεία	records
αρχεία	arkivat
αρχεία	arkivave
διάκριση	diskriminimin
διάκριση	diskriminim
διάκριση	diskriminimi
διάκριση	dallim
εβδομάδες	javëve
εβδομάδες	javë
εβδομάδες	javët
επιστολή	letër
επιστολή	leter
συνεισφορά	kontributin
συνεισφορά	kontribut
συνεισφορά	kontributi
ιταλικά	italisht
ιταλικά	italiane
ιταλικά	italian
πιθανότητα	probabilitet
πιθανότητα	mundësia
πιθανότητα	mundësi
μόσχα	moskë
μόσχα	moska
μόσχα	moskës
εξέδωσε	lëshohet
εξέδωσε	lëshohen
εξέδωσε	lëshuar
ηρακλή	hercules
ηρακλή	herkuli
καλιφόρνια	kaliforni
καλιφόρνια	kalifornia
καλιφόρνια	california
πέρασμα	fragmenti
πέρασμα	kalim
πέρασμα	kalimi
πέρασμα	kaloni
έμβλημα	emblema
έμβλημα	stema
γύρος	rund
γύρος	raund
γύρος	raundi
γύρος	round
παύλος	pali
παύλος	paulin
παύλος	pol
παύλος	paul
παύλος	pavlos
γερμανικό	gjerman
γερμανικό	gjermanisht
γερμανικό	gjermane
βρετανική	britanik
βρετανική	britanike
βρετανική	british
συγκρούσεις	konfliktet
συγκρούσεις	konflikte
συγκρούσεις	konflikti
συγκρούσεις	konflikte
συγκρούσεις	konflikt
χειμώνα	dimri
χειμώνα	dimër
χειμώνα	dimrit
χειμώνα	dimrin
πράσινο	grin
πράσινο	jeshil
πράσινο	green
πράσινο	jeshile
πράσινο	gjelbër
δία	zeusi
δία	zeus
δία	zeusin
δία	zeusit
δία	jupiter
εταιρείες	korporata
εταιρείες	korporatat
εταιρείες	firmave
εταιρείες	firmat
εταιρείες	ndërmarrjet
εταιρείες	kompani
εταιρείες	kompanitë
εταιρείες	ndërmarrje
εφημερίδες	gazete
εφημερίδες	gazeta
εφημερίδες	gazetë
εφημερίδες	gazeta
εφημερίδες	gazetat
εφημερίδες	letrat
αρχαιολογικό	arkeologjike
αρχαιολογικό	arkeologjik
μουσικός	muzikanti
μουσικός	muzikant
χρήματα	holla
χρήματα	paraja
χρήματα	para
χρήματα	lek
χρήματα	parat
χρήματα	paratë
τραγουδίστρια	këngëtari
τραγουδίστρια	singer
τραγουδίστρια	këngëtar
τραγουδίστρια	kengetare
βερολίνο	berlin
βερολίνο	berlini
κλίμακα	shkalla
ανέβηκε	ngarkuar
κύκλος	rrethi
κύκλος	ciklin
κύκλος	cikli
κύκλος	cikël
βιέννη	vienë
βιέννη	viena
βιέννη	vjenë
βιέννη	vienna
σκοτώθηκε	vrau
σκοτώθηκε	vrarë
σκοτώθηκε	vritet
δεδομένου	jepen
δεδομένου	dhene
δεδομένου	dhënë
δεδομένου	dhën
πρότεινε	sugjeronte
πρότεινε	sugjeruan
πρότεινε	sugjeroi
πρότεινε	sugjeruar
βασιλείας	basel
εφαρμογές	aplikimet
εφαρμογές	aplikacionet
εφαρμογές	aplikime
εφαρμογές	aplikacione
εφαρμογές	programet
εφαρμογές	aplikacionet
εφαρμογές	aplikacione
εφαρμογές	programet
αλλάξει	ndryshuar
αλλάξει	ndryshoi
αιώνες	shekujt
αιώνες	shekuj
αιώνες	shekujve
χτίστηκε	ndërtuar
χτίστηκε	ndërtuara
χτίστηκε	ndertuar
ιστορίες	përralla
ιστορίες	tregime
ιστορίες	tregimet
ιστορίες	historitë
ισπανικά	spanjoll
ισπανικά	spanjisht
ισπανικά	spanjollisht
ισπανικά	spanjolle
βρετανικό	britanik
βρετανικό	britanike
βρετανικό	british
έρευνες	sondazhet
έρευνες	sondazhe
έρευνες	hetime
έρευνες	hetimet
έρευνες	kërkime
έρευνες	kërkim
έρευνες	hulumtimi
έρευνες	hetimet
έρευνες	hetime
έρευνες	hetimet
έρευνες	kërkimet
εκλογή	zgjedhjeve
εκλογή	zgjedhje
εκλογή	zgjedhjet
εκλογή	zgjedhore
κάνοντας	bene
κάνοντας	bërja
κάνοντας	making
πρακτική	praktike
πρακτική	praktik
πρακτική	ushtrimi
πρακτική	praktikë
πρακτική	praktika
ρίζες	rrënjë
ρίζες	rrënjët
ρίζες	rrënja
ρίζες	rrenjet
μερικοί	disa
ποιητές	poetë
ποιητές	poetët
σύνδεση	hyrje
σύνδεση	login
σύνδεση	hyrja
σύνδεση	lidhje
σύνδεση	lidhja
σύνδεση	linku
σύνδεση	link
σύνδεση	lidhje
σύνδεση	lidhja
σύνδεση	lidh
αυτοκίνητα	veturat
αυτοκίνητα	vetura
αυτοκίνητα	makinat
αυτοκίνητα	makina
αυτοκίνητα	automjete
αυτοκίνητα	automobila
πλευρές	palët
πλευρές	anët
πλευρές	palëve
διαδίκτυο	interneti
διαδίκτυο	internet
νούμερο	numer
νούμερο	numri
νούμερο	numër
νούμερο	numrin
καφέ	brown
καφέ	kafe
καφέ	braun
καφέ	kafe
καφέ	kafja
πατριάρχης	patriarku
οδός	rruga
οδός	rrugë
οδός	street
οδός	rruge
οδός	rruges
οδός	rruga
οδός	rruge
οδός	rrugë
οδός	udha
οδός	road
συμπεριλαμβανομένων	perfshire
λος	los
γνωστές	dihet
γνωστές	njohur
γνωστές	njihet
άμυνας	mbrojtje
άμυνας	mbrojtja
μάτια	sy
μάτια	sytë
μάτια	syt
μάτια	syte
επιγραφή	mbishkrim
εκδηλώσεις	evente
εκδηλώσεις	ngjarje
εκδηλώσεις	ngjarjet
σερβία	serbi
σερβία	serbia
σερβία	serbisë
βαν	furgoni
βαν	furgon
βαν	van
εσσδ	brss
ποικιλία	diversitetin
ποικιλία	shumëllojshmëri
ποικιλία	varietet
ποικιλία	shumëllojshmëria
κώστα	kostas
κώστα	kosta
κώστα	costa
χρονικά	kronikave
δολοφονία	vrasja
δολοφονία	vrasja
δολοφονία	vrasje
αθλητής	atlet
αθλητής	atletja
αθλητής	atletë
φιλόσοφος	filozof
καθήκοντα	aktivitete
καθήκοντα	aktivitetet
καθήκοντα	detyrat
καθήκοντα	detyra
καθήκοντα	detyrat
απώλειες	humbje
απώλειες	humbja
απώλειες	humbje
απώλειες	humbjet
απώλειες	viktima
συνεχίζει	vazhdon
αποφοίτησε	diplomuar
εκπομπή	transmetim
εκπομπή	transmetimi
εκπομπή	transmeton
εκπομπή	transmetuar
κινητήρα	motor
κινητήρα	motorr
κινητήρα	motori
κινητήρα	motorri
κινητήρα	motor
αντικαταστάθηκε	zëvendësoi
αντικαταστάθηκε	zëvendësua
αντικαταστάθηκε	zëvendësohet
τόμας	tomas
τόμας	thomas
τόμας	tomasi
απλό	thjeshte
απλό	thjeshtë
απλό	normal
εβδομάδα	jave
εβδομάδα	java
εβδομάδα	javë
εβδομάδα	javes
έρχεται	vjen
επιστήμες	shkencë
επιστήμες	shkenca
επιστήμες	shkencave
επιστήμες	shkencat
αυλή	oborrit
αυλή	oborr
αυλή	oborri
αυλή	oborri
αυλή	oborr
αυλή	oborrit
αυλή	oborrin
αυλή	oborri
επαγγελματική	profesioniste
επαγγελματική	profesionale
επαγγελματική	profesional
επαγγελματική	profesionist
γαλλικό	frëngjisht
γαλλικό	frengjisht
γαλλικό	francez
γαλλικό	franceze
φήμη	reputacionin
φήμη	reputacioni
φήμη	reputacion
φήμη	fama
φήμη	famë
φήμη	famës
φήμη	fame
αντιστοιχεί	korrespondon
δημοσίευσε	postoi
δημοσίευσε	postuar
ευρέως	gjerësisht
κόλπο	truk
κόλπο	hile
κόλπο	marifet
τύμπανα	drum
τύμπανα	daulle
τύμπανα	bateri
ανακάλυψη	zbuloni
ανακάλυψη	zbulo
ανακάλυψη	zbulimin
ανακάλυψη	zbulimi
ανακάλυψη	zbulim
ιδρυτής	themeluesi
ιδρυτής	themelues
διαφορές	dallimet
διαφορές	diferencat
διαφορές	dallime
διαφορές	mosmarrëveshjet
κινήσεις	lëvizjet
κινήσεις	lëvizjet
πυρήνα	bërthama
πυρήνα	core
πυρήνα	bërthamë
πυρήνα	kernelit
ποιος	kush
ποιος	kushe
νόμπελ	nobel
κανονική	rregullt
κανονική	normale
κανονική	normal
αδελφή	motër
αδελφή	sister
αδελφή	motra
έπεσε	fell
έπεσε	ra
έπεσε	rra
άγαλμα	statujë
άγαλμα	statuja
άγαλμα	statuje
βραζιλία	brazil
βραζιλία	brazili
βραζιλία	brazilit
βραζιλία	braziliane
βορρά	veri
βορρά	veriut
βορρά	veriu
δύσκολο	veshtire
δύσκολο	vështir
δύσκολο	vështirë
δύσκολο	fort
δύσκολο	vështirë
προσπαθεί	përpiqet
προσπαθεί	rreket
προσπαθεί	mundohem
αριθμούς	numra
αριθμούς	numrat
συνεργάστηκε	bashkëpunoi
ιερουσαλήμ	jeruzalemi
ιερουσαλήμ	jerusalem
ιερουσαλήμ	jeruzalem
ιερουσαλήμ	jeruzalemit
στρατόπεδο	kampi
στρατόπεδο	kamp
εννέα	nëntë
διαφορετικό	ndyshe
διαφορετικό	ndryshe
διαφορετικό	ndryshëm
διαφορετικό	ndryshme
αλήθεια	vertet
αλήθεια	vërtetë
αλήθεια	vërtet
ποσότητα	sasia
διαδρομή	pozicioni
διαδρομή	shtegu
νερά	ujrat
νερά	ujërat
σουηδία	suedi
σουηδία	suedia
λατινική	latinisht
έκφραση	shprehja
έκφραση	shprehje
υπολογιστή	kompjuteri
υπολογιστή	kompjuter
υπολογιστή	kompjuterin
γνωστοί	dihet
γνωστοί	njohur
γνωστοί	njihet
γνωστοί	njohurit
προσφορά	oferta
προσφορά	ofertë
προσφορά	oferte
προσφορά	ofert
προσφορά	oferta
προσφορά	ofertë
φρούριο	fortesë
φρούριο	kalaja
φρούριο	fortesa
φρούριο	fortesa
