اتھاہ	diep
بِنت	dogter
بُنت	weef
بُنت	tekstuur
بِنتی	instuur
بِنتی	gebed
بنٹ	deel
بنٹ	division
بنٹ	deling
بنٹ	deel
بنٹ	gedeelte
بنٹ	gedeelte
بنٹ	stuk
بنٹ	stukkie
بنٹانا	deel
بنٹانا	verdeel
بنٹانا	versprei
بنَج	ruil
بنَج	verruil
بنَج	handel
بنَج	traffic
بنَج	verkeer
بنَج	transaksies
بنجاری	sterk
بِنجن	sous
بِنجن	spesery
بِنجن	spice
بنجی	besigheid
بند	barred
بند	bund
بند	gesamentlike
بند	joint
بند	hindernis
بند	dam
بند	bind
بند	fastener
بند	ketting
بند	stille
بند	quiet
بند	collar
بند	knoop
بند	barred
بند	bund
بند	gesamentlike
بند	joint
بند	hindernis
بند	dam
بند	bind
بند	fastener
بند	geslote
بند	gesluit
بند	toegemaak
بند	ketting
بند	stille
بند	quiet
بند	collar
بند	knoop
بندابندی	beperking
بندابندی	belemmering
بندارا	shore
بندارا	kus
بندارا	kuslyn
بندر	hawe
بندر	port
بندر	poort
بندر	dock
بندر	harbour
بندر	anchorage
بندر	hawe
بندر	port
بندر	poort
بندر	apie
بندر	aap
بندر	dock
بندر	harbour
بندر	anchorage
بندربھبکی	bluff
بندش	stip
بندش	binding
بندش	plan
بندش	oprigting
بندش	konstruksie
بندش	beperking
بندش	conspiracy
بندش	band
بندش	musiekgroep
بندش	knoop
بندش	stip
بندش	binding
بندش	plan
بندش	oprigting
بندش	konstruksie
بندش	beperking
بندش	conspiracy
بندش	band
بندش	musiekgroep
بندش	knoop
بُندُق	haselneut
بُندکی	vlek
بُندکی	spot
بُندکی	vlek
بُندکی	spot
بندگان	mense
بندگان	slawe
بندگوبھی	cabbage
بندگی	diens
بندگی	slawerny
بندگی	devotion
بندگی	aanbidding
بندگی	loof
بندگی	lofprysing
بندگی	aanbidding
بندگی	worship
بندن	aanbidding
بندن	loof
بندن	lofprysing
بندن	aanbidding
بندن	worship
بندوا	slaaf
بندوا	den
بندوبست	skikking
بندوبست	orde
بندوبست	bestel
بندوبست	volgorde
بندوبست	bestelling
بندوبست	rangskik
بندوبست	lêerstelsel
بندوبست	sisteem
بندوبست	stelsel
بندوبست	bestuur
بندوبست	indeling
بندوبست	regulering
بندوبست	regulasie
بندوبست	ekonomie
بندوبست	ekonomies
بندوبست	metode
بندوبست	plan
بندوبست	skikking
بندوبست	orde
بندوبست	bestel
بندوبست	volgorde
بندوبست	bestelling
بندوبست	rangskik
بندوبست	lêerstelsel
بندوبست	sisteem
بندوبست	stelsel
بندوبست	administrasie
بندوبست	bestuur
بندوبست	indeling
بندوبست	regulering
بندوبست	regulasie
بندوبست	ekonomie
بندوبست	ekonomies
بندوبست	metode
بندوبست	plan
بندوڑ	bediende
بندُوق	gun
بندہ	dienaar
بندہ	slaaf
بندہ	den
بندہ	dienaar
بندی	skikking
بندی	slaaf
بندی	den
بندی	uitdien
بندی	binding
بندی	ooreenkoms
بندی	verbod
بندی	gebind
بندی	gevangene
بندی	hindernis
بندی	opgesluit
بندی	indeling
بِندی	punt
بِندی	markus
بِندی	merk
بِندی	mark
بِندی	punt
بِندی	dot
بِندی	vlek
بِندی	spot
بندھ	bind
بندھا	daargestel
بندھا	vasgestel
بندھا	gevestig
بندھا	gebind
بندھا	reggemaak
بندھا	gewoon
بندھا	aaneenlopende
بندھان	gesamentlike
بندھان	joint
بندھک	pion
بندھک	uitdien
بندھن	huwelik
بندھن	homage
بندھن	uitdien
بندھن	belemmering
بندھن	gevangenskap
بندھن	ketting
بندھن	hindernis
بندھن	check
بندھن	tsjeggië
بندھن	kontroleer
بندھن	aanbidding
بندھن	loof
بندھن	lofprysing
بندھن	huwelik
بندھن	homage
بندھن	uitdien
بندھن	belemmering
بندھن	gevangenskap
بندھن	ketting
بندھن	hindernis
بندھن	check
بندھن	tsjeggië
بندھن	kontroleer
بندھن	aanbidding
بندھن	knoop
بندھن	loof
بندھن	lofprysing
بندھنی	kougom
بندھنی	gum
بندھنی	gelykop
بندھنی	das
بندھنی	draad
بندھنی	ketting
بندھنی	tou
بندُھو	vriend
بندُھو	relatief
بندُھو	relatiewe
بندھوا	slaaf
بندھوا	den
بندھوا	captive
بندھوا	gevangene
بِندھوانا	verveeld
بندھیج	gebruik
بندھیج	practice
بندھیج	praktyk
بندھیج	oefen
بندھیج	verbod
بندھیج	beperking
بندھیج	aangepas
بندھیج	stabiliteit
بنڈا	klip
بنڈا	rock
بنڈل	pakkie
بنڈل	pakket
بنڈل	packet
بنڈل	pakkie
بنڈل	pakket
بنڈل	packet
بنڈل	bondel
بنڈیلا	bosvark
بنڑا	man
بنڑا	bruidegom
بنڑی	bride
بنڑی	bruid
بنس	ras
بنس	resies
بنس	familie
بنس	gesin
بنساولی	genealogie
بنسری	fluit
بنسی	fluit
بنک	bank
بِنکا	tin
بنکارنا	spog
بنکارنا	skreeu
بنکارنا	skree
بنکارنا	spog
بنکارنا	rave
بنکارنا	skreeu
بنکارنا	skree
بِنگا	skeef
بِنگا	bent
بنگال	bengaalse
بُنگاہ	plek
بُنگاہ	house
بُنگاہ	huis
بنگلہ	bengaalse
بنگی	beetle
بننا	verbeel
بننا	word
بننا	geword
بننا	verbeel
بننا	word
بننا	geword
بُننا	braid
بنُو	afstammelinge
بنّو	vriend
بنّو	dogter
بنّو	bride
بنّو	bruid
بنّو	liewe
بنّو	suster
بنواس	exile
بنوَٹ	vorms
بنوَٹ	struktuur
بِنَّوٹیا	hefboom
بِنَّوٹیا	clever
بِنَّوٹیا	skerp
بنویّا	vervaardiger
بنی	seuns
بنی	bride
بنی	bruid
بنیا	coward
بُنیاد	grondslag
بُنیاد	krag
بُنیاد	elektrisiteit
بُنیاد	oorsprong
بُنیاد	bronne
بُنیاد	besittings
بُنیاد	wortels
بُنیاد	kapasiteit
بُنیاد	fondament
بُنیاد	base
بُنیاد	onderliggende
بُنیاد	basis
بُنیاد	start
بُنیاد	begin
بُنیاد	besittings
بُنیادی	fundamentele
بُنیادی	basies
بُنیادی	basic
بُنیادی	basiese
بُنیادی	prinsipaal
بُنیادی	primêr
بُنیادی	primary
بُنیادی	primêre
بُنیادی	belangrikste
بنیان	vest
بنیان	vest
بُنیان	fondament
بُنیان	grondslag
بُنیان	oorsprong
بِنیت	gentle
بِنیت	beskeie
بِنیت	ingelig
بنَیلا	savage
بنَیلا	wildernis
بنَیلا	wild
بنَیلا	wilde
بَو	skiet
بُو	vader
بُو	stink
بُو	reuk
بُو	ruik
بُو	vader
بُو	stink
بُو	reuk
بُو	ruik
بوباس	wyse
بوباس	teken
بوباس	onderteken
بوباس	trace
بوباس	reuk
بوباس	ruik
بوباس	metode
بوالعجب	wonderlik
بوالعجب	heerlik
بوالعجب	toevertrou
بوار	dood
بوار	vernietiging
بوار	hell
بِواہ	huwelik
بُوبا	bondel
بُوبا	sak
بُوباش	antieke
بُوباش	ewigdurende
بُوتا	krag
بُوتا	elektrisiteit
بُوتا	vermoë
بُوتا	vermoeë
بُوتا	kontrole
بُوتا	beheer
بُوتا	sterkte
بُوتا	ondersteuning
بُوتا	ondersteun
بُوتا	steun
بُوتا	bystand
بُوتام	knoppie
بوتل	wyn
بوتل	wyn
بوتل	bottel
بوتیمار	reier
بوٹ	vaartuig
بوٹ	sprinkaan
بُوٹا	bush
بُوٹا	struik
بُوٹی	wortels
بُوجھ	intelligensie
بُوجھ	raai
بُوجھ	verdraagsaamheid
بُوجھ	begrip
بُوجھ	perception
بوجھ	verpak
بوجھ	pakket
بوجھ	druk
بوجھ	swig
بوجھ	bondel
بوجھ	verantwoordelikheid
بوجھ	laai
بوجھ	las
بوجھ	swyg
بوجھ	verpligting
بوجھ	verpak
بوجھ	pakket
بوجھ	druk
بوجھ	swig
بوجھ	bondel
بوجھ	verantwoordelikheid
بوجھ	gewig
بوجھ	laai
بوجھ	las
بوجھ	swyg
بوجھ	verpligting
بوجھل	laden
بوجھل	gelaaide
بوجھل	gelaai
بوجھل	swaar
بُوجھنا	dink
بُوجھنا	verstaan
بُوچڑ	slagter
بُوچڑ	butcher
بَوچھار	drift
بُود	synde
بودا	onbeduidend
بودا	swak
بودا	waardeloos
بودا	buffalo
بودا	sagte
بودا	sag
بودلہ	laf
بودلہ	silly
بودلہ	eenvoudige
بودلہ	eenvoudig
بُودم	laf
بُودم	silly
بُودن	synde
بَودھ	boeddhistiese
بُوذیت	boeddhisme
بُور	sawdust
بور	dip
بَورا	mad
بَورا	insane
بُورا	sawdust
بورا	sack
بَورانا	mad
بوربچّہ	luiperd
بوَرچی	cook
بورنا	dip
بورُو	fluit
بوریت	verveeldheid
بَورہا	mad
بوڑا	beskadig
بوڑا	useless
بوڑا	gebreekte
بوڑا	stukkend
بوڑا	gebroke
بوڑا	gebreek
بوڑا	oud
بوڑا	ou
بَوڑم	gek
بُوڑنا	dip
بُوڑنا	duik
بُوڑنا	verdrink
بُوڑیا	duiker
بُوڑھا	oud
بُوڑھا	ou
بوز	dier
بوزا	ibis
بُوس	sorrow
بُوس	grief
بوس	kiss
بوس	soen
بوسنا	kiss
بوسنا	soen
بوسہ	kiss
بوسہ	soen
بوسیدگی	decay
بوسیدہ	rotten
بوسیدہ	vrot
بوغرا	rys
بُوغما	struma
بُوق	trompet
بُوقلموں	verskeidenheid
بُوقلموں	verkleurmannetjie
بُوقلموں	kleurvolle
بُوقلمونی	verskeidenheid
بَوکھل	gek
بَوکھل	nervous
بَوکھل	confused
بَوکھل	verward
بَوکھلاہٹ	verwarring
بَول	urine
بول	orde
بول	bestel
بول	volgorde
بول	bestelling
بول	rangskik
بول	aflewering
بول	aflewer
بول	lewering
بول	spraak
بول	toespraak
بول	speech
بول	kommentaar
بول	frase
بول	belowe
بول	sin
بول	praat
بول	woord
بول	gesprek
بَولاہٹ	verwarring
بَولاہٹ	malheid
بَولاہٹ	madness
بولتا	gees
بولتا	talking
بولتا	sprekende
بولتا	speaking
بولتا	gepraat
بولتا	regstreekse
بولتا	lewendige
بولتا	gepubliseer
بولتا	regstreeks
بولتا	effektief
بولتا	siel
بولتا	skoonmaak
بولتا	skoon
بولتی	gees
بولتی	talking
بولتی	lewe
بولتی	siel
بولنا	kritiseer
بولنا	vertel
بولنا	praat
بولی	dialek
بولی	spraak
بولی	toespraak
بولی	speech
بولی	dialek
بولی	spraak
بولی	toespraak
بولی	speech
بُوم	gek
بُوم	uile
بُوم	uil
بَون	afstand
بَون	verskil
بونا	saai
بونا	plant
بونا	saai
بُونٹا	plant
بُوند	druppel
بُوند	val
بُوند	semen
بَوندی	bud
بَونڈی	bud
بَونگا	dom
بِوہار	verruil
بِوہار	handel
بوہُڑنا	terugkeer
بوہُڑنا	opgelewer
بہ	mee
بہ	met
بہ	grootboek
بہ	lêer
بِہ	goeie
بِہ	goed
بِہ	beter
بِہ	goed
بِہ	wel
بِہ	sowel
بہا	swewende
بہا	wissel
بہا	waarde
بہا	prys
بہا	gradeer
بہا	tarief
بہا	beoordeel
بہادر	fearless
بہادر	bahadur
بہادر	vet
بہادر	vetdruk
بہادر	courageous
بہادر	valiant
بہادر	fearless
بہادر	dapper
بہادر	bahadur
بہادر	vet
بہادر	vetdruk
بہادر	courageous
بہادرانہ	vet
بہادرانہ	vetdruk
بہادری	dapperheid
بہار	lente
بہار	skoonheid
بہار	glorie
بہار	glory
بہاردار	vleuel
بہاردار	grand
بہاردار	kleurvolle
بِہار	bihar
بِہار	ontspanning
بِہار	genot
بہارستان	tuin
بُہارنا	stof
بہانہ	oorsaak
بہانہ	saak
بہانہ	veroorsaak
بہانہ	beteken
بہانہ	verskuiwende
بہائم	diere
بہائم	beasts
بہائو	vloed
بہائو	vloei
بہائو	flow
بہائو	flux
بِہبود	aangepak
بِہبود	welvaart
بِہبود	welfare
بِہبود	voordeel
بِہبود	bevoordeel
بُہت	vele
بُہت	baie
بُہت	genoeg
بُہت	much
بُہت	buitensporig
بُہت	baie
بہتا	hardloop
بُہتات	oortollige
بُہتات	plenty
بِہتر	superior
بِہتر	beter
بِہتری	welvaart
بِہتری	welfare
بِہتری	voordeel
بِہتری	advantage
بِہترین	beste
بہتیرا	much
بہتیرا	genoeg
بہتیرا	vele
بہتیرا	baie
بہتیرا	voldoende
بہجت	vreugde
بہجت	uitnemendheid
بہجت	excellence
بہجت	skoonheid
بہجت	plesier
بَہر	gemeen
بَہر	bedoel
بَہر	beteken
بُہر	middelste
بُہر	midde
بُہر	sentreer
بُہر	asma
بہرا	doof
بہروپیا	akteur
بہرہ	deel
بہرہ	fortuin
بہرہ	profit
بہرہ	winsgewende
بہرہ	voordeel
بہرہ	advantage
بہرہ	versterking
بہرہ	eiendom
بہرہ	gedeelte
بہرہ	kwota
بہری	falcon
بِہری	deel
بِہری	intekening
بِہری	bydrae
بہریا	buitelander
بہریا	vreemdeling
بِہشتی	geseënd
بہکا	mad
بہکانا	mislei
بہکانا	mislei
بہکانا	rig
بہکاوا	deception
بہکاوا	strik
بہکاوا	misleidende
بہکاوا	misleidend
بہکاوا	wanvoorstelling
بہل	vloek
بہل	curse
بہل	vervloek
بہلانا	mislei
بہلانا	herskep
بہلانا	charm
بہلول	nar
بہم	gekuier
بہم	saam
بہمن	brahman
بہنا	drift
بہنا	melt
بہنا	float
بہنا	dryf
بہنا	drift
بہنا	melt
بہنا	vloei
بہنا	flow
بہنا	float
بہنا	dryf
بہو	bride
بہو	bruid
بِہوار	verruil
بِہوار	handel
بہورنا	terugkeer
بہورنا	opgelewer
بہی	grootboek
بہی	lêer
بِہی	welvaart
بِہی	welfare
بِہی	kweper
بہیا	vloed
بہیا	torrent
بہیج	goeie
بہیج	goed
بہیج	lekker
بہیج	oulike
بہیج	nice
بہیج	aangenaam
بہیر	skare
بہیروبنگاہ	voorrade
بہیم	beast
بہیم	monster
بہیم	dier
بہیمانہ	brutal
بی	dame
بی	lady
بے	nie
بے	sonder
بِیا	begum
بِیا	saad
بِیابان	woestyn
بِیابان	wilderness
بِیابان	woud
بِیابان	bos
بِیابانی	wildernis
بِیابانی	wild
بِیابانی	wilde
بیادھ	dispuut
بیادھ	geskil
بیادھ	illness
بیادھ	siekte
بیادھ	pyn
بیار	wind
بیار	storm
بیار	air
بیار	lug
بیاض	dagboek
بیاض	white
بیاض	notebook
بیاض	skoon
بیاض	skoonmaak
بیاض	skoon
بیاکرن	grammatika
بیاکرن	grammar
بیاکل	versteur
بیالا	suur
بیالا	suur
بِیالو	aandete
بیان	bekendmaking
بیان	uitbreidings
بیان	verklaring
بیان	exposition
بیان	stelling
بیان	bekendmaking
بیان	uitbreidings
بیان	verklaring
بیان	rekening
بیان	exposition
بیان	vertelling
بیان	stelling
بیانیہ	narratief
بیاہ	huwelik
بیاہ	huwelik
بیاہ	troue
بیپار	verruil
بیپار	handel
بَیت	house
بَیت	huis
بَیت	sel
بَیت	tempel
بَیت	temple
بیت	kierie
بیت	cane
بیت	riet
بیت	reed
بَیتال	demoon
بَیتال	demon
بَیتال	spook
بَیتلا	gesteel
بَیتلا	gesteelde
بِیتنا	gebeur
بِیتنا	verbygaan
بِیتی	rekening
بِیتی	narratief
بِیتی	biografie
بِیٹ	ghwano
بیٹا	seun
بیٹا	seuntjie
بیٹا	kind
بیٹا	seun
بیٹا	seuntjie
بیٹا	seun
بیٹا	kind
بیٹی	meisie
بیٹی	girl
بیٹی	dogter
بیٹی	meisie
بیٹی	girl
بَیٹھا	sitting
بَیٹھا	sit
بَیٹھا	halfpad
بَیٹھک	sitplekke
بَیٹھک	sitplek
بَیٹھن	wrapper
بَیٹھنا	gamble
بَیٹھنا	verminder
بَیٹھنا	herfs
بَیٹھنا	val
بَیٹھنا	rit
بَیٹھنا	ride
بَیٹھے	halfpad
بِیج	oorsprong
بِیج	bronne
بِیج	bron
بِیج	saad
بِیج	germ
بِیج	semen
بِیجک	faktuur
بِیجنا	plant
بِیجنا	saai
بِیجنا	saad
بِیجنا	waaier
بِیجنا	aanhanger
بِیجنا	bewonderaar
بِیچ	verskil
بِیچ	middelste
بِیچ	midde
بِیچ	konflik
بِیچ	tussen
بِیچ	gemiddelde
بِیچ	gemiddeld
بِیچ	halfway
بِیچ	interval
بِیچ	tydens
بِیچ	gedurende
بِیچ	midway
بِیچ	sentreer
بیچا	sold
بیچا	verkoop
بیچا	verkoper
بیچا	verkoper
بیچنا	verkoop
بیخ	grondslag
بیخ	oorsprong
بیخ	bronne
بیخ	bron
بیخ	stam
بیخ	root
بیخ	fondament
بید	kierie
بید	cane
بید	riet
بید	reed
بَیدا	oproer
بَیدا	woestyn
بَیدا	mutiny
بیدار	waarskuwing
بیدار	awake
بیدارمغز	gebeur
بیدارمغز	wise
بیدارمغز	intelligente
بیداری	awakening
بیدستر	beaver
بیدی	altar
بیدی	platform
بیدھ	gat
بیدھنا	bore
بیدھنا	pierce
بِیر	warrior
بِیر	vegter
بِیر	dapper
بِیر	mighty
بِیر	magtige
بِیر	broer
بِیر	kampioen
بِیر	held
بِیر	hero
بِیر	powerful
بِیر	kragtige
بِیر	charm
بیر	ouderdom
بیر	tyd
بیر	tydstip
بیر	opportunity
بیر	vertraging
بیرّ	vrou
بیرّ	vrou
بَیراگ	askese
بِیرج	saad
بِیرج	krag
بِیرج	elektrisiteit
بِیرج	semen
بِیرج	sterkte
بَیرق	pennant
بَیرق	standaard
بَیرق	vlaggie
بَیرق	vlag
بَیرق	rapporteer
بَیرق	vaandel
بَیرق	banier
بَیرم	dril
بَیرم	fees
بَیرم	hefboom
بَیرم	viering
بِیرن	broer
بیرون	sonder
بیرون	uit
بیرونی	eks
بیرونی	eksterne
بیرونی	outer
بیرونی	buitelandse
بیرونی	foreign
بَیری	vyand
بَیری	foe
بیڑھا	skeef
بیڑھنا	pond
بیڑھنا	pound
بیڑھنا	omsingel
بیڑھنا	surround
بِیس	twintig
بیسوا	prostitute
بِیسواں	twentieth
بِیسوں	vele
بِیسوں	baie
بیسیوں	tellings
بیسیوں	vele
بیسیوں	baie
بیش	beter
بیش	nog
بیش	meer
بیش	uitstekend
بیش	uitstekende
بیش	excellent
بیش	groter
بیش	superior
بیشہ	woud
بیشہ	bos
بیشہ	wilderness
بیشی	surplus
بیشی	verhoog
بیشی	vermeerder
بیشی	oortollige
بَیض	handtekening
بَیضا	white
بَیضا	helder
بَیضاوی	oval
بَیضاوی	ovaal
بَیضہ	eier
بَیضہ	ovum
بَیطار	veearts
بَیعت	homage
بِیکا	beskadig
بَیکال	aand
بَیکال	naand
بَیکُنٹھ	hemel
بَیکُنٹھ	heaven
بَیکُنٹھ	paradise
بیگ	spoed
بیگ	chief
بیگانگی	onverskilligheid
بیگانگی	alienation
بیگانہ	buitelandse
بیگانہ	foreign
بیگانہ	buitelander
بیگانہ	vreemdeling
بیگانہ	vreemd
بیگانہ	alien
بیگانہ	uitheemse
بیگانہ	buitelandse
بیگانہ	foreign
بیگانہ	buitelander
بیگانہ	vreemdeling
بیگانہ	vreemd
بیگم	dame
بیگم	lady
بیگم	begum
بیگم	queen
بیگم	dame
بیگم	dame
بیگم	lady
بیگم	begum
بیگم	vrou
بیگم	queen
بیگم	dame
بیگماتی	prinses
بیگمی	uitstekend
بیگمی	uitstekende
بیگمی	excellent
بیگمی	fyn
بیگی	gou
بیگی	binnekort
بیگی	soon
بیگی	courier
بیگی	koerier
بَیل	bull
بَیل	gek
بیل	generasie
بیل	afstammelinge
بِیلا	coward
بیلا	tyd
بیلا	tydstip
بیلا	koppie
بیلا	beker
بیلا	opportunity
بیلا	periode
بیلن	troupant
بیلن	roller
بیلنی	tak
بیلنی	bout
بیلنی	bolt
بیلی	companion
بیلی	ondersteuner
بِیم	gevaar
بِیم	vrees
بِیمات	stiefma
بِیمار	lover
بِیمار	siek
بِیمار	geduldig
بِیمار	patient
بیمارستان	hospitaal
بِیماری	illness
بِیماری	siekte
بِیماری	siekte
بِیماری	disorder
بِیمہ	versekering
بَین	tussen
بَین	interval
بَین	afstand
بَین	uitstort
بَیں	gelaat
بِین	fluit
