din	dari
dublă	gandakan
flora	flora
utilizatorul	pemakai
utilizatorul	pengguna
reducerea	pengurangan
june	juni
buget	budget
buget	anggaran
recunoaște	kenali
recunoaște	mengenali
recunoaște	kenali
recunoaște	mengenali
comerțul	barter
comerțul	dagang
comerțul	berdagang
comerțul	perdagangan
comerțul	trade
miguel	miguel
armă	weapon
armă	senjata
armă	senapan
armă	pistol
armă	gun
armă	senjata
tată	ayah
tată	ayah
tată	bapa
tată	bapak
rom	rom
rom	rum
echivalent	setara
echivalent	ekuivalen
temporar	sementara
temporar	temporer
temporar	sementara
tabăra	kemah
tabăra	perkemahan
tabăra	kamp
tabăra	camp
lichid	cairan
lichid	fluida
lichid	cairan
lichid	liquid
lichid	cair
inaugurat	dilantik
schimba	berubah
schimba	ganti
schimba	perubahan
schimba	mengubah
schimba	ubah
oricine	anyone
oricine	siapapun
sezoane	seasons
sezoane	musim
culturi	tanaman
culturi	tanam
culturi	kultur
fan	fan
fan	penggemar
fan	kipas
criterii	kriteria
pennsylvania	pennsylvania
marcate	ditandai
dispoziție	rezeki
dispoziție	rezekinya
dispoziție	disposisi
încasări	pembayaran
încasări	kuitansi
destinat	dimaksudkan
destinat	ditujukan
destinat	ditakdirkan
povești	tales
povești	dongeng
povești	cerita
povești	stories
plecarea	pemberangkatan
plecarea	keberangkatan
plecarea	meninggalkan
plecarea	leaving
secțiuni	bagian
principii	prinsip
națiuni	nations
înțelegere	pengertian
înțelegere	pemahaman
înțelegere	memahami
opinii	opini
opinii	pendapat
jerry	jerry
performanță	kinerja
performanță	performa
performanță	suntuk
neapole	napoli
neapole	napoli
tratamentul	pengobatan
tratamentul	perawatan
cerc	lingkar
cerc	circle
cerc	melingkar
cerc	lingkaran
eseu	essay
eseu	esai
eseu	touchdown
desemnate	ditunjuk
comportamentul	perilaku
comportamentul	kelakuan
comportamentul	tingkah
comportamentul	perilaku
comportamentul	kelakuan
comportamentul	prilaku
momente	moments
momente	moment
momente	momen
sosirea	kedatangan
pozitiv	positive
pozitiv	positif
nicu	nicu
asigurarea	asuransi
eforturile	upaya
hainaut	hainaut
transmis	ditransmisikan
transmis	dipancarkan
transmis	ditularkan
lenin	lenin
massachusetts	massachusetts
retrage	withdraw
reduse	berkurang
reduse	dikurangi
vândute	terjual
vândute	sold
vândute	dijual
dec	desember
dec	dec
ingrid	ingrid
novi	novi
serghei	sergei
serghei	sergey
sexuale	seksual
alto	alto
mail	surat
mail	mail
mail	surel
melodie	melodi
melodie	melody
melodie	simak
melodie	tune
melodie	lagu
melodie	song
mormânt	makam
mormânt	kubur
mormânt	kuburan
mormânt	makam
investiții	investasi
investiții	investasi
nicolas	nicolas
vânători	pemburu
punk	punk
punk	berandalan
vizita	kunjungi
vizita	kunjungan
vizita	mengunjungi
dezvoltată	dikembangkan
dezvoltată	mengembangkan
steven	steven
utilizatorilor	pemakai
utilizatorilor	pengguna
emisar	utusan
dragon	dragon
dragon	naga
produc	menghasilkan
produc	memproduksi
aplicat	terapan
aplicat	diaplikasikan
aplicat	diterapkan
abandonat	terbengkalai
abandonat	ditinggalkan
abandonat	ditelantarkan
permanentă	permanen
permanentă	permanent
jimmy	jimmy
austriacă	austria
western	barat
western	western
principiile	prinsip
fenomenul	fenomena
bunicul	kakek
bunicul	kakek
înlocuibil	tergantikan
adusă	dibawa
guvernare	pemerintahan
guvernare	pemerintah
guvernare	pemerintahan
rata	tarif
rata	nilai
rata	kurs
rata	laju
rata	tingkat
jupiter	jupiter
kleť	kleť
raza	raza
raza	radius
scaun	ketua
scaun	kursi
scaun	bangku
scaun	kursi
scaun	seat
regent	bupati
poe	poe
filologie	filologi
varsă	tumpah
varsă	tumpahan
varsă	menumpahkan
luând	tahlil
luând	taking
luând	mengambil
jacob	jacob
jacob	yakub
asediul	pengepungan
asediul	mengepung
asediul	kepung
hop	hop
portal	portal
pietre	batu
pietre	batuan
pietre	rocks
leonard	leonard
definit	ditentukan
definit	dijelaskan
definit	didefinisikan
definit	terdefinisi
suedeză	swedia
ramură	cabang
ramură	ranting
ramură	branch
ramură	dahan
aliați	sekutu
azzurro	azzurro
trage	shoot
trage	menembak
trage	tembak
trage	pull
trage	tarik
beach	beach
beach	pantai
venezuela	venezuela
venezuela	venezuela
soț	pasangan
soț	suamiku
soț	suaminya
soț	suami
soț	husband
orient	orient
divizii	divisi
divizii	pembagian
consiliu	majelis
consiliu	dewan
consiliu	council
alaska	alaska
ridicarea	mengangkatnya
ridicarea	mengangkat
magic	sihir
magic	ajaib
magic	magic
magic	sulap
magic	ajaib
magic	magis
revolta	pemberontakan
revolta	pemberontakan
revolta	memberontak
revolta	pemberontakan
revolta	kerusuhan
revolta	riot
ciprian	ciprian
celebru	famous
celebru	terkenal
pozitive	positive
pozitive	positif
cetățenii	warga
recunoașterea	pengakuan
păstrarea	menjaga
păstrarea	retensi
reacția	reaksi
reacția	tanggapan
barbara	barbara
olga	olga
sardinia	sardinia
modificare	modifikasi
modificare	amandemen
turnee	turnamen
rasă	breed
rasă	biak
rasă	balapan
rasă	race
rasă	perlombaan
rasă	ras
rasă	lomba
demisia	pengunduran
pictat	dilukis
pictat	dicat
negativ	negative
negativ	negatif
frontieră	batas
frontieră	perbatasan
frontieră	tepi
frontieră	tepian
frontieră	perbatasan
frontieră	frontier
row	dayung
row	baris
row	row
extinderea	perluasan
extinderea	ekspansi
extinderea	pembesaran
greutatea	berat
temple	temple
temple	candi
temple	kuil
inspirație	inspirasi
atlas	atlas
cal	horse
cal	kuda
cal	kal
cal	cal
fișă	fiche
albatros	albatros
pregătit	ready
pregătit	siap
pregătit	dipersiapkan
pregătit	disiapkan
magyar	magyar
succesiune	suksesi
icoane	ikon
norman	norman
rețele	jaringan
rețele	jaringannya
rețele	networks
extras	diekstrak
extras	ekstrak
extras	mengekstrak
televiziunea	television
televiziunea	televisi
lucia	lucia
navele	kapal
wild	wild
wild	liar
existență	keberadaan
existență	keberadaannya
existență	eksistensi
zice	says
zice	berkata
zice	mengatakan
zice	kata
aliat	allied
aliat	sekutu
aliat	ally
aliat	sekutu
colectiv	kolektif
colectiv	kolektif
vehicule	kendaraan
totalul	total
concertul	konser
clark	clark
fritz	fritz
erich	erich
deux	deux
moară	mill
moară	penggilingan
moară	pemintalan
războaiele	perang
războaiele	wars
războaiele	peperangan
geografic	geografi
geografic	geographic
geografic	geografis
geografic	geografis
philippe	philippe
timpuriu	early
timpuriu	dini
timpuriu	awal
coastă	rib
coastă	rusuk
coastă	pesisir
coastă	pesisir
coastă	coast
formare	berlatih
formare	latihan
formare	pelatihan
democrată	demokratik
democrată	demokratis
democrată	demokrat
democrată	demokrasi
democrată	demokrat
slatina	slatina
benevento	benevento
produsele	produk
sfera	bola
sfera	lingkup
cancer	kanker
pește	ikan
info	info
clasificare	klasifikasi
benjamin	benjamin
benjamin	benyamin
scrimă	anggar
palat	puput
palat	istana
palat	keraton
law	hukum
law	law
tambon	tambon
premieră	premiere
premieră	premier
placă	piring
placă	lempeng
placă	pelat
placă	plat
placă	plak
placă	plakat
oxigen	oksigen
vice	vice
intervenția	intervensi
izvoare	springs
logică	logis
logică	logika
stockholm	stockholm
inimă	hati
inimă	heart
inimă	jantung
medicina	kedokteran
medicina	obat
tenis	tennis
tenis	tenis
criza	krisis
criza	crisis
direcție	arah
direcție	direction
direcție	setir
direcție	kemudi
regi	kings
spații	spasi
specializat	spesialis
antichitate	antique
antichitate	antik
antichitate	kuno
răspunde	jawab
răspunde	jawaban
răspunde	jawablah
răspunde	menjawab
răspunde	balas
răspunde	reply
răspunde	balasan
răspunde	tanggapi
răspunde	menanggapi
buda	buda
nero	nero
posesia	kerasukan
posesia	kepemilikan
posesia	penguasaan
faptele	fakta
deplasare	pemindahan
deplasare	displacement
deplasare	perpindahan
aprobat	disetujui
stoica	stoica
împrumutat	dipinjam
materie	materi
evreiesc	yahudi
transformarea	transformasi
cinema	cinema
cinema	bioskop
cinema	sinema
nazistă	nazi
atitudine	sikapnya
atitudine	attitude
atitudine	sikap
linux	linux
autoritate	otoritas
autoritate	kewenangan
autoritate	authority
congres	kongres
citat	kutipan
citat	kutip
citat	quote
oțel	baja
oțel	steel
baze	base
baze	basis
căldură	heat
căldură	panasnya
căldură	panas
căldură	hangatnya
căldură	kehangatan
apus	senja
apus	sunset
diplomat	diplomat
coloană	kolom
decret	dekrit
decret	titah
campo	campo
eliminarea	pembuangan
eliminarea	eliminasi
băiat	boy
băiat	bocah
băiat	nak
selecție	seleksi
selecție	pemilihan
romana	romana
studioul	studio
criticii	kritikus
grigorescu	grigorescu
verona	verona
întrebarea	pertanyaan
operații	operasi
sarah	sarah
sarah	dedy
baroc	barok
newton	newton
locuințe	perumahan
criză	krisis
criză	crisis
criză	penyitaan
criză	kejang
observații	komentar
observații	pengamatan
köln	cologne
fair	adil
fair	fair
adaptare	adaptasi
turcii	turki
incendiu	fire
incendiu	api
incendiu	kebakaran
filosofia	filsafat
filosofia	filosofi
inter	inter
sultanul	sultan
canale	kanal
canale	saluran
occident	maghrib
occident	barat
occident	west
ecran	screen
ecran	layar
astronom	astronom
filmat	difilmkan
deschidere	keterbukaan
deschidere	opening
deschidere	pembukaan
deschidere	membuka
supus	penurut
dovedește	membuktikan
clasificată	diklasifikasikan
voluntari	relawan
voluntari	sukarelawan
gavriil	gavriil
evoluție	evolusi
evoluție	evolution
culorile	warna
culorile	colors
beton	beton
declarația	pernyataan
declarația	deklarasi
friuli	friuli
expresie	expresi
expresie	ekspresi
angela	angela
emilia	emilia
emilia	tempuh
engleza	inggris
engleza	indonesian
engleza	english
mănăstiri	biara
scoate	buang
scoate	hapus
scoate	menghapus
scoate	hilangkan
pronunțat	diucapkan
spirituală	spiritual
spirituală	rohani
sudic	southern
sudic	selatan
caracteristicile	karakteristik
walker	walker
salerno	salerno
auzit	mendengar
auzit	heard
auzit	didengar
prince	pangeran
prince	prince
jeff	jeff
strat	lapis
strat	lapisan
strat	layer
interesat	tertarik
interesat	berminat
interesat	minat
semi	semi
interpretează	menafsirkan
interpretează	menafsirkannya
plastic	plastic
plastic	plastik
plastic	plastic
plastic	plastik
malik	malik
blaga	blaga
dispus	rela
dispus	bersedia
arnold	arnold
procesele	proses
probe	sampel
probe	bukti
vizită	mengunjungi
vizită	berkunjung
vizită	kunjungi
vizită	kunjungan
vizită	mengunjungi
rou}}	rou}}
limitat	limited
limitat	terbatas
limitat	dibatasi
expus	terekspos
expus	terpapar
expus	terkena
expus	diungkap
operațiuni	operasi
operațiuni	bertransaksi
operațiuni	transaksi
johnny	johnny
traseul	rute
mile	mile
mile	mil
mile	miles
mile	mil
soții	suami
kent	kent
continuarea	kelanjutan
continuarea	sekuel
introduse	diperkenalkan
introduse	memperkenalkan
introduse	dikenalkan
santiago	santiago
kelly	kelly
bei	bei
bei	eib
voievodatul	lubusz
critica	kritik
critica	kritis
nelson	nelson
pozițiile	posisi
aviv	aviv
gazdă	penyelenggara
gazdă	host
timpurile	kali
timpurile	times
declanșat	memicu
declanșat	terpicu
declanșat	dipicu
declanșat	tersandung
pan	pan
grupe	grup
grupe	kelompok
biologie	biologi
sârbă	serbia
atmosfera	atmosfer
atmosfera	suasana
atmosfera	atmosfir
reflectă	mencerminkan
reflectă	merefleksikan
institut	institute
institut	institut
fructe	buah
fructe	buah
rezolvat	diselesaikan
rezolvat	terselesaikan
rezolvat	terpecahkan
rezolvat	memecahkan
rezolvat	diselesaikan
rezolvat	dipecahkan
rezolvat	terpecahkan
rezolvat	terjawab
sarthe	sarthe
adunare	gathering
adunare	mengumpulkan
adunare	kumpul
adunare	pengumpulan
adunare	assembly
adunare	perakitan
adunare	majelis
piele	leather
piele	kulit
piele	kulit
piele	skin
conferințe	konferensi
temperaturi	temperatur
temperaturi	suhu
rachete	rudal
rachete	roket
rachete	misil
rachete	roket
distruge	menghancurkan
distruge	hancurkan
distruge	musnahkan
constantă	constant
constantă	konstanta
constantă	konstan
transnistria	transnistria
definiție	definisinya
definiție	definisi
dos	dos
colegii	kolega
colegii	rekan
lat	lat
chimic	kimiawi
chimic	kimia
înaintat	diteruskan
particule	partikel
particule	partikulat
particule	partikel
titlurile	gelar
titlurile	titel
expuse	terekspos
expuse	terpapar
expuse	terkena
expuse	diungkap
dif	diff
spunând	berkata
spunând	mengatakan
criticat	dikritik
igor	igor
prost	bodoh
prost	stupid
costin	costin
identitatea	identitas
identitatea	ijabah
râuri	sungai
râuri	rivers
müller	müller
înconjurat	dikelilingi
înconjurat	terkepung
înconjurat	mengepung
kong	kong
sexuală	seksual
dificil	susah
dificil	sulit
dificil	sukar
contesă	countess
revoluție	revolution
revoluție	revolusi
leo	leo
păstrate	dipertahankan
păstrate	dipelihara
păstrate	diawetkan
păstrate	dipertahankan
marcus	marcus
durează	berlangsung
dimensiune	dimensi
dimensiune	dimension
dimensiune	ukuran
dimensiune	size
vânzări	penjualan
vânzări	sales
vânzări	penjualan
vânzări	jualan
vânzări	dijual
vânzări	sale
vânzări	obral
sfatul	nasihat
sfatul	nasehat
sfatul	saran
necesitatea	kebutuhan
forum	forum
combustibil	bbm
sin	dosa
sin	sin
copyright	copyright
arabia	arabia
arabia	saudi
rugby	rugby
rugby	rugbi
pădurile	hutan
firme	firma
jonathan	jonathan
distins	dibedakan
distins	terhormat
patriarhul	patriarkh
unelte	perkakas
unelte	alat
unelte	peralatan
unelte	tools
ucide	membunuh
ucide	kill
ucide	bunuh
ucide	bunuhlah
ucide	membunuh
ucide	bunuhlah
ucide	bunuh
distribuția	distribusi
csm	csm
propunere	proposal
propunere	usul
propunere	usulan
propunere	lamaran
propunere	proposisi
nucleară	nuklir
conservator	konservatori
conservator	konservatif
numerele	bilangan
numerele	nomor
numerele	angka
dispozitiv	perangkat
dispozitiv	peranti
zei	dewa
annonaceae	annonaceae
terra	terra
nota	note
nota	catatan
adoptată	diadopsi
adoptată	adopsi
adoptată	mengadopsi
încercând	nyoba
încercând	berusaha
încercând	mencoba
atitudinea	sikapnya
atitudinea	attitude
atitudinea	sikap
semnarea	menandatangani
semnarea	penandatanganan
monografia	monograf
portalul	portal
dimensiunile	dimensi
limitele	batas
cade	cade
cade	terjun
cade	falls
cade	jatuh
soarta	nasib
soarta	takdir
moore	moore
dulce	sweet
dulce	manis
istván	istván
convenția	konvensi
chinez	tionghoa
chinez	china
chinez	cina
côtes	côtes
viziunea	penglihatan
viziunea	visi
viziunea	vision
viziunea	yaqin
familiile	keluarga
comunismului	komunisme
bayern	bayern
unu	satu
unu	one
trofeul	trophy
trofeul	piala
trofeul	trofi
marshall	marshall
dimensiunea	dimensi
dimensiunea	dimension
dimensiunea	ukuran
dimensiunea	size
luată	taken
luată	dibawa
luată	diambil
diferă	berbeda
diferă	berbeda
hassan	hassan
seară	evening
seară	petang
seară	sore
seară	malam
antiohia	antiokhia
mini	mini
menținerea	mempertahankan
menținerea	pemeliharaan
combinație	kombinasi
atestat	dibuktikan
irlandei	irlandia
angel	bidadari
angel	malaikat
angel	angel
alternativă	alternative
alternativă	alternatif
coburg	coburg
mixt	mixed
mixt	bercampur
mixt	campuran
mixt	campur
harris	harris
marchează	markus
marchează	tanda
marchează	tandai
marchează	mark
coada	antrian
coada	antri
coada	antrean
coada	tail
coada	ekor
regională	regional
janeiro	janeiro
îndoială	meragukan
îndoială	keraguan
îndoială	ragukan
îndoială	ragu
ross	ross
înregistrată	didaftarkan
înregistrată	terdaftar
înregistrată	direkam
înregistrată	merekam
înregistrată	dicatat
înregistrată	terekam
clasele	kelas
corporation	perusahaan
corporation	corporation
corporation	korporasi
reprezentare	perwakilan
reprezentare	representasi
serios	serius
serios	serious
serios	serius
serios	seriously
determina	menentukan
dramatic	dramatis
dramatic	dramatis
leonardo	leonardo
alla	alla
mali	mali
contribuție	kontribusi
contribuțiile	kontribusi
girls	cewek
girls	girls
girls	gadis
hesse	hesse
veronica	veronica
fernando	fernando
amos	amos
jordan	jordan
jordan	yordania
african	afrika
cunoștințe	pengetahuan
cunoștințe	knowledge
cuba	cuba
cuba	kuba
hai	hai
lászló	lászló
plata	pembayaran
kennedy	kennedy
robin	robin
dorin	dorin
turnuri	towers
sabie	pedang
sabie	sword
bandă	pita
bandă	rekaman
bandă	tape
bandă	geng
bandă	gang
nick	nick
desert	dessert
desert	gurun
desert	desert
afectat	terpengaruh
afectat	terdampak
prime	prime
prime	perdana
prime	premi
jucătorii	pemain
efectiv	efektif
acționează	bertindak
acționează	bertindaklah
acționează	act
harvard	harvard
mariana	mariana
dialectul	dialek
dialectul	amoy
dick	dick
morgan	morgan
roci	batuan
roci	rocks
viata	kehidupan
viata	life
viata	hidup
plasat	ditempatkan
ibrahim	ibrahim
albi	white
albi	putih
charlie	charlie
chemat	dipanggil
filozof	filsuf
eugenia	eugenia
definește	definisikan
definește	jelaskan
definește	mendefinisikan
definește	tentukan
definește	mendefinisikan
belarus	belarus
belarus	belarusia
belarus	belarus
belarus	belarusia
politicile	kebijakan
uniune	union
uniune	uni
uniune	serikat
intens	intens
intens	menegangkan
salonul	salon
încercări	cobaan
încercări	pengujian
încercări	uji
încercări	tes
aplicată	terapan
aplicată	diaplikasikan
aplicată	diterapkan
cărămidă	brick
cărămidă	bata
sexual	seksual
sexual	seksual
fred	fred
april	april
astra	astra
diplomatice	diplomatis
diplomatice	diplomatik
axa	sumbu
axa	axis
decizii	keputusan
grupă	group
grupă	kelompokkan
grupă	grup
grupă	kelompok
grupă	skuad
grupă	squad
grupă	regu
grupă	pasukan
zur	zur
definită	ditentukan
definită	dijelaskan
definită	didefinisikan
definită	terdefinisi
diferență	bedanya
diferență	perbedaan
eliade	eliade
sky	sky
sky	langit
sky	angkasa
preț	harga
preț	price
preț	harganya
lisabona	lisbon
islam	islam
hrană	food
hrană	makanan
hrană	pangan
voci	suara
voci	ips
securitatea	security
securitatea	satpam
securitatea	sekuriti
securitatea	keamanan
shortsummary	shortsummary
solare	surya
solare	solar
produsul	product
produsul	produk
börngen	börngen
aparate	perangkat
aparate	aparat
eliminat	dieliminasi
eliminat	dihilangkan
eliminat	dibuang
eliminat	dihapus
inițiale	inisial
herțegovina	herzegovina
oferite	ditawarkan
oferite	menawarkan
cuplul	couple
statistici	statistika
statistici	statistik
statistici	stat
statistici	statistik
statistici	wawasan
derivat	turunan
traduse	diterjemahkan
arabi	arab
andy	andy
saturn	saturn
saturn	saturnus
citate	kutipan
citate	quotes
bulgar	bulgaria
stanley	stanley
resursele	sumberdaya
elaborat	menguraikan
sugerat	saran
sugerat	menyarankan
sugerat	disarankan
soluția	larutan
soluția	solusi
atmosferă	atmosfer
atmosferă	suasana
atmosferă	atmosfir
andreas	andreas
nil	nil
nil	nil
extreme	ekstrim
extreme	ekstrem
extreme	ekstrim
extreme	extreme
bunuri	barangnya
bunuri	barang
comportament	perilaku
comportament	kelakuan
comportament	tingkah
comportament	perilaku
comportament	kelakuan
comportament	prilaku
stade	stade
acumulare	akumulasi
laborator	laboratory
laborator	laboratorium
laborator	laboratorium
laborator	lab
moldovan	moldovan
moldovan	moldova
egale	sama
egale	setara
egale	sederajat
termenii	klu
termenii	ketentuan
russell	russel
russell	russell
plantă	tanaman
plantă	plant
plantă	tumbuhan
operator	operator
clară	clara
vremuri	kali
vremuri	times
magnitudinea	besarnya
magnitudinea	besaran
motorul	engine
motorul	mesin
consum	konsumsi
perspectiva	perspektif
kurt	kurt
perechi	pair
sumă	sum
sumă	jumlah
sumă	jumlah
purtând	mengenakan
obligatoriu	diwajibkan
obligatoriu	diperlukan
obligatoriu	diharuskan
obligatoriu	wajib
obligatoriu	dibutuhkan
obligatoriu	wajib
obligatoriu	wajib
înfrângere	mengalahkan
înfrângere	kalahkan
înfrângere	kekalahan
endate	endate
amintiri	memories
amintiri	memori
amintiri	kenangan
hidrogen	hidrogen
bell	lonceng
bell	belle
bell	bel
bell	bell
depășit	melampaui
depășit	dilampaui
depășit	terlampaui
donald	donald
donald	donal
ferestre	windows
ferestre	jendela
campaniei	kampanye
campaniei	campaign
masive	besaran
masive	masif
masive	massive
interpretată	diinterpretasikan
interpretată	ditafsirkan
tim	tim
made	made
made	dibuat
uitat	lupa
uitat	dilupakan
uitat	lupa
uitat	terlupakan
motivele	alasan
nuclear	nuklir
magnus	magnus
clarke	clarke
iubire	baby
iubire	sayang
iubire	bayi
iubire	rpp
iubire	love
iubire	cintai
iubire	cinta
economist	ekonom
feat	feat
romanele	novel
aragon	aragon
diego	diego
oliver	oliver
klein	klein
separată	terpisah
separată	pisahkan
separată	memisahkan
separată	dipisah
înlocuită	tergantikan
înlocuită	digantikan
înlocuită	diganti
mississippi	mississippi
financiară	financial
financiară	keuangan
financiară	finansial
mtv	mtv
profesionale	profesional
profesionale	professional
blues	blues
prețul	harga
prețul	price
prețul	harganya
ltd	ltd
colaborarea	kolaborasi
îndreptat	menunjuk
mamifere	mamalia
mamifere	mamalia
romancier	novelis
linnaeus	linnaeus
kărdjali	kardzhali
galbenă	kuning
identitate	identitas
identitate	ijabah
generații	generasi
generații	generations
expediție	ekspedisi
adn	dna
acordarea	memberikan
acordarea	pemberian
frecvente	common
senatului	senat
secretă	rahasia
secretă	secret
ocupate	sibuk
ocupate	pendudukan
ocupate	ditempati
ocupate	diduduki
fizica	fisika
comandat	diperintahkan
comandat	memerintahkan
comandat	terurut
comandat	dipesan
comandat	memerintahkan
cooperare	kerjasama
tunisia	tunisia
trimise	dikirim
trimise	terkirim
trimise	dikirimkan
mountain	gunung
mountain	mountain
mountain	pegunungan
zilnic	harian
zilnic	daily
altarul	altar
altarul	mezbah
altarul	kuil
rezolvarea	memecahkan
jurist	jurist
aux	aux
constituție	konstitusi
decat	daripada
decat	than
gotha	gotha
efort	usaha
efort	upaya
criteriile	kriteria
catherine	catherine
catherine	katarina
juniori	yunior
juniori	juniors
juniori	yunior
juniori	junior
juniori	smp
turcilor	turki
churchill	churchill
alecsandri	alecsandri
dând	giving
dând	memberikan
dând	memberi
uciderea	membunuh
acordată	diberikan
acordată	dikabulkan
exploatarea	eksploitasi
exploatarea	mengeksploitasi
exploatarea	memanfaatkan
silviu	silviu
maternă	keibuan
antoine	antoine
academy	akademi
academy	academy
eroi	heroes
eroi	pahlawan
animalele	hewan
animalele	animals
animalele	binatang
match	korek
match	cocok
match	pertandingan
match	kecocokan
olandeză	belanda
drôme	drôme
instituțiile	institusi
instituțiile	lembaga
echipamente	perlengkapan
echipamente	peralatan
succesorul	penerus
identificarea	identifikasi
scufundare	diving
scufundare	selam
scufundare	menyelam
scufundare	dive
scufundare	menyelam
vineri	jumat
mixtă	mixed
mixtă	bercampur
mixtă	campuran
mixtă	campur
inginerie	teknik
inginerie	rekayasa
picioarele	feet
picioarele	kaki
picioarele	legs
picioarele	kaki
wayne	wayne
cross	salib
cross	lintas
cross	cross
cross	palang
înregistrează	daftarkan
înregistrează	register
înregistrează	rekor
înregistrează	rekam
înregistrează	record
suficiente	kecukupan
colonii	koloni
restaurare	kembalikan
restaurare	mengembalikan
restaurare	pulihkan
restaurare	restorasi
reprezentarea	perwakilan
reprezentarea	representasi
tren	train
tren	kereta
sous	sous
alimente	food
alimente	makanan
alimente	pangan
alimente	makanan
alimente	foods
acordate	diberikan
acordate	dikabulkan
ceară	wax
ceară	lilin
ceară	wax
clima	iklim
dej	dej
ucrainean	ukraina
diplomă	ijazah
diplomă	diploma
diplomă	gelar
diplomă	ijazah
diplomă	derajat
acidul	asam
acidul	acid
străzi	jalanan
natvar	natvar
portar	kiper
portar	kiper
austriece	austria
missouri	missouri
playstation	playstation
nominalizare	nominasi
ocna	ocna
simboluri	simbol
antrenorul	pelatih
antrenorul	coach
landes	landes
margaret	margaret
limită	batasi
limită	batas
limită	membatasi
limită	limit
sărbătoare	libur
sărbătoare	holiday
sărbătoare	liburan
sărbătoare	pesta
sărbătoare	perayaan
obiectele	obyek
obiectele	objek
obiectele	benda
origini	asal
erik	erik
exploatare	eksploitasi
observa	amati
rosetti	rosetti
hip	hip
hip	pinggul
ziduri	tembok
ziduri	dinding
matt	matt
suflet	jiwa
suflet	soul
turingia	thüringen
retragere	retret
retragere	mundur
retragere	penarikan
eficient	efisien
eficient	efektif
vilaine	vilaine
programare	programming
programare	pemrograman
programare	janji
călători	wisatawan
călători	pelancong
folk	kaum
folk	rakyat
folk	folk
legale	hukum
legale	sah
legale	legal
regula	kaidah
regula	peraturan
regula	aturan
regula	rule
organism	body
organism	bodi
organism	buh
organism	tubuh
organism	badan
organism	organisme
deces	kematian
deces	death
deces	maut
deces	mati
sarcină	kehamilan
sarcină	beban
sarcină	muat
sarcină	muatan
sarcină	tugas
emigrat	berhijrah
emigrat	berimigrasi
hit	ramaikan
hit	memukul
pui	chicken
pui	ayam
revoltă	pemberontakan
revoltă	pemberontakan
revoltă	memberontak
revoltă	pemberontakan
revoltă	kerusuhan
revoltă	riot
dedicate	didedikasikan
dedicate	berdedikasi
sărat	asin
sărat	asin
spiritual	spiritual
spiritual	rohani
spiritual	spiritual
spiritual	rohani
primite	diterima
neo	neo
imam	imam
automobile	mobil
automobile	otomotif
automobile	mobil
automobile	otomotif
modă	fashion
modă	mode
modă	busana
viu	hidup
viu	alive
rămase	sisa
rămase	tersisa
orientare	bimbingan
orientare	orientasi
cazurile	kasusnya
cazurile	kasus
allier	allier
câine	anjing
câine	dog
trecutul	past
balcani	balkan
balcani	balkan
votul	voting
categoriile	kategori
maroc	morocco
maroc	maroko
fiii	sons
extinde	extend
extinde	memperpanjang
extinde	perpanjang
extinde	perluas
extinde	ekspansi
extinde	kembangkan
extinde	luaskan
extinde	memperluas
interese	minat
interese	minat
herman	herman
rené	rené
rené	rene
interesant	menarik
introdusă	diperkenalkan
introdusă	memperkenalkan
introdusă	dikenalkan
traduce	menerjemahkan
traduce	terjemahkan
traduce	translate
considerând	mempertimbangkan
considerând	mengingat
corpuri	badan
corpuri	jenazah
corpuri	tubuh
succesor	penerus
pete	pete
garda	pengawal
garda	penjaga
garda	guard
garda	garda
figuri	figur
figuri	angka
figuri	tokoh
ceramică	tembikar
ceramică	keramik
ceramică	keramik
ceramică	keramik
anexarea	pencaplokan
sound	sound
sound	suara
distribuit	berbagi
distribuit	dibagikan
distribuit	shared
metropolitană	metropolitan
cinstea	kejujuran
salvat	tersimpan
salvat	disimpan
salvat	diselamatkan
anunță	mengumumkan
anunță	umumkan
biblia	bible
biblia	alkitab
alina	alina
auguste	auguste
cupru	tembaga
îmbunătățirea	meningkatkan
continentală	continental
continentală	kontinental
continentală	benua
continentală	mainland
niculescu	niculescu
suprafețe	permukaan
construi	membangun
construi	bina
construi	build
directe	direct
directe	langsung
câștiga	win
câștiga	menang
câștiga	menangkan
cimitir	pemakaman
cimitir	pekuburan
cimitir	kuburan
cimitir	kuburan
cimitir	makam
situri	situs
bologna	bologna
republican	republik
interval	rentang
interval	kisaran
interval	range
interval	jangkauan
interval	interval
picior	foot
picior	kaki
picior	kaki
picior	tungkai
picior	leg
explicit	eksplisit
explicit	eksplisit
caroline	caroline
modena	modena
florea	florea
dramă	drama
drama	drama
angelo	angelo
tautenburg	tautenburg
ein	ein
regulat	teratur
regulat	biasa
regulat	regular
regulat	reguler
reșița	reşiţa
ghost	ghost
ghost	hantu
colorado	colorado
sèvres	sèvres
wright	wright
bolyai	bolyai
dori	dori
werner	werner
hérault	hérault
profit	profit
profit	laba
profit	keuntungan
triburi	suku
editorial	redaksi
editorial	editorial
shoemaker	shoemaker
respect	respek
respect	hormat
respect	hormati
respect	respect
orbita	orbit
sper	harapan
sper	asa
sper	hope
închisoarea	penjara
închisoarea	penjara
închisoarea	prison
summer	summer
grafice	bagan
grafice	grafik
grafice	grafik
grafice	grafis
grafice	grafika
alese	dipilih
alese	terpilih
dealurile	bukit
dealurile	hills
dealurile	perbukitan
proteja	protect
