در	ประตู
سو	ซู
سو	sue
سو	ซู
معدن	เหมือง
شکایت	บ่น
شکایت	บ่น
شکایت	บ่น
خشونت	รุนแรง
افتتاح	แพ็ค
طلای	ทอง
طلای	โกลด์
طلای	ทองคำ
میانی	กลาง
میانی	กลาง
دارا	ดารา
لو	ลูว์
پزشک	แพทย์
توهین	ดูถูก
توهین	ดูถูก
توهین	ดูถูก
استقبال	ต้อนรับ
آزمون	สอบ
آزمون	ทดสอบ
آزمون	ทดสอบ
آزمون	สอบ
آزمون	ข้อสอบ
آزمون	สอบ
موقت	ชั่วคราว
موقت	ชั่วคราว
موقت	ชั่วคราว
تبلیغات	โฆษณา
تبلیغات	โฆษณาชวนเชื่อ
ضرب	คูณ
ضرب	ทวีคูณ
ضرب	คูณ
ضرب	สินค้า
ضرب	ผลิตภัณฑ์
ضرب	จังหวะ
کوتاهی	สั้น
کوتاهی	สั้นๆ
کوتاهی	เตี้ย
ملاقات	พบ
ملاقات	พบปะ
ملاقات	ประชุม
افزودن	เพิ่ม
کمال	kamal
کمال	kemal
وان	อ่าง
وان	แวน
مجازی	เสมือน
اقامت	ที่พัก
چمن	หญ้า
مایکروسافت	microsoft
پیاده	เท้า
پیاده	ตีน
نیجریه	ไนจีเรีย
نیجریه	ไนจีเรีย
علامت	สัญญาณ
علامت	ป้าย
علامت	ลงชื่อ
علامت	เซ็น
تونس	ตูนิส
دشمن	ข้าศึก
دشمن	ศัตรู
توافق	ประนีประนอม
صعود	ปีน
مریم	แมรี่
مریم	แมรี
استخوان	กระดูก
استخوان	โบนส์
استخوان	กระดูก
رادیویی	วิทยุ
متروی	เมโทร
شاهان	กษัตริย์
شاهان	ราชา
بیل	บิล
بیل	bill
معبد	วิหาร
معبد	วัด
استانبول	อิสตันบูล
نازی	นาซี
ون	แวน
کانادایی	แคนาดา
پیانو	เปียนโน
مانع	อุปสรรค
مانع	กั้น
عمان	โอมาน
سلاح	อาวุธ
سلاح	อาวุธ
مدنی	แพ่ง
مدنی	ประชา
مدنی	พลเมือง
مدنی	civic
رئال	real
رئال	จริง
رئال	reale
آزمایشی	ทดลอง
رنگی	ตกแต่ง
رنگی	สีสัน
راحتی	สะดวก
راحتی	สบาย
راحتی	สบายใจ
ساختمانی	ตึก
ساختمانی	อาคาร
دبیر	เลขา
دبیر	รัฐมนตรี
دبیر	เลขาฯ
دبیر	เลขาธิการ
دبیر	เลขานุการ
آگاهی	จิตสำนึก
آگاهی	สติ
اتفاقات	เหตุการณ์
اتفاقات	กิจกรรม
اسمیت	สมิทธ์
اسمیت	สมิธ
مفاهیم	แนวคิด
مفاهیم	concepts
کاملا	สมบูรณ์
مصالح	วัสดุ
مصالح	วัตถุดิบ
مصالح	วัสดุ
شرط	เงื่อนไข
شرط	สภาพ
وحید	vahid
تنگ	ถัง
واقعیت	เรียลลิตี้
بالاترین	สูงสุด
تمرکز	โฟกัส
تمرکز	จดจ่อ
تمرکز	โฟกัส
گوشت	เนื้อ
گوشت	เนื้อ
حقیقی	real
حقیقی	จริง
حقیقی	ทรู
حقیقی	true
حقیقی	จริง
حقیقی	แท้
تئوری	ทฤษฎี
اردن	จอร์แดน
اردن	jordan
فاز	เฟส
الف	เอลฟ์
پیچیده	ปม
پیچیده	complex
پیچیده	บิด
گیر	เฟือง
تکیه	หมอน
تکیه	เพรียว
جسم	body
جسم	ร่าง
جسم	กาย
جسم	ร่างกาย
جسم	เนื้อ
پرانتز	วงเล็บ
پرانتز	วงเล็บ
ماریا	maria
سوال	คำถาม
سوال	คำถาม
احزاب	บริษัท
احزاب	ปาร์ตี้
زاویه	มุม
روس	รัสเซีย
فرستاده	messenger
عام	ทั่วไป
آفتاب	ซุน
آفتاب	ซัน
آفتاب	พระอาทิตย์
آفتاب	แดด
آفتاب	แสงแดด
اتهام	ประจุ
اتهام	ชาร์ต
اتهام	ชาร์จ
کوبا	คิวบา
فرصت	กาศ
فرصت	โอกาส
فرصت	โอกาส
مربیگری	coach
مربیگری	โค๊ช
مربیگری	โค้ช
کندی	ลูกอม
کندی	candy
کندی	ขนม
زیبای	งาม
بعداً	ทีหลัง
هادی	hadi
نگاهی	มอง
نگاهی	ดู
قدمت	เก่าๆ
قدمت	แก่
قدمت	เก่า
اخلاقی	คุณธรรม
اخلاق	จริยธรรม
اخلاق	คุณธรรม
اخلاق	จริยธรรม
تبلیغ	โปรโมท
تبلیغ	โปรโมชัน
تبلیغ	โปรโมท
تبلیغ	โปรโมต
تبلیغ	โฆษณา
منطق	ตรรก
منطق	ตรรกศาสตร์
منطق	เหตุผล
امین	ศรัทธา
امین	ไว้ใจ
امین	ซื่อสัตย์
بحران	วิกฤตการณ์
بحران	วิกฤติ
بحران	วิกฤต
پارلمان	รัฐสภา
ریو	ริว
ریو	rio
خورد	กิน
سپرده	มัดจำ
ایزو	iso
خاکستری	เทา
خاکستری	เทา
ستاد	พนักงาน
مخفی	ซ่อน
مخفی	secret
مخفی	ลับ
مخفی	ลับๆ
انقلابی	ปฏิวัติ
انقلابی	ปฏิวัติ
انقلابی	ruf
بال	ลูกบอล
بال	บอล
بال	ปีก
بال	วิง
کارت	ไพ่
کارت	การ์ด
کارت	บัตร
سیر	กระเทียม
تصادفی	มั่ว
تصادفی	สุ่ม
تصادفی	อุบัติเหตุ
تصادفی	บังเอิญ
معیارهای	เกณฑ์
سگ	หมา
سگ	หมาก
سگ	สุนัข
عوارض	ภูมิประเทศ
هیجانی	อารมณ์
هیجانی	อารมณ์
آفریقایی	แอฟริกา
تکامل	วิวัฒนาการ
ایده	แนวคิด
نیرو	บังคับ
نیرو	แรง
هندوستان	อินเดีย
روان	ไหล
مجری	presenter
ژیمناستیک	ยิมนาสติก
خویشاوندان	ญาติๆ
خویشاوندان	ญาติ
خویشاوندان	kin
خویشاوندان	ญาติ
ضروری	ด่วน
ضروری	จำเป็น
ضروری	สำคัญ
نیک	nick
نیک	นิค
نیک	นิก
زرین	golden
زرین	โกลเด้น
زرین	ทองคำ
زرین	ทอง
زرین	โกลด์
زرین	ทองคำ
فرا	fra
پرده	ม่าน
شور	เค็ม
کریس	chris
فرم	ฟอร์ม
فقه	นิติศาสตร์
نسبی	สัมพันธ์
نسبی	ญาติ
سیگنال	สัญญาณ
طرفداران	แฟนๆ
خریداری	ซื้อ
خریداری	ซื้อ
سینه	อก
سینه	หน้าอก
سینه	หีบ
سینه	นม
سینه	หน้าอก
سینه	อก
سینه	ทรวงอก
سینه	หน้าอก
واشنگتن	วอชิงตัน
آدم	อดัม
آدم	adam
سطحی	ตื้นๆ
سطحی	ตื้น
رقم	หลัก
ویروس	ไวรัส
ویروس	ไวรัส
متشکل	แต่ง
ژنرال	ทั่วไป
ژنرال	แม่ทัพ
زندانیان	นักโทษ
زندانیان	เชลย
ضربه	ตุ่ม
ضربه	กระแทก
ضربه	impact
ضربه	ถีบ
ضربه	คิก
ضربه	เตะ
ایر	แอร์
ایر	อากาศ
ایر	air
پیروز	win
پیروز	ชนะ
پیروز	ชัยชนะ
تایوان	ไต้หวัน
قاسم	qasim
زیستی	ชีวภาพ
پزشکان	แพทย์
جاری	ปัจจุบัน
مرزهای	พรมแดน
معلم	คุณครู
معلم	อาจารย์
معلم	ครู
معلم	ครู
پیشرفته	ก้าวหน้า
آزمایشگاه	แล็ป
آزمایشگاه	แล็ป
آزمایشگاه	แล็บ
آزمایشگاه	แลป
زیاگان	biota
طیف	สเปกตรัม
حس	รู้สึก
حس	รู้สึก
حس	feeling
حس	sense
یاری	yari
کمبود	ขาด
کمبود	ขาดแคลน
جوامع	ชุมชน
جوامع	สังคม
استدلال	อาร์กิวเมนต์
قله	พีค
یورو	ยูโร
یورو	ยูโร
حومه	ชนบท
حومه	ชานเมือง
حومه	ชานเมือง
حومه	ชานเมือง
اون	หล่อน
اون	เธอ
اون	นาง
دفن	ฝัง
دفن	ฝัง
خوردن	กิน
آنلاین	ออนไลน์
آنلاین	online
شیشه	กระจก
شیشه	แก้ว
مربوطه	เกี่ยวข้อง
امواج	คลื่น
مقدماتی	ประถม
مقدماتی	มูลฐาน
قومی	ชาติพันธุ์
دانشجو	นักเรียน
دانشجو	นักศึกษา
شاگردان	ม่านตา
شاگردان	สาวก
نوجوانان	เยาวชน
نظم	ลำดับ
تنهایی	ลำพัง
تنهایی	เหงา
آلفا	อัลฟา
آلفا	แอลฟ่า
آلفا	อัลฟ่า
آلفا	แอลฟา
چرخ	ล้อ
چرخ	ล้อ
چرخ	ตะกร้า
چرخ	เกวียน
هرات	herat
هرات	ปม
هرات	complex
مهندسان	วิศวกร
بم	แบม
بم	bam
پور	por
پور	pur
آیت	ait
تبعید	เนรเทศ
جنگلی	ป่า
جنگلی	ฟอเรส
جنگلی	ฟอเรสต์
جنگلی	ป่า
روزگار	วัน
آسیاب	บด
بحرین	บาห์เรน
خواص	ลด
قربانی	บวงสรวง
قربانی	เหยื่อ
پارس	เห่า
پارس	pars
وکیل	ทนายความ
وکیل	ทนาย
اختراع	คิดค้น
گرامی	เกียรติ
عمارت	แมนชั่น
عمارت	คฤหาสน์
داغ	ร้อนๆ
داغ	ร้อน
داغ	hot
سفیر	ทูต
مزرعه	farm
مزرعه	ไร่
مزرعه	ฟาร์ม
لیسانس	bachelor
تحقیقاتی	ค้นคว้า
تحقیقاتی	วิจัย
سینا	sina
الفبای	อักษร
حرفه	อาชีพ
حرفه	อาชีพ
همراهی	มิตรภาพ
ادب	มารยาท
ادب	มารยาท
خودروی	รถยนต์
خودروی	รถ
خودروی	ลูกผสม
کوهی	ภูผา
کوهی	ภูเขา
کوهی	montane
بوسنی	บอสเนีย
بوسنی	บอสเนีย
جداگانه	แยก
افسانه	ตำนาน
افسانه	legend
افسانه	ตำนาน
افسانه	ตำนาน
مجاز	กฎหมาย
مجاز	อนุญาต
موسوم	นี
گمان	สันนิษฐาน
گمان	สมมติฐาน
گمان	สมมุติฐาน
گمان	หรู
گمان	แฟนซี
چای	ชา
محاصره	ล้อม
محاصره	ล้อม
کف	โฟม
کف	พื้น
کنسرت	concert
کنسرت	คอนเสิร์ต
کنسرت	คอนเสิร์ต
بیمه	ประกัน
آلبرت	อัลเบิร์
آلبرت	อัลเบิร์ต
گلی	glee
گلی	เคลย์
گلی	ดิน
کجا	ที่ไหน
اکسید	ออกไซด์
قیام	ยืน
ونزوئلا	เวเนซุเอลา
ونزوئلا	เวเนซุเอลา
سؤال	คำถาม
سؤال	คำถาม
مقادیر	ค่า
امیدوارم	โฮป
امیدوارم	หวัง
علائم	อาการ
درونی	ภายใน
درونی	ภายใน
درونی	inner
فیلسوف	ปรัชญา
موریس	มอริเชียส
درج	แทรก
درج	แทรก
درج	แทรก
وظایف	หน้าที่
سانتا	ต้า
سانتا	santa
سایه	shadow
سایه	เงา
مرور	วิจารณ์
مرور	รีวิว
وحدت	สามัคคี
