در	deur
ورد	verde
زدایی	deregulering
امیلی	emily
بور	bor
بور	bohr
بور	burr
بور	boor
اسپورت	sport
اسپورت	sporten
آرت	kunst
موانع	hindernissen
موانع	belemmeringen
موانع	obstakels
موانع	barrières
موانع	tegenslagen
موانع	hindernissen
موانع	belemmeringen
موانع	obstakels
احادیث	lezingen
تاخیر	uitstel
تاخیر	vertraging
تاخیر	uitstellen
تاخیر	oponthoud
کولی	zigeuners
کولی	zigeuner
ناتوانی	onvermogen
ناتوانی	onmogelijkheid
ناتوانی	invaliditeit
ناتوانی	handicap
ناتوانی	handicaps
ناتوانی	arbeidsongeschiktheid
تاکسی	taxi
تاکسی	taxi
تاکسی	cabine
کلیوی	nier
کلیوی	renale
کلیوی	nieren
زشت	lelijke
زشت	lelijk
فرید	farid
ماهر	geschoold
ماهر	geschoolde
ماهر	maher
پایانه	terminal
پایانه	terminaal
پایانه	terminale
توس	berk
توس	birch
مصادف	samenvallen
عجایب	wonderen
تعدیل	afstelling
تعدیل	aanpassing
زراعت	gewassen
واجب	verplichte
واجب	verplicht
واجب	noodzakelijke
واجب	nodig
واجب	noodzakelijk
راستش	eigenlijk
بدتر	erger
بدتر	slechter
لوی	levi
لوی	loy
لوی	levy
لوی	heffing
سبزیجات	groente
سبزیجات	plantaardig
سبزیجات	groenten
سبزیجات	groente
سبزیجات	groenten
کارخانجات	fabrieken
مازیار	maz
داس	zeis
داس	sikkel
داس	das
هموار	soepel
هموار	gladde
هموار	glad
قرائت	voordracht
قرائت	lezen
قرائت	lectuur
قرائت	reading
قرائت	lezing
نیا	nia
آناتومی	anatomie
سوق	rijden
سوق	drive
سوق	rijd
هیلز	heuvels
هیلز	hills
وفاداری	trouw
وفاداری	trouw
وفاداری	loyaliteit
بارانی	douche
بارانی	douchen
بارانی	regenachtige
بارانی	regen
بارانی	regenjas
بیچ	beuken
بیچ	beech
بیچ	beuk
بیستون	biston
کیفری	misdadiger
کیفری	misdadig
کیفری	crimineel
آرزو	wish
آرزو	wensen
آرزو	wens
آرزو	wensen
آرزو	wens
تصمیمات	beslissingen
تصمیمات	besluiten
تصمیمات	beschikkingen
دانشگاهیان	academici
دانشگاهیان	academia
ضرر	verliezen
ضرر	verlies
جنون	dement
جنون	dementie
جنون	gekheid
جنون	gekte
جنون	krankzinnigheid
جنون	waanzin
جنون	krankzinnigheid
جنون	waanzin
متقاعد	overtuigde
متقاعد	overtuigd
متقاعد	overtuigen
متقاعد	overtuigen
متقاعد	overtuigend
متقاعد	overtuigende
تایلر	tyler
عزت	eren
عزت	eer
عزت	eren
عزت	eer
عزت	glorie
عزت	roem
عزت	heerlijkheid
عزت	glory
تمبر	stamp
تمبر	stempel
تمبر	postzegel
تمبر	postzegels
تمبر	stempels
تمبر	zegels
بلگراد	belgrado
معاملات	deals
معاملات	transacties
یاقوت	saffieren
یاقوت	robijnen
یاقوت	ruby
یاقوت	robijn
نوزده	negentien
پرسی	percy
دستکاری	manipuleren
دستکاری	manipulaties
دستکاری	manipulatie
دستکاری	manipuleren
معجزه	mirakels
معجزه	wonderen
معجزه	mirakel
معجزه	wonder
باهم	samen
خوردگی	corrosie
لوکوموتیو	locomotief
بدهی	schulden
بدهی	verplichtingen
بدهی	passiva
بدهی	schulden
بدهی	schuld
بدهی	schuldenlast
بدهی	schulden
بدهی	debet
بدهی	incasso
کلیساها	kerken
پرستوی	doorslikken
پرستوی	inslikken
پرستوی	slik
پرستوی	slikken
چادر	tenten
چادر	kamperen
چادر	tent
عمو	oom
عمو	nonkel
نوسان	oscillatie
نوسان	schommel
نوسان	swingen
نوسان	swing
سرنشین	passagier
سرنشین	reiziger
سرنشین	bemanning
سرنشین	crew
زنجیر	ketting
زنجیر	keten
ریوی	pulmonale
اسپانیای	spanje
ایزوتوپ	isotopen
ایزوتوپ	isotoop
ین	yên
ین	yen
دلالت	impliceert
دلالت	implicatie
نیزه	speer
پارالمپیک	paralympische
مشهود	evident
اسپنسر	spencer
طوطی	papegaaien
طوطی	papegaai
آپالاشیا	appalachia
لاتزیو	lazio
لاتزیو	latium
بلژیکی	belgisch
بلژیکی	belg
بلژیکی	belgische
اسکاندیناوی	scandinavië
اسکاندیناوی	scandinavische
بارو	barrow
کمینه	minimaal
کمینه	minimum
کمینه	minimaal
کمینه	minimale
کاراته	karate
دستگاهی	toestel
دستگاهی	apparaat
کوپه	compartiment
کوپه	coupé
کوپه	coupe
منازل	herenhuizen
سرما	koude
سرما	kou
سرما	koud
آموزگار	leraar
آموزگار	onderwijzer
آموزگار	docent
آموزگار	leerkracht
آموزگار	lerares
شجاعت	moed
توران	turan
پرستار	verpleegkundige
پرستار	verpleegster
پرستار	zuster
پرستار	verpleger
مشکی	zwarte
مشکی	black
مشکی	zwart
بنگال	bengalen
بنگال	bengaalse
الحاق	addendum
الحاق	toetreding
توریستی	toerist
ایان	lan
ایان	ian
استیضاح	afzetting
جاوه	java
متعهد	minuteman
متعهد	gebonden
متعهد	geëngageerde
متعهد	begaan
متعهد	toegewijd
متعهد	vastgelegde
متعهد	gepleegd
بلیز	belize
مسمومیت	vergiftigen
مسمومیت	vergiftiging
مسمومیت	toxiciteit
مجرد	singles
مجرد	vrijgezellen
مجرد	bachelor
مجرد	vrijgezel
مجرد	ongetrouwd
مجرد	ongehuwd
عروقی	vasculaire
تحکیم	consolidatie
تحکیم	codificatie
تحکیم	consolideren
سرگئی	sergei
سرگئی	sergej
درخشش	shine
درخشش	glans
درخشش	schijnen
درخشش	lichtkracht
درخشش	gloeien
درخشش	gloeiende
درخشش	glitters
درخشش	glitter
درخشش	gloeien
درخشش	gloed
اینترنشنال	internationaal
دیترویت	detroit
فرعون	farao
سهره	finch
هارون	harun
هارون	aäron
شنوایی	gehoor
شنوایی	hoorzitting
جواهر	juwelen
جواهر	sieraden
جواهر	juweel
جواهر	jewel
جواهر	juwelen
جواهر	sieraden
هیجان	spanning
هیجان	opwinding
هیجان	sensatie
هیجان	kick
هیجان	opgewonden
هیجان	enthousiast
هیجان	spannend
برانگیز	drang
پرتره	portret
تومور	tumor
فضاپیما	ruimtevaartuigen
فضاپیما	ruimtevaartuig
فضاپیما	ruimteschip
فضاپیما	ruimteschip
کپسول	capsule
بیسبال	baseball
بیسبال	honkbal
کروموزوم	chromosomen
کروموزوم	chromosoom
خستگی	moeheid
خستگی	vermoeidheid
خستگی	verveling
خستگی	uitputting
بسامد	frequentie
استعفای	ontslagbrief
استعفای	aftreden
استعفای	ontslag
چاپلین	chaplin
الکتریسیته	elektriciteit
الکتریسیته	electriciteit
کریک	beek
کریک	kreek
پنجاب	punjab
غیرممکن	onmogelijke
غیرممکن	onmogelijk
اشیا	objecten
اشیا	voorwerpen
مشت	vuisten
مشت	stomp
مشت	punch
مشت	vuisten
مشت	vuist
مشت	fist
ربع	kwart
ربع	kwartaal
ربع	kwartje
سهولت	gemak
کنسولگری	consulaat
جسیکا	jessica
مجنون	waanzinnig
مجنون	krankzinnig
مجنون	boos
مجنون	mad
ویکیپدیای	wikipedia
بالکان	balkan
بالکان	balkanlanden
بالکان	balkan
باروری	vruchtbaarheid
باروری	dracht
هوافضا	ruimtevaart
هوافضا	aerospace
عزاداری	rouw
عزاداری	rouwen
عزاداری	rouw
عزاداری	rouwen
اضطراب	angst
اضطراب	ongerustheid
شرلوک	sherlock
نسیم	bries
نسیم	breeze
اضطراری	noodgeval
اضطراری	noodsituatie
اضطراری	noodgevallen
ثور	thur
ثور	thor
نزاکت	fatsoen
نزاکت	beleefdheid
نزاکت	tact
فروهر	essentie
باکس	box
باکس	vak
باکس	doos
اسکوشیا	scotia
میش	ooien
میش	ooien
میش	ooi
تعصب	onverdraagzaamheid
تعصب	intolerantie
تعصب	vooroordelen
تعصب	vooringenomenheid
تعصب	vooroordeel
تعصب	dogma
تفنگداران	musketiers
تفنگداران	corps
تفنگداران	korps
کرک	kirk
درصدی	percentage
سنتز	synthese
افغانی	afghaanse
افغانی	afghaanse
نیر	nir
اصولی	systematisch
اصولی	systematische
وارده	aanhoudende
وارده	volgehouden
سپید	wit
سپید	witte
واسکو	vasco
متناهی	eindig
متناهی	eindige
هدر	heide
هدر	heather
طبع	humeur
طبع	driftig
طبع	temperament
نیکولا	nicola
نیکولا	nikola
دریچه	ventiel
دریچه	klep
دریچه	hartklep
دریچه	afsluiter
دریچه	luik
دریچه	hatch
احساسی	emotioneel
احساسی	emotionele
انجیر	ficus
انجیر	fig
انجیر	vijgen
ثالث	tertiair
ثالث	tertiaire
جوهر	toner
جوهر	inkt
پلاستیکی	plastiek
پلاستیکی	kunststof
پلاستیکی	plastic
پن	penn
پن	pan
تیموری	shahrukh
سس	saus
تیغ	lemmet
تیغ	blade
تیغ	mes
تیغ	zwaard
مولر	müller
مولر	müller
مولر	mueller
مولر	müller
مولر	muller
مبدا	herkomst
مبدا	oorsprong
رولز	rollen
رولز	rolls
آرژانتینی	argentijns
آرژانتینی	argentijnse
آرژانتینی	argentinië
آرژانتینی	argentijns
آرژانتینی	argentijnse
کیل	boerenkool
کیل	kale
کیل	kool
کیل	kiel
وقفه	onderbreken
وقفه	onderbreking
وقفه	onderbrekingen
گواهینامه	rijbewijs
گواهینامه	licentie
گواهینامه	certificaat
روال	routine
زامبیا	zambia
تم	tam
تم	thema
فاش	onthullen
فاش	onthult
فاش	openbaren
فاش	openbaarmaking
ویروسی	viraal
ویروسی	virale
بابلی	babylon
بابلی	babylonische
صداهای	stemmen
صداهای	voices
سوسن	lilium
سوسن	susan
رینگ	ring
کفایت	volstaat
کفایت	voldoende
کفایت	volstaan
خطرات	gevaren
هاردی	hardy
مخالفین	tegenstand
مخالفین	oppositie
گوزن	hert
گوزن	moose
گوزن	eland
گوزن	herten
گوزن	hert
نیومن	newman
نیومن	neumann
دورتموند	dortmund
الیاس	elijah
الیاس	elia
الیاس	elias
لیزری	laser
پاداش	bonus
پاداش	beloningen
پاداش	beloning
پاداش	belonen
نفرین	vloek
نفرین	vervloeken
نفرین	vloeken
لمس	touch
لمس	aanraken
لمس	aanraking
لمس	roerend
لمس	aanraken
لمس	ontroerend
لمس	ontroerd
لمس	geroerd
لمس	aangeraakt
سوئیسی	zwitserse
سوئیسی	zwitsers
سویا	soja
سویا	sojabonen
واگذاری	gedelegeerde
واگذاری	afgevaardigde
واگذاری	delegeren
واگذاری	gemachtigde
کارن	karen
مهندسین	ingenieurs
مهندسین	technici
قشر	hersenschors
قشر	cortex
طاووس	pauw
طاووس	peacock
طاووس	pauwen
اسکلت	chassis
اسکلت	geraamte
اسکلت	skelet
اسکلت	skeletten
پدربزرگ	grootvader
پدربزرگ	opa
پدربزرگ	grootvader
پدربزرگ	opa
گروپ	groep
گروپ	fractie
انحصار	monopolie
انحصار	monopoly
منجمد	diepgevroren
منجمد	ingevroren
منجمد	bevroren
منجمد	diepvries
فواصل	afstanden
فواصل	intervallen
فلامینگو	flamingo
سیار	mobile
سیار	mobiel
پادگان	honken
پادگان	bases
پادگان	basen
پادگان	grondslagen
پادگان	garnizoen
پادگان	garrison
گرمایش	verwarmen
گرمایش	verwarming
خلاقیت	creativiteit
خلاقیت	creatief
خلاقیت	creatieve
اسپورتینگ	sportief
اسپورتینگ	sporting
امریکایی	amerikaan
امریکایی	amerikaans
امریکایی	amerikaanse
بارون	baron
بارون	regen
بیکر	baker
بیکر	bakker
بروسیا	borussia
گی	homoseksueel
گی	homo
گی	gay
مخرب	vernietigende
مخرب	destructief
مخرب	vernietigend
مخرب	verwoestend
مخرب	destructieve
تهمت	laster
تهمت	smaad
تهمت	laster
تهمت	smaad
تهمت	smaad
تهمت	laster
تاسیسات	faciliteit
آبیلا	ávila
مخازن	repositories
حسگر	sensor
مستعمره	kolonie
بودا	boeda
بودا	boeddha
بودا	buddha
مکاتب	communicator
صاریغ	buidelrat
صاریغ	buidelrat
خودگردان	autonoom
خودگردان	autonome
محققین	onderzoekers
قسطنطنیه	constantinopel
ایمن	veilig
ایمن	kluis
ایمن	safe
ایمن	veilige
ایمن	ayman
ایمن	beveiligen
ایمن	veilig
ایمن	beveiligd
ایمن	eamon
جفرسون	jefferson
ناخواسته	onbedoeld
ناخواسته	onbedoelde
ناخواسته	ongewenste
ناخواسته	ongewenst
کاوشگر	sonde
کاوشگر	länder
کاوشگر	deelstaten
کاوشگر	lander
کاوشگر	verkenner
کاوشگر	explorer
کاوشگر	ontdekker
کاوشگر	ontdekkingsreiziger
قطعاً	absoluut
قطعاً	zeker
قطعاً	beslist
ویرانی	ruïneren
ویرانی	verpesten
ویرانی	ruïne
ویرانی	verwoesting
ویرانی	vernietiging
ویرانی	destructie
ویرانی	vernieling
غده	tumor
غده	klier
بروک	brooke
بروک	beek
بروک	brook
یزید	yazid
کاله	kalle
کاله	calais
مرمر	knikker
مرمر	marmer
مرمر	marble
مرمر	marmeren
مقاصد	intenties
مقاصد	bedoelingen
مقاصد	voornemens
مقاصد	bestemmingen
زیارتگاه	altaar
زیارتگاه	heiligdom
گراد	grad
سنتور	centaur
توفیق	assistentie
توفیق	bijstand
رکن	zuil
رکن	pilaar
رکن	pijler
پاسخگویی	beantwoorden
پاسخگویی	antwoord
پاسخگویی	reactie
پاسخگویی	respons
جنسیتی	geslacht
گیلبرت	gilbert
پدرو	piet
پدرو	pedro
تریلر	thriller
تریلر	caravan
تریلر	woonwagen
تریلر	aanhanger
تریلر	trailer
تریلر	aanhangwagen
چاک	chuck
ضلعی	vierhoek
خوک	zwijnen
خوک	varkens
خوک	varken
خوک	zwijn
بکند	doet
بازوی	arm
دوازدهمین	twaalfde
مدیاویکی	mediawiki
بیداری	wakker
جامی	cups
جامی	bekers
جامی	kopjes
جامی	kopje
جامی	beker
نیکون	nikon
بازتابی	flashbacks
آری	aye
تزئینات	versieringen
تزئینات	decoraties
تزئینات	onderscheidingen
تزئینات	decoratie
شوهرش	echtgenoot
کالین	collin
کالین	colin
برونو	bruno
مارپیچی	spiraal
باخ	bach
بازگشایی	heropening
بازگشایی	heropenen
مونتاژ	montage
گمنام	anoniem
گمنام	anonieme
ناراحتی	triestig
ناراحتی	treurig
ناراحتی	droevig
ناراحتی	verdrietig
ناراحتی	triest
محبت	vriendelijkheid
محبت	affectie
محبت	genegenheid
همخوانی	samenhang
همخوانی	consistentie
همخوانی	coherentie
باک	buck
باک	bak
باک	bock
کارا	kara
کارا	cara
جنبشی	kinetische
وبا	cholera
جهانگردان	ontdekkingsreizigers
جهانگردان	verkenners
تزئین	versiering
تزئین	decoratie
تزئین	inrichten
تزئین	versieren
پیشوند	voorvoegsel
بیهوشی	verdoving
بیهوشی	stroomuitval
بیهوشی	stroomstoring
بیهوشی	blackout
نشستن	zittend
نشستن	zittende
شایان	cheyenne
نیایش	aanbidding
نیایش	verheerlijking
نیایش	gebed
نیایش	gebeden
انصراف	afsluiten
انصراف	stoppen
بیشه	struikgewas
کلامی	verbale
کلامی	verbaal
کلامی	mondeling
کلامی	taalkundige
تناقض	tegenstrijdigheden
تناقض	tegenstellingen
تناقض	paradox
تناقض	paradoxaal
تناقض	inconsistentie
تناقض	tegenspraak
تناقض	contradictie
تناقض	tegenstrijdigheid
تناقض	tegenstelling
تعطیلی	uitschakeling
تعطیلی	afsluiten
تعطیلی	stilleggen
لیندا	linda
لیندا	lynda
قسم	zweer
قسم	zweren
قسم	eed
قسم	ede
کمبوجیه	cambyses
آرم	arm
دلاور	delaware
اتصالات	connecties
اتصالات	aansluitingen
اتصالات	verbindingen
فراخوانی	callback
فراخوانی	dagvaarding
فراخوانی	roeping
فراخوانی	bellen
اسیدی	zure
اسیدی	zuur
اسیدی	acid
اسیدی	zuurgraad
بیکاری	werkloosheid
فلفل	paprika
فلفل	peper
هاپکینز	hopkins
شیطانی	demonische
مگس	vliegt
کالاها	grondstoffen
کالاها	goederen
لیبریا	liberia
لیبریا	liberiaanse
محو	waas
محو	vervagen
لای	lai
لای	lay
پنجشنبه	donderdag
بقای	voortbestaan
بقای	survival
بقای	overleven
بقای	overleving
نامیبیا	namibië
سورینام	surinaamse
سورینام	suriname
طیفی	spectrale
کمدین	komiek
جن	jen
جن	djinn
جن	jenn
عذرخواهی	verontschuldiging
عذرخواهی	excuses
عذرخواهی	verontschuldigingen
عذرخواهی	uitvluchten
عذرخواهی	smoesjes
عذرخواهی	verontschuldiging
عذرخواهی	excuses
بازگو	hertelling
میکس	mengen
میکس	mix
میکس	mixen
میکس	meng
یوهانس	johannes
بذر	zaden
بذر	zaaigoed
بذر	zaad
بذر	zaaizaad
بذر	zaad
بذر	zaden
بذر	zaaigoed
عملگر	operator
عملگر	exploitant
عملگر	telefoniste
