και	un
μαθητές	studentiem
μαθητές	skolēni
μαθητές	skolēniem
ασφαλείας	drošība
ασφαλείας	drošības
σούπερ	super
τραγουδιστής	dziedātāja
τραγουδιστής	dziedātājs
πρόσβαση	piekļūt
πρόσβαση	pieeja
πρόσβαση	piekļuve
ηπείρου	kontinents
παίζει	spēlē
παίζει	spēlējas
παίζει	spēlējot
θεός	dievs
ελέγχου	kontrole
ελέγχου	kontroles
ελέγχου	kontrolēt
ευκαιρία	iespēja
ευκαιρία	izdevība
ευκαιρία	iespēja
ινστιτούτο	institūts
ινστιτούτο	institūtā
τάση	tendence
τάση	sprieguma
τάση	spriegums
τάση	tendence
περιοδεία	ekskursija
περιοδεία	tūre
περιοδεία	tour
περιοδεία	viesizrādes
ειδική	īpaša
ειδική	īpašais
ειδική	īpašs
ειδική	īpašā
ειδική	īpaši
βασίλης	vasilis
βασίλης	vecītis
βασίλης	klauss
εκτέλεση	darbināt
εκτέλεση	izpildīt
εκτέλεση	izpilda
εκτέλεση	izpilde
παίρνει	izpaužas
ανατολή	austrumos
ανατολή	austrumu
ανατολή	austrumi
ανατολή	orient
ανατολή	saullēktu
σταθερά	nemainīga
σταθερά	konstante
σταθερά	nemainīgs
σταθερά	konstanti
σταθερά	fiksēti
σταθερά	fiksēta
σταθερά	noteikta
σταθερά	fiksēts
σταθερά	vienmērīgu
σταθερά	vienmērīgs
σταθερά	vienmērīga
σταθερά	stabila
σταθερά	stabils
σταθερά	stabilas
σταθερά	stabili
σταθερά	stabilu
κεφάλι	vadītājs
κεφάλι	galvu
κεφάλι	galvas
κεφάλι	galva
πλάτος	platuma
πλάτος	platums
πλάτος	platumā
πλάτος	platums
εγκαταστάθηκε	uzstādītas
εγκαταστάθηκε	uzstādīts
εγκαταστάθηκε	uzstādīta
εγκαταστάθηκε	uzstādīti
εγκαταστάθηκε	uzstādīt
ιστορικός	vēsturisks
ιστορικός	vēsturiska
ιστορικός	vēsturisko
ιστορικός	vēsturiski
ιστορικός	vēsturiskais
ιστορικός	vēsturiskas
ιστορικός	vēsturnieks
ιστορικός	vēsturisks
ιστορικός	vēsturiskā
ιστορικός	vēsturisko
ιστορικός	vēsturiski
ιστορικός	vēsturiskais
ιστορικός	vēsturiskas
νύχτα	nakts
νύχτα	naktī
νύχτα	nakti
μάικλ	maikls
μάικλ	michael
συνέδριο	konference
συνέδριο	konferencē
μπάσο	bass
απόδοση	efektivitāte
απόδοση	ražu
απόδοση	ražība
απόδοση	sniegums
απόδοση	veiktspēja
επεισόδιο	epizode
επεισόδιο	epizodi
κτίρια	ēkas
κτίρια	celtnes
ελεύθερη	bezmaksas
ελεύθερη	brīva
ελεύθερη	free
ελεύθερη	brīvs
εντελώς	pilnīgi
εντελώς	pilnīgi
παπανδρέου	papandreou
άλλαξε	mainījies
άλλαξε	mainītas
άλλαξε	mainīta
άλλαξε	mainīts
ποταμός	upe
ποταμός	upes
υπόλοιπο	bilance
υπόλοιπο	atlikums
υπόλοιπο	līdzsvars
υπόλοιπο	līdzsvaru
υπόλοιπο	atlikums
χρυσή	golden
χρυσή	zelta
μαθήματα	nodarbības
μαθήματα	kursos
μαθήματα	kursiem
μαθήματα	kursus
μαθήματα	kursi
μαθήματα	nodarbības
μαθήματα	klases
ιταλική	itāļu
ιταλική	itāliešu
ιταλική	itālijas
παραδείγματα	piemērus
παραδείγματα	piemēri
ηγέτης	vadītājs
ηγέτης	vadonis
ηγέτης	līderi
ηγέτης	leader
ηγέτης	līderis
ιταλός	itāļu
ιταλός	itāliešu
ιταλός	itālijas
πολίτες	pilsoņus
πολίτες	pilsoņi
πολίτες	iedzīvotāji
ιερό	svēto
ιερό	svētais
ιερό	svēta
πόδια	kājas
πόδια	pēdas
πόδια	kājām
πόδια	kājas
πόδια	kājiņas
τίτλους	virsraksti
αρχικό	sākotnējā
αρχικό	sākotnējais
αρχικό	oriģināls
αρχικό	sākotnējais
αρχικό	oriģinālā
αρχικό	sākotnējā
αρχικό	oriģināli
αρχικό	oriģināla
επίπεδα	līmeņi
τηλεόραση	televizors
τηλεόραση	televīzijas
τηλεόραση	televīzija
λευκό	balti
λευκό	balta
λευκό	balts
λευκό	baltais
λευκό	baltā
μικρός	mazas
μικρός	mazās
μικρός	mazie
μικρός	maza
μικρός	mazs
περιόδους	periodi
μισό	pusi
λέξεις	vārdi
δούκας	hercogs
γωνία	stūrī
γωνία	stūris
γωνία	stūri
γωνία	leņķis
δεκαετίες	desmitgades
κανάλι	kanāls
κανάλι	kanāls
νίκησε	pieveica
γράψει	rakstisks
γράψει	rakstveida
γράψει	uzrakstīts
γράψει	rakstiska
γεωγραφία	ģeogrāfija
έστειλε	nosūtīta
έστειλε	nosūtīja
έστειλε	nosūtīti
έστειλε	nosūtīts
ολοκληρώθηκε	pabeigti
ολοκληρώθηκε	pabeigts
ολοκληρώθηκε	pabeigta
ολοκληρώθηκε	aizpildīt
ολοκληρώθηκε	pabeigt
ολοκληρώθηκε	pabeigts
ολοκληρώθηκε	pabeigta
ολοκληρώθηκε	pilnīga
γεωργία	lauksaimniecība
αγάπη	mīlestība
αγάπη	mīli
αγάπη	love
αγάπη	mīla
αγάπη	mīlu
βουλγαρία	bulgārija
φτάσει	jāierodas
φτάσει	ierodas
φτάσει	reach
φτάσει	aizsniegt
άμεση	tiešā
άμεση	tiešs
άμεση	tiešais
άμεση	direct
άμεση	tieša
άμεση	tūlītēji
άμεση	tūlītēja
άμεση	tūlītējas
άμεση	nekavējoties
διοικητικά	administratīvā
διοικητικά	administratīvi
διοικητικά	administratīvais
διοικητικά	administratīva
διοικητικά	administratīvie
ελένη	helēna
δράσης	rīcība
τοποθεσία	vieta
τοποθεσία	novietojums
σύνδεσμος	saikne
σύνδεσμος	saite
ανανέωση	atsvaidzināt
ανανέωση	atjaunošana
πλήρες	pilnu
πλήρες	pilnas
πλήρες	pilns
πλήρες	pilnā
πλήρες	pilni
πλήρες	pilna
πλήρες	aizpildīt
πλήρες	pabeigt
πλήρες	pabeigts
πλήρες	pabeigta
πλήρες	pilnīga
θάνατος	nāve
θάνατος	nāves
τοπικό	vietējie
τοπικό	vietējā
τοπικό	vietējais
τοπικό	lokāla
τοπικό	lokālā
γενικό	vispārējā
γενικό	vispārējais
γενικό	vispārīgi
γενικό	vispārēji
τζάκσον	jackson
πατρίδα	mājās
πατρίδα	home
πατρίδα	mājas
πατρίδα	majas
πατρίδα	dzimtenē
πατρίδα	dzimtenes
πατρίδα	dzimteni
πατρίδα	dzimtene
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	fotogrāfijā
φωτογραφία	photography
φωτογραφία	fotogrāfija
φωτογραφία	fotogrāfiju
φωτογραφία	fotogrāfija
φωτογραφία	attēls
φωτογραφία	bildē
φωτογραφία	bilde
φωτογραφία	bildei
κατεύθυνση	virziens
κατεύθυνση	virsraksts
κατεύθυνση	pozīcija
ηρακλής	hērakls
κόσμος	pasaule
κόσμος	pasaulē
κόσμος	cilveki
κόσμος	cilvēki
κόσμος	tauta
κόσμος	cilvēkiem
καλύπτει	sedz
καλύπτει	vāki
καλύπτει	ietilpst
καλύπτει	aptver
αναπτύχθηκε	attīstīta
αναπτύχθηκε	attīstītas
αναπτύχθηκε	izstrādāti
αναπτύχθηκε	izstrādāts
αναπτύχθηκε	attīstītajām
δυναστεία	dinastija
μεταφέρθηκε	pārcelts
μεταφέρθηκε	pārcelta
μεταφέρθηκε	pārcelti
μεταφέρθηκε	pārvietots
μεταφέρθηκε	nodots
μεταφέρθηκε	nodoto
μεταφέρθηκε	nodoti
μεταφέρθηκε	nodota
περιγράφει	apraksta
νικητής	ieguvējs
νικητής	uzvarētājs
νικητής	uzvarētāja
μουσικό	mūziķis
προσφέρει	piedāvājums
προσφέρει	piedāvājumus
προσφέρει	piedāvājumi
όργανο	instruments
όργανο	instrumenta
όργανο	instrumentu
όργανο	orgānu
όργανο	orgāns
γένος	dzimumu
γένος	dzimums
γένος	ģints
μόνον	tikai
παράγει	ražo
ανδρέα	andreas
προκαλεί	cēloņi
προκαλεί	iemesli
προκαλεί	cēloņus
μείωση	samazinājums
μείωση	samazināšanas
μείωση	samazināšana
μείωση	samazinājums
μείωση	samazināt
κατασκευάστηκε	celta
κατασκευάστηκε	būvēts
κατασκευάστηκε	uzbūvēts
κατασκευάστηκε	veidots
κατασκευάστηκε	būvēti
κατασκευάστηκε	būvēta
ιατρική	zāles
ιατρική	medicīna
ιατρική	medicīnas
ιατρική	medicīniskā
προσέγγιση	pieeja
προσέγγιση	pieeju
πλανήτη	planēta
πλανήτη	planētas
πλανήτη	planētu
δημοσιογράφος	žurnālists
δημοσιογράφος	žurnāliste
εξέγερση	sacelšanās
εξέγερση	sacelšanās
εξέγερση	sacelšanos
εξέγερση	sacelšanās
εξέγερση	sacelšanos
εξέγερση	nemieri
εξέγερση	sacelšanās
εξέγερση	dumpis
λήξη	beigas
λήξη	izbeigšanās
λήξη	izbeigšana
λήξη	pārtraukšana
λήξη	izbeigšanās
λήξη	izbeigšanās
ινδία	indija
ινδία	indijā
ινδία	indijas
ακτές	krastiem
ακτές	krasts
ακτές	piekraste
εμπορική	komerciāls
εμπορική	komerciālais
εμπορική	komerciālie
εμπορική	komerciālā
εμπορική	komerciāli
επεισόδια	epizodes
αντίσταση	pretošanās
αντίσταση	rezistence
αντίσταση	izturība
αντίσταση	pretestība
διακρίσεις	diskriminācijas
διακρίσεις	diskriminācija
φωτογραφίες	fotogrāfijas
φωτογραφίες	fotoattēli
φωτογραφίες	attēli
φωτογραφίες	fotogrāfijas
φωτογραφίες	bildes
φωτογραφίες	attēli
φωτογραφίες	bildes
καρλ	kārlis
διάδοχος	mantinieks
διάδοχος	sekotājam
διάδοχος	pārņēmēja
έντονη	intensīvā
έντονη	intensīvas
έντονη	intensīvs
έντονη	intensīvi
έντονη	intensīva
παλαιά	vecā
παλαιά	veca
παλαιά	veci
παλαιά	vecs
παίκτες	spēlētāji
παίκτες	atskaņotāji
κύκλο	loks
κύκλο	apļa
κύκλο	aplis
κύκλο	cikls
αρνήθηκε	liegts
αρνήθηκε	noraidīts
αρνήθηκε	liegta
αρνήθηκε	atteikts
αρνήθηκε	atteikta
αρνήθηκε	samazinājās
αρνήθηκε	samazinājies
αρνήθηκε	noraidīts
αρνήθηκε	atteikta
αρνήθηκε	atteikts
αρνήθηκε	atteicās
υλικά	materiāli
υλικά	materiāls
υλικά	materiāli
γνώση	zināšanas
βρήκε	atrasta
βρήκε	atrastas
βρήκε	atrasts
βασική	pamata
πρόσφατα	nesen
πρόσφατα	nesenā
πρόσφατα	nesen
λογοτεχνία	literatūra
λογοτεχνία	literatūrā
λογοτεχνία	literatūras
ρωσική	krievu
ρωσική	krieviski
ρωσική	krievs
ρωσική	krievijas
χημεία	ķīmija
χημεία	ķīmijas
συμμαχία	alianse
συμμαχία	alianses
ιδέες	idejas
πίνακες	galdi
πίνακες	tabulas
πίνακες	tabulās
πίνακες	gleznas
λογαριασμό	konts
παραγωγός	ražotājs
παραγωγός	izgatavotājs
παραγωγός	ražotājs
γενικές	vispārējā
γενικές	vispārējais
γενικές	vispārīgi
γενικές	vispārēji
ολλανδία	nīderlande
ολλανδία	nīderlandē
προφίλ	profilu
προφίλ	profila
προφίλ	profils
προφίλ	profili
κλίμα	klimats
σπίτια	mājas
σπίτια	mājas
σπίτια	mājiņas
ικανότητα	iemaņas
ικανότητα	prasmes
ικανότητα	prasme
ικανότητα	prasmju
ικανότητα	jauda
ικανότητα	ietilpība
ικανότητα	spēja
ικανότητα	kapacitāte
ικανότητα	spēja
ικανότητα	spēju
κκε	kpc
αποκτήσει	iegādāti
αποκτήσει	iegūta
αποκτήσει	iegūto
αποκτήσει	iegūtā
αποκτήσει	ieguva
αποκτήσει	ieguvis
αποκτήσει	iegādāties
αποκτήσει	iegūt
μνημεία	pieminekļu
λαμβάνει	saņem
σπάνια	reti
σπάνια	reti
σπάνια	retas
διαγωνισμό	konkurss
μαθηματικά	matemātikā
μαθηματικά	matemātika
μαθηματικά	matemātika
μαθηματικά	matemātikas
μαθηματικά	matemātika
γέφυρα	tilts
γέφυρα	tilta
προσοχή	uzmanību
προσοχή	uzmanība
προσοχή	uzmanības
είσοδο	ieeja
πυκνότητα	blīvums
υπουργοί	ministriem
υπουργοί	ministri
μαύρο	melnā
μαύρο	melni
μαύρο	melna
μαύρο	melnas
μαύρο	melns
φύλλα	kārtis
φύλλα	kartes
φύλλα	kartītes
φύλλα	lapas
φύλλα	loksnes
κίνδυνο	risks
κίνδυνο	briesmas
κίνδυνο	draudi
αλλιώς	savādāk
αλλιώς	citādi
ζει	dzīvības
πραγματικά	patiešām
πραγματικά	patiesi
πραγματικά	patiešām
πραγματικά	tiešām
μικρότερη	mazāki
μικρότερη	mazākas
μικρότερη	mazāks
μικρότερη	mazāka
μικρότερη	īsāks
μικρότερη	īsāki
σφαίρα	sfēra
σφαίρα	lode
βάθος	dziļums
βήμα	step
βήμα	posms
βήμα	soli
βήμα	solis
έλλειψη	trūkums
έλλειψη	nepietiekamība
έλλειψη	deficīts
έλλειψη	trūkums
έλλειψη	iztrūkums
εγκαταστάσεις	iekārtas
εγκαταστάσεις	instalācijas
υψηλή	augstā
υψηλή	augstu
υψηλή	augsts
υψηλή	augsta
κοινότητες	kopienas
βρέθηκαν	atrasta
βρέθηκαν	atrastas
βρέθηκαν	atrasts
κατάλογο	direktorija
κατάλογο	direktoriju
κατάλογο	mape
κατάλογο	katalogu
κατάλογο	katalogs
κατάλογο	katalogā
κυριαρχία	suverenitāte
κυριαρχία	dominēšanu
κυριαρχία	pārsvars
κυριαρχία	pārsvaru
βασικά	pamatā
βασικά	būtībā
βασικά	patiesībā
βασικά	faktiski
βασικά	īstenībā
διαχειριστές	administratori
διαχειριστές	administratoriem
διαχειριστές	administratori
διαχειριστές	pārvalde
διαχειριστές	vadītāji
διαχειριστές	pārvaldnieki
ευρώ	eiro
ευρώ	eur
ευρώ	eiro
ευρώ	euro
αντίστοιχο	atbilstošās
κυβερνήτης	regulators
κυβερνήτης	gubernators
προγράμματα	programmas
προγράμματα	programmas
προσωπικά	personiska
προσωπικά	personīgie
προσωπικά	personīgais
προσωπικά	personīgā
προσωπικά	personīga
προσωπικά	personiski
προσωπικά	personīgi
εισβολή	iebrukums
γραφή	rakstīšana
γραφή	raksta
γραφή	rakstot
στρατιωτικός	militāra
στρατιωτικός	militārie
στρατιωτικός	militārā
στρατιωτικός	militāri
στρατιωτικός	militāro
οργανισμός	organizācija
