और	oraz
विशेषताएँ	cechy
विशेषताएँ	funkcje
विशेषताएँ	właściwości
विशेषताएँ	specyfikacja
विशेषताएँ	specyfikacje
विशेषताएँ	cechy
विशेषताएँ	charakterystyka
विशेषताएँ	właściwości
विशेषताएँ	specjalności
आधारभूत	podstawy
आधारभूत	podstawowe
आधारभूत	fundamentalne
आधारभूत	podstawowych
आधारभूत	zasadnicza
बारिश	deszcz
बारिश	rain
कृपा	łaska
कृपा	grace
कृपा	łaski
कोशिकाएं	ogniwa
कोशिकाएं	komórek
कोशिकाएं	komórki
विफलता	porażki
विफलता	porażka
विफलता	niepowodzenie
विफलता	niewydolność
विफलता	awaria
नियोजन	planowania
नियोजन	planowanie
आपदा	katastrofy
आपदा	katastrofa
आपदा	klęska
उत्साह	zapał
ऊतकों	tkanki
ऊतकों	tkanek
वोट	głosujemy
वोट	głosowanie
वोट	głosuj
वोट	głosy
वोट	głosów
वोट	głosowania
पूर्वज	przodek
पूर्वज	przodków
पूर्वज	przodkowie
उत्तरदायी	odpowiedzialny
उत्तरदायी	odpowiedzialna
उत्तरदायी	odpowiedzialne
ऑस्ट्रिया	austrię
ऑस्ट्रिया	austria
ऑस्ट्रिया	austrii
अमिताभ	amitabh
आश्रय	schronienie
आश्रय	schronienia
आश्रय	schron
गौरी	gauri
अभयारण्य	schronienie
अभयारण्य	sanktuarium
समुच्चय	ustaw
समुच्चय	set
समुच्चय	zestaw
समुच्चय	komplet
रग्बी	rugby
धनी	bogatszy
धान	paddy
मूर	moors
मूर	moore
कॉपीराइट	autorskie
झूठ	kłamstwo
झूठ	kłamać
झूठ	kłamstwo
झूठ	kłamstwa
विवेक	sumienie
विवेक	sumienia
विवेक	vivek
ब्रह्माण्ड	wszechświecie
ब्रह्माण्ड	wszechświat
ब्रह्माण्ड	wszechświata
ब्रह्माण्ड	kosmiczne
ब्रह्माण्ड	kosmiczna
ब्रह्माण्ड	kosmiczny
बेन	bena
बेन	ben
मेमोरी	pamięć
मेमोरी	wspomnienia
मेमोरी	wspomnienie
मेमोरी	pamięci
फोर्ड	forda
फोर्ड	ford
एलिज़ाबेथ	elżbieta
एलिज़ाबेथ	elizabeth
एलिज़ाबेथ	elżbieta
एलिज़ाबेथ	elisabeth
चीज	cheese
चीज	sera
चीज	ser
चीज	sery
पीड़ा	ból
पीड़ा	bólu
पीड़ा	bóle
पीड़ा	cierpienie
सीटें	fotele
सीटें	siedzenia
जनित	wytwarzane
जनित	wytworzone
जनित	generowane
आपराधिक	kryminalne
आपराधिक	karnego
आपराधिक	przestępcy
आपराधिक	przestępca
आपराधिक	kryminalista
प्रचुर	ogromny
प्रचुर	ogromne
प्रचुर	żywiołowy
यांत्रिकी	mechanika
यांत्रिकी	mechanizm
यांत्रिकी	mechanizmy
यांत्रिकी	mechanizmu
स्थानांतरण	przenoszenie
स्थानांतरण	transfer
स्थानांतरण	przeniesienie
स्थानांतरण	przelew
स्थानांतरण	przekazanie
स्थानांतरण	transferu
आघात	urazy
आघात	uraz
भाइयों	bracia
भाइयों	braci
मांसपेशियों	mięśnie
मांसपेशियों	mięśni
बाएं	lewy
बाएं	lewo
उतार	deklinacja
उतार	odpływ
उतार	ebb
प्रदाता	dostawca
दानव	gigant
दानव	olbrzymie
दानव	olbrzymi
दानव	olbrzym
दानव	potwór
दानव	monster
दानव	potwory
कोमल	delikatny
कोमल	delikatnie
कोमल	łagodny
समस्याएं	problemy
चढ़ाई	wspinaczka
चढ़ाई	wspinaczka
चढ़ाई	turystyka
इंक	inc
दीपक	deepak
होल	otwór
होल	dołek
होल	dziura
होल	dziury
विक्रय	sprzedaż
विक्रय	sprzedaży
प्रकारों	prada
आउटपुट	wyjście
आउटपुट	wyjścia
वास्तविकता	rzeczywistości
वास्तविकता	rzeczywistość
वास्तविकता	reality
घोष	ghosh
पुर्तगाल	portugalia
सिंड्रोम	syndrom
निकले	odpływ
निकले	odpływu
क्षमा	przebaczenie
क्षमा	wybaczenie
क्षमा	przebaczenia
सशक्त	upoważniona
सशक्त	upoważniony
सशक्त	uprawniona
औपनिवेशिक	kolonialnej
गोविन्द	govind
सांख्यिकी	statystyka
सांख्यिकी	statystyki
मिस	panna
व्यस्त	zajęta
व्यस्त	zajęte
व्यस्त	zajęty
रोका	zatrzymany
रोका	zatrzymane
रोका	przestał
समझना	zrozumienie
समझना	rozumienie
समझना	zrozumienia
बिलबोर्ड	billboard
सेल्सियस	celsjusza
टैंक	zbiornik
टैंक	czołg
टैंक	tank
टैंक	zbiorniki
टैंक	czołgi
टैंक	cysterny
खुशी	radość
खुशी	radości
खुशी	joy
खुशी	szczęście
खुशी	szczęścia
विरूद्ध	przeciwko
विरूद्ध	przeciw
उपायों	środki
उपायों	miary
पिन	szpilki
पिन	pin
चट्टान	skała
चट्टान	kamień
चट्टान	skały
चट्टान	rock
चट्टान	kopalnych
चट्टान	urwiska
चट्टान	cliff
सफर	podróż
सफर	podróży
सफर	podróże
सफर	podróż
अणुओं	cząsteczki
अणुओं	molekuły
उपभोग	konsumpcja
उपभोग	zużycie
उपभोग	spożycie
उपभोग	konsumpcji
वाष्प	opary
बरो	boro
बरो	borough
प्रजातियां	gatunki
प्रजातियां	gatunek
मंजूरी	sankcji
मंजूरी	sankcje
गुरुत्वाकर्षण	grawitacja
गुरुत्वाकर्षण	grawitację
शैल	skała
शैल	kamień
शैल	skały
शैल	rock
संगत	zgodna
संगत	zgodny
अवसाद	depresji
अवसाद	depresja
स्तम्भ	kolumny
स्तम्भ	kolumnie
स्तम्भ	kolumna
स्तम्भ	kolumn
स्तम्भ	kolumny
खनन	wydobycie
खनन	górnictwa
खनन	kopalnia
कॉमिक्स	komiks
कॉमिक्स	komiksów
कॉमिक्स	komiksy
हार्डवेयर	sprzętu
हार्डवेयर	sprzęt
बुध	mercury
बुध	rtęci
बुध	rtęć
बुध	śr
मरीज	pacjentka
मरीज	pacjenta
मरीज	cierpliwy
मरीज	pacjent
अरुण	arun
इंडियाना	indiana
मलिक	malik
कमीशन	komisja
कमीशन	prowizji
कमीशन	komisji
उजागर	wystawione
उजागर	wystawiony
उजागर	narażonych
इलेक्ट्रॉन	elektronów
सम्भावना	możliwość
सम्भावना	mozliwosc
सम्भावना	możliwości
क्षैतिज	poziomy
क्षैतिज	horyzontalne
क्षैतिज	poziomo
क्षैतिज	poziome
क्षैतिज	horyzoncie
क्षैतिज	horyzont
महमूद	mahmoud
महमूद	mahmud
डबल	podwójny
डबल	podwójna
डबल	podwójne
डबल	podwójnie
ड्रम	beczka
ड्रम	bęben
ड्रम	bębny
ड्रम	beczki
ड्रम	bębny
अस्पष्ट	niejednoznaczne
अस्पष्ट	niejasne
अस्पष्ट	niejasne
अस्पष्ट	fuzzy
दीक्षा	wszczęcie
दीक्षा	wszczęciu
छठी	szóstej
छठी	szóste
छठी	szósta
छठी	szósty
खा	kha
खा	jedz
खा	jeść
खा	pożera
अवरोध	bloków
अवरोध	klocki
अवरोध	bloki
अवरोध	bariera
अवरोध	bariery
टावर	wieża
टावर	tower
टावर	wieży
दायर	wniesione
ड्रामा	drama
ड्रामा	dramat
छेद	otwór
छेद	dołek
छेद	dziura
छेद	dziury
छेद	otworów
छेद	dziury
छेद	otwory
घन	kuba
घन	kostka
घन	sześciennych
घन	kostki
घन	kostek
गैसों	gazy
संरचनात्मक	strukturalnych
संरचनात्मक	strukturalne
उपनिवेश	osady
उपनिवेश	ugoda
उपनिवेश	rozliczenie
उपनिवेश	osada
उपनिवेश	rozrachunku
उपनिवेश	kolonia
उपनिवेश	kolonii
उपनिवेश	kolonię
विमानों	lotnictwa
विमानों	lotnictwo
पत्तियों	trzciny
कुमारी	kumari
हार्मोन	hormonów
हार्मोन	hormonu
हार्मोन	hormon
हार्मोन	hormony
हार्मोन	hormonów
हार्मोन	hormony
आदित्य	aditya
सीटों	fotele
सीटों	siedzenia
अमृत	amrita
आरक्षित	zastrzeżony
आरक्षित	zarezerwowany
आरक्षित	zastrzeżone
आरक्षित	zarezerwowane
आरक्षित	rezerwa
आरक्षित	rezerwat
आरक्षित	rezerwę
आरक्षित	rezerwy
ग्रीस	tłuszcz
ग्रीस	grecji
ग्रीस	grecja
महेश	mahesh
कष्ट	cierpienia
कष्ट	cierpienie
कष्ट	nieszczęście
कष्ट	nędzy
कष्ट	nieszczęścia
पढ़ा	czytaj
पढ़ा	czytać
पढ़ा	przeczytaj
संचरण	transmisji
संचरण	przesyłanie
संचरण	transmisja
संचरण	przekazanie
संचरण	nawigacji
संचरण	nawigacja
संचरण	nawigacyjne
प्रपात	spada
प्रपात	falls
प्रपात	opada
प्रपात	wodospad
पूल	basenu
पूल	pula
पूल	bilard
पूल	basen
लाभदायक	korzystne
लाभदायक	korzystna
लाभदायक	korzystny
लाभदायक	korzystne
लाभदायक	korzystna
साधु	sadhu
निरपेक्ष	absolutna
निरपेक्ष	bezwzględna
निरपेक्ष	absolutny
निरपेक्ष	bezwzględne
प्रवास	migracja
प्रवास	migracji
प्रवर्तन	egzekwowanie
प्रवर्तन	egzekwowania
बंधन	obligacji
बंधन	więź
बंधन	wiązanie
बंधन	bond
हंगरी	węgier
हंगरी	węgry
हंगरी	węgierskiej
