και	ja
δούκα	herttua
δούκα	duke
ρεύμα	tämänhetkinen
ρεύμα	tämänhetkiset
ρεύμα	nykyiset
ρεύμα	nykyinen
δίκαιο	laki
δίκαιο	oikeustieteen
δίκαιο	lainsäädäntö
δίκαιο	lakia
δίκαιο	reilua
δίκαιο	oikeudenmukainen
δίκαιο	reilu
δίκαιο	fair
εταιρία	yritys
εταιρία	yhtiö
εταιρία	seura
εταιρία	komppania
ναυτικό	laivaston
ναυτικό	laivastoon
ναυτικό	laivasto
ανεξαρτησία	riippumattomuus
ανεξαρτησία	itsenäisyyttä
ανεξαρτησία	itsenäisyys
επιστήμη	tieteen
επιστήμη	tiede
επιστήμη	tiedettä
θεραπεία	paranna
θεραπεία	parantaa
θεραπεία	parannus
θεραπεία	terapiaa
θεραπεία	hoidon
θεραπεία	terapia
θεραπεία	hoito
θεραπεία	hoitoa
θεραπεία	hoidon
θεραπεία	käsittely
θεραπεία	kohtelu
θεραπεία	kohdella
θεραπεία	herkku
μόνος	yksistään
μόνος	yksin
μόνος	yksinään
στάση	asenteella
στάση	asenne
στάση	asennetta
στάση	ryhti
πάπα	paavin
πάπα	paavi
πάπα	pope
χάρτης	kartta
χάρτης	karttaa
μοντέλα	malleja
μοντέλα	mallit
σχόλιο	kommentti
σχόλιο	kommenttia
σχόλιο	kommentoi
σχόλιο	kommentin
νομό	lääni
νομό	piirikunnan
νομό	piirikunta
μόνη	yksistään
μόνη	yksin
μόνη	yksinään
οθωμανική	ottomaanien
απελευθέρωση	vapauttaa
απελευθέρωση	vapauta
απελευθέρωση	julkaisu
απελευθέρωση	vapautus
απελευθέρωση	vapautuminen
απελευθέρωση	vapauttaminen
απελευθέρωση	vapautuminen
σύγκρουση	törmäys
σύγκρουση	vaikutusta
σύγκρουση	vaikutus
σύγκρουση	vaikutuksen
σύγκρουση	vaikutukset
σύγκρουση	törmäys
σύγκρουση	törmäyksen
σύγκρουση	kolari
σύγκρουση	konflikti
σύγκρουση	selkkaus
σύγκρουση	konfliktin
σύγκρουση	ristiriita
σύγκρουση	konfliktit
μαθητές	opiskelijat
μαθητές	opiskelijoille
μαθητές	oppilaat
μαθητές	oppilaita
μαθητές	opiskelijoita
μαθητές	oppilaat
μαθητές	oppilaiden
μαθητές	oppilaita
ασφαλείας	vartiointi
ασφαλείας	turvallisuus
ασφαλείας	turva
ασφαλείας	turvallisuuden
σούπερ	super
τραγουδιστής	singer
τραγουδιστής	laulaja
πρόσβαση	käyttöoikeus
πρόσβαση	pääsy
πρόσβαση	saatavuus
ηπείρου	epeiros
ηπείρου	mantereen
παίζει	pelaamassa
παίζει	pelaa
παίζει	leikkii
θεός	jumala
ελέγχου	ohjaus
ελέγχου	määräysvalta
ελέγχου	hallitse
ελέγχου	hallinta
ελέγχου	valvonta
ευκαιρία	sattuma
ευκαιρία	chance
ευκαιρία	mahdollisuus
ευκαιρία	tilaisuus
ευκαιρία	mahdollisuus
ευκαιρία	tilaisuuden
ινστιτούτο	institute
ινστιτούτο	laitos
ινστιτούτο	instituutti
τάση	suuntaus
τάση	jännitettä
τάση	jännite
τάση	taipumus
τάση	taipumusta
περιοδεία	tour
περιοδεία	kierros
περιοδεία	kiertue
περιοδεία	touring
περιοδεία	kiertue
ειδική	erityiset
ειδική	erityinen
ειδική	erityistä
ειδική	special
ειδική	erikoinen
βασίλης	claus
εκτέλεση	toteuta
εκτέλεση	suorita
εκτέλεση	teloittaa
εκτέλεση	toteuttaminen
εκτέλεση	teloitus
εκτέλεση	suoritus
εκτέλεση	toteutus
εκτέλεση	täytäntöönpano
παίρνει	vaatii
ανατολή	itä
ανατολή	itään
ανατολή	itäinen
ανατολή	orient
ανατολή	auringonnousua
σταθερά	jatkuvasti
σταθερά	jatkuvaa
σταθερά	jatkuva
σταθερά	vakio
σταθερά	korjattu
σταθερά	kiinteät
σταθερά	kiinteän
σταθερά	kiinteä
σταθερά	vakaa
σταθερά	vakaasti
σταθερά	tasainen
σταθερά	vakaa
σταθερά	talli
σταθερά	vakaat
κεφάλι	head
κεφάλι	pää
κεφάλι	päätä
κεφάλι	pään
πλάτος	leveys
πλάτος	leveysaste
πλάτος	leveyttä
πλάτος	leveys
εγκαταστάθηκε	asennettu
εγκαταστάθηκε	asennetut
εγκαταστάθηκε	asennettuna
ιστορικός	historialliset
ιστορικός	historiallista
ιστορικός	historiallinen
ιστορικός	historioitsija
ιστορικός	historialliset
ιστορικός	historiallista
ιστορικός	historiallinen
νύχτα	öitä
νύχτα	yötä
νύχτα	night
νύχτα	ilta
νύχτα	yö
μάικλ	mikko
μάικλ	mikael
μάικλ	michael
συνέδριο	kokous
συνέδριο	konferenssi
συνέδριο	konferenssin
μπάσο	bass
απόδοση	tehokkuutta
απόδοση	tehokkuus
απόδοση	tehokkuuden
απόδοση	tuotos
απόδοση	tuotto
απόδοση	suorituskyvyn
απόδοση	tehokkuus
απόδοση	esitys
απόδοση	suoritus
απόδοση	suorituskykyä
απόδοση	suorituskyky
επεισόδιο	jakso
επεισόδιο	jakson
κτίρια	rakennusten
κτίρια	kiinteistöt
κτίρια	rakennukset
κτίρια	rakennuksia
ελεύθερη	ilmaista
ελεύθερη	ilmainen
ελεύθερη	vapaa
ελεύθερη	free
ελεύθερη	ilmaiseksi
εντελώς	kokonaan
εντελώς	täysin
εντελώς	täysin
άλλαξε	muutettu
άλλαξε	muuttunut
άλλαξε	muutti
άλλαξε	vaihdettu
ποταμός	joen
ποταμός	joki
υπόλοιπο	vaaka
υπόλοιπο	saldo
υπόλοιπο	tasapainoa
υπόλοιπο	tasapaino
υπόλοιπο	tase
χρυσή	golden
χρυσή	kultaiset
χρυσή	kultainen
μαθήματα	tunnit
μαθήματα	oppitunteja
μαθήματα	kurssit
μαθήματα	kurssien
μαθήματα	kursseja
μαθήματα	kurssit
μαθήματα	tunnit
μαθήματα	luokat
ιταλική	italialaiset
ιταλική	italiaksi
ιταλική	italialainen
ιταλική	italia
ιταλική	italian
παραδείγματα	esimerkit
παραδείγματα	esimerkkejä
ηγέτης	leader
ηγέτης	johtaja
ιταλός	italialaiset
ιταλός	italiaksi
ιταλός	italialainen
ιταλός	italia
ιταλός	italian
πολίτες	kansalaisten
πολίτες	kansalaisia
πολίτες	kansalaiset
ιερό	pyhä
ιερό	pyhät
ιερό	pyhä
ιερό	pyhitetty
πόδια	jalkojen
πόδια	jalat
πόδια	jalkoja
πόδια	jalkojen
πόδια	sääret
πόδια	jalat
πολιορκία	piiritys
τίτλους	osastot
τίτλους	otsikot
αρχικό	alustavat
αρχικό	alkuperäinen
αρχικό	alkuperäiset
επίπεδα	tasot
επίπεδα	tasoja
τηλεόραση	tv
τηλεόραση	televisio
χρήστος	christos
λευκό	valkoiset
λευκό	valkoinen
λευκό	valkoista
μικρός	pieni
μικρός	pienet
περιόδους	kuukautiset
περιόδους	kaudet
περιόδους	jaksot
μισό	puoli
μισό	puolet
μισό	puolikas
λέξεις	sanoja
λέξεις	sanat
δούκας	herttua
δούκας	duke
μουσικά	musiikillisesti
γωνία	kulmassa
γωνία	kulman
γωνία	kulma
γωνία	kulma
γωνία	kulmaa
δεκαετίες	vuosikymmeniä
δεκαετίες	vuosikymmenten
δεκαετίες	vuosikymmenien
δεκαετίες	vuosikymmen
κανάλι	canal
κανάλι	kanava
κανάλι	kanavan
κανάλι	kanava
κανάλι	kanavaa
κανάλι	kanavalla
κανάλι	kanavan
κανάλι	channel
νίκησε	voitti
νίκησε	voitettu
νίκησε	lyöty
γράψει	kirjoitettu
γράψει	kirjalliset
γεωγραφία	maantiede
έστειλε	lähetetty
έστειλε	lähetetyt
έστειλε	lähetti
ολοκληρώθηκε	suoritettu
ολοκληρώθηκε	päätökseen
ολοκληρώθηκε	päättynyt
ολοκληρώθηκε	täydelliset
ολοκληρώθηκε	täydellinen
ολοκληρώθηκε	täytetään
γεωργία	maatalous
αγάπη	rakasta
αγάπη	rakkautta
αγάπη	rakastaa
αγάπη	love
αγάπη	rakkaus
βουλγαρία	bulgariassa
βουλγαρία	bulgarian
βουλγαρία	bulgaria
φτάσει	saapuvat
φτάσει	saavu
φτάσει	tavoittaa
φτάσει	kattavuus
φτάσει	reach
φτάσει	kattavuuden
φτάσει	tavoita
άμεση	suoraan
άμεση	suorat
άμεση	suoraa
άμεση	suora
άμεση	direct
άμεση	välitön
άμεση	välittömät
διοικητικά	hallinnolliset
διοικητικά	hallinnollinen
ελένη	helena
ελένη	elli
ελένη	helen
δράσης	toimintaa
δράσης	kanne
δράσης	toiminta
δράσης	toimi
δράσης	toimia
δράσης	toiminto
τοποθεσία	sijainti
σύνδεσμος	yhteys
σύνδεσμος	linkistä
σύνδεσμος	linkkiä
σύνδεσμος	linkin
σύνδεσμος	linkki
ανανέωση	päivitä
ανανέωση	uudistaminen
ανανέωση	uusimista
ανανέωση	uusiminen
πλήρες	täyden
πλήρες	täys
πλήρες	täydet
πλήρες	täysi
πλήρες	täynnä
πλήρες	täydelliset
πλήρες	täydellinen
πλήρες	täytetään
θάνατος	kuolemaa
θάνατος	death
θάνατος	kuoleman
θάνατος	kuolema
τοπικό	paikallinen
τοπικό	paikalliset
τοπικό	paikallisia
τοπικό	paikallisesti
τοπικό	paikallisten
τοπικό	paikallista
γενικό	yleinen
γενικό	yleiset
γενικό	kenraali
γενικό	yleistä
τζάκσον	jacksonia
τζάκσον	jackson
πατρίδα	kotiin
πατρίδα	kodin
πατρίδα	kotona
πατρίδα	koti
πατρίδα	kotimaa
πατρίδα	kotimaan
φωτογραφία	kuvaa
φωτογραφία	kuva
φωτογραφία	valokuva
φωτογραφία	valokuvaus
φωτογραφία	valokuvan
φωτογραφία	valokuva
φωτογραφία	kuvaa
φωτογραφία	kuva
φωτογραφία	kuvan
κατεύθυνση	suuntaa
κατεύθυνση	suuntaan
κατεύθυνση	suunta
κατεύθυνση	suunnan
κατεύθυνση	nimike
ηρακλής	herkules
κόσμος	maailmassa
κόσμος	maailma
κόσμος	maailmaa
κόσμος	maailman
κόσμος	world
κόσμος	maailmaan
κόσμος	ihmiset
κόσμος	ihmisiä
κόσμος	henkilöt
καλύπτει	kannet
καλύπτει	kattaa
καλύπτει	kattaa
αναπτύχθηκε	kehittynyt
αναπτύχθηκε	kehitetty
αναπτύχθηκε	kehittyneet
αναπτύχθηκε	kehitettiin
δυναστεία	dynastian
μεταφέρθηκε	siirretty
μεταφέρθηκε	siirrettiin
μεταφέρθηκε	muutti
μεταφέρθηκε	siirretty
μεταφέρθηκε	siirretyt
μεταφέρθηκε	siirrettiin
περιγράφει	kuvailee
περιγράφει	kuvataan
περιγράφει	kuvaillaan
νικητής	voittaja
νικητής	voittajan
μουσικό	muusikko
προσφέρει	tarjoaa
προσφέρει	tarjoukset
προσφέρει	tarjouksia
όργανο	välineen
όργανο	instrumentti
όργανο	instrumentin
όργανο	väline
όργανο	elinten
όργανο	elin
όργανο	elimet
γένος	sukupuoli
γένος	suku
γένος	sukuun
μόνον	ainoastaan
μόνον	vain
παράγει	tuottaa
παράγει	tuottaa
ανδρέα	andreas
προκαλεί	aiheuttaa
προκαλεί	syyt
προκαλεί	syitä
μείωση	vähennys
μείωση	vähentäminen
μείωση	pienentäminen
μείωση	väheneminen
μείωση	lasku
μείωση	väheneminen
μείωση	vähentynyt
κατασκευάστηκε	rakensi
κατασκευάστηκε	rakennettu
κατασκευάστηκε	rakennettu
ιατρική	lääkettä
ιατρική	lääketiede
ιατρική	lääkkeet
ιατρική	lääke
ιατρική	lääketieteelliset
ιατρική	lääketieteellinen
ιατρική	lääketieteen
κύπελλα	kupit
προσέγγιση	lähestymistapa
προσέγγιση	lähestymistavan
πλανήτη	planeetta
πλανήτη	planeetan
δημοσιογράφος	lehtimies
δημοσιογράφος	toimittaja
δημοσιογράφος	journalisti
δημοσιογράφος	lehtimies
δημοσιογράφος	toimittaja
δημοσιογράφος	reportteri
εξέγερση	kapina
εξέγερση	kansannousu
εξέγερση	kapina
εξέγερση	kapina
εξέγερση	mellakka
εξέγερση	kapina
εξέγερση	kapinan
εξέγερση	kapinaa
λήξη	loppu
λήξη	loppua
λήξη	päättyy
λήξη	lopussa
λήξη	päättynyt
λήξη	päättäminen
λήξη	irtisanominen
άγγλος	englantilainen
ινδία	intian
ινδία	intia
ινδία	intiaan
ακτές	rannikolla
ακτές	rannikko
εμπορική	kaupallista
εμπορική	kaupalliset
εμπορική	kaupallinen
επεισόδια	jaksoista
επεισόδια	jaksot
αντίσταση	kestävyys
αντίσταση	vastustus
αντίσταση	vastarinta
αντίσταση	vastarinnan
αντίσταση	vastarintaa
διακρίσεις	syrjintä
διακρίσεις	syrjintää
διακρίσεις	syrjinnän
διακρίσεις	syrjintää
φωτογραφίες	valokuvat
φωτογραφίες	valokuvien
φωτογραφίες	valokuvia
φωτογραφίες	valokuvat
φωτογραφίες	kuvia
φωτογραφίες	kuvat
φωτογραφίες	valokuvia
φωτογραφίες	kuvien
φωτογραφίες	kuvia
φωτογραφίες	kuvat
φωτογραφίες	valokuvia
καρλ	karl
καρλ	carl
διάδοχος	perijä
διάδοχος	perillinen
διάδοχος	seuraaja
έντονη	voimakasta
έντονη	voimakas
παλαιά	vanhat
παλαιά	vanhoja
παλαιά	vanha
παλαιά	vanhaa
παίκτες	toimijoiden
παίκτες	pelaajien
παίκτες	pelaajia
παίκτες	pelaajat
παίκτες	pelaajat
παίκτες	pelaajia
κύκλο	ympyrää
κύκλο	kehä
κύκλο	ympyrä
κύκλο	kierto
κύκλο	syklin
αρνήθηκε	evätty
αρνήθηκε	hylätty
αρνήθηκε	kielletty
αρνήθηκε	kieltäytyi
αρνήθηκε	kieltäytynyt
αρνήθηκε	evätty
αρνήθηκε	kieltäytyi
αρνήθηκε	kieltäytynyt
υλικά	materiaali
υλικά	aineisto
υλικά	materiaalia
υλικά	materiaalin
υλικά	materiaaleja
υλικά	materiaali
υλικά	ainekset
υλικά	materiaalien
υλικά	materiaalit
γνώση	osaaminen
γνώση	tieto
γνώση	tietämys
γνώση	tietoa
βρήκε	löydetty
βρήκε	löytynyt
βρήκε	löydettiin
βρήκε	löysi
βρήκε	löyty
βρήκε	löytyi
βασική	perus
πρόσφατα	äskettäin
πρόσφατα	hiljattain
πρόσφατα	viimeaikainen
πρόσφατα	viimeaikaiset
πρόσφατα	viimeisimmät
πρόσφατα	äskettäin
λογοτεχνία	kirjallisuus
λογοτεχνία	kirjallisuuden
λογοτεχνία	kirjallisuutta
ρωσική	venäjän
ρωσική	venäjää
ρωσική	venäläiset
ρωσική	venäjä
ρωσική	venäläinen
χημεία	kemia
χημεία	kemian
χημεία	kemiaa
συμμαχία	liitto
συμμαχία	allianssi
ιδέες	ideat
ιδέες	ajatuksia
ιδέες	ideoita
πίνακες	pöydät
πίνακες	taulukoissa
πίνακες	taulukot
πίνακες	taulut
πίνακες	maalaukset
πίνακες	maalauksia
πίνακες	tauluja
λογαριασμό	tiliä
λογαριασμό	tilin
λογαριασμό	tili
λογαριασμό	huomioon
παραγωγός	tuottaja
παραγωγός	valmistaja
παραγωγός	valmistajan
γενικές	yleinen
γενικές	yleiset
γενικές	kenraali
γενικές	yleistä
ολλανδία	alankomaat
προφίλ	profiilia
προφίλ	profiilin
προφίλ	profiili
προφίλ	profiilit
κλίμα	ilmasto
σπίτια	koteihin
σπίτια	koteja
σπίτια	talot
σπίτια	talojen
σπίτια	taloja
ικανότητα	taito
ικανότητα	taitoa
ικανότητα	taidot
ικανότητα	kapasiteetti
ικανότητα	valmius
ικανότητα	kapasiteetin
ικανότητα	valmiudet
