மற்றும்	ve
மாசு	kirlilik
வரவு	varış
வரவு	geliş
வரவு	gelişi
முப்பது	otuz
முப்பது	thirty
புத்தரின்	buda
புத்தரின்	buddha
சரக்கு	kargo
சரக்கு	envanter
சரக்கு	sayım
சரக்கு	stok
சரக்கு	kargo
சரக்கு	yük
சரக்கு	nakliye
இயல்பாக	normal
வைரஸ்	virüs
வைரஸ்	virüsten
பான்	bonn
பான்	tava
பான்	pan
பரப்புரை	kulis
பரப்புரை	propaganda
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	kötülük
தீங்கு	kötü
தீங்கு	şeytan
தீங்கு	evil
தீங்கு	şer
தீங்கு	sakatlama
தீங்கு	zarar
பலன்	fayda
பலன்	sonuç
கோழி	kümes
கோழி	tavuk
கோழி	piliç
சக்தியை	power
சக்தியை	güç
எல்லோரும்	herkese
எல்லோரும்	herkes
எல்லோரும்	herkez
எல்லோரும்	ahali
எல்லோரும்	millet
எல்லோரும்	herkeze
எல்லோரும்	herkese
எல்லோரும்	herkes
எல்லோரும்	herkez
பயணத்தை	yolculuk
பயணத்தை	seyahat
வாரங்கள்	hafta
வாரங்கள்	haftalar
வாரங்கள்	haftalarca
தொழிற்சாலைகள்	fabrikalar
அளவீடு	ölçüm
அளவீடு	ölçme
அளவீடு	ölçü
மென்மையான	yumuşak
மென்மையான	yufka
பகதூர்	bahadur
மூவர்	üçlü
சமம்	eşittir
சமம்	eşit
நிலவியல்	jeoloji
குடியுரிமை	vatandaşlık
விருந்து	parti
விருந்து	party
ரைட்	wright
உருவாக்குதல்	yapmak
உருவாக்குதல்	yaratılış
உருவாக்குதல்	yaratma
உருவாக்குதல்	oluşturma
மாநாடுகள்	konferans
மாநாடுகள்	konferanslar
கட்டாய	zorunlu
கட்டாய	mecburi
கட்டாய	zorunlu
கட்டாய	mecburi
வரைகலை	grafik
ஸ்டுடியோ	stüdyo
ஸ்டுடியோ	studio
ஸ்டுடியோ	stüdyosu
குற்றவியல்	suç
குற்றவியல்	suçlu
கட்டப்பட்டுள்ளது	inşa
வரைபடங்கள்	harita
வரைபடங்கள்	haritalar
வரைபடங்கள்	haritaları
ஆன்லைன்	çevrimiçi
ஆன்லைன்	internette
ஆன்லைன்	online
தொழிற்துறை	sektör
தொழிற்துறை	endüstri
தொழிற்துறை	sanayii
தொழிற்துறை	sanayi
அப்பா	baba
அப்பா	baba
அப்பா	babacığım
அப்பா	baba
முற்போக்கு	yenilikçi
முற்போக்கு	ilerici
தாக்க	gecikme
சீனம்	çinliler
சீனம்	çinli
சீனம்	çince
கோலா	koala
கோலா	cola
கோலா	kola
வெண்	venn
பங்களிப்புகள்	katkıları
செயலி	uygulama
செயலி	başvuru
செயலி	uygulama
கேரி	carrie
சிங்களம்	seylanca
மிகச்சிறிய	minik
மிகச்சிறிய	minicik
மிகச்சிறிய	tiny
மிகச்சிறிய	küçücük
மாஸ்கோ	moskova
முடியுமா	etkileşimi
முடியுமா	etkileşim
அறம்	aram
நினைவகம்	anıt
நினைவகம்	anma
நினைவகம்	memorial
நினைவகம்	bellek
நினைவகம்	hatıra
நினைவகம்	anılar
நினைவகம்	hatıralar
நினைவகம்	hafıza
ரோடு	karayolu
ரோடு	yol
கர்நாடகா	karnataka
நபி	peygamber
நபி	nabi
ஆப்கானிஸ்தான்	afganistan
கழிவு	boşa
கழிவு	ziyan
கழிவு	atık
கழிவு	harcama
கழிவு	israf
பற்றாக்குறை	eksikliği
பற்றாக்குறை	eksiklik
கிம்	kim
ஆரம்பம்	başlayın
ஆரம்பம்	başla
ஆரம்பம்	başlangıç
ஆரம்பம்	başlat
ஆரம்பம்	başlangıcı
ஆரம்பம்	başlangıç
நீரிழிவு	diyabet
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	gençler
இளைஞர்கள்	gençlik
இளைஞர்கள்	genç
உளவு	casusluk
உளவு	casus
சாம்	şam
சாம்	sam
புகைப்படம்	fotograf
புகைப்படம்	foto
புகைப்படம்	fotoğraf
புகைப்படம்	fotoğrafçılık
புகைப்படம்	fotoğraf
திடீர்	aniden
கர்நாடகம்	karnataka
வகுப்புகள்	sınıflar
வகுப்புகள்	dersleri
வகுப்புகள்	sınıfları
வகுப்புகள்	dersler
சாத்தியம்	muhtemel
சாத்தியம்	mümkün
சாத்தியம்	olası
ஊதியம்	ödeme
ஊதியம்	öde
பாலி	pali
பாலி	balı
பாலி	bali
அக்	ekim
சாகிப்	sahib
சாகிப்	sahip
ஆசி	avustralyalı
ஆசி	lütuf
ஆசி	nimet
ஆசி	bereket
முட்டைகள்	yumurta
முட்டைகள்	yumurtalar
இந்தோனேசிய	endonezya
கால்கள்	bacak
கால்கள்	bacakları
கால்கள்	bacaklar
சூடான	hot
சூடான	ateşli
சூடான	sicak
சூடான	sıcak
சூழ்நிலையில்	durum
வறுமை	sefalet
வறுமை	yoksulluk
வறுமை	fakirlik
கந்தக	sülfür
பிரம்மா	brahma
குடும்பத்தினர்	aileler
குடும்பத்தினர்	aileleri
குடும்பத்தினர்	ailesi
குடும்பத்தினர்	family
குடும்பத்தினர்	aile
வலைப்பதிவு	blog
வாழ்ந்தார்	yaşamış
வாழ்ந்தார்	yaşadı
வாழ்ந்தார்	yaşardı
அரங்கில்	arena
பதினைந்து	fifteen
பதினைந்து	onbeş
தனியே	yalnız
லைவ்	live
லைவ்	yaşa
லைவ்	canlı
ஆராய்ச்சியாளர்கள்	araştırmacılar
கிருஷ்ணர்	krishna
பண்டிதர்	defans
பண்டிதர்	savunucusu
பண்டிதர்	koruyucu
இறைவி	tanrıça
சர்மா	sharma
தொன்மையான	klasik
லிங்கம்	linga
வட்டு	disk
வட்டு	disk
ஆல்பர்ட்	albert
குறிக்கோள்	amaç
குறிக்கோள்	objektif
குறிக்கோள்	hedef
மீள்	tersinir
குரங்கு	maymun
பயன்படுத்துதல்	kullanıyor
பயன்படுத்துதல்	kullanımı
பயன்படுத்துதல்	kullanmak
பயன்படுத்துதல்	kullanma
பயன்படுத்துதல்	kullanarak
ஆண்டவர்	allahım
ஆண்டவர்	allah
ஆண்டவர்	tanrı
நெருப்பு	ateşle
நெருப்பு	ateş
நெருப்பு	yangın
நெருப்பு	ates
சிலி	şili
பயன்கள்	kullandığı
பயன்கள்	kullanıyor
பயன்கள்	kullanılıyor
பத்தாவது	tenth
பத்தாவது	onuncu
வாள்	kılıç
சமூகவியல்	sosyoloji
அன்	ann
வரம்	sınırsız
வரம்	mesafe
வரம்	menzil
பிறகும்	sonrası
பிறகும்	ardından
பிறகும்	sonrasında
பிறகும்	sonra
விலங்கியல்	zooloji
ஹைட்ரஜன்	hidrojen
நலன்	refah
ஐக்	ike
வள்ளி	valli
உரிமைகளை	hakları
உரிமைகளை	haklar
உரிமைகளை	hak
தேவர்கள்	tanrılar
மயில்	peacock
பாதுகாக்கும்	korur
பாதுகாக்கும்	koruyor
பாதுகாக்கும்	koruyor
பாதுகாக்கும்	korunması
பாதுகாக்கும்	korumak
முஹம்மது	muhammed
நச்சு	zehirli
நச்சு	toksik
மலேரியா	sıtma
பிடித்த	favori
பிடித்த	gözde
கிளர்ச்சி	isyan
கிளர்ச்சி	isyanı
விதம்	şekilde
விதம்	yol
நார்வே	norveç
முகப்பு	yuva
முகப்பு	ev
முகப்பு	evde
முகப்பு	eve
முகப்பு	evim
செடி	bitkiler
செடி	bitki
செடி	bitkileri
செடி	bitki
நிர்வாகி	admin
நிர்வாகி	yöneticisi
நிர்வாகி	yönetici
நிர்வாகி	yöneticisi
நிர்வாகி	menajer
நிர்வாகி	müdür
நிர்வாகி	yönetici
நிர்வாகி	yöneticiler
நிர்வாகி	yöneticileri
நிர்வாகி	yönetici
திரிபுரா	tripura
விடுதி	otelde
விடுதி	otel
விடுதி	hotel
விடுதி	pansiyon
விடுதி	hostel
நிபுணர்	uzman
பாக்டீரியா	bakteri
பாக்டீரியா	bakteriler
லிமிடெட்	sınırlı
லிமிடெட்	kısıtlı
லிமிடெட்	sınırlıdır
லிமிடெட்	ltd
நடக்கிறது	gerçekleşiyor
டிகிரி	derece
டிகிரி	dereceler
டிகிரி	derece
டிகிரி	derecesi
டிகிரி	diploma
மீடியா	medya
மீடியா	basın
மீடியா	basında
மீடியா	ortam
நோ	noh
மந்திரி	jack
மந்திரி	vale
அலுவலகங்கள்	ofisleri
அலுவலகங்கள்	ofis
கேட்டார்	sordu
கேட்டார்	sordum
கேட்டார்	soran
கேட்டார்	istedi
கேட்டார்	sormuş
விஞ்ஞான	bilimsel
தாத்தா	dede
தாத்தா	büyükbaba
தாத்தா	dedesi
வருடாந்திர	yıllık
வருடாந்திர	senelik
வருடாந்திர	yıllık
வருடாந்திர	senelik
