در	ドア
تمرین	エクササイズ
اواسط	mid
شلیک	シュート
شلیک	ショット
کوشش	エンデバー
کوشش	努力
کوشش	取り組み
کوشش	努力
پلاک	プレート
هماهنگی	連携
هماهنگی	調整
هماهنگی	コーディネート
هماهنگی	ハーモニー
هماهنگی	調和
خام	raw
هوشمند	知能
هوشمند	知的
هوشمند	インテリジェント
هوشمند	賢い
هوشمند	スマート
انتقام	復讐
انتقام	報復
انتقام	復讐
انتقام	リベンジ
منافع	福利
بام	屋上
بام	屋根
دستیار	助手
دستیار	アシスタント
نشریات	日記
نشریات	出版物
رویدادها	イベント
رویدادها	行事
بالاخره	ついに
بالاخره	やっと
بالاخره	遂に
کتیبه	銘文
کتیبه	碑文
کتیبه	巻物
کتیبه	スクロール
ویکیپدیا	wikipedia
ویکیپدیا	ウィキペディア
لغو	取り消し
لغو	キャンセル
لغو	取り消す
لغو	上書き
چرخه	サークル
چرخه	サイクル
چرخه	サイクル
تیلور	テイラー
هاوایی	ハワイ
هاوایی	ハワイアン
استخدام	雇う
استخدام	雇用
استخدام	リクルート
تندیس	彫刻
تندیس	彫像
پاییز	落ちる
پاییز	落下
دیویس	デービス
دیویس	デイヴィス
خوزه	ホセ
خوزه	ホセ
مخابرات	通信
مخابرات	コミュニケーション
تفریحی	むちゃ
معامله	クーポン
معامله	バーゲン
معامله	ディール
معامله	クーポン
برایان	ブライアン
حدیث	告知
حدیث	アナウンス
حدیث	発表
حدیث	公表
حدیث	お知らせ
حدیث	ハディース
تسلط	支配
تسلط	権威
تسلط	権限
تسلط	職権
حاکمان	ルーラー
حاکمان	定規
حاکمان	裁判官
مقدمه	紹介
مقدمه	導入
فصلی	季節
ویدئو	ビデオ
ویدئو	動画
قضایی	司法
دراز	ストレッチ
دراز	長い
دراز	ロング
معنوی	スピリチュアル
والدین	子育て
مکه	メッカ
مقصد	行き先
مقصد	目的地
مقصد	宛先
مغول	ムガル
مغول	モンゴル
محاسبات	計算
محاسبات	コンピューティング
مدارک	証拠
بلافاصله	直ちに
شن	砂塵
حرکات	moves
حرکات	動き
اکوادور	エクアドル
رسول	メッセンジャー
رسول	messenger
خلبان	パイロット
تفکر	思考
تفکر	考え
تفکر	思考
حجت	担保
حجت	保証
حجت	保証書
حجت	論証
حجت	推論
ویکتور	ヴィクター
ویکتور	ビクター
بارسلونا	バルセロナ
عجیب	オッド
عجیب	奇数
فراز	上の
فراز	上記
اعتراضات	抗議
فراموش	forget
مخدر	麻薬
طنز	風刺
طنز	皮肉
طنز	ユーモア
طنز	ユーモア
کریستین	クリスチャン
کریستین	キリスト教
کریستین	キリスト教徒
نخل	手のひら
نخل	ヤシ
نخل	パーム
نامزدی	婚約
ضعف	衰弱
سکته	ストローク
فرعی	サブ
آلودگی	汚染
آلودگی	伝染病
آلودگی	感染
آلودگی	公害
آلودگی	汚染
عفونت	伝染病
عفونت	感染
بستن	閉じる
بستن	クローズ
بستن	閉会
سدیم	ナトリウム
پورنوگرافی	ポルノグラフィ
پورنوگرافی	ポルノ
حکمت	知恵
ماد	マッド
لاله	チューリップ
لاله	チューリップ
لاله	ミュート
درختی	ツリー
مو	ヘアー
مو	髪の毛
مو	ヘア
مو	毛髪
پیشنهادی	おすすめ
پیشنهادی	提案
هرزگوین	ヘルツェゴヴィナ
پروتئین	タンパク質
پروتئین	たんぱく質
کالا	商品
کالا	貨物
کالا	物品
کالا	商品
کیم	キム
کشیدن	ドラッグ
کشیدن	図面
کشیدن	描画
کشیدن	ドローイング
عقاب	ワシ
عقاب	イーグル
عقاب	イーグルス
تسخیر	占有
تسخیر	所持
تسخیر	征服
آوری	エイブリー
آزار	迷惑
بلوک	ブロック
بلوک	ブロック
هیتلر	ヒトラー
هیتلر	ヒットラー
مبلغ	合計
مبلغ	総和
مبلغ	金額
قبیله	氏族
قبیله	部族
تزریق	注射
تزریق	インジェクション
تزریق	注射
همایش	カンファレンス
همایش	会議
همایش	コンベンション
همایش	大会
تاکید	強調
جانسون	ジョンソン
مجاهدین	民兵
لوح	タブレット
آتن	アテネ
کابینه	内閣
کابینه	キャビネット
موازی	パラレル
موازی	並列
منظم	従卒
منظم	レギュラー
غلط	false
غلط	虚偽
انیمیشن	アニメーション
خواهان	欲望
خواهان	欲望
فیفا	fifa
کانی	コニー
کانی	可児
مرحوم	故人
کرم	ケムシ
کرم	クリーム
کلاه	ヘルメット
کلاه	ハット
کلاه	帽子
انیمه	アニメ
اقلیم	気候
اقلیم	気候
بوی	匂い
بوی	におい
محدودیت	制限
محدودیت	制限
محدودیت	制限
محدودیت	リミット
محدودیت	限界
محدودیت	制限
محدودیت	リミット
محدودیت	限界
محدودیت	制約
شوش	須佐
مختلط	ミックス
مختلط	混合
شمس	シャムス
روشی	浪士
اهدا	授与
اهدا	募金
اهدا	寄付
اهدا	募金
اهدا	寄付
اهدا	献身
اهدا	奉納
اهدا	ドナー
شفاف	透明
شفاف	透明
شفاف	透明度
امضای	署名
امضای	調印
قبایل	氏族
دام	トラップ
دام	ドム
دام	dom
داگلاس	ダグラス
نابودی	壊滅
نابودی	破壊
پسران	boys
پسران	男の子
پسران	息子
سرنوشت	運命
سرنوشت	運命
حیاط	中庭
حیاط	裏庭
حیاط	ヤード
آنگولا	アンゴラ
اشتغال	雇用
رایگان	フリー
رایگان	無料
رایگان	自由
گیرنده	宛先
افکار	考え
افکار	思考
افکار	想い
ونیز	ベニス
ونیز	ヴェネツィア
ونیز	ベネチア
قد	高い
قد	身長
لئون	レオン
برف	スノー
برف	snow
داور	審判員
نپال	ネパール
ارباب	マスター
پردیس	キャンパス
بازنشسته	引退
بازنشسته	退職
بازنشسته	引退
چارچوب	フレーム
بدنه	本文
بدنه	身体
بدنه	本体
بدنه	ボディ
بدنه	船体
بدنه	ハル
دیر	遅い
دیر	シカ
سفیران	大使
سفیران	アンバサダー
اضافی	プレミアム
اضافی	エクストラ
دما	気温
دما	温度
غنی	金持ち
غنی	リッチ
خودداری	拒否
خودداری	拒絶
مخلوط	ミックス
مخلوط	混合
مخلوط	mix
مخلوط	ミックス
مخلوط	混ぜる
گرگان	ゴルガーン
تقی	タキー
نی	ナーイ
پاپوآ	パプア
آسان	イージー
آسان	易しい
آسان	やさしい
آسان	簡単
شارل	シャルル
بلک	黒い
بلک	ブラック
نگرانی	関心事
فرایندهای	プロセス
جعفری	パセリ
سانتیمتر	センチメートル
سانتیمتر	センチメートル
فیلمنامه	脚本
تکنیک	テクニック
تکنیک	技法
فرش	ラグ
فرش	敷物
فرش	カーペット
فرش	じゅうたん
فرش	絨毯
ایسلند	アイスランド
گندم	穀物
گندم	小麦
گندم	コムギ
حیوان	野獣
حیوان	ビースト
حیوان	アニマル
حیوان	動物
دیدنی	壮観
دیدنی	圧巻
اپل	リンゴ
اپل	りんご
اپل	アップル
اپل	林檎
ساموئل	サミュエル
منتقد	評論家
منتقد	批評家
سرگرمی	趣味
سرگرمی	趣味
سرگرمی	アミューズメント
سرگرمی	娯楽
سرگرمی	エンターテイメント
سرگرمی	娯楽
سرگرمی	エンターテインメント
ائتلاف	アライアンス
ناقص	不完全
ناقص	未完成
خرس	クマ
خرس	クマ
خاکی	カーキ
خاکی	ダート
کاپیتان	隊長
کاپیتان	キャプテン
مراجع	参考文献
مراجع	参照
مراجع	リファレンス
بلاروس	ベラルーシ
سازه	構造
سازه	構成
ایمان	信仰
ایمان	信念
ایمان	フェイス
ایمان	信じる
ایمان	believe
ایمان	信ずる
دیو	デーヴ
دیو	デイヴ
بیلی	ビリー
یانگ	若い
یانگ	ヤング
ابداع	発明
زخمی	怪我
زخمی	負傷
زیارت	巡礼
برنج	ご飯
برنج	ライス
اوضاع	モノ
اوضاع	物事
اوضاع	もの
عروس	花嫁
الکترون	電子
الکترون	電子
گرما	ヒート
عکاس	カメラマン
کاترین	キャサリン
حبیب	ハビブ
پنجره	ウィンドウ
لویی	ルイス
لویی	ルイ
کتابهای	書物
کتابهای	帳簿
کتابهای	書籍
محققان	学者
محققان	研究者
خطا	エラー
ماهیان	魚類
ماهیان	フィッシュ
داوود	デイヴィッド
داوود	ダビデ
داوود	デビッド
داوود	デヴィッド
هواداران	ファン
شام	ディナー
شام	夕食
شام	夕方
شام	夜食
شام	夕食
شنبه	土曜日
موزیک	ミュージック
موزیک	音楽
ویلهلم	ヴィルヘルム
تذکر	お知らせ
تذکر	訓戒
خطرناک	危険
فضاهای	スペース
پرسش	質問
پرسش	疑問
چگالی	密度
پاراگوئه	パラグアイ
طب	医学
پارامتر	パラメータ
پارامتر	パラメータ
پارامتر	パラメーター
عراقی	イラク
کلیدی	キー
کلیدی	key
ایروان	エレバン
تاریک	ダーク
تاریک	暗い
کینگ	king
کینگ	国王
کینگ	キング
لری	ラリー
شرایطی	状況
شرایطی	事情
شرایطی	情状
وبلاگ	ブログ
اشتراک	共有
اشتراک	シェア
اشتراک	株式
اشتراک	シェア
اشتراک	購読
اشتراک	引受け
اشتراک	購読
مجسمه	彫像
مجسمه	彫刻
مجسمه	彫像
رایت	ライト
رنج	苦悩
رنج	苦しみ
رنج	苦しむ
رنج	逆境
قهوه	コーヒー
جماعت	会衆
سرپرست	管理者
سرپرست	管理人
سرپرست	管理者
سرپرست	管理人
کلام	ワード
کلام	言葉
کلام	単語
کلام	word
پیشگیری	予防
پیشگیری	予防
پیشگیری	防止
سالها	年数
کهکشان	銀河
کهکشان	銀河系
تقدیر	運命
تقدیر	運命
گر	ger
گر	ガー
مولکولی	分子
ترکمنستان	トルクメニスタン
استقرار	配置
استقرار	配備
استرالیایی	オーストラリア
علمای	学者
حکیم	ハキム
حکیم	英明
شکنجه	拷問
مشتق	微分
مشتق	分化
مشتق	デリバティブ
مشتق	微分
مشتق	派生
دائمی	パーマネント
کارایی	パフォーマンス
کارایی	性能
کارایی	興行
کارایی	効率
جوی	joy
جوی	ジョイ
جوی	喜び
پژوهشگر	研究者
پژوهشگر	研究員
پژوهشگر	学者
باکو	バクー
باله	バレエ
قبرستان	墓地
قبرستان	墓地
قبرستان	墓所
قبرستان	墓場
قضاوت	判断
قضاوت	審判
قضاوت	判断
قضاوت	判決
محبوبیت	人気
کیهان	宇宙
کیهان	cosmos
کیهان	コスモス
هندسه	ジオメトリ
هندسه	図形
شناختی	認知
توقف	停止
توقف	ストップ
پناه	シェルター
پناه	避難所
پناه	保護
پناه	避難
هال	船体
هال	ハル
هال	hal
هال	ホール
تجمع	集積
قواعد	規則
قواعد	ルール
خیریه	チャリティー
خیریه	チャリティ
غزه	ガザ
چرخش	回転
چرخش	ローテーション
چرخش	回転
چرخش	スピン
لتونی	ラトビア
لتونی	ラトビア
هانس	ハンス
مهرداد	ミトリダテス
فردریک	フレデリック
فردریک	フリードリヒ
عقل	センス
عقل	感覚
عقل	理解
بستر	ベッド
راگبی	ラグビー
مقیم	住民
دن	ダン
دن	dan
بدل	レプリカ
پوند	パウンド
پوند	ポンド
نیمی	半分
نیمی	ハーフ
راجر	ロジェ
راجر	ロジャー
پوستر	ポスター
بلوز	ブラウス
بلوز	ブルース
ذهنی	メンタル
ژن	遺伝子
ژن	ジーン
ژن	遺伝子
کلیک	クリック
کلیک	クリック
باری	重荷
باری	負担
غذای	食事
عید	ごちそう
عید	イード
بهینه	最適
سالی	サリー
بازتاب	反射
بازتاب	リフレクション
بازتاب	反射
قاعده	ルール
پیراهن	ブラウス
پیراهن	シャツ
دونفره	ダブルス
فرق	差異
فرق	違い
فرق	差分
ویران	廃墟
ویران	遺跡
نوکیا	ノキア
لوازم	アクセサリ
لوازم	アクセサリー
کوک	コック
کوک	クック
پایداری	安定
پایداری	安定性
فلان	blah
وایت	ワイアット
وایت	白い
وایت	ホワイト
نحوی	構文
رمضان	ラマダーン
کارلوس	カルロス
حاکمیت	判断
حاکمیت	審判
حاکمیت	主権
حاکمیت	ガバナンス
معکوس	反転
معکوس	リバース
گفتار	音声
گفتار	スピーチ
چلسی	チェルシー
زبانهای	言語
جهاد	十字軍
جهاد	ジハード
جهاد	闘争
جهاد	格闘
حساسیت	感度
حساسیت	感受性
حساسیت	アレルギー
نیازهای	要件
کوین	ケヴィン
وبسایت	ウェブサイト
فرکانس	周波数
فرکانس	周波数
فرکانس	頻度
ویل	ウィル
ویل	遺言
واپسین	最終
واپسین	ラスト
واپسین	最後
پولی	お金
پولی	貨幣
پولی	マネー
پولی	金銭
گرند	グランド
ثروت	フォーチュン
بازارهای	マーケット
اتم	原子
بانکداری	銀行
گور	ゴア
