και	और
ηπείρου	महाद्वीप
θεός	अल्लाह
θεός	ईश्वर
θεός	भगवान
θεός	परमेश्वर
ελέγχου	नियंत्रण
ελέγχου	कंट्रोल
ευκαιρία	चांस
ευκαιρία	अवसर
ευκαιρία	मौका
ευκαιρία	अवसर
ινστιτούτο	इंस्टीट्यूट
ινστιτούτο	संस्थान
τάση	रुझान
τάση	प्रवृत्ति
τάση	चर्चित
τάση	ट्रेंड
τάση	वोल्टेज
περιοδεία	भ्रमण
περιοδεία	टूर
περιοδεία	दौरे
ειδική	ख़ास
ειδική	विशेष
ειδική	खास
βασίλης	क्लॉस
εκτέλεση	निष्पादन
εκτέλεση	चलाएँ
εκτέλεση	चलाना
εκτέλεση	निष्पादन
ανατολή	पूर्वी
ανατολή	पूर्व
ανατολή	ईस्ट
ανατολή	प्राची
ανατολή	सूर्योदय
σταθερά	स्थिरांक
σταθερά	निरंतर
σταθερά	तय
σταθερά	फिक्स्ड
σταθερά	स्थिर
κεφάλι	दिमाग़
κεφάλι	सिर
πλάτος	शर
πλάτος	अक्षांश
πλάτος	चौड़ाई
πλάτος	चौडाई
πλάτος	विशालता
εγκαταστάθηκε	स्थापित
εγκαταστάθηκε	संस्थापित
ιστορικός	ऐतिहासिक
ιστορικός	इतिहासकार
ιστορικός	ऐतिहासिक
νύχτα	रात
νύχτα	रात्रि
μάικλ	माइकल
συνέδριο	सम्मेलन
μπάσο	बेस
μπάσο	बास
απόδοση	कार्यकुशलता
απόδοση	दक्षता
απόδοση	उपज
απόδοση	निष्पादन
απόδοση	प्रदर्शन
επεισόδιο	प्रकरण
επεισόδιο	एपिसोड
επεισόδιο	एपीसोड
κτίρια	भवनों
κτίρια	भवन
κτίρια	इमारतें
ελεύθερη	निशुल्क
ελεύθερη	मुफ्त
ελεύθερη	मुक्त
ελεύθερη	फ्री
ελεύθερη	आजाद
ελεύθερη	फ़्री
άλλαξε	परिवर्तित
άλλαξε	बदला
ποταμός	नदी
υπόλοιπο	बैलेंस
υπόλοιπο	संतुलन
υπόλοιπο	शेष
χρυσή	सुनहरा
χρυσή	गोल्डन
χρυσή	सुनहरी
μαθήματα	पाठ्यक्रम
μαθήματα	क्लासेस
μαθήματα	वर्ग
ιταλική	इतालवी
παραδείγματα	उदाहरण
ηγέτης	नेता
ιταλός	इतालवी
πολίτες	नागरिकों
ιερό	पवित्र
ιερό	पावन
ιερό	पवित्र
πόδια	पैरों
πόδια	पैर
πόδια	पाँव
πόδια	पांव
πόδια	फ़ुट
πόδια	फीट
πόδια	पैरों
πόδια	पैर
πόδια	टाँगे
πολιορκία	घेराबंदी
πολιορκία	घेरा
τίτλους	शीर्षक
αρχικό	प्रारंभिक
αρχικό	आरंभिक
αρχικό	मूल
αρχικό	मौलिक
αρχικό	असली
επίπεδα	स्तर
τηλεόραση	टेलीविजन
τηλεόραση	टीवी
τηλεόραση	दूरदर्शन
τηλεόραση	टेलीविज़न
λευκό	सफेद
λευκό	सफ़ेद
λευκό	श्वेत
μικρός	छोटे
μικρός	छोटा
μικρός	छोटी
περιόδους	अवधि
μισό	हाफ़
μισό	आधा
μισό	आधी
μισό	हाफ
λέξεις	शब्दों
λέξεις	लफ़्ज़ों
λέξεις	शब्द
δούκας	ड्यूक
γωνία	कॉर्नर
γωνία	कोना
γωνία	कोने
γωνία	कोण
δεκαετίες	दशकों
κανάλι	नहर
κανάλι	नहरों
κανάλι	नहरें
κανάλι	कनाल
κανάλι	चैनल
νίκησε	पराजित
γράψει	लिखी
γράψει	लिखा
γεωγραφία	भूगोल
έστειλε	भेजी
έστειλε	प्रेषित
έστειλε	भेजा
ολοκληρώθηκε	पूर्ण
ολοκληρώθηκε	पूरा
ολοκληρώθηκε	समाप्त
ολοκληρώθηκε	पूर्ण
ολοκληρώθηκε	पूरा
γεωργία	कृषि
αγάπη	प्यार
αγάπη	मोहब्बत
αγάπη	प्रेम
βουλγαρία	बुल्गारिया
φτάσει	पहुँच
φτάσει	पहुँचें
άμεση	डायरेक्ट
άμεση	प्रत्यक्ष
άμεση	direct
άμεση	सीधा
άμεση	तत्काल
άμεση	तात्कालिक
διοικητικά	प्रशासनिक
ελένη	हेलेन
δράσης	क्रिया
δράσης	एक्शन
δράσης	कार्रवाई
τοποθεσία	लोकेशन
τοποθεσία	अवस्थिति
τοποθεσία	स्थान
σύνδεσμος	लिंक
σύνδεσμος	कड़ी
ανανέωση	रिफ्रेश
ανανέωση	नवीकरण
πλήρες	फुल
πλήρες	पूर्ण
πλήρες	पूरा
πλήρες	पूर्ण
πλήρες	पूरा
θάνατος	निधन
θάνατος	मोत
θάνατος	मृत्यु
θάνατος	मौत
τοπικό	स्थानीय
τοπικό	लोकल
γενικό	जनरल
γενικό	साधारण
γενικό	सामान्य
τζάκσον	जैक्सन
πατρίδα	मातृभूमि
πατρίδα	मुखपृष्ठ
πατρίδα	गृह
πατρίδα	होम
πατρίδα	घर
πατρίδα	मातृभूमि
φωτογραφία	photo
φωτογραφία	फोटो
φωτογραφία	फ़ोटो
φωτογραφία	फोटोग्राफी
φωτογραφία	फ़ोटोग्राफ़ी
φωτογραφία	छायांकन
φωτογραφία	छायाचित्र
φωτογραφία	फोटोग्राफ
φωτογραφία	तस्वीर
φωτογραφία	पिक्चर
φωτογραφία	चित्र
κατεύθυνση	दिशा
κόσμος	दुनिया
κόσμος	विश्व
κόσμος	जग
κόσμος	संसार
κόσμος	लोग
κόσμος	लोगों
καλύπτει	कवर
αναπτύχθηκε	विकसित
δυναστεία	वंश
δυναστεία	राजवंश
μεταφέρθηκε	स्थानांतरित
νικητής	विजेता
μουσικό	संगीतकार
όργανο	यंत्र
όργανο	अंग
γένος	लिंग
μόνον	सिर्फ
μόνον	केवल
μόνον	तभी
προκαλεί	ध्येय
προκαλεί	कारण
προκαλεί	कल्याणकारी
μείωση	कटौती
μείωση	घटा
μείωση	घटी
κατασκευάστηκε	बनवाया
κατασκευάστηκε	बनवाई
κατασκευάστηκε	निर्मित
ιατρική	दवा
ιατρική	औषधि
ιατρική	दवाई
ιατρική	आयुर्विज्ञान
ιατρική	चिकित्सीय
ιατρική	मेडिकल
ιατρική	चिकित्सा
κύπελλα	कप्स
κύπελλα	cups
προσέγγιση	सन्निकटन
προσέγγιση	दृष्टिकोण
πλανήτη	ग्रहों
πλανήτη	ग्रह
δημοσιογράφος	पत्रकार
δημοσιογράφος	रिपोर्टर
εξέγερση	बगावत
εξέγερση	विद्रोह
εξέγερση	फसाद
εξέγερση	विद्रोह
εξέγερση	विद्रोह
λήξη	अंत
λήξη	समाप्ति
λήξη	समाप्त
λήξη	समाप्ति
άγγλος	अंग्रेज
ινδία	भारत
ινδία	इंडिया
ινδία	इण्डिया
