και	és
αστεροειδή	aszteroida
σεπτέμβριος	szeptemberben
σεπτέμβριος	szeptember
σεπτέμβριος	szeptemberi
φιλικά	baráti
φιλικά	barátságosak
φιλικά	barátságos
φιλία	barátság
θερμότητας	hőség
θερμότητας	hő
θερμότητας	fűtés
χάνοντας	elveszíteni
χάνοντας	veszíteni
βουκουρέστι	bukarest
φοίνικα	főnix
φοίνικα	phoenix
εκστρατείες	kampányok
ωδείο	konzervatórium
ωδείο	odeon
ευθεία	egyenesen
ευθεία	egyenes
ωκεανού	óceán
ωκεανού	ocean
αντώνη	antonis
εσωτερικές	belső
καίσαρα	cézár
καίσαρα	caesar
άρνηση	elutasítás
άρνηση	tagadás
άρνηση	elutasítás
βοσνία	bosznia
βοσνία	boszniai
μόδας	divat
τρίγωνο	háromszög
τζόζεφ	joseph
τζόζεφ	józsef
τζόζεφ	josef
ντάνιελ	dániel
ντάνιελ	daniel
ορκίστηκε	megesküdött
μάικ	mike
ταραχές	zavargások
ταραχές	nyugtalanság
ταραχές	lázadás
ταραχές	zavargások
ταραχές	zavarok
μαρόκο	marokkóban
μαρόκο	marokkó
σαφές	világos
σαφές	tiszta
μίγμα	mix
μίγμα	keverék
μίγμα	keverék
μίγμα	elegy
μίγμα	keverékek
σταρ	csillagos
σταρ	csillag
σταρ	sztár
μετάβαση	átállás
μετάβαση	átmenet
μετάβαση	áttérés
μετάβαση	átmeneti
αριθμητική	numerikus
αριθμητική	numerikus
περιστατικό	incidens
τας	tus
τοποθεσίες	helyszínek
τοποθεσίες	helyek
τοποθεσίες	helyszínek
τοποθεσίες	helyek
τοποθεσίες	helyszínek
τοποθεσίες	oldalak
νομικό	jogi
νομικό	legális
νομικό	törvényes
διακόσμηση	dekoráció
διακόσμηση	dekoráció
διακόσμηση	dekoráció
καθολικό	katolikus
καθολικό	katolikusok
ντερ	der
ηπειρωτική	kontinentális
ηπειρωτική	kontinens
ηπειρωτική	szárazföld
βόλεϊ	röplabda
πρόοδο	előrehaladás
πρόοδο	előrelépés
πρόοδο	fejlődés
πρόοδο	haladás
απομάκρυνση	eltávolítás
απομάκρυνση	eltávolítása
τακτικά	rendszeresen
τακτικά	rendszeresen
τακτικά	rendszeres
τακτικά	normál
άρματα	tankok
άρματα	tartályok
άρματα	szekerek
πλειονότητα	többségi
πλειονότητα	többség
μπλοκ	tömb
μπλοκ	blokk
φροντίδα	törődés
φροντίδα	gondoskodó
φροντίδα	gondoskodás
φροντίδα	gondoskodás
φροντίδα	érdekel
αντρέ	andre
αντρέ	andré
αντρέ	andre
αντρέ	andré
πενήντα	ötven
πενήντα	fifty
σύνδεσης	társulás
σύνδεσης	társulási
σύνδεσης	szövetség
σύνδεσης	egyesület
διάλεκτο	dialektus
δευτέρα	hétfőn
δευτέρα	hétfő
τιμωρία	büntetés
τιμωρία	őrizet
τιμωρία	büntetés
σύγχρονος	kortárs
αυτοκρατορική	birodalmi
αυτοκρατορική	császári
συνοδεία	kíséret
συνοδεία	kísérete
συνοδεία	kísérje
συνοδεία	kísérő
συνοδεία	kíséret
γραμμική	lineáris
τζο	joe
χαϊδελβέργη	heidelberg
χρονολογία	kronológia
λεόν	léon
λεόν	león
λεόν	leon
ανάκτορα	palota
ανάκτορα	palace
όχημα	járművel
όχημα	jármű
όχημα	gépjármű
όχημα	járművek
σωματίδια	részecskék
σωματίδια	részecske
σωματίδια	részecskék
ανόδου	anód
ιαπωνικά	japán
ιαπωνικά	japánok
κολομβία	kolumbia
σχεδίαση	rajzolni
σχεδίαση	sorsolás
σχεδίαση	rajzol
σχεδίαση	döntetlen
σχεδίαση	dizájn
σχεδίαση	tervezési
σχεδίαση	design
σχεδίαση	tervezés
κίνδυνοι	veszélyeket
κίνδυνοι	veszélyek
κίνδυνοι	kockázatok
κίνδυνοι	kockázat
κίνδυνοι	veszélyeket
κίνδυνοι	veszélyek
κονγκ	kong
δικαιοδοσία	joghatósága
δικαιοδοσία	hatáskör
δικαιοδοσία	joghatóság
μηνύματα	üzenetek
μηνύματα	üzeneteket
απόγευμα	este
απόγευμα	estét
απόγευμα	délután
απόγευμα	délutáni
νου	elme
φωλιά	fészket
φωλιά	fészek
φωλιά	búvóhely
επιθετικοί	agresszív
μπίλι	billy
δορυφόροι	műholdak
φορέας	szervezés
φορέας	szervezet
φορέας	fuvarozó
φορέας	szállító
φορέας	hordozó
φορέας	intézmény
φορέας	intézmények
διαβάσει	olvasott
μιούζικαλ	zenés
μιούζικαλ	zenei
μιούζικαλ	musical
πνευματικό	spirituális
πνευματικό	szellemi
πνευματικό	lelki
άλμπερτ	albert
επιτευχθεί	teljesült
επιτευχθεί	megvalósult
επιτευχθεί	elért
νεπάλ	nepál
σφάλμα	tévedés
σφάλμα	hiba
σοβιετικοί	szovjetek
αραβία	arábia
υποστηρίζεται	támogatott
θεμέλια	alap
θεμέλια	alapítvány
θεμέλια	alapítványok
κούβα	kubában
κούβα	kuba
ηφαίστειο	vulkán
στίβεν	stephen
στίβεν	istván
στίβεν	steven
πλάκες	rendszám
πλάκες	tányér
πλάκες	lemezek
δεδομένο	megadott
δεδομένο	adva
δεδομένο	megadva
δεδομένο	adott
επηρεάζει	érint
επηρεάζει	érinti
επηρεάζει	befolyásolja
τριάδα	triád
τριάδα	trinity
μυστικά	titkai
μυστικά	titok
μυστικά	titkok
μυστικά	titkokat
νομάρχης	prefektus
συνεχόμενη	folyamatos
συνεχόμενη	folytonos
θεούς	istenek
υποδηλώνει	jelzi
μαύρος	fekete
μαύρος	black
μηχανικό	mechanikai
μηχανικό	mechanikus
μηχανικό	mérnök
βλαντιμίρ	vlagyimir
βλαντιμίρ	vladimir
ισχύουν	alkalmazni
ισχύουν	jelentkezz
δελφών	delphi
νικητή	győztes
νικητή	nyertes
ισλανδία	izlandi
ισλανδία	izland
εκθέματα	kiállítás
τζωρτζ	george
τζωρτζ	györgy
ολυμπιακή	olimpiai
δικαστήρια	bíróságok
αυτοκράτορες	császárok
τόξο	arc
τόξο	ív
τόξο	íj
βουκουρεστίου	bukarest
ρύθμιση	beállítás
ρύθμιση	csapda
καθορίζεται	eltökélt
καθορίζεται	határozott
καθορίζεται	meghatározott
καθορίζεται	meghatározva
πόνο	fáj
πόνο	fájdalmat
πόνο	fájdalom
εκπροσώπους	képviselői
εκπροσώπους	képviselők
κρατά	tartja
μολονότι	habár
μολονότι	bár
έξοδα	ráfordítások
έξοδα	kiadások
έξοδα	költségek
έξοδα	költség
έξοδα	költségek
αντίπαλος	rivális
αντίπαλος	ellenfél
αντίπαλος	ellenfele
ζευγάρια	párok
ζευγάρια	párokat
ζευγάρια	párok
ζευγάρια	párban
διεργασία	eljárás
διεργασία	folyamat
διάσκεψη	konferencia
διάσκεψη	konferencián
αδελφοί	testvérek
διατηρηθεί	megtartott
οικουμενικό	ökumenikus
διαλύτες	oldószerek
άλογα	lovak
άλογα	lovakat
όφελος	haszon
όφελος	előny
σπάνιο	ritka
παλαιστές	birkózók
ιππικό	lovasság
σκοτώνει	gyilkol
σκοτώνει	öl
σκοτώνει	megöli
σκοτώνει	megöl
μακρύ	hosszú
αετός	sas
αετός	eagle
αυξημένη	fokozott
αυξημένη	emelkedett
αυξημένη	megnövelt
αυξημένη	megnőtt
αυξημένη	megnövekedett
αυξημένη	nőtt
νάπολη	nápolyi
νάπολη	nápoly
πείραμα	kísérlet
ούρων	vizeletben
ούρων	vizelet
κρέας	húsok
κρέας	hús
κρέας	húst
επαγγελματικά	szakmai
επαγγελματικά	profi
επαγγελματικά	professzionális
επαγγελματικά	szakmailag
επιφάνειες	felületek
κινγκ	kinga
καθαρή	háló
καθαρή	nettó
καθαρή	net
καθαρή	tisztán
καθαρή	tiszta
καθαρή	tiszta
καθαρή	clean
αποδεκτό	elfogadhatónak
αποδεκτό	elfogadható
κοπέλα	barátnőm
κοπέλα	barátnő
κοπέλα	barátnője
κοπέλα	kislány
κοπέλα	csaj
κοπέλα	lány
σώσει	mentés
σώσει	megmenteni
σώσει	mentése
ρος	ross
θήβα	théba
κλασικό	klasszikus
κλασικό	classic
αιγίδα	védnöksége
αιγίδα	aegis
αιγίδα	égisze
ρέι	ray
αξιοσημείωτη	figyelemreméltó
αξιοσημείωτη	figyelemreméltó
θωμά	thomas
θωμά	tamás
ανζού	anjou
παππούς	nagypapa
παππούς	nagyapa
παππούς	nagypapa
παππούς	nagyapa
γωνίες	szögek
αγόρι	fiú
γνωστούς	ismerősök
ξένους	idegenek
ξένους	kívülállók
τρόμου	horror
τρόμου	rémület
τρόμου	borzalom
ανρί	henri
ντραμς	dob
ντραμς	dobok
θεολόγος	teológus
αναγκαία	szükségesek
αναγκαία	szükséges
στήθος	mellkasi
στήθος	láda
στήθος	mell
στήθος	mellkas
στήθος	melle
στήθος	mell
στήθος	mellek
στήθος	melle
στήθος	mell
ερωτήσεις	kérdés
ερωτήσεις	kérdéseket
ερωτήσεις	kérdések
υποτροφία	ösztöndíj
υποτροφία	ösztöndíjas
υποτροφία	ösztöndíjat
τζιμ	jim
γνωρίζοντας	tudván
γνωρίζοντας	ismerve
γνωρίζοντας	tudva
ιεχωβά	jehova
ναύαρχος	admirális
δουλειές	állás
δουλειές	állások
δουλειές	munkahelyek
δουλειές	üzleti
δουλειές	üzlet
αποτελεσματική	hatékony
αποτελεσματική	hatékonyan
αποτελεσματική	eredményes
αποτελεσματική	hatékony
αποτελεσματική	hatásos
αποτελεσματική	effektív
αποτελεσματική	eredményes
γουέστ	nyugat
γουέστ	nyugati
ερασιτεχνική	amatőrök
ερασιτεχνική	amatőr
εφέ	hatások
εφέ	hatásai
εφέ	hatás
εφέ	hatása
εφέ	hatás
εφέ	effektus
διαφωνία	nézeteltérés
διαφωνία	vitás
διαφωνία	vita
διαφωνία	jogvita
προημιτελικά	előszezon
εξοπλισμού	berendezés
εξοπλισμού	berendezések
εξοπλισμού	felszerelés
εξοπλισμού	felszerelések
επαναφορά	visszaállítani
επαναφορά	helyreállítása
επαναφορά	visszaállítása
επαναφορά	helyreállt
πούλησε	eladva
πούλησε	eladott
πούλησε	elkelt
φράνσις	feri
φράνσις	francis
φράνσις	ferenc
φράνσις	frances
ηλεκτρονικά	elektronika
ηλεκτρονικά	elektronikai
ηλεκτρονικά	elektronikusan
ηλεκτρονικά	elektronikus
στήλες	oszlop
στήλες	oszlopok
αχιλλέα	achilles
αχιλλέα	achille
λείψανα	ereklyéket
αποκάλυψη	jelenések
αποκάλυψη	apokalipszis
αποκάλυψη	jelenések
αποκάλυψη	felfedje
αποκάλυψη	felfedni
ειδικούς	szakértők
ειδικούς	szakemberek
λιθουανία	litvániában
λιθουανία	litvánia
μεταβλητές	változók
γλυπτά	faragások
γλυπτά	szobor
γλυπτά	szobrok
γλυπτά	szobrok
ελπίζω	remélhetőleg
λεωφόρο	boulevard
λεωφόρο	körúton
λεωφόρο	sugárút
λεωφόρο	avenue
λεωφόρο	sugárút
σάββατο	szombati
σάββατο	szombaton
σάββατο	szombat
υπερβολική	túlzott
μουσταφά	mustafa
κογκρέσο	kongresszus
ηλεκτρόνια	elektronok
διαχωρισμός	osztott
διαχωρισμός	szétválasztás
διαχωρισμός	szegregáció
υποτίθεται	állítólag
υποτίθεται	elvileg
ρίκα	rica
συντομογραφία	rövidítés
συντομογραφία	rövidített
χόκεϊ	jégkorong
χόκεϊ	hoki
ρενέ	renee
ρενέ	rené
ρενέ	renée
στοά	alagút
στοά	lodge
στοά	galéria
στοά	galériában
προοδευτική	fokozatos
προοδευτική	haladó
προοδευτική	progresszív
πραγματικός	real
πραγματικός	valós
πραγματικός	igazi
πραγματικός	valódi
τορίνο	torino
τορίνο	torinói
λαιμό	torka
λαιμό	torok
λαιμό	torkát
λαιμό	nyakát
λαιμό	nyaka
λαιμό	nyak
γνωρίσει	találkozott
γνωρίσει	met
γνωρίσει	találkoztunk
γνωρίσει	találkoztam
αναπτύχθηκαν	fejlett
αναπτύχθηκαν	fejlesztett
αναπτύχθηκαν	kifejlesztett
αναπτύχθηκαν	kidolgozott
πρεσβεία	nagykövetség
πρεσβεία	követség
διακήρυξη	kiáltványt
διακήρυξη	nyilatkozat
διακήρυξη	nyilatkozata
φαντασία	képzelet
φαντασία	fantázia
φαντασία	kitaláció
φαντασία	fikció
φαντασία	fantasy
φαντασία	fantázia
σοβιετικό	szovjetek
σοβιετικό	szovjet
συνεισφέρει	hozzájárul
ορεινή	hegyen
ορεινή	hegyi
ορεινή	hegy
ορεινή	hegyek
αναγνώρισης	azonosítás
αναγνώρισης	azonosító
χρήσιμη	hasznos
χρήσιμη	segítőkész
χρήσιμη	hasznos
καταγράφεται	rögzített
καταγράφεται	rögzítve
καταγράφεται	regisztrált
καταγράφεται	nyilvántartott
μειωθεί	csökkent
μειωθεί	csökkentett
επιστήμονας	tudós
μεταβλητή	változtatható
μεταβλητή	változó
βαρκελώνη	barcelonában
βαρκελώνη	barcelonai
βαρκελώνη	barcelona
ιμπραήμ	ibrahim
νικήσει	legyőzni
τρίπολη	tripoli
υποδοχή	slot
υποδοχή	socket
υποδοχή	fogadás
υποδοχή	recepció
υποδοχή	befogadás
υποδοχή	vétel
λειτουργικά	funkcionális
λειτουργικά	működőképes
λειτουργικά	operatív
