oli	இருந்தது
piir	ஓரம்
toodi	கொண்டு
toodi	கொண்டுவரப்பட்டது
föderatsiooni	கூட்டமைப்பு
elanikud	குடியிருப்பாளர்கள்
elanikud	வசிப்பவர்கள்
kasutamiseks	பயன்படுத்து
okupatsiooni	ஆக்கிரமிப்பு
lause	வாக்கியத்தை
lause	வாக்கியம்
kohus	கோர்ட்
kohus	நீதிமன்றம்
vormi	படிவம்
intervjuu	நேர்காணல்
intervjuu	பேட்டி
väljaanne	பதிப்பைப்
väljaanne	பதிப்பு
käib	செல்கிறது
pakkus	வழங்கப்படும்
jugoslaavia	yugoslav
jugoslaavia	யூகோசுலாவியா
pataljon	படையணி
tootmine	உற்பத்தி
tootmine	தயாரிப்பு
tootmine	உற்பத்தி
alumine	கீழ்
alumine	கீழ்நிலை
rida	வரி
rida	கோடு
rida	வரிசை
rida	கிடக்கை
laialdaselt	பரவலாக
alanud	தொடங்கப்பட்டது
alanud	தொடங்கினார்
alanud	தொடங்கியது
alanud	ஆரம்பித்தது
rakud	செல்கள்
perioodi	காலத்தில்
perioodi	காலம்
bosnia	பாஸ்னியா
kukkus	விழுந்தது
kukkus	கைவிடப்பட்டது
kukkus	தவறிய
puudus	தட்டுப்பாடு
langenud	விழுந்த
temperatuuri	வெப்பநிலை
korpus	கார்ப்ஸ்
kaal	எடையை
kaal	எடை
pinge	பதற்றம்
pinge	மின்னழுத்த
funktsiooni	செயல்பாடு
funktsiooni	செயல்
tasuta	இல்லாத
tasuta	இலவசம்
tasuta	இலவச
noored	இளமை
noored	யூத்
noored	இளைஞர்கள்
noored	இளைஞர்
noored	இளைஞர்களின்
noored	இளமையான
noored	இளம்
noored	இளமையாக
madala	குறைவாக
madala	குறைவு
madala	குறைவான
madala	தாழ்வு
madala	குறைந்த
impeeriumi	பேரரசு
pikad	லாங்
pikad	long
pikad	நீண்ட
mets	mets
mets	வுட்ஸ்
mets	காடு
mets	காடுகள்
jää	பனி
jää	ஐஸ்
jää	பனிக்கட்டி
energiat	ஆற்றல்
energiat	ஆற்றலும்
energiat	சக்தி
energiat	எரிசக்தி
leitnant	லெப்டினன்ட்
united	யுனைடெட்
united	ஐக்கிய
united	united
united	ஐக்கியம்
elizabeth	எலிசபெத்
pärsia	persia
pärsia	பாரசீக
eurot	யூரோக்கள்
eurot	eur
sitsiilia	சிசிலியன்
juhib	வழிகாட்டிகள்
pilte	படங்கள்
avastati	கண்டறியப்பட்டுள்ளது
avastati	கண்டறியப்பட்டது
avastati	begin
taavi	டாவி
carlo	கார்லோ
xiv	xiv
uurimine	விசாரணை
uurimine	விசாரணை
uurimine	விசாரணைகள்
kõne	அழை
kõne	அழைக்கவும்
kõne	அழைப்பு
kõne	சொற்பொழிவு
kõne	பேச்சு
katse	சோதனையில்
katse	பரிசோதனை
katse	சோதனை
lühike	குறுகிய
lühike	குறுகியது
lühike	குட்டை
lühike	short
stiil	பாணி
stiil	தோற்றம்
stiil	நடை
stiil	ஸ்டைல்
pesa	அடுக்கு
võit	வெற்றி
selgelt	தெளிவாக
selgelt	தெளிவாகக்
williams	வில்லியம்ஸ்
võimaluse	வாய்ப்பை
võimaluse	வாய்ப்பு
teadlased	ஆராய்ச்சியாளர்கள்
teadlased	விஞ்ஞானிகள்
läbimõõt	விட்டம்
simon	சைமன்
kanda	சுமந்து
kanda	அணிய
kanda	உடுத்தும்
kanda	உடைகள்
online	ஆன்லைனில்
online	இணைப்பில்
online	ஆன்லைன்
näitas	காட்டினார்
näitas	காட்டியது
metal	உலோகம்
metal	உலோக
metal	மெட்டல்
andmebaas	தரவுத்தளம்
andmebaas	தரவுத்தள
lend	விமானம்
mall	வார்ப்பு
mall	வார்ப்புரு
läheduses	அருகில்
läheduses	அருகிலுள்ள
läheduses	அருகாமை
üldine	பிறப்பு
üldine	மொத்தத்தில்
üldine	ஒட்டுமொத்தமாக
üldine	ஒட்டுமொத்த
üldine	பொதுவான
üldine	பொது
üldine	பொதுவாக
üldine	பொதுவானவை
koju	முகப்பு
koju	இல்ல
koju	வீடு
jõuab	அடையும்
miljardit	பில்லியன்
miljardit	டிரில்லியன்
tšiili	சிலி
asju	விஷயங்கள்
asju	பொருள்கள்
olga	ஓல்கா
festival	பண்டிகை
festival	திருவிழா
festival	விழா
nimekiri	பட்டியல்
baltic	பால்டிக்
malli	வார்ப்பு
malli	வார்ப்புரு
punkt	புள்ளி
html	html
var	var
funktsioon	செயல்பாடு
funktsioon	செயல்
kaardi	கார்டு
kaardi	அட்டை
kaardi	சீட்டு
vaimu	ஆவி
vaimu	பேய்
kala	மீன்
kala	மீன்கள்
süüdi	குற்ற
süüdi	குற்றம்
süüdi	குற்றவாளிகள்
süüdi	குற்றவாளி
programm	நிரல்
pildid	பிம்பங்கள்
pildid	தோற்றங்கள்
pildid	படங்கள்
pildid	படங்கள்
vennad	சகோதரர்கள்
vennad	பிரதர்ஸ்
vennad	சகோதரர்களே
vennad	சகோதரர்களே
tähendus	அர்த்தத்தை
tähendus	அர்த்தம்
tähendus	அர்த்தங்கள்
põhjus	காரணமும்
põhjus	காரணம்
põhjus	காரணத்தை
põhjus	காரணம்
põhjus	பாதையில்
probleemi	பிரச்சனை
probleemi	பிரச்சினை
probleemi	சிக்கல்
suletud	மூடப்பட்ட
suletud	மூடிய
suletud	மூடியது
suletud	மூடப்பட்டது
suletud	மூடப்பட்டுள்ளது
boris	போரிஸ்
felix	பெலிக்ஸ்
tõlge	மொழிபெயர்ப்பு
sarnased	ஒத்த
mhz	mhz
olulised	முக்கியமான
olulised	முக்கியமானது
olulised	முக்கியம்
olulised	முக்கிய
loode	வடமேற்கு
loode	வடகிழக்கு
uno	uno
asutaja	நிறுவனர்
seepärast	ஆகையால்
nõus	ஏற்கிறேன்
nõus	ஏற்க
nõus	ஏற்கவும்
nõus	ஏற்கிறேன்
uuringud	விசாரணைகள்
uuringud	ஆய்வு
uuringud	ஆராய்ச்சி
uuringud	ஆய்வுகள்
õigused	அனுமதிகள்
õigused	உரிமைகளை
õigused	உரிமை
õigused	உரிமைகள்
pinus	pinus
sõltumatu	சுதந்திர
afganistani	ஆப்கானிஸ்தான்
afganistani	ஆப்கான்
võimeline	மீதும்
ühine	மூட்டு
ühine	சேர்
ühine	இணை
ühine	சேர
ühine	இணைந்து
osaline	பகுதி
üheksa	ஒன்பது
üheksa	ஒன்பதாவது
jones	ஜோன்ஸ்
nähtud	காணப்பட்டது
rio	ரியோ
samuel	சாமுவேல்
png	png
kehtib	செல்லுபடியாகும்
kehtib	செல்லாத
kehtib	முறையான
ajas	நேரம்
ajas	காலம்
kuninglik	றோயல்
kuninglik	ராயல்
pdf	pdf
kuberner	ஆளுநர்
pariis	பாரிஸ்
xvi	பதினாறாம்
jack	ஜாக்
jack	மந்திரி
jack	ஜேக்
reaktsioon	உணர்ச்சி
reaktsioon	பதிலளிப்பு
reaktsioon	வினை
muidu	இல்லையெனில்
tähe	நட்சத்திர
tähe	நட்சத்திரம்
tähe	ஸ்டார்
minister	அமைச்சர்
seade	சாதனம்
seade	கருவி
seade	உபகரணம்
varssavi	வார்சா
puidust	மரம்
sõber	நண்பன்
sõber	நண்பர்
sõber	நண்பனும்
sõber	தோழி
sõber	நண்பரே
guinea	கினி
guinea	கினியா
trummid	டிரம்ஸ்
ajastu	சகாப்தம்
ajutine	தற்காலிக
tapa	கொன்றுவிடும்
tapa	கொன்று
looma	விலங்கு
vasakul	மீதம்
vasakul	இடது
per	per
populaarne	பிரபலம்
populaarne	பிரபலமானவை
populaarne	பிரபலமானது
king	ராஜா
king	மன்னன்
king	கிங்
king	அரசன்
king	ஷூ
langeb	அருவி
langeb	அருவியில்
paistab	தெரிகிறது
element	உருப்படி
element	உறுப்பு
loomine	படைப்பு
loomine	உருவாக்குதல்
loomine	உருவாக்கம்
loomine	உருவாக்குகிறது
loomine	உருவாக்கப்படுகிறது
anu	அனு
anu	பெக்
anu	பிச்சை
täielik	நிறைவு
täielik	முழுமை
täielik	முழுவதும்
täielik	முழுமையான
täielik	நிறைந்த
täielik	முழுமை
täielik	முழுவதும்
täielik	முழு
seisund	நிலையை
seisund	நிலையைப்
seisund	நிலையில்
seisund	நிபந்தனை
slovakkia	ஸ்லோவாக்
napoli	நாபொலி
taim	ஆலை
taim	தாவரம்
taim	செடி
ülesanne	பணி
sõjalise	இராணுவ
