और	та
चिकित्सीय	медичний
चिकित्सीय	medical
चिकित्सीय	медична
चिकित्सीय	медичні
रोबोट	робот
छोड़ा	пропущених
छोड़ा	пропущено
छोड़ा	припинено
छोड़ा	перервано
व्हिस्की	віскі
ज़्यादातर	здебільшого
ज़्यादातर	переважно
नागरिकता	громадянство
समृद्धि	процвітання
अक्तूबर	жовтень
अक्तूबर	жовтня
अक्तूबर	жовтні
अक्तूबर	жовтня
एक्ट	діяти
एक्ट	акт
जोकर	джек
जोकर	клоун
मित्रों	друзями
मित्रों	друзів
मित्रों	друзі
