dhe	és
përjashtim	kivétel
biblioteka	könyvtárak
biblioteka	könyvtári
biblioteka	könyvtár
biblioteka	könyvtárban
shpirti	szellem
shpirti	lélek
shpirti	lélek
shpirti	soul
shpirti	lelkem
shpirti	lelked
vesh	fül
vesh	füle
vesh	viselni
vesh	visel
total	teljes
total	összesen
paqe	béke
botim	kiadvány
botim	közzététel
ligë	league
ligë	liga
përmbajnë	tartalmaznak
patriotike	hazafias
francisco	francisco
zhanri	műfaj
rrugëve	utcákon
rrugëve	utcák
rrugëve	utakon
rrugëve	utak
suksesshëm	sikeres
suksesshëm	sikeresen
qendrat	központok
qendrat	központok
kampionati	bajnokság
net	háló
net	nettó
net	net
net	éjszakák
net	éjszakánként
force	force
force	erő
referenca	hivatkozás
referenca	hivatkozásokat
referenca	hivatkozások
referenca	hivatkozás
referenca	referencia
referenca	utalás
mungesa	hiányában
mungesa	távollét
mungesa	hiánya
mungesa	hiány
din	din
din	dean
din	dékán
shfaqje	mutasd
shfaqje	show
poetike	költői
nato	nato
bien	esés
bien	zuhanás
bien	zuhan
bien	esés
bien	őszi
bien	zuhanás
bien	ősszel
bien	ősz
policia	rendőrség
policia	rendőr
koka	fejet
koka	fej
koka	fejét
koka	fej
koka	fejek
koka	fejeket
fuqia	energia
fuqia	erő
fuqia	power
fuqia	hatalom
funksioni	függvény
funksioni	funkció
grafik	grafikon
grafik	grafikus
grafik	grafikai
grafik	grafikus
adem	ádám
adem	adam
rama	rama
asht	csontos
asht	csont
shpellë	barlang
shpellë	barlangot
rrjeti	rács
rrjeti	hálózat
rrjeti	hálózati
rrjeti	network
tregoi	jelezték
tregoi	feltüntetett
tregoi	jelezte
tregoi	mutatta
tregoi	mutatott
tregoi	megmutatta
kulturë	tenyésztés
kulturë	kultúra
edit	edith
vija	csíkos
vija	csíkos
brazil	brazília
brazil	brasil
victoria	viktória
victoria	victoria
calais	calais
vërtet	tényleg
vërtet	igazán
afro	afro
ferdinand	ferdinand
përgjegjës	felelősségteljes
përgjegjës	felelős
përgjegjës	kurátor
dokumente	iratok
dokumente	dokumentumok
dokumente	okmányok
dokumente	dokumentum
site	helyszínek
site	oldalak
miri	miri
miri	legjobbak
miri	legjobb
miri	best
karakteristikat	mutatók
karakteristikat	jellemzők
karakteristikat	jellemzői
karakteristikat	tulajdonságok
romani	római
romani	roman
romani	újszerű
romani	regény
romani	romani
romani	roma
london	londoni
london	londonban
london	london
london	londonba
juridike	jogi
juridike	legális
juridike	törvényes
afrikë	afrikai
afrikë	afrika
europiane	európai
tipike	jellemző
tipike	tipikus
tipike	jellegzetes
ushqim	étel
ushqim	élelem
ushqim	élelmiszerek
ushqim	táplálék
ushqim	élelmiszer
mbështetje	támogatás
mbështetje	támogatást
bote	világ
bote	world
bote	vilag
studioi	tanult
studioi	tanultam
lira	líra
lira	olcsó
lira	ingyenes
lira	ingyen
lira	free
lira	szabad
ushtarë	katonák
njohuri	tudás
njohuri	ismeretek
male	hegység
male	hegyek
shenja	jelek
shenja	jelzések
shenja	táblák
shenja	hegek
shenja	sebek
shenja	sebhely
menduar	hittem
menduar	gondoltam
menduar	gondolat
mureve	falak
mureve	falakat
ishulli	sziget
ishulli	szigeten
software	szoftverek
software	szoftver
nxënësit	diákok
nxënësit	hallgatók
nxënësit	tanulók
nxënësit	tanulók
shkencat	tudományok
zero	nulla
zero	zéró
zero	zero
west	nyugat
west	nyugati
austri	ausztria
secila	mindegyik
vetes	magam
shesh	square
shesh	szögletes
shesh	négyzetes
shesh	tér
shesh	négyzet
gjinia	nemek
gjinia	nemi
gjinia	neme
skena	jelenet
skena	színpad
skena	színpadon
sigurt	biztonságos
sigurt	biztonságban
sigurt	széf
sigurt	biztonság
kufi	határ
kufi	határ
kufi	határon
kufi	határokon
kufi	határ
kufi	korlátozás
kufi	határérték
kufi	limit
kufi	korlát
alt	alt
negative	negatív
aktiviteti	feladat
aktiviteti	tevékenységek
aktiviteti	tevékenység
aktiviteti	aktivitás
amerikë	amerika
amerikë	america
mesfushor	középpályás
figurat	képeket
figurat	képek
figurat	számadatok
figurat	számok
figurat	figurák
box	box
box	rovat
box	láda
box	doboz
fuqitë	powers
fuqitë	hatáskörök
fuqitë	hatáskör
jerry	jerry
shtëpitë	házak
shtëpitë	házakat
vendase	hazai
vendase	belföldi
vendase	bennszülött
vendase	őshonos
vendase	belföldi
vendase	őslakos
vendase	helyi
vendase	bennszülött
vendase	őslakos
vendase	őshonos
vendase	bennszülöttek
poeti	költő
kroaci	horvátország
alternative	alternatív
alternative	alternatíva
ndryshimi	különbség
ndryshimi	változás
ndryshimi	változtatás
ndryshimi	megváltozott
ndryshimi	változások
asnjëherë	sosem
asnjëherë	soha
katolik	katolikus
katolik	katolikusok
pyetje	kérdés
pyetje	kérdés
pyetje	kérdéseket
pyetje	kérdések
morri	vette
morri	elvitte
tërhequr	húzott
tërhequr	rajzolt
tërhequr	kivont
tërhequr	visszavont
tërhequr	visszavonják
saudite	szaúdi
saudite	szaúd
report	jelentést
report	jelentés
report	beszámoló
rajonet	régiói
rajonet	régiók
suedia	svédország
string	string
ndeshja	mérkőzés
ndeshja	egyezés
ndeshja	találat
ndeshja	meccs
ndeshja	gyufa
ndeshja	egyezik
edward	edward
reale	real
reale	valós
reale	igazi
reale	valódi
rusi	oroszország
news	hírek
news	hír
aktivitetin	tevékenységek
aktivitetin	tevékenység
aktivitetin	aktivitás
zgjidhet	megoldott
zgjidhet	megoldani
zgjidhet	megoldódott
zgjidhet	megoldva
zgjidhet	megoldott
zgjidhet	megoldotta
zgjidhet	megoldva
drama	dráma
drama	drama
sheiku	sejk
adriatik	adriai
adriatik	adria
djem	fiuk
djem	fiúk
djem	pasik
djem	srácok
shkakton	okok
shkakton	okozza
shkakton	okoz
programin	program
kompleks	összetett
kompleks	komplex
kompleks	összetett
kompleks	vegyület
njësitë	egységek
njësitë	egység
njësitë	jogalanyok
njësitë	szervezetek
njësitë	létesítmények
ligjin	jogszabályok
ligjin	jog
ligjin	jogszabály
ligjin	törvény
komuniteti	közösség
komuniteti	közösségi
meshkuj	hímek
meshkuj	férfi
meshkuj	férfiak
meshkuj	emberek
kim	kim
fisit	törzs
albumin	album
gra	nők
gra	asszonyok
gra	női
gra	nő
bimë	üzemek
bimë	növények
bimë	növény
bimë	üzem
bimë	növény
bas	bass
bas	basszus
fan	ventilátor
fan	rajongó
fan	fan
fan	fanni
natyra	jelleg
natyra	természet
karriera	karrier
karriera	karrier
përdoruesi	felhasználónév
përdoruesi	felhasználó
përdoruesi	felhasználói
shumtë	számos
zgjeruar	bővült
zgjeruar	kiterjesztett
zgjeruar	kibővített
zgjeruar	terjeszkedni
mjekësore	orvosi
zemra	szívem
zemra	szívvel
zemra	szív
gje	izé
gje	dolog
zjarr	tűz
zjarr	tábortűz
mjet	szerszám
mjet	eszköz
era	szél
era	szelet
trajner	edző
trajner	edző
komiteti	bizottság
diplomuar	végzett
diplomuar	diplomás
diplomuar	végzős
maqedonia	macedónia
sidoqoftë	mindegy
shitur	eladva
shitur	eladott
shitur	elkelt
lugina	völgyet
lugina	völgy
lugina	völgyben
lugina	valley
lugina	völgyek
kopje	másolat
kopje	másolatot
kopje	másolat
poste	poste
burra	férfi
burra	férfiak
burra	emberek
lirinë	szabadság
hero	hős
zagreb	zágráb
vajzë	kislány
vajzë	csaj
vajzë	lány
turqia	pulyka
turqia	törökország
kontratë	szerződéssel
kontratë	szerződés
turqit	törökök
vendbanimet	telepek
vendbanimet	települések
organizatë	szervezés
organizatë	szervezet
gara	faj
gara	futam
gara	verseny
gara	racing
gjysma	fele
studim	vizsgálat
studim	tanulmányok
studim	tanulás
studim	tanulmány
aktivitetet	tevékenységei
aktivitetet	tevékenységek
aktivitetet	tevékenység
aktivitetet	feladatai
aktivitetet	feladatok
shkatërruar	tönkretette
shkatërruar	tönkrement
shkatërruar	tönkretett
shkatërruar	megsemmisült
shkatërruar	elpusztult
shkatërruar	elpusztította
pali	paul
pali	pál
pali	bukott
pali	elesett
rastet	ügyek
rastet	esetekben
rastet	esetek
miqësore	baráti
miqësore	barátságosak
miqësore	barátságos
profesionist	szakmai
profesionist	profi
profesionist	professzionális
shkrim	írással
shkrim	írás
shkrim	írása
lagje	környéken
lagje	szomszédság
lagje	környék
lagje	szomszédsági
lagje	szomszédság
lagje	környék
nen	alatt
nen	alatta
nen	alá
tabela	táblázat
tabela	asztali
tabela	tábla
tabela	asztal
temë	téma
temë	téma
sipërfaqes	felszín
sipërfaqes	felület
sipërfaqes	felszíni
shkalla	létra
shkalla	mérleg
shkalla	skálán
shkalla	skála
shkalla	fokozat
shkalla	diploma
shkalla	fok
champions	bajnokok
shkronja	leveleket
shkronja	betűk
shkronja	levelek
shkronja	karakterek
shkronja	szereplők
qelizat	sejtek
qelizat	cellák
fundin	szoknya
fundin	szoknyát
brigjet	partok
brigjet	shores
besnik	hű
besnik	lojális
besnik	hűségesek
besnik	hűséges
besnik	hűségesek
besnik	hűséges
bashkëkohore	kortárs
komunikimit	kommunikáció
komunikimit	közlemény
komunikimit	kommunikációs
serbët	szerbek
përgjigje	válasz
përgjigje	válasz
komisioni	bizottság
komisioni	jutalék
komisioni	jutalékot
pushtuar	kísért
manastir	kolostorban
manastir	kolostor
manastir	kolostor
manastir	zárda
specifike	specifikus
specifike	konkrét
thirrje	hívás
thirrje	hívd
shpirtin	lélek
shpirtin	soul
shpirtin	lelkem
shpirtin	lelked
programet	programok
programet	alkalmazások
programet	alkalmazások
programet	kérelmek
programet	szoftverek
programet	szoftver
drejtori	rendező
drejtori	igazgató
raport	jelentést
raport	jelentés
raport	beszámoló
mbrapa	vissza
ndarjen	megosztás
ndarjen	megosztási
diplomatike	diplomáciai
diplomatike	diplomata
shkruante	írt
shkruante	irtam
shkruante	írta
shkruante	írtam
shekujt	évszázadok
shekujt	évszázadokkal
motra	nővérek
motra	testvérek
motra	nővérem
kongresin	kongresszus
hyjnore	isteni
aktivitete	tevékenységei
aktivitete	tevékenységek
aktivitete	tevékenység
aktivitete	feladatai
aktivitete	feladatok
industria	ágazat
industria	iparág
industria	ipar
lartësia	magassága
lartësia	magasság
verdhë	sárgák
verdhë	sárga
shpejtësia	sebesség
shpejtësia	fordulatszám
shpejtësia	gyorsaság
zone	övezet
zone	zóna
naftës	olaj
naftës	kőolaj
naftës	olajjal
naftës	olajat
bazat	alapokat
bazat	alapok
bazat	bázisok
kundërt	fordítva
kundërt	fordított
kundërt	szemben
kundërt	ellentétes
fjale	szó
fjale	szava
fjale	szavakat
fjale	szavak
pjesëmarrës	résztvevő
pjesëmarrës	részvétel
pjesëmarrës	résztvevőknek
pjesëmarrës	résztvevők
pjesëmarrës	résztvevő
pjesëmarrës	részvételi
dukuri	jelenség
erdhën	jött
qemal	kemal
kafshëve	állat
kafshëve	állatok
kafshëve	állati
kafshëve	állatok
kafshëve	állat
pozitive	pozitívak
pozitive	pozitív
epoka	korszak
ndarje	hadosztály
ndarje	körzet
ndarje	részleg
ndarje	divízió
ndarje	szétválasztás
ndarje	szakítás
fqinje	szomszédom
fqinje	szomszédok
fqinje	szomszéd
washington	washingtonban
washington	washington
pasuri	vagyon
pasuri	szerencse
pasuri	vagyont
pasuri	gazdagság
pasuri	gazdagság
pasuri	jólét
pasuri	vagyon
rrjet	rács
rrjet	hálózat
rrjet	hálózati
rrjet	network
sezon	szezont
sezon	idény
sezon	évszak
sezon	évad
sezon	szezon
federale	szövetségi
display	kijelző
display	megjelenítés
display	megjelenítési
profili	adatlap
profili	profil
shembuj	példák
shembuj	példákat
shembuj	példa
ngarkuar	feltöltött
ngarkuar	feltöltve
ngarkuar	töltve
ngarkuar	terhelt
ngarkuar	töltött
betejë	harc
betejë	csata
aftësi	készségek
aftësi	képességek
aftësi	készség
aftësi	szakértelem
aftësi	képesség
aftësi	készség
aftësi	képesség
aftësi	képességek
drejtpërdrejtë	közvetlen
drejtpërdrejtë	direct
drejtpërdrejtë	közvetlenül
drejtpërdrejtë	egyenes
teknik	műszaki
teknik	technikai
teknik	technikus
ministri	miniszter
pjetër	peter
pjetër	péter
there	lemészárolta
there	lemészárolták
mjetet	eszközök
mjetet	szerszám
mjetet	szerszámok
ketu	itt
cfg	cfg
aftësitë	készségek
aftësitë	képességek
aftësitë	készség
aftësitë	szakértelem
aftësitë	képesség
aftësitë	készség
aftësitë	képességeit
aftësitë	képességek
aftësitë	képességek
sulmet	támadások
sulmet	támad
sulmet	támadásokat
familjeve	családok
nikolla	nikola
nikolla	nicholas
nikolla	miklós
zgjidhje	megoldást
zgjidhje	megoldás
zgjidhje	oldat
zgjidhje	megoldások
zgjidhje	megoldásokat
punët	ügyi
punët	állás
punët	állások
punët	munkahelyek
punët	hajdina
nil	neil
nil	nílus
madhësia	mérete
madhësia	méret
teatër	színház
teatër	színházi
teatër	színház
dispozicion	elérhető
dispozicion	rendelhető
last	utoljára
last	utolsónak
last	last
last	utolsó
teknika	technika
teknika	technikák
tregut	piac
tregut	piaci
tregut	market
gjaku	vér
gjaku	véres
gjaku	blood
romakët	rómaiak
vendore	helyi
bardha	fehér
bardha	csíkokat
tregtisë	kereskedés
tregtisë	csere
tregtisë	kereskedelem
tregtisë	kereskedelmi
sasia	összeg
sasia	mennyiség
programe	programok
programe	programozás
programe	programozási
programe	programok
programe	szoftverek
programe	szoftver
filmave	mozi
filmave	filmek
filmave	filmeket
filozofi	filozófia
shërbimi	kiszolgálás
shërbimi	szerviz
shërbimi	szolgálat
shërbimi	szolgáltatás
ahmed	ahmed
parlamenti	parlament
zeza	fekete
zeza	black
hungarisë	hungary
hungarisë	magyarország
juglindore	délkelet
juglindore	délkelet
juglindore	délkeleti
vogel	vogel
epirit	epiruszi
kolona	oszlop
harry	harry
texas	texasi
texas	texas
texas	texasban
arsyeja	oka
letërsia	irodalom
gjera	dolgok
gjera	dolgokat
thyer	megtört
thyer	törött
thyer	törve
gruan	feleségem
gruan	felesége
gruan	feleség
gjithsesi	mindegy
punonte	bevált
punonte	dolgozott
punonte	működött
hynë	bevitt
hynë	belépett
hynë	beléptem
hynë	lépett
ishull	sziget
ishull	szigeten
pranishëm	ajándék
pranishëm	jelen
largët	távoli
largët	távirányító
largët	távoli
sami	sammy
ulur	ül
ulur	ülve
ulur	ülök
gjykata	bíróság
gjykata	udvar
gjykata	court
gjykata	számvevőszék
situata	szituáció
situata	helyzet
situata	helyzetekben
situata	helyzetek
gjuhësore	nyelvi
ndihmoi	segített
ndihmoi	segítettek
vazhdojnë	folytasd
vazhdojnë	folytatás
carl	carl
ekspozita	kiállítás
ekspozita	bemutató
ekspozita	kiállítása
ekspozita	kiállítások
parimet	alapelvei
parimet	elvek
parimet	alapelvek
institucioneve	intézmények
varësi	függőség
metodat	módszer
metodat	módszerek
kontroll	kontroll
kontroll	irányítás
kontroll	vezérlő
kontroll	ellenőrzési
kontroll	ellenőrzés
côte	côte
filozofike	filozófiai
mure	falak
mure	falakat
karakteristika	mutatók
karakteristika	jellemzők
karakteristika	jellemzői
karakteristika	tulajdonságok
ministrisë	minisztérium
komplekse	összetett
komplekse	komplex
dokument	okmány
dokument	okirat
dokument	dokumentum
ekipet	crews
ekipet	csapatok
sëbashku	együtt
problemi	gond
problemi	probléma
problemi	baj
records	feljegyzések
records	records
records	nyilvántartások
records	nyilvántartás
makinë	gépezet
makinë	gép
makinë	autóval
makinë	kocsi
makinë	autó
makinë	kocsival
kundra	ellene
kundra	ellen
maría	maría
majë	felül
majë	top
majë	csúcs
majë	felső
majë	legfelső
studentët	diákok
studentët	hallgatók
studentët	tanulók
skenari	forgatókönyv
skenari	forgatókönyvet
skenari	forgatókönyv
skenari	forgatókönyv
skenari	forgatókönyvet
franz	franz
sovjetike	szovjetek
sovjetike	szovjet
duan	akarsz
duan	akar
duan	akarod
duan	akarom
juve	juve
islami	iszlám
kontribut	járulék
kontribut	hozzájárulás
hollë	vékony
hollë	sovány
nëntori	november
nëntori	novemberi
nëntori	novemberben
gjurmët	nyomok
gjurmët	nyomokat
gjurmët	sínek
elektrik	elektromos
elektrik	villamos
elektrik	villany
elektrik	elektromos
ronaldo	ronaldo
vendbanimi	tartózkodási
vendbanimi	lakóhely
vendbanimi	megegyezés
vendbanimi	elszámolási
vendbanimi	rendezés
vendbanimi	egyezség
vendbanimi	település
vendbanimi	elszámolás
fillimet	kezdetek
redaktor	szerkesztője
redaktor	szerkesztő
parlamentare	parlamenti
grekët	görögök
thuaj	mondd
thuaj	mondd
auf	auf
vendndodhja	helyszín
vendndodhja	hely
vendndodhja	elhelyezkedés
tjetri	következő
nxehtë	forró
nxehtë	hot
nxehtë	meleg
nxehtë	dögös
alfred	alfred
tempull	templom
tempull	szentély
tempull	temploma
tempull	temple
lee	lee
midi	midi
port	kikötők
port	kikötő
port	port
versioni	verzió
versioni	változat
like	mint
like	like
like	tetszik
federata	föderáció
federata	szövetség
federata	szövetségek
suedi	svédország
bujqësisë	mezőgazdasági
bujqësisë	mezőgazdaság
popujt	népek
long	hosszú
çon	érdeklődők
çon	vezet
çon	érdeklődő
krejtësisht	teljesen
krejtësisht	teljesen
vargje	verseket
vargje	szöveget
vargje	szöveg
vargje	szövegek
für	für
madhësi	mérete
madhësi	méret
shkencë	tudomány
said	saeed
politikën	szabályzat
politikën	politika
politikën	politika
opera	opera
opera	operát
ajrit	levegőben
rajonale	regionális
revolucionit	forradalom
ardhjen	érkezés
nevoja	kell
nevoja	szükséges
nevoja	szükséglet
latinisht	latin
latinisht	latinul
pësoi	szenvedett
industrisë	ágazat
industrisë	iparág
industrisë	ipar
botua	közzétette
botua	publikált
botua	közzétett
themelimi	telephely
themelimi	létesítmény
themelimi	létrehozása
themelimi	letelepedés
themelimi	alapító
java	héten
java	hét
java	java
mundëson	megengedi
mundëson	lehetővé
dëgjuar	hallott
dëgjuar	hallottam
val	val
kufiri	határ
kufiri	korlátozás
kufiri	határérték
kufiri	limit
kufiri	korlát
kufiri	határ
kufiri	határon
kufiri	határokon
nevojat	kell
nevojat	szükséglet
nevojat	szükségletei
nevojat	szükségletek
mekanike	mechanikai
mekanike	mechanikus
mendimi	hittem
mendimi	gondoltam
mendimi	gondolat
mendimi	gondolkodásmód
djemtë	fiuk
djemtë	fiúk
dokumentet	iratok
dokumentet	dokumentumok
dokumentet	okmányok
dokumentet	dokumentum
ylli	csillagos
ylli	csillag
ylli	sztár
profesional	szakmai
profesional	profi
profesional	professzionális
autoritetet	hatóságok
stadiumi	stadion
stadiumi	stadionban
zhvillohen	fejlődni
rresht	sort
rresht	sor
als	als
lëvizjet	mozog
lëvizjet	mozgását
murit	wall
murit	fali
murit	falat
murit	fal
personat	személyek
personat	emberek
vera	vera
vera	summer
vera	nyári
vera	nyáron
vera	nyár
arrihet	elérte
arrihet	elért
arrihet	teljesült
arrihet	megvalósult
arrihet	elért
mbrojtëse	védekező
mbrojtëse	védekezés
august	augusztusban
august	august
august	augusztus
big	nagyok
big	nagy
morale	morális
morale	erkölcs
morale	erkölcsös
morale	erkölcsi
aktual	áramlat
aktual	jelenlegi
aktual	aktuális
sulm	támadás
sulm	támadás
organizimi	szervezés
organizimi	szervezet
organizimi	megszervezése
organizimi	szervezés
organizimi	szervezet
organizimi	beállítás
organizimi	csapda
funksionet	függvény
funksionet	funkció
funksionet	funkciók
funksionet	feladatok
përputhje	megfelelés
përputhje	megfelelőség
përputhje	megfeleltetés
wilhelm	wilhelm
armëve	fegyver
armëve	fegyverek
redaktuar	szerkesztett
dan	dan
austriake	osztrák
