και	och
κανάλι	kanalen
νίκησε	besegrade
νίκησε	besegrat
νίκησε	besegrades
νίκησε	besegrad
γράψει	skriftliga
γράψει	skrivet
γράψει	skrivit
γράψει	skriftligt
γράψει	skrivna
γεωγραφία	geografi
έστειλε	skickas
έστειλε	skickade
έστειλε	skickat
έστειλε	skickad
ολοκληρώθηκε	slutfört
ολοκληρώθηκε	avslutad
ολοκληρώθηκε	avslutade
ολοκληρώθηκε	slutförd
ολοκληρώθηκε	avslutat
ολοκληρώθηκε	kompletta
ολοκληρώθηκε	fullständigt
ολοκληρώθηκε	slutför
ολοκληρώθηκε	komplett
ολοκληρώθηκε	fullständig
γεωργία	jordbruket
γεωργία	jordbruk
γεωργία	lantbruk
αγάπη	kärlek
αγάπη	älska
αγάπη	love
αγάπη	älskar
βουλγαρία	bulgarien
φτάσει	anländer
φτάσει	anlända
φτάσει	räckvidden
φτάσει	reach
φτάσει	nå
φτάσει	räckvidd
άμεση	direkta
άμεση	regissera
άμεση	direkt
άμεση	direct
άμεση	omedelbart
άμεση	omedelbara
άμεση	omedelbar
θεόδωρος	theodoros
διοικητικά	administrativa
διοικητικά	administrativ
διοικητικά	administrativt
ελένη	eleni
ελένη	helen
παναγιώτης	panagiotis
δράσης	aktion
δράσης	åtgärder
δράσης	åtgärd
δράσης	handling
δράσης	agerande
τοποθεσία	platsen
τοποθεσία	läge
τοποθεσία	plats
σύνδεσμος	länk
σύνδεσμος	länken
σύνδεσμος	länka
ανανέωση	uppdatera
ανανέωση	förnyat
ανανέωση	förnyelse
πλήρες	fulla
πλήρες	fullständig
πλήρες	full
πλήρες	fullt
πλήρες	kompletta
πλήρες	fullständigt
πλήρες	slutför
πλήρες	komplett
πλήρες	fullständig
θάνατος	död
θάνατος	döden
θάνατος	death
θάνατος	dödsfall
τοπικό	lokala
τοπικό	lokalt
τοπικό	lokal
τοπικό	local
γενικό	allmän
γενικό	allmänna
γενικό	allmänt
τζάκσον	jackson
πατρίδα	fosterland
πατρίδα	fosterlandet
πατρίδα	hem
πατρίδα	hemma
πατρίδα	hemmet
πατρίδα	home
πατρίδα	hemland
πατρίδα	hembygd
πατρίδα	homeland
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	fotografering
φωτογραφία	fotografi
φωτογραφία	fotografera
φωτογραφία	foto
φωτογραφία	fotografi
φωτογραφία	fota
φωτογραφία	bilden
φωτογραφία	bild
κατεύθυνση	riktningen
κατεύθυνση	riktning
κατεύθυνση	rubrik
ηρακλής	hercules
ηρακλής	herkules
κόσμος	world
κόσμος	värld
κόσμος	världen
κόσμος	människor
κόσμος	personer
κόσμος	folk
κόσμος	people
καλύπτει	omslag
καλύπτει	täcker
καλύπτει	omfattar
καλύπτει	överdrag
καλύπτει	täcker
καλύπτει	täckande
καλύπτει	täcka
αναπτύχθηκε	utvecklat
αναπτύχθηκε	utvecklad
αναπτύχθηκε	utvecklades
αναπτύχθηκε	utvecklade
αναπτύχθηκε	utvecklats
δυναστεία	dynastin
μεταφέρθηκε	flyttade
μεταφέρθηκε	flyttat
μεταφέρθηκε	rörd
μεταφέρθηκε	flyttad
μεταφέρθηκε	förflyttad
μεταφέρθηκε	överförde
μεταφέρθηκε	överfört
μεταφέρθηκε	överförda
μεταφέρθηκε	överförd
περιγράφει	beskriver
περιγράφει	beskrivs
νικητής	segrare
νικητής	vinnare
νικητής	vinnaren
μουσικό	musiker
προσφέρει	erbjuder
προσφέρει	erbjudanden
όργανο	instrument
όργανο	instrumentet
όργανο	organ
όργανο	organet
γένος	kön
γένος	släktet
γένος	släkte
μόνον	bara
μόνον	enbart
μόνον	endast
παράγει	genererar
παράγει	producerar
ανδρέα	andreas
προκαλεί	orsakar
προκαλεί	orsaker
μείωση	reduktion
μείωση	minskning
μείωση	reducering
μείωση	nedsättning
μείωση	sänkning
μείωση	minska
μείωση	minskning
κατασκευάστηκε	byggt
κατασκευάστηκε	byggda
κατασκευάστηκε	byggd
κατασκευάστηκε	byggde
κατασκευάστηκε	konstruerade
κατασκευάστηκε	konstruerat
κατασκευάστηκε	konstruerad
ιατρική	medicin
ιατρική	läkemedel
ιατρική	medicinska
ιατρική	medicinsk
ιατρική	medicinskt
κύπελλα	cups
κύπελλα	muggar
κύπελλα	koppar
προσέγγιση	tillvägagångssätt
προσέγγιση	inflygning
πλανήτη	planet
πλανήτη	planeten
δημοσιογράφος	journalisten
δημοσιογράφος	journalist
δημοσιογράφος	reportern
δημοσιογράφος	journalist
δημοσιογράφος	reporter
εξέγερση	uppror
εξέγερση	uppror
εξέγερση	revolt
εξέγερση	upploppet
εξέγερση	upplopp
εξέγερση	revolt
εξέγερση	uppror
εξέγερση	upproret
λήξη	slutet
λήξη	end
λήξη	slut
λήξη	avsluta
λήξη	upphöra
λήξη	avslutande
λήξη	upphörande
λήξη	uppsägning
λήξη	upphörande
άγγλος	engelsman
άγγλος	engelsmannen
ινδία	indiska
ινδία	india
ινδία	indiskt
ινδία	indien
ακτές	kusterna
ακτές	kuster
ακτές	kusten
ακτές	kust
ακτές	coast
εμπορική	reklamfilm
εμπορική	kommersiell
εμπορική	kommersiella
εμπορική	kommersiellt
επεισόδια	avsnitt
επεισόδια	episoder
αντίσταση	motstånd
αντίσταση	motståndskraft
αντίσταση	resistens
αντίσταση	motståndsrörelsen
αντίσταση	beständighet
διακρίσεις	diskriminering
διακρίσεις	diskriminerande
φωτογραφίες	fotografier
φωτογραφίες	foton
φωτογραφίες	bilder
φωτογραφίες	tavlor
φωτογραφίες	pictures
φωτογραφίες	bilder
καρλ	karl
καρλ	carl
διάδοχος	arvinge
διάδοχος	arvtagare
διάδοχος	efterföljare
διάδοχος	efterträdare
έντονη	intensivt
έντονη	intensiv
έντονη	intensiva
παλαιά	gamla
παλαιά	gammal
παλαιά	gammalt
παίκτες	spelare
κύκλο	circle
κύκλο	cirkel
κύκλο	cirklar
κύκλο	cirkeln
κύκλο	kretslopp
κύκλο	cykel
αρνήθηκε	nekad
αρνήθηκε	förnekade
αρνήθηκε	nekat
αρνήθηκε	förnekat
αρνήθηκε	nekas
αρνήθηκε	avvisat
αρνήθηκε	avböjde
αρνήθηκε	vägrade
αρνήθηκε	vägrat
υλικά	material
υλικά	materiellt
υλικά	material
γνώση	kunskap
γνώση	kunskaper
γνώση	kännedom
γνώση	vetskap
βρήκε	funnen
βρήκε	hittad
βρήκε	hittades
βρήκε	hittas
βρήκε	hittat
βρήκε	hittade
βασική	grundläggande
βασική	basic
πρόσφατα	nyligen
πρόσφατα	senaste
πρόσφατα	nyligen
λογοτεχνία	litteratur
λογοτεχνία	litteraturen
ρωσική	ryss
ρωσική	ryskt
ρωσική	rysk
ρωσική	ryska
χημεία	kemi
συμμαχία	alliance
συμμαχία	allians
συμμαχία	alliansen
ιδέες	uppslag
ιδέες	idéer
πίνακες	tabeller
πίνακες	bord
πίνακες	tabellerna
πίνακες	målningar
πίνακες	tavlor
λογαριασμό	konto
λογαριασμό	kontot
παραγωγός	producent
παραγωγός	tillverkare
παραγωγός	tillverkaren
γενικές	allmän
γενικές	allmänna
γενικές	allmänt
ολλανδία	nederländerna
προφίλ	profil
προφίλ	profilen
προφίλ	profiler
κλίμα	klimatet
κλίμα	klimat
σπίτια	hemmen
σπίτια	husen
σπίτια	hus
ικανότητα	färdighet
ικανότητα	skicklighet
ικανότητα	kapacitet
ικανότητα	förmågan
ικανότητα	förmåga
αποκτήσει	förvärvade
αποκτήσει	förvärvats
αποκτήσει	förvärvat
αποκτήσει	förvärvad
αποκτήσει	förvärvar
αποκτήσει	förvärva
αποκτήσει	införskaffa
μνημεία	minnesmärken
μνημεία	monument
λαμβάνει	mottar
λαμβάνει	erhåller
λαμβάνει	uppbär
σπάνια	sällan
σπάνια	sällsynta
σπάνια	sällsynt
διαγωνισμό	tävling
μαθηματικά	matte
μαθηματικά	matematik
μαθηματικά	matematik
μαθηματικά	matte
μαθηματικά	matematik
γέφυρα	bridge
γέφυρα	bro
γέφυρα	bron
γέφυρα	brygga
γέφυρα	bryggan
προσοχή	uppmärksamhet
είσοδο	entré
είσοδο	ingång
πυκνότητα	densitet
πυκνότητα	täthet
πιθανότατα	troligtvis
πιθανότατα	förmodligen
πιθανότατα	troligen
πιθανότατα	antagligen
υπουργοί	ministrarna
υπουργοί	ministrar
μαύρο	black
μαύρο	svart
μαύρο	svarta
φύλλα	kort
φύλλα	cards
φύλλα	kortspel
φύλλα	löv
φύλλα	löven
φύλλα	blad
φύλλα	tabeller
φύλλα	plåt
φύλλα	lakan
φύλλα	blad
κίνδυνο	riskera
κίνδυνο	risk
κίνδυνο	risker
κίνδυνο	fara
αλλιώς	annars
πραγματικά	verkligen
πραγματικά	verkligen
μικρότερη	mindre
μικρότερη	kortare
σφαίρα	sfären
σφαίρα	klot
σφαίρα	sfär
σφαίρα	kulan
σφαίρα	kula
βάθος	djup
βάθος	djupet
βήμα	kliv
βήμα	step
βήμα	steg
έλλειψη	brist
έλλειψη	avsaknad
έλλειψη	brist
έλλειψη	brist
εγκαταστάσεις	installationer
εγκαταστάσεις	anläggningar
εγκαταστάσεις	installerar
εγκαταστάσεις	installationer
εγκαταστάσεις	anläggningar
εγκαταστάσεις	faciliteter
υψηλή	high
υψηλή	höga
υψηλή	hög
υψηλή	högt
κοινότητες	gemenskaperna
κοινότητες	samhällen
κοινότητες	gemenskaper
βρέθηκαν	funnen
βρέθηκαν	hittad
βρέθηκαν	hittades
βρέθηκαν	hittas
βρέθηκαν	hittat
βρέθηκαν	hittade
κατάλογο	katalogen
κατάλογο	katalog
κατάλογο	katalog
κατάλογο	sortiment
κατάλογο	katalogen
κατάλογο	katalog
κυριαρχία	överhöghet
κυριαρχία	suveräniteten
κυριαρχία	suveränitet
κυριαρχία	dominans
κυριαρχία	herravälde
κυριαρχία	dominans
κυριαρχία	dominerande
κυριαρχία	herravälde
βασικά	egentligen
βασικά	faktiskt
διαχειριστές	administratörer
διαχειριστές	handläggare
διαχειριστές	administratörer
διαχειριστές	chefer
ευρώ	euro
ευρώ	euro
ευρώ	eur
ευρώ	euron
ευρώ	euro
αντίστοιχο	motsvarande
κυβερνήτης	guvernören
κυβερνήτης	guvernör
προγράμματα	program
προγράμματα	program
προσωπικά	personlig
προσωπικά	personliga
προσωπικά	personligt
προσωπικά	personligt
προσωπικά	personligen
εισβολή	invasion
εισβολή	invasionen
εισβολή	intrång
γραφή	skrivande
γραφή	skrift
γραφή	skrivning
γραφή	skriva
γραφή	skriver
στρατιωτικός	militära
στρατιωτικός	militären
στρατιωτικός	militär
στρατιωτικός	militärt
στρατιωτικός	militärer
οργανισμός	organisation
οργανισμός	organisationen
οργανισμός	organisering
οργανισμός	organisation
οργανισμός	organisationen
οργανισμός	organisering
οργανισμός	agentur
οργανισμός	byrån
οργανισμός	byrå
τούρκους	turks
τούρκους	turkarna
τούρκους	turkar
ρόλος	rollen
ρόλος	roll
απόλλων	apollo
ιστότοπος	webbplatsen
ιστότοπος	webbsida
ιστότοπος	hemsidan
ιστότοπος	hemsida
ιστότοπος	webbplats
μεγαλύτερα	större
νοσοκομείο	sjukhus
νοσοκομείο	sjukhuset
κριτικές	recensioner
κριτικές	omdömen
συμμετέχουν	deltaga
συμμετέχουν	delta
πασοκ	pasok
πολιτικοί	politikerna
πολιτικοί	politiker
δει	sett
δει	sedd
δει	sedda
εκδόθηκε	utfärdat
εκδόθηκε	utfärdad
εκδόθηκε	utfärdade
εκδόθηκε	utgivna
όριο	gräns
όριο	begränsa
όριο	gränsvärde
βουλγαρίας	bulgarien
προφανώς	tydligen
προφανώς	uppenbarligen
προφανώς	uppenbarligen
εμπόριο	handeln
εμπόριο	handel
εμπόριο	handeln
εμπόριο	handel
ανάγκες	behov
ανάγκες	behöver
τίτλοι	värdepapper
τίτλοι	rubriker
τίτλοι	titlar
χάρτη	karta
χάρτη	kartlägga
χάρτη	kartan
χάρτη	stadga
χάρτη	charter
χάρτη	stadgan
ελληνίδα	grekiskt
ελληνίδα	grek
ελληνίδα	grekisk
ελληνίδα	grekiska
προηγούμενη	föregående
προηγούμενη	tidigare
ποιήματα	dikter
έντονα	starkt
έντονα	kraftigt
έντονα	intensivt
στόχος	målsättning
στόχος	objektiv
στόχος	objektivt
στόχος	målet
στόχος	target
στόχος	måltavla
δημιουργεί	skapar
αυστρία	österrike
κέντρα	centra
άνοιξη	våren
άνοιξη	vårens
ιωαννίνων	ioannina
ηλικίας	ålder
ηλικίας	åldern
ηλικίας	åldrats
φέρεται	behandlar
συγκροτήματα	band
συγκροτήματα	församlingar
σκοπός	syfte
σκοπός	ändamål
φαν	fläkt
φαν	beundrare
φαν	fan
διαμερίσματα	lägenhet
διαμερίσματα	lägenheter
λόγια	ord
παραλία	stranden
