kategória	kategorya
električka	bagon
isaac	isaac
niesť	carry
pozostávala	binubuo
výrobcov	producers
výrobcov	producer
výrobcov	tagagawa
vyvíja	develops
kompletný	complete
kompletný	kumpletuhin
kompletný	kompleto
kompletný	kumpleto
životnosť	habambuhay
životnosť	lifetime
jun	hunyo
jun	jun
jun	yun
elektronický	elektronikong
elektronický	electronic
vodič	driver
vodič	drayber
newton	newton
desaťročí	dekada
desaťročí	dekada
galileo	galileo
chráni	pinoprotektahan
soundtrack	soundtrack
obmedzený	nililimitahan
obmedzený	limitado
obmedzený	nilimitahan
obmedzený	limitado
obmedzený	limitadong
obmedzený	limited
zvláštny	kakaiba
palace	palasyo
rytmus	matalo
rytmus	ritmo
rytmus	kumpas
rytmus	rhythm
príležitostne	paminsan
príležitostne	paminsan
duo	duo
kresťanský	christian
kresťanský	kristiyano
mäsa	karne
henrik	henrik
bach	bach
slávu	fame
slávu	glory
slávu	luwalhati
slávu	kaluwalhatian
theodor	theodor
využívanie	pagsasamantala
využívanie	paggamit
ahoj	hello
učiť	turuan
učiť	magturo
učiť	matutunan
učiť	matuto
učiť	aralan
učiť	malaman
kôra	bark
kôra	cortex
kôra	peel
kôra	balat
náročné	naghahamon
náročné	mahirap
fakty	katotohanan
costa	costa
darwin	darwin
uzavreté	kalakip
uzavreté	nakasara
uzavreté	sarado
uzavreté	saradong
rozhovory	panayam
rozhovory	interbyu
rozhovory	talks
tlači	pindutin
spolupracovala	collaborated
liečbu	gamutin
liečbu	treat
zabili	napatay
zabili	pinatay
osudu	kapalaran
štýly	styles
štýly	istilo
štýly	estilo
staviteľ	builder
hlboký	malalim
hlboký	deep
zaujíma	interesado
cape	cape
cape	tangos
cape	kabo
vyrobená	ginawa
vyrobená	manufactured
vyrobená	panindang
vyrobená	ginawa
kalendára	kalendaryo
sektor	sektor
sektor	sector
école	école
búrka	bagyo
guillaume	guillaume
keith	keith
spáchal	nakatuon
pablo	pablo
slonoviny	ivory
slonoviny	garing
tvrdý	matigas
súrodencov	magkakapatid
súrodencov	magkapatid
súrodencov	kapatid
éra	era
stredoveké	medyebal
presvedčený	kompiyansa
presvedčený	nakatitiyak
presvedčený	naniniwala
presvedčený	maniwala
presvedčený	kumbinsido
zranenie	injury
zranenie	pinsala
zranenie	sugat
labuť	swan
zachytáva	captures
hitlera	hitler
reštaurácia	restawran
reštaurácia	restoran
reštaurácia	restawran
reštaurácia	kainan
reštaurácia	restaurant
brad	brad
calgary	calgary
endate	endate
kostra	kalansay
zastávky	hihinto
ukončiť	umalis
ukončiť	lumabas
ukončiť	matatapos
ukončiť	katapusan
ukončiť	pagtatapos
ukončiť	tapusin
ukončiť	dulo
ukončiť	lumabas
udelené	granted
udelené	tinupad
udelené	ipinagkaloob
udelené	ipinagkakaloob
udelené	iginawad
gregory	gregorio
gregory	gregory
predpisy	regulasyon
predpisy	alituntunin
predpisy	rules
predpisy	tuntunin
lars	lars
pokrok	progreso
ostrý	matalim
ostrý	pagkagising
laureát	laureate
diaľky	kalayuan
ohrozených	endangered
marko	marko
ponuky	tawad
ponuky	bid
ponuky	malambot
ponuky	offers
ponuky	inaalok
univerzít	unibersidad
stade	stade
obytné	residential
obytné	tirahan
vlaku	tren
susedné	katabi
budúce	kinabukasan
budúce	hinaharap
poskytol	ibinigay
dean	dean
zabitý	pinatay
zabitý	napatay
zabitý	pinatay
nepriateľom	kaaway
výnimky	eksepsiyon
bin	bin
expozície	lantad
expozície	exposure
ruka	bisig
ruka	braso
ruka	kamay
strieborný	pilak
strieborný	silver
kapacity	kapasidad
kapacity	makayanan
kapacity	kakayahan
luigi	luigi
android	android
rozprávanie	talking
rozprávanie	nagsasalita
lov	hunt
lov	mangkukulam
lov	pangangaso
sady	sets
kanála	canal
kanála	channel
jeruzalema	herusalem
jeruzalema	jerusalem
prevrat	kapalaran
červenú	pula
červenú	red
piano	piano
hrobka	puntod
hrobka	libingan
nosí	nagsusuot
nosí	wears
china	tsina
china	china
flash	flash
pacific	pasipiko
pacific	pacific
prítomný	kasalukuyan
tón	tone
tón	tono
povrchové	mababaw
pomocné	auxiliary
rozhoduje	nagpasiya
rozhoduje	nagdesisyon
pracujúcich	manggagawa
pláne	plano
pláne	plan
pláne	magplano
nissan	nissan
kanálov	channels
kanálov	channel
dres	jersey
vysielať	broadcast
vysielať	pagsasahimpapawid
vysielať	pagsasahimpapawid
vysielať	broadcasting
une	une
vodnár	aquarius
lietadlom	plane
lietadlom	eroplano
lietadlom	airplane
lietadlom	eroplano
churchill	churchill
kenneth	kenneth
larry	larry
mitchell	mitchell
viet	viet
viet	pangungusap
gibson	gibson
veselý	masayahin
veselý	masayahing
absolútna	absolute
absolútna	lubusang
ball	bola
ann	ann
siedmy	ikapitong
občianskych	civil
občianskych	sibil
tepelná	thermal
patent	patent
dievčatá	girls
prijíma	tinatanggap
prijíma	tumatanggap
prijíma	natatanggap
ahl	ahl
bielkovín	protina
kat	executioner
kat	kat
novinárov	mamamahayag
ukázala	nagpakita
ukázala	pinakita
pokusov	trials
čaká	naghihintay
čaká	waiting
čaká	waits
čaká	nakabinbin
písomné	isinulat
písomné	nakasulat
písomné	sinulat
písomné	naisulat
huby	mushrooms
huby	fungus
huby	kabute
huby	fungi
pomohli	natulungan
pomohli	tinulungan
orbiter	orbiter
role	tungkulin
prispeli	ambag
prispeli	donate
prispeli	naibigay
automatické	awtomatiko
automatické	auto
automatické	awtomatiko
automatické	awtomatikong
volal	tinawagan
volal	tinatawag
volal	tinawag
detský	anak
detský	bata
vystavené	nakalabas
čestné	honorable
čestné	matapat
čestné	honest
upravil	edit
upravil	edited
čínskych	intsik
čínskych	tsino
čínskych	chinese
popularita	kasikatan
popularita	katanyagan
zvony	bells
čelo	noo
čelo	cello
dverí	pinto
dverí	pintuan
dverí	pinto
zlý	bad
zlý	masamang
zlý	masama
ovplyvnili	naaapektuhan
kusy	biyak
strela	kuha
strela	shot
strela	bala
strela	missile
podzemných	underground
norma	norma
norma	norm
norma	pamantayan
norma	karaniwang
norma	standard
alpy	alpes
paolo	paolo
rosa	rosa
rosa	dew
zvuky	tunog
zvuky	sounds
canaveral	canaveral
uznané	nakakilala
uznané	kinikilalang
uznané	nakilalang
uznané	kinikilala
uznané	nakilala
recenzie	review
chvíle	moments
chvíle	sandali
eugene	eugene
eugene	eugenio
úpadok	decay
úpadok	bangkarota
palestíny	palestine
najmenší	pinakamaliit
minimum	pinakamababa
minimum	pinakamaliit
minimum	minimum
minimum	pinakamababang
zmenený	nagpabago
zmenený	binago
zmiešané	mixed
zmiešané	magkahalong
julia	julia
laboratórium	laboratory
laboratórium	laboratoryo
laboratórium	lab
cover	cover
cover	pabalat
cover	takpan
miguel	miguel
limit	limitasyon
limit	limitahan
che	che
obnova	renewal
obnova	pagpapanumbalik
míľ	milya
base	kulungan
territoire	territoire
guvernér	governor
guvernér	gobernador
kolá	laps
kolá	rounds
vnímanie	perception
vnímanie	perceptions
full	busog
full	full
full	buo
full	buong
plášť	cape
plášť	tangos
plášť	kabo
stewart	stewart
clark	clarke
clark	clark
lane	lane
fyzické	pisikal
harrison	harrison
turíne	turin
ovplyvnila	napilitang
laura	laura
fauny	fauna
morských	marine
čitateľov	mambabasa
autobusov	bus
pascal	pascal
baran	aries
znamenie	senyas
znamenie	tanda
copa	copa
wagner	wagner
javu	kababalaghan
vzorky	sample
vzorky	halimbawa
poradca	consultant
poradca	tagapayo
poradca	tagapayo
poradca	adviser
poradca	tagapayo
činy	aksyon
činy	aksiyon
tautenburg	tautenburg
rozpočtu	badyet
rozpočtu	budget
koncentrácia	pinagtutuunan
koncentrácia	concentration
čiernu	itim
koleso	gulong
kant	kant
aus	aus
diera	butas
porušenie	paglabag
porušenie	paglabag
elektronika	elektronika
elektronika	electronics
jedlo	pagkain
jedlo	pagkain
infekcie	impeksiyon
infekcie	impeksiyon
infekcie	infection
optické	optical
optické	optic
summer	summer
edmonton	edmonton
spomenúť	pagbanggit
spomenúť	mention
spomenúť	binabanggit
spomenúť	banggitin
nižší	inferior
potvrdené	kumpirmado
potvrdené	nakumpirma
komerčné	commerce
komerčné	pangkalakal
komerčné	commercial
komerčné	komersyal
komerčné	komersiyal
ohlas	resonance
techno	techno
povie	nagsasabi
obnovený	naipagpatuloy
obnovený	nabago
obnovený	renew
obnovený	ibinalik
vietnam	vietnam
cudzie	foreign
cudzie	dayuhang
stratégie	estratehiya
stratégie	estratehiya
stratégie	diskarte
výrobné	paggawa
výrobné	manufacturing
výrobné	pagmamanupaktura
jednotlivca	indibiduwal
gravitácia	gravity
hotela	otel
hotela	hotel
mazovské	masovian
jazykovej	antropolohiyang
lexikón	lexicon
zátvorkách	parentheses
tag	tag
bella	bella
gen	gen
konflikty	pagsalungat
konflikty	salungat
oto	otto
joachim	joachim
pokračovalo	naipagpatuloy
pokračovalo	ipinagpatuloy
pokračovalo	nagpatuloy
stretla	nagkita
stretla	met
stretla	nakilala
ukážka	sample
ukážka	halimbawa
ukážka	preview
ukážka	silipin
ukážka	pakita
zla	evil
zla	masama
zla	kasamaan
tatiana	tatiana
švédske	swedish
švédske	suweko
hnedý	brown
hnedý	kayumanggi
vedený	guided
vedený	ginagabayan
emeritný	emeritus
stôl	lamesa
stôl	mesa
stôl	talahanayan
stôl	table
stôl	desk
príspevkov	ambag
ring	ring
ring	singsing
ring	tawagan
ron	ron
taiwan	taiwan
spravodlivosť	katarungan
spravodlivosť	hustisya
spravodlivosť	katwiran
spravodlivosť	katuwiran
spravodlivosť	fairness
naživo	mabuhay
naživo	mamuhay
naživo	live
nájdený	natagpuan
nájdený	nahanap
nájdený	nakita
nájdený	nakahanap
miro	miro
cpu	cpu
sprievodné	hatid
regionálna	pampook
regionálna	regional
regionálna	rehiyonal
svätec	santo
svätec	santa
slobodná	single
slobodná	solong
stoviek	daang
osvetlenie	illumination
osvetlenie	lighting
osvetlenie	ilaw
ein	ein
vyvinutá	binuo
alpách	alpes
odstúpil	tutol
fish	isda
štandardné	default
štandardné	pamantayan
štandardné	karaniwang
štandardné	standard
sobáš	kasal
sobáš	pagpapakasal
sobáš	kasalan
sobáš	kasal
sobáš	kasalan
sobáš	wedding
tance	dances
johanna	johanna
abraham	abraham
temple	templo
objaviť	tuklasin
objaviť	tumuklas
objaviť	matuklasan
objaviť	natuklasan
oslo	oslo
got	nakuha
budhizmus	budismo
reggae	reggae
greg	greg
pasažierov	pasahero
príjmy	kita
príjmy	kita
príjmy	income
príjmy	resibo
vírus	virus
objaví	discovers
partner	partner
partner	kasosyo
partner	kapareha
dokončené	nakumpleto
dokončené	natapos
dokončené	tapos
obnovené	naipagpatuloy
obnovené	nabago
obnovené	renew
obnovené	ibinalik
sociálno	socio
závislé	dependent
závislé	nakasalalay
závislé	dependant
závislé	dependensiya
italia	italia
turecké	turko
ilustrátor	drawing
oblečenie	kasuotan
oblečenie	pananamit
oblečenie	damit
oblečenie	kasuotan
oblečenie	damit
zima	malamig
zima	sipon
zima	lamig
zima	taglamig
zima	winter
dennis	dennis
java	java
kresťania	kristiyano
columbus	columbus
jednotné	unified
jednotné	single
jednotné	solong
jednotné	uniporme
jednotné	uniform
spôsobená	dulot
parsons	parsons
železné	bakal
železné	iron
pen	pen
pen	panulat
campo	campo
atlantic	atlantic
suché	tuyo
suché	tuyong
opraviť	repair
opraviť	pagsasaayos
opraviť	ayusin
opraviť	tama
opraviť	correct
opraviť	itama
snehu	niyebe
snehu	snow
gaga	gaga
známu	kilala
url	url
civilistov	sibilyan
závody	races
bruseli	brussels
predpoklady	pagpapalagay
zimy	winters
stratu	kawalan
stratu	pagkawala
montana	montana
blake	blake
tunela	tunnel
teoretický	kimikang
jeruzaleme	herusalem
jeruzaleme	jerusalem
plná	busog
plná	full
plná	buo
plná	buong
stavali	nakapaloob
stavali	binuo
riadiť	guided
riadiť	ginagabayan
riadiť	pamahalaan
učiteľka	guro
učiteľka	teacher
pivo	serbesa
pivo	beer
pivo	ale
jednotný	unified
jednotný	uniporme
jednotný	uniform
jednotný	single
jednotný	solong
pripojený	kalakip
pripojený	nakakonekta
pripojený	konektado
pripojený	online
stiahnuť	download
obľúbený	favourite
obľúbený	paborito
obľúbený	favorite
biskupský	episcopal
evanjelium	ebanghelyo
craig	craig
kvalitné	kalidad
kvalitné	quality
korisť	booty
korisť	manghuli
par	par
pozemky	plots
pozemky	lupain
pozemky	lupa
male	malé
stály	steady
rna	rna
jadrové	nuclear
kov	metal
rola	tungkulin
písania	typing
pečene	hepatic
pečene	atay
pete	pete
pozorovaná	nagmamasid
pozorovaná	ginugunita
štátnik	statesman
stupnice	scales
fsm	fsm
brať	nagtatagal
brať	kumuha
ušiel	tumatakas
ušiel	nakalabas
vstúpiť	magpasok
vstúpiť	ipasok
multi	multi
kazateľ	mangangaral
klein	klein
priechod	daanan
vonkajšia	panlabas
vonkajšia	panlabas
cruz	cruz
dobytok	livestock
dobytok	baka
muzikál	musikal
muzikál	musical
strachu	takot
zostavy	assemblies
zostavy	sets
zostavy	kits
zostavy	pila
fanúšikovia	fans
fanúšikovia	tagahanga
ryba	isda
aktivista	activist
jung	jung
ľavé	natitira
ľavé	pakaliwa
ľavé	iniwan
ľavé	naiwan
ľavé	kaliwa
väzni	pinalaya
priehrada	dam
priehrada	imbakan
kongrese	kongreso
money	pera
money	salapi
zranení	injured
zranení	nasugatan
zachovať	panatilihin
zachovať	mapanatili
zachovať	maintain
zachovať	magpanatili
zachovať	panatilihin
mayer	mayer
vedeli	alam
výskumné	pananaliksik
výskumné	pagsisiyasat
výskumné	research
platforma	platform
platforma	plataporma
car	kotse
car	sasakyan
car	tsar
anti	anti
platformy	platform
platformy	platform
platformy	plataporma
preč	gone
preč	mawala
hľadal	hinahangad
hľadal	naghanap
hľadal	hinanap
islamu	islam
esperanto	esperanto
hrobu	puntod
hrobu	libingan
hrobu	grave
dátumu	date
dátumu	petsa
christoph	christoph
hĺbku	lalim
hercov	actors
hercov	aktor
ohrozený	endangered
ohrozený	threatened
ohrozený	nanganganib
ohrozený	binantaan
ohrozený	napasok
poéziu	tula
poéziu	poetry
viditeľný	nakikita
videa	video
kresby	sketches
kresby	drawings
rozhodnúť	magdesisyon
rozhodnúť	magpasya
podaní	pangangasiwa
podaní	pangasiwaan
kube	cuba
bolesť	sugat
bolesť	sakit
bolesť	kirot
konkrétny	kongkreto
originálny	orihinal
komik	komedyante
obrat	paglilipat
obrat	turnover
walker	walker
štvrtého	ikaapat
štvrtého	fourth
natrvalo	permanente
natrvalo	permanent
natrvalo	permanente
natrvalo	permanenteng
súostrovie	kapuluan
alexandre	alexandre
lúč	beam
lúč	sinag
lúč	ray
orientované	oriented
prežili	nakaligtas
prežili	nabuhay
prežili	survived
vyšetrovanie	imbestigasyon
vyšetrovanie	pagsisiyasat
vyšetrovanie	pagtatanong
vyšetrovanie	katanungan
šachu	ahedres
šachu	chess
venera	venera
austin	austin
vinyl	vinyl
ideálne	ideal
ideálne	ideally
abc	abc
občan	mamamayan
občan	citizen
cia	cia
disky	itaboy
vzácny	precious
vzácny	bihirang
vzácny	bihira
strauss	strauss
krivka	curve
krivka	liko
sláva	fame
sláva	glory
sláva	luwalhati
sláva	kaluwalhatian
niektorý	ilang
niektorý	ilan
splniť	matupad
splniť	tuparin
šéf	bossing
šéf	amo
šéf	boss
vasilij	vasily
nádor	tumor
nádor	bukol
hliníka	aluminium
finančná	pinansyal
finančná	financial
prápor	battalion
anjou	anjou
wrestling	wrestling
ono	ono
zhrnutie	buod
cestný	daan
varga	varga
vetu	pangungusap
analýzu	pagsusuri
analýzu	pagtatasa
nar	reg
trhy	merkado
dávid	david
lasica	mustela
irak	iraq
jasná	bright
jasná	maliwanag
znížiť	bawasan
znížiť	bumaba
znížiť	bawasan
obytných	residential
obytných	tirahan
inšpiroval	inspired
inšpiroval	madamdamin
inšpiroval	inspirasyon
ltd	ltd
pologuli	hemispero
pilota	pilot
pilota	piloto
spomínajú	pagbanggit
spomínajú	mentions
spomínajú	binabanggit
slnečný	maaraw
slnečný	sunny
okna	bintana
najrýchlejšie	pinakamabilis
budapest	budapest
pristátia	landing
raj	raj
raj	paraiso
raj	paradise
budovanie	gusali
otvára	binubuksan
otvára	bumukas
otvára	pagbubukas
otvára	binubuksan
otvára	opening
územné	teritoryal
bývanie	pabahay
bis	bis
hustoty	density
zobrazí	ipinapakita
zobrazí	nagpapakita
zobrazí	nagpapakita
viditeľná	nakikita
trend	uso
trend	trend
júlia	julie
júlia	yulia
júlia	julia
júlia	juliet
kuchyňa	ulam
kuchyňa	pagkain
kuchyňa	lutong
kuchyňa	kusina
carolina	carolina
pravdepodobnosti	probabilidad
reagovať	react
reagovať	tumugon
reagovať	sumagot
srb	pranses
vyhrať	manalo
plošiny	platform
referendum	reperendum
spánku	matulog
spánku	tulog
spánku	sleep
fyzická	pisikal
piata	ikalimang
piata	panglima
rex	rex
fame	fame
cestovný	bumiyahe
cestovný	travel
cestovný	paglalakbay
tempo	pace
tempo	tempo
stĺpy	haligi
stĺpy	poles
stĺpy	haligi
hostí	panauhin
liečba	therapy
liečba	paggamot
slávik	nightingale
premenných	variables
sms	sms
komerčný	pangkalakal
komerčný	commercial
komerčný	komersyal
komerčný	komersiyal
králik	kuneho
králik	rabbit
obsahujúci	naglalaman
záber	kuha
záber	shot
indická	indian
presvedčenie	paniniwala
presvedčenie	paninindigan
produktom	produkto
bytosť	pagiging
učebnice	textbook
prechodné	transitional
prechodné	pagbabago
prechodné	transition
poľnohospodárska	agrikultura
tmavé	madilim
tmavé	maitim
tmavé	dilim
kancelária	tanggapan
kancelária	katungkulan
kancelária	opisina
vstupné	input
vstupné	ipinasok
finančný	pinansyal
finančný	financial
toyota	toyota
prispieva	nakakadagdag
kaplán	kapelyan
promo	promo
valca	cylinder
porsche	porsche
zvýšená	nadagdagan
zvýšená	elevated
versailles	versailles
plánovaný	binalak
identity	identities
identity	pagkakakilanlan
identity	pagkakilanlan
identity	katauhan
anjel	anghel
anjel	angel
kritický	kritikal
army	hukbo
army	army
ida	ida
ekológia	ekolohiya
išiel	nagpunta
biológ	biologist
enterprise	enterprise
poskytovať	ibigay
šach	shah
šach	ahedres
šach	chess
hustotu	density
auf	auf
hrubé	makapal
správcovia	trustees
správcovia	managers
správcovia	tagapamahala
správcovia	tagapangasiwa
ekonómovia	ekonomista
zvolená	pinili
zvolená	inihalal
zvolená	hinalal
zvolená	napili
zvolená	pinili
zvolená	piling
značiek	tatak
značiek	marks
kolónia	kolonya
jang	jang
jang	yang
súčasti	sangkap
súčasti	components
orientácia	oryentasyon
orientácia	orientation
prístupný	mapupuntahan
campbell	campbell
luther	luther
američan	amerikano
demokratické	democratic
demokratické	demokratikong
nosiť	carry
nosiť	nagsusuot
nosiť	magsuot
svetlá	ilaw
gerhard	gerhard
susedných	karatig
vaše	iyong
vaše	your
vaše	yours
pochopenie	intindi
pochopenie	unawa
termíny	dates
termíny	tuntunin
termíny	takda
termíny	deadline
catherine	catherine
oviec	tupa
prejde	pumasa
einstein	einstein
disney	disney
býk	toro
býk	bull
bitov	bits
odporúča	inirerekomenda
odporúča	inirekomenda
odporúča	inirerekomenda
tkaniva	tissue
tkaniva	tisiyu
seminár	workshop
seminár	seminar
manéver	pakana
drogy	drugs
drogy	droga
drogy	gamot
klient	kliyente
klient	client
definovať	tukuyin
cenné	mahalaga
čiara	linyang
čiara	linya
čiara	line
gps	gps
trup	hull
trup	punungkatawan
herman	herman
schválený	inaprubahan
schválený	naaprubahan
presvedčiť	kumbinsihin
účtovníctvo	accounting
účtovníctvo	accountancy
senát	senado
dozadu	paurong
dozadu	umatras
petit	petit
prežila	survivor
prežila	nabuhay
prežila	survived
luxembursko	luxembourg
systematicky	sistematikong
kódex	codex
potvrdzuje	nagko
sean	sean
wang	wang
lorenzo	lorenzo
castro	castro
spotrebu	consumption
spotrebu	paggamit
koho	kaninong
koho	sino
bavorsko	bavaria
námorné	nautical
prinieslo	nagdala
prinieslo	dinala
galerie	galerie
vylúčený	excluded
zničenie	destruction
plaza	plaza
partnera	partner
partnera	kasosyo
partnera	kapareha
diaľnici	highway
keramiky	palayok
