категория	類別
язовир	水電站
язовир	水庫
язовир	大壩
язовир	水壩
намери	找到
намери	尋找
франциско	francisco
макс	最多
макс	max
макс	最大
антонио	antonio
шампиони	冠軍
западен	西邊
западен	西
западен	西方
западен	西部
западен	西方
западен	西部
лични	個人
пълен	飽
пълен	完整
пълен	滿
пълен	完整
пълен	完成
публикации	出版物
растение	廠
растение	植物
растение	工廠
пряко	直接
пряко	直接
девет	九
девет	九個
многократно	反復
консулство	領事館
долно	低低
долно	低
срещата	會議
приключва	末端
физически	物理
икономическа	經濟
сърцето	心
сърцето	心臟
естествено	自然
максим	格言
цикъл	週期
цикъл	迴圈
собственик	所有者
собственик	業主
дон	唐
дон	don
ролите	作用
ролите	角色
животните	動物
родопи	rodopi
беларус	白俄羅斯
лен	亞麻
лен	len
направление	目的地
югозападна	西南
югозападна	西南
мери	mary
мери	瑪麗
мери	瑪莉
напрежение	張力
напрежение	懸念
напрежение	電壓
напрежение	壓力
напрежение	氣壓
напрежение	壓
пояснение	澄清
фолк	民謠
фолк	民間
фолк	民俗
портрет	畫像
портрет	肖像
активни	積極
активни	活躍
реакция	反應
реакция	答復
математика	數學
математика	數學
математика	數學
ъгъл	角落
ъгъл	轉角
ъгъл	角
ъгъл	角度
ъгъл	角
професионална	專業
площад	正方形
площад	平方
площад	方塊
площад	方形
площад	廣場
рекорд	唱片
рекорд	記錄
рекорд	紀錄
нещата	事情
слой	層
експлоатация	剝削
експлоатация	手術
експлоатация	行動
експлоатация	運算
експлоатация	操作
антарктика	南極洲
антарктика	南極
антарктика	南極洲
антарктика	南極
коалиция	聯盟
коалиция	聯軍
двореца	皇宮
двореца	宮殿
двореца	王宮
двореца	宮廷
двореца	宮
вълна	羊毛
вълна	揮手
вълна	浪潮
вълна	波
вълна	浪
вълна	波浪
мианмар	緬甸
доброволци	志願者
доброволци	志願者
доброволци	義工
частни	隱私
частни	私人
частни	私營
подробности	細節
подробности	詳情
печелят	掙
печелят	賺取
печелят	賺
алиса	愛麗絲
панама	巴拿馬
външен	室外
външен	戶外
изображения	影像
изображения	圖片
верига	迴路
верига	電路
верига	鏈
верига	連鎖
верига	鏈條
християнството	基督教
секс	性別
секс	性愛
секс	性行為
секс	性
задължително	強制
задължително	強制
ерик	eric
ерик	erik
планините	山
планините	山脈
планините	山區
древни	古代
древни	古老
древни	原件
древни	古人
земеделието	農業
мадагаскар	馬達加斯加
нигерия	奈及利亞
хосе	jose
джо	丈
джо	祖
джо	喬
джо	joe
зони	地區
социална	社會
социална	社交
войните	戰爭
обработка	處理
обработка	加工
обработка	治療
електрически	電氣
електрически	電氣
електрически	電
електрически	電動
подобна	類似
подобна	相似
момиче	女生
момиче	姑娘
момиче	女孩
момиче	girl
светци	聖人
светци	聖徒
заемат	佔據
заемат	佔用
заемат	佔領
премиера	首映
премиера	首播
премиера	總理
