que	той
transmetre	перенесення
transmetre	передачу
habitació	кімната
habitació	кімнату
dan	дан
dan	dan
dan	ден
dan	закохатися
memòries	мемуари
pour	відра
participant	учасник
triple	потрійний
extremadament	надзвичайно
reconeix	визначить
reconeix	визнають
reconeix	підтвердити
far	маяк
vinya	виноградник
monestirs	монастирях
servidor	сервер
servidor	сервера
moore	мур
coronat	короновано
molècula	молекула
molècula	молекули
dublín	дублін
llinatge	lineage
bàsic	базові
bàsic	базове
bàsic	основні
bàsic	базовий
bàsic	основний
inspirat	натхненно
inspirat	надихали
introduït	представила
introduït	познайомила
introduït	представив
mínima	мінімальна
mínima	мінімальне
específics	конкретних
específics	певне
específics	конкретні
col	капуста
col	стовп
hernández	ернандес
assassinats	вбивств
assassinats	вбивства
visitants	відвідувачів
visitants	відвідувачі
paraguai	парагвай
vela	свічка
balcó	балкон
balcó	балкону
vídeos	відео
talent	талант
talent	талановита
talent	талановитий
talent	талановиті
fidels	вірний
casament	весілля
toscana	toscana
toscana	тоскана
manel	мануель
manuscrits	рукописи
cornisa	прірви
luna	луна
venut	продано
constància	наполегливість
anuals	річну
anuals	річна
anuals	щороку
anuals	річні
anuals	річний
màlaga	málaga
màlaga	малага
reputació	репутацію
reputació	репутація
semifinals	півфіналі
rodatge	стрільби
rodatge	зйомки
rodatge	стрільба
triat	обрали
triat	вибрав
triat	обрав
triat	вибрала
mides	розміри
orgànica	органічні
orgànica	органічне
emilio	еміліо
virtut	поведінка
european	європейський
european	європейські
european	європейська
php	php
mexicà	мексиканська
mexicà	мексиканський
florals	квіткові
platges	пляжі
ciutadà	житель
ciutadà	громадянин
periòdic	газета
benefici	користь
espectre	спектр
supervivència	виживання
específicament	спеціально
específicament	конкретно
inversió	інверсія
inversió	інвестиції
suggereix	підкажіть
suggereix	запропонувати
fenòmens	явище
fenòmens	явища
fenòmens	потвори
ciutadania	громадянство
positiu	позитивне
positiu	позитивні
positiu	позитивний
positiu	позитивно
positiu	позитив
traçat	трасування
granja	ферма
laura	лора
laura	лаура
vegetal	овочі
vegetal	овочеві
habilitats	здібності
habilitats	навички
habilitats	уміння
habilitats	навики
somni	сон
somni	dream
somni	мрія
golfes	горище
polèmica	спір
trinitat	трійця
trinitat	трійці
trinitat	трініті
trinitat	тринідад
index	index
index	покажчик
index	індекс
pokémon	pokémon
camerun	камеруну
leonardo	леонардо
picasso	пікассо
bagdad	багдада
parma	парма
kíev	київ
marsella	марсель
simetria	симетрія
road	дорожні
road	дорога
client	клієнта
client	клієнт
vigo	віго
rebel	rebel
freqüentment	часто
llit	ліжко
llit	постіль
accedit	звернення
accedit	доступ
creure	вірити
creure	повір
creure	вірю
creure	believe
creure	віримо
felipe	феліпе
mantingut	зберегла
experiment	експеримент
tauler	дошки
tauler	правління
tauler	дошка
tauler	настільні
muñoz	муньйос
youthyears	youthyears
sonata	соната
baden	баден
sessió	сеанс
sessió	сесії
sessió	сеансу
sessió	сесія
sessió	засідання
sessió	нарада
sessió	зустрічі
sessió	зустріч
alumne	студентка
alumne	студентська
alumne	студент
otó	oto
còrsega	корсика
fonamentalment	принципово
pals	пасує
sepultura	могили
sepultura	могила
sepultura	могилу
who	хто
who	who
relats	історії
relats	публікації
relats	розповіді
narcís	нарцис
pèl	шерсть
pèl	волосся
harvard	гарварду
niça	гарно
adrià	адріан
nadius	тубільцями
taronja	апельсин
taronja	помаранчевий
percentatge	відсотки
percentatge	відсоток
percentatge	відсотки
percentatge	відсотків
percentatge	відсоток
blues	блюз
blues	blues
