から	від
試み	спробу
試み	спроба
試み	намагатися
クリス	кріс
暗殺	скоєні
暗殺	вбито
暗殺	убивство
チャン	чан
チャン	чан
武将	warlords
近藤	кондо
斎藤	сайто
斎藤	сайто
火曜	вівторках
立候補	кандидатуру
漢字	кандзі
武蔵	мусасі
手段	засоби
特典	принади
分岐	біфуркація
措置	заходи
クール	круті
クール	круто
クール	класні
約束	обіцяю
約束	обіцянку
約束	обіцяють
三井	mitsui
多様	особливі
リオ	ріо
ラウンド	кругла
ラウンド	круглий
ラウンド	round
ラウンド	раунд
リス	sciurus
リス	білка
リス	ріс
リス	білки
ベルギー	бельгії
ベルギー	бельгія
ベルギー	бельгійські
ベルギー	бельгійський
循環	гостра
循環	обіг
上陸	посадка
上陸	посадку
西村	нісімура
感染	інфекція
地獄	hell
地獄	пекло
地獄	чорти
現実	дійсність
現実	реальність
現実	реаліті
若い	молодша
若い	молодший
若い	молодшою
若い	молодше
若い	янг
若い	молода
若い	молоді
若い	молодою
若い	молодий
若い	молодим
ブルース	блюз
ブルース	blues
ブルース	блакить
ブルース	сині
最強	найсильніша
最強	найсильніший
最強	найсильніші
承認	визнання
承認	прийняти
承認	прийміть
承認	приймаємо
承認	погодитися
承認	приймаю
承認	згоду
承認	схвалення
承認	затвердження
承認	підтвердження
承認	підтримую
承認	затвердити
フライ	fly
フライ	літати
フライ	муха
フライ	лети
フライ	фрай
フライ	улов
極めて	надзвичайно
学ぶ	дізнатися
学ぶ	вчити
学ぶ	вчитись
学ぶ	навчитися
スピード	швидкість
スピード	швидкості
プレス	преса
プレス	натиснути
プレス	прес
プレス	press
水戸	міто
阿部	абе
アシスタント	помічники
アシスタント	помічника
アシスタント	помічник
半分	пів
半分	півтори
半分	половина
半分	половину
半分	наполовину
指示	інструкція
指示	інструкції
指示	настанови
指示	вказівки
予想	припущення
予想	гіпотеза
答え	відповідь
定員	потужність
定員	спроможність
財政	фінанси
研究者	дослідників
研究者	вчені
浜松	хамамацу
意図	наміри
ケーブル	кабелі
ケーブル	дріт
ケーブル	кабель
トランス	транс
トランス	trans
トランス	транс
十字	хрест
十字	хрестик
十字	крос
ハード	hard
ハード	тяжко
ハード	важкий
ハード	складна
ハード	важка
ハード	жорсткий
さいたま	сайтама
教皇	папи
教皇	папа
任命	зустріч
ドラム	драм
ドラム	барабан
ドラム	ударні
ドラム	барабани
ガラス	скло
悪い	bad
悪い	погана
悪い	погано
悪い	погане
ヤード	дворі
ヤード	ярдів
教員	викладач
教員	вчителю
教員	вчитель
教員	учитель
