dhe	un
raporti	ziņot
raporti	ziņojums
raporti	attiecība
idetë	idejas
kodra	kalnā
kodra	pakalni
albume	albumus
shërbimet	dienesti
shërbimet	pakalpojumi
dërgoi	nosūtīta
dërgoi	nosūtīja
dërgoi	nosūtīti
dërgoi	nosūtīts
kërkesat	prasības
kërkesat	pieprasījumi
kërkesat	lūgumi
treg	tirgus
treg	tirgū
eteeq	eteeq
phoiac	phoiac
vepron	akti
vepron	darbojas
zogu	putniņš
zogu	putns
zogu	putnu
strukturë	struktūra
strukturë	uzbūve
sulmues	uzbrucēji
sulmues	uzbrucēju
sulmues	uzbrucējs
veshur	ģērbies
veshur	lietoti
akademik	akadēmiskā
akademik	akadēmiskais
japoneze	japānas
japoneze	japāņu
nënkupton	līdzekļi
nënkupton	nozīmē
sport	sport
sport	sporta
sport	sports
sport	sporta
sport	sports
rowspan	rowspan
civil	civilā
civil	civiliem
civil	civilās
civil	civilā
civil	civilās
civil	civilie
civil	civilais
civil	civiliem
turistike	tūristu
turistike	tūrisma
pajisje	ierīce
pajisje	iekārtas
pajisje	inventārs
pajisje	aprīkojums
pajisje	iekārta
pajisje	ierīces
pajisje	ierīces
pajisje	pārnesums
pajisje	rīku
mosha	vecums
dallim	atšķirtu
dallim	starpība
dallim	atšķirība
përjashtim	izņēmums
biblioteka	bibliotēkas
biblioteka	bibliotēka
biblioteka	bibliotēkā
biblioteka	bibliotēku
biblioteka	bibliotēkas
shpirti	gars
shpirti	dvēseli
shpirti	dvēsele
vesh	ausī
vesh	auss
vesh	valkā
vesh	uzvilkt
vesh	valkā
total	kopā
paqe	miers
paqe	mieru
paqe	miera
botim	publicēšana
botim	publikācija
botim	publicēšanas
ligë	līgas
ligë	līga
përmbajnë	saturēt
patriotike	patriotiski
francisco	francisco
zhanri	žanrs
rrugëve	ielām
rrugëve	ielās
rrugëve	ielas
rrugëve	ceļi
suksesshëm	veiksmīga
suksesshëm	sekmīga
suksesshëm	veiksmīgs
suksesshëm	veiksmīgu
suksesshëm	veiksmīgi
qendrat	centri
qendrat	centrus
kampionati	čempionāts
kampionati	motokrosā
kampionati	čempionāta
net	neto
net	net
net	naktis
tone	mūsu
force	piespiest
force	spēkā
force	spēka
force	spēks
referenca	rekomendācijas
referenca	atsauces
referenca	atsauces
referenca	atsauce
mungesa	neesamība
mungesa	prombūtnes
mungesa	kavējumi
din	din
din	dean
shfaqje	rādīt
shfaqje	parādīt
dallohen	atšķirt
poetike	friendship
nato	nato
bien	krīt
bien	krist
bien	kritiens
bien	kritums
bien	krīt
policia	policija
policia	policijā
policia	policiju
policia	policijas
koka	vadītājs
koka	galvu
koka	galvas
koka	galva
koka	galvas
fuqia	power
fuqia	jaudas
fuqia	jauda
fuqia	vara
funksioni	amats
funksioni	funkcija
tirane	tirānas
grafik	grafikā
grafik	grafiks
grafik	grafiskā
grafik	grafiskā
adem	adam
rama	rama
asht	kaulu
asht	kauls
shpellë	alas
shpellë	alā
shpellë	ala
rrjeti	režģi
rrjeti	tīkls
rrjeti	tīkla
tregoi	norādītas
tregoi	norādītā
tregoi	norādīts
tregoi	rādīja
tregoi	parādīja
kulturë	kultūra
edit	edīte
vija	svītrainā
vija	svītras
brazil	brazīlija
brazil	brazīlijas
brazil	brasil
victoria	viktorija
victoria	viktorijas
calais	kalē
vërtet	patiešām
vërtet	tiešām
ferdinand	ferdinands
përgjegjës	atbildīgais
përgjegjës	atbildīgs
përgjegjës	atbildīga
përgjegjës	atbildīgā
përgjegjës	atbildīgās
përgjegjës	pārzinis
dokumente	dokumenti
dokumente	dokumentus
dokumente	dok
përfundon	noslēdzas
përfundon	galus
përfundon	beidzas
site	vietnes
miri	labākie
miri	vislabāk
miri	labākās
miri	labākais
karakteristikat	īpašības
karakteristikat	raksturojums
karakteristikat	raksturlielumi
romani	romāns
romani	romans
romani	romiešu
romani	romāns
london	londona
london	londonā
london	london
juridike	likumīgi
juridike	juridiskais
afrikë	āfrika
europiane	eiropas
europiane	eiropietis
tipike	tipiska
tipike	raksturīgi
tipike	tipiski
tipike	raksturīgs
tipike	tipiskas
tipike	tipisks
ushqim	pārtika
ushqim	ēdiens
mbështetje	atbalstīt
mbështetje	atbalstu
mbështetje	atbalsts
mbështetje	atbalsta
bote	pasaule
bote	pasaulē
studioi	pētīta
studioi	pētīts
studioi	pētītas
lira	lira
lira	lētas
lira	lēts
lira	lēta
lira	lēti
lira	bezmaksas
lira	brīva
lira	free
lira	brīvs
ushtarë	kareivji
ushtarë	karavīri
ushtarë	karavīru
njohuri	zināšanas
male	kalni
male	kalnos
shenja	pazīmes
shenja	zīmes
shenja	rētas
menduar	domāja
menduar	doma
menduar	domāju
menduar	likās
mureve	sienas
mureve	sienām
ishulli	sala
software	programmatūru
software	programmatūra
software	programmatūrai
software	programmatūras
qetë	mierīgi
qetë	mierīgs
qetë	mierīga
nxënësit	studenti
nxënësit	skolēni
nxënësit	studentiem
nxënësit	skolēni
nxënësit	skolēniem
shkencat	zinātnes
latin	latino
zero	nulli
zero	zero
zero	nulle
zero	nulles
zero	nil
west	rietumu
west	rietumos
west	rietumi
west	west
vendosen	izvietots
ruajtjen	saglabāšanās
ruajtjen	saglabāšanas
ruajtjen	saglabāšana
austri	austrija
austri	austrijas
austri	austrijā
austri	austriju
secila	katrs
secila	katru
secila	katra
vetes	pats
shesh	kvadrātveida
shesh	laukumā
gjinia	dzimumu
gjinia	dzimums
skena	ainas
skena	skatuves
skena	skatuve
skena	posms
skena	stadija
sigurt	drošu
sigurt	drošs
sigurt	droši
sigurt	droša
sigurt	drošībā
sigurt	drošs
sigurt	pārliecināts
kufi	robežas
kufi	robeža
kufi	ierobežot
kufi	robeža
kufi	limits
kufi	ierobežojums
alt	alt
alt	alat
negative	negatīvā
negative	negatīvs
negative	negatīvi
negative	negatīvas
negative	negatīva
aktiviteti	uzdevumu
aktiviteti	uzdevums
aktiviteti	aktivitāte
aktiviteti	darbība
aktiviteti	aktivitātes
amerikë	amerika
amerikë	amerikā
amerikë	ameriku
mesfushor	pussargs
figurat	attēli
figurat	attēlus
figurat	skaitļi
box	kaste
box	aile
box	kārba
fuqitë	pilnvaras
jerry	džerijs
shtëpitë	mājas
shtëpitë	mājiņas
shtëpitë	mājas
wikimedia	wikimedia
vendase	iekšzemes
vendase	vietējie
vendase	vietējā
vendase	vietējais
vendase	lokāla
vendase	lokālā
vendase	dzimtā
vendase	vietējais
vendase	vietējo
poeti	dzejnieks
vendlindje	dzim
vendlindje	dzimtenē
vendlindje	dzimtenes
vendlindje	dzimteni
vendlindje	dzimtene
kroaci	horvātija
alternative	alternatīvi
alternative	alternatīvais
alternative	alternatīva
alternative	alternatīvs
ndryshimi	starpība
ndryshimi	atšķirība
ndryshimi	mainīt
ndryshimi	maiņa
ndryshimi	izmaiņas
ndryshimi	pārmaiņas
asnjëherë	nekad
katolik	katoļu
pyetje	jautājums
pyetje	jautājumu
pyetje	jautājumi
morri	ieņēma
morri	paņēma
morri	ņēma
tërhequr	atsaukts
tërhequr	izņemti
tërhequr	anulēta
saudite	saūda
report	ziņot
report	ziņojums
rajonet	reģioni
suedia	zviedrija
string	virkne
ndeshja	atbilstība
ndeshja	atbilst
ndeshja	sakritība
ndeshja	mača
ndeshja	sakrīt
edward	edvard
edward	edvards
reale	reāli
reale	īstais
reale	īsta
reale	reālā
reale	reālās
reale	īstas
rusi	krievija
news	jaunumi
news	ziņas
aktivitetin	aktivitāte
aktivitetin	darbība
aktivitetin	aktivitātes
zgjidhet	atrisināta
zgjidhet	atrisināts
zgjidhet	atrisināti
zgjidhet	atrisinātas
zgjidhet	atrisināt
zgjidhet	atrisināta
zgjidhet	atrisināts
zgjidhet	atrisinātas
shkrime	žurnāli
drama	drāma
adriatik	adrijas
djem	zēniem
djem	puikas
djem	puiši
djem	zēni
djem	džeki
djem	puiši
djem	veči
shkakton	cēloņi
shkakton	iemesli
shkakton	cēloņus
programin	programmā
programin	programma
programin	programmu
kompleks	komplekss
kompleks	sarežģīts
kompleks	kompleksā
kompleks	sarežģīti
kompleks	sarežģīta
kompleks	salikti
njësitë	mērvienības
njësitë	vienības
njësitë	subjekti
njësitë	vienības
ligjin	tieslietas
ligjin	likums
komuniteti	kopienu
komuniteti	kopienas
komuniteti	kopiena
meshkuj	tēviņi
meshkuj	vīrieši
meshkuj	vīriešiem
meshkuj	vīri
meshkuj	vīrieši
kim	kim
fisit	cilts
albumin	albuma
albumin	albums
albumin	albumu
gra	sievietes
bimë	augi
bimë	rūpnīcas
bimë	stādi
bimë	rūpnīca
bimë	iekārta
bimë	augs
bimë	augu
bas	bass
fan	ventilatora
fan	fans
fan	fanu
fan	ventilators
natyra	daba
natyra	raksturs
natyra	dabu
karriera	karjeru
karriera	karjera
karriera	karjeras
karriera	karjera
karriera	karjeras
përdoruesi	lietotājvārdu
përdoruesi	lietotājvārds
përdoruesi	lietotājs
përdoruesi	lietotāja
përdoruesi	lietotājam
bgcolor	bgcolor
zgjeruar	vilktas
zgjeruar	paplašināta
zgjeruar	paplašinātas
zgjeruar	paplašināts
zgjeruar	izvērst
zgjeruar	paplašinās
zgjeruar	paplašināt
mjekësore	medicīnas
mjekësore	medicīniskā
zemra	sirds
zemra	heart
zjarr	ugunsgrēks
zjarr	uguns
zjarr	uguni
zjarr	aizdegšanās
zjarr	ugunskuru
mjet	instruments
mjet	rīks
era	vēju
era	vēja
era	vējš
trajner	pasniedzējs
trajner	treneris
trajner	treneri
komiteti	komiteju
komiteti	komiteja
diplomuar	absolventu
diplomuar	absolvents
maqedonia	maķedonija
sidoqoftë	vienalga
shitur	pārdoti
shitur	pārdod
shitur	pārdots
lugina	ieleja
lugina	ielejas
kopje	kopēt
kopje	kopiju
kopje	eksemplārs
kopje	kopija
burra	vīriešiem
burra	vīri
burra	vīrieši
lirinë	brīvība
lirinë	brīvības
hero	varonis
zagreb	zagreba
vajzë	meitiņa
vajzë	meitene
vajzë	meitenei
turqia	turciju
turqia	turcijā
turqia	tītara
turqia	turcija
turqia	turcijas
kontratë	līgums
kontratë	līguma
turqit	turkiem
vendbanimet	norēķini
organizatë	organizācija
gara	sacensības
gara	rase
gara	skrējiens
gara	sacīkstes
gara	sacīkšu
gara	racing
gara	sacīkstes
gjysma	pusi
studim	pētījums
studim	izpēte
studim	pētījuma
aktivitetet	darbības
aktivitetet	aktivitātes
aktivitetet	uzdevumi
shkatërruar	iznīcināta
shkatërruar	iznīcināts
shkatërruar	iznīcināti
shkatërruar	iznīcina
pali	pali
pali	pauls
pali	pols
pali	samazinājies
rastet	lietas
rastet	gadījumi
rastet	korpusi
rastet	gadījumos
nda	nda
miqësore	draudzīgi
miqësore	draudzīga
miqësore	draudzīgs
miqësore	draudzīgas
profesionist	profesionālā
profesionist	profesionāls
profesionist	profesionāli
profesionist	profesionālais
profesionist	speciālists
profesionist	profesionāla
shkrim	rakstīšana
shkrim	raksta
shkrim	rakstot
lagje	apkārtne
lagje	kaimiņvalstis
lagje	kaimiņattiecību
lagje	kaimiņi
nen	zem
tabela	galds
tabela	galdiņš
tabela	tabula
tabela	galda
temë	temats
temë	tēma
temë	tēma
sipërfaqes	virsma
shkalla	kāpnes
shkalla	kāpnēm
shkalla	trepes
shkalla	mērogs
shkalla	skala
shkalla	grādu
shkalla	grāds
champions	čempioni
shkronja	vēstulēs
shkronja	vēstules
shkronja	burti
shkronja	rakstzīmes
shkronja	zīmes
qelizat	šūnām
qelizat	elementi
qelizat	šūnas
fundin	svārki
brigjet	krastiem
brigjet	krastiem
brigjet	krastus
brigjet	krastos
besnik	uzticams
besnik	uzticamais
besnik	uzticīgs
bashkëkohore	mūsdienu
komunikimit	komunikācija
komunikimit	paziņojums
komunikimit	saziņa
komunikimit	komunikācijas
serbët	serbiem
serbët	serbu
përgjigje	atbildēt
përgjigje	atbildi
përgjigje	atbilde
përgjigje	atbildēt
përgjigje	atbildi
përgjigje	atbilde
përgjigje	replikas
komisioni	komisijas
komisioni	komisija
kastrioti	kastrioti
pushtuar	iekaroja
manastir	klostera
manastir	klosterī
specifike	specifiskas
specifike	īpašie
thirrje	saukt
shpirtin	dvēseli
shpirtin	dvēsele
programet	programmas
programet	aplikācijas
programet	lietojumprogrammas
programet	pieteikumus
programet	pieteikumi
programet	lietojumi
programet	lietotnes
programet	programmatūru
programet	programmatūra
programet	programmatūrai
programet	programmatūras
drejtori	direktora
drejtori	direktors
drejtori	direktore
drejtori	režisors
raport	ziņot
raport	ziņojums
mbrapa	muguru
mbrapa	atpakaļ
mbrapa	mugura
ndarjen	dalīšanās
ndarjen	dalīšana
ndarjen	sadalīšana
ndarjen	sadalīšanas
diplomatike	diplomātisko
diplomatike	diplomātiskās
diplomatike	diplomātiskā
shkruante	rakstīja
shkruante	uzrakstīju
shkruante	uzrakstīja
shekujt	gadsimtiem
motra	māsas
motra	māsa
kongresin	kongresa
kongresin	kongress
aktivitete	darbības
aktivitete	aktivitātes
aktivitete	uzdevumi
industria	nozare
industria	rūpniecība
industria	industrija
lartësia	augumu
lartësia	augums
lartësia	augstums
verdhë	dzeltens
verdhë	dzeltena
verdhë	dzeltenas
verdhë	dzeltenais
shpejtësia	ātrums
shpejtësia	ātrumu
shpejtësia	apgriezieni
zone	zona
naftës	eļļa
naftës	eļļas
naftës	nafta
bazat	pamati
bazat	bāzes
kundërt	reversā
kundërt	atpakaļgaitā
kundërt	reversās
kundërt	pretējā
kundërt	pretēja
kundërt	pretim
fjale	vārdu
fjale	vārdi
malor	augstienes
pjesëmarrës	dalībnieks
pjesëmarrës	piedalās
pjesëmarrës	dalībnieki
dukuri	fenomens
dukuri	parādība
erdhën	atnācu
erdhën	atnāca
qemal	džemals
qemal	qemal
qemal	kemal
kafshëve	dzīvniekus
kafshëve	dzīvniekiem
kafshëve	dzīvnieki
kafshëve	dzīvnieku
kafshëve	dzīvnieks
kafshëve	dzīvniekam
pozitive	pozitīvi
pozitive	pozitīvas
pozitive	pozitīvā
pozitive	pozitīva
pozitive	pozitīvais
pozitive	pozitīvs
epoka	laikmets
epoka	ēra
epoka	era
ndarje	divīzija
ndarje	rajons
ndarje	dalīšana
ndarje	nodalīšana
ndarje	atdalīšanas
ndarje	atdalīšanās
ndarje	atdalīšana
ndarje	šķiršanās
fqinje	kaimiņš
washington	vašingtonas
pasuri	bagātību
pasuri	laimes
pasuri	bagātības
pasuri	bagātības
pasuri	bagātība
rrjet	režģi
rrjet	tīkls
rrjet	tīkla
sezon	sezonai
sezon	sezonu
sezon	sezonas
sezon	sezonā
sezon	sezona
federale	federālā
federale	federālais
display	rādīt
display	displejs
display	displeja
profili	profilu
profili	profila
profili	profils
shembuj	piemērus
shembuj	piemēri
ngarkuar	ielādēts
betejë	kaujā
betejë	kauja
betejë	cīņa
betejë	kaujas
aftësi	iemaņas
aftësi	prasmes
aftësi	prasme
aftësi	iemaņas
aftësi	prasmes
aftësi	prasme
aftësi	prasmju
aftësi	spēja
aftësi	spēju
drejtpërdrejtë	tiešā
drejtpërdrejtë	tiešs
drejtpërdrejtë	tiešais
drejtpërdrejtë	direct
drejtpërdrejtë	tieša
teknik	tehniskais
teknik	tehniskā
teknik	tehniķis
ministri	ministre
ministri	ministrs
ministri	ministra
pjetër	pīters
pjetër	pēteris
kushtetuese	konstitucionālais
kushtetuese	satversmes
kushtetuese	konstitucionālā
kushtetuese	konstitucionālās
there	apstrādāšanas
mjetet	rīki
mjetet	instrumenti
mjetet	darbarīki
ketu	šeit
ketu	te
cfg	cfg
aftësitë	iemaņas
aftësitë	prasmes
aftësitë	prasme
aftësitë	iemaņas
aftësitë	prasmes
aftësitë	prasme
aftësitë	prasmju
aftësitë	spējas
aftësitë	spējas
sulmet	uzbrukumiem
sulmet	uzbrukumi
sulmet	uzbrukumos
familjeve	ģimeņu
familjeve	ģimenes
familjeve	ģimenēm
nikolla	nikola
nikolla	nikolajs
nikolla	nikolass
zgjidhje	atrisinājums
zgjidhje	šķīdums
zgjidhje	risinājums
zgjidhje	šķīdumi
zgjidhje	risinājumi
punët	darbi
punët	darbavietas
punët	griķi
nil	nils
nil	nīls
nil	nilu
nil	nīlas
madhësia	izmers
madhësia	lielums
madhësia	izmērs
teatër	teātrī
teatër	teātris
teatër	teātra
dispozicion	pieejams
dispozicion	pieejami
dispozicion	pieejamas
dispozicion	pieejama
dispozicion	pieejamie
last	pēdējo
last	pēdējais
last	pēdējā
last	pēdējās
last	pēdējoreiz
teknika	tehnika
teknika	paņēmiens
teknika	paņēmieni
tregut	tirgus
tregut	tirgū
gjaku	asins
gjaku	asinīm
gjaku	asinis
romakët	romieši
vendore	vietējie
vendore	vietējā
vendore	vietējais
vendore	lokāla
vendore	lokālā
bardha	balti
bardha	balta
bardha	balts
bardha	baltais
bardha	baltā
tregtisë	tirdzniecība
tregtisë	tirdzniecības
sasia	apjoms
sasia	apmērs
sasia	summa
sasia	daudzums
programe	programmas
programe	plānošana
programe	plānošanas
programe	programmēšanas
programe	programmas
programe	programmatūru
programe	programmatūra
programe	programmatūrai
programe	programmatūras
filmave	filmas
filmave	kino
filozofi	filozofijas
filozofi	filozofija
shërbimi	serviss
shërbimi	apkalpošana
shërbimi	pakalpojumu
shërbimi	dienests
shërbimi	pakalpojums
ahmed	ahmed
gov	gov
parlamenti	parlaments
zeza	melnā
zeza	melni
zeza	melna
zeza	melnas
zeza	melns
hungarisë	ungārija
juglindore	dienvidaustrumu
vogel	vogel
kolona	sleja
kolona	kolonna
kolona	slejā
kolona	kolonnu
harry	harijs
texas	teksasas
arsyeja	iemesls
letërsia	literatūra
letërsia	literatūrā
letërsia	literatūras
gjera	lietas
thyer	šķeltiem
gruan	sievas
gruan	sieva
gjithsesi	vienalga
punonte	strādāja
hynë	ierakstīts
hynë	ievadīti
ishull	sala
pranishëm	pašreizējais
pranishëm	klāt
pranishëm	tagadni
largët	tālā
largët	attālās
largët	attālināti
sami	semijs
sami	sāmu
ulur	sēdes
ulur	sēdi
ulur	sēž
ulur	sēde
gjykata	tiesa
gjykata	palāta
situata	situācija
situata	stāvoklis
situata	situācijas
situata	situācijās
ndihmoi	palīdzēja
ndihmoi	palīdzējusi
ndihmoi	palīdzējis
ndihmoi	atbalstītā
vazhdojnë	turpina
vazhdojnë	turpināt
carl	kārlis
ekspozita	izstāde
ekspozita	izstādē
ekspozita	izstādes
ekspozita	izstādēs
ekspozita	izstādes
zgjati	ilga
parimet	principi
institucioneve	institūcijas
institucioneve	iestādes
varësi	atkarība
metodat	metodes
kontroll	kontrole
kontroll	kontroles
kontroll	kontrolēt
côte	côte
filozofike	filozofisko
mure	sienas
mure	sienām
karakteristika	īpašības
karakteristika	raksturojums
karakteristika	raksturlielumi
ministrisë	ministrijas
ministrisë	ministrija
komplekse	komplekss
komplekse	sarežģīts
komplekse	kompleksā
komplekse	sarežģīti
komplekse	sarežģīta
dokument	dokuments
dokument	dokumentu
ekipet	komandām
ekipet	komandas
sëbashku	kopā
problemi	problēmu
problemi	problēma
problemi	problēmas
records	uzskaite
records	ieraksti
records	pieraksti
makinë	mašīna
makinë	auto
makinë	automašīna
makinë	automobilis
makinë	mašīna
kundra	pret
maría	maría
majë	top
majë	tops
majë	augšējā
majë	augšējais
studentët	studenti
studentët	skolēni
studentët	studentiem
skenari	scenārijā
skenari	scenārijs
skenari	skriptu
skenari	skripts
franz	franz
franz	francis
sovjetike	padomju
duan	gribu
duan	gribam
duan	gribi
duan	grib
atdhetare	dzimtenē
atdhetare	dzimtenes
atdhetare	dzimteni
atdhetare	dzimtene
islami	islāma
kontribut	iemaksu
kontribut	ieguldījums
kontribut	devums
fakultetit	fakultāte
fakultetit	fakultātes
hollë	plānas
nëntori	novembra
nëntori	novembrī
nëntori	novembris
gjurmët	celiņi
gjurmët	pēdas
gjurmët	sliedes
elektrik	elektriskas
elektrik	elektriskie
elektrik	elektrisko
elektrik	elektriskās
elektrik	elektriskais
elektrik	elektriskās
elektrik	elektriskie
elektrik	elektriskā
elektrik	elektrisko
ronaldo	ronaldo
vendbanimi	rezidence
vendbanimi	uzturēšanās
vendbanimi	dzīvesvieta
vendbanimi	dzīvesvietu
vendbanimi	dzīvesvietas
vendbanimi	norēķini
vendbanimi	norēķinu
redaktor	redaktors
parlamentare	parlamentārā
grekët	grieķi
thuaj	pateikt
thuaj	saki
thuaj	teikt
vendndodhja	vieta
vendndodhja	novietojums
tjetri	next
tjetri	nākamais
tjetri	nākamā
tjetri	nākamo
tjetri	nākošais
nxehtë	hot
nxehtë	karsts
nxehtë	karsti
alfred	alfrēds
sigurisht	drošs
sigurisht	pārliecināts
tempull	templi
lee	lī
midi	midi
port	ostas
port	portu
port	ostā
port	osta
versioni	redakcija
versioni	versija
like	patīk
like	like
federata	federācija
federata	federācijas
federata	federācijas
suedi	zviedrija
bujqësisë	lauksaimniecība
popujt	tautas
popujt	tautām
popujt	tautu
long	ilgi
long	garais
long	gara
long	garas
long	garš
çon	liek
çon	ved
çon	noved
krejtësisht	pilnīgi
krejtësisht	pilnīgi
vargje	dzejas
vargje	teksti
vargje	lyrics
für	für
madhësi	izmers
madhësi	lielums
madhësi	izmērs
shkencë	zinātnes
shkencë	zinātne
politikën	politika
politikën	politikā
politikën	politikas
politikën	politika
politikën	politikā
opera	opera
opera	operas
ajrit	gaisā
rajonale	reģionālie
rajonale	reģionāla
rajonale	reģionāli
rajonale	reģionālā
rajonale	reģionālās
rajonale	reģionālais
revolucionit	revolūcija
ardhjen	ierašanās
nevoja	vajag
nevoja	vajadzība
nevoja	nepieciešams
nevoja	nepieciešamība
nevoja	vajadzība
nevoja	nepieciešamība
latinisht	latīņu
pësoi	cietuši
pësoi	cietusi
pësoi	cieta
pësoi	cietis
industrisë	nozare
industrisë	rūpniecība
industrisë	industrija
botua	publicēts
botua	publicēta
themelimi	izveide
themelimi	uzņēmums
themelimi	izveidi
themelimi	izveidošana
themelimi	dibināšanas
java	nedēļa
java	nedēļā
java	nedēļu
java	java
mundëson	atļauj
