категория	categorie
причин	veroorzaakt
причин	oorzaken
описанные	beschreven
описанные	beschreef
описанные	omschreven
говорил	gesproken
говорил	sprak
говорил	spraken
побед	overwinningen
румынии	roemeens
румынии	roemeense
румынии	roemenië
румынии	roemenie
формула	formule
среды	woensdag
континентальный	continental
континентальный	continentale
континентальный	continentaal
переход	overgang
врач	arts
врач	geneesheer
врач	arts
врач	doktor
врач	dokter
врач	doctor
певец	zanger
певец	singer
певец	zangeres
образований	entiteit
башни	torens
ирина	irina
ирина	iryna
наши	onze
наши	ons
наши	onze
ранга	rangschikking
ранга	rang
ранга	rangschikken
изучения	studeren
изучения	verkennen
бельгии	belgie
бельгии	belgië
бельгии	belgisch
бельгии	belg
бельгии	belgische
современный	modern
современный	moderne
современный	hedendaags
современный	hedendaagse
современный	eigentijdse
современный	eigentijds
взять	neem
взять	nemen
устройства	toestel
устройства	apparaat
устройства	apparaten
филипп	philippe
филипп	philip
филипп	filips
филипп	philipp
филипп	phillip
описания	beschrijvingen
описания	omschrijvingen
святых	heiligen
святых	saints
якобы	ogenschijnlijk
якобы	zogenaamd
якобы	vermeend
спортивные	sporten
документы	documenten
лицо	gelaat
лицо	aangezicht
лицо	gezicht
лицо	face
неизвестно	onbekende
неизвестно	onbekend
брак	trouwen
брак	huwelijk
сотрудник	werknemer
сотрудник	medewerker
приказ	orde
приказ	bestellen
приказ	order
приказ	bestelling
приказ	bevelen
приказ	bestellingen
приказ	orders
стены	muren
стены	wanden
банка	bank
пары	stellen
пары	paren
пары	stelletjes
пары	echtparen
пары	koppels
пары	paren
архив	gearchiveerd
архив	archief
архив	archiveren
архив	archief
архив	archieven
показывает	toont
показывает	shows
местные	lokale
местные	plaatselijk
местные	lokaal
ошибки	fouten
ошибки	vergissingen
ошибки	fouten
ошибки	vergissingen
ошибки	beestjes
ошибки	insecten
ошибки	bugs
объявил	verklaarde
объявил	gedeclareerd
объявил	verklaard
объявил	opgegeven
объявил	aangegeven
объявил	aangekondigde
объявил	aangekondigd
объявил	kondigde
резко	drastisch
резко	dramatisch
командование	commando
командование	opdracht
таблица	tafel
таблица	tafeltje
таблица	tabel
шотландии	schotland
шотландии	schotse
шотландии	scottish
шотландии	schots
католической	katholieke
католической	katholiek
технологий	technologieën
фортепиано	piano
национальных	nationaal
национальных	nationale
освобождения	release
освобождения	vrijlating
освобождения	loslaten
освобождения	vrijgave
освобождения	bevrijding
ваше	je
ваше	uw
ваше	jouw
ваше	uwe
ясно	clear
ясно	duidelijk
ясно	helder
указано	gespecificeerde
указано	opgegeven
указано	gespecificeerd
земель	länder
земель	deelstaten
земель	lander
изменение	wijziging
изменение	modificatie
изменение	veranderen
изменение	veranderende
изменение	veranderen
изменение	wijziging
изменение	wijzigen
изменение	verandering
изменение	veranderingen
установки	installaties
установки	installatie
установки	inbouw
установки	installaties
учёные	wetenschappers
динамо	dynamo
динамо	dinamo
администратора	admin
администратора	beheerder
администратора	beheerder
администратора	administrateur
районах	districten
районах	wijken
установлена	geïnstalleerde
установлена	geinstalleerd
установлена	geïnstalleerd
иоанн	johannes
иоанн	john
сибири	siberië
сопротивление	tegenstand
сопротивление	weerstand
сопротивление	resistentie
сопротивление	verzet
пространства	ruimtes
пространства	spaties
пространства	ruimten
народ	mensen
народ	personen
берега	kusten
королевства	koninkrijken
хосе	jose
хосе	josé
хосе	jose
хосе	josé
продукт	product
